,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment
172,377625007887_10155103655632888,2017-03-05 14:00:40,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795895067888.1073741829.377625007887/10155103655632888/?type=3,Rappel : VUTT Polaris. Défaut d’allumage possible : du carburant non brûlé pourrait passer dans l’échappement et prendre feu. http://www.tc.gc.ca/0jbg2,Rappel : VUTT Polaris. Défaut d’allumage possible : du carburant non brûlé pourrait passer dans l’échappement et prendre feu. 2,[],Social,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
173,377625007887_10155702408452888,2017-09-11 18:00:40,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155702408452888/?type=3,#Rappel : Mazda 6. Un court-circuit pourrait entraîner une panne de servodirection ou la désactivation du système de coussins gonflables.  http://ow.ly/nkBx30f4nUV,: Mazda . Un court-circuit pourrait entraîner une panne de servodirection ou la désactivation du système de coussins gonflables.,['#Rappel'],Social,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
174,377625007887_10155851500162888,2017-11-08 09:40:13,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155851500162888/?type=3,"Compte à rebours de 1 semaine avant les cérémonies d’ouverture officielle de la route historique entre Inuvik et Tuktoyaktuk!
JOURS RESTANTS 7",Compte à rebours de semaine avant les cérémonies d’ouverture officielle de la route historique entre Inuvik et Tuktoyaktuk! JOURS RESTANTS,[],Environmental,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['vert', 'or']",neutral
175,377625007887_10154391545722888,2016-07-25 15:00:27,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154391545722888/?type=3,Saviez-vous que les wagons-citernes DOT-111 seront mis hors service au Canada d’ici le 1er novembre 2016?,Saviez-vous que les wagons-citernes DOT-111 seront mis hors service au Canada d’ici le er novembre ?,[],Environmental,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['or', 'ice']",neutral
176,377625007887_10154558176022888,2016-09-19 10:43:34,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154558176022888/?type=3,Rappel : Toyota Prius 2016. Une défectuosité pourrait entraîner le déploiement partiel du coussin gonflable côté passager. http://www.tc.gc.ca/jqzfl,Rappel : Toyota Prius . Une défectuosité pourrait entraîner le déploiement partiel du coussin gonflable côté passager.,[],Social,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
177,377625007887_10155867044837888,2017-11-14 09:35:11,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155867044837888/?type=3,"Rappel : Mitsubishi Mirage. Une défaillance du module de commande des coussins gonflables pourrait désactiver le système. 
http://ow.ly/Rp3H30gznG4",Rappel : Mitsubishi Mirage. Une défaillance du module de commande des coussins gonflables pourrait désactiver le système.,[],Social,12,0.1,fr,TransportsetInfrastructureauCanada_facebook,[],positive
178,377625007887_10155867210912888,2017-11-14 10:55:55,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155867210827888/?type=3,"On se prépare pour l’ouverture de la route entre Inuvik et Tuktoyaktuk demain, dans les Territoires du Nord-Ouest","On se prépare pour l’ouverture de la route entre Inuvik et Tuktoyaktuk demain, dans les Territoires du Nord-Ouest",[],Environmental,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['vert', 'or']",neutral
179,377625007887_10154862518632888,2016-12-20 18:00:28,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154862518632888/?type=3,Rappel : Voitures Volkswagen et Audi. Défaillance possible des systèmes ABS et/ou ESC en raison d’un défaut. http://www.tc.gc.ca/px8k7,Rappel : Voitures Volkswagen et Audi. Défaillance possible des systèmes ABS et/ou ESC en raison d’un défaut.,[],Social,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
180,377625007887_10154410047512888,2016-08-01 07:01:52,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154410047512888/?type=3,"Un petit voyage en nature au Canada? Attention aux animaux sauvages, prudence sur la route. Parcs Canada","Un petit voyage en nature au Canada? Attention aux animaux sauvages, prudence sur la route. Parcs Canada",[],Social,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['parc', 'nature']",neutral
181,377625007887_10154864647982888,2016-12-21 12:01:42,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154864647982888/?type=3,Rappel : BMW et MINI. Générateurs de gaz de coussins gonflables non conformes : déploiement incorrect possible. http://www.tc.gc.ca/eniqw,Rappel : BMW et MINI. Générateurs de gaz de coussins gonflables non conformes : déploiement incorrect possible.,[],Environmental,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['gaz', 'or']",neutral
182,377625007887_10155317605682888,2017-05-09 19:00:50,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155317605682888/?type=3,Une simple distraction peut être catastrophique. Concentrez-vous sur la route et laissez faire le cellulaire.,Une simple distraction peut être catastrophique. Concentrez-vous sur la route et laissez faire le cellulaire.,[],Environmental,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,['air'],neutral
183,377625007887_10155358889757888,2017-05-23 11:17:13,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155358889757888/?type=3,"Ce lundi 22 mai, des pilotes ont signalé la présence d’un drone à plus de 1670 m pendant la phase d’approche à l’aéroport international de Calgary. Un drone peut fortement endommager un avion. Ne faites pas voler votre drone à plus de 90 m d’altitude. Nouvelles règles pour un usage récréatif : Canada.ca/securite-drones","Ce lundi mai, des pilotes ont signalé la présence d’un drone à plus de m pendant la phase d’approche à l’aéroport international de Calgary. Un drone peut fortement endommager un avion. Ne faites pas voler votre drone à plus de m d’altitude. Nouvelles règles pour un usage récréatif :",[],Environmental,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,['or'],neutral
184,377625007887_10154193979027888,2016-05-09 17:45:13,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154193979027888/?type=3,Rappel : VUS Land Rover Discovery Sport 2015-2016. Les feux arrière pourraient ne pas illuminer la plaque d’immatriculation. http://www.tc.gc.ca/4xpuj,Rappel : VUS Land Rover Discovery Sport -2016. Les feux arrière pourraient ne pas illuminer la plaque d’immatriculation.,[],Environmental,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,['or'],neutral
185,377625007887_10155896420477888,2017-11-25 15:00:46,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155896420477888/?type=3,Rappel : Véhicules BMW. Le groupe d’instruments pourrait ne pas s’illuminer au démarrage. Des indicateurs d’avertissements pourraient ne pas s’afficher http://ow.ly/v6Rd30gNGoN,Rappel : Véhicules BMW. Le groupe d’instruments pourrait ne pas s’illuminer au démarrage. Des indicateurs d’avertissements pourraient ne pas s’afficher,[],Environmental,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,['vert'],neutral
186,377625007887_10154229452617888,2016-05-24 14:33:17,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154229452617888/,"Aveugler c’est tannant… C’est criminel et c’est non, tu pourrais passer beaucoup de temps en prison. Pas brillant! http://ow.ly/QSWU300xIFz","Aveugler c’est tannant… C’est criminel et c’est non, tu pourrais passer beaucoup de temps en prison. Pas brillant!",[],Environmental,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,['eau'],neutral
187,377625007887_10155910115917888,2017-11-30 20:00:25,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155910115917888/?type=3,"Si votre voyant ABS reste allumé, vos freins antiblocage pourraient ne pas fonctionner. Faites-les vérifier. http://ow.ly/oxWl30fYd0d","Si votre voyant ABS reste allumé, vos freins antiblocage pourraient ne pas fonctionner. Faites-les vérifier. d0d",[],Social,12,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
188,377625007887_10154334607972888,2016-07-04 18:00:24,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154334607972888/?type=3,Rappel : Motos Yamaha YZF R3. Un problème d’embrayage pourrait rendre le changement de rapport difficile. http://www.tc.gc.ca/k88e2,Rappel : Motos Yamaha YZF R3. Un problème d’embrayage pourrait rendre le changement de rapport difficile. 2,[],Social,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['changement', 'change']",neutral
189,377625007887_10153944674747888,2016-02-11 16:15:24,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153944674747888/?type=3,Rappel: VUS Hyundai Tucson 2011 automatiques. Tuyau de refroidissement : fuite possible. http://www.tc.gc.ca/og20u,Rappel: VUS Hyundai Tucson automatiques. Tuyau de refroidissement : fuite possible. 20u,[],Social,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
190,377625007887_10155849006642888,2017-11-07 09:01:18,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155849006322888/?type=3,"Mardi-devinette : Vrai ou faux? En hiver, la batterie de votre auto est aussi fiable qu’en été.

Vrai

Faux","Mardi-devinette : Vrai ou faux? En hiver, la batterie de votre auto est aussi fiable qu’en été. Vrai Faux",[],Social,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
191,377625007887_10154133212922888,2016-04-14 11:01:01,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154133212922888/?type=3,"Au sol et dans les airs, nous collaborons pour assurer la sécurité de notre espace aérien. Renseignez-vous sur notre travail : http://ow.ly/10EUIM","Au sol et dans les airs, nous collaborons pour assurer la sécurité de notre espace aérien. Renseignez-vous sur notre travail :",[],Environmental,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['or', 'air']",neutral
192,377625007887_10154297326657888,2016-06-20 12:28:20,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154297326657888/?type=3,Rappel : VUS Mercedes-Benz GLE AMG 2016. Un problème d’unité de contrôle électronique pourrait faire arrêter le moteur. http://www.tc.gc.ca/gmgwh,Rappel : VUS Mercedes-Benz GLE AMG . Un problème d’unité de contrôle électronique pourrait faire arrêter le moteur.,[],Environmental,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['mer', 'air']",neutral
193,377625007887_10154133308572888,2016-04-14 11:49:07,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154133308572888/?type=3,Rappel : véhicules Nissan Maxima et Murano 2016. Le système de freinage antiblocage (ABS) pourrait être défectueux. http://www.tc.gc.ca/bgzay,Rappel : véhicules Nissan Maxima et Murano . Le système de freinage antiblocage (ABS) pourrait être défectueux.,[],Social,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
194,377625007887_10154376791382888,2016-07-20 09:02:07,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154376791382888/?type=3,"Aujourd’hui, Infrastructure Canada lance un processus de consultation publique afin d’encourager les Canadiens comme vous à se réunir et à formuler des commentaires sur la façon dont les dépenses en infrastructure devraient être effectuées au cours des 10 prochaines années au Canada. 

Vos observations nous aideront à élaborer la Phase 2 du plan d’infrastructure de 120 milliards de dollars du gouvernement du Canada et à façonner l’avenir des infrastructures au Canada.

Nous vous invitons à nous faire part de vos idées sur les collectivités, les infrastructures vertes, le transport en commun et les infrastructures sociales. Visitez le site http://consultationsinfra.ca/fr/ à tout moment d’ici la mi septembre pour nous faire part de vos points de vue et de vos idées.","Aujourd’hui, Infrastructure Canada lance un processus de consultation publique afin d’encourager les Canadiens comme vous à se réunir et à formuler des commentaires sur la façon dont les dépenses en infrastructure devraient être effectuées au cours des prochaines années au Canada. Vos observations nous aideront à élaborer la Phase du plan d’infrastructure de milliards de dollars du gouvernement du Canada et à façonner l’avenir des infrastructures au Canada. Nous vous invitons à nous faire part de vos idées sur les collectivités, les infrastructures vertes, le transport en commun et les infrastructures sociales. Visitez le site à tout moment d’ici la mi septembre pour nous faire part de vos points de vue et de vos idées.",[],Economical,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['infrastructure', 'transport']",neutral
195,377625007887_10155851580517888,2017-11-08 10:23:15,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155851577532888/?type=3,"Pendant près de 40 ans, les 100 résidents de Zeballos ont compté sur le « vieux pont rouge » (alias le pont Sugarloaf) pour traverser leur village d’un bout à l’autre. 
Cependant, seuls les véhicules pesant moins de 3 000 kg pouvaient emprunter le pont, ce qui imposait un détour de 10 minutes aux véhicules de services d’urgence et aux résidents aux véhicules plus lourds.
Grâce à une subvention de 2,9 millions de dollars au titre du Fonds de la taxe sur l’essence, le remplacement du vieux pont par un nouveau pont plus pratique est devenu réalité.
Le mois dernier, toute la collectivité s’est réunie pour souligner l’ouverture du nouveau pont Sugarloaf.
Et quelle meilleure façon de célébrer la nouvelle structure que d’y faire défiler des véhicules lourds pour la première fois! 
Bravo, Zeballos! Nous espérons que le « nouveau pont rouge » vous sera utile pendant de nombreuses années","Pendant près de ans, les résidents de Zeballos ont compté sur le « vieux pont rouge » (alias le pont Sugarloaf) pour traverser leur village d’un bout à l’autre. Cependant, seuls les véhicules pesant moins de kg pouvaient emprunter le pont, ce qui imposait un détour de minutes aux véhicules de services d’urgence et aux résidents aux véhicules plus lourds. Grâce à une subvention de ,9 millions de dollars au titre du Fonds de la taxe sur l’essence, le remplacement du vieux pont par un nouveau pont plus pratique est devenu réalité. Le mois dernier, toute la collectivité s’est réunie pour souligner l’ouverture du nouveau pont Sugarloaf. Et quelle meilleure façon de célébrer la nouvelle structure que d’y faire défiler des véhicules lourds pour la première fois! Bravo, Zeballos! Nous espérons que le « nouveau pont rouge » vous sera utile pendant de nombreuses années",[],Environmental,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['eau', 'vert', 'ice', 'air']",neutral
196,377625007887_10154984161597888,2017-01-25 16:40:08,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154984161597888/,Nos côtes et milieux marins font partie de notre identité nationale! Le #PlanDeProtectionDesOcéans les protégera pour notre avenir.,Nos côtes et milieux marins font partie de notre identité nationale! Le éans les protégera pour notre avenir.,['#PlanDeProtectionDesOc'],Social,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,['avenir'],neutral
197,377625007887_10155818194477888,2017-10-26 15:01:17,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155818194477888/?type=3,Rappel : Motos Victory. La température élevée des gaz d’échappement pourrait endommager les conduites de frein arrière. http://ow.ly/FvVA30g7wyg,Rappel : Motos Victory. La température élevée des gaz d’échappement pourrait endommager les conduites de frein arrière.,[],Environmental,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['gaz', 'or']",neutral
198,377625007887_10153891073457888,2016-01-18 08:02:59,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153891073457888/?type=3,"Pour connaître la pression recommandée des pneus de votre véhicule, consultez la fiche d’information des pneus (qui se trouve habituellement sur le bord de la portière du conducteur) ou le manuel du propriétaire : 
https://www.tc.gc.ca/m5seb","Pour connaître la pression recommandée des pneus de votre véhicule, consultez la fiche d’information des pneus (qui se trouve habituellement sur le bord de la portière du conducteur) ou le manuel du propriétaire :",[],Environmental,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['or', 'air']",neutral
199,377625007887_10155281970882888,2017-04-27 17:00:19,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155281970882888/?type=3,Rappel : Motos Yamaha. Le support du guidon pourrait se détacher et causer une perte de contrôle. http://www.tc.gc.ca/yu9jy,Rappel : Motos Yamaha. Le support du guidon pourrait se détacher et causer une perte de contrôle.,[],Environmental,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,['or'],neutral
200,377625007887_10153928648162888,2016-02-04 12:30:34,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153928648162888/?type=3,"Rappel : VUS Mazda CX-5 2014-2015. En cas de collision, véhicules possiblement non conformes à la norme sur l’étanchéité du circuit d’alimentation en carburant. http://www.tc.gc.ca/tynnn","Rappel : VUS Mazda CX-5 -2015. En cas de collision, véhicules possiblement non conformes à la norme sur l’étanchéité du circuit d’alimentation en carburant.",[],Environmental,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,['or'],neutral
201,377625007887_10155132243987888,2017-03-13 11:01:34,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155132243987888/?type=3,"#Innovation150 : Le Pont de la Confédération, arqué et mesurant 12,9 km, est le plus long au monde surplombant des eaux prises par des glaces. @Canada150e",": Le Pont de la Confédération, arqué et mesurant ,9 km, est le plus long au monde surplombant des eaux prises par des glaces.",['#Innovation150'],Environmental,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,['eau'],neutral
202,377625007887_10155497552192888,2017-07-04 12:56:18,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10155497552192888/,Le fonds national des corridors commerciaux de 2 G$ renforcera le commerce 🇨🇦  et la résilience du réseau de transport 🇨🇦,Le fonds national des corridors commerciaux de G$ renforcera le commerce 🇨🇦 et la résilience du réseau de transport 🇨🇦,[],Environmental,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['eau', 'or', 'mer']",neutral
203,377625007887_10153926055512888,2016-02-03 08:03:04,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153926055512888/?type=3,"Lorsque vous faites voler votre drone, pensez sécurité d’abord : 
http://www.tc.gc.ca/securitedabord","Lorsque vous faites voler votre drone, pensez sécurité d’abord : d",[],Environmental,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,['or'],neutral
204,377625007887_10155249683052888,2017-04-17 19:00:53,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155249683052888/?type=3,"Le réseau ferroviaire canadien, c’est 19 terminaux intermodaux et 27 passages transfrontaliers entre le Canada et les États-Unis","Le réseau ferroviaire canadien, c’est terminaux intermodaux et passages transfrontaliers entre le Canada et les États-Unis",[],Environmental,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['eau', 'air']",neutral
205,377625007887_10155984063357888,2017-12-28 20:00:39,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155984063357888/?type=3,Allumez vos phares et gardez les yeux sur la route! #VoirEtÊtreVu http://ow.ly/Z1KO30hs8hs,Allumez vos phares et gardez les yeux sur la route! ÊtreVu,['#VoirEt'],Social,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
206,377625007887_10155601730572888,2017-08-05 09:00:47,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155601730572888/?type=3,"Veld Music Festival  #DronesInterdits près des foules, ne l’oubliez pas!","Veld Music Festival près des foules, ne l’oubliez pas!",['#DronesInterdits'],Social,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
207,377625007887_10155591451422888,2017-08-01 13:01:16,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155591451422888/?type=3,Rappel : Voitures Infiniti. Défaut possible lié au module de commande de la pompe à carburant. http://ow.ly/JT1230e3HHS,Rappel : Voitures Infiniti. Défaut possible lié au module de commande de la pompe à carburant.,[],Social,11,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
208,377625007887_10155388990517888,2017-06-02 09:00:27,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155388990517888/?type=3,Rappel : Ford Fiesta. Une exposition prolongée au sel de voirie pourrait corroder les fusibles du compartiment moteur et faire caler le moteur. http://ow.ly/CIXU30cfYQ5,Rappel : Ford Fiesta. Une eition prolongée au sel de voirie pourrait corroder les fusibles du compartiment moteur et faire caler le moteur.,[],Environmental,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['or', 'air']",neutral
209,377625007887_10154321437402888,2016-06-29 19:00:01,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154321437402888/?type=3,Les aéronefs C Series de Bombardier constituent un véritable exemple de l’ingéniosité canadienne à son meilleur. Félicitations à Bombardier avions commerciaux pour la livraison du premier avion C Series. http://bit.ly/299GvCW,Les aéronefs C Series de Bombardier constituent un véritable exemple de l’ingéniosité canadienne à son meilleur. Félicitations à Bombardier avions commerciaux pour la livraison du premier avion C Series.,[],Social,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,['mer'],neutral
210,377625007887_10155616440837888,2017-08-10 11:01:22,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155616440837888/?type=3,Rappel : VTT Polaris. La commande des gaz pourrait avoir été mal étalonnée. http://ow.ly/RGeH30ejsH8,Rappel : VTT Polaris. La commande des gaz pourrait avoir été mal étalonnée. 8,[],Environmental,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,['gaz'],neutral
211,377625007887_10155967228352888,2017-12-22 08:01:25,,Blague du vendredi : Le temps s’envole lorsqu’on porte une montre dans un avion!,Blague du vendredi : Le temps s’envole lorsqu’on porte une montre dans un avion!,[],Environmental,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,['or'],neutral
212,377625007887_10154450506667888,2016-08-15 07:02:41,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154450506667888/?type=3,Bonne Fête nationale de l’Acadie! Prudence sur la route et sur l’eau. Soyez responsable comme toujours.,Bonne Fête nationale de l’Acadie! Prudence sur la route et sur l’eau. Soyez responsable comme toujours.,[],Environmental,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,['eau'],neutral
213,377625007887_10155476903967888,2017-06-29 09:01:36,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155476903967888/?type=3,"Avis aux utilisateurs de drones : Du 29 juin au 2 juillet, drones interdits sur la Colline du Parlement à l’occasion de la Canada 150","Avis aux utilisateurs de drones : Du juin au juillet, drones interdits sur la Colline du Parlement à l’occasion de la Canada",[],Social,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
214,377625007887_10154655118782888,2016-10-20 15:00:56,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154655118782888/?type=3,Rappel : Voitures Hyundai Sonata. Déflecteur d’air défectueux : le panneau de verre du toit ouvrant pourrait se détacher du véhicule. http://www.tc.gc.ca/5l0bw,Rappel : Voitures Hyundai Sonata. Déflecteur d’air défectueux : le panneau de verre du toit ouvrant pourrait se détacher du véhicule.,[],Environmental,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['eau', 'air']",neutral
215,377625007887_10154323712727888,2016-07-05 19:00:00,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154323712727888/,Vérifiez la pression des pneus. C’est essentiel à votre sécurité!,Vérifiez la pression des pneus. C’est essentiel à votre sécurité!,[],Social,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
216,377625007887_10153913521667888,2016-01-28 15:01:03,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153913521667888/?type=3,Rappel : Voitures Honda Accord 2008-2010. Le système lié aux coussins gonflables pourrait être défectueux. http://www.tc.gc.ca/hbrou,Rappel : Voitures Honda Accord -2010. Le système lié aux coussins gonflables pourrait être défectueux. u,[],Environmental,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,['or'],neutral
217,377625007887_10154353949237888,2016-07-12 06:01:02,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154353949237888/?type=3,"Rappel : VUS Audi Q7 2017. À cause du module-logiciel de contrôle, les coussins gonflables frontaux pourraient se déployer trop fort. http://www.tc.gc.ca/rs00e","Rappel : VUS Audi Q7 . À cause du module-logiciel de contrôle, les coussins gonflables frontaux pourraient se déployer trop fort.",[],Environmental,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,['or'],neutral
218,377625007887_10155020181647888,2017-02-06 15:00:36,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155020181647888/?type=3,Rappel : Chevrolet Orlando. Eau et sel de voirie pourraient corroder le module de servodirection électrique. http://www.tc.gc.ca/kzbj4,Rappel : Chevrolet Orlando. Eau et sel de voirie pourraient corroder le module de servodirection électrique.,[],Environmental,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['eau', 'or']",neutral
219,377625007887_10154006927847888,2016-03-09 21:01:37,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154006927847888/?type=3,"Le saviez-vous? En 1973, l’Albertaine Rosella Bjornson de Lethbridge devient la première femme pilote d’une compagnie aérienne commerciale en Amérique du Nord.","Le saviez-vous? En , l’Albertaine Rosella Bjornson de Lethbridge devient la première femme pilote d’une compagnie aérienne commerciale en Amérique du Nord.",[],Environmental,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['or', 'mer']",neutral
220,377625007887_10155869661897888,2017-11-15 10:00:41,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155869661897888/?type=3,"Rappel : VUS Range Rover. Le groupe d'instruments pourrait s'éteindre, ce qui empêcherait l'affichage de renseignements importants. http://ow.ly/8mrk30gAVom","Rappel : VUS Range Rover. Le groupe d'instruments pourrait s'éteindre, ce qui empêcherait l'affichage de renseignements importants.",[],Economical,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,['import'],neutral
221,377625007887_10154247301397888,2016-06-01 08:49:34,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154247301397888/?type=3,Le nombre de rappels sur les coussins gonflables Takata augmente pour réduire les risques à long terme causés par l’exposition à l’humidité et à la chaleur. Votre véhicule est-il touché? http://www.tc.gc.ca/azhzw,Le nombre de rappels sur les coussins gonflables Takata augmente pour réduire les risques à long terme causés par l’eition à l’humidité et à la chaleur. Votre véhicule est-il touché?,[],Social,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,[],neutral
222,377625007887_10155814803632888,2017-10-25 06:56:16,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10155814803632888/,Pris en flagrant délit! Arrestation pour un laser pointé vers un hélicoptère de la York Regional Police,Pris en flagrant délit! Arrestation pour un laser pointé vers un hélicoptère de la York Regional Police,[],Environmental,10,0.0,fr,TransportsetInfrastructureauCanada_facebook,"['or', 'ice']",neutral
