,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment
91,632493333805962_650060218715940,2017-11-20 10:27:25,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/650059558716006/?type=3,"Happening now! The Right Honourable Brian Mulroney, Minister of Environment and Climate Change, Catherine McKenna, and Tina Birmpili of the UN Environment Executive Secretariat, speaking at #MontrealProtocol Conference. http://ow.ly/asji30gHdVn","Happening now! The Right Honourable Brian Mulroney, Minister of Environment and Climate Change, Catherine McKenna, and Tina Birmpili of the UN Environment Executive Secretariat, speaking at Conference.",['#MontrealProtocol'],Environmental,2,0.0,en,EnvironmentandClimateChange_facebook,"['climate change', 'climate', 'climat']",neutral
92,632493333805962_647442948977667,2017-11-15 15:40:03,https://www.facebook.com/EnvironmentandClimateChange/videos/647442948977667/,"Watch today’s highlights from the Minister of Environment and Climate Change, Catherine McKenna, at COP 23 on climate change impacts on gender and Indigenous Peoples.","Watch today’s highlights from the Minister of Environment and Climate Change, Catherine McKenna, at COP on climate change impacts on gender and Indigenous Peoples.",[],Social,2,0.0,en,EnvironmentandClimateChange_facebook,"['gender', 'change', 'indigenous']",neutral
93,632493333805962_655548348167127,2017-11-30 13:42:34,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/655548348167127/?type=3,Get your kids excited about taking climate action! Play the game on Climate Kids: www.climatekids.ca,Get your kids excited about taking climate action! Play the game on Climate Kids:,[],Environmental,2,0.0,en,EnvironmentandClimateChange_facebook,"['climate', 'climat']",neutral
94,632493333805962_649165495472079,2017-11-18 17:33:44,https://www.facebook.com/EnvironmentandClimateChange/videos/649165495472079/,"During the first meeting of the new #PoweringPastCoal Alliance, Canada’s Minister of Environment and Climate Change, Catherine McKenna, and the United Kingdom’s Minister of State for Climate Change and Industry, Claire Perry, were joined by partners unified in action to accelerate the clean growth economy through the rapid phase-out of traditional coal-fired electricity. 
 
#PoweringPastCoal partners agree that phasing out traditional coal-fired electricity is one of the most important steps the international community can take to meet the objectives of the Paris Agreement.","During the first meeting of the new Alliance, Canada’s Minister of Environment and Climate Change, Catherine McKenna, and the United Kingdom’s Minister of State for Climate Change and Industry, Claire Perry, were joined by partners unified in action to accelerate the clean growth economy through the rapid phase-out of traditional coal-fired electricity. partners agree that phasing out traditional coal-fired electricity is one of the most important steps the international community can take to meet the objectives of the Paris Agreement.","['#PoweringPastCoal', '#PoweringPastCoal']",Environmental,2,0.0,en,EnvironmentandClimateChange_facebook,"['climate', 'climat', 'climate change', 'air', 'clean', 'or']",neutral
95,632493333805962_667601930295102,2017-12-22 14:00:00,https://www.facebook.com/EnvironmentandClimateChange/videos/667601930295102/,"Wrapping gifts in reusable materials, like comics, old maps, or magazines is fun, and saves you money. You can also cut up old holiday cards to make gift tags or decorations to hang.","Wrapping gifts in reusable materials, like comics, old maps, or magazines is fun, and saves you money. You can also cut up old holiday cards to make gift tags or decorations to hang.",[],Environmental,2,0.0,en,EnvironmentandClimateChange_facebook,"['or', 'gaz', 'reusable materials']",neutral
96,632493333805962_667581956963766,2017-12-21 12:43:46,https://www.facebook.com/EnvironmentandClimateChange/videos/667581956963766/,"More waste is generated during the holiday season than any other time of the year. What will you do this year to reduce the amount of waste you produce?

Here are some small things you can do daily to help reduce your impact on the environment: http://ow.ly/NU4g30hnrbS",More waste is generated during the holiday season than any other time of the year. What will you do this year to reduce the amount of waste you produce? Here are some small things you can do daily to help reduce your impact on the environment:,[],Environmental,2,0.0,en,EnvironmentandClimateChange_facebook,['or'],neutral
97,632493333805962_659790677742894,2017-12-07 16:57:14,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/659790677742894/?type=3,"Clean technology will help us fight climate change and create high-skilled jobs!

The Government of Canada has invested $2.2 M in the Montreal-based technology company Spark Microsystems. This company is making our cell phones even more energy efficient with their innovative battery technology. 

With this technology, Canadians could be using their mobile devices for much longer without draining the battery. 

Learn more about the company to get excited about the future of clean technology! http://ow.ly/Z1yw30h5mM5","Clean technology will help us fight climate change and create high-skilled jobs! The Government of Canada has invested $2.2 M in the Montreal-based technology company Spark Microsystems. This company is making our cell phones even more energy efficient with their innovative battery technology. With this technology, Canadians could be using their mobile devices for much longer without draining the battery. Learn more about the company to get excited about the future of clean technology!",[],Environmental,2,0.0,en,EnvironmentandClimateChange_facebook,"['climate', 'climat', 'government', 'climate change', 'park', 'ice', 'clean', 'or']",neutral
98,632493333805962_660301957691766,2017-12-08 13:44:53,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/660301957691766/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: Energy Saving Products Ltd. is a 🇨🇦 company specializing in air purifiers capable of maintaining high quality air standards in large areas http://ow.ly/O1yU30h6wId #ClimateAction,– Minister McKenna is leading a trade mission: Energy Saving Products Ltd. is a 🇨🇦 company specializing in air purifiers capable of maintaining high quality air standards in large areas d,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Economical,2,0.0,en,EnvironmentandClimateChange_facebook,"['energy', 'minister']",neutral
99,632493333805962_660327904355838,2017-12-08 14:49:15,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/660327904355838/?type=3,"The prairies are home to all types of farms, why not harvest some wind as well? 

The St. Leon Wind Farm in Manitoba consists of 63 turbines drawing emission-free power from the prairie winds, producing the equivalent amount of electricity consumed by 26,000 Canadian homes per year.

Manitoba currently has four wind energy facilities in operation. Wind farms harvest clean and renewable energy, while creating jobs for Canadians.","The prairies are home to all types of farms, why not harvest some wind as well? The St. Leon Wind Farm in Manitoba consists of turbines drawing emission-free power from the prairie winds, producing the equivalent amount of electricity consumed by ,000 Canadian homes per year. Manitoba currently has four wind energy facilities in operation. Wind farms harvest clean and renewable energy, while creating jobs for Canadians.",[],Environmental,2,0.0,en,EnvironmentandClimateChange_facebook,"['or', 'wind energy', 'clean', 'air']",neutral
100,632493333805962_662152094173419,2017-12-11 17:06:12,https://www.facebook.com/EnvironmentandClimateChange/videos/662152094173419/,Minister McKenna concluded the #CanadaInChina clean technologies trade mission and participated at the #ChinaCouncil meetings.,Minister McKenna concluded the clean technologies trade mission and participated at the meetings.,"['#CanadaInChina', '#ChinaCouncil']",Economical,2,0.0,en,EnvironmentandClimateChange_facebook,"['technologies', 'technologie', 'minister']",neutral
101,632493333805962_658017527920209,2017-12-04 18:26:48,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/658017527920209/?type=3,"Canada is a climate leader and we’re open for business, ready to make the world a more sustainable place! We’re here with Canadian #CleanTech companies ready to do business in China. Canada’s International Trade - Global Affairs Canada","Canada is a climate leader and we’re open for business, ready to make the world a more sustainable place! We’re here with Canadian companies ready to do business in China. Canada’s International Trade - Global Affairs Canada",['#CleanTech'],Environmental,2,0.0,en,EnvironmentandClimateChange_facebook,"['sustainable', 'climate', 'or', 'climat', 'air']",neutral
102,632493333805962_660328967689065,2017-12-08 14:53:26,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/660328967689065/?type=3,"Global challenges like climate change require global solutions. Minister McKenna sat down with Special Envoy Xie Zhenhua to discuss increased collaboration towards advancing the Paris Agreement, climate action and clean growth.","Global challenges like climate change require global solutions. Minister McKenna sat down with Special Envoy Xie Zhenhua to discuss increased collaboration towards advancing the Paris Agreement, climate action and clean growth.",[],Environmental,2,0.0,en,EnvironmentandClimateChange_facebook,"['climate change', 'climate', 'or', 'clean', 'climat']",neutral
103,632493333805962_661384464250182,2017-12-10 08:40:04,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/661384464250182/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: #ShellCansolv is a 🇨🇦 company specializing in capturing carbon pollution before it is released into the atmosphere. http://ow.ly/gheJ30h7XOo #ClimateAction,– Minister McKenna is leading a trade mission: is a 🇨🇦 company specializing in capturing carbon pollution before it is released into the atmosphere.,"['#CanadaInChina', '#CleanTech', '#ShellCansolv', '#ClimateAction']",Environmental,2,0.0,en,EnvironmentandClimateChange_facebook,"['carbon', 'or', 'pollution']",neutral
104,632493333805962_646897575698871,2017-11-14 16:51:47,http://ow.ly/XhQo30gA7a5,"Watch today’s highlights from the Minister of Environment and Climate Change, Catherine McKenna: http://ow.ly/XhQo30gA7a5","Watch today’s highlights from the Minister of Environment and Climate Change, Catherine McKenna:",[],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['climate change', 'climate', 'climat']",neutral
105,632493333805962_662154480839847,2017-12-11 17:08:23,https://www.facebook.com/EnvironmentandClimateChange/videos/662154480839847/,麦肯纳部长结束了加拿大对华（#CananaInChina）清洁科技（#CleanTech）贸易代表团访问，并参加了中国环境与发展国际合作委员会（#ChinaCouncil）的会议。,麦肯纳部长结束了加拿大对华（）清洁科技（）贸易代表团访问，并参加了中国环境与发展国际合作委员会（）的会议。,"['#CananaInChina', '#CleanTech', '#ChinaCouncil']",Social,1,0.0,error,EnvironmentandClimateChange_facebook,[],neutral
106,632493333805962_660349217687040,2017-12-08 16:05:09,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/660349217687040/?type=3,#CanadaInChina: Minister McKenna met with Special Envoy Xie to discuss climate change and clean growth. 🇨🇦 🇨🇳,: Minister McKenna met with Special Envoy Xie to discuss climate change and clean growth. 🇨🇦 🇨🇳,['#CanadaInChina'],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['climate change', 'climate', 'climat', 'clean']",neutral
107,632493333805962_660411971014098,2017-12-08 19:50:11,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/660411971014098/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: GHGSat Inc. is a 🇨🇦 company specializing in measuring greenhouse gas emissions using satellite technology. http://ow.ly/bm7k30h72ef #ClimateAction,– Minister McKenna is leading a trade mission: GHGSat Inc. is a 🇨🇦 company specializing in measuring greenhouse gas emissions using satellite technology.,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['gas', 'emissions ', 'greenhouse gas']",neutral
108,632493333805962_660639084324720,2017-12-09 07:30:37,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/660639084324720/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: Saltworks Technologies is a 🇨🇦 company specializing in cleaning up the water used in large factories so that it can be reused! http://ow.ly/Yn5q30h7gC9 #ClimateAction,– Minister McKenna is leading a trade mission: Saltworks Technologies is a 🇨🇦 company specializing in cleaning up the water used in large factories so that it can be reused! C9,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['water', 'technologie', 'water use', 'clean', 'or']",neutral
109,632493333805962_660668894321739,2017-12-09 08:10:04,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/660668894321739/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: Solstice Canada Corp. is a 🇨🇦 company specializing in soil clean up. http://ow.ly/fD4p30h7gKo #ClimateAction,– Minister McKenna is leading a trade mission: Solstice Canada Corp. is a 🇨🇦 company specializing in soil clean up.,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['clean', 'ice', 'or']",neutral
110,632493333805962_660849670970328,2017-12-09 11:35:03,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/660849670970328/?type=3,#CanadaInChina – Bombardier is a 🇨🇦 company specializing in reducing pollution through their innovative #CSeries aircraft that consumes as little as 2 litres of fuel per passenger per 100 km. http://ow.ly/2GRM30h7m6h #ClimateAction,– Bombardier is a 🇨🇦 company specializing in reducing pollution through their innovative aircraft that consumes as little as litres of fuel per passenger per km.,"['#CanadaInChina', '#CSeries', '#ClimateAction']",Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['pollution', 'air']",neutral
111,632493333805962_662124547509507,2017-12-11 17:43:00,https://www.facebook.com/EnvironmentandClimateChange/videos/662124547509507/,"Have you heard about active transportation projects in your area? Infrastructure Canada is investing more than $200M in 147 Canadian projects, contributing to reduce greenhouse gas emissions and tackling climate change impacts.","Have you heard about active transportation projects in your area? Infrastructure Canada is investing more than $200M in Canadian projects, contributing to reduce greenhouse gas emissions and tackling climate change impacts.",[],Economical,1,0.0,en,EnvironmentandClimateChange_facebook,"['invest', 'infrastructure', 'green', 'transport']",neutral
112,632493333805962_646333319088630,2017-11-13 21:00:13,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/646332942422001/?type=3,"Canada is taking an active and high profile approach, both domestically and internationally, to champion carbon pricing. Minister McKenna co-chaired with Feike Sijbesma, CEO of Royal DSM, the latest gathering of the Carbon Pricing Leadership Coalition partnership of governments, businesses and other environmental stakeholders, showing the world the economic and environmental opportunities.

http://ow.ly/azOK30gyIBP","Canada is taking an active and high profile approach, both domestically and internationally, to champion carbon pricing. Minister McKenna co-chaired with Feike Sijbesma, CEO of Royal DSM, the latest gathering of the Carbon Pricing Leadership Coalition partnership of governments, businesses and other environmental stakeholders, showing the world the economic and environmental opportunities.",[],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['carbon', 'government', 'or', 'air']",neutral
113,632493333805962_647765895612039,2017-11-16 07:52:30,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/647765775612051/?type=3,"Canada commits to phasing-out traditional coal electricity which will ensure a healthy planet for future generations, as part of the #PoweringPastCoal Alliance.

Find out what Canada is doing at home and abroad: http://ow.ly/9rnJ30gCnj0","Canada commits to phasing-out traditional coal electricity which will ensure a healthy planet for future generations, as part of the Alliance. Find out what Canada is doing at home and abroad: 0",['#PoweringPastCoal'],Social,1,0.0,en,EnvironmentandClimateChange_facebook,"['future', 'health', 'healthy ', 'futur']",neutral
114,632493333805962_645074119214550,2017-11-11 21:30:00,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/645073815881247/?type=3,"Today is Oceans and Coastal Zones Day at COP23.

The Government of Canada recognizes the enormous potential for business development and job creation in the global marine renewable energy market which is projected at $900 billion by 2050.",Today is Oceans and Coastal Zones Day at COP23. The Government of Canada recognizes the enormous potential for business development and job creation in the global marine renewable energy market which is projected at $900 billion by .,[],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['government', 'cop23', 'oceans', 'coast', 'coastal', 'marine', 'or']",neutral
115,632493333805962_645064375882191,2017-11-11 20:46:20,https://www.facebook.com/EnvironmentandClimateChange/videos/645064375882191/,"Today is Human Settlements [AKA Cities] Day at COP23.

In Canada, about 12% of national greenhouse gas emissions come from heating and cooling homes and buildings. If we want to leave a cleaner planet, cities must adapt to deal with climate change. To address this issue, Canada is investing in climate-resilient infrastructure and standards. 

Learn more about sustainable and efficient homes and buildings:","Today is Human Settlements [AKA Cities] Day at COP23. In Canada, about % of national greenhouse gas emissions come from heating and cooling homes and buildings. If we want to leave a cleaner planet, cities must adapt to deal with climate change. To address this issue, Canada is investing in climate-resilient infrastructure and standards. Learn more about sustainable and efficient homes and buildings:",[],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['building', 'climate', 'climat', 'climate change', 'cop23', 'gas', 'greenhouse gas', 'planet', 'clean', 'sustainable', 'or', 'emissions ']",neutral
116,632493333805962_644821139239848,2017-11-11 12:00:00,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/644820872573208/?type=3,"At COP23, Canada remains committed to making investments in water and wastewater utilities for sustainable communities. Canada is home to roughly 7% of the world’s renewable freshwater supply. We are working hard to protect it for Canadians. 

For more information on Canada’s efforts to protect freshwater, visit: http://ow.ly/dGh530gvPWa","At COP23, Canada remains committed to making investments in water and wastewater utilities for sustainable communities. Canada is home to roughly % of the world’s renewable freshwater supply. We are working hard to protect it for Canadians. For more information on Canada’s efforts to protect freshwater, visit:",[],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['water', 'sustainable', 'cop23', 'or']",neutral
117,632493333805962_644771669244795,2017-11-11 10:20:00,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/644771329244829/?type=3,"To effectively tackle climate change, governments and the financial community must finance climate action on a massive scale and at unprecedented speed.","To effectively tackle climate change, governments and the financial community must finance climate action on a massive scale and at unprecedented speed.",[],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['climate change', 'climate', 'climat', 'government']",neutral
118,632493333805962_660855324303096,2017-12-09 11:50:04,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/660855324303096/?type=3,#CanadaInChina – International CCS Knowledge Centre is a 🇨🇦 organisation specializing in accelerating the global deployment of carbon capture and storage to manage greenhouse gas emissions. http://ow.ly/ImHl30h7mFb  #ClimateAction,– International CCS Knowledge Centre is a 🇨🇦 organisation specializing in accelerating the global deployment of carbon capture and storage to manage greenhouse gas emissions.,"['#CanadaInChina', '#ClimateAction']",Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['carbon', 'gas', 'or', 'greenhouse gas']",neutral
119,632493333805962_643626479359314,2017-11-09 10:34:33,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/643626409359321/?type=3,"Taking part in COP 23 is Enerkem, a Canadian sustainable business that produces clean fuels and green chemicals from waste.

Using clean technology they convert waste into clean fuels at the world’s first commercial waste-to-biofuels facility in Edmonton, Alberta. Enerkem is also developing other exciting biorefinery projects here in Canada, as well as in the USA and in Europe.","Taking part in COP is Enerkem, a Canadian sustainable business that produces clean fuels and green chemicals from waste. Using clean technology they convert waste into clean fuels at the world’s first commercial waste-to-biofuels facility in Edmonton, Alberta. Enerkem is also developing other exciting biorefinery projects here in Canada, as well as in the USA and in Europe.",[],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['vert', 'green ', 'clean', 'mer', 'sustainable', 'or']",neutral
120,632493333805962_642859359436026,2017-11-08 05:08:25,,,,[],Social,1,0.0,tl,EnvironmentandClimateChange_facebook,[],neutral
121,632493333805962_642647396123889,2017-11-07 17:03:23,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/642647212790574/?type=3,"Sustainable practices are on the top of the agenda at COP 23, including for the organizers of this international meeting. 

From food wrappers to material needed to construct entire temporary buildings, read about how COP 23 is tackling waste: 
http://ow.ly/DKry30gqt2K","Sustainable practices are on the top of the agenda at COP , including for the organizers of this international meeting. From food wrappers to material needed to construct entire temporary buildings, read about how COP is tackling waste:",[],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['building', 'sustainable', 'or', 'ice']",neutral
122,632493333805962_645086629213299,2017-11-11 22:00:00,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/645086375879991/?type=3,"Today is Transport Day at COP23. Here at home, Canada is committed to investing in active transportation projects which will keep our communities healthy and clean. http://ow.ly/Kr0M30gw8Qa","Today is Transport Day at COP23. Here at home, Canada is committed to investing in active transportation projects which will keep our communities healthy and clean.",[],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['cop23', 'or', 'clean']",neutral
123,632493333805962_667589013629727,2017-12-22 10:30:00,https://www.facebook.com/EnvironmentandClimateChange/videos/667589013629727/,"This holiday season, shop smart and sustainably!  

Tag a friend who is good about shopping with reusable cloth bags, who avoids buying over-packaged goods, or who has an eye for gifting reusable products!","This holiday season, shop smart and sustainably! Tag a friend who is good about shopping with reusable cloth bags, who avoids buying over-packaged goods, or who has an eye for gifting reusable products!",[],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['sustainably', 'or']",neutral
124,632493333805962_661118194276809,2017-12-09 21:55:02,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/661118194276809/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: Quadrogen is a 🇨🇦 company specializing in turning the waste from water treatment plants and landfills into clean energy and fuels. http://ow.ly/APFb30h7HBC #ClimateAction,– Minister McKenna is leading a trade mission: Quadrogen is a 🇨🇦 company specializing in turning the waste from water treatment plants and landfills into clean energy and fuels. C,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['water', 'plants', 'clean']",neutral
125,632493333805962_659753807746581,2017-12-07 15:32:34,https://www.facebook.com/EnvironmentandClimateChange/videos/659753807746581/,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: AUG Signals is a 🇨🇦 company specializing in data processing for drinking and source #water monitoring. http://ow.ly/nROT30h5fjF,– Minister McKenna is leading a trade mission: AUG Signals is a 🇨🇦 company specializing in data processing for drinking and source monitoring.,"['#CanadaInChina', '#CleanTech', '#water']",Economical,1,0.0,en,EnvironmentandClimateChange_facebook,['minister'],neutral
126,632493333805962_661409907580971,2017-12-11 13:15:00,https://www.facebook.com/EnvironmentandClimateChange/videos/661409907580971/,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: David Bromley Engineering is a 🇨🇦 company specializing in water treatment technology. http://ow.ly/Czyk30h80la #ClimateAction,– Minister McKenna is leading a trade mission: David Bromley Engineering is a 🇨🇦 company specializing in water treatment technology.,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Economical,1,0.0,en,EnvironmentandClimateChange_facebook,"['engineering', 'minister']",neutral
127,632493333805962_659118804476748,2017-12-06 12:35:00,https://www.facebook.com/EnvironmentandClimateChange/videos/659118804476748/,"#CanadaInChina – Woodland Biofuels is a 🇨🇦 company specializing in clean, #renewable fuel using waste biomass, not food, to generate low cost ethanol. http://ow.ly/GZOB30h3uhn #ClimateAction","– Woodland Biofuels is a 🇨🇦 company specializing in clean, fuel using waste biomass, not food, to generate low cost ethanol.","['#CanadaInChina', '#renewable', '#ClimateAction']",Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['woodland biofuels', 'biomass', 'clean']",neutral
128,632493333805962_650767048645257,2017-11-21 15:51:00,https://www.facebook.com/EnvironmentandClimateChange/videos/650767048645257/,"Watch Canada’s Ambassador to Germany and Special Envoy to the European Union and Europe, Stéphane Dion, deliver Canada’s national statement at COP23 on November 16, reinforcing the Government of Canada’s commitments to tackle climate change and help lead global climate action.","Watch Canada’s Ambassador to Germany and Special Envoy to the European Union and Europe, Stéphane Dion, deliver Canada’s national statement at COP23 on November , reinforcing the Government of Canada’s commitments to tackle climate change and help lead global climate action.",[],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['climate', 'climat', 'government', 'climate change', 'cop23', 'or']",neutral
129,632493333805962_658017804586848,2017-12-04 18:27:59,,加拿大是一个气候领导者，我们对生意实行门户开放政策，并愿意让世界变成更可持续发展的地方！ 我们在这里与加拿大清洁科技（#CleanTech）公司将与中国做生意。,加拿大是一个气候领导者，我们对生意实行门户开放政策，并愿意让世界变成更可持续发展的地方！ 我们在这里与加拿大清洁科技（）公司将与中国做生意。,['#CleanTech'],Social,1,0.0,error,EnvironmentandClimateChange_facebook,[],neutral
130,632493333805962_661932694195359,2017-12-11 08:10:06,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/661932694195359/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: Biorem is a 🇨🇦 company specializing in high-efficiency emissions control systems used to eliminate air pollutants. http://ow.ly/8Vj530h80LQ  #ClimateAction,– Minister McKenna is leading a trade mission: Biorem is a 🇨🇦 company specializing in high-efficiency emissions control systems used to eliminate air pollutants.,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['pollutants', 'or', 'emissions ', 'air']",neutral
131,632493333805962_659641957757766,2017-12-07 11:07:23,https://www.facebook.com/EnvironmentandClimateChange/videos/659641957757766/,"Minister of Environment and Climate Change, Catherine McKenna attended the launch of a new assembly line at Broad-Ocean. Under a technology transfer, licensing and supply arrangement, Ballard fuel cell engines will be assembled by Broad-Ocean in three Chinese cities. Ballard is another example of a Canadian company commercializing and exporting innovative clean energy technology for use in China. Zero-emission fuel cell technology is one way to address climate change and air quality. Ballard Power Systems http://ow.ly/hby730h4S6O","Minister of Environment and Climate Change, Catherine McKenna attended the launch of a new assembly line at Broad-Ocean. Under a technology transfer, licensing and supply arrangement, Ballard fuel cell engines will be assembled by Broad-Ocean in three Chinese cities. Ballard is another example of a Canadian company commercializing and erting innovative clean energy technology for use in China. Zero-emission fuel cell technology is one way to address climate change and air quality. Ballard Power Systems",[],Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['climate', 'air quality', 'climat', 'climate change', 'ice', 'air', 'clean', 'mer', 'or']",neutral
132,632493333805962_662124347509527,2017-12-11 15:55:05,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/662124347509527/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: Terragon Environmental Technologies is a 🇨🇦 company specializing in wastewater solutions. http://ow.ly/sOeH30h80PZ #ClimateAction,– Minister McKenna is leading a trade mission: Terragon Environmental Technologies is a 🇨🇦 company specializing in wastewater solutions.,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Economical,1,0.0,en,EnvironmentandClimateChange_facebook,"['technologies', 'technologie', 'minister']",neutral
133,632493333805962_661394590915836,2017-12-10 14:30:00,https://www.facebook.com/EnvironmentandClimateChange/videos/661394590915836/,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: Biorem is a 🇨🇦 company specializing in high-efficiency emissions control systems used to eliminate air pollutants http://ow.ly/NfNQ30h7ZIL #ClimateAction,– Minister McKenna is leading a trade mission: Biorem is a 🇨🇦 company specializing in high-efficiency emissions control systems used to eliminate air pollutants,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['pollutants', 'or', 'emissions ', 'air']",neutral
134,632493333805962_661534700901825,2017-12-10 13:15:07,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/661534700901825/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: Biothermica is a 🇨🇦 company specializing in industrial air pollution control and reducing methane emissions from landfills and underground coal mines http://ow.ly/bHFl30h7Z53  #ClimateAction,– Minister McKenna is leading a trade mission: Biothermica is a 🇨🇦 company specializing in industrial air pollution control and reducing methane emissions from landfills and underground coal mines,"['#CanadaInChina', '#CleanTech', '#ClimateAction']",Environmental,1,0.0,en,EnvironmentandClimateChange_facebook,"['pollution', 'emissions ', 'air']",neutral
135,632493333805962_659886177733344,2017-12-07 22:35:02,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/659886177733344/?type=3,#CanadaInChina – Minister McKenna is leading a #CleanTech trade mission: AUG Signals is a 🇨🇦 company specializing in data processing for drinking and source #water monitoring. http://ow.ly/PhyJ30h5y8t,– Minister McKenna is leading a trade mission: AUG Signals is a 🇨🇦 company specializing in data processing for drinking and source monitoring.,"['#CanadaInChina', '#CleanTech', '#water']",Economical,1,0.0,en,EnvironmentandClimateChange_facebook,['minister'],neutral
