Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,sentiment,lemmatized_text,matched_keywords,category
484,485734081568161_1033196356821928,2017-10-19 10:45:24,http://ow.ly/1U1t30fPDVv,"Vous voulez épargner? De nombreuses transactions font l'objet de frais de commodité. Vous n’y pensez peut-être pas, mais ils peuvent vous coûter cher au bout du compte.

Par exemple, de nombreux guichets automatiques facturent des frais pour les retraits. Évitez-les en retirant à l’avance de l’argent à un guichet qui ne vous facture pas de frais, comme celui de votre succursale bancaire. Vous épargnerez ainsi beaucoup d’argent chaque année!

Pour plus de conseils sur les guichets automatiques et les retraits:
http://ow.ly/1U1t30fPDVv","Vous voulez épargner? De nombreuses transactions font l'objet de frais de commodité. Vous n’y pensez peut-être pas, mais ils peuvent vous coûter cher au bout du compte. Par exemple, de nombreux guichets automatiques facturent des frais pour les retraits. Évitez-les en retirant à l’avance de l’argent à un guichet qui ne vous facture pas de frais, comme celui de votre succursale bancaire. Vous épargnerez ainsi beaucoup d’argent chaque année! Pour plus de conseils sur les guichets automatiques et les retraits:",[],3,0,5,3,0,0,0,0,0,0,8,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['voulez', 'épargner', 'nombreuses', 'transaction', 'font', ""l'objet"", 'frais', 'commodité', ""n'y"", 'pensez', 'peut-être', 'ils', 'peuvent', 'coûter', 'cher', 'bout', 'compte', 'exemple', 'nombreux', 'guichet', 'automatique', 'facturent', 'frais', 'les', 'retrait', 'évitez-les', 'retirant', ""l'avance"", ""l'argent"", 'guichet', 'facture', 'frais', 'comme', 'celui', 'succursale', 'bancaire', 'épargnerez', 'ainsi', 'beaucoup', ""d'argent"", 'chaque', 'année', 'plus', 'conseil', 'les', 'guichet', 'automatique', 'les', 'retrait']",[],unknown
485,485734081568161_718106624997571,2016-04-28 17:45:30,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/718106624997571/?type=3,"Vous êtes toujours en retard? Cette mauvaise habitude pourrait se révéler coûteuse lors de votre prochain voyage. Si vous ratez l’avion, c’est l’argent de votre portefeuille qui se volatilisera! 

Consultez la liste de vérification avant l’embarquement pour obtenir des #conseilsdevoyage très utiles: http://ow.ly/4n3O6X","Vous êtes toujours en retard? Cette mauvaise habitude pourrait se révéler coûteuse lors de votre prochain voyage. Si vous ratez l’avion, c’est l’argent de votre portefeuille qui se volatilisera! Consultez la liste de vérification avant l’embarquement pour obtenir des très utiles:",['#conseilsdevoyage'],4,1,3,4,0,0,0,0,0,0,8,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['conseilsdevoyage', 'toujours', 'retard', 'cette', 'mauvais', 'habitude', 'pourrait', 'révéler', 'coûteuse', 'lors', 'prochain', 'voyage', 'ratez', ""l'avion"", ""c'est"", ""l'argent"", 'portefeuille', 'volatilisera', 'consultez', 'liste', 'vérification', 'avant', ""l'embarquement"", 'obtenir', 'très', 'utile']",[],unknown
486,485734081568161_746697502138483,2016-06-30 10:45:45,,"Vous préparez un voyage à l’étranger? En plus de choisir votre destination, assurez-vous de connaître le taux de change courant pour éviter les mauvaises surprises liées au budget.

Vérifiez le taux de change de votre destination : http://ow.ly/X0Yi301BYEM","Vous préparez un voyage à l’étranger? En plus de choisir votre destination, assurez-vous de connaître le taux de change courant pour éviter les mauvaises surprises liées au budget. Vérifiez le taux de change de votre destination :",[],6,1,1,6,0,0,0,0,0,0,8,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['préparez', 'voyage', ""l'étranger"", 'plus', 'choisir', 'destination', 'assurez-vous', 'connaître', 'taux', 'change', 'courant', 'éviter', 'les', 'mauvais', 'surprise', 'liées', 'budget', 'vérifiez', 'taux', 'change', 'destination']",[],unknown
487,485734081568161_911032179038347,2017-03-28 10:45:10,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/911032179038347/?type=3,Vous croulez sous les dettes? Vous ne savez pas vers qui vous tourner pour avoir de l’aide? Voici pourquoi vous devriez consulter un syndic autorisé en insolvabilité (SAI) : http://ow.ly/7wnO30akKIF,Vous croulez sous les dettes? Vous ne savez pas vers qui vous tourner pour avoir de l’aide? Voici pourquoi vous devriez consulter un syndic autorisé en insolvabilité (SAI) :,[],4,0,4,4,0,0,0,0,0,0,8,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['croulez', 'sou', 'les', 'dette', 'savez', 'ver', 'tourner', 'avoir', ""l'aide"", 'voici', 'pourquoi', 'devriez', 'consulter', 'syndic', 'autorisé', 'insolvabilité', 'sai']",[],unknown
488,485734081568161_912256862249212,2017-03-30 10:45:37,,"Soyez à l’affût des nouvelles escroqueries et veillez à protéger vos renseignements personnels et financiers afin d’éviter d’être victime de fraude.

Les escrocs cherchent sans cesse de nouveaux moyens de voler votre argent et votre identité. Cette liste des 10 fraudes les plus courantes produite par le Better Business Bureau en 2016 peut vous renseigner:
http://ow.ly/tt7s30aeK7O #MPF2017",Soyez à l’affût des nouvelles escroqueries et veillez à protéger vos renseignements personnels et financiers afin d’éviter d’être victime de fraude. Les escrocs cherchent sans cesse de nouveaux moyens de voler votre argent et votre identité. Cette liste des fraudes les plus courantes produite par le Better Business Bureau en peut vous renseigner:,['#MPF2017'],4,0,4,4,0,0,0,0,0,0,8,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['mpf2017', ""l'affût"", 'nouvelle', 'escroquerie', 'veillez', 'protéger', 'renseignement', 'personnel', 'ficiers', 'afin', ""d'éviter"", ""d'être"", 'victime', 'fraude', 'les', 'escroc', 'cherchent', 'sans', 'cesse', 'nouveau', 'moyens', 'voler', 'argent', 'identité', 'cette', 'liste', 'fraude', 'les', 'plus', 'courante', 'produite', 'better', 'business', 'bureau', 'peut', 'renseigner']",[],unknown
489,485734081568161_752551971553036,2016-07-12 10:45:38,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/752551971553036/?type=3,"Vous vous servez seulement de votre cellulaire à l’occasion ou en cas d’urgence? 

Vous payez peut-être pour des services que vous n’utilisez pas. Il pourrait être avantageux alors de choisir un service prépayé. 

Renseignez-vous au sujet des services de téléphonie cellulaire : http://ow.ly/9WK33024bwz 

Comparez les services : http://ow.ly/V58I3024bEE",Vous vous servez seulement de votre cellulaire à l’occasion ou en cas d’urgence? Vous payez peut-être pour des services que vous n’utilisez pas. Il pourrait être avantageux alors de choisir un service prépayé. Renseignez-vous au sujet des services de téléphonie cellulaire : Comparez les services :,[],3,0,5,3,0,0,0,0,0,0,8,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['servez', 'seulement', 'cellulaire', ""l'occasion"", 'cas', ""d'urgence"", 'payez', 'peut-être', 'service', ""n'utilisez"", 'pourrait', 'être', 'avantageux', 'alors', 'choisir', 'service', 'prépayé', 'renseignez-vous', 'sujet', 'service', 'téléphonie', 'cellulaire', 'comparez', 'les', 'service']",[],unknown
490,485734081568161_754197244721842,2016-07-15 17:45:23,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/754197244721842/?type=3,"Vous voulez #Économiser5 sur vos dépenses de divertissement lors de vos prochaines vacances? Cap sur la bibliothèque! 

La bibliothèque publique offre beaucoup plus que des livres : livres audio, jeux vidéo, films… un peu de tout pour occuper les enfants lors des trajets qui s’éternisent.","Vous voulez Économiser5 sur vos dépenses de divertissement lors de vos prochaines vacances? Cap sur la bibliothèque! La bibliothèque publique offre beaucoup plus que des livres : livres audio, jeux vidéo, films… un peu de tout pour occuper les enfants lors des trajets qui s’éternisent.",['#'],5,1,2,4,1,0,0,0,0,0,8,Social,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['voulez', 'économiser5', 'dépense', 'divertissement', 'lors', 'prochaine', 'vacance', 'cap', 'bibliothèque', 'bibliothèque', 'publique', 'offre', 'beaucoup', 'plus', 'livre', 'livre', 'audio', 'jeu', 'vidéo', 'films…', 'peu', 'tout', 'occuper', 'les', 'enfant', 'lors', 'trajet', ""s'éternisent""]",['enfant'],Social
491,485734081568161_787841994690700,2016-09-16 10:45:48,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/787841994690700/?type=3,"Quand avez-vous nettoyé votre filtre à charpie la dernière fois?

Si vous utilisez des feuilles d’assouplissant, nettoyez le filtre à charpie à l’aide d’une brosse à dents une fois par mois pour éliminer les dépôts accumulés. En améliorant la circulation d’air et en maximisant ainsi l’efficacité, vous économiserez!

Pour assurer le bon fonctionnement de votre sécheuse et accroître les économies d’énergie, consultez : http://ow.ly/4hOd304i0GN","Quand avez-vous nettoyé votre filtre à charpie la dernière fois? Si vous utilisez des feuilles d’assouplissant, nettoyez le filtre à charpie à l’aide d’une brosse à dents une fois par mois pour éliminer les dépôts accumulés. En améliorant la circulation d’air et en maximisant ainsi l’efficacité, vous économiserez! Pour assurer le bon fonctionnement de votre sécheuse et accroître les économies d’énergie, consultez :",[],4,4,0,4,0,0,0,0,0,0,8,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['quand', 'avez-vous', 'nettoyé', 'filtre', 'charpie', 'dernier', 'fois', 'utilisez', 'feuille', ""d'assouplissant"", 'nettoyez', 'filtre', 'charpie', ""l'aide"", ""d'une"", 'brosse', 'dent', 'fois', 'mois', 'éliminer', 'les', 'dépôt', 'accumulés', 'améliorant', 'circulation', ""d'air"", 'maximisant', 'ainsi', ""l'efficacité"", 'économiserez', 'assurer', 'bon', 'fonctionnement', 'sécheuse', 'accroître', 'les', 'économie', ""d'énergie"", 'consultez']",[],unknown
492,485734081568161_757627241045509,2016-07-22 17:45:24,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/757627241045509/?type=3,"En route vers le parc aquatique par une belle journée chaude?

Réduisez le coût de votre journée au soleil. Avant d’acheter vos billets, vérifiez les promotions en ligne. Aussi, n’oubliez pas de vous informer s’il est permis d’apporter votre nourriture et vos boissons. Vous éviterez ainsi de devoir acheter un repas hors de prix. Mais surtout, moins de temps dans la file d’attente des restos signifie plus de temps de glissade.","En route vers le parc aquatique par une belle journée chaude? Réduisez le coût de votre journée au soleil. Avant d’acheter vos billets, vérifiez les promotions en ligne. Aussi, n’oubliez pas de vous informer s’il est permis d’apporter votre nourriture et vos boissons. Vous éviterez ainsi de devoir acheter un repas hors de prix. Mais surtout, moins de temps dans la file d’attente des restos signifie plus de temps de glissade.",[],4,1,3,4,0,0,0,0,0,0,8,Environmental,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['route', 'ver', 'parc', 'aquatique', 'beau', 'journée', 'chaude', 'réduisez', 'coût', 'journée', 'soleil', 'avant', ""d'acheter"", 'billet', 'vérifiez', 'les', 'promotion', 'ligne', 'aussi', ""n'oubliez"", 'informer', ""s'il"", 'permis', ""d'apporter"", 'nourriture', 'boisson', 'éviterez', 'ainsi', 'devoir', 'acheter', 'repas', 'hors', 'prix', 'mai', 'surtout', 'moins', 'temps', 'file', ""d'attente"", 'resto', 'signifie', 'plus', 'temps', 'glissade']",['parc'],Environmental
493,485734081568161_908348055973426,2017-03-24 17:45:14,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/908348055973426/?type=3,"Des pourriels encombrent votre boîte de réception?

En vertu de la Loi canadienne anti-pourriel (#LCAP), les entreprises ne sont pas autorisées à envoyer des messages électroniques commerciaux sans la permission du destinataire.

Si vous recevez des courriels auxquels vous n’avez pas consenti, signalez-les au Centre de notification des #pourriels : http://ow.ly/eIVk309Yll5","Des pourriels encombrent votre boîte de réception? En vertu de la Loi canadienne anti-pourriel (), les entreprises ne sont pas autorisées à envoyer des messages électroniques commerciaux sans la permission du destinataire. Si vous recevez des courriels auxquels vous n’avez pas consenti, signalez-les au Centre de notification des :","['#LCAP', '#pourriels']",4,0,3,4,0,0,0,0,0,0,7,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['lcap', 'pourriels', 'pourriels', 'encombrent', 'boîte', 'réception', 'vertu', 'loi', 'canadien', 'anti-pourriel', 'les', 'entreprise', 'autorisées', 'envoyer', 'message', 'électronique', 'commercial', 'sans', 'permission', 'destinataire', 'recevez', 'courriel', 'auxquels', ""n'avez"", 'consenti', 'signalez-les', 'centre', 'notification']",[],unknown
494,485734081568161_1010830932391804,2017-09-05 10:45:19,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/1010830932391804/?type=3,"Devez-vous mettre à jour votre état civil?

Il importe d’informer l’Agence du revenu du Canada (ARC) dès que vous vous mariez, que vous êtes séparé de votre conjoint pendant plus de 90 jours consécutifs ou que vous vivez avec un conjoint de fait depuis plus d’un an.

L’ARC recalculera les prestations et les crédits auxquels vous avez droit en fonction de votre revenu familial, de la province ou du territoire où vous vivez et du nombre d’enfants que vous avez, ainsi que leur âge.

Pour comprendre l’importance de modifier votre état civil et connaître la marche à suivre, consultez le site Web suivant: http://ow.ly/3sQP30eQMbI","Devez-vous mettre à jour votre état civil? Il importe d’informer l’Agence du revenu du Canada (ARC) dès que vous vous mariez, que vous êtes séparé de votre conjoint pendant plus de jours consécutifs ou que vous vivez avec un conjoint de fait depuis plus d’un an. L’ARC recalculera les prestations et les crédits auxquels vous avez droit en fonction de votre revenu familial, de la province ou du territoire où vous vivez et du nombre d’enfants que vous avez, ainsi que leur âge. Pour comprendre l’importance de modifier votre état civil et connaître la marche à suivre, consultez le site Web suivant:",[],3,0,4,3,0,0,0,0,0,0,7,Social,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['devez-vous', 'mettre', 'jour', 'état', 'civil', 'importe', ""d'informer"", ""l'agence"", 'revenu', 'canada', 'arc', 'dès', 'mariez', 'séparé', 'conjoint', 'pendant', 'plus', 'jours', 'consécutifs', 'vivez', 'conjoint', 'fait', 'depuis', 'plus', ""d'un"", ""l'arc"", 'recalculera', 'les', 'prestation', 'les', 'crédit', 'auxquels', 'droit', 'fonction', 'revenu', 'familial', 'province', 'territoire', 'vivez', 'nombre', ""d'enfants"", 'ainsi', 'âge', 'comprendre', ""l'importance"", 'modifier', 'état', 'civil', 'connaître', 'marche', 'suivre', 'consultez', 'site', 'web', 'suivant']","['civil', 'revenu', 'revenu', 'civil']",Social
495,485734081568161_978795878928643,2017-07-10 10:45:18,http://ow.ly/tl5X30druMe,"Le produit que vous avez acheté la semaine dernière est maintenant réduit à moitié prix. Vous aimeriez revenir en arrière et profiter du solde.

Informez-vous auprès du détaillant s’il a une politique de prix garanti. Dans la négative, peut-être aurez-vous la chance d’avoir payé par carte de crédit. Certaines cartes offrent la protection d’achat, ce qui signifie que dans un tel cas on vous remboursera la différence. Utilisez cet outil interactif pour connaître les avantages offerts par les émetteurs de cartes de crédit, comme la protection d’achat: http://ow.ly/tl5X30druMe","Le produit que vous avez acheté la semaine dernière est maintenant réduit à moitié prix. Vous aimeriez revenir en arrière et profiter du solde. Informez-vous auprès du détaillant s’il a une politique de prix garanti. Dans la négative, peut-être aurez-vous la chance d’avoir payé par carte de crédit. Certaines cartes offrent la protection d’achat, ce qui signifie que dans un tel cas on vous remboursera la différence. Utilisez cet outil interactif pour connaître les avantages offerts par les émetteurs de cartes de crédit, comme la protection d’achat:",[],0,0,7,0,0,0,0,0,0,0,7,Economical,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['produit', 'acheté', 'semaine', 'dernier', 'maintet', 'réduit', 'moitié', 'prix', 'aimeriez', 'revenir', 'arrière', 'profiter', 'solde', 'informez-vous', 'auprès', 'détaillant', ""s'il"", 'politique', 'prix', 'garanti', 'négative', 'peut-être', 'aurez-vous', 'chance', ""d'avoir"", 'payé', 'carte', 'crédit', 'certaines', 'carte', 'offrent', 'protection', ""d'achat"", 'signifie', 'tel', 'cas', 'remboursera', 'différence', 'utilisez', 'cet', 'outil', 'interactif', 'connaître', 'les', 'avantage', 'offerts', 'les', 'émetteur', 'carte', 'crédit', 'comme', 'protection', ""d'achat""]","['produit', 'politique']",Economical
496,485734081568161_717515851723315,2016-04-27 10:45:52,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/717515851723315/?type=3,"Le #ménageduprintemps nous offre l’occasion idéale de faire un bon élagage de notre garde-robe. 

Tout comme lors d’un don en argent, il est normal de vouloir connaître où les vêtements que vous donnez aboutiront. Saviez-vous que les boîtes de don de vêtements n’appartiennent pas toutes à des organismes sans but lucratif?

Certaines boîtes peuvent vous induire en erreur en vous faisant croire que les dons vont directement à une bonne cause. Pourtant, c’est une entreprise À BUT LUCRATIF qui encaisse les profits!

Obtenez plus d’information au sujet des boîtes de don de vêtements: http://ow.ly/4n3MyI","Le énageduprintemps nous offre l’occasion idéale de faire un bon élagage de notre garde-robe. Tout comme lors d’un don en argent, il est normal de vouloir connaître où les vêtements que vous donnez aboutiront. Saviez-vous que les boîtes de don de vêtements n’appartiennent pas toutes à des organismes sans but lucratif? Certaines boîtes peuvent vous induire en erreur en vous faisant croire que les dons vont directement à une bonne cause. Pourtant, c’est une entreprise À BUT LUCRATIF qui encaisse les profits! Obtenez plus d’information au sujet des boîtes de don de vêtements:",['#m'],2,0,5,2,0,0,0,0,0,0,7,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['énageduprintemps', 'offre', ""l'occasion"", 'idéale', 'faire', 'bon', 'élagage', 'garde-robe', 'tout', 'comme', 'lors', ""d'un"", 'don', 'argent', 'normal', 'vouloir', 'connaître', 'les', 'vêtement', 'donnez', 'aboutiront', 'saviez-vous', 'les', 'boîte', 'don', 'vêtement', ""n'appartiennent"", 'toutes', 'organisme', 'sans', 'but', 'lucratif', 'certaines', 'boîte', 'peuvent', 'induire', 'erreur', 'faisant', 'croire', 'les', 'don', 'vont', 'directement', 'bonne', 'cause', 'pourtant', ""c'est"", 'entreprise', 'but', 'lucratif', 'encaisse', 'les', 'profit', 'obtenez', 'plus', ""d'information"", 'sujet', 'boîte', 'don', 'vêtement']",[],unknown
497,485734081568161_686658234809077,2016-02-26 18:45:45,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/686658234809077/?type=3,"RAPPEL : Il ne reste que TROIS jours pour contribuer à votre REER pour l'année 2015.  

La date limite pour les cotisations de 2015 est le 29 février 2016. Obtenez plus d'info sur les REER: http://ow.ly/YEFze",RAPPEL : Il ne reste que TROIS jours pour contribuer à votre REER pour l'année . La date limite pour les cotisations de est le février . Obtenez plus d'info sur les REER:,[],3,0,4,3,0,0,0,0,0,0,7,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['rappel', 'reste', 'trois', 'jours', 'contribuer', 'reer', ""l'année"", 'date', 'limite', 'les', 'cotisation', 'février', 'obtenez', 'plus', ""d'info"", 'les', 'reer']",[],unknown
498,485734081568161_735156293292604,2016-06-06 10:45:36,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/735156293292604/?type=3,"Vous avez besoin d’un petit coup de pouce pour le lancement de la #SemaineEnviro?

Pourquoi ne pas organiser un barbecue sans déchets? Demandez à vos invités d’apporter leur vaisselle ou même un Frisbee comme assiette. Ainsi, vous n’aurez pas à acheter de vaisselle jetable et vous pourrez jouer une partie d’Ultimate après le repas. N’oubliez surtout pas de nettoyer votre « assiette »!

Pour en apprendre davantage sur la Semaine canadienne de l’environnement : http://ow.ly/jLyG300TWD9","Vous avez besoin d’un petit coup de pouce pour le lancement de la ? Pourquoi ne pas organiser un barbecue sans déchets? Demandez à vos invités d’apporter leur vaisselle ou même un Frisbee comme assiette. Ainsi, vous n’aurez pas à acheter de vaisselle jetable et vous pourrez jouer une partie d’Ultimate après le repas. N’oubliez surtout pas de nettoyer votre « assiette »! Pour en apprendre davantage sur la Semaine canadienne de l’environnement : D9",['#SemaineEnviro'],5,1,1,4,1,0,0,0,0,0,7,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['semaineenviro', 'besoin', ""d'un"", 'petit', 'coup', 'pouce', 'lancement', 'pourquoi', 'organiser', 'barbecue', 'sans', 'déchet', 'demandez', 'invité', ""d'apporter"", 'vaisselle', 'frisbee', 'comme', 'assiette', 'ainsi', ""n'aurez"", 'acheter', 'vaisselle', 'jetable', 'pourrez', 'jouer', 'partie', ""d'ultimate"", 'après', 'repas', ""n'oubliez"", 'surtout', 'nettoyer', 'assiette', 'apprendre', 'davantage', 'semaine', 'canadien', ""l'environnement""]",[],unknown
499,485734081568161_749775725163994,2016-07-06 17:45:22,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/749775725163994/?type=3,"#LSV? En plus d’imposer des frais d’intérêts exorbitants, certains prêteurs sur salaire exigent désormais que les prêts soient accordés sous forme de carte prépayée.

Ainsi, le coût d’emprunt est encore plus élevé, puisque ces cartes peuvent être assorties de frais d’activation et d’utilisation. 

Les prêts sur salaire sont beaucoup plus coûteux que les autres types de crédit. Mieux vaut passer votre tour. http://ow.ly/WCTM301NMIp","? En plus d’imposer des frais d’intérêts erbitants, certains prêteurs sur salaire exigent désormais que les prêts soient accordés sous forme de carte prépayée. Ainsi, le coût d’emprunt est encore plus élevé, puisque ces cartes peuvent être assorties de frais d’activation et d’utilisation. Les prêts sur salaire sont beaucoup plus coûteux que les autres types de crédit. Mieux vaut passer votre tour.",['#LSV'],3,0,4,3,0,0,0,0,0,0,7,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['lsv', 'plus', ""d'imposer"", 'frais', ""d'intérêts"", 'erbitants', 'certain', 'prêteur', 'salaire', 'exigent', 'désormais', 'les', 'prêt', 'accordé', 'sou', 'forme', 'carte', 'prépayée', 'ainsi', 'coût', ""d'emprunt"", 'encore', 'plus', 'élevé', 'puisque', 'carte', 'peuvent', 'être', 'assorties', 'frais', ""d'activation"", ""d'utilisation"", 'les', 'prêt', 'salaire', 'beaucoup', 'plus', 'coûteux', 'les', 'autres', 'type', 'crédit', 'mieux', 'vaut', 'passer', 'tour']",[],unknown
500,485734081568161_893721494102749,2017-03-02 11:45:35,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/893721494102749/?type=3,"À l’occasion du 150e anniversaire du Canada, nous faisons une rétrospective historique amusante sur l’argent au pays. 

En 2010, année où la pièce de un cent était encore produite, les Canadiens avaient EN MOYENNE 600 de ces pièces dans des pots à la maison. Le saviez-vous? #Canada150","À l’occasion du e anniversaire du Canada, nous faisons une rétrospective historique amusante sur l’argent au pays. En , année où la pièce de un cent était encore produite, les Canadiens avaient EN MOYENNE de ces pièces dans des pots à la maison. Le saviez-vous?",['#Canada150'],2,1,4,2,0,0,0,0,0,0,7,Social,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['canada150', ""l'occasion"", 'anniversaire', 'canada', 'faisons', 'rétrospective', 'historique', 'amusante', ""l'argent"", 'pays', 'année', 'pièce', 'cent', 'encore', 'produite', 'les', 'canadien', 'moyenne', 'pièce', 'pot', 'maison', 'saviez-vous']",['historique'],Social
501,485734081568161_736040749870825,2016-06-08 10:45:42,http://ow.ly/pqUD300TZ5O,"Vous pensez acquérir un climatiseur individuel?

Au moment de déterminer le prix d’un climatiseur individuel, il ne faut pas oublier les coûts d’utilisation. Avant d’acheter, évaluez donc les coûts énergétiques des différents climatiseurs. Vous aurez ainsi une meilleure idée de ce qu’il vous en coûtera pour demeurer au frais.
#SemaineEnviro

Calculez les coûts de climatisation grâce à cette feuille de travail : http://ow.ly/pqUD300TZ5O","Vous pensez acquérir un climatiseur individuel? Au moment de déterminer le prix d’un climatiseur individuel, il ne faut pas oublier les coûts d’utilisation. Avant d’acheter, évaluez donc les coûts énergétiques des différents climatiseurs. Vous aurez ainsi une meilleure idée de ce qu’il vous en coûtera pour demeurer au frais. Calculez les coûts de climatisation grâce à cette feuille de travail :",['#SemaineEnviro'],4,0,3,4,0,0,0,0,0,0,7,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['semaineenviro', 'pensez', 'acquérir', 'climatiseur', 'individuel', 'moment', 'déterminer', 'prix', ""d'un"", 'climatiseur', 'individuel', 'faut', 'oublier', 'les', 'coût', ""d'utilisation"", 'avant', ""d'acheter"", 'évaluez', 'donc', 'les', 'coût', 'énergétique', 'différent', 'climatiseur', 'ainsi', 'meilleur', 'idée', ""qu'il"", 'coûtera', 'demeurer', 'frais', 'calculez', 'les', 'coût', 'climatisation', 'grâce', 'cette', 'feuille', 'travail']",[],unknown
502,485734081568161_759008520907381,2016-07-25 10:45:15,http://ow.ly/YchZ302A4tK,"Le jour du déménagement approche? Avant de planifier votre pendaison de crémaillère, assurez-vous de ne rien avoir oublié. Consultez la Liste de vérification pour déménager: http://ow.ly/YchZ302A4tK","Le jour du déménagement approche? Avant de planifier votre pendaison de crémaillère, assurez-vous de ne rien avoir oublié. Consultez la Liste de vérification pour déménager:",[],3,0,4,3,0,0,0,0,0,0,7,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['jour', 'déménagement', 'approche', 'avant', 'planifier', 'pendaison', 'crémaillère', 'assurez-vous', 'rien', 'avoir', 'oublié', 'consultez', 'liste', 'vérification', 'déménager']",[],unknown
503,485734081568161_717976598343907,2016-04-28 10:45:48,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/717976598343907/?type=3,"Le printemps est bel et bien arrivé et les soirées barbecue commenceront bientôt.

 
Vous avez besoin de nouveaux meubles pour l’extérieur, mais vous n’avez pas les moyens de tout payer d’un coup? Pensez-y à deux fois avant d’opter pour la location-achat. Cette formule coûte généralement plus cher à la longue qu’un achat comptant. 

Renseignements supplémentaires: http://ow.ly/4n3NBM","Le printemps est bel et bien arrivé et les soirées barbecue commenceront bientôt. Vous avez besoin de nouveaux meubles pour l’extérieur, mais vous n’avez pas les moyens de tout payer d’un coup? Pensez-y à deux fois avant d’opter pour la location-achat. Cette formule coûte généralement plus cher à la longue qu’un achat comptant. Renseignements supplémentaires:",[],5,0,2,5,0,0,0,0,0,0,7,unknown,fr,0.0,QuestionsdargentCanada_facebook,neutral,"['printemps', 'bel', 'bien', 'arrivé', 'les', 'soirée', 'barbecue', 'commenceront', 'bientôt', 'besoin', 'nouveau', 'meuble', ""l'extérieur"", ""n'avez"", 'les', 'moyens', 'tout', 'payer', ""d'un"", 'coup', 'pensez-y', 'deux', 'fois', 'avant', ""d'opter"", 'location-achat', 'cette', 'formule', 'coûte', 'généralement', 'plus', 'cher', 'longue', ""qu'un"", 'achat', 'comptant', 'renseignement', 'supplémentaires']",[],unknown
