comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156739831319045_10156739988394045,318424514044_10156739831319045,,can he foretell how long winter will be ??,2017-11-22 14:44:53,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156739083644045_10156740560724045,318424514044_10156739083644045,,Great idea,2017-11-22 18:17:46,1,1,0,0,0,0,0,0,55 and more
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156739083644045_10156739996899045,318424514044_10156739083644045,,👍,2017-11-22 14:49:09,1,1,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156737449084045_10156739453774045,318424514044_10156737449084045,,"N.r.m
Is one of the best way for life",2017-11-22 10:53:42,0,0,0,0,0,0,0,0,18-21
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156736986449045_10156744033409045,318424514044_10156736986449045,,"-  All said to promote Trudeau's Carbon Pricing Policy -  You know, THE EZ TAX GRAB to line the pockets of the UN and Trudeau supporters.  Will it change the climate - Not Bloody Likely!",2017-11-23 22:46:38,0,0,0,0,0,0,0,0,35-44
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156736986449045_10156737072109045,318424514044_10156736986449045,,V.nice,2017-11-21 16:38:48,0,0,0,0,0,0,0,0,45-54
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156736665524045_10156736902294045,318424514044_10156736665524045,,I like your unicorn emoji almost as I love the video. Good job scientists!!!,2017-11-21 15:35:34,2,1,1,0,0,0,0,0,18-21
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156736665524045_10156740265569045,318424514044_10156736665524045,10156736665524045_10156736902294045,Thank you so much Robin!,2017-11-22 16:49:38,1,1,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156736665524045_10156736904694045,318424514044_10156736665524045,,"Hailey Gagnon-Hannah, look at this great video. And the unicorn emoji!",2017-11-21 15:36:53,1,1,0,0,0,0,0,0,Under 18
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156735835359045_10156736034774045,318424514044_10156735835359045,,👏,2017-11-21 09:58:29,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733071444045_10156733450744045,318424514044_10156733071444045,,Yes that's the one...hope they don't give him any  money for this....he's as phoney as a two dollar bill,2017-11-20 13:19:28,1,1,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733071444045_10156733457609045,318424514044_10156733071444045,10156733071444045_10156733450744045,did you mean a three-dollar bill cuz ya know we did have a two dollar bill :-D,2017-11-20 13:22:44,0,0,0,0,0,0,0,0,45-54
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733071444045_10156733148029045,318424514044_10156733071444045,,"Canada has 1.6% pollution, it is countries like India , China and the US that are polluting everything, not Canada.It is a tax grab.",2017-11-20 11:07:14,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733071444045_10156733278444045,318424514044_10156733071444045,10156733071444045_10156733148029045,Wrong. Canadians per capita are just as bad as the Americans the Chinese and the Indians pick up your personal piece of the responsibility and do your fucking part,2017-11-20 12:03:07,1,1,0,0,0,0,0,0,18-21
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733071444045_10156733277724045,318424514044_10156733071444045,,You mean the same Brian Mulroney that is hiding his money in offshore tax havens,2017-11-20 12:02:35,2,2,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733071444045_10156734535019045,318424514044_10156733071444045,,His first act in paRliment was to get rid of F.I.R.A.   REMEMBER,2017-11-20 19:34:18,0,0,0,0,0,0,0,0,18-21
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733071444045_10156733125599045,318424514044_10156733071444045,,Hello my friend Howe are you,2017-11-20 10:56:57,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733071444045_10156733634574045,318424514044_10156733071444045,,Spewing nothing butt UNTRUTHS,2017-11-20 14:40:13,0,0,0,0,0,0,0,0,35-44
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733071444045_10156734406729045,318424514044_10156733071444045,,hasn't he stole enough? i didn't forget!,2017-11-20 18:29:12,0,0,0,0,0,0,0,0,Under 18
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733071444045_10156733105974045,318424514044_10156733071444045,,Nice,2017-11-20 10:45:58,0,0,0,0,0,0,0,0,45-54
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733046209045_10156733608414045,318424514044_10156733046209045,,"Stop wasting our money , we get that we are to ride a bike and a donkey , and you ride big cars.",2017-11-20 14:30:41,1,1,0,0,0,0,0,0,45-54
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733046209045_10156733069129045,318424514044_10156733046209045,,"Weather modification CAUSES climate change!
https://weathermodificationhistory.com/ [[SHARE]]",2017-11-20 10:27:04,3,3,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733046209045_10156742042859045,318424514044_10156733046209045,,"I don't think its right to have ""right honourable"" in front of Brian Mulroney!",2017-11-23 09:02:56,0,0,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156733046209045_10156733113074045,318424514044_10156733046209045,,Chelsea Pastula,2017-11-20 10:49:56,0,0,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156732875494045_10156733031584045,318424514044_10156732875494045,,-  Not sure about Brian BUT the other two only have CARBON TAX MONEY GRAB ON THEIR AGENDA.,2017-11-20 10:07:16,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156732875494045_10156733124434045,318424514044_10156732875494045,10156732875494045_10156733031584045,"But if there are paper bags laying around, Brian will certainly help himself...👍⚓️",2017-11-20 10:56:16,1,0,0,0,1,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156732875494045_10156733150914045,318424514044_10156732875494045,10156732875494045_10156733031584045,The rest of Canada was and  is sure about Brian  he can't escape his history,2017-11-20 11:08:49,1,1,0,0,0,0,0,0,55 and more
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156732875494045_10156732883499045,318424514044_10156732875494045,,All talk and no action. Waste of time and money,2017-11-20 09:20:39,2,2,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156732875494045_10156733068999045,318424514044_10156732875494045,,"Are u serious, why would we want to do that",2017-11-20 10:26:58,1,1,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156732875494045_10156732930774045,318424514044_10156732875494045,,Decommission the goddamn oil sands. Talk is cheap. My vote is for the Green party,2017-11-20 09:33:56,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156727748269045_10156727787089045,318424514044_10156727748269045,,"Is China involved,if not then pointless.",2017-11-18 17:19:05,1,1,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156727748269045_10156727910874045,318424514044_10156727748269045,10156727748269045_10156727787089045,China has started to make changes but it is not going to be easy for them. They may require support from other countries.,2017-11-18 17:48:21,1,1,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156727748269045_10156728048739045,318424514044_10156727748269045,10156727748269045_10156727787089045,- What kind of support are you referring to?,2017-11-18 18:45:20,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156727748269045_10156728117599045,318424514044_10156727748269045,10156727748269045_10156727787089045,"John Thomson I wasn't thinking of funding, I was thinking of support by technology professionals. Those who might be able to help with the change over. China has a huge population and so in order to change they have to be able to keep factories and businesses going. It's not so easy to just change over for them, it will take time. Sometimes people do not bother to look into China and just how much it takes to keep the electricity flowing. They have started to make changes though and this is what I chose to recognize.",2017-11-18 19:05:49,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156727748269045_10156728041999045,318424514044_10156727748269045,,"-   ANOTHER TALK IS CHEAP GATHERING -  This whole lot of money wasters whould do wonders if they all took ONE ECONOMY JET and  visited all the countries that are burning coal now, and demand a face-to-face meeting with its leader and tell them TO SHUT EM ALL DOWN.  Canada's Climate Change minister is a complete joke, doing ZIP herself to cut emissions but wants everyone else to walk or take a bike.",2017-11-18 18:42:36,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156727748269045_10156728184144045,318424514044_10156727748269045,,Who foots the bills for these wonderful strategies??? Look what rapid phase out did to ontario.....rates are sky rocketing. Coal plants could have been updated to reduce CO2 emissions. But some liberal idiot phased em out. China is building morw coal plants.....so please tell me how we are saving the world when we dont enforce any standards on other countries???? We suffer to save 1% of our contribution to CO2 emissions. Yet we ignore the increase in countries like china...,2017-11-18 19:39:52,1,1,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156727748269045_10156728394024045,318424514044_10156727748269045,,"We need to phase out coal as soon as possible if we have any hope of limiting an increase in average global temperatures to below the 2 threshold. I applaud our government for committing to this concrete goal. We (Canada) should step up and be global leader in a transition to a green energy generation, to ensure that we have a healthy economy AND that we make real strides in reducing emissions ASAP.",2017-11-18 21:26:32,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156727748269045_10156728257404045,318424514044_10156727748269045,,Claire Le Noury,2017-11-18 20:13:15,1,1,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156725185964045_10156731006394045,318424514044_10156725185964045,,Chris did you purposely turn your head every time the camera cam around?!,2017-11-19 16:40:25,0,0,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156725185964045_10156727932704045,318424514044_10156725185964045,,We're lucky to have you!,2017-11-18 17:53:57,0,0,0,0,0,0,0,0,45-54
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156725185964045_10156727311309045,318424514044_10156725185964045,,I'm com to canda,2017-11-18 14:16:35,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156720673769045_10156720709719045,318424514044_10156720673769045,,"FROM WHITEWASH BY CAREY GILLAM...Monsanto's Roundup is killing us...................Another prime example of hidden alliances has come to be known as the “Séralini affair.” Gilles-Eric Séralini was a professor of molecular biology at the University of Caen Normandy when he published a study in September 2012 in a scientific journal called Food and Chemical Toxicology (FCT) about the effects of Roundup herbicide and Roundup Ready corn on 200 rats. Publication in a journal such as FCT requires a lengthy process in which experts unrelated to the study review it and can ask questions and seek revisions before it is published. This peer review process is meant to curb publication of flawed research. Séralini had spent two years and more than $3 million working with seven other scientists to study how the genetically modified corn and the herbicide impacted the animals’ health. At the time, Séralini was also president of a scientific advisory board that worked with a group opposed to GMOs. He believed there were potential problems with GMOs and Roundup that had not yet been uncovered by the scientific research that was largely funded by the chemical industry. Séralini and his team had seen troubling results in previous studies, including evidence that Roundup herbicides containing POEA along with glyphosate were much more harmful than glyphosate alone, causing cell damage at levels expected to be found in food.5 Groups of rats were evaluated by the Séralini team in the 2012 study. The rats were divided into males and females. Some were fed genetically engineered corn; others consumed corn sprayed in the field with Roundup; and others were given Roundup in drinking water in different doses, with the lowest corresponding to levels found in some tap water. The intermediate dose was set at the maximum level permitted in the United States in animal feed, and the highest dose was correlated to half the strength of Roundup as used in agriculture. Control group rats were fed a diet containing non–genetically engineered corn and plain drinking water. The Séralini study results were alarming. Treated rats had much higher death rates than the control group animals, and the exposed rats demonstrated an “unexpected increase in tumor incidence,” especially mammary tumors in female rats, along with damage to the animals’ livers and kidneys. The scientists said both the GMO corn and Roundup contributed to the health problems that developed in the experimental animals, and they said they found “unexpected low dose toxicity from Roundup” at levels 10,000 times lower than those permitted in drinking water in the United States.6 The study results “clearly indicate that lower levels of complete agricultural G [glyphosate] herbicide formulations, at concentrations well below officially set safety limits, can induce severe hormone-dependent mammary, hepatic, and kidney disturbances,” the study authors concluded.7 Séralini said his research gave credence to fears that Roundup contains ingredients more toxic than glyphosate and that Roundup formulations should be considered endocrine disruptors.
Gillam, Carey. Whitewash: The Story of a Weed Killer, Cancer, and the Corruption of Science (p. 117). Island Press. Kindle Edition.",2017-11-16 12:21:21,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156720641439045_10156733069039045,318424514044_10156720641439045,,"-  And, no doubt it will come with BILLIONS going to the UN and will do ZIP for the weather - climate change or even reducing emissions or even the so-called developing countries..",2017-11-20 10:26:59,0,0,0,0,0,0,0,0,35-44
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156719969504045_10156719979644045,318424514044_10156719969504045,,Will you be able to put a recording up later?,2017-11-16 06:51:49,0,0,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156719871739045_10156719962924045,318424514044_10156719871739045,,"Apologies. Due to technical difficulties, we can no longer provide live streaming.",2017-11-16 06:38:56,0,0,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156718050259045_10156718107644045,318424514044_10156718050259045,,What about reducing oil and gas production?,2017-11-15 14:56:42,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156718050259045_10156718162549045,318424514044_10156718050259045,,Methane is the worst green house gas by far worse than oil and gas. So it’s important to curb it,2017-11-15 15:22:15,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156718050259045_10156719267669045,318424514044_10156718050259045,,Close UBC!,2017-11-15 22:39:10,0,0,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156718050259045_10156718172339045,318424514044_10156718050259045,,👏,2017-11-15 15:27:04,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156717945039045_10156720200459045,318424514044_10156717945039045,,Decommission the oil sands. Keep it in the ground,2017-11-16 09:01:16,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156717427689045_10156728274494045,318424514044_10156717427689045,,Potato peels work wonders on cleaning the sink!,2017-11-18 20:22:01,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156715740474045_10156721941549045,318424514044_10156715740474045,,"It seems all you are doing raising more taxes , our water and our rivers are not any better.",2017-11-16 21:06:28,0,0,0,0,0,0,0,0,55 and more
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156715581769045_10156715592884045,318424514044_10156715581769045,,If every home had a solar roof with battery storage with a back up to the grid that would drastically reduce the need to generate energy on an industrial scale. We have to phase out the internal combustion engine. Sooner than later. https://nikolamotor.com/#stations,2017-11-14 19:05:13,2,2,0,0,0,0,0,0,35-44
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156715581769045_10156716397679045,318424514044_10156715581769045,10156715581769045_10156715592884045,"That’s absolutely right, but do think the Gouvernements would let big hydro companies go bankrupt, I must be a clown if I would’ve bad things in mind.",2017-11-15 01:50:35,0,0,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156715581769045_10156716411609045,318424514044_10156715581769045,,"Yeah , and without hydro dams the fish could migrate again. So food for human and animal",2017-11-15 01:55:22,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156714314974045_10156714401849045,318424514044_10156714314974045,,Open Maps looks pretty interesting!,2017-11-14 10:58:55,1,1,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156714221059045_10156714668769045,318424514044_10156714221059045,,Decommission the oil sands should be what you folks are focussing on,2017-11-14 12:54:07,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156705031704045_10156710601169045,318424514044_10156705031704045,, [[STICKER]],2017-11-13 06:39:15,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156701701694045_10156702876819045,318424514044_10156701701694045,,"There has always been variances in climate on earth,.I do not understand what climate change refers to....Is it the coming ice age when the Gulf Stream collapses...",2017-11-11 08:40:27,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156701701694045_10156703568119045,318424514044_10156701701694045,10156701701694045_10156702876819045,"Climate has never been stagnant. It's the natural world after all. Always changing. But the rate at which the climate is  changing, is the concern. We have witnessed atmospheric changes (Co2 and temperate etc., levels rise) within the last 200 years, that in all previous climate change processes, took thousands. Pretty simple to grasp that one! And while flaura and fauna have the capacity to adapt, they do not have the capacity to adapt that quickly. Therefore, we risk the loss of many. In addition, millions of human humans are threatened by other impacts... Sea level rise in low elevation cities, drought and water shortages, not just in arid places but widespread accross all continents. Those are just a few among many other detrimental threats.",2017-11-11 12:15:17,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156701701694045_10156701779889045,318424514044_10156701701694045,,Bio mass for heat #wood!!! And recycled materials for building.,2017-11-10 22:53:51,0,0,0,0,0,0,0,0,35-44
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156701701694045_10156703209174045,318424514044_10156701701694045,,Engaging our future leaders. Great idea!,2017-11-11 10:06:30,0,0,0,0,0,0,0,0,35-44
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156700467089045_10156701314094045,318424514044_10156700467089045,,"This is great! What an inspiring researcher to highlight. As a scientist who works in the North, I also love seeing photos of fieldwork in decades past (makes things seem pretty cushy now in comparison!).",2017-11-10 19:23:55,0,0,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156700467089045_10156701401279045,318424514044_10156700467089045,,42 years Barbara! Impressive!! Congratulations,2017-11-10 20:01:57,0,0,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156695505584045_10156697251119045,318424514044_10156695505584045,,"So In order to do so 1st closing all the waste dumps, stop the logging industry and close all of the open pit mining and recycle",2017-11-09 12:30:50,0,0,0,0,0,0,0,0,35-44
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156695505584045_10156695522459045,318424514044_10156695505584045,,Wish our governments would finally see the light too how priceless 🇨🇦wild life is!! And it need all the protection it can get from us all...,2017-11-08 21:37:03,0,0,0,0,0,0,0,0,35-44
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156687594319045_10156701491744045,318424514044_10156687594319045,,Thanks.  I hadn’t actually watched it yet.  It isn’t all that bad in the end.  Originally it said at the end “we are taking action on climate change”.  😉,2017-11-10 20:38:53,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156687594319045_10156701628389045,318424514044_10156687594319045,10156687594319045_10156701491744045,I was wondering if it had been considered...,2017-11-10 21:37:34,0,0,0,0,0,0,0,0,35-44
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156687594319045_10156687668124045,318424514044_10156687594319045,,👍,2017-11-06 09:26:27,1,1,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156687594319045_10156689563969045,318424514044_10156687594319045,,Amazing news! keep it up the great work!,2017-11-06 22:58:52,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156687594319045_10156690546259045,318424514044_10156687594319045,,What is this? Is it a rebranding of Environment Canada? Sounds suspiciously like Scott Pruitt’s EPA.,2017-11-07 09:25:39,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156687594319045_10156689144914045,318424514044_10156687594319045,,So that means global warming should be in remission also,2017-11-06 19:35:59,0,0,0,0,0,0,0,0,35-44
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156687594319045_10156687638539045,318424514044_10156687594319045,,Good news! We have to keep it up.,2017-11-06 09:20:49,1,1,0,0,0,0,0,0,55 and more
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156687594319045_10156698354119045,318424514044_10156687594319045,,"Jennifer Kerr  I am sure you saw this already, but just in case... Norah Jane Claire Le Noury",2017-11-09 20:03:55,0,0,0,0,0,0,0,0,22-24
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156680107164045_10156681700854045,318424514044_10156680107164045,,This looks very promising! Congratulations!,2017-11-04 09:34:13,0,0,0,0,0,0,0,0,25-34
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156679947259045_10156681637479045,318424514044_10156679947259045,,Can it be used for birds?,2017-11-04 09:09:52,0,0,0,0,0,0,0,0,35-44
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156679947259045_10156780486624045,318424514044_10156679947259045,10156679947259045_10156681637479045,Yes!,2017-12-04 19:00:12,0,0,0,0,0,0,0,0,Under 18
comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,age_group
10156679947259045_10156680476969045,318424514044_10156679947259045,,"Lisa, is Whitehorse even in the arctic?",2017-11-03 22:08:06,0,0,0,0,0,0,0,0,25-34
