"likes","mediaid","video_url","typename","url","shortcode","comments","id","caption","owner_username","tagged_users","date","caption_mentions","is_video","caption_hashtags","owner_id"
11,1577664980881327000,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/63c41ca5a082e06a6ad647fc78ff7f6d/5AE00F49/t51.2885-15/e35/24331597_857365704468704_4070430460214247424_n.jpg","BXk_fD4AUPv",0,"2017-08-09_08-25-43","Enseigner au grand air? Pourquoi pas! Des élèves ont aidé à répandre des milliers de semences d’asclépiade au sein des sanctuaires naturels Cartwright et Spooky Hollow, dans le but d’assurer la conservation des monarques et de leur habitat. Merci au Programme d’intendance de l’habitat, qui a offert du financement pour soutenir l’initiative du club des naturalistes de Hamilton!\n\nPlanter de l’asclépiade dans nos jardins est l’un des moyens de préserver ces magnifiques papillons!\n.\n.\n.\n.\n#Papillons #Monarques #ProtectionDeLaFaune #EspècesEnPéril #ScienceCitoyenne #Faune #Canada #Jardiner #Éducation #EnvironnementCanada","environnementcan","[]","2017-08-09T08:25:43","[]",false,"[""papillons"",""monarques"",""protectiondelafaune"",""espècesenpéril"",""sciencecitoyenne"",""faune"",""canada"",""jardiner"",""éducation"",""environnementcanada""]",3913646610
16,1577821468627296800,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/bda82e34aadf18c4405f222ca59a6b98/5AD8D968/t51.2885-15/e35/24331912_134995383865011_7530029808302948352_n.jpg","BXljEQcg-If",0,"2017-08-09_13-36-38","Quelle est la première chose qui vous vient à l’esprit si je parle de l’« Arctique »? Les ours blancs! \nAlors que l’équipe de l’expédition en Arctique de 2017 s’embarque pour entreprendre son périple, nous nous demandons si elle pourra observer des ours blancs. \nNous travaillons avec nos partenaires internationaux, des ONG et d’autres gouvernements pour conserver cette espèce incroyable.\n.\n.\n.\n.\n#OursPolaire #OursPolaires #Ours #OursBlanc #Expédition #ScienceArctique #EnvironnementCanada","environnementcan","[]","2017-08-09T13:36:38","[]",false,"[""ourspolaire"",""ourspolaires"",""ours"",""oursblanc"",""expédition"",""sciencearctique"",""environnementcanada""]",3913646610
15,1579120051955631600,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/1594bb400e43801551eaed498e36a496/5AF5ADAB/t51.2885-15/e35/25007244_398187070594798_8577872056090099712_n.jpg","BXqKVIagwW4",0,"2017-08-11_08-36-41","Quel magnifique paysage et surtout très inspirant!! Notre scientifique Grant Gilchrist a pris part à l'Étape 7 (Iqaluit à Qikiqtarjuaq) de l'aventure du #CanadaC3, pour faire une étude et présenter ses notes sur les oiseaux migrateurs de l'Arctique aux autres voyageurs. 📸: @canadac3 Michelle Munkittrick & Mike Sudoma\n.\n.\n.\n#EnvironnementCanada #C3 #ScienceArctique #OiseauxMigrateurs #Arctique #Expédition #Nunavut #TravailDeTerrain","environnementcan","[]","2017-08-11T08:36:41","[""canadac3""]",false,"[""canadac3"",""environnementcanada"",""c3"",""sciencearctique"",""oiseauxmigrateurs"",""arctique"",""expédition"",""nunavut"",""travaildeterrain""]",3913646610
10,1582149384815081500,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/862fab2a9c9993c7447a6c4831f00570/5AEABA19/t51.2885-15/e35/25013080_540375976325247_4495985741276381184_n.jpg","BX07HufgXff",0,"2017-08-15_12-55-25","Des étudiants du monde entier qui participent à l’expédition @StudentsOnIce pourront observer de leurs propres yeux les effets des changements climatiques. La ministre Catherine McKenna s'est joint à leur aventure, avec un équipage d’au moins 80 personnes composé d’experts des pôles, de scientifiques, d’aînés inuits, d’artistes, de musiciens, d’éducateurs, de chefs d’entreprises et d’industries, de politiciens et d’innovateurs. 📸: Martin Lipman, SOI Foundation @lipmanstillpics","environnementcan","[]","2017-08-15T12:55:25","[""studentsonice"",""lipmanstillpics""]",false,"[]",3913646610
16,1591440358556843800,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/4276f122b5446f0e28ebb228bddc8dc2/5AF9E873/t51.2885-15/e35/25012680_2003934323161624_2619206756592517120_n.jpg","BYV7pMFAD7I",0,"2017-08-28_08-34-56","Un couple de fulmars boréaux se repose, bien installé sur la haute falaise abrupte que l’on peut voir au refuge d’oiseaux migrateurs de l’île Prince Leopold situé dans le détroit de  Lancaster, à environ 13 km au large de la pointe nord-est du cap Clarence, sur l’île Somerset, au Nunavut.\n.\n.\n.\n.\n#Nunavut #Canada #Oiseaux #OiseauxMigrateurs #AireProtégée","environnementcan","[]","2017-08-28T08:34:56","[]",false,"[""nunavut"",""canada"",""oiseaux"",""oiseauxmigrateurs"",""aireprotégée""]",3913646610
14,1592265573801145300,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/59e046ee12613b786e3508600d180821/5AE116F1/t51.2885-15/e35/25012530_1484646388323792_6166963787355127808_n.jpg","BYY3RpqgDPP",0,"2017-08-29_11-54-29","Aujourd’hui, nous célébrons 100 ans de conservation des oiseaux! En 1916, les États-Unis et le Canada signaient la Convention concernant les oiseaux migrateurs – un engagement de protection des oiseaux migrateurs. En 1917, la loi sur la convention concernant les oiseaux migrateurs était créée et entrait en vigueur! Depuis, près de 400 espèces d’oiseaux ont bénéficié d’une protection et ont été étudiés dans le but de conserver la biodiversité et d’améliorer nos connaissances sur la santé de notre environnement.\n.\n.\n.\n#FauneCanadienne #Canada #GouvernementDuCanada #ServiceCanadienDeLaFaune #NoirEtBlanc #Rétro #MardiRétro #EnvironnementCanada #TravailDeTerrain #Oiseaux #ProtectionDeLaFaune #Biologistes #OiseauxMigrateurs #BonneFête","environnementcan","[]","2017-08-29T11:54:29","[]",false,"[""faunecanadienne"",""canada"",""gouvernementducanada"",""servicecanadiendelafaune"",""noiretblanc"",""rétro"",""mardirétro"",""environnementcanada"",""travaildeterrain"",""oiseaux"",""protectiondelafaune"",""biologistes"",""oiseauxmigrateurs"",""bonnefête""]",3913646610
4,1594482363541321700,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/e3576c1833656c35ff626d1e10b5071d/5AE08A00/t51.2885-15/e35/25006747_1544413002263871_8091885335337762816_n.jpg","BYgvUL_gXg3",0,"2017-09-01_13-18-51","Le Centre canadien de prévision des ouragans (CCPO) fête ses 30 ans! En 1985, l’ouragan Gloria se dirigeait vers les provinces Maritimes, mais la majorité des renseignements diffusés concernaient les répercussions aux États-Unis. Le besoin d’avoir des renseignements sur le Canada a mené à la création du CCPO en 1987. Le Centre est maintenant situé à Dartmouth, en Nouvelle-Écosse et dessert l’ensemble du territoire et des eaux du Canada qui peuvent être touchés par les cyclones.\n.\n.\n.\n.\n#Météorologie #Météo #Météorologues #Ouragans #Tempête #EnvironnementCanada","environnementcan","[]","2017-09-01T13:18:51","[]",false,"[""météorologie"",""météo"",""météorologues"",""ouragans"",""tempête"",""environnementcanada""]",3913646610
10,1597408514794444800,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/a586286c51942dfc8849d466d28f5ed8/5AF831E7/t51.2885-15/e35/25008306_1003946093090545_2702067769632882688_n.jpg","BYrIpStgdgb",0,"2017-09-05_14-12-35","Les relevés de Mission monarque ont officiellement débuté pour cet été dans les réserves nationales de faune de Long Point, de Prince Edward Point et de St. Clair! \nDans le but de mettre en œuvre les mesures de conservation prévues dans le plan de gestion du monarque, des employés d’Environnement et Changement climatique Canada et des bénévoles se rendent à ces réserves nationales de faune pour chercher et signaler la présence de monarques ou encore d’œufs ou de chenilles de ce papillon. \nVous aussi pouvez contribuer! Joignez-vous à Mission monarque et signalez vos observations d’asclépiades ou de monarques dans votre région : http://www.mission-monarch.org/fr/\n.\n.\n.\n#MissionMonarque #Papillons #Insectes #Monarques #ServiceCanadienDeLaFaune @espacepourlavie","environnementcan","[]","2017-09-05T14:12:35","[""espacepourlavie""]",false,"[""missionmonarque"",""papillons"",""insectes"",""monarques"",""servicecanadiendelafaune""]",3913646610
16,1598680005276089000,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/8c4d701686e48ff0b24e46683f25b52a/5AF27C4E/t51.2885-15/e35/25009583_1929133884018066_3904325512029274112_n.jpg","BYvpv6gADqM",0,"2017-09-07_08-18-49","Hier, c'était la Journée mondiale des oiseaux de rivage, une belle façon de sensibiliser les gens à ces petites bêtes! Dans notre coin de pays, ces oiseaux  se reproduisent dans l'Arctique de mai à août et hivernent en Amérique du Sud et font face à de nombreux défis au cours de leur voyage. Protéger les habitats dont ils ont besoin pour compléter leur cycle annuel est une coopération des gouvernements, des industries, des scientifiques, des bénévoles et des citoyens dans l'hémisphère occidental (et le monde!).\n.\n.\n.\n.\n#OiseauxMigrateurs #OiseauxDeRivage #Oiseaux #Conservation #ServiceCanadienDeLaFaune #FauneCanadienne #Faune #Ornithologie","environnementcan","[]","2017-09-07T08:18:49","[]",false,"[""oiseauxmigrateurs"",""oiseauxderivage"",""oiseaux"",""conservation"",""servicecanadiendelafaune"",""faunecanadienne"",""faune"",""ornithologie""]",3913646610
17,1601669604428528000,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/b675503cf198ec080bebb61566817538/5AE8C18E/t51.2885-15/e35/25006165_303233223529586_5232976363761172480_n.jpg","BY6RgTrgLmI",1,"2017-09-11_11-18-37","Les amis du monarque ont trouvé une toute petite chenille sur un plant d’asclépiade pendant un atelier de Mission monarque!\n\nSous l’égide de l’insectarium de Montréal, nous avons offert cette activité dans notre Réserve nationale de faune du ruisseau Big en juillet. L’événement a attiré un grand nombre de participants qui ont assisté à des présentations sur la biologie, les menaces et les déclins du monarque, ainsi que sur les détails du protocole de surveillance de l’espèce. Les participants ont eu l’occasion de mettre en pratique ce qu’ils ont appris sur les lieux et ils ont été ravis de trouver plusieurs plants d’asclépiade avec des chenilles et des œufs de monarque.\n\nRenseignez-vous sur la Mission monarque et sur la façon de participer : www.mission-monarch.org\n.\n.\n.\n#MissionMonarque #Monarques #Papillons #Insectes #Conservation #ServiceCanadienDeLaFaune #EnvironnementCanada @espacepourlavie","environnementcan","[]","2017-09-11T11:18:37","[""espacepourlavie""]",false,"[""missionmonarque"",""monarques"",""papillons"",""insectes"",""conservation"",""servicecanadiendelafaune"",""environnementcanada""]",3913646610
10,1604639652185348600,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/72bfd2bd16345455569f2260e0da7042/5AEFD60F/t51.2885-15/e35/24838820_132366864105488_3295146703887269888_n.jpg","BZE00MNA5pj",0,"2017-09-15_13-39-34","La ministre Catherine McKenna était ravie de visiter le Laboratoire de recherche sur les carburants de remplacement à @mcgillu et d’en apprendre davantage sur les nouvelles manières de créer de l’énergie verte et propre!\n.\n.\n.\n#ÉnergiePropre #ÉnergieVerte #McGill #Montréal","environnementcan","[]","2017-09-15T13:39:34","[""mcgillu""]",false,"[""énergiepropre"",""énergieverte"",""mcgill"",""montréal""]",3913646610
5,1605283736763723800,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/4d45cdef4c498c55bc44d4c609fb13b2/5A6385FC/t50.2886-16/24995305_1604845252888225_2734333793048461312_n.mp4","GraphVideo","https://instagram.fyvr3-1.fna.fbcdn.net/vp/bba5de596e19dacee5586386c23b9a02/5A6474C5/t51.2885-15/e15/25015576_174488776473053_4079968590441218048_n.jpg","BZHHQ2tg3AH",0,"2017-09-16_10-59-15","Nos météorologues du Centre canadien de prévisions des ouragans discutent du lien entre les changements climatiques et les ouragans. Nous avons observé une grande activité dans le bassin de l’Atlantique, mais pouvons-nous en blâmer les changements climatiques?\n.\n.\n.\n.\n#ChangementsClimatiques #Météo #Ouragans #PréparezVous #EnvironnementCanada #EnvironnementCAN","environnementcan","[]","2017-09-16T10:59:15","[]",true,"[""changementsclimatiques"",""météo"",""ouragans"",""préparezvous"",""environnementcanada"",""environnementcan""]",3913646610
7,1607533454482889700,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/ff9d114afd9d7a99921b78ea30d7bde3/5ADCF826/t51.2885-15/e35/25014568_542116246150241_8233855565206388736_n.jpg","BZPGyjnAlx2",1,"2017-09-19_13-29-02","Nous avons capturé ce merveilleux moment lors du premier mentorat de chasse du Service canadien de la faune, à  la réserve nationale de faune du lac de la Dernière-Montagne. Nos participants en ont beaucoup appris sur la chasse éthique et durable !\n\nAvec cet événement, nous avons pu montrer aux gens que la chasse à la sauvagine contribue à maintenir la population de plusieurs façons. Les Oies des neiges, par exemple, ont une population actuelle de plus de 6 milliards d’oies. Les lieux de nidifications deviennent tellement surpeuplés que l'habitat d'autres espèces sauvages de la même région est affecté. La chasse aide non seulement à maintenir ces populations, mais aussi à amasser des fonds pour la conservation, la restauration et l'amélioration de l'habitat de la faune au Canada grâce à l'achat de documents nécessaires tels que le timbre de conservation de l'habitat faunique canadien.","environnementcan","[]","2017-09-19T13:29:02","[]",false,"[]",3913646610
15,1609501796303294700,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/9a424a90ee122b84201bfff52e6ab365/5AE63392/t51.2885-15/e35/25010972_173365776589099_2500295785229320192_n.jpg","BZWGVsyAtFi",0,"2017-09-22_06-39-47","Nous créons un album souvenir pour célébrer les 100 ans de conservation des oiseaux au Canada. Partagez vos anecdotes et vos pensées sur les oiseaux dès aujourd’hui! L’album sera un hommage aux oiseaux et à ceux qui les aiment, que ce soit les ornithologues amateurs ou ceux qui ont dévoué leur carrière à la conservation des oiseaux. Des témoignages et des photos de 100 personnes seront inclus dans l’album.\n\nVoici comment participer : ·  Écrivez une anecdote de 100 mots à propos de votre travail avec les oiseaux, vos rencontres avec des oiseaux ou encore sur votre amour pour les oiseaux.\n·  Envoyez-nous votre nom et une photo de vous prise à l’extérieur (haute résolution 300 ppp).\n·  Énumérez vos cinq oiseaux préférés.\nec.oiseauxmigrateurs-migratorybirds.ec@canada.ca","environnementcan","[]","2017-09-22T06:39:47","[""canada.ca""]",false,"[]",3913646610
17,1617647804753279000,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/8e97f754af4ca66fe2ca28ccf8b7516b/5AE8CCAA/t51.2885-15/e35/24838683_2027261800844096_1676479632896950272_n.jpg","BZzChuWAnhI",0,"2017-10-03_12-24-27","Durant la saison de nidification de 2017, les scientifiques du Service canadien de la faune et de @ParcsCanada ont enregistré le nombre record de 63 poussins de Grues blanches dans la région du Parc national Wood Buffalo – une augmentation importante et encourageante comparativement au record précédent de 49 en 2006. Le travail de surveillance est passé des zones boréales de nidification aux régions de parcs et de prairies de la Saskatchewan où les Grues blanches font escale jusqu’à six semaines durant leur migration, pour reprendre ensuite leur voyage vers les aires d’hivernage de la côte texane du golfe du Mexique. Nous demandons à toute personne qui observerait cette espèce en voie de disparition de composer la ligne d’accès direct Whooping Crane Hotline, au 306-975-5595. 📸: John Conkin\n.\n.\n.\n#SpeciesAtRisk #MigratoryBirds #BirdMonitoring #CanadianWildlifeService #WhoopingCrane #Saskatchewan #InstaBirds","environnementcan","[]","2017-10-03T12:24:27","[""parcscanada""]",false,"[""speciesatrisk"",""migratorybirds"",""birdmonitoring"",""canadianwildlifeservice"",""whoopingcrane"",""saskatchewan"",""instabirds""]",3913646610
22,1619748372862785300,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/f463356092b4a8c38cf761f641a098c7/5AEB7B29/t51.2885-15/e35/25009183_498261223906714_4568839759689940992_n.jpg","BZ6gJA2ANdA",0,"2017-10-06_09-57-54","Joli paysage, n’est-ce pas? En cette fête de l’Action de grâce, nous espérons que vous sortirez à l’extérieur et que vous profiterez de toute la beauté que la nature nous offre! 📸Mario Ouellet\n.\n.\n.\n.\n#Automne #CouleursdAutomne #ExploreCanada #Canada #FeuillesdAutomne #ActionDeGrace #LongWeekend #FridayFeeling #EnvironnementCanada #EnvironnementCan","environnementcan","[]","2017-10-06T09:57:54","[]",false,"[""automne"",""couleursdautomne"",""explorecanada"",""canada"",""feuillesdautomne"",""actiondegrace"",""longweekend"",""fridayfeeling"",""environnementcanada"",""environnementcan""]",3913646610
13,1624198221738016500,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/f6e72cfc424c8d1bd244766c7e754770/5AE08C51/t51.2885-15/e35/24331623_138698313458471_8601256589648723968_n.jpg","BaKT61jg_76",0,"2017-10-12_13-18-57","Brenda a pris sa retraite du Service canadien de la faune en 2015, mais elle revient tous les mois de juin pour participer au Relevé des Oiseaux Nicheurs d’Amérique du Nord qui se déroule à l’échelle du continent. Elle parcourt ces itinéraires dans le sud de l’Alberta et de la Saskatchewan depuis 1993 et a réalisé à ce jour 176 relevés! On la voit ici au milieu de graminées indigènes tout près de Drumheller, dans le sud-est de l’Alberta.\n.\n.\n.\n#RelevéDesOiseaux #ServiceCanadienDeLaFaune #EnvironnementCanada","environnementcan","[]","2017-10-12T13:18:57","[]",false,"[""relevédesoiseaux"",""servicecanadiendelafaune"",""environnementcanada""]",3913646610
12,1624869267151494700,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/8cbadfb3d8a6766054585061406ed896/5A644FDB/t50.2886-16/24739096_160207164592465_1145398551560323072_n.mp4","GraphVideo","https://instagram.fyvr3-1.fna.fbcdn.net/vp/1dbfa6f290f6e557b4b1d6bc74e89661/5A646E37/t51.2885-15/e15/25013774_1520792821339404_4931193493184839680_n.jpg","BaMsf1TA54S",0,"2017-10-13_11-32-39","Le @canadaC3 longera les îles Scott, la première réserve nationale de faune en milieu marin proposée du Canada!\n\nLes recherches sur les oiseaux marins les plus intensives au Canada sont menées sur ces îles, puisque l’on y retrouve la plus grande concentration d’oiseaux marins nicheurs du Pacifique canadien! @vanaqua\n.\n.\n.\n.\n\n#Canada150 #Canada #EnvironnementCanada #EnvironnementCan #Oiseaux #Ornithologie #BirdYear #Faune #FauneCanadienne #Pacifique #Nature","environnementcan","[]","2017-10-13T11:32:39","[""canadac3"",""vanaqua""]",true,"[""canada150"",""canada"",""environnementcanada"",""environnementcan"",""oiseaux"",""ornithologie"",""birdyear"",""faune"",""faunecanadienne"",""pacifique"",""nature""]",3913646610
11,1624921425225788400,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/be3ecd3d05851b752b8758e82d6ab8ed/5ADC305D/t51.2885-15/e35/25012689_2104372366452653_2896789633939537920_n.jpg","BaM4W1SgSvh",0,"2017-10-13_13-15-50","Les 54 réserves nationales de faune du Canada sont établies et gérées à des fins de conservation de la faune, de recherche et d’interprétation, conformément à la Loi sur les espèces sauvages du Canada et au Règlement sur les réserves d’espèces sauvages. \nPour de nombreuses raisons, nous envisageons actuellement d’apporter des modifications au règlement afin de le moderniser. Les modifications seront faites surtout pour  faciliter l’administration des réserves nationales de faune. \nNous voulons VOUS entendre! Donnez-nous votre avis sur les modifications proposées. Pour obtenir de plus amples renseignements, CLIQUEZ sur le lien qui figure dans notre biographie. 📸 Pamela Sinclair\n.\n.\n.\n#AiresProtégées #ServiceCanadienDeLaFaune #ProtectionDeLaFaune #FauneCanadienne #ExploreCanada #ConsultationPublique #EnvironnementCanada #EnvironnementCan","environnementcan","[]","2017-10-13T13:15:50","[]",false,"[""airesprotégées"",""servicecanadiendelafaune"",""protectiondelafaune"",""faunecanadienne"",""explorecanada"",""consultationpublique"",""environnementcanada"",""environnementcan""]",3913646610
10,1628566439718000400,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/e4edd6dace88db698431024670836013/5ADA3EB0/t51.2885-15/e35/24838289_2000883443513835_2949730384377544704_n.jpg","BaZ1Ixkg5bs",0,"2017-10-18_13-57-49","Nos scientifiques mettent à l’essai différentes technologies afin de produire de meilleures prévisions météorologiques dans le Nord! Un nouveau radar portable a été installé à Whitehorse, au Yukon, dans le but de déterminer quelle technologie serait la mieux adaptée aux conditions météorologiques en Arctique.\n.\n.\n.\n#Whitehorse #Yukon #MercrediMétéo #EnvironnementCanada #EnvironnementCan #Arctique #Météo","environnementcan","[]","2017-10-18T13:57:49","[]",false,"[""whitehorse"",""yukon"",""mercredimétéo"",""environnementcanada"",""environnementcan"",""arctique"",""météo""]",3913646610
12,1629268665008560000,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/323f5f944d823757fea5d80519c2337f/5AFB30E2/t51.2885-15/e35/25006888_561310990874460_1809776708887248896_n.jpg","BacUzf1gpf2",0,"2017-10-19_13-13-01","La population participe à nos travaux de conservation depuis longtemps, comme en témoigne cette photo prise au lac Vaseux en 1909, qui est maintenant devenu une réserve nationale de faune. Nous travaillons actuellement à mettre à jour la liste des activités autorisées présentée dans le Règlement sur les réserves d’espèces sauvages. Un processus de consultation est en cours jusqu’au 25 octobre, et nous aimerions recueillir vos commentaires. Nous vous invitons à CLIQUER sur le lien qui figure dans notre biographie pour obtenir plus d’informations.\n.\n.\n.\n#MardiRétro #Rétro #NoirEtBlanc #AireProtégée #ServiceCanadienDeLaFaune #ProtectionDeLaFaune #FauneCanadienne #EnvironnementCan #EnvironnementCanada","environnementcan","[]","2017-10-19T13:13:01","[]",false,"[""mardirétro"",""rétro"",""noiretblanc"",""aireprotégée"",""servicecanadiendelafaune"",""protectiondelafaune"",""faunecanadienne"",""environnementcan"",""environnementcanada""]",3913646610
21,1635043425386568400,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/4b2a74bd1a108605ed9904cdd796c94d/5AF71335/t51.2885-15/e35/24332458_1535946959831563_7979130297650249728_n.jpg","Baw11UigRrv",0,"2017-10-27_12-26-26","Ohé Canada! Conservation de la nature Canada a lancé un concours national de photos en ligne — Places Worth Protecting (des lieux à protéger) — qui met en vedette des endroits magnifiques dans l’ensemble du pays. La protection des espaces naturels contribue à conserver la biodiversité et les espèces en péril et à lutter contre les changements climatiques. \nVous voulez participer? Envoyez vos photos sur Twitter ou Instagram d’ici le 30 novembre, en mentionnant le mot-clic #PlacesWorthProtecting. Vous serez automatiquement inscrit au concours et courrez la chance de remporter un téléphone  Essential de Telus! Pour chaque inscription, TELUS versera 5 $ à Conservation de la nature Canada! Nous vous invitons à cliquer sur le lien qui figure dans notre biographie pour obtenir plus d’informations. (anglais seulement) 📸Rob Wiebe\n.\n.\n.\n#Concours #Photos #PlacesWorthProtecting #NatureConservancyOfCanada #nature  #CanadianNature #NaturePic #NatureShot #EnvironnementCanada #EnvironnementCan","environnementcan","[]","2017-10-27T12:26:26","[]",false,"[""placesworthprotecting"",""concours"",""photos"",""placesworthprotecting"",""natureconservancyofcanada"",""nature"",""canadiannature"",""naturepic"",""natureshot"",""environnementcanada"",""environnementcan""]",3913646610
12,1645233934402962700,,"GraphSidecar","https://instagram.fyvr3-1.fna.fbcdn.net/vp/951bbaf14d1d007a4ecb0d3bc1fe90d2/5AF6ECC5/t51.2885-15/e35/25005639_544831342521882_3178502414399438848_n.jpg","BbVC4vogcV7",0,"2017-11-10_12-53-10","À Environnement et Changement climatique Canada, la Journée mondiale de la science se vit au quotidien! Nous effectuons des études sur les espèces sauvages et la faune, la météo, le climat, l’atmosphère et beaucoup plus!\n.\n.\n.\n#SemaineMondialeDeLaScience #EnvironnementCan #EnvironnementCanada #Science #InstaScience","environnementcan","[]","2017-11-10T12:53:10","[]",false,"[""semainemondialedelascience"",""environnementcan"",""environnementcanada"",""science"",""instascience""]",3913646610
15,1654603206413753900,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/9a7aa3391ffd5e7d22c1986da6ade087/5A63663C/t50.2886-16/24724603_1894672614182404_6953543350620258304_n.mp4","GraphVideo","https://instagram.fyvr3-1.fna.fbcdn.net/vp/98e371b3a31b3a613ee61bae2f1127ef/5A63E4D6/t51.2885-15/e15/25006509_789320827922743_2353554276191567872_n.jpg","Bb2VNmKg52t",0,"2017-11-23_11-08-14","Saviez-vous que les drones nous offrent une vue aérienne des endroits où travaille Conservation de la nature Canada? Regardez cette vidéo fantastique filmée par des drones dans des aires protégées de Conservation de la nature Canada, en Saskatchewan! Un merci tout spécial à @SaskPolytech (David Halstead), pour l'utilisation de cette vidéo. Voulez-vous en savoir plus sur le concours #PlacesWorthProtecting? Consultez le lien dans notre biographie!\n.\n.\n.\n#Concours #Photos #PlacesWorthProtecting #NatureConservancyOfCanada #Nature #CanadianNature #NaturePic #NatureShot #EnvironnementCanada #EnvironnementCan","environnementcan","[]","2017-11-23T11:08:14","[""saskpolytech""]",true,"[""placesworthprotecting"",""concours"",""photos"",""placesworthprotecting"",""natureconservancyofcanada"",""nature"",""canadiannature"",""naturepic"",""natureshot"",""environnementcanada"",""environnementcan""]",3913646610
14,1654674445459064800,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/501daf93f1be51cec8ceafe662188d3c/5A63D9A7/t50.2886-16/24995991_1536178753165306_6140123531700076544_n.mp4","GraphVideo","https://instagram.fyvr3-1.fna.fbcdn.net/vp/4e48dc6511bdc5e27e5c2505c447d300/5A637915/t51.2885-15/e15/25011903_1806671922737021_6710703631961686016_n.jpg","Bb2laQsgQf9",0,"2017-11-23_13-31-04","Ce mois-ci, nous célébrons le 70e anniversaire du Service canadien de la faune! 🎉🎈 Nos employés du Service canadien de la faune travaillent avec acharnement depuis 1947 afin de protéger et de gérer les oiseaux migrateurs, les espèces en péril et leurs habitats. Saviez-vous qu’ils gèrent également 54 réserves nationales de faune et 92 refuges d’oiseaux migrateurs?\n.\n.\n.\n#ServiceCanadienDeLaFaune #Anniversaire #JoyeuxAnniversaire #TBT #JeudiRétro #Faune #OiseauxMigrateurs #EspècesEnPéril #Habitat #EnvironnementCanada #EnvironnementCan","environnementcan","[]","2017-11-23T13:31:04","[]",true,"[""servicecanadiendelafaune"",""anniversaire"",""joyeuxanniversaire"",""tbt"",""jeudirétro"",""faune"",""oiseauxmigrateurs"",""espècesenpéril"",""habitat"",""environnementcanada"",""environnementcan""]",3913646610
22,1658068632871291100,,"GraphImage","https://instagram.fyvr3-1.fna.fbcdn.net/vp/10b5193385a98fc44f0dc1fe5a8735dc/5AFBFA55/t51.2885-15/e35/25007394_1606643192730854_4510597636629200896_n.jpg","BcCpKMDgslM",0,"2017-11-28_05-53-25","Le Comité sur la situation des espèces en péril au Canada d’Environnement et Changement climatique célèbre ses 40 ans de dévouement au service de la conservation des espèces sauvages! Ce groupe est constitué de scientifiques et de détenteurs de connaissances autochtones qui évaluent la situation des espèces sauvages au Canada. Félicitons ensemble cette équipe pour ses 40 ans de travail acharné! 🐻\n.\n.\n.\n#Faune #FauneCanadienne #Conservation #EnvironnementCan #EnvironnementCanada‎ #ExploreCanada  #NatureCanada #Biologie","environnementcan","[]","2017-11-28T05:53:25","[]",false,"[""faune"",""faunecanadienne"",""conservation"",""environnementcan"",""environnementcanada"",""explorecanada"",""naturecanada"",""biologie""]",3913646610
