Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category
63,299048997203389_372145909893697,2017-11-25 14:04:07,https://www.facebook.com/GardeCotiereCanadienne/photos/a.318076611967294.1073741829.299048997203389/372145869893701/?type=3,Vous êtes à Ottawa pour la Coupe Grey? Venez nous voir à la zone familiale au parc Lansdowne! On y est jusqu'à 19h!,Vous êtes à Ottawa pour la Coupe Grey? Venez nous voir à la zone familiale au parc Lansdowne! On y est jusqu'à h!,[],16,1,0,16,0,0,0,0,0,0,17,fr,0.0,GardeCotiereCanadienne_facebook,['ami'],neutral,['parc'],Environmental
64,299048997203389_325118707929751,2017-07-27 15:14:14,https://www.thecoast.ca/halifax/air-traffic-control-for-the-water/Content?oid=8605906,"Nos agents des Services de communication et de trafic maritimes travaillent fort pour assurer la sécurité de nos eaux à travers le pays 24/7/365. La gestion du trafic maritime signifie de garder les yeux sur les radars, comparable à offrir « le contrôle de trafic aérien pour l'eau ». avec l’arrivée des grands voiliers au port d’Halifax ce week-end, les agents SCTM et les navigateurs doivent s’attendre à une augmentation de la circulation maritime. (article en anglais seulement)
https://www.thecoast.ca/halifax/air-traffic-control-for-the-water/Content?oid=8605906","Nos agents des Services de communication et de trafic maritimes travaillent fort pour assurer la sécurité de nos eaux à travers le pays /7/365. La gestion du trafic maritime signifie de garder les yeux sur les radars, comparable à offrir « le contrôle de trafic aérien pour l'eau ». avec l’arrivée des grands voiliers au port d’Halifax ce week-end, les agents SCTM et les navigateurs doivent s’attendre à une augmentation de la circulation maritime. (article en anglais seulement)",[],12,1,3,12,0,0,0,0,0,0,16,fr,0.0,GardeCotiereCanadienne_facebook,"['eau', 'or', 'ice']",neutral,"['maritime', 'eau', 'pays', 'maritime', 'maritime']",Environmental
65,299048997203389_335592893548999,2017-08-22 12:00:25,https://www.facebook.com/GardeCotiereCanadienne/photos/a.335952046846417.1073741836.299048997203389/335592890215666/?type=3,"Les travaux sur l’Isle Madame, à l’Île du Cap-Breton, en Nouvelle-Écosse, visant à remplacer le phare de Jerseyman Island ont été commencés par l'équipe d'IMC de la Garde côtière canadienne. La structure en aluminium sera transportée et installée sur une nouvelle fondation, et la coupole accueillera un nouveau système d'éclairage pour orienter les navigateurs vers leur destination.","Les travaux sur l’Isle Madame, à l’Île du Cap-Breton, en Nouvelle-Écosse, visant à remplacer le phare de Jerseyman Island ont été commencés par l'équipe d'IMC de la Garde côtière canadienne. La structure en aluminium sera transportée et installée sur une nouvelle fondation, et la coupole accueillera un nouveau système d'éclairage pour orienter les navigateurs vers leur destination.",[],15,0,1,13,2,0,0,0,0,0,16,fr,0.0,GardeCotiereCanadienne_facebook,"['eau', 'or', 'air']",neutral,[],unknown
66,299048997203389_359401747834780,2017-10-26 10:00:00,https://www.facebook.com/GardeCotiereCanadienne/videos/359401747834780/,Caitlin Powers est la gestionnaire de projet pour l’équipe des hélicoptères GCC et est avec nous depuis 10 ans! Regardez sa vidéo pour en apprendre davantage sur ses expériences extraordinaires avec la Garde côtière! Prendre sa place! Femmes au Canada,Caitlin Powers est la gestionnaire de projet pour l’équipe des hélicoptères GCC et est avec nous depuis ans! Regardez sa vidéo pour en apprendre davantage sur ses eériences extraordinaires avec la Garde côtière! Prendre sa place! Femmes au Canada,[],15,1,0,14,1,0,0,0,0,0,16,fr,0.0,GardeCotiereCanadienne_facebook,"['or', 'air']",neutral,"['projet', 'femme']",Social
67,299048997203389_341817029593252,2017-09-08 08:00:32,https://www.facebook.com/GardeCotiereCanadienne/photos/a.321003938341228.1073741832.299048997203389/341817026259919/?type=3,Les élèves-officiers au Collège GCC du programme de génie effectuent une révision d’un petit moteur diesel.,Les élèves-officiers au Collège GCC du programme de génie effectuent une révision d’un petit moteur diesel.,[],9,0,6,9,0,0,0,0,0,0,15,fr,0.0,GardeCotiereCanadienne_facebook,,neutral,[],unknown
68,299048997203389_341257482982540,2017-09-06 15:01:22,https://www.facebook.com/GardeCotiereCanadienne/photos/a.321003938341228.1073741832.299048997203389/341257479649207/?type=3,Les étudiants se mettent en jambes. Pour de plus amples renseignements visiter http://ow.ly/G55Q30eEILJ,Les étudiants se mettent en jambes. Pour de plus amples renseignements visiter,[],9,0,6,9,0,0,0,0,0,0,15,fr,0.0,GardeCotiereCanadienne_facebook,,neutral,[],unknown
69,299048997203389_342172966224325,2017-09-09 08:00:20,https://www.facebook.com/GardeCotiereCanadienne/photos/a.321003938341228.1073741832.299048997203389/342172966224325/?type=3,Le Collège de la Garde côtière canadienne offre des programmes de formation en navigation maritime et mécanique maritime. http://www.ccg-gcc.gc.ca/College-et-carrieres/S-inscrire-au-College,Le Collège de la Garde côtière canadienne offre des programmes de formation en navigation maritime et mécanique maritime.,[],9,0,6,9,0,0,0,0,0,0,15,fr,0.0,GardeCotiereCanadienne_facebook,['or'],neutral,"['formation', 'maritime', 'maritime']",Environmental
70,299048997203389_328125870962368,2017-08-03 14:18:35,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/328125870962368/?type=3,Vous détenez un brevet d’officier de pont et avez de l’expérience en navigation? Relevez de nouveaux défis et devenez coordonnateur en recherche et sauvetage maritime pour la GCC: http://bit.ly/2vQwYIh.,Vous détenez un brevet d’officier de pont et avez de l’eérience en navigation? Relevez de nouveaux défis et devenez coordonnateur en recherche et sauvetage maritime pour la GCC: .,[],4,1,10,4,0,0,0,0,0,0,15,fr,0.0,GardeCotiereCanadienne_facebook,"['eau', 'or']",neutral,['maritime'],Environmental
71,299048997203389_371697566605198,2017-12-02 12:00:01,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/371697479938540/?type=3,Nous sommes un employeur qui promeus l'égalité et encourage les personnes de toutes capacités à postuler pour joindre notre équipe diversifiée et inclusive! http://ow.ly/J1ZX30gJaju,Nous sommes un employeur qui promeus l'égalité et encourage les personnes de toutes capacités à postuler pour joindre notre équipe diversifiée et inclusive! u,[],12,1,2,10,2,0,0,0,0,0,15,fr,0.0,GardeCotiereCanadienne_facebook,,neutral,[],unknown
72,299048997203389_333258587115763,2017-08-16 08:00:39,https://www.facebook.com/GardeCotiereCanadienne/photos/a.321003938341228.1073741832.299048997203389/333258583782430/?type=3,Vous aimez la mer? Vous voulez une carrière stimulante? Le Collège de la GCC est pour vous ! Une belle carrière vous attend bit.ly/1SJOpPm,Vous aimez la mer? Vous voulez une carrière stimulante? Le Collège de la GCC est pour vous ! Une belle carrière vous attend,[],9,0,6,9,0,0,0,0,0,0,15,fr,0.0,GardeCotiereCanadienne_facebook,['mer'],neutral,['mer'],Environmental
73,299048997203389_347030352405253,2017-09-25 07:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/347030169071938/?type=3,"Depuis 2003, le NGCC Louis S. St-Laurent a fait une mission annuelle à la mer de Beaufort pour supporter les scientifiques de Pêches et Océans Canada et leurs partenaires internationaux à étudier les conditions changeantes de l’océan et de la glace sous l’Études conjointes de la Glace de mer. Pendent la mission de l’année dernière, nous avons été assez chanceux pour avoir l’écrivain Peter Lourie nous rejoindre à bord avec Woods Hole Oceanographic Institution (WHOI), où il a documenté l’importance de cette expédition d’une durée de un mois. Pour un regard plus approfondi sur comment nous soutenons  la science sur cette mission et pour avoir un aperçu de ce que c’est de travailler en Arctique abord notre plus gros brise-glace, consultez le site web https://www.icebreakerstories.com/ (Anglais seulement)","Depuis , le NGCC Louis S. St-Laurent a fait une mission annuelle à la mer de Beaufort pour supporter les scientifiques de Pêches et Océans Canada et leurs partenaires internationaux à étudier les conditions changeantes de l’océan et de la glace sous l’Études conjointes de la Glace de mer. Pendent la mission de l’année dernière, nous avons été assez chanceux pour avoir l’écrivain Peter Lourie nous rejoindre à bord avec Woods Hole Oceanographic Institution (WHOI), où il a documenté l’importance de cette eédition d’une durée de un mois. Pour un regard plus approfondi sur comment nous soutenons la science sur cette mission et pour avoir un aperçu de ce que c’est de travailler en Arctique abord notre plus gros brise-glace, consultez le site web (Anglais seulement)",[],13,0,2,13,0,0,0,0,0,0,15,fr,0.0,GardeCotiereCanadienne_facebook,"['mer', 'eau', 'or', 'air']",neutral,"['mer', 'scientifique', 'scientifique', 'scientifique', 'mer', 'brise-glace']",Environmental
74,299048997203389_381959755578979,2017-12-19 09:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/381959545579000/?type=3,"En ce 7e jour de notre décompte de 12 jours de la période des fêtes ☃️… Nous avons SEPT responsabilités essentielles prévues dans notre mandat!

Les sept responsabilités comprises dans le mandat de la GCC sont les suivantes : aides à la navigation, services de gestion des communications et du trafic maritimes, services de déglaçage et de gestion des glaces, entretien des chenaux, services de recherche et sauvetage en mer, interventions en cas de pollution marine, et appui à d’autres ministères, conseils et organismes du gouvernement en leur fournissant des navires, des aéronefs et d'autres services. http://ow.ly/hy9U30hiXxA","En ce e jour de notre décompte de jours de la période des fêtes ️… Nous avons SEPT responsabilités essentielles prévues dans notre mandat! Les sept responsabilités comprises dans le mandat de la GCC sont les suivantes : aides à la navigation, services de gestion des communications et du trafic maritimes, services de déglaçage et de gestion des glaces, entretien des chenaux, services de recherche et sauvetage en mer, interventions en cas de pollution marine, et appui à d’autres ministères, conseils et organismes du gouvernement en leur fournissant des navires, des aéronefs et d'autres services.",[],13,0,2,12,1,0,0,0,0,0,15,fr,0.0,GardeCotiereCanadienne_facebook,"['mer', 'marine', 'or', 'ice', 'pollution']",neutral,"['maritime', 'mer', 'pollution', 'marine']",Environmental
75,299048997203389_331607337280888,2017-08-12 08:00:48,https://www.facebook.com/GardeCotiereCanadienne/photos/a.321003938341228.1073741832.299048997203389/331607333947555/?type=3,"Le Collège de la Garde côtière canadienne a un planétarium qui simule le ciel nocturne de n'importe quel point de la terre, en toute saison! http://ow.ly/sEOR30e3jck","Le Collège de la Garde côtière canadienne a un planétarium qui simule le ciel nocturne de n'importe quel point de la terre, en toute saison!",[],9,0,6,9,0,0,0,0,0,0,15,fr,0.0,GardeCotiereCanadienne_facebook,['import'],neutral,['terre'],Environmental
76,299048997203389_336327280142227,2017-08-24 08:01:03,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/336327280142227/?type=3,Ceci pourrait être votre bureau! Découvrez une grande variété d'emplois en mer et à terre avec la Garde côtière canadienne. Intéressez? Nous embauchons! http://ow.ly/5EXn30dJNpb,Ceci pourrait être votre bureau! Découvrez une grande variété d'emplois en mer et à terre avec la Garde côtière canadienne. Intéressez? Nous embauchons!,[],9,1,5,8,1,0,0,0,0,0,15,fr,0.0,GardeCotiereCanadienne_facebook,"['eau', 'mer']",neutral,"['mer', 'terre']",Environmental
77,299048997203389_328865467555075,2017-08-05 08:00:12,https://www.facebook.com/GardeCotiereCanadienne/photos/a.324076844700604.1073741834.299048997203389/328865467555075/?type=3,"Une formation périodique, comme l'exercice SAREX mené à Pictou (Nouvelle-Écosse), contribue à l'amélioration des capacités d'intervention de la Garde côtière canadienne et de ses partenaires en recherche et sauvetage.","Une formation périodique, comme l'exercice SAREX mené à Pictou (Nouvelle-Écosse), contribue à l'amélioration des capacités d'intervention de la Garde côtière canadienne et de ses partenaires en recherche et sauvetage.",[],13,1,0,12,1,0,0,0,0,0,14,fr,0.0,GardeCotiereCanadienne_facebook,"['or', 'ice', 'air']",neutral,['formation'],Social
78,299048997203389_381850048923283,2017-12-27 09:00:00,https://www.facebook.com/GardeCotiereCanadienne/videos/381850048923283/,Caitlin Powers est gestionnaire de projet pour l'équipe d’hélicoptères de la GCC et a été une fière employée de la Garde côtière pendant plus de 10 ans! Regardez sa vidéo pour en savoir plus sur ses expériences extraordinaires avec la Garde côtière.,Caitlin Powers est gestionnaire de projet pour l'équipe d’hélicoptères de la GCC et a été une fière employée de la Garde côtière pendant plus de ans! Regardez sa vidéo pour en savoir plus sur ses eériences extraordinaires avec la Garde côtière.,[],10,0,4,8,2,0,0,0,0,0,14,fr,0.0,GardeCotiereCanadienne_facebook,"['or', 'air']",neutral,['projet'],Social
79,299048997203389_349571605484461,2017-10-07 10:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/349571452151143/?type=3,"Au cours d'un exercice de recherche et de sauvetage à Hamilton, en Ontario, les techniciens de recherche et de sauvetage de @ForcesCanada ont réussi à déposer un paquet à bord du NGCC Cape Lambton depuis plus de 300 mètres de haut! Pour plus d'informations sur la recherche et le sauvetage visitez: http://ow.ly/XNWX30fuCgh","Au cours d'un exercice de recherche et de sauvetage à Hamilton, en Ontario, les techniciens de recherche et de sauvetage de ont réussi à déposer un paquet à bord du NGCC Cape Lambton depuis plus de mètres de haut! Pour plus d'informations sur la recherche et le sauvetage visitez:",[],13,0,1,11,2,0,0,0,0,0,14,fr,0.0,GardeCotiereCanadienne_facebook,"['or', 'ice']",neutral,[],unknown
80,299048997203389_324077324700556,2017-07-25 08:53:35,https://www.facebook.com/GardeCotiereCanadienne/photos/a.324076844700604.1073741834.299048997203389/324077321367223/?type=3,"Les équipages des petites embarcations de sauvetage côtières ne sauvent pas uniquement des personnes, ils sauvent aussi des chiens. Ce chiot est en sécurité chez lui avec ses maîtres après avoir été sauvé sur la plage Conrad's Beach en Nouvelle-Écosse.","Les équipages des petites embarcations de sauvetage côtières ne sauvent pas uniquement des personnes, ils sauvent aussi des chiens. Ce chiot est en sécurité chez lui avec ses maîtres après avoir été sauvé sur la plage Conrad's Beach en Nouvelle-Écosse.",[],13,1,0,12,1,0,0,0,0,0,14,fr,0.0,GardeCotiereCanadienne_facebook,,neutral,[],unknown
81,299048997203389_330196444088644,2017-08-08 13:00:23,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/330196444088644/?type=3,"Le mardi 1er août, le Commissaire de la Garde côtière canadienne, M. Jeffery Hutchinson, est venu rencontrer les employés de la GCC situés à Sarnia, en Ontario.
Mme Julie MacRae, officier des Services de communication et de trafic maritimes, a montré au commissaire Hutchinson les dernières technologies utilisées pour assurer le déplacement sécuritaire et efficace des navires sur les Grands Lacs.
Les employés des centres des SCTM jouent un rôle vital dans le système de recherche et sauvetage maritimes et la gestion de la circulation des navires.
Le centre des communications est situé dans l'édifice fédéral au centre-ville de Sarnia.
Pour de plus amples renseignements au sujet du Commissaire Hutchinson, consultez le site suivant : http://www.ccg-gcc.gc.ca/fra/GCC/Commissaire","Le mardi er août, le Commissaire de la Garde côtière canadienne, M. Jeffery Hutchinson, est venu rencontrer les employés de la GCC situés à Sarnia, en Ontario. Mme Julie MacRae, officier des Services de communication et de trafic maritimes, a montré au commissaire Hutchinson les dernières technologies utilisées pour assurer le déplacement sécuritaire et efficace des navires sur les Grands Lacs. Les employés des centres des SCTM jouent un rôle vital dans le système de recherche et sauvetage maritimes et la gestion de la circulation des navires. Le centre des communications est situé dans l'édifice fédéral au centre-ville de Sarnia. Pour de plus amples renseignements au sujet du Commissaire Hutchinson, consultez le site suivant :",[],12,0,2,12,0,0,0,0,0,0,14,fr,0.0,GardeCotiereCanadienne_facebook,"['lacs', 'ice', 'air']",neutral,"['maritime', 'technologie', 'lac', 'maritime']",Environmental
82,299048997203389_340816856359936,2017-09-05 09:01:15,https://www.facebook.com/GardeCotiereCanadienne/photos/a.324076844700604.1073741834.299048997203389/340816843026604/?type=3,Merci à nos équipages des embarcations de sauvetage côtier de nous avoir protégés cet été. La saison de la région de l'Atlantique prend fin aujourd'hui http://www.ccg-gcc.gc.ca/RES/Service-ESC,Merci à nos équipages des embarcations de sauvetage côtier de nous avoir protégés cet été. La saison de la région de l'Atlantique prend fin aujourd'hui C,[],13,1,0,12,1,0,0,0,0,0,14,fr,0.0,GardeCotiereCanadienne_facebook,['mer'],neutral,[],unknown
83,299048997203389_344342842674004,2017-09-21 13:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/344342476007374/?type=3,"Aujourd’hui marque l’arrivée officielle de l’automne. Le temps rafraîchit, les sorties sur l’eau se font plus rares. Nous en profitons pour vous rappeler que nos stations de sauvetage de Sorel, Pointe-aux-Anglais et Bainsville seront en opération cette fin de semaine de vendredi, 20 h, à dimanche, 18 h. Après quoi, elles cesseront leurs activités. Ainsi se terminera la saison 2017 du Service d’embarcations de sauvetage côtier au Québec. Pour tous les détails, consultez : http://ow.ly/nZvQ30fbt9L

Merci à nos équipes et à l’année prochaine!","Aujourd’hui marque l’arrivée officielle de l’automne. Le temps rafraîchit, les sorties sur l’eau se font plus rares. Nous en profitons pour vous rappeler que nos stations de sauvetage de Sorel, Pointe-aux-Anglais et Bainsville seront en opération cette fin de semaine de vendredi, h, à dimanche, h. Après quoi, elles cesseront leurs activités. Ainsi se terminera la saison du Service d’embarcations de sauvetage côtier au Québec. Pour tous les détails, consultez : Merci à nos équipes et à l’année prochaine!",[],11,0,3,10,1,0,0,0,0,0,14,fr,0.0,GardeCotiereCanadienne_facebook,"['eau', 'or', 'ice', 'mer']",neutral,[],unknown
84,299048997203389_325378951237060,2017-07-28 07:00:23,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/325378951237060/?type=3,"Un de nos mécaniciens nouvellement formés à bord du NGCC Sir Wilfrid Laurier, prépare le voyage annuel vers l’Arctique. Cela vous intéresse? Apprenez-en plus ici http://ow.ly/lfIw30dJt9p","Un de nos mécaniciens nouvellement formés à bord du NGCC Sir Wilfrid Laurier, prépare le voyage annuel vers l’Arctique. Cela vous intéresse? Apprenez-en plus ici",[],8,0,6,8,0,0,0,0,0,0,14,fr,0.0,GardeCotiereCanadienne_facebook,['or'],neutral,[],unknown
85,299048997203389_359833014458320,2017-11-05 13:00:00,http://www.ccg-gcc.gc.ca/College-et-carrieres/Possibilites-emploi,"Plus tôt ce mois-ci, nous avons participé à la Foire nationale de l'emploi de Montréal à la Place Bonaventure afin de recruter des employés potentiels! 

Pour savoir comment présenter une demande d'emploi:","Plus tôt ce mois-ci, nous avons participé à la Foire nationale de l'emploi de Montréal à la Place Bonaventure afin de recruter des employés potentiels! Pour savoir comment présenter une demande d'emploi:",[],6,0,8,6,0,0,0,0,0,0,14,fr,0.0,GardeCotiereCanadienne_facebook,,neutral,[],unknown
86,299048997203389_342971312811157,2017-09-11 13:13:13,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/342970919477863/?type=3,"L'Arctic Guardian 2017 a été exécuté avec succès par le Forum des gardes côtières de l’Arctique. Ce fut le premier exercice de recherche et sauvetage et une étape importante pour atteindre une coopération encore plus étroite entre les agences représentant les gardes côtiers dans les huit pays arctiques: le Canada, le Danemark, la Finlande, l'Islande, la Norvège, la Russie, la Suède et les États-Unis. Nous avons hâte de participer aux exercices futurs! http://ow.ly/nffH30f4A9S","L'Arctic Guardian a été exécuté avec succès par le Forum des gardes côtières de l’Arctique. Ce fut le premier exercice de recherche et sauvetage et une étape importante pour atteindre une coopération encore plus étroite entre les agences représentant les gardes côtiers dans les huit pays arctiques: le Canada, le Danemark, la Finlande, l'Islande, la Norvège, la Russie, la Suède et les États-Unis. Nous avons hâte de participer aux exercices futurs!",[],10,0,3,8,2,0,0,0,0,0,13,fr,0.0,GardeCotiereCanadienne_facebook,"['guard', 'or', 'ice']",neutral,"['pays', 'futur']",Social
87,299048997203389_371357856639169,2017-11-23 19:30:20,https://www.facebook.com/rickmercerreport/photos/a.10155051046682196.1073741953.28103132195/10155051047032196/?type=3,"Nous sommes ravis que Rick Mercer ait pu se joindre à notre équipe au large des côtes de la Colombie-Britannique, où il s'est mis au défi d'être un membre de la Garde côtière canadienne pour un jour! (Anglais seulement).","Nous sommes ravis que Rick Mercer ait pu se joindre à notre équipe au large des côtes de la Colombie-Britannique, où il s'est mis au défi d'être un membre de la Garde côtière canadienne pour un jour! (Anglais seulement).",[],13,0,0,13,0,0,0,0,0,0,13,fr,0.0,GardeCotiereCanadienne_facebook,['mer'],neutral,[],unknown
88,299048997203389_383247052116916,2017-12-24 11:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/383247015450253/?type=3,"Pour le 12e jour de notre décompte de 12 jours de la période des fêtes ☃️... DOUZE stations des services de communication et de trafic maritime (SCTM)!

Les centres des Services de communication et de trafic maritimes (SCTM) assurent une surveillance des appels de détresse et de sécurité et coordonnent les réponses, diffusent de l'information sur la sécurité maritime (avertissements en matière de conditions météorologiques et de navigation), contrôlent les navires qui pénètrent dans les eaux canadiennes, fournissent des renseignements et des conseils pour réglementer le trafic maritime et prennent les mesures adéquates pour assurer la sécurité et l'efficacité des déplacements des navires dans les eaux canadiennes.
http://ow.ly/UFyY30hnBOb","Pour le e jour de notre décompte de jours de la période des fêtes ️... DOUZE stations des services de communication et de trafic maritime (SCTM)! Les centres des Services de communication et de trafic maritimes (SCTM) assurent une surveillance des appels de détresse et de sécurité et coordonnent les réponses, diffusent de l'information sur la sécurité maritime (avertissements en matière de conditions météorologiques et de navigation), contrôlent les navires qui pénètrent dans les eaux canadiennes, fournissent des renseignements et des conseils pour réglementer le trafic maritime et prennent les mesures adéquates pour assurer la sécurité et l'efficacité des déplacements des navires dans les eaux canadiennes.",[],12,0,1,10,1,1,0,0,0,0,13,fr,0.0,GardeCotiereCanadienne_facebook,"['eau', 'or', 'ice', 'vert']",neutral,"['maritime', 'maritime', 'maritime', 'eau', 'maritime', 'eau']",Environmental
89,299048997203389_371623706612584,2017-11-30 09:00:01,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/371623409945947/?type=3,"Le voyage du Polar Prince @Canada_c3 a pris fin, mais on peut encore s’entretenir avec l’équipage en lisant son blogue. http://ow.ly/nWwe30gJa8Q","Le voyage du Polar Prince a pris fin, mais on peut encore s’entretenir avec l’équipage en lisant son blogue.",[],12,0,1,12,0,0,0,0,0,0,13,fr,0.0,GardeCotiereCanadienne_facebook,['or'],neutral,[],unknown
90,299048997203389_350708768704078,2017-10-02 11:01:15,https://www.facebook.com/GardeCotiereCanadienne/videos/350708442037444/,"Le NGCC GC-03 revient au port de Québec après sa journée d’opération sur le fleuve St-Laurent. Ce petit navire conçu pour les levés hydrographiques et les sondages de chenal permet de surveiller la profondeur de l’eau dans la voie navigable du St-Laurent, entre Sault-au-Cochon et Montréal. Ses travaux contribuent à assurer la sécurité de la navigation. Tout comme le Morillon et le NGCC F.C.G. Smith, le NGCC GC-03 est en service annuellement, durant la période allant du dégel printanier jusqu'à la fin du mois de novembre. http://ow.ly/d4Kf30flRsr","Le NGCC GC-03 revient au port de Québec après sa journée d’opération sur le fleuve St-Laurent. Ce petit navire conçu pour les levés hydrographiques et les sondages de chenal permet de surveiller la profondeur de l’eau dans la voie navigable du St-Laurent, entre Sault-au-Cochon et Montréal. Ses travaux contribuent à assurer la sécurité de la navigation. Tout comme le Morillon et le NGCC F.C.G. Smith, le NGCC GC-03 est en service annuellement, durant la période allant du dégel printanier jusqu'à la fin du mois de novembre.",[],11,1,1,11,0,0,0,0,0,0,13,fr,0.0,GardeCotiereCanadienne_facebook,"['fleuve', 'eau', 'or', 'ice']",neutral,['fleuve'],Environmental
91,299048997203389_365008937274061,2017-11-19 15:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/365008660607422/?type=3,"Notre capacité à assurer la sécurité du trafic maritime serait presque impossible sans nos hélicoptères. 

Quelque sept millions de Canadiens vivent dans les zones côtières, souvent dans de petites collectivités tributaires du tourisme et des ressources de l'océan. Afin de protéger et de servir ces Canadiens, la Garde côtière doit pouvoir compter sur ses services de transport aérien afin de relever le défi que pose cet environnement rude et hostile. Pour en savoir plus: ow.ly/d85W30gq1VL","Notre capacité à assurer la sécurité du trafic maritime serait presque impossible sans nos hélicoptères. Quelque sept millions de Canadiens vivent dans les zones côtières, souvent dans de petites collectivités tributaires du tourisme et des ressources de l'océan. Afin de protéger et de servir ces Canadiens, la Garde côtière doit pouvoir compter sur ses services de transport aérien afin de relever le défi que pose cet environnement rude et hostile. Pour en savoir plus:",[],12,0,1,11,1,0,0,0,0,0,13,fr,0.0,GardeCotiereCanadienne_facebook,"['environnement', 'or', 'ice', 'air']",neutral,"['maritime', 'tourisme', 'ressource', 'transport', 'environnement']",Environmental
92,299048997203389_355716384869983,2017-10-17 13:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/355716171536671/?type=3,Le Plan de protection des Océans renforcera la Garde côtière sur nos côtes pour protéger davantage les eaux du Canada.,Le Plan de protection des Océans renforcera la Garde côtière sur nos côtes pour protéger davantage les eaux du Canada.,[],12,0,0,11,1,0,0,0,0,0,12,fr,0.0,GardeCotiereCanadienne_facebook,"['eau', 'or']",neutral,['eau'],Environmental
93,299048997203389_341589869615968,2017-09-07 14:00:27,https://www.facebook.com/GardeCotiereCanadienne/photos/a.324076844700604.1073741834.299048997203389/341589869615968/?type=3,"La base de Kitsilano a traité de façon efficace plus de 470 appels de recherche et sauvetage et plus de 150 tâches d’intervention environnementale depuis sa réouverture, il y a seulement un an. Une nouvelle embarcation d’intervention d’urgence sera maintenant mise en service à la base, en vue d’appuyer l’intervention sur tout incident et danger d’ordre maritime. Pour plus d’information, veuillez consulter : ow.ly/YOhv100MOyo","La base de Kitsilano a traité de façon efficace plus de appels de recherche et sauvetage et plus de tâches d’intervention environnementale depuis sa réouverture, il y a seulement un an. Une nouvelle embarcation d’intervention d’urgence sera maintenant mise en service à la base, en vue d’appuyer l’intervention sur tout incident et danger d’ordre maritime. Pour plus d’information, veuillez consulter :",[],9,2,1,9,0,0,0,0,0,0,12,fr,0.011111111111111108,GardeCotiereCanadienne_facebook,"['environnement', 'or', 'ice', 'vert']",positive,['maritime'],Environmental
94,299048997203389_382419272199694,2017-12-20 13:00:02,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/382419172199704/?type=3,"Les équipes de recherche et sauvetage de la GCC ont récemment participé à une formation sur la manoeuvre des embarcations pneumatiques à coque rigide offerte par la Garde côtière canadienne à Halifax, en Nouvelle-Écosse, à bord du NGCC Cape Roger!","Les équipes de recherche et sauvetage de la GCC ont récemment participé à une formation sur la manoeuvre des embarcations pneumatiques à coque rigide offerte par la Garde côtière canadienne à Halifax, en Nouvelle-Écosse, à bord du NGCC Cape Roger!",[],12,0,0,9,3,0,0,0,0,0,12,fr,0.0,GardeCotiereCanadienne_facebook,['or'],neutral,['formation'],Social
