Unnamed: 0,likes,mediaid,video_url,typename,url,shortcode,comments,id,caption,owner_username,tagged_users,date,caption_mentions,is_video,caption_hashtags,owner_id,text_filtered,text_tokenized,text_stemmed
184,9,1.56e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bf1f6763033c6e9a27479f74ab840517/5AF40E17/t51.2885-15/e35/25005734_112411576168890_3735937316280074240_n.jpg,BWvR7kXgDML,0,2017-07-19_11-47-54,"Non, vous ne voyez pas double! Ce sont bien de jeunes jumeaux orignaux qui ont été photographiés par l’une de nos caméras Reconyx! Nous utilisons des caméras dotées d’un détecteur de mouvement pour photographier la faune dans son habitat naturel..... égée",environnementcan,[],2017-07-19T11:47:54,[],False,"[""reconyx"",""orignal"",""faunecanadienne"",""aireprotégée"",""conservationdelafaune"",""servicecanadiendelafaune"",""environnementcanada""]",3913646610,Non vous ne voyez pas double Ce sont bien de jeunes jumeaux orignaux qui ont par une de nos ras Reconyx Nous utilisons des ras es un tecteur de mouvement pour photographier la faune dans son habitat naturel,"['Non', 'vous', 'ne', 'voyez', 'pas', 'double', 'Ce', 'sont', 'bien', 'de', 'jeunes', 'jumeaux', 'orignaux', 'qui', 'ont', 'par', 'une', 'de', 'nos', 'ras', 'Reconyx', 'Nous', 'utilisons', 'des', 'ras', 'es', 'un', 'tecteur', 'de', 'mouvement', 'pour', 'photographier', 'la', 'faune', 'dans', 'son', 'habitat', 'naturel']","[u'non', u'vous', 'ne', u'voyez', u'pas', u'doubl', 'ce', u'sont', u'bien', 'de', u'jeun', u'jumeaux', u'orignaux', u'qui', u'ont', u'par', u'une', 'de', u'nos', u'ras', u'reconyx', u'nous', u'utilison', u'des', u'ras', 'es', 'un', u'tecteur', 'de', u'mouvement', u'pour', u'photographi', 'la', u'faun', u'dan', u'son', u'habitat', u'naturel']"
185,19,1.56e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/05ed906113990f0e567e288769026841/5AE43876/t51.2885-15/e35/25010420_1475116979251245_2976135521190805504_n.jpg,BWyoJf-gDVR,0,2017-07-20_18-59-46,"Symbole de l’E , la sphère conçue par l’architecte visionnaire Buckminster Fuller occupe une place importante dans l’histoire de l’architecture contemporaine. Depuis , la Biosphère est un site dédié à l’action et à la sensibilisation environnementales.Le musée se démarque pas ses eitions et ses animations interactives et éducatives, qui visent à mieux faire comprendre les grands enjeux environnementaux liés à l’air, l’eau, la biodiversité, les changements climatiques, le développement durable et bien plus.Ce bâtiment au caractère unique utilise d’ailleurs plusieurs technologies vertes : éoliennes, systèmes de toits verts, système de géothermie, marais d’épuration des eaux usées et panneaux solaires..... ées",environnementcan,[],2017-07-20T18:59:46,[],False,"[""mtlmoments"",""expo67"",""mtl375"",""musées"",""montreal"",""environnement"",""environnementcanada"",""canada""]",3913646610,Symbole de la ue par architecte visionnaire Buckminster Fuller occupe une place importante dans histoire de architecture contemporaine Depuis la est un site action et la sensibilisation environnementales Le se marque pas ses eitions et ses animations interactives et ducatives qui visent mieux faire comprendre les grands enjeux environnementaux air eau la les changements climatiques le veloppement durable et bien plus Ce timent au unique utilise ailleurs plusieurs technologies vertes oliennes mes de toits verts de othermie marais puration des eaux es et panneaux solaires es,"['Symbole', 'de', 'la', 'ue', 'par', 'architecte', 'visionnaire', 'Buckminster', 'Fuller', 'occupe', 'une', 'place', 'importante', 'dans', 'histoire', 'de', 'architecture', 'contemporaine', 'Depuis', 'la', 'est', 'un', 'site', 'action', 'et', 'la', 'sensibilisation', 'environnementales', 'Le', 'se', 'marque', 'pas', 'ses', 'eitions', 'et', 'ses', 'animations', 'interactives', 'et', 'ducatives', 'qui', 'visent', 'mieux', 'faire', 'comprendre', 'les', 'grands', 'enjeux', 'environnementaux', 'air', 'eau', 'la', 'les', 'changements', 'climatiques', 'le', 'veloppement', 'durable', 'et', 'bien', 'plus', 'Ce', 'timent', 'au', 'unique', 'utilise', 'ailleurs', 'plusieurs', 'technologies', 'vertes', 'oliennes', 'mes', 'de', 'toits', 'verts', 'de', 'othermie', 'marais', 'puration', 'des', 'eaux', 'es', 'et', 'panneaux', 'solaires', 'es']","[u'symbol', 'de', 'la', 'ue', u'par', u'architect', u'visionnair', u'buckminst', u'fuller', u'occup', u'une', u'place', u'important', u'dan', u'histoir', 'de', u'architectur', u'contemporain', u'depui', 'la', u'est', 'un', u'site', u'action', 'et', 'la', u'sensibilis', u'environnemental', 'le', 'se', u'marqu', u'pas', u'ses', u'eition', 'et', u'ses', u'anim', u'interact', 'et', u'ducat', u'qui', u'visent', u'mieux', u'fair', u'comprendr', u'les', u'grand', u'enjeux', u'environnementaux', u'air', u'eau', 'la', u'les', u'changement', u'climatiqu', 'le', u'velopp', u'durabl', 'et', u'bien', u'plus', 'ce', u'timent', 'au', u'uniqu', u'utilis', u'ailleur', u'plusieur', u'technolog', u'vert', u'olienn', u'mes', 'de', u'toit', u'vert', 'de', u'othermi', u'marai', u'purat', u'des', u'eaux', 'es', 'et', u'panneaux', u'solair', 'es']"
186,7,1.56e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f3f0f9fc119582713565a84ae67de979/5ADA64BC/t51.2885-15/e35/25007064_504510499948415_971558977160609792_n.jpg,BW0OGQKAelK,0,2017-07-21_09-50-37,"Voici notre ami Todd sur le lac Kejimkujik, en Nouvelle-Écosse, qui recueille des échantillons pour déterminer les concentrations de mercure dans l’eau, dans les sédiments et chez les poissons, à l’appui du Programme de réglementation de la qualité de l’air.Le Programme de réglementation de la qualité de l’air (PRQA) a été instauré en pour appuyer le gouvernement du Canada dans ses actions visant à réduire les émissions de gaz à effet de serre (GES) et de polluants atmosphériques, afin d’améliorer l’environnement et la santé des Canadiens..... Écosse èglements",environnementcan,[],2017-07-21T09:50:37,[],False,"[""airpropre"",""canada"",""nouvelleécosse"",""travaildeterrain"",""règlements"",""environnement"",""environnementcanada""]",3913646610,Voici notre ami Todd sur le lac Kejimkujik en Nouvelle cosse qui recueille des chantillons pour terminer les concentrations de mercure dans eau dans les diments et chez les poissons appui du Programme de glementation de la de air Le Programme de glementation de la de air PRQA en pour appuyer le gouvernement du Canada dans ses actions visant duire les missions de gaz effet de serre GES et de polluants riques afin liorer environnement et la des Canadiens cosse glements,"['Voici', 'notre', 'ami', 'Todd', 'sur', 'le', 'lac', 'Kejimkujik', 'en', 'Nouvelle', 'cosse', 'qui', 'recueille', 'des', 'chantillons', 'pour', 'terminer', 'les', 'concentrations', 'de', 'mercure', 'dans', 'eau', 'dans', 'les', 'diments', 'et', 'chez', 'les', 'poissons', 'appui', 'du', 'Programme', 'de', 'glementation', 'de', 'la', 'de', 'air', 'Le', 'Programme', 'de', 'glementation', 'de', 'la', 'de', 'air', 'PRQA', 'en', 'pour', 'appuyer', 'le', 'gouvernement', 'du', 'Canada', 'dans', 'ses', 'actions', 'visant', 'duire', 'les', 'missions', 'de', 'gaz', 'effet', 'de', 'serre', 'GES', 'et', 'de', 'polluants', 'riques', 'afin', 'liorer', 'environnement', 'et', 'la', 'des', 'Canadiens', 'cosse', 'glements']","[u'voici', u'notr', u'ami', u'todd', u'sur', 'le', u'lac', u'kejimkujik', 'en', u'nouvell', u'coss', u'qui', u'recueill', u'des', u'chantillon', u'pour', u'termin', u'les', u'concentr', 'de', u'mercur', u'dan', u'eau', u'dan', u'les', u'diment', 'et', u'chez', u'les', u'poisson', u'appui', 'du', u'programm', 'de', u'glement', 'de', 'la', 'de', u'air', 'le', u'programm', 'de', u'glement', 'de', 'la', 'de', u'air', u'prqa', 'en', u'pour', u'appuy', 'le', u'gouvern', 'du', u'canada', u'dan', u'ses', u'action', u'visant', u'duir', u'les', u'mission', 'de', u'gaz', u'effet', 'de', u'serr', u'ges', 'et', 'de', u'polluant', u'riqu', u'afin', u'liorer', u'environn', 'et', 'la', u'des', u'canadien', u'coss', u'glement']"
187,8,1.57e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b306458b9e30c38b791b3b505ca8ada1/5AE5BEC1/t51.2885-15/e35/25013230_151090755526124_266515017208168448_n.jpg,BW8XfvzgCnU,0,2017-07-24_13-46-40,"« Selon vous, est-ce qu’il m’a vu? Je devrais peut-être parfaire mes techniques de camouflage, n’est-ce pas? » Ce coyote pensait pouvoir échapper à notre caméra Reconyx à la Réserve nationale de faune du Lac-de-la-Dernière-Montagne, mais il n’a pas réussi!.... égées",environnementcan,[],2017-07-24T13:46:40,[],False,"[""reconyx"",""coyote"",""coyotes"",""faunecanadienne"",""airesprotégées"",""faune"",""servicecanadiendelafaune"",""environnementcanada""]",3913646610,Selon vous est ce il vu Je devrais peut parfaire mes techniques de camouflage est ce pas Ce coyote pensait pouvoir chapper notre ra Reconyx la serve nationale de faune du Lac de la Montagne mais il pas ussi es,"['Selon', 'vous', 'est', 'ce', 'il', 'vu', 'Je', 'devrais', 'peut', 'parfaire', 'mes', 'techniques', 'de', 'camouflage', 'est', 'ce', 'pas', 'Ce', 'coyote', 'pensait', 'pouvoir', 'chapper', 'notre', 'ra', 'Reconyx', 'la', 'serve', 'nationale', 'de', 'faune', 'du', 'Lac', 'de', 'la', 'Montagne', 'mais', 'il', 'pas', 'ussi', 'es']","[u'selon', u'vous', u'est', 'ce', 'il', 'vu', 'je', u'devrai', u'peut', u'parfair', u'mes', u'techniqu', 'de', u'camouflag', u'est', 'ce', u'pas', 'ce', u'coyot', u'pensait', u'pouvoir', u'chapper', u'notr', 'ra', u'reconyx', 'la', u'serv', u'national', 'de', u'faun', 'du', u'lac', 'de', 'la', u'montagn', u'mai', 'il', u'pas', u'ussi', 'es']"
188,18,1.57e+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f86073fe48e2d2c8cce0f18e1bc419a5/5AF9884A/t51.2885-15/s1080x1080/e35/25012621_312914515860352_472679185492475904_n.jpg,BW-6lziAvVr,0,2017-07-25_13-31-48,Qui a dit qu’une annonce devait se faire à l’intérieur? La ministre Catherine McKenna était ravie d’annoncer de nouveaux investissements visant à protéger le lac Winnipeg. Elle s’est ensuite jointe aux intervenants et aux enfants pour naviguer sur l’eau et célébrer! .....,environnementcan,[],2017-07-25T13:31:48,"[""fortwhytealive""]",False,"[""pourlanature"",""lacwinnipeg"",""manitoba"",""winnipeg"",""environnementcanada"",""environnementcan"",""eaucanada"",""science""]",3913646610,Qui dit une annonce devait se faire rieur La ministre Catherine McKenna tait ravie annoncer de nouveaux investissements visant ger le lac Winnipeg Elle est ensuite jointe aux intervenants et aux enfants pour naviguer sur eau et brer,"['Qui', 'dit', 'une', 'annonce', 'devait', 'se', 'faire', 'rieur', 'La', 'ministre', 'Catherine', 'McKenna', 'tait', 'ravie', 'annoncer', 'de', 'nouveaux', 'investissements', 'visant', 'ger', 'le', 'lac', 'Winnipeg', 'Elle', 'est', 'ensuite', 'jointe', 'aux', 'intervenants', 'et', 'aux', 'enfants', 'pour', 'naviguer', 'sur', 'eau', 'et', 'brer']","[u'qui', u'dit', u'une', u'annonc', u'devait', 'se', u'fair', u'rieur', 'la', u'ministr', u'catherin', u'mckenna', u'tait', u'ravi', u'annonc', 'de', u'nouveaux', u'investiss', u'visant', u'ger', 'le', u'lac', u'winnipeg', u'ell', u'est', u'ensuit', u'joint', u'aux', u'interven', 'et', u'aux', u'enfant', u'pour', u'navigu', u'sur', u'eau', 'et', u'brer']"
189,5,1.57e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9a5948ad2f23a20de65592296086272c/5AF7F4AC/t51.2885-15/e35/25013566_161242657960573_3041151778339946496_n.jpg,BXCB2FvA_GK,0,2017-07-26_18-32-55,Nous utilisons des hélicoptères pour nous déplacer dans l’Arctique entre nos sites d’étude afin de pouvoir effectuer le relevé de tous les oiseaux que nous trouvons et de tous les types d’habitats dont ils se servent au cours de la brève saison de reproduction.....,environnementcan,[],2017-07-26T18:32:55,[],False,"[""meilleurtaxidumonde"",""travaildeterrain"",""tundra"",""arctique"",""sciencearctique"",""canada"",""environnementcan"",""environnementcanada""]",3913646610,Nous utilisons des res pour nous placer dans Arctique entre nos sites tude afin de pouvoir effectuer le de tous les oiseaux que nous trouvons et de tous les types habitats dont ils se servent au cours de la saison de reproduction,"['Nous', 'utilisons', 'des', 'res', 'pour', 'nous', 'placer', 'dans', 'Arctique', 'entre', 'nos', 'sites', 'tude', 'afin', 'de', 'pouvoir', 'effectuer', 'le', 'de', 'tous', 'les', 'oiseaux', 'que', 'nous', 'trouvons', 'et', 'de', 'tous', 'les', 'types', 'habitats', 'dont', 'ils', 'se', 'servent', 'au', 'cours', 'de', 'la', 'saison', 'de', 'reproduction']","[u'nous', u'utilison', u'des', u'res', u'pour', u'nous', u'placer', u'dan', u'arctiqu', u'entr', u'nos', u'site', u'tude', u'afin', 'de', u'pouvoir', u'effectu', 'le', 'de', u'tous', u'les', u'oiseaux', u'que', u'nous', u'trouvon', 'et', 'de', u'tous', u'les', u'type', u'habitat', u'dont', u'il', 'se', u'servent', 'au', u'cour', 'de', 'la', u'saison', 'de', u'reproduct']"
190,5,1.57e+18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/668eb31e3356827b69d7bc359fbbccc3/5A646507/t50.2886-16/25028847_2004102289919151_2316509362924814336_n.mp4,GraphVideo,https://instagram.fyvr3-1.fna.fbcdn.net/vp/eecadb1f330b7dceaa3a3153f46e4f9d/5A638816/t51.2885-15/e15/25007802_810452922467759_7887502148257185792_n.jpg,BXD8vfUgERT,0,2017-07-27_12-26-48,"Le temps était venu de faire l’inspection annuelle de la station climatologique de référence de Fort Vermillion, afin de veiller à ce que nos capteurs soient à l’intérieur de la plage de tolérance et à ce que le système soit complètement fonctionnel. Après le long trajet de heures et demie jusqu’à Fort Vermillion, notre équipe a été bien heureuse de constater que la météo était clémente le lendemain.Ce site est situé à la Mackenzie Applied Research Association, où sont réalisés divers projets de recherche sur les cultures. Nous sommes restés environ heures sur le site, car plusieurs capteurs ne respectaient pas la plage de tolérance et ont dû être remplacés, dont le capteur du taux de précipitations et le capteur de précipitations. Ce site est l’un de nos rares sites en Alberta où la température du sol et le taux d’humidité du sol peuvent également être mesurés. Toutefois, avant notre arrivée, les capteurs du taux d’humidité du sol ne fonctionnaient pas. Après avoir travaillé une heure à résoudre des problèmes et à refaire le câblage, nous avons été en mesure de remettre en service la majorité des capteurs. Braden Bunce.... étéo étéo étéo",environnementcan,[],2017-07-27T12:26:48,[],True,"[""fortvermillion"",""alberta"",""radarmétéo"",""météo"",""stationmétéo"",""science"",""environnementcanada""]",3913646610,Le temps tait venu de faire inspection annuelle de la station climatologique de rence de Fort Vermillion afin de veiller ce que nos capteurs soient rieur de la plage de rance et ce que le soit tement fonctionnel le long trajet de heures et demie Fort Vermillion notre quipe bien heureuse de constater que la tait mente le lendemain Ce site est la Mackenzie Applied Research Association sont divers projets de recherche sur les cultures Nous sommes environ heures sur le site car plusieurs capteurs ne respectaient pas la plage de rance et ont dont le capteur du taux de cipitations et le capteur de cipitations Ce site est un de nos rares sites en Alberta la rature du sol et le taux du sol peuvent galement Toutefois avant notre les capteurs du taux du sol ne fonctionnaient pas avoir une heure soudre des mes et refaire le blage nous avons en mesure de remettre en service la des capteurs Braden Bunce,"['Le', 'temps', 'tait', 'venu', 'de', 'faire', 'inspection', 'annuelle', 'de', 'la', 'station', 'climatologique', 'de', 'rence', 'de', 'Fort', 'Vermillion', 'afin', 'de', 'veiller', 'ce', 'que', 'nos', 'capteurs', 'soient', 'rieur', 'de', 'la', 'plage', 'de', 'rance', 'et', 'ce', 'que', 'le', 'soit', 'tement', 'fonctionnel', 'le', 'long', 'trajet', 'de', 'heures', 'et', 'demie', 'Fort', 'Vermillion', 'notre', 'quipe', 'bien', 'heureuse', 'de', 'constater', 'que', 'la', 'tait', 'mente', 'le', 'lendemain', 'Ce', 'site', 'est', 'la', 'Mackenzie', 'Applied', 'Research', 'Association', 'sont', 'divers', 'projets', 'de', 'recherche', 'sur', 'les', 'cultures', 'Nous', 'sommes', 'environ', 'heures', 'sur', 'le', 'site', 'car', 'plusieurs', 'capteurs', 'ne', 'respectaient', 'pas', 'la', 'plage', 'de', 'rance', 'et', 'ont', 'dont', 'le', 'capteur', 'du', 'taux', 'de', 'cipitations', 'et', 'le', 'capteur', 'de', 'cipitations', 'Ce', 'site', 'est', 'un', 'de', 'nos', 'rares', 'sites', 'en', 'Alberta', 'la', 'rature', 'du', 'sol', 'et', 'le', 'taux', 'du', 'sol', 'peuvent', 'galement', 'Toutefois', 'avant', 'notre', 'les', 'capteurs', 'du', 'taux', 'du', 'sol', 'ne', 'fonctionnaient', 'pas', 'avoir', 'une', 'heure', 'soudre', 'des', 'mes', 'et', 'refaire', 'le', 'blage', 'nous', 'avons', 'en', 'mesure', 'de', 'remettre', 'en', 'service', 'la', 'des', 'capteurs', 'Braden', 'Bunce']","['le', u'temp', u'tait', u'venu', 'de', u'fair', u'inspect', u'annuell', 'de', 'la', u'station', u'climatologiqu', 'de', u'renc', 'de', u'fort', u'vermillion', u'afin', 'de', u'veiller', 'ce', u'que', u'nos', u'capteur', u'soient', u'rieur', 'de', 'la', u'plage', 'de', u'ranc', 'et', 'ce', u'que', 'le', u'soit', u'tement', u'fonctionnel', 'le', u'long', u'trajet', 'de', u'heur', 'et', u'demi', u'fort', u'vermillion', u'notr', u'quip', u'bien', u'heureus', 'de', u'constat', u'que', 'la', u'tait', u'ment', 'le', u'lendemain', 'ce', u'site', u'est', 'la', u'mackenzi', u'appli', u'research', u'associ', u'sont', u'diver', u'projet', 'de', u'recherch', u'sur', u'les', u'cultur', u'nous', u'somm', u'environ', u'heur', u'sur', 'le', u'site', u'car', u'plusieur', u'capteur', 'ne', u'respectai', u'pas', 'la', u'plage', 'de', u'ranc', 'et', u'ont', u'dont', 'le', u'capteur', 'du', u'taux', 'de', u'cipit', 'et', 'le', u'capteur', 'de', u'cipit', 'ce', u'site', u'est', 'un', 'de', u'nos', u'rare', u'site', 'en', u'alberta', 'la', u'ratur', 'du', u'sol', 'et', 'le', u'taux', 'du', u'sol', u'peuvent', u'galement', u'toutefoi', u'avant', u'notr', u'les', u'capteur', 'du', u'taux', 'du', u'sol', 'ne', u'fonctionnai', u'pas', u'avoir', u'une', u'heur', u'soudr', u'des', u'mes', 'et', u'refair', 'le', u'blage', u'nous', u'avon', 'en', u'mesur', 'de', u'remettr', 'en', u'servic', 'la', u'des', u'capteur', u'braden', u'bunc']"
191,8,1.57e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/42713c21e26bdf1751e1ad7f95e8175c/5AED76B5/t51.2885-15/e35/25014518_1953912031529559_1396446283434033152_n.jpg,BXGUw2cAqUD,0,2017-07-28_10-35-11,"« Miroir, miroir, dis-moi qui a le plus beau profil? »Ce jeune orignal flânait dans la Réserve nationale de faune (RNF) de Meanook, en Alberta.Les RNF sont protégées et gérées selon le Règlement sur les réserves d’espèces sauvages, sous le régime de la Loi sur les espèces sauvages. L’objectif premier des RNF est la protection et la conservation des espèces sauvages et de leur habitat!.... égées",environnementcan,[],2017-07-28T10:35:11,[],False,"[""reconyx"",""orignal"",""faunecanadienne"",""airesprotégées"",""servicecanadiendelafaune"",""environnementcanada""]",3913646610,Miroir miroir dis moi qui le plus beau profil Ce jeune orignal nait dans la serve nationale de faune RNF de Meanook en Alberta Les RNF sont es et es selon le glement sur les serves ces sauvages sous le gime de la Loi sur les ces sauvages objectif premier des RNF est la protection et la conservation des ces sauvages et de leur habitat es,"['Miroir', 'miroir', 'dis', 'moi', 'qui', 'le', 'plus', 'beau', 'profil', 'Ce', 'jeune', 'orignal', 'nait', 'dans', 'la', 'serve', 'nationale', 'de', 'faune', 'RNF', 'de', 'Meanook', 'en', 'Alberta', 'Les', 'RNF', 'sont', 'es', 'et', 'es', 'selon', 'le', 'glement', 'sur', 'les', 'serves', 'ces', 'sauvages', 'sous', 'le', 'gime', 'de', 'la', 'Loi', 'sur', 'les', 'ces', 'sauvages', 'objectif', 'premier', 'des', 'RNF', 'est', 'la', 'protection', 'et', 'la', 'conservation', 'des', 'ces', 'sauvages', 'et', 'de', 'leur', 'habitat', 'es']","[u'miroir', u'miroir', u'dis', u'moi', u'qui', 'le', u'plus', u'beau', u'profil', 'ce', u'jeun', u'orign', u'nait', u'dan', 'la', u'serv', u'national', 'de', u'faun', u'rnf', 'de', u'meanook', 'en', u'alberta', u'les', u'rnf', u'sont', 'es', 'et', 'es', u'selon', 'le', u'glement', u'sur', u'les', u'serv', u'ces', u'sauvag', u'sous', 'le', u'gime', 'de', 'la', u'loi', u'sur', u'les', u'ces', u'sauvag', u'objectif', u'premier', u'des', u'rnf', u'est', 'la', u'protect', 'et', 'la', u'conserv', u'des', u'ces', u'sauvag', 'et', 'de', u'leur', u'habitat', 'es']"
192,18,1.57e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1826634fc555352d917c6837a76304fc/5AE92009/t51.2885-15/e35/24845302_188285271725899_6225527032235687936_n.jpg,BXOLxQEAYz6,0,2017-07-31_11-50-31,"Un de nos météorologistes s’est joint aux techniciens de la Gestion des eaux du Grand Vancouver (Metro Vancouver Water Management) pour effectuer un relevé de la neige dans les montagnes du North Shore il y a quelque temps. Par contre, la météo de la côte ouest ne coopère pas toujours. Ils ont dû attendre que la température soit plus favorable! : Matt Macdonald ....étéo étéorologie élicoptère",environnementcan,[],2017-07-31T11:50:31,[],False,"[""météo"",""science"",""météorologie"",""colombiebritanique"",""environnementcanada"",""douxsouvenir"",""hélicoptère"",""helico""]",3913646610,Un de nos orologistes est joint aux techniciens de la Gestion des eaux du Grand Vancouver Metro Vancouver Water Management pour effectuer un de la neige dans les montagnes du North Shore il quelque temps Par contre la de la te ouest ne pas toujours Ils ont attendre que la rature soit plus favorable Matt Macdonald orologie,"['Un', 'de', 'nos', 'orologistes', 'est', 'joint', 'aux', 'techniciens', 'de', 'la', 'Gestion', 'des', 'eaux', 'du', 'Grand', 'Vancouver', 'Metro', 'Vancouver', 'Water', 'Management', 'pour', 'effectuer', 'un', 'de', 'la', 'neige', 'dans', 'les', 'montagnes', 'du', 'North', 'Shore', 'il', 'quelque', 'temps', 'Par', 'contre', 'la', 'de', 'la', 'te', 'ouest', 'ne', 'pas', 'toujours', 'Ils', 'ont', 'attendre', 'que', 'la', 'rature', 'soit', 'plus', 'favorable', 'Matt', 'Macdonald', 'orologie']","['un', 'de', u'nos', u'orologist', u'est', u'joint', u'aux', u'technicien', 'de', 'la', u'gestion', u'des', u'eaux', 'du', u'grand', u'vancouv', u'metro', u'vancouv', u'water', u'manag', u'pour', u'effectu', 'un', 'de', 'la', u'neig', u'dan', u'les', u'montagn', 'du', u'north', u'shore', 'il', u'quelqu', u'temp', u'par', u'contr', 'la', 'de', 'la', 'te', u'ouest', 'ne', u'pas', u'toujour', u'il', u'ont', u'attendr', u'que', 'la', u'ratur', u'soit', u'plus', u'favor', u'matt', u'macdonald', u'orologi']"
193,22,1.57e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b0839e00669aed63c474e07f6bc9d2f5/5AE2ED07/t51.2885-15/e35/24332367_318740508608193_8336421664862502912_n.jpg,BXQtWXHgnzK,0,2017-08-01_11-22-26,Une famille de canards a installé son nid sur notre sphère végétale! C’est la preuve que la nature s’adapte rapidement aux changements s’ils sont faits dans le respect de la biodiversité..... ère èreMTL,environnementcan,[],2017-08-01T11:22:26,[],False,"[""canards"",""faune"",""faunecanadienne"",""fauneetflore"",""biosphère"",""biosphèremtl"",""mtlmoments"",""montreal"",""environnementcanada""]",3913646610,Une famille de canards son nid sur notre tale est la preuve que la nature adapte rapidement aux changements ils sont faits dans le respect de la reMTL,"['Une', 'famille', 'de', 'canards', 'son', 'nid', 'sur', 'notre', 'tale', 'est', 'la', 'preuve', 'que', 'la', 'nature', 'adapte', 'rapidement', 'aux', 'changements', 'ils', 'sont', 'faits', 'dans', 'le', 'respect', 'de', 'la', 'reMTL']","[u'une', u'famill', 'de', u'canard', u'son', u'nid', u'sur', u'notr', u'tale', u'est', 'la', u'preuv', u'que', 'la', u'natur', u'adapt', u'rapid', u'aux', u'changement', u'il', u'sont', u'fait', u'dan', 'le', u'respect', 'de', 'la', u'remtl']"
194,10,1.57e+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4da1f8f863f25d1fcfc0ee39dfb3c423/5AD9ABB6/t51.2885-15/e35/24845660_159461594667309_7967866333599629312_n.jpg,BXSwwUdAuG1,0,2017-08-02_06-30-40,"・・・Faune C3: Saviez-vous que l’Arctique est l’habitat de des milliers d’oiseaux de mer, qui passent leur temps à nager dans l’océan, ou voler près de falaises rocheuses ? Nous avons eu la chance d’observer des guillemots de brünnich de proche hier. Les guillemots peuvent plonger à une profondeur de mètres et s’éloigner à une distance de plus de miles afin de trouver de la nourriture. En avez-vous déja vu un? : ...",environnementcan,[],2017-08-02T06:30:40,"[""canadac3"",""mikesudomaphoto""]",False,"[""repost"",""canadac3"",""canada"",""nunavut"",""sciencearctique"",""oiseaux"",""faunecanadienne""]",3913646610,Faune C3 Saviez vous que Arctique est habitat de des milliers oiseaux de mer qui passent leur temps nager dans ou voler de falaises rocheuses Nous avons eu la chance observer des guillemots de de proche hier Les guillemots peuvent plonger une profondeur de tres et loigner une distance de plus de miles afin de trouver de la nourriture En avez vous ja vu un,"['Faune', 'C3', 'Saviez', 'vous', 'que', 'Arctique', 'est', 'habitat', 'de', 'des', 'milliers', 'oiseaux', 'de', 'mer', 'qui', 'passent', 'leur', 'temps', 'nager', 'dans', 'ou', 'voler', 'de', 'falaises', 'rocheuses', 'Nous', 'avons', 'eu', 'la', 'chance', 'observer', 'des', 'guillemots', 'de', 'de', 'proche', 'hier', 'Les', 'guillemots', 'peuvent', 'plonger', 'une', 'profondeur', 'de', 'tres', 'et', 'loigner', 'une', 'distance', 'de', 'plus', 'de', 'miles', 'afin', 'de', 'trouver', 'de', 'la', 'nourriture', 'En', 'avez', 'vous', 'ja', 'vu', 'un']","[u'faun', 'c3', u'saviez', u'vous', u'que', u'arctiqu', u'est', u'habitat', 'de', u'des', u'millier', u'oiseaux', 'de', u'mer', u'qui', u'passent', u'leur', u'temp', u'nager', u'dan', 'ou', u'voler', 'de', u'falais', u'rocheus', u'nous', u'avon', 'eu', 'la', u'chanc', u'observ', u'des', u'guillemot', 'de', 'de', u'proch', u'hier', u'les', u'guillemot', u'peuvent', u'plonger', u'une', u'profondeur', 'de', u'tres', 'et', u'loigner', u'une', u'distanc', 'de', u'plus', 'de', u'mile', u'afin', 'de', u'trouver', 'de', 'la', u'nourritur', 'en', u'avez', u'vous', 'ja', 'vu', 'un']"
