,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
180,180,916027718596149249,2,3,2017-10-05 19:50:01,? uses the parbuckle technique in waters.,"['#DYK', '#Pacific']",['https://t.co/KoMbWECEvt'],uses parbuckle technique waters,"['uses', 'parbuckle', 'technique', 'waters']","[u'use', u'parbuckl', u'techniqu', u'water']",#DYK? @CCG_GCC uses the parbuckle technique in  #Pacific waters. https://t.co/KoMbWECEvt
181,181,915694187349204992,0,0,2017-10-04 21:44:41,New Red Tide/PSP bivalve closure: Subarea -9.A FN1029,['#shellfish'],"['https://t.co/z98a6CToB5', 'https://t.co/1QlRyW8HVP']",New Red Tide PSP bivalve closure Subarea FN1029,"['New', 'Red', 'Tide', 'PSP', 'bivalve', 'closure', 'Subarea', 'FN1029']","[u'new', u'red', u'tide', u'psp', u'bivalv', u'closur', u'subarea', u'fn1029']",New Red Tide/PSP bivalve #shellfish closure: Subarea 4-9.A FN1029 https://t.co/z98a6CToB5 https://t.co/1QlRyW8HVP
182,182,915681041272188928,3,0,2017-10-04 20:52:27,: spotlight→ Are you a Hydrographer looking for career development? needs you in :,"['#PSRCareers', '#Sidney']",['https://t.co/tyNh\xe2\x80\xa6'],Hydrographer looking career development needs,"['Hydrographer', 'looking', 'career', 'development', 'needs']","[u'hydrograph', u'look', u'career', u'develop', u'need']",RT @jobs_gc: #PSRCareers spotlight→ Are you a Hydrographer looking for career development? @DFO_MPO needs you in #Sidney: https://t.co/tyNh…
183,183,915671699705745408,1,0,2017-10-04 20:15:20,Head Recovery Depots in are now easier to locate! Check out our new interactive map:,"['#Salmon', '#BC']","['https://t.co/3CUo2sS1Ok', 'https://t.co/d2Hpp3XK5o']",Head Recovery Depots easier locate Check new interactive map,"['Head', 'Recovery', 'Depots', 'easier', 'locate', 'Check', 'new', 'interactive', 'map']","[u'head', u'recoveri', u'depot', u'easier', u'locat', u'check', u'new', u'interact', u'map']",#Salmon Head Recovery Depots in #BC are now easier to locate!  Check out our new interactive map: https://t.co/3CUo2sS1Ok https://t.co/d2Hpp3XK5o
184,184,915626170414243840,3,2,2017-10-04 17:14:25,that can recognize their own pods easily from several miles away based on the distinctive songs? C,"['#DYK', '#killerwhales']",['https://t.co/5cNuCsHUt'],recognize pods easily several miles away based distinctive songs,"['recognize', 'pods', 'easily', 'several', 'miles', 'away', 'based', 'distinctive', 'songs']","[u'recogn', u'pod', u'easili', u'sever', u'mile', u'away', u'base', u'distinct', u'song']",#DYK that #killerwhales can recognize their own pods easily from several miles away based on the distinctive songs? https://t.co/5cNuCsHUtC
185,185,915280181903990786,4,0,2017-10-03 18:19:35,: Learn more about the projects our scientist Lianna Teeter helped with aboard :,[],"['https://t.co/9p8w1rADEi', 'https://t\xe2\x80\xa6']",Learn projects scientist Lianna Teeter helped aboard,"['Learn', 'projects', 'scientist', 'Lianna', 'Teeter', 'helped', 'aboard']","[u'learn', u'project', u'scientist', u'lianna', u'teeter', u'help', u'aboard']",RT @DFO_Science: Learn more about the projects our scientist Lianna Teeter helped with aboard @Canada_C3: https://t.co/9p8w1rADEi https://t…
186,186,915258184339730433,3,2,2017-10-03 16:52:10,What do you know about Rockfish Conservation Areas in ?,['#BC'],"['https://t.co/RUNMB05NiR', 'https://t.co/4VXxNcDp6m']",know Rockfish Conservation Areas,"['know', 'Rockfish', 'Conservation', 'Areas']","[u'know', u'rockfish', u'conserv', u'area']",What do you know about Rockfish Conservation Areas in #BC? 🐟 https://t.co/RUNMB05NiR https://t.co/4VXxNcDp6m
187,187,914946864088256512,6,16,2017-10-02 20:15:05,We recently elored the newly discovered Chatham Sound glass sponge reefs off the northwest coast of . 8u 8,['#BC'],"['https://t.co/TdWXhBeq', 'https://t.co/ESwxYIpwx']",recently elored newly discovered Chatham Sound glass sponge reefs northwest coast 8u,"['recently', 'elored', 'newly', 'discovered', 'Chatham', 'Sound', 'glass', 'sponge', 'reefs', 'northwest', 'coast', '8u']","[u'recent', u'elor', u'newli', u'discov', u'chatham', u'sound', u'glass', u'spong', u'reef', u'northwest', u'coast', '8u']",We recently explored the newly discovered Chatham Sound glass sponge reefs off the northwest coast of #BC. https://t.co/TdWXhBeq8u https://t.co/ESwxYIpwx8
188,188,913882378183020544,0,0,2017-09-29 21:45:12,New Red Tide/PSP bivalve closure: Subarea -15. FN1018,['#shellfish'],"['https://t.co/59HuQ1QPi3', 'https://t.co/ILDr3D1TZs']",New Red Tide PSP bivalve closure Subarea 15 FN1018,"['New', 'Red', 'Tide', 'PSP', 'bivalve', 'closure', 'Subarea', '15', 'FN1018']","[u'new', u'red', u'tide', u'psp', u'bivalv', u'closur', u'subarea', '15', u'fn1018']",New Red Tide/PSP bivalve #shellfish closure: Subarea 14-15. FN1018 https://t.co/59HuQ1QPi3 https://t.co/ILDr3D1TZs
189,189,913859739225903106,0,4,2017-09-29 20:15:15,Sea otters have the thickest fur of all animals. It's their only protection from the cold.,['#SeaOtterAwarenessWeek'],"['https://t.co/6qWXfPLuQr', 'https://t.co/XlL1JUdZcY']",Sea otters thickest fur animals protection cold,"['Sea', 'otters', 'thickest', 'fur', 'animals', 'protection', 'cold']","[u'sea', u'otter', u'thickest', u'fur', u'anim', u'protect', u'cold']",Sea otters have the thickest fur of all animals. It's their only protection from the cold. https://t.co/6qWXfPLuQr #SeaOtterAwarenessWeek https://t.co/XlL1JUdZcY
190,190,913813543610470400,8,0,2017-09-29 17:11:41,: We hope to find a variety of sea urchins like these while assessing biodiversity off the coast of :,['#BC'],['https://t.co/Q4xAsM\xe2\x80\xa6'],hope find variety sea urchins like assessing biodiversity coast,"['hope', 'find', 'variety', 'sea', 'urchins', 'like', 'assessing', 'biodiversity', 'coast']","[u'hope', u'find', u'varieti', u'sea', u'urchin', u'like', u'assess', u'biodivers', u'coast']",RT @DFO_Science: We hope to find a variety of sea urchins like these while assessing biodiversity off the coast of #BC: https://t.co/Q4xAsM…
191,191,913483749756727297,0,0,2017-09-28 19:21:12,"Today’s media briefing panel will be led by Sarah Murdoch, Regional Director, Policy",['#CohenCommission'],['https://t.co/VnUvWkXmbI'],media briefing panel led Sarah Murdoch Regional Director Policy,"['media', 'briefing', 'panel', 'led', 'Sarah', 'Murdoch', 'Regional', 'Director', 'Policy']","[u'media', u'brief', u'panel', u'led', u'sarah', u'murdoch', u'region', u'director', u'polici']","Today’s media briefing panel will be led by Sarah Murdoch, @DFO_MPO Regional Director, Policy #CohenCommission https://t.co/VnUvWkXmbI"
192,192,913471074049904640,1,1,2017-09-28 18:30:50,This year’s progress was thanks to new investments in aquatic science and the $1.5 billion Oceans Protection Plan.,['#CohenCommission'],['https://t.co/prJQ5SBHj3'],progress thanks new investments aquatic science billion Oceans Protection Plan,"['progress', 'thanks', 'new', 'investments', 'aquatic', 'science', 'billion', 'Oceans', 'Protection', 'Plan']","[u'progress', u'thank', u'new', u'invest', u'aquat', u'scienc', u'billion', u'ocean', u'protect', u'plan']",This year’s progress was thanks to new investments in aquatic science and the $1.5 billion Oceans Protection Plan. #CohenCommission https://t.co/prJQ5SBHj3
193,193,913468419311316999,0,0,2017-09-28 18:20:17,"We’re focusing implementation work around: Wild Salmon Policy, fisheries management, habitat, aquaculture &amp; science.",['#CohenCommission'],['https://t.co/jrqizPApqb'],focusing implementation work around Wild Salmon Policy fisheries management habitat aquaculture amp science,"['focusing', 'implementation', 'work', 'around', 'Wild', 'Salmon', 'Policy', 'fisheries', 'management', 'habitat', 'aquaculture', 'amp', 'science']","[u'focus', u'implement', u'work', u'around', u'wild', u'salmon', u'polici', u'fisheri', u'manag', u'habitat', u'aquacultur', u'amp', u'scienc']","We’re focusing implementation work around: Wild Salmon Policy, fisheries management, habitat, aquaculture &amp; science. #CohenCommission https://t.co/jrqizPApqb"
194,194,913465647211929601,1,1,2017-09-28 18:09:16,"Together with partners, we have now acted on of the recommendations.",['#CohenCommission'],['https://t.co/zRF56K45Dl'],Together partners acted recommendations,"['Together', 'partners', 'acted', 'recommendations']","[u'togeth', u'partner', u'act', u'recommend']","Together with partners, we have now acted on 64 of the 75 #CohenCommission recommendations. https://t.co/zRF56K45Dl"
195,195,913460991945527296,0,0,2017-09-28 17:50:46,Learn about progress made over the past year to protect our wild Pacific Salmon. c,[],['https://t.co/Dq5FLqiWv'],Learn progress made past year protect wild Pacific Salmon,"['Learn', 'progress', 'made', 'past', 'year', 'protect', 'wild', 'Pacific', 'Salmon']","[u'learn', u'progress', u'made', u'past', u'year', u'protect', u'wild', u'pacif', u'salmon']",Learn about progress made over the past year to protect our wild Pacific Salmon. https://t.co/Dq5FLqiWvc
196,196,913172443879153664,1,3,2017-09-27 22:44:11,DFO and partners were at Gartley Point in Royston yesterday for the &amp; Big Beach Cleanup.,"['#BaynesSound', '#LambertChannel']",['https://t.co/LHwD106vAl'],DFO partners Gartley Point Royston yesterday amp Big Beach Cleanup,"['DFO', 'partners', 'Gartley', 'Point', 'Royston', 'yesterday', 'amp', 'Big', 'Beach', 'Cleanup']","[u'dfo', u'partner', u'gartley', u'point', u'royston', u'yesterday', u'amp', u'big', u'beach', u'cleanup']",DFO and partners were at Gartley Point in Royston yesterday for the #BaynesSound &amp; #LambertChannel Big Beach Cleanup. https://t.co/LHwD106vAl
197,197,913118642115629057,2,1,2017-09-27 19:10:23,Sea otters have a huge impact on the ecosystem by helping kelp forests grow. Find out more:,['#SeaOtterAwarenessWeek'],"['https://t.co/t0FacSZqPW', 'https://t.co/PvFD4qSbDb']",Sea otters huge impact ecosystem helping kelp forests grow Find,"['Sea', 'otters', 'huge', 'impact', 'ecosystem', 'helping', 'kelp', 'forests', 'grow', 'Find']","[u'sea', u'otter', u'huge', u'impact', u'ecosystem', u'help', u'kelp', u'forest', u'grow', u'find']",Sea otters have a huge impact on the ecosystem by helping kelp forests grow. Find out more: https://t.co/t0FacSZqPW #SeaOtterAwarenessWeek https://t.co/PvFD4qSbDb
198,198,912815210850930689,0,0,2017-09-26 23:04:40,New Red Tide/PSP bivalve closure: Subarea -7. FN1005,['#shellfish'],"['https://t.co/tX6eVkIV7Q', 'https://t.co/qYdyFMHmCv']",New Red Tide PSP bivalve closure Subarea FN1005,"['New', 'Red', 'Tide', 'PSP', 'bivalve', 'closure', 'Subarea', 'FN1005']","[u'new', u'red', u'tide', u'psp', u'bivalv', u'closur', u'subarea', u'fn1005']",New Red Tide/PSP bivalve #shellfish closure: Subarea 24-7. FN1005 https://t.co/tX6eVkIV7Q https://t.co/qYdyFMHmCv
199,199,912814535958032384,0,0,2017-09-26 23:01:59,New Red Tide/PSP bivalve closure: Subarea -2. FN1005,['#shellfish'],"['https://t.co/wPLap7ysob', 'https://t.co/O4aJtbbY8Y']",New Red Tide PSP bivalve closure Subarea FN1005,"['New', 'Red', 'Tide', 'PSP', 'bivalve', 'closure', 'Subarea', 'FN1005']","[u'new', u'red', u'tide', u'psp', u'bivalv', u'closur', u'subarea', u'fn1005']",New Red Tide/PSP bivalve #shellfish closure: Subarea 106-2. FN1005 https://t.co/wPLap7ysob https://t.co/O4aJtbbY8Y
200,200,912791504455860224,0,4,2017-09-26 21:30:28,DYK? Sea otters join together daily to rest in floating groups called rafts. d,['#SeaOtterAwarenessWeek'],"['https://t.co/RNzd2uKL8z', 'https://t.co/79s26mF5j']",DYK Sea otters join together daily rest floating groups called rafts,"['DYK', 'Sea', 'otters', 'join', 'together', 'daily', 'rest', 'floating', 'groups', 'called', 'rafts']","[u'dyk', u'sea', u'otter', u'join', u'togeth', u'daili', u'rest', u'float', u'group', u'call', u'raft']",DYK? Sea otters join together daily to rest in floating groups called rafts. https://t.co/RNzd2uKL8z #SeaOtterAwarenessWeek https://t.co/79s26mF5jd
201,201,912757434447429632,3,4,2017-09-26 19:15:05,DFO biologists routinely swim streams to search for Atlantic . D,"['#BC', '#salmon']","['https://t.co/NWEPIBD1Rl', 'https://t.co/lFzWqbpL7']",DFO biologists routinely swim streams search Atlantic,"['DFO', 'biologists', 'routinely', 'swim', 'streams', 'search', 'Atlantic']","[u'dfo', u'biologist', u'routin', u'swim', u'stream', u'search', u'atlant']",DFO biologists routinely swim #BC streams to search for Atlantic #salmon. https://t.co/NWEPIBD1Rl https://t.co/lFzWqbpL7D
202,202,912421616231026688,1,2,2017-09-25 21:00:39,We’re teaming up w. local industry &amp; community for a &amp; Big Beach Cleanup until Sept. C,"['#BaynesSound', '#LambertChannel']","['https://t.co/DRnm65cKy', 'https://t.co/xDZ9rUOa1N']",teaming local industry amp community amp Big Beach Cleanup Sept,"['teaming', 'local', 'industry', 'amp', 'community', 'amp', 'Big', 'Beach', 'Cleanup', 'Sept']","[u'team', u'local', u'industri', u'amp', u'communiti', u'amp', u'big', u'beach', u'cleanup', u'sept']",We’re teaming up w. local industry &amp; community for a #BaynesSound &amp; #LambertChannel Big Beach Cleanup until Sept. 30 https://t.co/DRnm65cKyC https://t.co/xDZ9rUOa1N
203,203,912353835229818886,2,6,2017-09-25 16:31:19,navigation aids have been worked on this summer in Harbour!,['#Victoria'],['https://t.co/j7UvXxkBNa'],navigation aids worked summer Harbour,"['navigation', 'aids', 'worked', 'summer', 'Harbour']","[u'navig', u'aid', u'work', u'summer', u'harbour']",8 navigation aids have been worked on this summer in #Victoria Harbour! https://t.co/j7UvXxkBNa
204,204,912079232007843841,2,11,2017-09-24 22:20:09,DYK? Healthy sea otter populations help reduce coastal erosion u,['#SeaOtterAwarenessWeek'],"['https://t.co/wUZs4Zf8ij', 'https://t.co/SIvt0nCzY']",DYK Healthy sea otter populations help reduce coastal erosion,"['DYK', 'Healthy', 'sea', 'otter', 'populations', 'help', 'reduce', 'coastal', 'erosion']","[u'dyk', u'healthi', u'sea', u'otter', u'popul', u'help', u'reduc', u'coastal', u'eros']",DYK? Healthy sea otter populations help reduce coastal erosion https://t.co/wUZs4Zf8ij #SeaOtterAwarenessWeek https://t.co/SIvt0nCzYu
205,205,911705505873252353,4,3,2017-09-23 21:35:05,Crabbing in the cooler months? Take accurate measurements and carefully return undersized,['#crabs'],"['https://t.co/6oBv0Mhscj', 'https://t.co/VsMGn85m2g']",Crabbing cooler months Take accurate measurements carefully return undersized,"['Crabbing', 'cooler', 'months', 'Take', 'accurate', 'measurements', 'carefully', 'return', 'undersized']","[u'crab', u'cooler', u'month', u'take', u'accur', u'measur', u'care', u'return', u'unders']",Crabbing in the cooler months? Take accurate measurements and carefully return undersized #crabs https://t.co/6oBv0Mhscj https://t.co/VsMGn85m2g
206,206,911366621524119557,0,0,2017-09-22 23:08:29,New Red Tide/PSP bivalve closures: Subareas -1 &amp; -2. FN0990,['#shellfish'],"['https://t.co/NGHjSg02lT', 'https://t.co/b6NSdHmQZt']",New Red Tide PSP bivalve closures Subareas amp FN0990,"['New', 'Red', 'Tide', 'PSP', 'bivalve', 'closures', 'Subareas', 'amp', 'FN0990']","[u'new', u'red', u'tide', u'psp', u'bivalv', u'closur', u'subarea', u'amp', u'fn0990']",New Red Tide/PSP bivalve #shellfish closures: Subareas 16-1 &amp; 16-2. FN0990 https://t.co/NGHjSg02lT https://t.co/b6NSdHmQZt
207,207,911359972675645450,0,0,2017-09-22 22:42:04,"New Red Tide/PSP bivalve closures: Subareas -1, -4, -5 and -8. FN0990",['#shellfish'],"['https://t.co/bQT2gLGjtf', 'https://t.co/NmpXCosToO']",New Red Tide PSP bivalve closures Subareas FN0990,"['New', 'Red', 'Tide', 'PSP', 'bivalve', 'closures', 'Subareas', 'FN0990']","[u'new', u'red', u'tide', u'psp', u'bivalv', u'closur', u'subarea', u'fn0990']","New Red Tide/PSP bivalve #shellfish closures: Subareas 14-1, 14-4, 14-5 and 14-8. FN0990 https://t.co/bQT2gLGjtf https://t.co/NmpXCosToO"
208,208,911296745996472320,0,0,2017-09-22 18:30:49,Help get plastics &amp; debris off our beaches! Join us for a beach cleanup in &amp; Sept -30,"['#BaynesSound', '#LambertChannel']","['https://t.co/pNGDYQaZlh', 'https://t.co/UMKJ5H82lO']",Help get plastics amp debris beaches Join us beach cleanup amp Sept 30,"['Help', 'get', 'plastics', 'amp', 'debris', 'beaches', 'Join', 'us', 'beach', 'cleanup', 'amp', 'Sept', '30']","[u'help', u'get', u'plastic', u'amp', u'debri', u'beach', u'join', 'us', u'beach', u'cleanup', u'amp', u'sept', '30']",Help get plastics &amp; debris off our beaches! Join us for a beach cleanup in #BaynesSound &amp; #LambertChannel Sept 23-30 https://t.co/pNGDYQaZlh https://t.co/UMKJ5H82lO
209,209,911263740271742977,11,0,2017-09-22 16:19:40,: Happy ! Make sure to bundle up when going out on the water!,['#FirstDayofFall'],['https://t.co/BUDBMClJKz'],Happy Make sure bundle going water,"['Happy', 'Make', 'sure', 'bundle', 'going', 'water']","[u'happi', u'make', u'sure', u'bundl', u'go', u'water']",RT @CCG_GCC: Happy #FirstDayofFall! Make sure to bundle up when going out on the water! https://t.co/BUDBMClJKz
210,210,910975729881542656,1,1,2017-09-21 21:15:13,Red Tide can occur at any time of the year. Always check for closures before harvesting bivalve shellfish. c,[],"['https://t.co/2E16lThdYO', 'https://t.co/ocD3FXdMg']",Red Tide occur time year Always check closures harvesting bivalve shellfish,"['Red', 'Tide', 'occur', 'time', 'year', 'Always', 'check', 'closures', 'harvesting', 'bivalve', 'shellfish']","[u'red', u'tide', u'occur', u'time', u'year', u'alway', u'check', u'closur', u'harvest', u'bivalv', u'shellfish']",Red Tide can occur at any time of the year. Always check for closures before harvesting bivalve shellfish. https://t.co/2E16lThdYO https://t.co/ocD3FXdMgc
211,211,910598265695035392,0,3,2017-09-20 20:15:19,Sign up for Big Beach Cleanup ! Cleanup will be held from Sept. -30 in and,"['#BaynesSound', '#LambertChannel']","['https://t.co/5FuTFuz85L', 'https://t.co/csn7pEY49t']",Sign Big Beach Cleanup Cleanup held Sept 30,"['Sign', 'Big', 'Beach', 'Cleanup', 'Cleanup', 'held', 'Sept', '30']","[u'sign', u'big', u'beach', u'cleanup', u'cleanup', u'held', u'sept', '30']",Sign up for Big Beach Cleanup 2017! Cleanup will be held from Sept. 23-30 in #BaynesSound and #LambertChannel https://t.co/5FuTFuz85L https://t.co/csn7pEY49t
212,212,910575751170273282,0,6,2017-09-20 18:45:51,Bikes have arrived in the ! Thanks to partners for contributions.,"['#Arctic', '#Victoria']",['https://t.co/9dZhe1OFPK'],Bikes arrived Thanks partners contributions,"['Bikes', 'arrived', 'Thanks', 'partners', 'contributions']","[u'bike', u'arriv', u'thank', u'partner', u'contribut']",Bikes have arrived in the #Arctic! Thanks to #Victoria partners for contributions. https://t.co/9dZhe1OFPK
213,213,910250661966700544,0,0,2017-09-19 21:14:04,"New Red Tide/PSP bivalve closures: Subareas -10, -11 and -13. FN0973.",['#shellfish'],"['https://t.co/nOAvGlPANv', 'https://t.co/l5KkFcZ3Jw']",New Red Tide PSP bivalve closures Subareas 10 11 13 FN0973,"['New', 'Red', 'Tide', 'PSP', 'bivalve', 'closures', 'Subareas', '10', '11', '13', 'FN0973']","[u'new', u'red', u'tide', u'psp', u'bivalv', u'closur', u'subarea', '10', '11', '13', u'fn0973']","New Red Tide/PSP bivalve #shellfish closures: Subareas 5-10, 5-11 and 5-13. FN0973. https://t.co/nOAvGlPANv https://t.co/l5KkFcZ3Jw"
214,214,910225427792318465,1,2,2017-09-19 19:33:47,BC welcomes you! D,[],['https://t.co/EUiUFa3qH'],BC welcomes,"['BC', 'welcomes']","['bc', u'welcom']",BC welcomes you! https://t.co/EUiUFa3qHD
215,215,910203263668166656,5,4,2017-09-19 18:05:43,The independent Monterey Bay Aquarium Seafood Watch program has given farmed a “good alternative” rating.,['#BCsalmon'],['https://t.co/B1D8JJGWaj'],independent Monterey Bay Aquarium Seafood Watch program given farmed good rating,"['independent', 'Monterey', 'Bay', 'Aquarium', 'Seafood', 'Watch', 'program', 'given', 'farmed', 'good', 'rating']","[u'independ', u'monterey', u'bay', u'aquarium', u'seafood', u'watch', u'program', u'given', u'farm', u'good', u'rate']",The independent Monterey Bay Aquarium Seafood Watch program has given farmed #BCsalmon a “good alternative” rating. https://t.co/B1D8JJGWaj
216,216,910164932251066369,10,0,2017-09-19 15:33:24,: Today’s the last day of ! Last chance to join the conversation. Consultations end at midnight (EDT),['#letstalkwhales'],['https://t.c\xe2\x80\xa6'],last day Last chance join conversation Consultations end midnight EDT,"['last', 'day', 'Last', 'chance', 'join', 'conversation', 'Consultations', 'end', 'midnight', 'EDT']","[u'last', u'day', u'last', u'chanc', u'join', u'convers', u'consult', u'end', u'midnight', u'edt']",RT @DFO_MPO: Today’s the last day of #letstalkwhales! Last chance to join the conversation. Consultations end at midnight (EDT) https://t.c…
217,217,909920820079800321,11,0,2017-09-18 23:23:23,: It’s Science Literacy Week! We’re proud to be contributing to science excellence in Canada.,['#SciLit17'],['https://t.co/zjV\xe2\x80\xa6'],Science Literacy Week proud contributing science excellence Canada,"['Science', 'Literacy', 'Week', 'proud', 'contributing', 'science', 'excellence', 'Canada']","[u'scienc', u'literaci', u'week', u'proud', u'contribut', u'scienc', u'excel', u'canada']",RT @DFO_Science: It’s Science Literacy Week! We’re proud to be contributing to science excellence in Canada. #SciLit17 🔬📖🙌 https://t.co/zjV…
218,218,909919012049571841,1,1,2017-09-18 23:16:12,New Red Tide/PSP bivalve closure: Area -10. FN0968 u,['#shellfish'],"['https://t.co/qPqiJwGhQh', 'https://t.co/aGD4sRfP5']",New Red Tide PSP bivalve closure Area 10 FN0968,"['New', 'Red', 'Tide', 'PSP', 'bivalve', 'closure', 'Area', '10', 'FN0968']","[u'new', u'red', u'tide', u'psp', u'bivalv', u'closur', u'area', '10', u'fn0968']",New Red Tide/PSP bivalve #shellfish closure: Area 23-10. FN0968 https://t.co/qPqiJwGhQh https://t.co/aGD4sRfP5u
219,219,909843286893973509,1,3,2017-09-18 18:15:18,"We’re teaming up w. local industry &amp; community for a Big Beach Cleanup in &amp; , Sept -30","['#BaynesSound', '#LambertChannel']","['https://t.co/Auawhhi7lL', 'https://t.co/pnC44w2g7a']",teaming local industry amp community Big Beach Cleanup amp Sept 30,"['teaming', 'local', 'industry', 'amp', 'community', 'Big', 'Beach', 'Cleanup', 'amp', 'Sept', '30']","[u'team', u'local', u'industri', u'amp', u'communiti', u'big', u'beach', u'cleanup', u'amp', u'sept', '30']","We’re teaming up w. local industry &amp; community for a Big Beach Cleanup in #BaynesSound &amp; #LambertChannel, Sept 23-30 https://t.co/Auawhhi7lL https://t.co/pnC44w2g7a"
220,220,909522540141449216,1,5,2017-09-17 21:00:46,"Just a reminder, if you spot a , remember to 'be whalewise'",['#whale'],"['https://t.co/U542G2Vfpl', 'https://t.co/vt2gs8c7H5']",reminder spot remember whalewise,"['reminder', 'spot', 'remember', 'whalewise']","[u'remind', u'spot', u'rememb', u'whalewis']","Just a reminder, if you spot a #whale, remember to 'be whalewise' https://t.co/U542G2Vfpl https://t.co/vt2gs8c7H5"
221,221,909484697306230785,0,1,2017-09-17 18:30:23,Shellfish harvesting this weekend? Make sure you check the area for contamination closures first:,[],"['https://t.co/wOM6f9XLt5', 'https://t.co/drG7gLr4bz']",Shellfish harvesting weekend Make sure check area contamination closures first,"['Shellfish', 'harvesting', 'weekend', 'Make', 'sure', 'check', 'area', 'contamination', 'closures', 'first']","[u'shellfish', u'harvest', u'weekend', u'make', u'sure', u'check', u'area', u'contamin', u'closur', u'first']",Shellfish harvesting this weekend? Make sure you check the area for contamination closures first: https://t.co/wOM6f9XLt5 https://t.co/drG7gLr4bz
222,222,909145022523674626,1,2,2017-09-16 20:00:39,Help get plastics &amp; debris off our beaches! Join us for a beach cleanup in &amp; Sept -30,"['#BaynesSound', '#LambertChannel']","['https://t.co/c9XcrdmRzI', 'https://t.co/vj6ytHErSq']",Help get plastics amp debris beaches Join us beach cleanup amp Sept 30,"['Help', 'get', 'plastics', 'amp', 'debris', 'beaches', 'Join', 'us', 'beach', 'cleanup', 'amp', 'Sept', '30']","[u'help', u'get', u'plastic', u'amp', u'debri', u'beach', u'join', 'us', u'beach', u'cleanup', u'amp', u'sept', '30']",Help get plastics &amp; debris off our beaches! Join us for a beach cleanup in #BaynesSound &amp; #LambertChannel Sept 23-30 https://t.co/c9XcrdmRzI https://t.co/vj6ytHErSq
223,223,909100877113446400,0,3,2017-09-16 17:05:14,Make sure your vessel is in good working order &amp; well equipped before heading out.,['#SafeBoating'],"['https://t.co/IFLRZL53Ko', 'https://t.co/MqxuaTLYHv']",Make sure vessel good working order amp well equipped heading,"['Make', 'sure', 'vessel', 'good', 'working', 'order', 'amp', 'well', 'equipped', 'heading']","[u'make', u'sure', u'vessel', u'good', u'work', u'order', u'amp', u'well', u'equip', u'head']",Make sure your vessel is in good working order &amp; well equipped before heading out. https://t.co/IFLRZL53Ko #SafeBoating https://t.co/MqxuaTLYHv
224,224,908819064201601024,1,0,2017-09-15 22:25:24,New Red Tide/PSP bivalve closure: Subarea -15. FN0963,['#shellfish'],"['https://t.co/MdIRm2EmfX', 'https://t.co/05f2Z3Acaa']",New Red Tide PSP bivalve closure Subarea 15 FN0963,"['New', 'Red', 'Tide', 'PSP', 'bivalve', 'closure', 'Subarea', '15', 'FN0963']","[u'new', u'red', u'tide', u'psp', u'bivalv', u'closur', u'subarea', '15', u'fn0963']",New Red Tide/PSP bivalve #shellfish closure: Subarea 14-15. FN0963 https://t.co/MdIRm2EmfX https://t.co/05f2Z3Acaa
225,225,908462338021322752,6,2,2017-09-14 22:47:54,Concerned about escaped farmed ? Listen to an update on our Atlantic Salmon Watch program. d,['#salmon'],['https://t.co/2vsaYNIDa'],Concerned escaped farmed Listen update Atlantic Salmon Watch program,"['Concerned', 'escaped', 'farmed', 'Listen', 'update', 'Atlantic', 'Salmon', 'Watch', 'program']","[u'concern', u'escap', u'farm', u'listen', u'updat', u'atlant', u'salmon', u'watch', u'program']",Concerned about escaped farmed #salmon? Listen to an update on our Atlantic Salmon Watch program. https://t.co/2vsaYNIDad
226,226,908440592518139904,1,1,2017-09-14 21:21:29,Sign up for Big Beach Cleanup ! Cleanup will be held from Sept. -30 in and . 2,"['#BaynesSound', '#LambertChannel']","['https://t.co/PbsFEoPvV', 'https://t.co/9kCRWFtN2Z']",Sign Big Beach Cleanup Cleanup held Sept 30,"['Sign', 'Big', 'Beach', 'Cleanup', 'Cleanup', 'held', 'Sept', '30']","[u'sign', u'big', u'beach', u'cleanup', u'cleanup', u'held', u'sept', '30']",Sign up for Big Beach Cleanup 2017! Cleanup will be held from Sept. 23-30 in #BaynesSound and #LambertChannel. https://t.co/PbsFEoPvV2 https://t.co/9kCRWFtN2Z
227,227,908438521509285889,16,0,2017-09-14 21:13:16,": Dr. Beamish’s work has improved our understanding of acid rain, pacific salmon, and climate change effects on fish: https:…",[],[],Dr work improved understanding acid rain pacific salmon climate change effects fish https,"['Dr', 'work', 'improved', 'understanding', 'acid', 'rain', 'pacific', 'salmon', 'climate_change', 'effects', 'fish', 'https']","['dr', u'work', u'improv', u'understand', u'acid', u'rain', u'pacif', u'salmon', u'climate_chang', u'effect', u'fish', u'https']","RT @DFO_Science: Dr. Beamish’s work has improved our understanding of acid rain, pacific salmon, and climate change effects on fish: https:…"
228,228,908438509853331456,11,0,2017-09-14 21:13:13,": Congrats to DFO scientist, Richard J. Beamish, the Award of Excellence Recipient",[],['https://t.co/Ule0fQG\xe2\x80\xa6'],Congrats DFO scientist Richard Beamish Award Excellence Recipient,"['Congrats', 'DFO', 'scientist', 'Richard', 'Beamish', 'Award', 'Excellence', 'Recipient']","[u'congrat', u'dfo', u'scientist', u'richard', u'beamish', u'award', u'excel', u'recipi']","RT @DFO_Science: Congrats to DFO scientist, Richard J. Beamish, the 2017 @AmFisheriesSoc Award of Excellence Recipient https://t.co/Ule0fQG…"
