,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
204,204,204,204,204,912421747047256065,0,0,2017-09-25 21:01:11,Nous nous associons à l'industrie et aux communautaires pour ce grand nettoyage jusqu'à sept!,[],"['https://t.co/Ubneequ6Ck', 'https://t.co/g8plpGh5fZ']",Nous nous associons industrie et aux communautaires pour ce grand nettoyage jusqu 30 sept https co Ubneequ6Ck https co g8plpGh5fZ,"['Nous', 'nous', 'associons', 'industrie', 'et', 'aux', 'communautaires', 'pour', 'ce', 'grand', 'nettoyage', 'jusqu', '30', 'sept', 'https', 'co', 'Ubneequ6Ck', 'https', 'co', 'g8plpGh5fZ']","[u'nous', u'nous', u'associon', u'industri', 'et', u'aux', u'communautair', u'pour', 'ce', u'grand', u'nettoyag', u'jusqu', '30', u'sept', u'https', 'co', u'ubneequ6ck', u'https', 'co', u'g8plpgh5fz']",Nous nous associons à l'industrie et aux communautaires pour ce grand nettoyage jusqu'à 30 sept! https://t.co/Ubneequ6Ck https://t.co/g8plpGh5fZ,0.625,Positive,Environmental
205,205,205,205,205,912079231349293058,0,0,2017-09-24 22:20:09,LSV? Les populations saines de loutres de mer aident à réduire l'érosion côtière,[],"['https://t.co/S6pEXvJcWm', 'https://t.co/qwPhzfkS9J']",LSV Les populations saines de loutres de mer aident duire rosion https co S6pEXvJcWm https co qwPhzfkS9J,"['LSV', 'Les', 'populations', 'saines', 'de', 'loutres', 'de', 'mer', 'aident', 'duire', 'rosion', 'https', 'co', 'S6pEXvJcWm', 'https', 'co', 'qwPhzfkS9J']","[u'lsv', u'les', u'popul', u'sain', 'de', u'loutr', 'de', u'mer', u'aident', u'duir', u'rosion', u'https', 'co', u's6pexvjcwm', u'https', 'co', u'qwphzfks9j']",LSV? Les populations saines de loutres de mer aident à réduire l'érosion côtière https://t.co/S6pEXvJcWm https://t.co/qwPhzfkS9J,0.0,Neutral,Social
206,206,206,206,206,911705512567300102,0,0,2017-09-23 21:35:07,Pêche au durant les mois froids? Mesurez bien &amp; remettez à l'eau des crabes sous-dimensionnés,['#crabe'],"['https://t.co/DZc8NLCZTx', 'https://t.co/6jZPt8DTKl']",au crabe durant les mois froids Mesurez bien amp remettez eau des crabes sous https co DZc8NLCZTx https co 6jZPt8DTKl,"['au', 'crabe', 'durant', 'les', 'mois', 'froids', 'Mesurez', 'bien', 'amp', 'remettez', 'eau', 'des', 'crabes', 'sous', 'https', 'co', 'DZc8NLCZTx', 'https', 'co', '6jZPt8DTKl']","['au', u'crabe', u'durant', u'les', u'moi', u'froid', u'mesurez', u'bien', u'amp', u'remettez', u'eau', u'des', u'crabe', u'sous', u'https', 'co', u'dzc8nlcztx', u'https', 'co', u'6jzpt8dtkl']",Pêche au #crabe durant les mois froids? Mesurez bien &amp; remettez à l'eau des crabes sous-dimensionnés https://t.co/DZc8NLCZTx https://t.co/6jZPt8DTKl,0.0,Neutral,Environmental
207,207,207,207,207,911366870330150912,0,0,2017-09-22 23:09:28,Nouvelles fermetures de la récolte de due aux biotoxines : sous-secteurs -1 &amp; -2. AP0990,['#coquillages'],"['https://t.co/cXcQES7doa', 'https://t.co/YZtvujxcj4']",Nouvelles fermetures de la colte de coquillages due aux biotoxines sous secteurs 16 amp 16 AP0990 https co cXcQES7doa https co YZtvujxcj4,"['Nouvelles', 'fermetures', 'de', 'la', 'colte', 'de', 'coquillages', 'due', 'aux', 'biotoxines', 'sous', 'secteurs', '16', 'amp', '16', 'AP0990', 'https', 'co', 'cXcQES7doa', 'https', 'co', 'YZtvujxcj4']","[u'nouvell', u'fermetur', 'de', 'la', u'colt', 'de', u'coquillag', u'due', u'aux', u'biotoxin', u'sous', u'secteur', '16', u'amp', '16', u'ap0990', u'https', 'co', u'cxcqes7doa', u'https', 'co', u'yztvujxcj4']",Nouvelles fermetures de la récolte de #coquillages due aux biotoxines : sous-secteurs 16-1 &amp; 16-2. AP0990 https://t.co/cXcQES7doa https://t.co/YZtvujxcj4,-0.125,Neutral,Economical
208,208,208,208,208,911360414222573569,0,0,2017-09-22 22:43:49,"Nouvelles fermetures de la récolte de due aux biotoxines : sous-secteurs -1, -4, -5 &amp; -8 AP0990",['#coquillages'],"['https://t.co/AXhaUrxkEb', 'https://t.co/SqXquJxvNf']",Nouvelles fermetures de la colte de coquillages due aux biotoxines sous secteurs 14 14 14 amp 14 AP0990 https co AXhaUrxkEb https co SqXquJxvNf,"['Nouvelles', 'fermetures', 'de', 'la', 'colte', 'de', 'coquillages', 'due', 'aux', 'biotoxines', 'sous', 'secteurs', '14', '14', '14', 'amp', '14', 'AP0990', 'https', 'co', 'AXhaUrxkEb', 'https', 'co', 'SqXquJxvNf']","[u'nouvell', u'fermetur', 'de', 'la', u'colt', 'de', u'coquillag', u'due', u'aux', u'biotoxin', u'sous', u'secteur', '14', '14', '14', u'amp', '14', u'ap0990', u'https', 'co', u'axhaurxkeb', u'https', 'co', u'sqxqujxvnf']","Nouvelles fermetures de la récolte de #coquillages due aux biotoxines : sous-secteurs 14-1, 14-4, 14-5 &amp; 14-8 AP0990 https://t.co/AXhaUrxkEb https://t.co/SqXquJxvNf",-0.125,Neutral,Economical
209,209,209,209,209,911296669257486340,0,0,2017-09-22 18:30:31,"Aidez-nous à nettoyer les rives du détroit de Baynes et du chenal Lambert, le au sept!",[],"['https://t.co/LRM8rpJ9on', 'https://t.co/cxamEUW78q']",Aidez nous nettoyer les rives du troit de Baynes et du chenal Lambert le 23 au 30 sept https co LRM8rpJ9on https co cxamEUW78q,"['Aidez', 'nous', 'nettoyer', 'les', 'rives', 'du', 'troit', 'de', 'Baynes', 'et', 'du', 'chenal', 'Lambert', 'le', '23', 'au', '30', 'sept', 'https', 'co', 'LRM8rpJ9on', 'https', 'co', 'cxamEUW78q']","[u'aidez', u'nous', u'nettoy', u'les', u'rive', 'du', u'troit', 'de', u'bayn', 'et', 'du', u'chenal', u'lambert', 'le', '23', 'au', '30', u'sept', u'https', 'co', u'lrm8rpj9on', u'https', 'co', u'cxameuw78q']","Aidez-nous à nettoyer les rives du détroit de Baynes et du chenal Lambert, le 23 au 30 sept! https://t.co/LRM8rpJ9on https://t.co/cxamEUW78q",0.0,Neutral,Social
210,210,210,210,210,911263785167540224,3,0,2017-09-22 16:19:51,: C’est la première journée d’! Habillez-vous chaudement lorsque vous sortez sur l'eau!,['#automne'],['https://t.co/TKKWiU1AoP'],RT est la automne Habillez vous chaudement lorsque vous sortez sur eau https co TKKWiU1AoP,"['RT', 'est', 'la', 'automne', 'Habillez', 'vous', 'chaudement', 'lorsque', 'vous', 'sortez', 'sur', 'eau', 'https', 'co', 'TKKWiU1AoP']","['rt', u'est', 'la', u'automn', u'habillez', u'vous', u'chaudement', u'lorsqu', u'vous', u'sortez', u'sur', u'eau', u'https', 'co', u'tkkwiu1aop']",RT @GCC_CCG: C’est la première journée d’#automne! Habillez-vous chaudement lorsque vous sortez sur l'eau! https://t.co/TKKWiU1AoP,0.0,Neutral,Environmental
211,211,211,211,211,910975730087006208,0,0,2017-09-21 21:15:13,Une marée rouge peut survenir n'importe qd. Consultez tjs les fermetures avant de récolter des mollusques bivalves. u,[],"['https://t.co/d56pJCno7', 'https://t.co/ivSmkDEn53']",Une rouge peut survenir importe qd Consultez tjs les fermetures avant de colter des mollusques bivalves https co d56pJCno7u https co ivSmkDEn53,"['Une', 'rouge', 'peut', 'survenir', 'importe', 'qd', 'Consultez', 'tjs', 'les', 'fermetures', 'avant', 'de', 'colter', 'des', 'mollusques', 'bivalves', 'https', 'co', 'd56pJCno7u', 'https', 'co', 'ivSmkDEn53']","[u'une', u'roug', u'peut', u'survenir', u'import', 'qd', u'consultez', u'tjs', u'les', u'fermetur', u'avant', 'de', u'colter', u'des', u'mollusqu', u'bivalv', u'https', 'co', u'd56pjcno7u', u'https', 'co', u'ivsmkden53']",Une marée rouge peut survenir n'importe qd. Consultez tjs les fermetures avant de récolter des mollusques bivalves. https://t.co/d56pJCno7u https://t.co/ivSmkDEn53,0.0,Neutral,Economical
212,212,212,212,212,910598265950867457,0,0,2017-09-20 20:15:19,Joignez-vous à nous pour le grand nettoyage des plages du détroit de Baynes et du chenal Lambert le au sept!,[],"['https://t.co/PmbJXhkQyE', 'https://t.co/zCzBDVEs97']",Joignez vous nous pour le grand nettoyage des plages du troit de Baynes et du chenal Lambert le 23 au 30 sept https co PmbJXhkQyE https co zCzBDVEs97,"['Joignez', 'vous', 'nous', 'pour', 'le', 'grand', 'nettoyage', 'des', 'plages', 'du', 'troit', 'de', 'Baynes', 'et', 'du', 'chenal', 'Lambert', 'le', '23', 'au', '30', 'sept', 'https', 'co', 'PmbJXhkQyE', 'https', 'co', 'zCzBDVEs97']","[u'joignez', u'vous', u'nous', u'pour', 'le', u'grand', u'nettoyag', u'des', u'plage', 'du', u'troit', 'de', u'bayn', 'et', 'du', u'chenal', u'lambert', 'le', '23', 'au', '30', u'sept', u'https', 'co', u'pmbjxhkqye', u'https', 'co', u'zczbdves97']",Joignez-vous à nous pour le grand nettoyage des plages du détroit de Baynes et du chenal Lambert le 23 au 30 sept! https://t.co/PmbJXhkQyE https://t.co/zCzBDVEs97,0.625,Positive,Social
213,213,213,213,213,910576353690431489,0,0,2017-09-20 18:48:15,Les vélos sont arrivés dans l'Arctique! Merci aux partenaires de pour leurs contributions.,['#Victoria'],['https://t.co/cAQK1BEzYn'],Les los sont dans Arctique Merci aux partenaires de Victoria pour leurs contributions https co cAQK1BEzYn,"['Les', 'los', 'sont', 'dans', 'Arctique', 'Merci', 'aux', 'partenaires', 'de', 'Victoria', 'pour', 'leurs', 'contributions', 'https', 'co', 'cAQK1BEzYn']","[u'les', u'los', u'sont', u'dan', u'arctiqu', u'merci', u'aux', u'partenair', 'de', u'victoria', u'pour', u'leur', u'contribut', u'https', 'co', u'caqk1bezyn']",Les vélos sont arrivés dans l'Arctique! Merci aux partenaires de #Victoria pour leurs contributions. https://t.co/cAQK1BEzYn,0.0,Neutral,Environmental
214,214,214,214,214,910251024455290880,0,0,2017-09-19 21:15:30,"Nouvelles fermetures de la récolte de due aux biotoxines : sous-secteurs -10, -11 et -13. AP0973",['#coquillages'],"['https://t.co/T1Qt9H32a5', 'https://t.co/rB2T4b94GK']",Nouvelles fermetures de la colte de coquillages due aux biotoxines sous secteurs 10 11 et 13 AP0973 https co T1Qt9H32a5 https co rB2T4b94GK,"['Nouvelles', 'fermetures', 'de', 'la', 'colte', 'de', 'coquillages', 'due', 'aux', 'biotoxines', 'sous', 'secteurs', '10', '11', 'et', '13', 'AP0973', 'https', 'co', 'T1Qt9H32a5', 'https', 'co', 'rB2T4b94GK']","[u'nouvell', u'fermetur', 'de', 'la', u'colt', 'de', u'coquillag', u'due', u'aux', u'biotoxin', u'sous', u'secteur', '10', '11', 'et', '13', u'ap0973', u'https', 'co', u't1qt9h32a5', u'https', 'co', u'rb2t4b94gk']","Nouvelles fermetures de la récolte de #coquillages due aux biotoxines : sous-secteurs 5-10, 5-11 et 5-13. AP0973 https://t.co/T1Qt9H32a5 https://t.co/rB2T4b94GK",-0.125,Neutral,Economical
215,215,215,215,215,910225745573765121,0,1,2017-09-19 19:35:03,La C.-B. vous souhaite la bienvenue!,[],['https://t.co/WSQmbrr4YG'],souhaite bienvenue https co WSQmbrr4YG,"['souhaite', 'bienvenue', 'https', 'co', 'WSQmbrr4YG']","[u'souhait', u'bienvenu', u'https', 'co', u'wsqmbrr4yg']",La C.-B. vous souhaite la bienvenue! https://t.co/WSQmbrr4YG,0.0,Neutral,Social
216,216,216,216,216,910203585488670721,0,0,2017-09-19 18:07:00,Le programme Seafood Watch de l'Aquarium de Monterey Bay a accordé la cote « bon produit substitutif » au d'élevage de la C.-B. 0,['#saumon'],['https://t.co/b9f7qdGdS'],Le programme Seafood Watch de Aquarium de Monterey Bay la cote bon produit substitutif au saumon levage de la https co b9f7qdGdS0,"['Le', 'programme', 'Seafood', 'Watch', 'de', 'Aquarium', 'de', 'Monterey', 'Bay', 'la', 'cote', 'bon', 'produit', 'substitutif', 'au', 'saumon', 'levage', 'de', 'la', 'https', 'co', 'b9f7qdGdS0']","['le', u'programm', u'seafood', u'watch', 'de', u'aquarium', 'de', u'monterey', u'bay', 'la', u'cote', u'bon', u'produit', u'substitutif', 'au', u'saumon', u'levag', 'de', 'la', u'https', 'co', u'b9f7qdgds0']",Le programme Seafood Watch de l'Aquarium de Monterey Bay a accordé la cote « bon produit substitutif » au #saumon d'élevage de la C.-B. https://t.co/b9f7qdGdS0,0.0,Neutral,Environmental
217,217,217,217,217,910164964161318912,1,0,2017-09-19 15:33:32,: Aujourd’hui prend fin la campagne . Vous avez jusqu’à minuit HAE pour nous faire part de vos idées.,['#Parlonsbaleines'],['https://t.\xe2\x80\xa6'],RT hui prend fin la campagne Parlonsbaleines Vous avez minuit HAE pour nous faire part de vos es https,"['RT', 'hui', 'prend', 'fin', 'la', 'campagne', 'Parlonsbaleines', 'Vous', 'avez', 'minuit', 'HAE', 'pour', 'nous', 'faire', 'part', 'de', 'vos', 'es', 'https']","['rt', u'hui', u'prend', u'fin', 'la', u'campagn', u'parlonsbalein', u'vous', u'avez', u'minuit', u'hae', u'pour', u'nous', u'fair', u'part', 'de', u'vos', 'es', u'https']",RT @MPO_DFO: Aujourd’hui prend fin la campagne #Parlonsbaleines. Vous avez jusqu’à minuit HAE pour nous faire part de vos idées. https://t.…,0.0,Neutral,Social
218,218,218,218,218,909920833312878592,3,0,2017-09-18 23:23:26,: C’est la Semaine de la culture scientifique! Nous sommes fiers de contribuer à l’excellence scientifique au Canada https:/…,[],[],RT est la Semaine de la culture scientifique Nous sommes fiers de contribuer excellence scientifique au Canada https,"['RT', 'est', 'la', 'Semaine', 'de', 'la', 'culture', 'scientifique', 'Nous', 'sommes', 'fiers', 'de', 'contribuer', 'excellence', 'scientifique', 'au', 'Canada', 'https']","['rt', u'est', 'la', u'semain', 'de', 'la', u'cultur', u'scientifiqu', u'nous', u'somm', u'fier', 'de', u'contribu', u'excel', u'scientifiqu', 'au', u'canada', u'https']",RT @MPO_Science: C’est la Semaine de la culture scientifique! Nous sommes fiers de contribuer à l’excellence scientifique au Canada https:/…,0.0,Neutral,Social
219,219,219,219,219,909918703902449664,0,0,2017-09-18 23:14:59,Nouvelle fermeture de la récolte de due aux biotoxines : sous-secteur -10. AP0968,['#coquillages'],"['https://t.co/69uuifNHKG', 'https://t.co/VN8G2DR25R']",Nouvelle fermeture de la colte de coquillages due aux biotoxines sous secteur 23 10 AP0968 https co 69uuifNHKG https co VN8G2DR25R,"['Nouvelle', 'fermeture', 'de', 'la', 'colte', 'de', 'coquillages', 'due', 'aux', 'biotoxines', 'sous', 'secteur', '23', '10', 'AP0968', 'https', 'co', '69uuifNHKG', 'https', 'co', 'VN8G2DR25R']","[u'nouvell', u'fermetur', 'de', 'la', u'colt', 'de', u'coquillag', u'due', u'aux', u'biotoxin', u'sous', u'secteur', '23', '10', u'ap0968', u'https', 'co', u'69uuifnhkg', u'https', 'co', u'vn8g2dr25r']",Nouvelle fermeture de la récolte de #coquillages due aux biotoxines : sous-secteur 23-10. AP0968 https://t.co/69uuifNHKG https://t.co/VN8G2DR25R,-0.125,Neutral,Economical
220,220,220,220,220,909843304958889984,0,0,2017-09-18 18:15:22,Nous nous associons à l'industrie et aux communautaires pour ce grand nettoyage le au sept! D,[],"['https://t.co/eQKOFGT6B', 'https://t.co/yfRZtb2zHk']",Nous nous associons industrie et aux communautaires pour ce grand nettoyage le 23 au 30 sept https co eQKOFGT6BD https co yfRZtb2zHk,"['Nous', 'nous', 'associons', 'industrie', 'et', 'aux', 'communautaires', 'pour', 'ce', 'grand', 'nettoyage', 'le', '23', 'au', '30', 'sept', 'https', 'co', 'eQKOFGT6BD', 'https', 'co', 'yfRZtb2zHk']","[u'nous', u'nous', u'associon', u'industri', 'et', u'aux', u'communautair', u'pour', 'ce', u'grand', u'nettoyag', 'le', '23', 'au', '30', u'sept', u'https', 'co', u'eqkofgt6bd', u'https', 'co', u'yfrztb2zhk']",Nous nous associons à l'industrie et aux communautaires pour ce grand nettoyage le 23 au 30 sept! https://t.co/eQKOFGT6BD https://t.co/yfRZtb2zHk,0.625,Positive,Environmental
221,221,221,221,221,909522538090385411,0,0,2017-09-17 21:00:45,Rappelez-vous de 'respecter les baleines' lorsque vous en voyez une 2 D,[],"['https://t.co/WeGi6aE6K', 'https://t.co/3Qh7spdFa']",Rappelez respecter les baleines lorsque voyez https co WeGi6aE6K2 https co 3Qh7spdFaD,"['Rappelez', 'respecter', 'les', 'baleines', 'lorsque', 'voyez', 'https', 'co', 'WeGi6aE6K2', 'https', 'co', '3Qh7spdFaD']","[u'rappelez', u'respect', u'les', u'balein', u'lorsqu', u'voyez', u'https', 'co', u'wegi6ae6k2', u'https', 'co', u'3qh7spdfad']",Rappelez-vous de 'respecter les baleines' lorsque vous en voyez une https://t.co/WeGi6aE6K2 https://t.co/3Qh7spdFaD,0.0,Neutral,Environmental
222,222,222,222,222,909484698593845250,0,0,2017-09-17 18:30:24,Vs récoltez mollusques ou crustacés cette fin de semaine? Vérifiez fermetures pour cause de contamination :,[],"['https://t.co/Spx4hUzRyQ', 'https://t.co/ALqmAA4TPE']",Vs coltez mollusques ou cette fin de semaine rifiez fermetures pour cause de contamination https co Spx4hUzRyQ https co ALqmAA4TPE,"['Vs', 'coltez', 'mollusques', 'ou', 'cette', 'fin', 'de', 'semaine', 'rifiez', 'fermetures', 'pour', 'cause', 'de', 'contamination', 'https', 'co', 'Spx4hUzRyQ', 'https', 'co', 'ALqmAA4TPE']","['vs', u'coltez', u'mollusqu', 'ou', u'cett', u'fin', 'de', u'semain', u'rifiez', u'fermetur', u'pour', u'caus', 'de', u'contamin', u'https', 'co', u'spx4huzryq', u'https', 'co', u'alqmaa4tp']",Vs récoltez mollusques ou crustacés cette fin de semaine? Vérifiez fermetures pour cause de contamination : https://t.co/Spx4hUzRyQ https://t.co/ALqmAA4TPE,0.0,Neutral,Social
223,223,223,223,223,909145005033476096,0,0,2017-09-16 20:00:34,"Aidez-nous à nettoyer les rives du détroit de Baynes et du chenal Lambert, le au septembre!",[],"['https://t.co/mJiyTaWycy', 'https://t.co/idV2IinTT6']",Aidez nous nettoyer les rives du troit de Baynes et du chenal Lambert le 23 au 30 septembre https co mJiyTaWycy https co idV2IinTT6,"['Aidez', 'nous', 'nettoyer', 'les', 'rives', 'du', 'troit', 'de', 'Baynes', 'et', 'du', 'chenal', 'Lambert', 'le', '23', 'au', '30', 'septembre', 'https', 'co', 'mJiyTaWycy', 'https', 'co', 'idV2IinTT6']","[u'aidez', u'nous', u'nettoy', u'les', u'rive', 'du', u'troit', 'de', u'bayn', 'et', 'du', u'chenal', u'lambert', 'le', '23', 'au', '30', u'septembr', u'https', 'co', u'mjiytawyci', u'https', 'co', u'idv2iintt6']","Aidez-nous à nettoyer les rives du détroit de Baynes et du chenal Lambert, le 23 au 30 septembre! https://t.co/mJiyTaWycy https://t.co/idV2IinTT6",0.0,Neutral,Social
224,224,224,224,224,909100871811780608,0,0,2017-09-16 17:05:12,"Avant de partir sur l’eau, assurez-vous que votre navire est en bon état de marche &amp; bien équipée. écuritéNautique",['#S'],"['https://t.co/Yv3VOKqmvM', 'https://t.co/V0kQUV84b6']",Avant de partir sur eau assurez vous que votre navire est en bon tat de marche amp bien https co Yv3VOKqmvM Nautique https co V0kQUV84b6,"['Avant', 'de', 'partir', 'sur', 'eau', 'assurez', 'vous', 'que', 'votre', 'navire', 'est', 'en', 'bon', 'tat', 'de', 'marche', 'amp', 'bien', 'https', 'co', 'Yv3VOKqmvM', 'Nautique', 'https', 'co', 'V0kQUV84b6']","[u'avant', 'de', u'partir', u'sur', u'eau', u'assurez', u'vous', u'que', u'votr', u'navir', u'est', 'en', u'bon', u'tat', 'de', u'march', u'amp', u'bien', u'https', 'co', u'yv3vokqmvm', u'nautiqu', u'https', 'co', u'v0kquv84b6']","Avant de partir sur l’eau, assurez-vous que votre navire est en bon état de marche &amp; bien équipée. https://t.co/Yv3VOKqmvM #SécuritéNautique https://t.co/V0kQUV84b6",0.0,Neutral,Environmental
225,225,225,225,225,908819569124528128,0,0,2017-09-15 22:27:24,Nouvelle fermeture de la récolte de due aux biotoxines : sous-secteur -15. AP0963,['#coquillages'],"['https://t.co/uNCSlRX7Ll', 'https://t.co/6ARyYTnixj']",Nouvelle fermeture de la colte de coquillages due aux biotoxines sous secteur 14 15 AP0963 https co uNCSlRX7Ll https co 6ARyYTnixj,"['Nouvelle', 'fermeture', 'de', 'la', 'colte', 'de', 'coquillages', 'due', 'aux', 'biotoxines', 'sous', 'secteur', '14', '15', 'AP0963', 'https', 'co', 'uNCSlRX7Ll', 'https', 'co', '6ARyYTnixj']","[u'nouvell', u'fermetur', 'de', 'la', u'colt', 'de', u'coquillag', u'due', u'aux', u'biotoxin', u'sous', u'secteur', '14', '15', u'ap0963', u'https', 'co', u'uncslrx7ll', u'https', 'co', u'6aryytnixj']",Nouvelle fermeture de la récolte de #coquillages due aux biotoxines : sous-secteur 14-15. AP0963 https://t.co/uNCSlRX7Ll https://t.co/6ARyYTnixj,-0.125,Neutral,Economical
226,226,226,226,226,908463990057111552,0,0,2017-09-14 22:54:28,Les échappées de saumons d'élevage vous préoccupent? Écoutez les nouvelles sur notre programme de surveillance du saumon de l'Atlantique.,[],['https://t.co/z49wPf7w0o'],Les es de saumons levage vous occupent coutez les nouvelles sur notre programme de surveillance du saumon de Atlantique https co z49wPf7w0o,"['Les', 'es', 'de', 'saumons', 'levage', 'vous', 'occupent', 'coutez', 'les', 'nouvelles', 'sur', 'notre', 'programme', 'de', 'surveillance', 'du', 'saumon', 'de', 'Atlantique', 'https', 'co', 'z49wPf7w0o']","[u'les', 'es', 'de', u'saumon', u'levag', u'vous', u'occup', u'coutez', u'les', u'nouvell', u'sur', u'notr', u'programm', 'de', u'surveil', 'du', u'saumon', 'de', u'atlantiqu', u'https', 'co', u'z49wpf7w0o']",Les échappées de saumons d'élevage vous préoccupent? Écoutez les nouvelles sur notre programme de surveillance du saumon de l'Atlantique. https://t.co/z49wPf7w0o,0.0,Neutral,Social
227,227,227,227,227,908440792070541312,0,0,2017-09-14 21:22:17,Joignez-vous à nous pour le grand nettoyage des plages du détroit de Baynes et du chenal Lambert le au sept!,[],"['https://t.co/EpJ1WwRf4j', 'https://t.co/6KvRdRGt1O']",Joignez vous nous pour le grand nettoyage des plages du troit de Baynes et du chenal Lambert le 23 au 30 sept https co EpJ1WwRf4j https co 6KvRdRGt1O,"['Joignez', 'vous', 'nous', 'pour', 'le', 'grand', 'nettoyage', 'des', 'plages', 'du', 'troit', 'de', 'Baynes', 'et', 'du', 'chenal', 'Lambert', 'le', '23', 'au', '30', 'sept', 'https', 'co', 'EpJ1WwRf4j', 'https', 'co', '6KvRdRGt1O']","[u'joignez', u'vous', u'nous', u'pour', 'le', u'grand', u'nettoyag', u'des', u'plage', 'du', u'troit', 'de', u'bayn', 'et', 'du', u'chenal', u'lambert', 'le', '23', 'au', '30', u'sept', u'https', 'co', u'epj1wwrf4j', u'https', 'co', u'6kvrdrgt1o']",Joignez-vous à nous pour le grand nettoyage des plages du détroit de Baynes et du chenal Lambert le 23 au 30 sept! https://t.co/EpJ1WwRf4j https://t.co/6KvRdRGt1O,0.625,Positive,Social
228,228,228,228,228,908438582968426498,2,0,2017-09-14 21:13:30,": On comprend mieux les pluies acides, le saumon &amp; l’effet des changements clim. sur le poisson grâce à Dr. Beamish https://…",[],['https://\xe2\x80\xa6'],RT comprend mieux les pluies acides le saumon amp effet des changements clim sur le poisson ce Dr Beamish https,"['RT', 'comprend', 'mieux', 'les', 'pluies', 'acides', 'le', 'saumon', 'amp', 'effet', 'des', 'changements', 'clim', 'sur', 'le', 'poisson', 'ce', 'Dr', 'Beamish', 'https']","['rt', u'comprend', u'mieux', u'les', u'plui', u'acid', 'le', u'saumon', u'amp', u'effet', u'des', u'changement', u'clim', u'sur', 'le', u'poisson', 'ce', 'dr', u'beamish', u'https']","RT @MPO_Science: On comprend mieux les pluies acides, le saumon &amp; l’effet des changements clim. sur le poisson grâce à Dr. Beamish https://…",0.0,Neutral,Social
229,229,229,229,229,908438574697205766,2,0,2017-09-14 21:13:28,: Félicitations au récipiendaire du prix d'excellence: Richard J. Beamish du MPO (ang. seulement) https…,[],[],RT licitations au cipiendaire du AmFisheriesSoc 2017 prix excellence Richard Beamish du MPO ang seulement,"['RT', 'licitations', 'au', 'cipiendaire', 'du', 'AmFisheriesSoc', '2017', 'prix', 'excellence', 'Richard', 'Beamish', 'du', 'MPO', 'ang', 'seulement']","['rt', u'licit', 'au', u'cipiendair', 'du', u'amfisheriessoc', u'2017', u'prix', u'excel', u'richard', u'beamish', 'du', u'mpo', u'ang', u'seulement']",RT @MPO_Science: Félicitations au récipiendaire du @AmFisheriesSoc 2017 prix d'excellence: Richard J. Beamish du MPO (ang. seulement) https…,0.0,Neutral,Environmental
230,230,230,230,230,908106248083648512,0,0,2017-09-13 23:12:55,Nouvelle fermeture de la récolte de due aux biotoxines : sous-secteur -3. AP0949 : D9,['#coquillages'],"['https://t.co/vBtWkOmS', 'https://t.co/FIWwsAAP9J']",Nouvelle fermeture de la colte de coquillages due aux biotoxines sous secteur 23 AP0949 https co vBtWkOmSD9 https co FIWwsAAP9J,"['Nouvelle', 'fermeture', 'de', 'la', 'colte', 'de', 'coquillages', 'due', 'aux', 'biotoxines', 'sous', 'secteur', '23', 'AP0949', 'https', 'co', 'vBtWkOmSD9', 'https', 'co', 'FIWwsAAP9J']","[u'nouvell', u'fermetur', 'de', 'la', u'colt', 'de', u'coquillag', u'due', u'aux', u'biotoxin', u'sous', u'secteur', '23', u'ap0949', u'https', 'co', u'vbtwkomsd9', u'https', 'co', u'fiwwsaap9j']",Nouvelle fermeture de la récolte de #coquillages due aux biotoxines : sous-secteur 23-3. AP0949 : https://t.co/vBtWkOmSD9 https://t.co/FIWwsAAP9J,-0.125,Neutral,Economical
231,231,231,231,231,908080200465952768,3,0,2017-09-13 21:29:25,: Ne ratez pas cette occasion. Plus qu’une semaine pour échanger des idées pour aider nos baleines.,['#Parlonsbaleines'],['https://t.c\xe2\x80\xa6'],RT Ne ratez pas cette occasion Plus une semaine pour changer des es pour aider nos baleines Parlonsbaleines https,"['RT', 'Ne', 'ratez', 'pas', 'cette', 'occasion', 'Plus', 'une', 'semaine', 'pour', 'changer', 'des', 'es', 'pour', 'aider', 'nos', 'baleines', 'Parlonsbaleines', 'https']","['rt', 'ne', u'ratez', u'pas', u'cett', u'occas', u'plus', u'une', u'semain', u'pour', u'changer', u'des', 'es', u'pour', u'aider', u'nos', u'balein', u'parlonsbalein', u'https']",RT @MPO_DFO: Ne ratez pas cette occasion. Plus qu’une semaine pour échanger des idées pour aider nos baleines. #Parlonsbaleines https://t.c…,0.0,Neutral,Social
