,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
243,243,243,243,243,902215533860450305,1,1,2017-08-28 17:05:20,Rapport d’enquête sur l’écrasement d’un hélicoptère près de Prince George (C-B) en mai est disponible C,[],['https://t.co/gFbYGmsMm'],Rapport sur crasement un de Prince George en mai 2016 est disponible https co gFbYGmsMmC,"['Rapport', 'sur', 'crasement', 'un', 'de', 'Prince', 'George', 'en', 'mai', '2016', 'est', 'disponible', 'https', 'co', 'gFbYGmsMmC']","[u'rapport', u'sur', u'crasement', 'un', 'de', u'princ', u'georg', 'en', u'mai', u'2016', u'est', u'dispon', u'https', 'co', u'gfbygmsmmc']",Rapport d’enquête sur l’écrasement d’un hélicoptère près de Prince George (C-B) en mai 2016 est disponible https://t.co/gFbYGmsMmC,0.0,Neutral,Environmental
244,244,244,244,244,902214610857680901,0,0,2017-08-28 17:01:40,La perte d’efficacité du rotor de queue à faible altitude a mené à l’écrasement d’un hélicoptère en C-B en mai 9,[],['https://t.co/UX32FcKoh'],La perte du rotor de queue faible altitude crasement un en en mai 2016 https co UX32FcKoh9,"['La', 'perte', 'du', 'rotor', 'de', 'queue', 'faible', 'altitude', 'crasement', 'un', 'en', 'en', 'mai', '2016', 'https', 'co', 'UX32FcKoh9']","['la', u'pert', 'du', u'rotor', 'de', u'queue', u'faibl', u'altitud', u'crasement', 'un', 'en', 'en', u'mai', u'2016', u'https', 'co', u'ux32fckoh9']",La perte d’efficacité du rotor de queue à faible altitude a mené à l’écrasement d’un hélicoptère en C-B en mai 2016 https://t.co/UX32FcKoh9,0.0,Neutral,Environmental
245,245,245,245,245,902168718121340929,0,0,2017-08-28 13:59:18,Du : Évaluation de VFI modernes par des pêcheurs commerciaux aux E-U (dispo en ang seulement),[],['https://t.co/Mf8lNBrDML'],Du NIOSHFishing valuation de VFI modernes par des commerciaux aux dispo en ang seulement https co Mf8lNBrDML,"['Du', 'NIOSHFishing', 'valuation', 'de', 'VFI', 'modernes', 'par', 'des', 'commerciaux', 'aux', 'dispo', 'en', 'ang', 'seulement', 'https', 'co', 'Mf8lNBrDML']","['du', u'nioshfish', u'valuat', 'de', u'vfi', u'modern', u'par', u'des', u'commerciaux', u'aux', u'dispo', 'en', u'ang', u'seulement', u'https', 'co', u'mf8lnbrdml']",Du @NIOSHFishing : Évaluation de 6 VFI modernes par des pêcheurs commerciaux aux E-U (dispo en ang seulement) https://t.co/Mf8lNBrDML,0.0,Neutral,Social
246,246,246,246,246,901541595836796929,0,0,2017-08-26 20:27:20,Le BST envoie une équipe sur les lieux d’un accident à un passage à niveau à Saint-Jean-Port-Joli (QC) U,[],['https://t.co/uhkfFv3hq'],Le BST envoie une quipe sur les lieux un accident un passage niveau Saint Jean Port Joli QC https co uhkfFv3hqU,"['Le', 'BST', 'envoie', 'une', 'quipe', 'sur', 'les', 'lieux', 'un', 'accident', 'un', 'passage', 'niveau', 'Saint', 'Jean', 'Port', 'Joli', 'QC', 'https', 'co', 'uhkfFv3hqU']","['le', u'bst', u'envoi', u'une', u'quip', u'sur', u'les', u'lieux', 'un', u'accid', 'un', u'passag', u'niveau', u'saint', u'jean', u'port', u'joli', 'qc', u'https', 'co', u'uhkffv3hqu']",Le BST envoie une équipe sur les lieux d’un accident à un passage à niveau à Saint-Jean-Port-Joli (QC) https://t.co/uhkfFv3hqU,0.0,Neutral,Environmental
247,247,247,247,247,901157510220009474,3,0,2017-08-25 19:01:07,"Fait intéressant : De tous les réseaux du monde, celui du Canada est le troisième en importance C",['#ferroviaires'],['https://t.co/BGNoQj3ph'],Fait ressant De tous les seaux ferroviaires du monde celui du Canada est le en importance https co BGNoQj3phC,"['Fait', 'ressant', 'De', 'tous', 'les', 'seaux', 'ferroviaires', 'du', 'monde', 'celui', 'du', 'Canada', 'est', 'le', 'en', 'importance', 'https', 'co', 'BGNoQj3phC']","[u'fait', u'ressant', 'de', u'tous', u'les', u'seaux', u'ferroviair', 'du', u'mond', u'celui', 'du', u'canada', u'est', 'le', 'en', u'import', u'https', 'co', u'bgnoqj3phc']","Fait intéressant : De tous les réseaux #ferroviaires du monde, celui du Canada est le troisième en importance https://t.co/BGNoQj3phC",0.0,Neutral,Environmental
248,248,248,248,248,901142380434386944,0,0,2017-08-25 18:01:00,. fait la promo du port d'un VFI! Pêche commerciale est sur notre (ang seulement),['#Listedesurveillance'],['https://t.co/DKzXcwU4sO'],livetobesalty fait la promo du port un VFI commerciale est sur notre Listedesurveillance ang seulement https co DKzXcwU4sO,"['livetobesalty', 'fait', 'la', 'promo', 'du', 'port', 'un', 'VFI', 'commerciale', 'est', 'sur', 'notre', 'Listedesurveillance', 'ang', 'seulement', 'https', 'co', 'DKzXcwU4sO']","[u'livetobesalti', u'fait', 'la', u'promo', 'du', u'port', 'un', u'vfi', u'commercial', u'est', u'sur', u'notr', u'listedesurveil', u'ang', u'seulement', u'https', 'co', u'dkzxcwu4so']",.@livetobesalty fait la promo du port d'un VFI! Pêche commerciale est sur notre #Listedesurveillance (ang seulement) https://t.co/DKzXcwU4sO,0.0,Neutral,Environmental
249,249,249,249,249,901078108618575872,0,1,2017-08-25 13:45:36,Envoie une équipe d’enquêteurs sur les lieux d’un accident impliquant un petit aéronef près de Swift Current (SK),[],['https://t.co/Uuie2CHRYf'],Envoie une quipe sur les lieux un accident impliquant un petit ronef de Swift Current SK https co Uuie2CHRYf,"['Envoie', 'une', 'quipe', 'sur', 'les', 'lieux', 'un', 'accident', 'impliquant', 'un', 'petit', 'ronef', 'de', 'Swift', 'Current', 'SK', 'https', 'co', 'Uuie2CHRYf']","[u'envoi', u'une', u'quip', u'sur', u'les', u'lieux', 'un', u'accid', u'impliqu', 'un', u'petit', u'ronef', 'de', u'swift', u'current', 'sk', u'https', 'co', u'uuie2chryf']",Envoie une équipe d’enquêteurs sur les lieux d’un accident impliquant un petit aéronef près de Swift Current (SK) https://t.co/Uuie2CHRYf,0.0,Neutral,Social
250,250,250,250,250,900792391426330624,0,0,2017-08-24 18:50:16,Un heurt violent du quai de l'île aux Coudres (Québec) en a mené à des mesures de sécurité par,[],"['https://t.co/8Eh7u5liFx', 'https://t.co/RrV8rT9Q8T']",Un heurt violent du quai de le aux Coudres bec en 2004 des mesures de par https co 8Eh7u5liFx https co RrV8rT9Q8T,"['Un', 'heurt', 'violent', 'du', 'quai', 'de', 'le', 'aux', 'Coudres', 'bec', 'en', '2004', 'des', 'mesures', 'de', 'par', 'https', 'co', '8Eh7u5liFx', 'https', 'co', 'RrV8rT9Q8T']","['un', u'heurt', u'violent', 'du', u'quai', 'de', 'le', u'aux', u'coudr', u'bec', 'en', u'2004', u'des', u'mesur', 'de', u'par', u'https', 'co', u'8eh7u5lifx', u'https', 'co', u'rrv8rt9q8t']",Un heurt violent du quai de l'île aux Coudres (Québec) en 2004 a mené à des mesures de sécurité par @Transports_GC https://t.co/8Eh7u5liFx https://t.co/RrV8rT9Q8T,-0.8,Negative,Economical
251,251,251,251,251,900723209594707968,0,0,2017-08-24 14:15:22,La fatigue due au manque de sommeil de l'équipage peut nuire au bon fonctionnement des trains de marchandises,[],['https://t.co/yzvkshPSyY'],La fatigue due au manque de sommeil de quipage peut nuire au bon fonctionnement des trains de marchandises https co yzvkshPSyY,"['La', 'fatigue', 'due', 'au', 'manque', 'de', 'sommeil', 'de', 'quipage', 'peut', 'nuire', 'au', 'bon', 'fonctionnement', 'des', 'trains', 'de', 'marchandises', 'https', 'co', 'yzvkshPSyY']","['la', u'fatigu', u'due', 'au', u'manqu', 'de', u'sommeil', 'de', u'quipag', u'peut', u'nuir', 'au', u'bon', u'fonctionn', u'des', u'train', 'de', u'marchandis', u'https', 'co', u'yzvkshpsyy']",La fatigue due au manque de sommeil de l'équipage peut nuire au bon fonctionnement des trains de marchandises https://t.co/yzvkshPSyY,-0.012499999999999995,Neutral,Social
252,252,252,252,252,900441327413977089,3,0,2017-08-23 19:35:16,: Vous êtes ? offre du matériel éducatif gratuit sur la écuritéRoutière,"['#enseignant', '#S']",['https://t.co/fGGEzfDy2m\xe2\x80\xa6'],RT Vous enseignant Gareautrain offre du riel ducatif gratuit sur la https co,"['RT', 'Vous', 'enseignant', 'Gareautrain', 'offre', 'du', 'riel', 'ducatif', 'gratuit', 'sur', 'la', 'https', 'co']","['rt', u'vous', u'enseign', u'gareautrain', u'offr', 'du', u'riel', u'ducatif', u'gratuit', u'sur', 'la', u'https', 'co']",RT @Transports_gc: Vous êtes #enseignant? @Gareautrain offre du matériel éducatif gratuit sur la #SécuritéRoutière  https://t.co/fGGEzfDy2m…,0.0,Neutral,Environmental
253,253,253,253,253,900433788668452865,0,0,2017-08-23 19:05:19,Déclarations sont confidentielles et jouent un rôle important ds amélioration de la sécurité des transp.,['#SECURITAS'],['https://t.co/CeKRFnPMNM'],clarations SECURITAS sont confidentielles et jouent un le important ds lioration de la des transp https co CeKRFnPMNM,"['clarations', 'SECURITAS', 'sont', 'confidentielles', 'et', 'jouent', 'un', 'le', 'important', 'ds', 'lioration', 'de', 'la', 'des', 'transp', 'https', 'co', 'CeKRFnPMNM']","[u'clarat', u'securita', u'sont', u'confidentiell', 'et', u'jouent', 'un', 'le', u'import', 'ds', u'liorat', 'de', 'la', u'des', u'transp', u'https', 'co', u'cekrfnpmnm']",Déclarations #SECURITAS sont confidentielles et jouent un rôle important ds amélioration de la sécurité des transp. https://t.co/CeKRFnPMNM,0.4,Positive,Economical
254,254,254,254,254,900359550511042560,0,0,2017-08-23 14:10:19,Résumé des mesures que doivent prendre les premiers intervenants pour aider les enquêteurs du BST :,[],['https://t.co/7i6Qscasux'],des mesures que doivent prendre les premiers intervenants pour aider les du BST https co 7i6Qscasux,"['des', 'mesures', 'que', 'doivent', 'prendre', 'les', 'premiers', 'intervenants', 'pour', 'aider', 'les', 'du', 'BST', 'https', 'co', '7i6Qscasux']","[u'des', u'mesur', u'que', u'doivent', u'prendr', u'les', u'premier', u'interven', u'pour', u'aider', u'les', 'du', u'bst', u'https', 'co', u'7i6qscasux']",Résumé des mesures que doivent prendre les premiers intervenants pour aider les enquêteurs du BST : https://t.co/7i6Qscasux,0.0,Neutral,Social
255,255,255,255,255,900052511830274048,0,0,2017-08-22 17:50:15,Historique : aperçu des faits saillants du BST au cours des premières années de son histoire,[],['https://t.co/yOb3yNVTHR'],Historique des faits saillants du BST au cours des res 25 es de son histoire https co yOb3yNVTHR,"['Historique', 'des', 'faits', 'saillants', 'du', 'BST', 'au', 'cours', 'des', 'res', '25', 'es', 'de', 'son', 'histoire', 'https', 'co', 'yOb3yNVTHR']","[u'historiqu', u'des', u'fait', u'saillant', 'du', u'bst', 'au', u'cour', u'des', u'res', '25', 'es', 'de', u'son', u'histoir', u'https', 'co', u'yob3ynvthr']",Historique : aperçu des faits saillants du BST au cours des premières 25 années de son histoire https://t.co/yOb3yNVTHR,0.0,Neutral,Social
256,256,256,256,256,899990869440421888,0,0,2017-08-22 13:45:18,Il subsiste un risque de collision sur les pistes des aéroports canadiens u,['#ListeDeSurveillance'],['https://t.co/HHD7iDkSh'],Il subsiste un risque de collision sur les pistes des roports canadiens ListeDeSurveillance https co HHD7iDkShu,"['Il', 'subsiste', 'un', 'risque', 'de', 'collision', 'sur', 'les', 'pistes', 'des', 'roports', 'canadiens', 'ListeDeSurveillance', 'https', 'co', 'HHD7iDkShu']","['il', u'subsist', 'un', u'risqu', 'de', u'collis', u'sur', u'les', u'pist', u'des', u'roport', u'canadien', u'listedesurveil', u'https', 'co', u'hhd7idkshu']",Il subsiste un risque de collision sur les pistes des aéroports canadiens #ListeDeSurveillance https://t.co/HHD7iDkShu,0.0,Neutral,Environmental
257,257,257,257,257,899696429576409089,1,0,2017-08-21 18:15:19,Employés fonction publique : Occasion de faire partie de notre équipe d'administration. Postulez d'ici jeudi août,[],['https://t.co/9T4KjZo2lG'],fonction publique Occasion de faire partie de notre quipe administration Postulez ici jeudi 24 https co 9T4KjZo2lG,"['fonction', 'publique', 'Occasion', 'de', 'faire', 'partie', 'de', 'notre', 'quipe', 'administration', 'Postulez', 'ici', 'jeudi', '24', 'https', 'co', '9T4KjZo2lG']","[u'fonction', u'publiqu', u'occas', 'de', u'fair', u'parti', 'de', u'notr', u'quip', u'administr', u'postulez', u'ici', u'jeudi', '24', u'https', 'co', u'9t4kjzo2lg']",Employés fonction publique : Occasion de faire partie de notre équipe d'administration. Postulez d'ici jeudi 24 août https://t.co/9T4KjZo2lG,0.0,Neutral,Environmental
258,258,258,258,258,899619338814205952,1,0,2017-08-21 13:08:59,Conf. de presse pour publication rapport sur accident d’un de Havilland DHC-2 survenu en près de Tadoussac (QC) d,[],['https://t.co/XMuRpHXZn'],Conf de presse pour publication rapport sur accident un de Havilland DHC survenu en 2015 de Tadoussac QC https co XMuRpHXZnd,"['Conf', 'de', 'presse', 'pour', 'publication', 'rapport', 'sur', 'accident', 'un', 'de', 'Havilland', 'DHC', 'survenu', 'en', '2015', 'de', 'Tadoussac', 'QC', 'https', 'co', 'XMuRpHXZnd']","[u'conf', 'de', u'press', u'pour', u'public', u'rapport', u'sur', u'accid', 'un', 'de', u'havilland', u'dhc', u'survenu', 'en', u'2015', 'de', u'tadoussac', 'qc', u'https', 'co', u'xmurphxznd']",Conf. de presse pour publication rapport sur accident d’un de Havilland DHC-2 survenu en 2015 près de Tadoussac (QC) https://t.co/XMuRpHXZnd,0.0,Neutral,Environmental
259,259,259,259,259,898619033183862784,0,0,2017-08-18 18:54:07,Vidéo démontrant des tests effectués sur une grue à notre laboratoire dans le cadre d'une enquête maritime récente,[],['https://t.co/A3Ns1Re84h'],montrant des tests sur une grue notre laboratoire dans le cadre une maritime cente https co A3Ns1Re84h,"['montrant', 'des', 'tests', 'sur', 'une', 'grue', 'notre', 'laboratoire', 'dans', 'le', 'cadre', 'une', 'maritime', 'cente', 'https', 'co', 'A3Ns1Re84h']","[u'montrant', u'des', u'test', u'sur', u'une', u'grue', u'notr', u'laboratoir', u'dan', 'le', u'cadr', u'une', u'maritim', u'cent', u'https', 'co', u'a3ns1re84h']",Vidéo démontrant des tests effectués sur une grue à notre laboratoire dans le cadre d'une enquête maritime récente https://t.co/A3Ns1Re84h,0.0,Neutral,Environmental
260,260,260,260,260,898605783964766210,3,1,2017-08-18 18:01:28,Saviez-vous que le littoral canadien est le plus long du monde? Plus d'info sur le transport maritime canadien: u0,[],['https://t.co/8xl3k13r'],Saviez littoral canadien plus long monde Plus info transport maritime canadien https co 8xl3k13ru0,"['Saviez', 'littoral', 'canadien', 'plus', 'long', 'monde', 'Plus', 'info', 'transport', 'maritime', 'canadien', 'https', 'co', '8xl3k13ru0']","[u'saviez', u'littor', u'canadien', u'plus', u'long', u'mond', u'plus', u'info', u'transport', u'maritim', u'canadien', u'https', 'co', u'8xl3k13ru0']",Saviez-vous que le littoral canadien est le plus long du monde? Plus d'info sur le transport maritime canadien: https://t.co/8xl3k13ru0,-0.05,Neutral,Economical
261,261,261,261,261,898548904249114624,0,0,2017-08-18 14:15:27,Une image vaut mille mots. Abonnez-vs à notre compte et découvrez nos photos,['#Flickr'],['https://t.co/ZYDpbCw9IO'],Une image vaut mille mots Abonnez vs notre compte Flickr et couvrez nos 931 photos https co ZYDpbCw9IO,"['Une', 'image', 'vaut', 'mille', 'mots', 'Abonnez', 'vs', 'notre', 'compte', 'Flickr', 'et', 'couvrez', 'nos', '931', 'photos', 'https', 'co', 'ZYDpbCw9IO']","[u'une', u'imag', u'vaut', u'mill', u'mot', u'abonnez', 'vs', u'notr', u'compt', u'flickr', 'et', u'couvrez', u'nos', u'931', u'photo', u'https', 'co', u'zydpbcw9io']",Une image vaut mille mots. Abonnez-vs à notre compte #Flickr et découvrez nos 931 photos  https://t.co/ZYDpbCw9IO,0.0,Neutral,Social
262,262,262,262,262,898262773393522688,0,0,2017-08-17 19:18:28,"Report into May collision between tugs near Nanaimo, BC is available UC",[],['https://t.co/ImO5UT8l'],Report May 2016 collision tugs near Nanaimo BC available https co ImO5UT8lUC,"['Report', 'May', '2016', 'collision', 'tugs', 'near', 'Nanaimo', 'BC', 'available', 'https', 'co', 'ImO5UT8lUC']","[u'report', u'may', u'2016', u'collis', u'tug', u'near', u'nanaimo', 'bc', u'avail', u'https', 'co', u'imo5ut8luc']","Report into May 2016 collision between 2 tugs near Nanaimo, BC is available https://t.co/ImO5UT8lUC",0.25,Neutral,Environmental
263,263,263,263,263,898229263664652293,0,0,2017-08-17 17:05:19,Rapport sur l’abordage de remorqueurs près de Nanaimo (C-B) en mai est disponible,[],['https://t.co/YbmEUSQCFQ'],Rapport sur abordage de remorqueurs de Nanaimo en mai 2016 est disponible https co YbmEUSQCFQ,"['Rapport', 'sur', 'abordage', 'de', 'remorqueurs', 'de', 'Nanaimo', 'en', 'mai', '2016', 'est', 'disponible', 'https', 'co', 'YbmEUSQCFQ']","[u'rapport', u'sur', u'abordag', 'de', u'remorqueur', 'de', u'nanaimo', 'en', u'mai', u'2016', u'est', u'dispon', u'https', 'co', u'ybmeusqcfq']",Rapport sur l’abordage de 2 remorqueurs près de Nanaimo (C-B) en mai 2016 est disponible https://t.co/YbmEUSQCFQ,0.0,Neutral,Environmental
264,264,264,264,264,898229257775849473,0,0,2017-08-17 17:05:18,Commandes laissées sans surveillance ont causé l’abordage de remorqueurs près de Nanaimo (C-B) en mai,[],['https://t.co/0jGg0D9BgQ'],Commandes es sans surveillance ont abordage de remorqueurs de Nanaimo en mai 2016 https co 0jGg0D9BgQ,"['Commandes', 'es', 'sans', 'surveillance', 'ont', 'abordage', 'de', 'remorqueurs', 'de', 'Nanaimo', 'en', 'mai', '2016', 'https', 'co', '0jGg0D9BgQ']","[u'command', 'es', u'san', u'surveil', u'ont', u'abordag', 'de', u'remorqueur', 'de', u'nanaimo', 'en', u'mai', u'2016', u'https', 'co', u'0jgg0d9bgq']",Commandes laissées sans surveillance ont causé l’abordage de 2 remorqueurs près de Nanaimo (C-B) en mai 2016 https://t.co/0jGg0D9BgQ,0.0,Neutral,Environmental
265,265,265,265,265,898186515188248578,0,0,2017-08-17 14:15:27,Une perte de puissance en en C-B a mené à des mesures de sécurité par,[],['https://t.co/WRetVjgBcP'],Une perte de puissance en 2005 en des mesures de par https co WRetVjgBcP,"['Une', 'perte', 'de', 'puissance', 'en', '2005', 'en', 'des', 'mesures', 'de', 'par', 'https', 'co', 'WRetVjgBcP']","[u'une', u'pert', 'de', u'puissanc', 'en', u'2005', 'en', u'des', u'mesur', 'de', u'par', u'https', 'co', u'wretvjgbcp']",Une perte de puissance en 2005 en C-B a mené à des mesures de sécurité par @Transports_GC  https://t.co/WRetVjgBcP,0.0,Neutral,Economical
266,266,266,266,266,897898325411868672,0,0,2017-08-16 19:10:17,Restez à l’affut des plus récentes nouvelles en sécurité des transports en vs abonnant à nos fils RSS,[],['https://t.co/4ZeBhV62HA'],Restez affut des plus centes nouvelles en des transports en vs abonnant nos fils RSS https co 4ZeBhV62HA,"['Restez', 'affut', 'des', 'plus', 'centes', 'nouvelles', 'en', 'des', 'transports', 'en', 'vs', 'abonnant', 'nos', 'fils', 'RSS', 'https', 'co', '4ZeBhV62HA']","[u'restez', u'affut', u'des', u'plus', u'cent', u'nouvell', 'en', u'des', u'transport', 'en', 'vs', u'abonn', u'nos', u'fil', u'rss', u'https', 'co', u'4zebhv62ha']",Restez à l’affut des plus récentes nouvelles en sécurité des transports en vs abonnant à nos fils RSS https://t.co/4ZeBhV62HA,0.0,Neutral,Economical
267,267,267,267,267,897813996618870784,0,0,2017-08-16 13:35:12,Voyez l’étendue du travail du BST à travers le pays en consultant notre carte des enquêtes en cours,[],['https://t.co/WeBr2Yhy8F'],Voyez tendue du travail du BST travers le pays en consultant notre carte des en cours https co WeBr2Yhy8F,"['Voyez', 'tendue', 'du', 'travail', 'du', 'BST', 'travers', 'le', 'pays', 'en', 'consultant', 'notre', 'carte', 'des', 'en', 'cours', 'https', 'co', 'WeBr2Yhy8F']","[u'voyez', u'tendu', 'du', u'travail', 'du', u'bst', u'traver', 'le', u'pay', 'en', u'consult', u'notr', u'cart', u'des', 'en', u'cour', u'https', 'co', u'webr2yhy8f']",Voyez l’étendue du travail du BST à travers le pays en consultant notre carte des enquêtes en cours https://t.co/WeBr2Yhy8F,0.0,Neutral,Social
268,268,268,268,268,897533611213303808,0,0,2017-08-15 19:01:02,Vous aimeriez en savoir plus sur le travail de nos enquêteurs? Voici à quoi ressemblent les coulisses du BST:,[],['https://t.co/JB60DPyNRN'],Vous aimeriez en savoir plus sur le travail de nos Voici quoi ressemblent les coulisses du BST https co JB60DPyNRN,"['Vous', 'aimeriez', 'en', 'savoir', 'plus', 'sur', 'le', 'travail', 'de', 'nos', 'Voici', 'quoi', 'ressemblent', 'les', 'coulisses', 'du', 'BST', 'https', 'co', 'JB60DPyNRN']","[u'vous', u'aimeriez', 'en', u'savoir', u'plus', u'sur', 'le', u'travail', 'de', u'nos', u'voici', u'quoi', u'ressembl', u'les', u'couliss', 'du', u'bst', u'https', 'co', u'jb60dpynrn']",Vous aimeriez en savoir plus sur le travail de nos enquêteurs? Voici à quoi ressemblent les coulisses du BST: https://t.co/JB60DPyNRN,0.0,Neutral,Social
269,269,269,269,269,897251568092942336,1,0,2017-08-15 00:20:18,"Envoie une équipe à l’aéroport International Lester B. Pearson, Toronto (On) suite à incursion sur piste",[],['https://t.co/cRs7T8SkRs'],Envoie une quipe roport International Lester Pearson Toronto suite incursion sur piste https co cRs7T8SkRs,"['Envoie', 'une', 'quipe', 'roport', 'International', 'Lester', 'Pearson', 'Toronto', 'suite', 'incursion', 'sur', 'piste', 'https', 'co', 'cRs7T8SkRs']","[u'envoi', u'une', u'quip', u'roport', u'intern', u'lester', u'pearson', u'toronto', u'suit', u'incurs', u'sur', u'pist', u'https', 'co', u'crs7t8skrs']","Envoie une équipe à l’aéroport International Lester B. Pearson, Toronto (On) suite à incursion sur piste https://t.co/cRs7T8SkRs",0.0,Neutral,Environmental
270,270,270,270,270,897159700025942016,1,0,2017-08-14 18:15:15,Pourquoi les “boîtes noires” sont-elles si importantes aux enquêteurs du BST? C2,[],['https://t.co/IiV099Mt'],Pourquoi les tes sont elles si importantes aux du BST https co IiV099MtC2,"['Pourquoi', 'les', 'tes', 'sont', 'elles', 'si', 'importantes', 'aux', 'du', 'BST', 'https', 'co', 'IiV099MtC2']","[u'pourquoi', u'les', u'tes', u'sont', u'ell', 'si', u'important', u'aux', 'du', u'bst', u'https', 'co', u'iiv099mtc2']",Pourquoi  les “boîtes noires” sont-elles  si importantes aux  enquêteurs  du BST?  https://t.co/IiV099MtC2,0.0,Neutral,Economical
271,271,271,271,271,897095696385548289,0,0,2017-08-14 14:00:55,Combien d’enquêtes ferroviaires sont actuellement en cours? Trouvez la réponse ici,[],['https://t.co/0Fz39LshPX'],Combien ferroviaires sont actuellement en cours Trouvez la ponse ici https co 0Fz39LshPX,"['Combien', 'ferroviaires', 'sont', 'actuellement', 'en', 'cours', 'Trouvez', 'la', 'ponse', 'ici', 'https', 'co', '0Fz39LshPX']","[u'combien', u'ferroviair', u'sont', u'actuel', 'en', u'cour', u'trouvez', 'la', u'pons', u'ici', u'https', 'co', u'0fz39lshpx']",Combien d’enquêtes ferroviaires sont actuellement en cours? Trouvez la réponse ici https://t.co/0Fz39LshPX,0.0,Neutral,Environmental
272,272,272,272,272,896112461408894976,0,0,2017-08-11 20:53:54,Envoie une équipe sur les lieux d'un déraillement près de la ville de Dominion City (MB) cu,[],['https://t.co/Zn6StLRo'],Envoie une quipe sur les lieux un raillement de la ville de Dominion City MB https co Zn6StLRocu,"['Envoie', 'une', 'quipe', 'sur', 'les', 'lieux', 'un', 'raillement', 'de', 'la', 'ville', 'de', 'Dominion', 'City', 'MB', 'https', 'co', 'Zn6StLRocu']","[u'envoi', u'une', u'quip', u'sur', u'les', u'lieux', 'un', u'raillement', 'de', 'la', u'vill', 'de', u'dominion', u'citi', 'mb', u'https', 'co', u'zn6stlrocu']",Envoie une équipe sur les lieux d'un déraillement près de la ville de Dominion City (MB) https://t.co/Zn6StLRocu,0.0,Neutral,Social
273,273,273,273,273,896072566313439233,0,0,2017-08-11 18:15:22,"Il y a ans, ns avons tourné la page et plongé ds l’univers des médias sociaux. éo sur notre histoire ds les MS",['#Vid'],['https://t.co/mx4iXmZXDa'],Il ans ns avons la page et ds univers des dias sociaux sur notre histoire ds les MS https co mx4iXmZXDa,"['Il', 'ans', 'ns', 'avons', 'la', 'page', 'et', 'ds', 'univers', 'des', 'dias', 'sociaux', 'sur', 'notre', 'histoire', 'ds', 'les', 'MS', 'https', 'co', 'mx4iXmZXDa']","['il', u'an', 'ns', u'avon', 'la', u'page', 'et', 'ds', u'univ', u'des', u'dia', u'sociaux', u'sur', u'notr', u'histoir', 'ds', u'les', 'ms', u'https', 'co', u'mx4ixmzxda']","Il y a 5 ans, ns avons tourné la page et plongé ds l’univers des médias sociaux. #Vidéo sur notre histoire ds les MS https://t.co/mx4iXmZXDa",0.0,Neutral,Social
274,274,274,274,274,896000931522859008,0,2,2017-08-11 13:30:43,à quelques-unes des org. oeuvrant ds le domaine de la sécurité aérienne à travers le monde,['#FF'],[],FF quelques unes des org oeuvrant ds le domaine de la rienne travers le monde CASABriefing FAASafetyBrief eurocontrol,"['FF', 'quelques', 'unes', 'des', 'org', 'oeuvrant', 'ds', 'le', 'domaine', 'de', 'la', 'rienne', 'travers', 'le', 'monde', 'CASABriefing', 'FAASafetyBrief', 'eurocontrol']","['ff', u'quelqu', u'une', u'des', u'org', u'oeuvrant', 'ds', 'le', u'domain', 'de', 'la', u'rienn', u'traver', 'le', u'mond', u'casabrief', u'faasafetybrief', u'eurocontrol']",#FF à quelques-unes des org. oeuvrant ds le domaine de la sécurité aérienne à travers le monde @CASABriefing @FAASafetyBrief   @eurocontrol,0.0,Neutral,Social
275,275,275,275,275,895721737534484480,0,0,2017-08-10 19:01:18,Un déraillement en près de Farnham (Québec) a mené à une lettre de sécurité à u,[],['https://t.co/JxnwSXnAm'],Un raillement en 2015 de Farnham bec une lettre de https co JxnwSXnAmu,"['Un', 'raillement', 'en', '2015', 'de', 'Farnham', 'bec', 'une', 'lettre', 'de', 'https', 'co', 'JxnwSXnAmu']","['un', u'raillement', 'en', u'2015', 'de', u'farnham', u'bec', u'une', u'lettr', 'de', u'https', 'co', u'jxnwsxnamu']",Un déraillement en 2015 près de Farnham (Québec) a mené à une  lettre de sécurité à @Transports_gc  https://t.co/JxnwSXnAmu,0.0,Neutral,Economical
276,276,276,276,276,895662435096563712,0,0,2017-08-10 15:05:39,Envoie une équipe d’enquêteurs sur le site d'un accident d'avion près de La Crete (AB),[],['https://t.co/YeFo8s7mvR'],Envoie une quipe sur le site un accident avion de La Crete AB https co YeFo8s7mvR,"['Envoie', 'une', 'quipe', 'sur', 'le', 'site', 'un', 'accident', 'avion', 'de', 'La', 'Crete', 'AB', 'https', 'co', 'YeFo8s7mvR']","[u'envoi', u'une', u'quip', u'sur', 'le', u'site', 'un', u'accid', u'avion', 'de', 'la', u'crete', 'ab', u'https', 'co', u'yefo8s7mvr']",Envoie une équipe d’enquêteurs sur le site d'un accident d'avion près de La Crete (AB) https://t.co/YeFo8s7mvR,0.0,Neutral,Social
