,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
344,344,882674261881753600,1,1,2017-07-05 18:55:17,Among our most demonstrative : Apparent weight of a lap-held infant 0,['#videos'],['https://t.co/0v71OgJBX'],Among demonstrative Apparent weight lap held infant,"['Among', 'demonstrative', 'Apparent', 'weight', 'lap', 'held', 'infant']","[u'among', u'demonstr', u'appar', u'weight', u'lap', u'held', u'infant']",Among our most demonstrative #videos: Apparent weight of a lap-held infant https://t.co/0v71OgJBX0
345,345,882603792864337921,1,0,2017-07-05 14:15:16,How many marine investigations are currently ongoing? Find out here:,[],['https://t.co/MIoAyCryCa'],many marine investigations currently ongoing Find,"['many', 'marine', 'investigations', 'currently', 'ongoing', 'Find']","[u'mani', u'marin', u'investig', u'current', u'ongo', u'find']",How many marine investigations are currently ongoing? Find out here: https://t.co/MIoAyCryCa
346,346,882306811415678976,0,0,2017-07-04 18:35:10,Our website is updated monthly with stats on the transportation modes we investigate,[],['https://t.co/2y4preB1kX'],website updated monthly stats transportation modes investigate,"['website', 'updated', 'monthly', 'stats', 'transportation', 'modes', 'investigate']","[u'websit', u'updat', u'month', u'stat', u'transport', u'mode', u'investig']",Our website is updated monthly with stats on the 4 transportation modes we investigate https://t.co/2y4preB1kX
347,347,882227931833139201,3,4,2017-07-04 13:21:44,Investigations can involve as little as or more than investigators. More facts about the TSB:,[],['https://t.co/r6MNMFd6eK'],Investigations involve little investigators facts TSB,"['Investigations', 'involve', 'little', 'investigators', 'facts', 'TSB']","[u'investig', u'involv', u'littl', u'investig', u'fact', u'tsb']",Investigations can involve as little as 1 or more than 30 investigators. More facts about the TSB:  https://t.co/r6MNMFd6eK
348,348,880849717692960770,3,2,2017-06-30 18:05:12,Last call! Tomorrow is the last day to apply for the Articling Student – Common law position at the TSB!,[],['https://t.co/8wDxfxIZTj'],Last call Tomorrow last day apply Articling Student Common law position TSB,"['Last', 'call', 'Tomorrow', 'last', 'day', 'apply', 'Articling', 'Student', 'Common', 'law', 'position', 'TSB']","[u'last', u'call', u'tomorrow', u'last', u'day', u'appli', u'articl', u'student', u'common', u'law', u'posit', u'tsb']",Last call! Tomorrow is the last day to apply for the Articling Student – Common law position at the TSB! https://t.co/8wDxfxIZTj
349,349,880791862562443264,3,2,2017-06-30 14:15:19,Lessen the effects of severe turbulence. to protect yourself from the forces of nature 0,['#WearYourSeatbelt'],['https://t.co/qb8WO1tpV'],Lessen effects severe turbulence protect forces nature,"['Lessen', 'effects', 'severe', 'turbulence', 'protect', 'forces', 'nature']","[u'lessen', u'effect', u'sever', u'turbul', u'protect', u'forc', u'natur']",Lessen the effects of severe turbulence. #WearYourSeatbelt to protect yourself from the forces of nature https://t.co/qb8WO1tpV0
350,350,880531618959511553,1,0,2017-06-29 21:01:12,Reportable accidents or incidents must be reported to the Board as soon as possible,[],['https://t.co/njoS3KmgjH'],Reportable accidents incidents must reported Board soon possible,"['Reportable', 'accidents', 'incidents', 'must', 'reported', 'Board', 'soon', 'possible']","[u'report', u'accid', u'incid', u'must', u'report', u'board', u'soon', u'possibl']",Reportable accidents or incidents must be reported to the Board as soon as possible https://t.co/njoS3KmgjH
351,351,880513799522045953,0,1,2017-06-29 19:50:23,: sinking of small fishing boat leads to issue bulletin regarding stability booklets,['#TBT'],['https://t.co/z46K27WFRW'],sinking small fishing boat leads issue bulletin regarding stability booklets,"['sinking', 'small', 'fishing', 'boat', 'leads', 'issue', 'bulletin', 'regarding', 'stability', 'booklets']","[u'sink', u'small', u'fish', u'boat', u'lead', u'issu', u'bulletin', u'regard', u'stabil', u'booklet']",2005: sinking of small fishing boat leads @Transport_GC to issue bulletin regarding stability booklets #TBT https://t.co/z46K27WFRW
352,352,879760799690100736,1,0,2017-06-27 17:58:14,Our investigators are always on call. Find out what happened to one of them on a dark and stormy night,[],['https://t.co/7r2MJZgvFW'],investigators always call Find happened one dark stormy night,"['investigators', 'always', 'call', 'Find', 'happened', 'one', 'dark', 'stormy', 'night']","[u'investig', u'alway', u'call', u'find', u'happen', u'one', u'dark', u'stormi', u'night']",Our investigators are always on call. Find out what happened to one of them on a dark and stormy night  https://t.co/7r2MJZgvFW
353,353,879705660203692033,0,1,2017-06-27 14:19:08,Can you spot the safety issues? allows you to report concerns in confidence,['#SECURITAS'],['https://t.co/1CKKn774Cq'],spot safety issues allows report concerns confidence,"['spot', 'safety', 'issues', 'allows', 'report', 'concerns', 'confidence']","[u'spot', u'safeti', u'issu', u'allow', u'report', u'concern', u'confid']",Can you spot the safety issues? #SECURITAS allows you to report concerns in confidence https://t.co/1CKKn774Cq
354,354,879671239169777666,2,0,2017-06-27 12:02:21,": En cette journée des gens de mer, MAIIF encourage la jeunesse du monde à s’informer sur les carrières…",['#dayoftheseafarer'],[],En cette des gens de mer MAIIF encourage la jeunesse du monde informer sur les,"['En', 'cette', 'des', 'gens', 'de', 'mer', 'MAIIF', 'encourage', 'la', 'jeunesse', 'du', 'monde', 'informer', 'sur', 'les']","['en', u'cett', u'des', u'gen', 'de', u'mer', u'maiif', u'encourag', 'la', u'jeuness', 'du', u'mond', u'inform', u'sur', u'les']","RT @MAIIFMaritime: #dayoftheseafarer En cette journée des gens de mer, MAIIF encourage la jeunesse du monde à s’informer sur les carrières…"
355,355,879671004620103681,1,0,2017-06-27 12:01:25,": On this day of the seafarer, MAIIF encourages youth around the world to learn about starting a career…",['#dayoftheseafarer'],[],day seafarer MAIIF encourages youth around world learn starting,"['day', 'seafarer', 'MAIIF', 'encourages', 'youth', 'around', 'world', 'learn', 'starting']","[u'day', u'seafar', u'maiif', u'encourag', u'youth', u'around', u'world', u'learn', u'start']","RT @MAIIFMaritime: #dayoftheseafarer On this day of the seafarer, MAIIF encourages youth around the world to learn about starting a career…"
356,356,878304317140291584,0,0,2017-06-23 17:30:41,How have things changed at the TSB since it was created? Find out from someone who has been there from the start D,[],['https://t.co/S4NGQdQtb'],things changed TSB since created Find someone start,"['things', 'changed', 'TSB', 'since', 'created', 'Find', 'someone', 'start']","[u'thing', u'chang', u'tsb', u'sinc', u'creat', u'find', u'someon', u'start']",How have things changed at the TSB since it was created? Find out from someone who has been there from the start  https://t.co/S4NGQdQtbD
357,357,878251771705126912,2,1,2017-06-23 14:01:54,Launch your career at the TSB! One week left to apply for our Articling Student - Common Law role.,[],['https://t.co/8wDxfxIZTj'],Launch career TSB One week left apply Articling Student Common Law role,"['Launch', 'career', 'TSB', 'One', 'week', 'left', 'apply', 'Articling', 'Student', 'Common', 'Law', 'role']","[u'launch', u'career', u'tsb', u'one', u'week', u'left', u'appli', u'articl', u'student', u'common', u'law', u'role']",Launch your career at the TSB! One week left to apply for our Articling Student - Common Law role. https://t.co/8wDxfxIZTj
358,358,877941902179319809,4,4,2017-06-22 17:30:35,We have various ways of communicating safety deficiencies. Check out our safety products:,[],['https://t.co/KfvhOWWKiR'],various ways communicating safety deficiencies Check safety products,"['various', 'ways', 'communicating', 'safety', 'deficiencies', 'Check', 'safety', 'products']","[u'various', u'way', u'communic', u'safeti', u'defici', u'check', u'safeti', u'product']",We have various ways of communicating safety deficiencies. Check out our safety products: https://t.co/KfvhOWWKiR
359,359,877889203648036864,9,3,2017-06-22 14:01:11,Sleep-related fatigue has been a factor in railway investigations since,['#Watchlist'],['https://t.co/GZ1IqfOm07'],Sleep related fatigue factor railway investigations since,"['Sleep', 'related', 'fatigue', 'factor', 'railway', 'investigations', 'since']","[u'sleep', u'relat', u'fatigu', u'factor', u'railway', u'investig', u'sinc']",Sleep-related fatigue has been a factor in 23 railway investigations since 1994 #Watchlist  https://t.co/GZ1IqfOm07
360,360,877579684078170112,0,0,2017-06-21 17:31:15,Stay up-to-date with investigations being conducted in your region by checking our map of active investigations,[],['https://t.co/miuunpDGWw'],Stay date investigations conducted region checking map active investigations,"['Stay', 'date', 'investigations', 'conducted', 'region', 'checking', 'map', 'active', 'investigations']","[u'stay', u'date', u'investig', u'conduct', u'region', u'check', u'map', u'activ', u'investig']",Stay up-to-date with investigations being conducted in your region by checking our map of active investigations https://t.co/miuunpDGWw
361,361,877527285628370948,0,3,2017-06-21 14:03:03,Our investigation report into the capsizing and sinking of fishing vessel Bessie E. is available,[],['https://t.co/wwUeH4ZdZz'],investigation report capsizing sinking fishing vessel Bessie available,"['investigation', 'report', 'capsizing', 'sinking', 'fishing', 'vessel', 'Bessie', 'available']","[u'investig', u'report', u'capsiz', u'sink', u'fish', u'vessel', u'bessi', u'avail']",Our investigation report into the capsizing and sinking of fishing vessel Bessie E. is available https://t.co/wwUeH4ZdZz
362,362,877526948272107524,0,2,2017-06-21 14:01:42,New marine report highlights gaps in safety promotion and oversight in commercial fishing industry,[],['https://t.co/aNrgHZQa44'],New marine report highlights gaps safety promotion oversight commercial fishing industry,"['New', 'marine', 'report', 'highlights', 'gaps', 'safety', 'promotion', 'oversight', 'commercial', 'fishing', 'industry']","[u'new', u'marin', u'report', u'highlight', u'gap', u'safeti', u'promot', u'oversight', u'commerci', u'fish', u'industri']",New marine report highlights gaps in safety promotion and oversight in commercial fishing industry https://t.co/aNrgHZQa44
363,363,877224683866816512,0,2,2017-06-20 18:00:37,First responders play a critical role in supporting our investigations. There are many ways to help:,[],['https://t.co/RkLP520qXe'],First responders play critical role supporting investigations many ways help,"['First', 'responders', 'play', 'critical', 'role', 'supporting', 'investigations', 'many', 'ways', 'help']","[u'first', u'respond', u'play', u'critic', u'role', u'support', u'investig', u'mani', u'way', u'help']",First responders play a critical role in supporting our investigations. There are many ways to help: https://t.co/RkLP520qXe
364,364,877179339862835200,1,5,2017-06-20 15:00:26,the TSB is an independent agency? This allows us to be free from conflicts of interest during investigations,['#DYK'],['https://t.co/pQk3VCrs7P'],TSB independent agency allows us free conflicts interest investigations,"['TSB', 'independent', 'agency', 'allows', 'us', 'free', 'conflicts', 'interest', 'investigations']","[u'tsb', u'independ', u'agenc', u'allow', 'us', u'free', u'conflict', u'interest', u'investig']",#DYK the TSB is an independent agency? This allows us to be free from conflicts of interest during investigations https://t.co/pQk3VCrs7P
365,365,877156545099857920,3,1,2017-06-20 13:29:51,Practice . Follow these steps and prepare to stay alive,"['#marinesafety', '#Watchlist']",['https://t.co/G0pIvpbtNf'],Practice Follow steps prepare stay alive,"['Practice', 'Follow', 'steps', 'prepare', 'stay', 'alive']","[u'practic', u'follow', u'step', u'prepar', u'stay', u'aliv']",Practice #marinesafety. Follow these steps and prepare to stay alive #Watchlist https://t.co/G0pIvpbtNf
366,366,876872841995726848,6,8,2017-06-19 18:42:31,TSB investigators near the Damia Desgagnés Tanker grounding site,[],['https://t.co/4BjjG9lt9n'],TSB investigators near Damia Tanker grounding site,"['TSB', 'investigators', 'near', 'Damia', 'Tanker', 'grounding', 'site']","[u'tsb', u'investig', u'near', u'damia', u'tanker', u'ground', u'site']",TSB investigators near the Damia Desgagnés Tanker grounding site https://t.co/4BjjG9lt9n
367,367,876806036467961856,6,1,2017-06-19 14:17:04,Our investigation report into the fatal capsizing of Leviathan II,['#ICYMI'],['https://t.co/cJjezyW9CE'],investigation report fatal capsizing Leviathan II,"['investigation', 'report', 'fatal', 'capsizing', 'Leviathan', 'II']","[u'investig', u'report', u'fatal', u'capsiz', u'leviathan', 'ii']",#ICYMI Our  investigation report into the  fatal capsizing of Leviathan II https://t.co/cJjezyW9CE
368,368,875773330569265152,8,7,2017-06-16 17:53:27,"Deploys a team near Morrisburg, Ontario following the grounding of a tanker:",[],['https://t.co/XSimLEblXi'],Deploys team near Morrisburg Ontario following grounding tanker,"['Deploys', 'team', 'near', 'Morrisburg', 'Ontario', 'following', 'grounding', 'tanker']","[u'deploy', u'team', u'near', u'morrisburg', u'ontario', u'follow', u'ground', u'tanker']","Deploys a team near Morrisburg, Ontario following the grounding of a tanker: https://t.co/XSimLEblXi"
369,369,875760232651251712,1,0,2017-06-16 17:01:24,"Apart from our website, one of the best ways to understand the scope of our work is through images U",[],"['https://t.co/UTvDMHdHUy', 'https://t.co/mKZnudQTf']",Apart website one best ways understand scope work images,"['Apart', 'website', 'one', 'best', 'ways', 'understand', 'scope', 'work', 'images']","[u'apart', u'websit', u'one', u'best', u'way', u'understand', u'scope', u'work', u'imag']","Apart from our website, one of the best ways to understand the scope of our work is through images https://t.co/UTvDMHdHUy https://t.co/mKZnudQTfU"
370,370,875714935023689729,1,0,2017-06-16 14:01:25,"Follow our blog, The TSB Recorder, for more first-person narratives of the work of the TSB",[],['https://t.co/Sz549QQqJb'],Follow blog TSB Recorder first person narratives work TSB,"['Follow', 'blog', 'TSB', 'Recorder', 'first', 'person', 'narratives', 'work', 'TSB']","[u'follow', u'blog', u'tsb', u'record', u'first', u'person', u'narrat', u'work', u'tsb']","Follow our blog, The TSB Recorder, for more first-person narratives of the work of the TSB https://t.co/Sz549QQqJb"
371,371,875405172436082688,1,0,2017-06-15 17:30:32,Start your career before you graduate! Apply to the Articling Student- Common Law role by July st,[],['https://t.co/8wDxfxIZTj'],Start career graduate Apply Articling Student Common Law role July st,"['Start', 'career', 'graduate', 'Apply', 'Articling', 'Student', 'Common', 'Law', 'role', 'July', 'st']","[u'start', u'career', u'graduat', u'appli', u'articl', u'student', u'common', u'law', u'role', u'juli', 'st']",Start your career before you graduate! Apply to the Articling Student- Common Law role by July 1st https://t.co/8wDxfxIZTj
372,372,875352552128249856,1,1,2017-06-15 14:01:26,: an in-flight engine shutdown led to store inactive engines in climate-controlled facilities,['#TBT'],['https://t.co/V61aFaFFoi'],flight engine shutdown led store inactive engines climate controlled facilities,"['flight', 'engine', 'shutdown', 'led', 'store', 'inactive', 'engines', 'climate', 'controlled', 'facilities']","[u'flight', u'engin', u'shutdown', u'led', u'store', u'inact', u'engin', u'climat', u'control', u'facil']",2005: an in-flight engine shutdown led @pwcanada to store inactive engines in climate-controlled facilities #TBT https://t.co/V61aFaFFoi
373,373,875042027414708230,2,4,2017-06-14 17:27:31,Illustration of reported broaching sequence—Leviathan II passenger vessel,[],['https://t.co/RFLVfMKV7o'],Illustration reported broaching Leviathan II passenger vessel,"['Illustration', 'reported', 'broaching', 'Leviathan', 'II', 'passenger', 'vessel']","[u'illustr', u'report', u'broach', u'leviathan', 'ii', u'passeng', u'vessel']",Illustration of reported broaching sequence—Leviathan II passenger vessel https://t.co/RFLVfMKV7o
374,374,875040188149452801,10,3,2017-06-14 17:20:12,We are issuing marine recommendations following capsizing and sinking of passenger vessel Leviathan II,[],['https://t.co/N2dK3nXqZq'],issuing marine recommendations following capsizing sinking passenger vessel Leviathan II,"['issuing', 'marine', 'recommendations', 'following', 'capsizing', 'sinking', 'passenger', 'vessel', 'Leviathan', 'II']","[u'issu', u'marin', u'recommend', u'follow', u'capsiz', u'sink', u'passeng', u'vessel', u'leviathan', 'ii']",We are issuing 3 marine recommendations following capsizing and sinking of passenger vessel Leviathan II https://t.co/N2dK3nXqZq
375,375,875039184376999940,0,0,2017-06-14 17:16:13,Investigation findings: Capsizing and sinking of passenger vessel Leviathan II,[],['https://t.co/q9d3tIPYX5'],Investigation findings Capsizing sinking passenger vessel Leviathan II,"['Investigation', 'findings', 'Capsizing', 'sinking', 'passenger', 'vessel', 'Leviathan', 'II']","[u'investig', u'find', u'capsiz', u'sink', u'passeng', u'vessel', u'leviathan', 'ii']",Investigation findings: Capsizing and sinking of passenger vessel Leviathan II https://t.co/q9d3tIPYX5
376,376,875036660844683264,0,0,2017-06-14 17:06:11,Recommending improved passenger vessel safety measures after investigating fatal Leviathan II capsizing in BC,[],['https://t.co/xESF5FefCO'],Recommending improved passenger vessel safety measures investigating fatal Leviathan II capsizing BC,"['Recommending', 'improved', 'passenger', 'vessel', 'safety', 'measures', 'investigating', 'fatal', 'Leviathan', 'II', 'capsizing', 'BC']","[u'recommend', u'improv', u'passeng', u'vessel', u'safeti', u'measur', u'investig', u'fatal', u'leviathan', 'ii', u'capsiz', 'bc']",Recommending improved passenger vessel safety measures after investigating fatal 2015 Leviathan II capsizing in BC https://t.co/xESF5FefCO
377,377,875035930989604865,5,0,2017-06-14 17:03:17,Our investigation report into the capsizing and sinking of passenger vessel Leviathan II is available,[],['https://t.co/HICNoqdCXj'],investigation report capsizing sinking passenger vessel Leviathan II available,"['investigation', 'report', 'capsizing', 'sinking', 'passenger', 'vessel', 'Leviathan', 'II', 'available']","[u'investig', u'report', u'capsiz', u'sink', u'passeng', u'vessel', u'leviathan', 'ii', u'avail']",Our investigation report into the capsizing and sinking of passenger vessel Leviathan II is available https://t.co/HICNoqdCXj
378,378,875033935939502081,1,0,2017-06-14 16:55:22,"Meet our panel of eerts for the release of the Leviathan II investigation report: Chair Kathy Fox, Clinton Rebeiro, and Pierre Murray",[],['https://t.co/pvon7t15Ny'],Meet panel eerts release Leviathan II investigation report Chair Kathy Fox Clinton Rebeiro Pierre Murray,"['Meet', 'panel', 'eerts', 'release', 'Leviathan', 'II', 'investigation', 'report', 'Chair', 'Kathy', 'Fox', 'Clinton', 'Rebeiro', 'Pierre', 'Murray']","[u'meet', u'panel', u'eert', u'releas', u'leviathan', 'ii', u'investig', u'report', u'chair', u'kathi', u'fox', u'clinton', u'rebeiro', u'pierr', u'murray']","Meet our panel of experts for the release of the Leviathan II investigation report: Chair Kathy Fox, Clinton Rebeiro, and Pierre Murray https://t.co/pvon7t15Ny"
379,379,875032613639073792,0,0,2017-06-14 16:50:07,Watch the news conference webcast live here:,[],['https://t.co/J9dw6Ka8m5'],Watch news conference webcast live,"['Watch', 'news', 'conference', 'webcast', 'live']","[u'watch', u'news', u'confer', u'webcast', u'live']",Watch the news conference webcast live here: https://t.co/J9dw6Ka8m5
380,380,874982398638911488,3,3,2017-06-14 13:30:34,Reporting an unsafe act/condition in transportation systems contributes to everyone’s safety,['#SECURITAS'],['https://t.co/0l9N9MMkvF'],Reporting unsafe act condition transportation systems contributes safety,"['Reporting', 'unsafe', 'act', 'condition', 'transportation', 'systems', 'contributes', 'safety']","[u'report', u'unsaf', u'act', u'condit', u'transport', u'system', u'contribut', u'safeti']",Reporting an unsafe act/condition in transportation systems contributes to everyone’s safety https://t.co/0l9N9MMkvF #SECURITAS
381,381,874680441567137797,1,3,2017-06-13 17:30:42,"Most planes land on Canadian runways successfully. However, accidents do occur",[],['https://t.co/P94mq2olzh'],planes land Canadian runways successfully However accidents occur,"['planes', 'land', 'Canadian', 'runways', 'successfully', 'However', 'accidents', 'occur']","[u'plane', u'land', u'canadian', u'runway', u'success', u'howev', u'accid', u'occur']","Most planes land on Canadian runways successfully. However, accidents do occur https://t.co/P94mq2olzh"
382,382,874619992557400064,0,1,2017-06-13 13:30:30,Our Client Support Officers make a great difference in their role at the TSB. Here’s how:,[],['https://t.co/DMHpTqDb7I'],Client Support Officers make great difference role TSB,"['Client', 'Support', 'Officers', 'make', 'great', 'difference', 'role', 'TSB']","[u'client', u'support', u'offic', u'make', u'great', u'differ', u'role', u'tsb']",Our Client Support Officers make a great difference in their role at the TSB. Here’s how: https://t.co/DMHpTqDb7I
383,383,874311457680261120,0,0,2017-06-12 17:04:30,": Release of II marine investigation report in Vancouver, BC, Canada, on June u","['#Media', '#Leviathan']",['https://t.co/hi1YtmxPX'],Release II marine investigation report Vancouver BC Canada June,"['Release', 'II', 'marine', 'investigation', 'report', 'Vancouver', 'BC', 'Canada', 'June']","[u'releas', 'ii', u'marin', u'investig', u'report', u'vancouv', 'bc', u'canada', u'june']","#Media: Release of #Leviathan II marine investigation report in Vancouver, BC, Canada, on 14 June 2017 https://t.co/hi1YtmxPXu"
384,384,874310497427968002,2,1,2017-06-12 17:00:41,"The TSB completed investigations in the first months of , almost half of them rail related",[],['https://t.co/WqfTt519tJ'],TSB completed investigations first months almost half rail related,"['TSB', 'completed', 'investigations', 'first', 'months', 'almost', 'half', 'rail', 'related']","[u'tsb', u'complet', u'investig', u'first', u'month', u'almost', u'half', u'rail', u'relat']","The TSB completed 15 investigations in the first 3 months of 2017, almost half of them rail related https://t.co/WqfTt519tJ"
385,385,874288598052466688,3,3,2017-06-12 15:33:39,"of accident site: small aircraft accident in the District of North Vancouver, British Columbia",['#Photos'],['https://t.co/8mzq48fTfr'],accident site small aircraft accident District North Vancouver British Columbia,"['accident', 'site', 'small', 'aircraft', 'accident', 'District', 'North', 'Vancouver', 'British', 'Columbia']","[u'accid', u'site', u'small', u'aircraft', u'accid', u'district', u'north', u'vancouv', u'british', u'columbia']","#Photos of accident site: small aircraft accident in the District of North Vancouver, British Columbia https://t.co/8mzq48fTfr"
386,386,874265138660093952,3,5,2017-06-12 14:00:26,How do we investigate air accidents with no witnesses? Here’s why we need recorders on aircraft,[],['https://t.co/qVzPyIno5v'],investigate air accidents witnesses need recorders aircraft,"['investigate', 'air', 'accidents', 'witnesses', 'need', 'recorders', 'aircraft']","[u'investig', u'air', u'accid', u'wit', u'need', u'record', u'aircraft']",How do we investigate air accidents with no witnesses? Here’s why we need recorders on aircraft https://t.co/qVzPyIno5v
387,387,874081602535645184,5,5,2017-06-12 01:51:08,"Deploys a team of investigators to an aircraft accident in the District of North Vancouver, BC C",[],['https://t.co/N658AEXpS'],Deploys team investigators aircraft accident District North Vancouver BC,"['Deploys', 'team', 'investigators', 'aircraft', 'accident', 'District', 'North', 'Vancouver', 'BC']","[u'deploy', u'team', u'investig', u'aircraft', u'accid', u'district', u'north', u'vancouv', 'bc']","Deploys a team of investigators to an aircraft accident in the District of North Vancouver, BC https://t.co/N658AEXpSC"
388,388,873247019019767809,0,4,2017-06-09 18:34:48,"New blog post by Investigator in charge, March Collision with terrain in Halifax: It was a dark &amp; stormy night 9",[],['https://t.co/fBsl7t4zw'],New blog post Investigator charge March Collision terrain Halifax dark amp stormy night,"['New', 'blog', 'post', 'Investigator', 'charge', 'March', 'Collision', 'terrain', 'Halifax', 'dark', 'amp', 'stormy', 'night']","[u'new', u'blog', u'post', u'investig', u'charg', u'march', u'collis', u'terrain', u'halifax', u'dark', u'amp', u'stormi', u'night']","New blog post by Investigator in charge, March 2015 Collision with terrain in Halifax: It was a dark &amp; stormy night https://t.co/fBsl7t4zw9"
389,389,873170465690353664,2,0,2017-06-09 13:30:36,"Latest marine monthly : accidents in April , down from in April u",['#stats'],['https://t.co/DHYRlM4HG'],Latest marine monthly accidents April April,"['Latest', 'marine', 'monthly', 'accidents', 'April', 'April']","[u'latest', u'marin', u'month', u'accid', u'april', u'april']","Latest marine monthly #stats: 14 accidents in April 2017, down from 21 in April 2016 https://t.co/DHYRlM4HGu"
390,390,872868478461636609,0,0,2017-06-08 17:30:37,to : Loss of separation in BC led to implementing procedures for exchange of flight data 9,['#TBT'],['https://t.co/CSTWyYmXB'],Loss separation BC led implementing procedures exchange flight data,"['Loss', 'separation', 'BC', 'led', 'implementing', 'procedures', 'exchange', 'flight', 'data']","[u'loss', u'separ', 'bc', u'led', u'implement', u'procedur', u'exchang', u'flight', u'data']",#TBT to 2001: Loss of separation in BC led to @navcanada implementing procedures for exchange of flight data https://t.co/CSTWyYmXB9
391,391,872823092149723136,1,4,2017-06-08 14:30:16,"Today is World Oceans Day! ""Our oceans, our future."" Let's keep the seafarers as safe as they can be",[],['https://t.co/Eyfme3RyMb'],Today World Oceans Day oceans future Let keep seafarers safe,"['Today', 'World', 'Oceans', 'Day', 'oceans', 'future', 'Let', 'keep', 'seafarers', 'safe']","[u'today', u'world', u'ocean', u'day', u'ocean', u'futur', u'let', u'keep', u'seafar', u'safe']","Today is World Oceans Day! ""Our oceans, our future."" Let's keep the seafarers as safe as they can be https://t.co/Eyfme3RyMb"
392,392,872816640496463875,1,0,2017-06-08 14:04:37,"Report into August derailment of CN train in Acton Vale, QC is available U",[],['https://t.co/XF2uA36JL'],Report August derailment CN train Acton Vale QC available,"['Report', 'August', 'derailment', 'CN', 'train', 'Acton', 'Vale', 'QC', 'available']","[u'report', u'august', u'derail', 'cn', u'train', u'acton', u'vale', 'qc', u'avail']","Report into August 2016 derailment of CN train in Acton Vale, QC is available https://t.co/XF2uA36JLU"
393,393,872816206553763840,1,0,2017-06-08 14:02:54,"Misaligned switch led to August derailment of a CN train in Acton Vale, QC",[],['https://t.co/z8g3DVSydS'],Misaligned switch led August derailment CN train Acton Vale QC,"['Misaligned', 'switch', 'led', 'August', 'derailment', 'CN', 'train', 'Acton', 'Vale', 'QC']","[u'misalign', u'switch', u'led', u'august', u'derail', 'cn', u'train', u'acton', u'vale', 'qc']","Misaligned switch led to August 2016 derailment of a CN train in Acton Vale, QC https://t.co/z8g3DVSydS"
394,394,872498697917140994,0,0,2017-06-07 17:01:14,opportunity: Articling Student - Common Law. Apply by July st!,['#Career'],['https://t.co/m35092tx8o'],opportunity Articling Student Common Law Apply July st,"['opportunity', 'Articling', 'Student', 'Common', 'Law', 'Apply', 'July', 'st']","[u'opportun', u'articl', u'student', u'common', u'law', u'appli', u'juli', 'st']",#Career opportunity: Articling Student - Common Law. Apply by July 1st! https://t.co/m35092tx8o
395,395,872453416982917121,5,1,2017-06-07 14:01:18,is a program that enables you to report transportation safety concerns in confidence,['#SECURITAS'],['https://t.co/DtABAZSmQb'],program enables report transportation safety concerns confidence,"['program', 'enables', 'report', 'transportation', 'safety', 'concerns', 'confidence']","[u'program', u'enabl', u'report', u'transport', u'safeti', u'concern', u'confid']",#SECURITAS is a program that enables you to report transportation safety concerns in confidence https://t.co/DtABAZSmQb
396,396,872158807207686144,2,1,2017-06-06 18:30:38,How many air investigations are active at the moment? Find out here,[],['https://t.co/9PktduS5DR'],many air investigations active moment Find,"['many', 'air', 'investigations', 'active', 'moment', 'Find']","[u'mani', u'air', u'investig', u'activ', u'moment', u'find']",How many air investigations are active at the moment? Find out here https://t.co/9PktduS5DR
397,397,872090834807791616,6,1,2017-06-06 14:00:32,Rail recommendations have now all been reassessed. See current assesments here,[],['https://t.co/Qc7aGCqPj7'],Rail recommendations reassessed See current assesments,"['Rail', 'recommendations', 'reassessed', 'See', 'current', 'assesments']","[u'rail', u'recommend', u'reassess', u'see', u'current', u'asses']",Rail recommendations have now all been reassessed. See current assesments here https://t.co/Qc7aGCqPj7
398,398,872083270795763712,4,3,2017-06-06 13:30:28,Some transp. companies are not managing safety risks effectively. Safety management &amp; oversight is on our,['#Watchlist'],['https://t.co/rqiR3btvDr'],transp companies managing safety risks effectively Safety management amp oversight,"['transp', 'companies', 'managing', 'safety', 'risks', 'effectively', 'Safety', 'management', 'amp', 'oversight']","[u'transp', u'compani', u'manag', u'safeti', u'risk', u'effect', u'safeti', u'manag', u'amp', u'oversight']",Some transp. companies are not managing safety risks effectively. Safety management &amp; oversight is on our #Watchlist https://t.co/rqiR3btvDr
399,399,871803945399853056,0,0,2017-06-05 19:00:32,Assessment rating guide: assessment categories for responses to Board,['#recommendations'],['https://t.co/HKeFiDRQyM'],Assessment rating guide assessment categories responses Board,"['Assessment', 'rating', 'guide', 'assessment', 'categories', 'responses', 'Board']","[u'assess', u'rate', u'guid', u'assess', u'categori', u'respons', u'board']",Assessment rating guide: 6 assessment categories for responses to Board #recommendations https://t.co/HKeFiDRQyM
400,400,871758610703015936,0,0,2017-06-05 16:00:23,Our latest assessments of marine are available,['#recommendations'],['https://t.co/MDEFrXpATK'],Our latest assessments of marine are available,"['Our', 'latest', 'assessments', 'of', 'marine', 'are', 'available']","[u'our', u'latest', u'assess', 'of', u'marin', u'are', u'avail']",Our latest assessments of marine #recommendations are available https://t.co/MDEFrXpATK
