,Unnamed: 0,Unnamed: 0.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
563,563,563,905434362044350464,16,0,2017-09-06 14:15:48,: Keep an eye out! DFO and will host a Facebook Live on this Thursday. More details to come… htt…,['#letstalkwhales'],[],Keep eye DFO host Facebook Live Thursday details,"['Keep', 'eye', 'DFO', 'host', 'Facebook', 'Live', 'Thursday', 'details']","[u'keep', u'eye', u'dfo', u'host', u'facebook', u'live', u'thursday', u'detail']",Deep eye DFO host Facebook Give Thursday details,0.13636363636363635,0.0,Neutral,Neutral
564,564,564,905400386005196805,6,6,2017-09-06 12:00:48,Teach your kids about with help from Rover the railway rabbit at,['#RailSafety'],"['https://t.co/A6AzWDPBJA', 'https://t.co/7elcLe3pXf']",Teach kids help Rover railway rabbit,"['Teach', 'kids', 'help', 'Rover', 'railway', 'rabbit']","[u'teach', u'kid', u'help', u'rover', u'railway', u'rabbit']",Each kiss help Over railway rabbit,0.0,0.0,Neutral,Neutral
565,565,565,905219126322491392,2,2,2017-09-06 00:00:32,We are looking for Policy Analysts and Economists! Learn more: C,[],"['https://t.co/SLBMxTnOi', 'https://t.co/5WmYEDNycP']",looking Policy Analysts Economists Learn,"['looking', 'Policy', 'Analysts', 'Economists', 'Learn']","[u'look', u'polici', u'analyst', u'economist', u'learn']",looking Policy Analysis Economists Learn,0.0,0.0,Neutral,Neutral
566,566,566,905038196119146497,1,1,2017-09-05 12:01:35,: How many port authorities are there in Canada?,['#TriviaTuesday'],[],many port authorities Canada,"['many', 'port', 'authorities', 'Canada']","[u'mani', u'port', u'author', u'canada']",many port authorities Canada,0.5,0.5,Positive,Positive
567,567,567,904856738985385984,7,12,2017-09-05 00:00:32,Our improvement program applicant’s guide has everything communities need to know,['#RailSafety'],"['https://t.co/l30o5PcVYF', 'https://t.co/IITJj7dhfr']",improvement program guide everything communities need know,"['improvement', 'program', 'guide', 'everything', 'communities', 'need', 'know']","[u'improv', u'program', u'guid', u'everyth', u'communiti', u'need', u'know']",improvement program guide everything communities need know,0.0,0.0,Neutral,Neutral
568,568,568,904736182629789696,19,31,2017-09-04 16:01:29,Enjoying on the water? Remember: Drinking and boating is illegal! c,"['#LabourDay', '#SafeBoating']",['https://t.co/TNPsXTAzO'],Enjoying water Remember Drinking boating illegal,"['Enjoying', 'water', 'Remember', 'Drinking', 'boating', 'illegal']","[u'enjoy', u'water', u'rememb', u'drink', u'boat', u'illeg']",Enjoying water Remember Drinking beating illegal,0.0,0.0,Neutral,Neutral
569,569,569,904313093605482500,10,12,2017-09-03 12:00:17,"The school bell means hurry up, but a rail crossing bell means stop! 0","['#BackToSchool', '#RailSafety']",['https://t.co/AofaeJrWh'],school bell means hurry rail crossing bell means stop,"['school', 'bell', 'means', 'hurry', 'rail', 'crossing', 'bell', 'means', 'stop']","[u'school', u'bell', u'mean', u'hurri', u'rail', u'cross', u'bell', u'mean', u'stop']",school bell means hurry rail crossing bell means stop,0.0,0.0,Neutral,Neutral
570,570,570,904103569699299328,8,15,2017-09-02 22:07:43,Interested in a in ? Apply to be a civil aviation engineer today:,"['#career', '#aviation']","['https://t.co/pklTyeOXxm', 'https://t.co/KiIa4DTMrE']",Interested Apply civil aviation engineer today,"['Interested', 'Apply', 'civil', 'aviation', 'engineer', 'today']","[u'interest', u'appli', u'civil', u'aviat', u'engin', u'today']",Interested Apply civil aviation engineer today,0.25,0.25,Neutral,Neutral
571,571,571,903950828989546496,7,15,2017-09-02 12:00:46,": Our inspectors conduct more than ,000 monitoring activities every year","['#DYK', '#Staturday']","['https://t.co/nD2PGECdCp', 'https://t.co/LNnACeFZkK']",inspectors conduct 000 monitoring activities every year,"['inspectors', 'conduct', '000', 'monitoring', 'activities', 'every', 'year']","[u'inspector', u'conduct', u'000', u'monitor', u'activ', u'everi', u'year']",inspector conduct 000 monitoring activities every year,0.0,0.0,Neutral,Neutral
572,572,572,903769501782695937,39,9,2017-09-02 00:00:15,: Ford F150 &amp; Mustang. Passenger could rupture causing fragments to be propelled toward occupants 0d8,"['#Recall', '#airbag']","['https://t.co/Q1uMsf3yMe', 'https://t.co/I8V3dUH']",Ford F150 amp Mustang Passenger could rupture causing fragments propelled toward occupants 0d8,"['Ford', 'F150', 'amp', 'Mustang', 'Passenger', 'could', 'rupture', 'causing', 'fragments', 'propelled', 'toward', 'occupants', '0d8']","[u'ford', u'f150', u'amp', u'mustang', u'passeng', u'could', u'ruptur', u'caus', u'fragment', u'propel', u'toward', u'occup', u'0d8']",Word F150 amp Dusting Passenger could rupture causing fragments repelled toward occupants do,0.0,0.0,Neutral,Neutral
573,573,573,903709191839391747,16,11,2017-09-01 20:00:36,It’s the last long weekend of summer! Please be safe on the water! Have a look at our guide: 8,['#SafeBoating'],"['https://t.co/2sitpqtot', 'https://t.co/ZarToOO25b']",last long weekend summer Please safe water look guide,"['last', 'long', 'weekend', 'summer', 'Please', 'safe', 'water', 'look', 'guide']","[u'last', u'long', u'weekend', u'summer', u'pleas', u'safe', u'water', u'look', u'guid']",last long weekend summer Please safe water look guide,0.15,0.15,Neutral,Neutral
574,574,574,903649097839730689,5,7,2017-09-01 16:01:48,"A strike is very dangerous for aircraft – If you see one, ! C","['#laser', '#ReportIt']","['https://t.co/fVjO6nono', 'https://t.co/40Geh08awH']",strike dangerous aircraft see one,"['strike', 'dangerous', 'aircraft', 'see', 'one']","[u'strike', u'danger', u'aircraft', u'see', u'one']",strike dangerous aircraft see one,-0.6,-0.6,Negative,Negative
575,575,575,903588535479017474,8,3,2017-09-01 12:01:09,Do you think your car has a safety related defect? Fill out a complaint form:,[],"['https://t.co/szn2xxTkjp', 'https://t.co/miFxHc54em']",think car safety related defect Fill complaint form,"['think', 'car', 'safety', 'related', 'defect', 'Fill', 'complaint', 'form']","[u'think', u'car', u'safeti', u'relat', u'defect', u'fill', u'complaint', u'form']",think car safety related defect Will complaint form,-0.15,-0.15,Neutral,Neutral
576,576,576,903407191532732417,12,12,2017-09-01 00:00:33,It’s time! A reminder that school buses must stop at all . cd,"['#BackToSchool', '#RailwayCrossings', '#RailSafety']","['https://t.co/NyFAV0uN', 'https://t.co/Fz0FrftsZt']",time reminder school buses must stop cd,"['time', 'reminder', 'school', 'buses', 'must', 'stop', 'cd']","[u'time', u'remind', u'school', u'buse', u'must', u'stop', 'cd']",time reminder school bushes must stop d,0.0,0.0,Neutral,Neutral
577,577,577,903302609381060610,19,10,2017-08-31 17:04:59,We want to hear from you! Share your comments on our proposed rules,"['#drone', '#LetsTalkDrones']","['https://t.co/5IgGphLLAb', 'https://t.co/xU0KRnU7qq']",want hear Share comments proposed rules,"['want', 'hear', 'Share', 'comments', 'proposed', 'rules']","[u'want', u'hear', u'share', u'comment', u'propos', u'rule']",want hear Share comments proposed rules,0.0,0.0,Neutral,Neutral
578,578,578,903226102059061249,3,12,2017-08-31 12:00:58,: The first moving sidewalk was installed at in August .,"['#TBT', '#Montreal', '#Airport']",['https://t.co/xluKrdO7yF'],first moving sidewalk installed August,"['first', 'moving', 'sidewalk', 'installed', 'August']","[u'first', u'move', u'sidewalk', u'instal', u'august']",first moving sidewalk installed August,0.25,0.25,Neutral,Neutral
579,579,579,903044769148018689,5,20,2017-08-31 00:00:25,Our works with many organizations to protect . Learn more here:,"['#NASPCrew', '#OurCoasts']","['https://t.co/eRqWEP88YE', 'https://t.co/85pEeoAhcn']",works many organizations protect Learn,"['works', 'many', 'organizations', 'protect', 'Learn']","[u'work', u'mani', u'organ', u'protect', u'learn']",works many organizations protect Learn,0.5,0.5,Positive,Positive
580,580,580,903022075304083456,7,12,2017-08-30 22:30:14,. Engage with our eerts &amp; learn about this thriving industry and our proposed new rules,['#LetsTalkDrones'],['https://t.co/MiW8v8YqiR'],Engage eerts amp learn thriving industry proposed new rules,"['Engage', 'eerts', 'amp', 'learn', 'thriving', 'industry', 'proposed', 'new', 'rules']","[u'engag', u'eert', u'amp', u'learn', u'thrive', u'industri', u'propos', u'new', u'rule']",Engage exerts amp learn thriving industry proposed new rules,0.13636363636363635,0.13636363636363635,Neutral,Neutral
581,581,581,902924574379180032,15,17,2017-08-30 16:02:48,"Air Passenger Rights: you could have new rights when affected by a delayed, cancelled or overbooked flight",['#C49'],['https://t.co/6IuANiWb8g'],Air Passenger Rights could new rights affected delayed cancelled overbooked flight,"['Air', 'Passenger', 'Rights', 'could', 'new', 'rights', 'affected', 'delayed', 'cancelled', 'overbooked', 'flight']","[u'air', u'passeng', u'right', u'could', u'new', u'right', u'affect', u'delay', u'cancel', u'overbook', u'flight']",Air Passenger Rights could new rights affected delayed canceled overlooked flight,0.13636363636363635,0.13636363636363635,Neutral,Neutral
582,582,582,902916963692896256,8,0,2017-08-30 15:32:34,: .: New aircraft rescue and firefighting vehicle will enhance at Deer Lake Regional Airport,['#safety'],['https://t.c\xe2\x80\xa6'],New aircraft rescue firefighting vehicle enhance Deer Lake Regional Airport,"['New', 'aircraft', 'rescue', 'firefighting', 'vehicle', 'enhance', 'Deer', 'Lake', 'Regional', 'Airport']","[u'new', u'aircraft', u'rescu', u'firefight', u'vehicl', u'enhanc', u'deer', u'lake', u'region', u'airport']",New aircraft rescue firefighting vehicle enhance Beer Take Regional Airport,0.13636363636363635,0.13636363636363635,Neutral,Neutral
583,583,583,902865216286883840,9,6,2017-08-30 12:06:56,"That small can cost you up to $100,000. Why? Watch this and see. C 8",['#laser'],"['https://t.co/fVjO6nono', 'https://t.co/Yh1DxGCnt']",small cost 100 000 Watch see,"['small', 'cost', '100', '000', 'Watch', 'see']","[u'small', u'cost', u'100', u'000', u'watch', u'see']",small cost 100 000 Watch see,-0.25,-0.25,Neutral,Neutral
584,584,584,902682449976680449,20,12,2017-08-30 00:00:41,Taking a walk at night? Wear light coloured or reflective clothing so drivers can see you. 2c,['#RoadSafety'],['https://t.co/VbG6xrhk'],Taking walk night Wear light coloured reflective clothing drivers see 2c,"['Taking', 'walk', 'night', 'Wear', 'light', 'coloured', 'reflective', 'clothing', 'drivers', 'see', '2c']","[u'take', u'walk', u'night', u'wear', u'light', u'colour', u'reflect', u'cloth', u'driver', u'see', '2c']",Taking walk night Dear light coloured effective clothing drivers see c,0.4,0.5,Positive,Positive
585,585,585,902599441487712256,14,0,2017-08-29 18:30:50,: Don’t miss your chance to and help address threats they face,['#letstalkwhales'],"['https://t.co/0pVw8GcEXV', 'https://t.co/jkSWWddAmT']",miss chance help address threats face,"['miss', 'chance', 'help', 'address', 'threats', 'face']","[u'miss', u'chanc', u'help', u'address', u'threat', u'face']",miss chance help address threats face,0.0,0.0,Neutral,Neutral
586,586,586,902592550921535488,0,0,2017-08-29 18:03:28,"Yesterday, Min Garneau, MP McLeod &amp; MLA McNeely discussed infrastructure needs with representatives from &amp; northern stakeholders",['#Sahtu'],[],Yesterday Min Garneau MP McLeod amp MLA McNeely discussed infrastructure needs representatives amp northern stakeholders,"['Yesterday', 'Min', 'Garneau', 'MP', 'McLeod', 'amp', 'MLA', 'McNeely', 'discussed', 'infrastructure', 'needs', 'representatives', 'amp', 'northern', 'stakeholders']","[u'yesterday', u'min', u'garneau', 'mp', u'mcleod', u'amp', u'mla', u'mcneeli', u'discuss', u'infrastructur', u'need', u'repres', u'amp', u'northern', u'stakehold']",Yesterday In Garneau of McLeod amp MLA McNeely discussed infrastructure needs representatives amp northern slaveholders,0.0,0.0,Neutral,Neutral
587,587,587,902504549847633920,7,3,2017-08-29 12:13:47,: What year did get their very own shade of yellow?,"['#BackToSchool', '#TriviaTuesday', '#SchoolBuses']",[],year get shade yellow,"['year', 'get', 'shade', 'yellow']","[u'year', u'get', u'shade', u'yellow']",year get shade yellow,0.0,0.0,Neutral,Neutral
588,588,588,902320017034883072,42,29,2017-08-29 00:00:31,"If you fall out of a boat, be sure you can float! Wear a or . Learn more at: 121","['#lifejacket', '#PFD']","['https://t.co/h6WjAcE', 'https://t.co/Fo1oU7LncI']",fall boat sure float Wear Learn 121,"['fall', 'boat', 'sure', 'float', 'Wear', 'Learn', '121']","[u'fall', u'boat', u'sure', u'float', u'wear', u'learn', u'121']",fall boat sure float Dear Learn 121,0.5,0.5,Positive,Positive
589,589,589,902275084303392768,6,12,2017-08-28 21:01:58,We’re addressing transportation needs and trade challenges in with,"['#NWT', '#NationalTradeCorridorsFund', '#FedInvest']","['https://t.co/tPRCrOBZ0Y', 'https://t.co/sDWcw3UOs4']",addressing transportation needs trade challenges,"['addressing', 'transportation', 'needs', 'trade', 'challenges']","[u'address', u'transport', u'need', u'trade', u'challeng']",addressing transportation needs trade challenges,0.0,0.0,Neutral,Neutral
590,590,590,902266966093770753,10,0,2017-08-28 20:29:42,: Today is the last day to submit comments on our environmental and regulatory reviews discussion paper. Visit,[],['https://t.co/0x\xe2\x80\xa6'],Today last day submit comments environmental regulatory reviews discussion paper Visit,"['Today', 'last', 'day', 'submit', 'comments', 'environmental', 'regulatory', 'reviews', 'discussion', 'paper', 'Visit']","[u'today', u'last', u'day', u'submit', u'comment', u'environment', u'regulatori', u'review', u'discuss', u'paper', u'visit']",Today last day submit comments environmental regulatory reviews discussion paper Visit,0.0,0.0,Neutral,Neutral
591,591,591,902254897160224769,4,0,2017-08-28 19:41:45,: .: Addressing transportation needs in the North under Fund,"['#TradeCorridors', '#FedInvest', '#NWT']",['https://t.co/TJADJ\xe2\x80\xa6'],Addressing transportation needs North Fund,"['Addressing', 'transportation', 'needs', 'North', 'Fund']","[u'address', u'transport', u'need', u'north', u'fund']",Addressing transportation needs North Fund,0.0,0.0,Neutral,Neutral
592,592,592,902240048954966017,6,10,2017-08-28 18:42:45,"Today, Min Garneau meets with Premier McLeod &amp; Min Schumann to discuss GNWT Transport &amp; Infrastructure Priorities.",[],['https://t.co/KP5jELs8Gw'],Today Min Garneau meets Premier McLeod amp Min Schumann discuss GNWT Transport amp Infrastructure Priorities,"['Today', 'Min', 'Garneau', 'meets', 'Premier', 'McLeod', 'amp', 'Min', 'Schumann', 'discuss', 'GNWT', 'Transport', 'amp', 'Infrastructure', 'Priorities']","[u'today', u'min', u'garneau', u'meet', u'premier', u'mcleod', u'amp', u'min', u'schumann', u'discuss', u'gnwt', u'transport', u'amp', u'infrastructur', u'prioriti']",Today In Garneau meets Premier McLeod amp In Schumann discuss GNWT Transport amp Infrastructure Priorities,0.0,0.0,Neutral,Neutral
593,593,593,902179070892486657,3,0,2017-08-28 14:40:26,Min Garneau to address funding opp for trade + transportation corridors in the North today,"['#FedInvest', '#Yellowknife']",['https://t.co/z10fc5FYeI'],Min Garneau address funding opp trade transportation corridors North today,"['Min', 'Garneau', 'address', 'funding', 'opp', 'trade', 'transportation', 'corridors', 'North', 'today']","[u'min', u'garneau', u'address', u'fund', u'opp', u'trade', u'transport', u'corridor', u'north', u'today']",In Garneau address funding pp trade transportation corridors North today,0.0,0.0,Neutral,Neutral
594,594,594,902159669627678722,7,7,2017-08-28 13:23:21,Aiming a laser at an aircraft is !,['#NotABrightIdea'],['https://t.co/9TeFie0wrf'],Aiming laser aircraft,"['Aiming', 'laser', 'aircraft']","[u'aim', u'laser', u'aircraft']",Aiming laser aircraft,0.0,0.0,Neutral,Neutral
595,595,595,902138954736173057,27,22,2017-08-28 12:01:02,"Drivers may not always see you, make sure to give yourself plenty of space when on the road.",['#ShareTheRoad'],['https://t.co/ypFWoSZVxT'],Drivers may always see make sure give plenty space road,"['Drivers', 'may', 'always', 'see', 'make', 'sure', 'give', 'plenty', 'space', 'road']","[u'driver', u'may', u'alway', u'see', u'make', u'sure', u'give', u'plenti', u'space', u'road']",Rivers may always see make sure give plenty space road,0.5,0.5,Positive,Positive
596,596,596,901889577954271232,2,6,2017-08-27 19:30:06,We’re also investing $16.9M to implement a new system to improve the coordination of emergency responses,"['#OceansProtectionPlan', '#OurCoasts']",[],also investing 16 9M implement new system improve coordination emergency responses,"['also', 'investing', '16', '9M', 'implement', 'new', 'system', 'improve', 'coordination', 'emergency', 'responses']","[u'also', u'invest', '16', '9m', u'implement', u'new', u'system', u'improv', u'coordin', u'emerg', u'respons']",also investing 16 Of implement new system improve coordination emergency responses,0.13636363636363635,0.13636363636363635,Neutral,Neutral
597,597,597,901885797724454912,1,1,2017-08-27 19:15:05,We will eand the Arctic chapter of the Auxiliary to bolster emergency response under the,"['#CCG', '#OceansProtectionPlan', '#OurCoasts']",[],eand Arctic chapter Auxiliary bolster emergency response,"['eand', 'Arctic', 'chapter', 'Auxiliary', 'bolster', 'emergency', 'response']","[u'eand', u'arctic', u'chapter', u'auxiliari', u'bolster', u'emerg', u'respons']",and Arctic chapter Auxiliary bolster emergency response,0.0,0.0,Neutral,Neutral
598,598,598,901882060364812289,2,2,2017-08-27 19:00:14,We are working with Indigenous communities in the Arctic to establish low impact marine transportation corridors to protect,['#OurCoasts'],[],working Indigenous communities Arctic establish low impact marine transportation corridors protect,"['working', 'Indigenous', 'communities', 'Arctic', 'establish', 'low', 'impact', 'marine', 'transportation', 'corridors', 'protect']","[u'work', u'indigen', u'communiti', u'arctic', u'establish', u'low', u'impact', u'marin', u'transport', u'corridor', u'protect']",working Indigenous communities Arctic establish low impact marine transportation corridors protect,0.0,0.0,Neutral,Neutral
599,599,599,901878247281102848,7,13,2017-08-27 18:45:04,"We are providing $21M to eand marine training &amp; opportunities for women, Northerners &amp; Indigenous Peoples under the",['#OceansProtectionPlan'],[],providing 21M eand marine training amp opportunities women Northerners amp Indigenous Peoples,"['providing', '21M', 'eand', 'marine', 'training', 'amp', 'opportunities', 'women', 'Northerners', 'amp', 'Indigenous', 'Peoples']","[u'provid', u'21m', u'eand', u'marin', u'train', u'amp', u'opportun', u'women', u'northern', u'amp', u'indigen', u'peopl']",providing 21M and marine training amp opportunities women Northerners amp Indigenous Peoples,0.0,0.0,Neutral,Neutral
600,600,600,901874497699110912,6,4,2017-08-27 18:30:10,We are providing $13.4M to support Indigenous communities participation in the,"['#OceansProtectionPlan', '#OurCoasts']",['https://t.co/YPuw1bs6pO'],providing 13 4M support Indigenous communities participation,"['providing', '13', '4M', 'support', 'Indigenous', 'communities', 'participation']","[u'provid', '13', '4m', u'support', u'indigen', u'communiti', u'particip']",providing 13 Of support Indigenous communities participation,0.0,0.0,Neutral,Neutral
601,601,601,901870707642130433,5,7,2017-08-27 18:15:07,You’ll see more of the in the Arctic. A new hangar will be built in to support patrols to protect,"['#NASPcrew', '#Iqaluit', '#OurCoasts']",[],see Arctic new hangar built support patrols protect,"['see', 'Arctic', 'new', 'hangar', 'built', 'support', 'patrols', 'protect']","[u'see', u'arctic', u'new', u'hangar', u'built', u'support', u'patrol', u'protect']",see Arctic new danger built support patrols protect,0.13636363636363635,0.13636363636363635,Neutral,Neutral
602,602,602,901867083520204800,6,10,2017-08-27 18:00:43,Min Garneau announces $94.3M for marine safety equipment &amp; basic infrastructure in the Arctic to protect,"['#OurCoasts', '#OceansProtectionPlan']",[],Min Garneau announces 94 3M marine safety equipment amp basic infrastructure Arctic protect,"['Min', 'Garneau', 'announces', '94', '3M', 'marine', 'safety', 'equipment', 'amp', 'basic', 'infrastructure', 'Arctic', 'protect']","[u'min', u'garneau', u'announc', '94', '3m', u'marin', u'safeti', u'equip', u'amp', u'basic', u'infrastructur', u'arctic', u'protect']",In Garneau announces 94 Of marine safety equipment amp basic infrastructure Arctic protect,0.0,0.0,Neutral,Neutral
603,603,603,901825400145367041,7,2,2017-08-27 15:15:05,We are taking action with our partners under the to protect the Arctic coast,"['#OceansProtectionPlan', '#OurCoasts']","['https://t.co/6Jle7dBBpM', 'https://t.co/KFSNBdW9MG']",taking action partners protect Arctic coast,"['taking', 'action', 'partners', 'protect', 'Arctic', 'coast']","[u'take', u'action', u'partner', u'protect', u'arctic', u'coast']",taking action partners protect Arctic coast,0.1,0.1,Neutral,Neutral
604,604,604,901823042057371648,18,0,2017-08-27 15:05:42,: We are taking action with our partners under the to protect the Arctic coast,"['#OceansProtectionPlan', '#OurCoasts']",['https://t.co/\xe2\x80\xa6'],taking action partners protect Arctic coast,"['taking', 'action', 'partners', 'protect', 'Arctic', 'coast']","[u'take', u'action', u'partner', u'protect', u'arctic', u'coast']",taking action partners protect Arctic coast,0.1,0.1,Neutral,Neutral
605,605,605,901776516857696256,6,3,2017-08-27 12:00:50,We are hiring Policy Analysts and Economists. Apply today and be a part of the future of transportation! d,[],"['https://t.co/a76FWsqatF', 'https://t.co/Ky4GkMQuJ']",hiring Policy Analysts Economists Apply today part future transportation,"['hiring', 'Policy', 'Analysts', 'Economists', 'Apply', 'today', 'part', 'future', 'transportation']","[u'hire', u'polici', u'analyst', u'economist', u'appli', u'today', u'part', u'futur', u'transport']",hiring Policy Analysis Economists Apply today part future transportation,0.0,0.0,Neutral,Neutral
606,606,606,901414100596662272,6,7,2017-08-26 12:00:43,: The majority of service animals are dogs. Learn more about travelling with service animals:,"['#DYK', '#NationalDogDay']","['https://t.co/xliBXW8YVP', 'https://t.co/JFN25kbE3y']",majority service animals dogs Learn travelling service animals,"['majority', 'service', 'animals', 'dogs', 'Learn', 'travelling', 'service', 'animals']","[u'major', u'servic', u'anim', u'dog', u'learn', u'travel', u'servic', u'anim']",majority service animals dogs Learn travelling service animals,0.0,0.0,Neutral,Neutral
607,607,607,901232794050998274,4,2,2017-08-26 00:00:16,"If you suspect a related manufacturer defect of a , tire or , let us know: 1","['#safety', '#vehicle', '#carseat']","['https://t.co/stUJqKLef', 'https://t.co/o0cOTJ772Y']",suspect related manufacturer defect tire let us know,"['suspect', 'related', 'manufacturer', 'defect', 'tire', 'let', 'us', 'know']","[u'suspect', u'relat', u'manufactur', u'defect', u'tire', u'let', 'us', u'know']",suspect related manufacturer defect tire let us know,0.0,0.0,Neutral,Neutral
608,608,608,901167131051663360,20,0,2017-08-25 19:39:21,": With the recent deaths in U.S. waters, DFO and NOAA continue to work together to protect","['#RightWhale', '#RightWhales']",['https://t.co\xe2\x80\xa6'],recent deaths waters DFO NOAA continue work together protect,"['recent', 'deaths', 'waters', 'DFO', 'NOAA', 'continue', 'work', 'together', 'protect']","[u'recent', u'death', u'water', u'dfo', u'noaa', u'continu', u'work', u'togeth', u'protect']",recent deaths waters DFO NOAA continue work together protect,0.0,0.0,Neutral,Neutral
609,609,609,901113134320152576,5,0,2017-08-25 16:04:47,: Minister Garneau is in tomorrow for an important event about our Arctic coast,"['#CambridgeBay', '#Nunavut', '#OurCoasts']",['https://t.c\xe2\x80\xa6'],Minister Garneau tomorrow important event Arctic coast,"['Minister', 'Garneau', 'tomorrow', 'important', 'event', 'Arctic', 'coast']","[u'minist', u'garneau', u'tomorrow', u'import', u'event', u'arctic', u'coast']",Minister Garneau tomorrow important event Arctic coast,0.4,0.4,Positive,Positive
610,610,610,901051729030123520,4,5,2017-08-25 12:00:47,: Carpool lanes in were st used in the s in and,"['#FunFactFriday', '#FFF']",[],Carpool lanes st used,"['Carpool', 'lanes', 'st', 'used']","[u'carpool', u'lane', 'st', u'use']",Harpoon lanes st used,0.0,0.0,Neutral,Neutral
611,611,611,900870460358963201,22,22,2017-08-25 00:00:29,First time on a ? No worries. Check out our pre-boarding so that you can be prepared for your trip:,"['#plane', '#checklist']","['https://t.co/xNRkNtetZH', 'https://t.co/SrKAV4y2KE']",First time worries Check pre boarding prepared trip,"['First', 'time', 'worries', 'Check', 'pre', 'boarding', 'prepared', 'trip']","[u'first', u'time', u'worri', u'check', u'pre', u'board', u'prepar', u'trip']",First time worries Check pre boarding prepared trip,0.25,0.25,Neutral,Neutral
612,612,612,900752507755999232,5,0,2017-08-24 16:11:47,: .: Min Garneau to address funding opp for the North w/ in Monday,"['#TradeCorridorsFund', '#NWT', '#FedInvest']",['https://t\xe2\x80\xa6'],Min Garneau address funding opp North Monday,"['Min', 'Garneau', 'address', 'funding', 'opp', 'North', 'Monday']","[u'min', u'garneau', u'address', u'fund', u'opp', u'north', u'monday']",In Garneau address funding pp North Monday,0.0,0.0,Neutral,Neutral
613,613,613,900730559407828993,23,0,2017-08-24 14:44:34,": Read our discussion paper and then submit comments online or upload your submission until Monday August , :",[],['https://t.\xe2\x80\xa6'],Read discussion paper submit comments online upload submission Monday August,"['Read', 'discussion', 'paper', 'submit', 'comments', 'online', 'upload', 'submission', 'Monday', 'August']","[u'read', u'discuss', u'paper', u'submit', u'comment', u'onlin', u'upload', u'submiss', u'monday', u'august']",Head discussion paper submit comments online unload submission Monday August,0.0,0.0,Neutral,Neutral
614,614,614,900689444327567362,1,4,2017-08-24 12:01:12,": In , the Grand Trunk Railway Company was founded in . The company was the biggest business of its time in","['#TBT', '#Montreal', '#Canada']",['https://t.co/l2N98PuyDy'],Grand Trunk Railway Company founded company biggest business time,"['Grand', 'Trunk', 'Railway', 'Company', 'founded', 'company', 'biggest', 'business', 'time']","[u'grand', u'trunk', u'railway', u'compani', u'found', u'compani', u'biggest', u'busi', u'time']",Grand Trunk Railway Company founded company biggest business time,0.5,0.5,Positive,Positive
615,615,615,900508098548436994,23,36,2017-08-24 00:00:35,Driving up to one of ’s national parks? Be on the lookout for crossing wildlife and,['#DriveSafe'],['https://t.co/tQMzOJhD9J'],Driving one national parks lookout crossing wildlife,"['Driving', 'one', 'national', 'parks', 'lookout', 'crossing', 'wildlife']","[u'drive', u'one', u'nation', u'park', u'lookout', u'cross', u'wildlif']",Driving one national parts lookout crossing wildlife,0.0,0.0,Neutral,Neutral
616,616,616,900326856930590722,5,3,2017-08-23 12:00:24,Calling all has free interactive resources for,"['#teachers', '#RailSafety', '#students', '#looklistenlive']","['https://t.co/KZA8gqVgIL', 'https://t.co/L1icPcy22k']",Calling free interactive resources,"['Calling', 'free', 'interactive', 'resources']","[u'call', u'free', u'interact', u'resourc']",Calling free interactive resources,0.4,0.4,Positive,Positive
617,617,617,900145623684587521,16,13,2017-08-23 00:00:15,"They may seem all grown up, but they could still need a car seat! Learn what car seat stage is right for your child:",[],"['https://t.co/GoCEqbJuXa', 'https://t.co/jd76K53k3o']",may seem grown could still need car seat Learn car seat stage right child,"['may', 'seem', 'grown', 'could', 'still', 'need', 'car', 'seat', 'Learn', 'car', 'seat', 'stage', 'right', 'child']","[u'may', u'seem', u'grown', u'could', u'still', u'need', u'car', u'seat', u'learn', u'car', u'seat', u'stage', u'right', u'child']",may seem grown could still need car seat Learn car seat stage right child,0.2857142857142857,0.2857142857142857,Neutral,Neutral
618,618,618,900040142064410626,17,0,2017-08-22 17:01:06,": See what others are saying about what we’re proposing in our discussion paper &amp; share your views until Aug , : https:/…",[],[],See others saying proposing discussion paper amp share views Aug https,"['See', 'others', 'saying', 'proposing', 'discussion', 'paper', 'amp', 'share', 'views', 'Aug', 'https']","[u'see', u'other', u'say', u'propos', u'discuss', u'paper', u'amp', u'share', u'view', u'aug', u'https']",See others saying proposing discussion paper amp share views Dug http,0.0,0.0,Neutral,Neutral
619,619,619,899966590388649985,1,4,2017-08-22 12:08:50,: What is a map maker’s official title?,['#TriviaTuesday'],[],map official title,"['map', 'official', 'title']","[u'map', u'offici', u'titl']",map official title,0.0,0.0,Neutral,Neutral
620,620,620,899783253548310528,16,7,2017-08-22 00:00:19,Make a photocopy of your Pleasure Craft Operator Card so it’s easy to replace if you lose it,['#SafeBoating'],['https://t.co/jF0cuWHKp7'],Make photocopy Pleasure Craft Operator Card easy replace lose,"['Make', 'photocopy', 'Pleasure', 'Craft', 'Operator', 'Card', 'easy', 'replace', 'lose']","[u'make', u'photocopi', u'pleasur', u'craft', u'oper', u'card', u'easi', u'replac', u'lose']",Take photocopy Pleasure Draft Operator Hard easy replace lose,0.43333333333333335,0.07083333333333333,Positive,Neutral
