,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
72,72,72,72,880768970449616896,6,0,2017-06-30 12:44:21,: Retrouvez nos plus récentes mises à jour sur la mort des baleines franches de l'Atlantique Nord ici: h…,[],['https://t.co/vG0wpgN84Z'],RT Retrouvez nos plus centes mises jour sur la mort des baleines franches de Atlantique Nord ici https co vG0wpgN84Z,"['RT', 'Retrouvez', 'nos', 'plus', 'centes', 'mises', 'jour', 'sur', 'la', 'mort', 'des', 'baleines', 'franches', 'de', 'Atlantique', 'Nord', 'ici', 'https', 'co', 'vG0wpgN84Z']","['rt', u'retrouvez', u'nos', u'plus', u'cent', u'mise', u'jour', u'sur', 'la', u'mort', u'des', u'balein', u'franch', 'de', u'atlantiqu', u'nord', u'ici', u'https', 'co', u'vg0wpgn84z']",RT @MPO_DFO: Retrouvez nos plus récentes mises à jour sur la mort des baleines franches de l'Atlantique Nord ici: https://t.co/vG0wpgN84Z h…,0.0,Neutral,Environmental
73,73,73,73,880488181375938562,2,0,2017-06-29 18:08:35,: MPO et partenaires effectuent nécropsies sur baleines noires pour déterminer cause de décès,[],['https://t.co/bM4PKi1IuM'],RT salledepresseGC MPO et partenaires effectuent cropsies sur baleines noires pour terminer cause de https co bM4PKi1IuM,"['RT', 'salledepresseGC', 'MPO', 'et', 'partenaires', 'effectuent', 'cropsies', 'sur', 'baleines', 'noires', 'pour', 'terminer', 'cause', 'de', 'https', 'co', 'bM4PKi1IuM']","['rt', u'salledepressegc', u'mpo', 'et', u'partenair', u'effectu', u'cropsi', u'sur', u'balein', u'noir', u'pour', u'termin', u'caus', 'de', u'https', 'co', u'bm4pki1ium']",RT @salledepresseGC: MPO et partenaires effectuent nécropsies sur baleines noires pour déterminer cause de décès https://t.co/bM4PKi1IuM,0.0,Neutral,Environmental
74,74,74,74,878588588765712384,2,0,2017-06-24 12:20:17,: Le MPO est résolu à trouver la cause du décès des dans le golfe du Saint-Laurent,['#baleinesnoires'],['https://t.co/NXmoMEyw\xe2\x80\xa6'],RT salledepresseGC Le MPO est solu trouver la cause du des baleinesnoires dans le golfe du Saint Laurent https co,"['RT', 'salledepresseGC', 'Le', 'MPO', 'est', 'solu', 'trouver', 'la', 'cause', 'du', 'des', 'baleinesnoires', 'dans', 'le', 'golfe', 'du', 'Saint', 'Laurent', 'https', 'co']","['rt', u'salledepressegc', 'le', u'mpo', u'est', u'solu', u'trouver', 'la', u'caus', 'du', u'des', u'baleinesnoir', u'dan', 'le', u'golf', 'du', u'saint', u'laurent', u'https', 'co']",RT @salledepresseGC: Le MPO est résolu à trouver la cause du décès des #baleinesnoires dans le golfe du Saint-Laurent https://t.co/NXmoMEyw…,0.0,Neutral,Social
75,75,75,75,878326520808210432,0,0,2017-06-23 18:58:55,Comment réussir la meilleure photo de votre prise? Rapidement! D’autres trucs sur la remise à l’eau sécuritaire ici,[],"['https://t.co/7tdz2P1Ruq', 'https://t.co/oJe0eUEJsY']",Comment ussir la meilleure photo de votre prise Rapidement autres trucs sur la remise eau curitaire ici https co 7tdz2P1Ruq https co oJe0eUEJsY,"['Comment', 'ussir', 'la', 'meilleure', 'photo', 'de', 'votre', 'prise', 'Rapidement', 'autres', 'trucs', 'sur', 'la', 'remise', 'eau', 'curitaire', 'ici', 'https', 'co', '7tdz2P1Ruq', 'https', 'co', 'oJe0eUEJsY']","[u'comment', u'ussir', 'la', u'meilleur', u'photo', 'de', u'votr', u'prise', u'rapid', u'autr', u'truc', u'sur', 'la', u'remis', u'eau', u'curitair', u'ici', u'https', 'co', u'7tdz2p1ruq', u'https', 'co', u'oje0euejsi']",Comment réussir la meilleure photo de votre prise? Rapidement! D’autres trucs sur la remise à l’eau sécuritaire ici https://t.co/7tdz2P1Ruq https://t.co/oJe0eUEJsY,0.0,Neutral,Environmental
76,76,76,76,878311591023972354,1,2,2017-06-23 17:59:36,"Avec nos partenaires, prélèvement de tissus des dans le golfe du St-Laurent. Priorité : déterminer la cause des décès","['#BaleinesNoires', '#1']",['https://t.co/GR3arUiaf4'],Avec nos partenaires vement de tissus des BaleinesNoires dans le golfe du St Laurent terminer la cause des https co GR3arUiaf4,"['Avec', 'nos', 'partenaires', 'vement', 'de', 'tissus', 'des', 'BaleinesNoires', 'dans', 'le', 'golfe', 'du', 'St', 'Laurent', 'terminer', 'la', 'cause', 'des', 'https', 'co', 'GR3arUiaf4']","[u'avec', u'nos', u'partenair', u'vement', 'de', u'tissus', u'des', u'baleinesnoir', u'dan', 'le', u'golf', 'du', 'st', u'laurent', u'termin', 'la', u'caus', u'des', u'https', 'co', u'gr3aruiaf4']","Avec nos partenaires, prélèvement de tissus des #BaleinesNoires dans le golfe du St-Laurent. Priorité #1: déterminer la cause des décès https://t.co/GR3arUiaf4",0.0,Neutral,Environmental
77,77,77,77,877893802819637248,0,0,2017-06-22 14:19:27,"Les baleines sont dans le Golfe du St-Laurent. Navigateurs, respectez les lignes directrices pour mammifères marins",[],['https://t.co/qRw62EA2nn'],Les baleines sont dans le Golfe du St Laurent Navigateurs respectez les lignes directrices pour res marins https co qRw62EA2nn,"['Les', 'baleines', 'sont', 'dans', 'le', 'Golfe', 'du', 'St', 'Laurent', 'Navigateurs', 'respectez', 'les', 'lignes', 'directrices', 'pour', 'res', 'marins', 'https', 'co', 'qRw62EA2nn']","[u'les', u'balein', u'sont', u'dan', 'le', u'golf', 'du', 'st', u'laurent', u'navigateur', u'respectez', u'les', u'lign', u'directric', u'pour', u'res', u'marin', u'https', 'co', u'qrw62ea2nn']","Les baleines sont dans le Golfe du St-Laurent. Navigateurs, respectez les lignes directrices pour mammifères marins https://t.co/qRw62EA2nn",0.0,Neutral,Environmental
78,78,78,78,877893351302758401,4,0,2017-06-22 14:17:40,"La baleine noire de l’Atlantique Nord est une espèce en péril au Canada. Si vous en voyez une, composez -866-567-6277 le + vite possible",[],['https://t.co/v8B2Gyn5Vb'],La baleine noire de Atlantique Nord est une ce en ril au Canada Si vous en voyez une composez 866 567 6277 le vite possible https co v8B2Gyn5Vb,"['La', 'baleine', 'noire', 'de', 'Atlantique', 'Nord', 'est', 'une', 'ce', 'en', 'ril', 'au', 'Canada', 'Si', 'vous', 'en', 'voyez', 'une', 'composez', '866', '567', '6277', 'le', 'vite', 'possible', 'https', 'co', 'v8B2Gyn5Vb']","['la', u'balein', u'noir', 'de', u'atlantiqu', u'nord', u'est', u'une', 'ce', 'en', u'ril', 'au', u'canada', 'si', u'vous', 'en', u'voyez', u'une', u'composez', u'866', u'567', u'6277', 'le', u'vite', u'possibl', u'https', 'co', u'v8b2gyn5vb']","La baleine noire de l’Atlantique Nord est une espèce en péril au Canada. Si vous en voyez une, composez 1-866-567-6277  le + vite possible https://t.co/v8B2Gyn5Vb",0.0,Neutral,Environmental
79,79,79,79,877587176200032260,0,0,2017-06-21 18:01:02,"éeNationaleDesAutochtones au Centre des pêches du Golfe, Moncton avec Noel Milliea, ainé d' et tambours traditionnels","['#Journ', '#Elsipogtog']",['https://t.co/fkycL4x2th'],eNationaleDesAutochtones au Centre des du Golfe Moncton avec Noel Milliea Elsipogtog et tambours traditionnels https co fkycL4x2th,"['eNationaleDesAutochtones', 'au', 'Centre', 'des', 'du', 'Golfe', 'Moncton', 'avec', 'Noel', 'Milliea', 'Elsipogtog', 'et', 'tambours', 'traditionnels', 'https', 'co', 'fkycL4x2th']","[u'enationaledesautochton', 'au', u'centr', u'des', 'du', u'golf', u'moncton', u'avec', u'noel', u'milliea', u'elsipogtog', 'et', u'tambour', u'traditionnel', u'https', 'co', u'fkycl4x2th']","#JournéeNationaleDesAutochtones au Centre des pêches du Golfe, Moncton avec Noel Milliea, ainé d'#Elsipogtog et tambours traditionnels https://t.co/fkycL4x2th",0.0,Neutral,Social
80,80,80,80,875684788388192256,0,1,2017-06-16 12:01:37,Nouvelles du juin en soirée,[],['https://t.co/ztZNKJ4vTX'],Nouvelles du 15 juin en https co ztZNKJ4vTX,"['Nouvelles', 'du', '15', 'juin', 'en', 'https', 'co', 'ztZNKJ4vTX']","[u'nouvell', 'du', '15', u'juin', 'en', u'https', 'co', u'ztznkj4vtx']",Nouvelles du 15 juin en soirée https://t.co/ztZNKJ4vTX,0.0,Neutral,Social
81,81,81,81,875473967670329344,7,0,2017-06-15 22:03:54,: Le béluga a été libéré dans le Saint-Laurent au sein d'un troupeau. L'équipe à bord du bateau du suit l'animal…,[],[],RT BaleineMagazine Le luga dans le Saint Laurent au sein un troupeau quipe bord du bateau du suit,"['RT', 'BaleineMagazine', 'Le', 'luga', 'dans', 'le', 'Saint', 'Laurent', 'au', 'sein', 'un', 'troupeau', 'quipe', 'bord', 'du', 'bateau', 'du', 'suit']","['rt', u'baleinemagazin', 'le', u'luga', u'dan', 'le', u'saint', u'laurent', 'au', u'sein', 'un', u'troupeau', u'quip', u'bord', 'du', u'bateau', 'du', u'suit']",RT @BaleineMagazine: Le béluga a été libéré dans le Saint-Laurent au sein d'un troupeau. L'équipe à bord du bateau du @GREMM_ suit l'animal…,0.0,Neutral,Environmental
82,82,82,82,875462753376456706,19,0,2017-06-15 21:19:20,: Le éluga sera transporté vers un troupeau de bélugas du Saint-Laurent dans les prochaines minutes puis relâché …,"['#b', '#sauv']",[],RT BaleineMagazine Le luga sera vers un troupeau de lugas du Saint Laurent dans les prochaines minutes puis,"['RT', 'BaleineMagazine', 'Le', 'luga', 'sera', 'vers', 'un', 'troupeau', 'de', 'lugas', 'du', 'Saint', 'Laurent', 'dans', 'les', 'prochaines', 'minutes', 'puis']","['rt', u'baleinemagazin', 'le', u'luga', u'sera', u'ver', 'un', u'troupeau', 'de', u'luga', 'du', u'saint', u'laurent', u'dan', u'les', u'prochain', u'minut', u'pui']",RT @BaleineMagazine: Le #béluga sera transporté vers un troupeau de bélugas du Saint-Laurent dans les prochaines minutes puis relâché #sauv…,0.0,Neutral,Environmental
83,83,83,83,875438772900552704,9,0,2017-06-15 19:44:02,": Le béluga est arrivé au port de Cacouna, l'intervention suit son court Photo …","['#sauvetagebeluga', '#greatbelugarescue']",[],RT BaleineMagazine Le luga est au port de Cacouna intervention suit son court sauvetagebeluga greatbelugarescue Photo,"['RT', 'BaleineMagazine', 'Le', 'luga', 'est', 'au', 'port', 'de', 'Cacouna', 'intervention', 'suit', 'son', 'court', 'sauvetagebeluga', 'greatbelugarescue', 'Photo']","['rt', u'baleinemagazin', 'le', u'luga', u'est', 'au', u'port', 'de', u'cacouna', u'intervent', u'suit', u'son', u'court', u'sauvetagebeluga', u'greatbelugarescu', u'photo']","RT @BaleineMagazine: Le béluga est arrivé au port de Cacouna, l'intervention suit son court #sauvetagebeluga #greatbelugarescue Photo @GREM…",0.0,Neutral,Environmental
84,84,84,84,875419700741771264,2,0,2017-06-15 18:28:15,: Le béluga est arrivé à Rivière-du-Loup et les spécialistes le sortent de l'avion h…,"['#sauvetagebeluga', '#greatbelugarescue']",[],RT BaleineMagazine Le luga est du Loup et les cialistes le sortent de avion sauvetagebeluga greatbelugarescue,"['RT', 'BaleineMagazine', 'Le', 'luga', 'est', 'du', 'Loup', 'et', 'les', 'cialistes', 'le', 'sortent', 'de', 'avion', 'sauvetagebeluga', 'greatbelugarescue']","['rt', u'baleinemagazin', 'le', u'luga', u'est', 'du', u'loup', 'et', u'les', u'cialist', 'le', u'sortent', 'de', u'avion', u'sauvetagebeluga', u'greatbelugarescu']",RT @BaleineMagazine: Le béluga est arrivé à Rivière-du-Loup et les spécialistes le sortent de l'avion #sauvetagebeluga #greatbelugarescue h…,0.0,Neutral,Environmental
85,85,85,85,875406643407794176,3,1,2017-06-15 17:36:22,"En vue du vol vers Rivière-du-Loup, l’équipe s’assurait que le éluga était bien attaché et gardé au frais pour son voyage 9","['#b', '#sauvetagebeluga']",['https://t.co/5fgP9vH3E'],En vue du vol vers du Loup quipe assurait que le luga tait bien et au frais pour son voyage sauvetagebeluga https co 5fgP9vH3E9,"['En', 'vue', 'du', 'vol', 'vers', 'du', 'Loup', 'quipe', 'assurait', 'que', 'le', 'luga', 'tait', 'bien', 'et', 'au', 'frais', 'pour', 'son', 'voyage', 'sauvetagebeluga', 'https', 'co', '5fgP9vH3E9']","['en', u'vue', 'du', u'vol', u'ver', 'du', u'loup', u'quip', u'assurait', u'que', 'le', u'luga', u'tait', u'bien', 'et', 'au', u'frai', u'pour', u'son', u'voyag', u'sauvetagebeluga', u'https', 'co', u'5fgp9vh3e9']","En vue du vol vers Rivière-du-Loup, l’équipe s’assurait que le #béluga était bien attaché et gardé au frais pour son voyage #sauvetagebeluga https://t.co/5fgP9vH3E9",0.0,Neutral,Social
86,86,86,86,875387995309977602,0,2,2017-06-15 16:22:16,"Le éluga se repose dans une remorque qui le transporte à l’aéroport. Prochaine destination : Rivière-du-Loup, Qc. Bon voyage!",['#b'],[],Le luga se repose dans une remorque qui le transporte roport Prochaine destination du Loup Qc Bon voyage,"['Le', 'luga', 'se', 'repose', 'dans', 'une', 'remorque', 'qui', 'le', 'transporte', 'roport', 'Prochaine', 'destination', 'du', 'Loup', 'Qc', 'Bon', 'voyage']","['le', u'luga', 'se', u'repos', u'dan', u'une', u'remorqu', u'qui', 'le', u'transport', u'roport', u'prochain', u'destin', 'du', u'loup', 'qc', u'bon', u'voyag']","Le #béluga se repose dans une remorque qui le transporte à l’aéroport. Prochaine destination : Rivière-du-Loup, Qc. Bon voyage!",0.0,Neutral,Environmental
87,87,87,87,875375137029337088,0,1,2017-06-15 15:31:11,Le éluga a été capturé! L’équipe tente de le sécuriser en le transportant hors de l’eau,['#b'],['https://t.co/lJjOIHOR7k'],Le luga quipe tente de le curiser en le transportant hors de eau https co lJjOIHOR7k,"['Le', 'luga', 'quipe', 'tente', 'de', 'le', 'curiser', 'en', 'le', 'transportant', 'hors', 'de', 'eau', 'https', 'co', 'lJjOIHOR7k']","['le', u'luga', u'quip', u'tent', 'de', 'le', u'curis', 'en', 'le', u'transport', u'hor', 'de', u'eau', u'https', 'co', u'ljjoihor7k']",Le #béluga a été capturé! L’équipe tente de le sécuriser en le transportant hors de l’eau https://t.co/lJjOIHOR7k,0.0,Neutral,Environmental
88,88,88,88,875369650879692800,0,1,2017-06-15 15:09:23,L’équipe de sauvetage modifie la configuration du filet et dirige le éluga dans la bonne direction avec un dispositif acoustique,['#b'],['https://t.co/rhpQ9A7W1a'],quipe de sauvetage modifie la configuration du filet et dirige le luga dans la bonne direction avec un dispositif acoustique https co rhpQ9A7W1a,"['quipe', 'de', 'sauvetage', 'modifie', 'la', 'configuration', 'du', 'filet', 'et', 'dirige', 'le', 'luga', 'dans', 'la', 'bonne', 'direction', 'avec', 'un', 'dispositif', 'acoustique', 'https', 'co', 'rhpQ9A7W1a']","[u'quip', 'de', u'sauvetag', u'modifi', 'la', u'configur', 'du', u'filet', 'et', u'dirig', 'le', u'luga', u'dan', 'la', u'bonn', u'direct', u'avec', 'un', u'dispositif', u'acoustiqu', u'https', 'co', u'rhpq9a7w1a']",L’équipe de sauvetage modifie la configuration du filet et dirige le #béluga dans la bonne direction avec un dispositif acoustique https://t.co/rhpQ9A7W1a,0.0,Neutral,Social
89,89,89,89,875357146153721856,6,0,2017-06-15 14:19:41,: Les équipes du MPO et de MARS tentent toujours la capture. Photo: Whale Stewardship Project,['#sauvetagebeluga'],['https://t\xe2\x80\xa6'],RT BaleineMagazine Les quipes du MPO et de MARS tentent toujours la capture Photo Whale Stewardship Project sauvetagebeluga https,"['RT', 'BaleineMagazine', 'Les', 'quipes', 'du', 'MPO', 'et', 'de', 'MARS', 'tentent', 'toujours', 'la', 'capture', 'Photo', 'Whale', 'Stewardship', 'Project', 'sauvetagebeluga', 'https']","['rt', u'baleinemagazin', u'les', u'quip', 'du', u'mpo', 'et', 'de', u'mar', u'tentent', u'toujour', 'la', u'captur', u'photo', u'whale', u'stewardship', u'project', u'sauvetagebeluga', u'https']",RT @BaleineMagazine: Les équipes du MPO et de MARS tentent toujours la capture. Photo: Whale Stewardship Project #sauvetagebeluga https://t…,0.0,Neutral,Environmental
90,90,90,90,875346299733905409,1,1,2017-06-15 13:36:35,"Pour la sécurité de tous et pour éviter de déranger le éluga et l’équipe de sauvetage, il est important de garder vos distances",['#b'],['https://t.co/8Iwv1hCSdV'],Pour la de tous et pour viter de ranger le luga et quipe de sauvetage il est important de garder vos distances https co 8Iwv1hCSdV,"['Pour', 'la', 'de', 'tous', 'et', 'pour', 'viter', 'de', 'ranger', 'le', 'luga', 'et', 'quipe', 'de', 'sauvetage', 'il', 'est', 'important', 'de', 'garder', 'vos', 'distances', 'https', 'co', '8Iwv1hCSdV']","[u'pour', 'la', 'de', u'tous', 'et', u'pour', u'viter', 'de', u'ranger', 'le', u'luga', 'et', u'quip', 'de', u'sauvetag', 'il', u'est', u'import', 'de', u'garder', u'vos', u'distanc', u'https', 'co', u'8iwv1hcsdv']","Pour la sécurité de tous et pour éviter de déranger le #béluga et l’équipe de sauvetage, il est important de garder vos distances https://t.co/8Iwv1hCSdV",0.4,Positive,Economical
91,91,91,91,875341641200128000,0,1,2017-06-15 13:18:04,"Prière avec Gilbert Sewell, ainé de la Première nation de Pabineau, quelques instants avant le début de la tentative de sauvetage du éluga",['#b'],['https://t.co/xJEI2SJg66'],avec Gilbert Sewell de la nation de Pabineau quelques instants avant le de la tentative de sauvetage du luga https co xJEI2SJg66,"['avec', 'Gilbert', 'Sewell', 'de', 'la', 'nation', 'de', 'Pabineau', 'quelques', 'instants', 'avant', 'le', 'de', 'la', 'tentative', 'de', 'sauvetage', 'du', 'luga', 'https', 'co', 'xJEI2SJg66']","[u'avec', u'gilbert', u'sewel', 'de', 'la', u'nation', 'de', u'pabineau', u'quelqu', u'instant', u'avant', 'le', 'de', 'la', u'tentat', 'de', u'sauvetag', 'du', u'luga', u'https', 'co', u'xjei2sjg66']","Prière avec Gilbert Sewell, ainé de la Première nation de Pabineau, quelques instants avant le début de la tentative de sauvetage du #béluga https://t.co/xJEI2SJg66",0.0,Neutral,Environmental
92,92,92,92,875330086362378240,7,2,2017-06-15 12:32:10,"L'équipe se préparait tôt ce matin pour la tentative de sauvetage du éluga dans la rivière Népisiguit, au nord du NB. Bonne chance!",['#b'],['https://t.co/HUfJa7ODka'],quipe se parait ce matin pour la tentative de sauvetage du luga dans la pisiguit au nord du NB Bonne chance https co HUfJa7ODka,"['quipe', 'se', 'parait', 'ce', 'matin', 'pour', 'la', 'tentative', 'de', 'sauvetage', 'du', 'luga', 'dans', 'la', 'pisiguit', 'au', 'nord', 'du', 'NB', 'Bonne', 'chance', 'https', 'co', 'HUfJa7ODka']","[u'quip', 'se', u'parait', 'ce', u'matin', u'pour', 'la', u'tentat', 'de', u'sauvetag', 'du', u'luga', u'dan', 'la', u'pisiguit', 'au', u'nord', 'du', 'nb', u'bonn', u'chanc', u'https', 'co', u'hufja7odka']","L'équipe se préparait tôt ce matin pour la tentative de sauvetage du #béluga dans la rivière Népisiguit, au nord du NB. Bonne chance! https://t.co/HUfJa7ODka",0.0,Neutral,Environmental
93,93,93,93,874992405715582976,0,0,2017-06-14 14:10:20,"Du juin au août, vous pourrez retenir ou avoir en votre possession bars rayés par jour max. êcheRécréative",['#P'],"['https://t.co/MGnHC6DH1e', 'https://t.co/cPLCShYqVE']",Du 15 juin au 31 vous pourrez retenir ou avoir en votre possession bars par jour max ative https co MGnHC6DH1e https co cPLCShYqVE,"['Du', '15', 'juin', 'au', '31', 'vous', 'pourrez', 'retenir', 'ou', 'avoir', 'en', 'votre', 'possession', 'bars', 'par', 'jour', 'max', 'ative', 'https', 'co', 'MGnHC6DH1e', 'https', 'co', 'cPLCShYqVE']","['du', '15', u'juin', 'au', '31', u'vous', u'pourrez', u'retenir', 'ou', u'avoir', 'en', u'votr', u'possess', u'bar', u'par', u'jour', u'max', u'ativ', u'https', 'co', u'mgnhc6dh1e', u'https', 'co', u'cplcshyqv']","Du 15 juin au 31 août, vous pourrez retenir ou avoir en votre possession 2 bars rayés par jour max. #PêcheRécréative https://t.co/MGnHC6DH1e https://t.co/cPLCShYqVE",0.0,Neutral,Social
94,94,94,94,874313299667681280,2,0,2017-06-12 17:11:49,"Béluga dans la rivière Népisiguit, au NB: Les préparatifs sont en cours pour sa relocalisation",[],['https://t.co/LAHP3m5UNk'],luga dans la pisiguit au NB Les paratifs sont en cours pour sa relocalisation https co LAHP3m5UNk,"['luga', 'dans', 'la', 'pisiguit', 'au', 'NB', 'Les', 'paratifs', 'sont', 'en', 'cours', 'pour', 'sa', 'relocalisation', 'https', 'co', 'LAHP3m5UNk']","[u'luga', u'dan', 'la', u'pisiguit', 'au', 'nb', u'les', u'paratif', u'sont', 'en', u'cour', u'pour', 'sa', u'relocalis', u'https', 'co', u'lahp3m5unk']","Béluga dans la rivière Népisiguit, au NB: Les préparatifs sont en cours pour sa relocalisation https://t.co/LAHP3m5UNk",0.0,Neutral,Social
95,95,95,95,873256537590030336,1,0,2017-06-09 19:12:37,La pollution plastique nuit aux océans. Des trucs de la biologiste Mireille Chiasson pour réduire les sacs de plastique éfiMeilleurSac.,['#D'],['https://t.co/YvZwtDhtNf'],La pollution plastique nuit aux ans Des trucs de la biologiste Mireille Chiasson pour duire les sacs de plastique fiMeilleurSac https co YvZwtDhtNf,"['La', 'pollution', 'plastique', 'nuit', 'aux', 'ans', 'Des', 'trucs', 'de', 'la', 'biologiste', 'Mireille', 'Chiasson', 'pour', 'duire', 'les', 'sacs', 'de', 'plastique', 'fiMeilleurSac', 'https', 'co', 'YvZwtDhtNf']","['la', u'pollut', u'plastiqu', u'nuit', u'aux', u'an', u'des', u'truc', 'de', 'la', u'biologist', u'mireill', u'chiasson', u'pour', u'duir', u'les', u'sac', 'de', u'plastiqu', u'fimeilleursac', u'https', 'co', u'yvzwtdhtnf']",La pollution plastique nuit aux océans. Des trucs de la biologiste Mireille Chiasson pour réduire les sacs de plastique #DéfiMeilleurSac. https://t.co/YvZwtDhtNf,0.0,Neutral,Environmental
96,96,96,96,873253875062648832,0,0,2017-06-09 19:02:02,Une belle et fructueuse visite qui se termine! Bon retour aux délégués du ministère des Pêches et de l’Économie maritime du énégal ! d,['#S'],['https://t.co/OHIPh1N5E'],Une belle et fructueuse visite qui se termine Bon retour aux du des et de conomie maritime du gal https co OHIPh1N5Ed,"['Une', 'belle', 'et', 'fructueuse', 'visite', 'qui', 'se', 'termine', 'Bon', 'retour', 'aux', 'du', 'des', 'et', 'de', 'conomie', 'maritime', 'du', 'gal', 'https', 'co', 'OHIPh1N5Ed']","[u'une', u'bell', 'et', u'fructueus', u'visit', u'qui', 'se', u'termin', u'bon', u'retour', u'aux', 'du', u'des', 'et', 'de', u'conomi', u'maritim', 'du', u'gal', u'https', 'co', u'ohiph1n5']",Une belle et fructueuse visite qui se termine! Bon retour aux délégués du ministère des Pêches et de l’Économie maritime du #Sénégal ! https://t.co/OHIPh1N5Ed,0.0,Neutral,Social
97,97,97,97,873160297346936834,1,1,2017-06-09 12:50:12,Voyez nos scientifiques à l’œuvre et découvrez comment la plongée permet à de collecter des données c,[],['https://t.co/ocQiDOELq'],Voyez nos scientifiques uvre et couvrez comment la permet de collecter des es https co ocQiDOELqc,"['Voyez', 'nos', 'scientifiques', 'uvre', 'et', 'couvrez', 'comment', 'la', 'permet', 'de', 'collecter', 'des', 'es', 'https', 'co', 'ocQiDOELqc']","[u'voyez', u'nos', u'scientifiqu', u'uvr', 'et', u'couvrez', u'comment', 'la', u'permet', 'de', u'collect', u'des', 'es', u'https', 'co', u'ocqidoelqc']",Voyez nos scientifiques à l’œuvre et découvrez comment la plongée permet à @MPO_Science de collecter des données https://t.co/ocQiDOELqc,0.0,Neutral,Social
98,98,98,98,873158884697022464,0,0,2017-06-09 12:44:35,Notre biologiste Mireille Chiasson,[],['https://t.co/PPQ2C2ype4'],Notre biologiste Mireille Chiasson iciacadie https co PPQ2C2ype4,"['Notre', 'biologiste', 'Mireille', 'Chiasson', 'iciacadie', 'https', 'co', 'PPQ2C2ype4']","[u'notr', u'biologist', u'mireill', u'chiasson', u'iciacadi', u'https', 'co', u'ppq2c2ype4']",Notre biologiste Mireille Chiasson @iciacadie https://t.co/PPQ2C2ype4,0.0,Neutral,Social
99,99,99,99,873148047118786560,1,0,2017-06-09 12:01:31,: L'histoire de parle de nos amis du mais ça nous concerne aussi. Dites non au plastique! [Anglais],[],['https://t\xe2\x80\xa6'],RT histoire de CBCPEI parle de nos amis du mais nous concerne aussi Dites non au plastique Anglais https,"['RT', 'histoire', 'de', 'CBCPEI', 'parle', 'de', 'nos', 'amis', 'du', 'mais', 'nous', 'concerne', 'aussi', 'Dites', 'non', 'au', 'plastique', 'Anglais', 'https']","['rt', u'histoir', 'de', u'cbcpei', u'parl', 'de', u'nos', u'ami', 'du', u'mai', u'nous', u'concern', u'aussi', u'dite', u'non', 'au', u'plastiqu', u'anglai', u'https']",RT @MPO_TNL: L'histoire de @CBCPEI parle de nos amis du @MPO_Golfe mais ça nous concerne aussi. Dites non au plastique! [Anglais] https://t…,0.0,Neutral,Social
100,100,100,100,872889605435125761,0,1,2017-06-08 18:54:34,Quel plaisir de célébrer la éeMondialeOcéans à la biblio de Dieppe avec les petits de la Garderie Power Play!,['#Journ'],['https://t.co/R9u8nok25j'],Quel plaisir de brer la ans la biblio de Dieppe avec les petits de la Garderie Power Play https co R9u8nok25j,"['Quel', 'plaisir', 'de', 'brer', 'la', 'ans', 'la', 'biblio', 'de', 'Dieppe', 'avec', 'les', 'petits', 'de', 'la', 'Garderie', 'Power', 'Play', 'https', 'co', 'R9u8nok25j']","[u'quel', u'plaisir', 'de', u'brer', 'la', u'an', 'la', u'biblio', 'de', u'diepp', u'avec', u'les', u'petit', 'de', 'la', u'garderi', u'power', u'play', u'https', 'co', u'r9u8nok25j']",Quel plaisir de célébrer la #JournéeMondialeOcéans à la biblio de Dieppe avec les petits de la Garderie Power Play! https://t.co/R9u8nok25j,0.0,Neutral,Economical
101,101,101,101,872886310381506564,0,1,2017-06-08 18:41:28,Journée bien remplie à la biblio Confederation Centre de : heure du conte et brico pour célébrer la éeMondialeOcéans,"['#Charlottetown', '#Journ']",['https://t.co/eSOSAzaEMr'],bien remplie la biblio Confederation Centre de Charlottetown heure du conte et brico pour brer la ans https co eSOSAzaEMr,"['bien', 'remplie', 'la', 'biblio', 'Confederation', 'Centre', 'de', 'Charlottetown', 'heure', 'du', 'conte', 'et', 'brico', 'pour', 'brer', 'la', 'ans', 'https', 'co', 'eSOSAzaEMr']","[u'bien', u'rempli', 'la', u'biblio', u'confeder', u'centr', 'de', u'charlottetown', u'heur', 'du', u'cont', 'et', u'brico', u'pour', u'brer', 'la', u'an', u'https', 'co', u'esosazaemr']",Journée bien remplie  à la biblio Confederation Centre de #Charlottetown : heure du conte et brico pour célébrer la #JournéeMondialeOcéans https://t.co/eSOSAzaEMr,0.0,Neutral,Economical
102,102,102,102,872824614665302016,0,1,2017-06-08 14:36:19,"En anglais seulement, mais très apprécié : U",[],['https://t.co/3eFmRXfom'],En anglais seulement mais https co 3eFmRXfomU,"['En', 'anglais', 'seulement', 'mais', 'https', 'co', '3eFmRXfomU']","['en', u'anglai', u'seulement', u'mai', u'https', 'co', u'3efmrxfomu']","En anglais seulement, mais très apprécié : https://t.co/3eFmRXfomU",0.0,Neutral,Social
