Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
936,936,936,911648593026719744,3,0,2017-09-23 17:48:56,: leaders mondiaux se sont réunis à éal pour discuter l’. Les faits saillants! …,"['#Montr', '#ActionClimatique', '#LeadershipMondial']",[],RT 34 leaders mondiaux se sont unis al pour discuter ActionClimatique Les faits saillants,"['RT', '34', 'leaders', 'mondiaux', 'se', 'sont', 'unis', 'al', 'pour', 'discuter', 'ActionClimatique', 'Les', 'faits', 'saillants']","['rt', '34', u'leader', u'mondiaux', 'se', u'sont', u'uni', 'al', u'pour', u'discut', u'actionclimatiqu', u'les', u'fait', u'saillant']",RT @ministre_ec: 34 leaders mondiaux se sont réunis à #Montréal pour discuter l’#ActionClimatique. Les faits saillants! #LeadershipMondial…,0.0,Neutral
937,937,937,911338130174877697,5,4,2017-09-22 21:15:16,Hé 🇨🇦 ! Elorez la éDelEau dans votre région avec notre carte interactive : é,"['#Qualit', '#EnvCan', '#Durabilit', '#Indicateurs']","['https://t.co/BOmbc68Ygf', 'https://t.co/iKMt1GyJVf']",Explorez la DelEau dans votre gion avec notre carte interactive https co BOmbc68Ygf EnvCan Indicateurs https co iKMt1GyJVf,"['Explorez', 'la', 'DelEau', 'dans', 'votre', 'gion', 'avec', 'notre', 'carte', 'interactive', 'https', 'co', 'BOmbc68Ygf', 'EnvCan', 'Indicateurs', 'https', 'co', 'iKMt1GyJVf']","[u'explorez', 'la', u'deleau', u'dan', u'votr', u'gion', u'avec', u'notr', u'cart', u'interact', u'https', 'co', u'bombc68ygf', u'envcan', u'indicateur', u'https', 'co', u'ikmt1gyjvf']",Hé 🇨🇦 ! Explorez la #QualitéDelEau dans votre région avec notre carte interactive : https://t.co/BOmbc68Ygf #EnvCan #Durabilité #Indicateurs https://t.co/iKMt1GyJVf,0.0,Neutral
938,938,938,911325858526322688,1,2,2017-09-22 20:26:30,Le Centre canadien de prévision des suit et 0,"['#ouragans', '#Jose', '#Maria']","['https://t.co/vk5Z9Tf3k', 'https://t.co/lhUNj9Bpz4', 'https://t.co/43fyfzBywW']",Le Centre canadien de vision des ouragans suit Jose et Maria https co vk5Z9Tf3k0 https co lhUNj9Bpz4 https co 43fyfzBywW,"['Le', 'Centre', 'canadien', 'de', 'vision', 'des', 'ouragans', 'suit', 'Jose', 'et', 'Maria', 'https', 'co', 'vk5Z9Tf3k0', 'https', 'co', 'lhUNj9Bpz4', 'https', 'co', '43fyfzBywW']","['le', u'centr', u'canadien', 'de', u'vision', u'des', u'ouragan', u'suit', u'jose', 'et', u'maria', u'https', 'co', u'vk5z9tf3k0', u'https', 'co', u'lhunj9bpz4', u'https', 'co', u'43fyfzbyww']",Le Centre canadien de prévision des #ouragans suit #Jose et #Maria https://t.co/vk5Z9Tf3k0 https://t.co/lhUNj9Bpz4 https://t.co/43fyfzBywW,0.0,Neutral
939,939,939,911284009841213440,0,0,2017-09-22 17:40:13,Fiers de protéger d’importantes avec donateurs d’ (Centre) et les . U (ang. seul.),"['#prairies', '#Okanagan', '#Autochtones']","['https://t.co/FAPnv8PGS', 'https://t.co/KE3mNm2qqh']",Fiers de ger importantes prairies avec donateurs Okanagan Centre et les Autochtones https co FAPnv8PGSU ang seul https co KE3mNm2qqh,"['Fiers', 'de', 'ger', 'importantes', 'prairies', 'avec', 'donateurs', 'Okanagan', 'Centre', 'et', 'les', 'Autochtones', 'https', 'co', 'FAPnv8PGSU', 'ang', 'seul', 'https', 'co', 'KE3mNm2qqh']","[u'fier', 'de', u'ger', u'important', u'prairi', u'avec', u'donateur', u'okanagan', u'centr', 'et', u'les', u'autochton', u'https', 'co', u'fapnv8pgsu', u'ang', u'seul', u'https', 'co', u'ke3mnm2qqh']",Fiers de protéger d’importantes #prairies avec donateurs d’#Okanagan (Centre) et les #Autochtones. https://t.co/FAPnv8PGSU (ang. seul.) https://t.co/KE3mNm2qqh,0.0,Neutral
940,940,940,911247559699681288,2,3,2017-09-22 15:15:23,Ouverture de la aux le sept. dans le sud du . Familiarisez-vous avec le Règlement!,"['#chasse', '#OiseauxMigrateurs', '#QC']",['https://t.co/JfDqtmv4jO'],Ouverture de la chasse aux OiseauxMigrateurs le 23 sept dans le sud du QC Familiarisez vous avec le glement https co JfDqtmv4jO,"['Ouverture', 'de', 'la', 'chasse', 'aux', 'OiseauxMigrateurs', 'le', '23', 'sept', 'dans', 'le', 'sud', 'du', 'QC', 'Familiarisez', 'vous', 'avec', 'le', 'glement', 'https', 'co', 'JfDqtmv4jO']","[u'ouvertur', 'de', 'la', u'chass', u'aux', u'oiseauxmigrateur', 'le', '23', u'sept', u'dan', 'le', u'sud', 'du', 'qc', u'familiarisez', u'vous', u'avec', 'le', u'glement', u'https', 'co', u'jfdqtmv4jo']",Ouverture de la #chasse aux #OiseauxMigrateurs le 23 sept. dans le sud du #QC. Familiarisez-vous avec le Règlement! https://t.co/JfDqtmv4jO,0.0,Neutral
941,941,941,911236325801648128,1,1,2017-09-22 14:30:44,"Quand il s’agit d’éÉnergétique, ils sont les vraies étoiles du spectacle!","['#Efficacit', '#FF', '#FollowFriday']",[],Quand il agit tique ils sont les vraies toiles du spectacle FF FollowFriday,"['Quand', 'il', 'agit', 'tique', 'ils', 'sont', 'les', 'vraies', 'toiles', 'du', 'spectacle', 'FF', 'FollowFriday']","[u'quand', 'il', u'agit', u'tiqu', u'il', u'sont', u'les', u'vrai', u'toil', 'du', u'spectacl', 'ff', u'followfriday']","Quand il s’agit d’#EfficacitéÉnergétique, ils sont les vraies étoiles du spectacle! @ENERGYSTAR_CDN 🌟 #FF #FollowFriday",0.0,Neutral
942,942,942,911213804721262592,3,3,2017-09-22 13:01:15,Nous craquons déjà pour l’! Joyeuse première journée d’automne!,['#automne'],['https://t.co/Z1y9lv1IFf'],Nous craquons pour automne Joyeuse automne https co Z1y9lv1IFf,"['Nous', 'craquons', 'pour', 'automne', 'Joyeuse', 'automne', 'https', 'co', 'Z1y9lv1IFf']","[u'nous', u'craquon', u'pour', u'automn', u'joyeus', u'automn', u'https', 'co', u'z1y9lv1iff']",Nous craquons déjà pour l’#automne! Joyeuse première journée d’automne! 😍🍂 🍁 https://t.co/Z1y9lv1IFf,0.0,Neutral
943,943,943,911001649384235010,23,0,2017-09-21 22:58:13,: Le PM Justin Trudeau s'est adressé aujourd'hui à l'Assemblée générale de l'. Voyez son discours:,[],['https://t.co/fAFNJg\xe2\x80\xa6'],RT PMcanadien Le PM Justin Trudeau est aujourd hui rale de Voyez son discours https co,"['RT', 'PMcanadien', 'Le', 'PM', 'Justin', 'Trudeau', 'est', 'aujourd', 'hui', 'rale', 'de', 'Voyez', 'son', 'discours', 'https', 'co']","['rt', u'pmcanadien', 'le', 'pm', u'justin', u'trudeau', u'est', u'aujourd', u'hui', u'rale', 'de', u'voyez', u'son', u'discour', u'https', 'co']",RT @PMcanadien: Le PM Justin Trudeau s'est adressé aujourd'hui à l'Assemblée générale de l'@ONU_fr. Voyez son discours: https://t.co/fAFNJg…,0.0,Neutral
944,944,944,911001629717131268,58,0,2017-09-21 22:58:08,": Le PM Trudeau réitère l'engagement du Canada à faire progresser les droits de la personne, la diversité et l’inclusion à l'…",[],[],RT PMcanadien Le PM Trudeau engagement du Canada faire progresser les droits de la personne la et inclusion,"['RT', 'PMcanadien', 'Le', 'PM', 'Trudeau', 'engagement', 'du', 'Canada', 'faire', 'progresser', 'les', 'droits', 'de', 'la', 'personne', 'la', 'et', 'inclusion']","['rt', u'pmcanadien', 'le', 'pm', u'trudeau', u'engag', 'du', u'canada', u'fair', u'progress', u'les', u'droit', 'de', 'la', u'personn', 'la', 'et', u'inclus']","RT @PMcanadien: Le PM Trudeau réitère l'engagement du Canada à faire progresser les droits de la personne, la diversité et l’inclusion à l'…",0.0,Neutral
945,945,945,910958131303342082,1,2,2017-09-21 20:05:17,Le trafic illégal des espèces sauvages ne paie pas! Nous travaillons avec nos partenaires pour y mettre fin. C,[],"['https://t.co/BZhw7JwRi', 'https://t.co/XxirkkiadV']",Le trafic gal des ces sauvages ne paie pas Nous travaillons avec nos partenaires pour mettre fin https co BZhw7JwRiC https co XxirkkiadV,"['Le', 'trafic', 'gal', 'des', 'ces', 'sauvages', 'ne', 'paie', 'pas', 'Nous', 'travaillons', 'avec', 'nos', 'partenaires', 'pour', 'mettre', 'fin', 'https', 'co', 'BZhw7JwRiC', 'https', 'co', 'XxirkkiadV']","['le', u'trafic', u'gal', u'des', u'ces', u'sauvag', 'ne', u'paie', u'pas', u'nous', u'travaillon', u'avec', u'nos', u'partenair', u'pour', u'mettr', u'fin', u'https', 'co', u'bzhw7jwric', u'https', 'co', u'xxirkkiadv']",Le trafic illégal des espèces sauvages ne paie pas! Nous travaillons avec nos partenaires pour y mettre fin. https://t.co/BZhw7JwRiC https://t.co/XxirkkiadV,0.0,Neutral
946,946,946,910957121965105153,1,0,2017-09-21 20:01:17,Homme du N.-B. condamné aux É.-U. pour blanchiment d’argent lié au trafic de défenses de (anglais seulement),['#narval'],"['https://t.co/e6NQ6Cq2bM', 'https://t.co/harvyAh8Df']",Homme du aux pour blanchiment argent au trafic de fenses de narval anglais seulement https co e6NQ6Cq2bM https co harvyAh8Df,"['Homme', 'du', 'aux', 'pour', 'blanchiment', 'argent', 'au', 'trafic', 'de', 'fenses', 'de', 'narval', 'anglais', 'seulement', 'https', 'co', 'e6NQ6Cq2bM', 'https', 'co', 'harvyAh8Df']","[u'homm', 'du', u'aux', u'pour', u'blanchiment', u'argent', 'au', u'trafic', 'de', u'fens', 'de', u'narval', u'anglai', u'seulement', u'https', 'co', u'e6nq6cq2bm', u'https', 'co', u'harvyah8df']",Homme du N.-B. condamné aux É.-U. pour blanchiment d’argent lié au trafic de défenses de #narval (anglais seulement) https://t.co/e6NQ6Cq2bM https://t.co/harvyAh8Df,0.0,Neutral
947,947,947,910949394115104768,0,0,2017-09-21 19:30:34,au —un joyau naturel à découvrir cet automne!,"['#CapTourmente', '#QC', '#Nature', '#BirdYear']","['https://t.co/YHGKbM7QhB', 'https://t.co/JYLFinMriQ']",CapTourmente au un joyau naturel couvrir cet automne Nature BirdYear https co YHGKbM7QhB https co JYLFinMriQ,"['CapTourmente', 'au', 'un', 'joyau', 'naturel', 'couvrir', 'cet', 'automne', 'Nature', 'BirdYear', 'https', 'co', 'YHGKbM7QhB', 'https', 'co', 'JYLFinMriQ']","[u'captourment', 'au', 'un', u'joyau', u'naturel', u'couvrir', u'cet', u'automn', u'natur', u'birdyear', u'https', 'co', u'yhgkbm7qhb', u'https', 'co', u'jylfinmriq']",#CapTourmente au #QC—un joyau naturel à découvrir cet automne! #Nature #BirdYear https://t.co/YHGKbM7QhB https://t.co/JYLFinMriQ,0.0,Neutral
948,948,948,910934498451345409,2,1,2017-09-21 18:31:23,La plus récente carte de trajectoire de la é et :,"['#Jos', '#Maria']","['https://t.co/RwIjOOAD3z', 'https://t.co/mPYO6LjCfE', 'https://t.co/1oYKUVY65z']",La plus cente carte de trajectoire de la et Maria https co RwIjOOAD3z https co mPYO6LjCfE https co 1oYKUVY65z,"['La', 'plus', 'cente', 'carte', 'de', 'trajectoire', 'de', 'la', 'et', 'Maria', 'https', 'co', 'RwIjOOAD3z', 'https', 'co', 'mPYO6LjCfE', 'https', 'co', '1oYKUVY65z']","['la', u'plus', u'cent', u'cart', 'de', u'trajectoir', 'de', 'la', 'et', u'maria', u'https', 'co', u'rwijooad3z', u'https', 'co', u'mpyo6ljcf', u'https', 'co', u'1oykuvy65z']",La plus récente carte de trajectoire de la #José et #Maria : https://t.co/RwIjOOAD3z https://t.co/mPYO6LjCfE https://t.co/1oYKUVY65z,0.0,Neutral
949,949,949,910930389950009344,0,1,2017-09-21 18:15:03,Demain c’est la éeMondialeSansVoiture! Réduisez la pollution de l’air en ou .,"['#Journ', '#EnvCdn', '#Indicateurs']","['https://t.co/aEmZ6TUBYA', 'https://t.co/sQeB5knIYB']",Demain est la eMondialeSansVoiture duisez la pollution de air en ou EnvCdn Indicateurs https co aEmZ6TUBYA https co sQeB5knIYB,"['Demain', 'est', 'la', 'eMondialeSansVoiture', 'duisez', 'la', 'pollution', 'de', 'air', 'en', 'ou', 'EnvCdn', 'Indicateurs', 'https', 'co', 'aEmZ6TUBYA', 'https', 'co', 'sQeB5knIYB']","[u'demain', u'est', 'la', u'emondialesansvoitur', u'duisez', 'la', u'pollut', 'de', u'air', 'en', 'ou', u'envcdn', u'indicateur', u'https', 'co', u'aemz6tubya', u'https', 'co', u'sqeb5kniyb']",Demain c’est la #JournéeMondialeSansVoiture! Réduisez la pollution de l’air en 🚶ou 🚲. #EnvCdn #Indicateurs https://t.co/aEmZ6TUBYA https://t.co/sQeB5knIYB,0.0,Neutral
950,950,950,910922899858624513,2,5,2017-09-21 17:45:18,Vous voulez aider l’? Laissez votre voiture à la maison lors de la éeMondialeSansVoiture!,"['#environnement', '#Journ', '#FSDS']","['https://t.co/2XInqC5bQJ', 'https://t.co/YWhYjNVY5T']",Vous voulez aider environnement Laissez votre voiture la maison lors de la eMondialeSansVoiture FSDS https co 2XInqC5bQJ https co YWhYjNVY5T,"['Vous', 'voulez', 'aider', 'environnement', 'Laissez', 'votre', 'voiture', 'la', 'maison', 'lors', 'de', 'la', 'eMondialeSansVoiture', 'FSDS', 'https', 'co', '2XInqC5bQJ', 'https', 'co', 'YWhYjNVY5T']","[u'vous', u'voulez', u'aider', u'environn', u'laissez', u'votr', u'voitur', 'la', u'maison', u'lor', 'de', 'la', u'emondialesansvoitur', u'fsds', u'https', 'co', u'2xinqc5bqj', u'https', 'co', u'ywhyjnvy5t']",Vous voulez aider l’#environnement? Laissez votre voiture à la maison lors de la #JournéeMondialeSansVoiture! #FSDS https://t.co/2XInqC5bQJ https://t.co/YWhYjNVY5T,0.0,Neutral
951,951,951,910921638857801729,1,0,2017-09-21 17:40:17,": premier timbre du , Castor de trois pence, était premier au monde montrant animal de façon naturelle?","['#SVQ', '#Canada', '#Canada150']",[],RT SVQ premier timbre du Canada Castor de trois pence tait premier au monde montrant animal de naturelle Canada150,"['RT', 'SVQ', 'premier', 'timbre', 'du', 'Canada', 'Castor', 'de', 'trois', 'pence', 'tait', 'premier', 'au', 'monde', 'montrant', 'animal', 'de', 'naturelle', 'Canada150']","['rt', u'svq', u'premier', u'timbr', 'du', u'canada', u'castor', 'de', u'troi', u'penc', u'tait', u'premier', 'au', u'mond', u'montrant', u'anim', 'de', u'naturell', u'canada150']","RT @SPAC_PSPC: #SVQ premier timbre du #Canada, Castor de trois pence, était premier au monde
montrant animal de façon naturelle? #Canada150",0.0,Neutral
952,952,952,910912873202880513,17,0,2017-09-21 17:05:27,: Voyez en direct l'allocution du premier ministre Justin Trudeau à l'Assemblée générale de l':,[],['https://t.co/ACUjSNow8\xe2\x80\xa6'],RT PMcanadien Voyez en direct allocution du premier ministre Justin Trudeau rale de https co,"['RT', 'PMcanadien', 'Voyez', 'en', 'direct', 'allocution', 'du', 'premier', 'ministre', 'Justin', 'Trudeau', 'rale', 'de', 'https', 'co']","['rt', u'pmcanadien', u'voyez', 'en', u'direct', u'allocut', 'du', u'premier', u'ministr', u'justin', u'trudeau', u'rale', 'de', u'https', 'co']",RT @PMcanadien: Voyez en direct l'allocution du premier ministre Justin Trudeau à l'Assemblée générale de l'@ONU_fr: https://t.co/ACUjSNow8…,0.1,Neutral
953,953,953,910892505000005633,7,0,2017-09-21 15:44:31,": Le , les prov+terr discutent du financement d’ à long terme pour les collectivités à la réunion féd-prov-terr …","['#GC', '#infra', '#polca']",[],RT Le GC les prov terr discutent du financement infra long terme pour les la union prov terr,"['RT', 'Le', 'GC', 'les', 'prov', 'terr', 'discutent', 'du', 'financement', 'infra', 'long', 'terme', 'pour', 'les', 'la', 'union', 'prov', 'terr']","['rt', 'le', 'gc', u'les', u'prov', u'terr', u'discut', 'du', u'financ', u'infra', u'long', u'term', u'pour', u'les', 'la', u'union', u'prov', u'terr']","RT @INFC_fra: Le #GC, les prov+terr discutent du financement d’#infra à long terme pour les collectivités à la réunion féd-prov-terr #polca…",-0.05,Neutral
954,954,954,910892496070303744,2,0,2017-09-21 15:44:29,: Cliquez ici pour voir un aperçu du plan d’ de plus de milliards de dollars du ! u https://…,"['#infra', '#GC']","['https://t.co/e1PZviJez', 'https://\xe2\x80\xa6']",RT Cliquez ici pour voir un du plan infra de plus de 180 milliards de dollars du GC https co e1PZviJezu https,"['RT', 'Cliquez', 'ici', 'pour', 'voir', 'un', 'du', 'plan', 'infra', 'de', 'plus', 'de', '180', 'milliards', 'de', 'dollars', 'du', 'GC', 'https', 'co', 'e1PZviJezu', 'https']","['rt', u'cliquez', u'ici', u'pour', u'voir', 'un', 'du', u'plan', u'infra', 'de', u'plus', 'de', u'180', u'milliard', 'de', u'dollar', 'du', 'gc', u'https', 'co', u'e1pzvijezu', u'https']",RT @INFC_fra: Cliquez ici pour voir un aperçu du plan d’#infra de plus de 180 milliards de dollars du #GC! https://t.co/e1PZviJezu https://…,0.0,Neutral
955,955,955,910872542449106944,0,0,2017-09-21 14:25:11,Le stage pour jeunes Horizons Sciences de Mesha était . Développez vos compétences! d,['#EmploisVerts'],"['https://t.co/VkfNZ7Nx6', 'https://t.co/KynGg68utn']",Le stage pour jeunes Horizons Sciences de Mesha tait RiverInstituteC veloppez vos tences EmploisVerts https co VkfNZ7Nx6d https co KynGg68utn,"['Le', 'stage', 'pour', 'jeunes', 'Horizons', 'Sciences', 'de', 'Mesha', 'tait', 'RiverInstituteC', 'veloppez', 'vos', 'tences', 'EmploisVerts', 'https', 'co', 'VkfNZ7Nx6d', 'https', 'co', 'KynGg68utn']","['le', u'stage', u'pour', u'jeun', u'horizon', u'scienc', 'de', u'mesha', u'tait', u'riverinstitutec', u'veloppez', u'vos', u'tenc', u'emploisvert', u'https', 'co', u'vkfnz7nx6d', u'https', 'co', u'kyngg68utn']",Le stage pour jeunes Horizons Sciences de Mesha était @RiverInstituteC. Développez vos compétences! #EmploisVerts https://t.co/VkfNZ7Nx6d https://t.co/KynGg68utn,0.0,Neutral
956,956,956,910864442887467008,2,1,2017-09-21 13:53:00,Amoureux des ? Faites partie de l’album d’oiseaux du e! Écrivez une anecdote de mots.,"['#oiseaux', '#BirdYear']","['https://t.co/6vs8ALFx3e', 'https://t.co/VL1aEgRq4W']",Amoureux des oiseaux Faites partie de album oiseaux du 100e crivez une anecdote de 100 mots BirdYear https co 6vs8ALFx3e https co VL1aEgRq4W,"['Amoureux', 'des', 'oiseaux', 'Faites', 'partie', 'de', 'album', 'oiseaux', 'du', '100e', 'crivez', 'une', 'anecdote', 'de', '100', 'mots', 'BirdYear', 'https', 'co', '6vs8ALFx3e', 'https', 'co', 'VL1aEgRq4W']","[u'amoureux', u'des', u'oiseaux', u'fait', u'parti', 'de', u'album', u'oiseaux', 'du', u'100e', u'crivez', u'une', u'anecdot', 'de', u'100', u'mot', u'birdyear', u'https', 'co', u'6vs8alfx3', u'https', 'co', u'vl1aegrq4w']",Amoureux des #oiseaux? Faites partie de l’album d’oiseaux du 100e! Écrivez une anecdote de 100 mots. #BirdYear  https://t.co/6vs8ALFx3e https://t.co/VL1aEgRq4W,0.0,Neutral
957,957,957,910611578722103298,3,0,2017-09-20 21:08:13,": Superbes discussions avec le chef des services d’ombudsman et de médiation de l’, Johnston Barkat. http…","['#AGNU', '#UNGA']",[],RT Superbes discussions avec le chef des services ombudsman et de diation de Johnston Barkat AGNU UNGA,"['RT', 'Superbes', 'discussions', 'avec', 'le', 'chef', 'des', 'services', 'ombudsman', 'et', 'de', 'diation', 'de', 'Johnston', 'Barkat', 'AGNU', 'UNGA']","['rt', u'superb', u'discuss', u'avec', 'le', u'chef', u'des', u'servic', u'ombudsman', 'et', 'de', u'diation', 'de', u'johnston', u'barkat', u'agnu', u'unga']","RT @ministre_ec: Superbes discussions avec le chef des services d’ombudsman et de médiation de l’@ONU_fr, Johnston Barkat. #AGNU #UNGA http…",0.0,Neutral
958,958,958,910607412616466432,5,0,2017-09-20 20:51:40,": Ravie de rencontrer le ministre d’État et conseillé en sécurité nationale du , Son Excellence Jose Ramos-Horta.…",['#TimorLeste'],[],RT Ravie de rencontrer le ministre tat et en nationale du TimorLeste Son Excellence Jose Ramos Horta,"['RT', 'Ravie', 'de', 'rencontrer', 'le', 'ministre', 'tat', 'et', 'en', 'nationale', 'du', 'TimorLeste', 'Son', 'Excellence', 'Jose', 'Ramos', 'Horta']","['rt', u'ravi', 'de', u'rencontr', 'le', u'ministr', u'tat', 'et', 'en', u'national', 'du', u'timorlest', u'son', u'excel', u'jose', u'ramo', u'horta']","RT @ministre_ec: Ravie de rencontrer le ministre d’État et conseillé en sécurité nationale du #TimorLeste, Son Excellence Jose Ramos-Horta.…",0.0,Neutral
959,959,959,910599813976199170,2,0,2017-09-20 20:21:28,: Contente d’avoir rencontré à ! Nous avons discuté de l’élan mondial à l’endroit de l’!…,"['#AGNU', '#ActionClimatique']",[],RT Contente avoir ErikSolheim AGNU Nous avons de lan mondial endroit de ActionClimatique,"['RT', 'Contente', 'avoir', 'ErikSolheim', 'AGNU', 'Nous', 'avons', 'de', 'lan', 'mondial', 'endroit', 'de', 'ActionClimatique']","['rt', u'content', u'avoir', u'eriksolheim', u'agnu', u'nous', u'avon', 'de', u'lan', u'mondial', u'endroit', 'de', u'actionclimatiqu']",RT @ministre_ec: Contente d’avoir rencontré @ErikSolheim à #AGNU! Nous avons discuté de l’élan mondial à l’endroit de l’#ActionClimatique!…,0.0,Neutral
960,960,960,910599790546825218,1,0,2017-09-20 20:21:22,": Superbes discussions avec la ministre d’État , Claire Perry.","['#AGNU', '#UNGA']",['https://t.co/bfkpitMNgi'],RT Superbes discussions avec la ministre tat beisgovuk Claire Perry AGNU UNGA https co bfkpitMNgi,"['RT', 'Superbes', 'discussions', 'avec', 'la', 'ministre', 'tat', 'beisgovuk', 'Claire', 'Perry', 'AGNU', 'UNGA', 'https', 'co', 'bfkpitMNgi']","['rt', u'superb', u'discuss', u'avec', 'la', u'ministr', u'tat', u'beisgovuk', u'clair', u'perri', u'agnu', u'unga', u'https', 'co', u'bfkpitmngi']","RT @ministre_ec: Superbes discussions avec la ministre d’État @beisgovuk, Claire Perry. #AGNU #UNGA https://t.co/bfkpitMNgi",0.0,Neutral
961,961,961,910579673406550016,0,0,2017-09-20 19:01:26,Le Centre canadien de prévision des suit et .,"['#ouragans', '#Jose', '#Maria']","['https://t.co/6JPF1X67d4', 'https://t.co/mrPAEJecIo', 'https://t.co/OFXeICus87']",Le Centre canadien de vision des ouragans suit Jose et Maria https co 6JPF1X67d4 https co mrPAEJecIo https co OFXeICus87,"['Le', 'Centre', 'canadien', 'de', 'vision', 'des', 'ouragans', 'suit', 'Jose', 'et', 'Maria', 'https', 'co', '6JPF1X67d4', 'https', 'co', 'mrPAEJecIo', 'https', 'co', 'OFXeICus87']","['le', u'centr', u'canadien', 'de', u'vision', u'des', u'ouragan', u'suit', u'jose', 'et', u'maria', u'https', 'co', u'6jpf1x67d4', u'https', 'co', u'mrpaejecio', u'https', 'co', u'ofxeicus87']",Le Centre canadien de prévision des #ouragans suit #Jose et #Maria. https://t.co/6JPF1X67d4 https://t.co/mrPAEJecIo https://t.co/OFXeICus87,0.0,Neutral
962,962,962,910573598934491137,5,0,2017-09-20 18:37:18,": Nous sommes heureux d'avoir , , et plus cette fin de semaine",['#IOBEXPO17'],['https://t.co/\xe2\x80\xa6'],RT Nous sommes heureux avoir RNCan environnementca et plus cette fin de semaine IOBEXPO17 https co,"['RT', 'Nous', 'sommes', 'heureux', 'avoir', 'RNCan', 'environnementca', 'et', 'plus', 'cette', 'fin', 'de', 'semaine', 'IOBEXPO17', 'https', 'co']","['rt', u'nous', u'somm', u'heureux', u'avoir', u'rncan', u'environnementca', 'et', u'plus', u'cett', u'fin', 'de', u'semain', u'iobexpo17', u'https', 'co']","RT @MPO_MAR: Nous sommes heureux d'avoir @GCC_CCG @RNCan, @environnementca, @CNRC_NRC et plus cette fin de semaine #IOBEXPO17 https://t.co/…",0.0,Neutral
963,963,963,910539927301033985,2,0,2017-09-20 16:23:30,: On célèbre l’inauguration officielle de la station de traitement des eaux usées de ! (ANG),[],['https://t.co/oZgHnST\xe2\x80\xa6'],RT bre inauguration officielle de la station de traitement des eaux es de CityOwenSound ANG https co,"['RT', 'bre', 'inauguration', 'officielle', 'de', 'la', 'station', 'de', 'traitement', 'des', 'eaux', 'es', 'de', 'CityOwenSound', 'ANG', 'https', 'co']","['rt', u'bre', u'inaugur', u'officiell', 'de', 'la', u'station', 'de', u'traitement', u'des', u'eaux', 'es', 'de', u'cityowensound', u'ang', u'https', 'co']",RT @INFC_fra: On célèbre l’inauguration officielle de la station de traitement des eaux usées de @CityOwenSound! (ANG) https://t.co/oZgHnST…,0.0,Neutral
964,964,964,910506410265456640,2,2,2017-09-20 14:10:19,Votre projet environnemental a besoin d’un coup de pouce? Le Fonds pour dommages à l’ peut aider!,['#environnement'],"['https://t.co/WtcZB7FrMm', 'https://t.co/NxEip0ayFJ']",Votre projet environnemental besoin un coup de pouce Le Fonds pour dommages environnement peut aider https co WtcZB7FrMm https co NxEip0ayFJ,"['Votre', 'projet', 'environnemental', 'besoin', 'un', 'coup', 'de', 'pouce', 'Le', 'Fonds', 'pour', 'dommages', 'environnement', 'peut', 'aider', 'https', 'co', 'WtcZB7FrMm', 'https', 'co', 'NxEip0ayFJ']","[u'votr', u'projet', u'environnement', u'besoin', 'un', u'coup', 'de', u'pouc', 'le', u'fond', u'pour', u'dommag', u'environn', u'peut', u'aider', u'https', 'co', u'wtczb7frmm', u'https', 'co', u'nxeip0ayfj']",Votre projet environnemental a besoin d’un coup de pouce? Le Fonds pour dommages à l’#environnement peut  aider! https://t.co/WtcZB7FrMm https://t.co/NxEip0ayFJ,0.0,Neutral
965,965,965,910493395264638977,11,0,2017-09-20 13:18:36,: Ramassez un livre à saveur scientifique et célébrez la journée nationale Je lis la science! N'oubliez pas d'utiliser le mo…,[],[],RT Ramassez un livre saveur scientifique et brez la nationale Je lis la science oubliez pas utiliser le,"['RT', 'Ramassez', 'un', 'livre', 'saveur', 'scientifique', 'et', 'brez', 'la', 'nationale', 'Je', 'lis', 'la', 'science', 'oubliez', 'pas', 'utiliser', 'le']","['rt', u'ramassez', 'un', u'livr', u'saveur', u'scientifiqu', 'et', u'brez', 'la', u'national', 'je', u'lis', 'la', u'scienc', u'oubliez', u'pas', u'utilis', 'le']",RT @CRSNG_NSERC: Ramassez un livre à saveur scientifique et célébrez la journée nationale Je lis la science! N'oubliez pas d'utiliser le mo…,0.0,Neutral
966,966,966,910490593440288768,16,0,2017-09-20 13:07:28,: C’est la au ! Dites-moi comment vous prévoyez la célébrer,"['#SemainedelaCultureScientifique', '#Canada', '#SciLit17']",['https://t.\xe2\x80\xa6'],RT MindesSciences est la SemainedelaCultureScientifique au Canada Dites moi comment vous voyez la brer SciLit17 https,"['RT', 'MindesSciences', 'est', 'la', 'SemainedelaCultureScientifique', 'au', 'Canada', 'Dites', 'moi', 'comment', 'vous', 'voyez', 'la', 'brer', 'SciLit17', 'https']","['rt', u'mindessci', u'est', 'la', u'semainedelaculturescientifiqu', 'au', u'canada', u'dite', u'moi', u'comment', u'vous', u'voyez', 'la', u'brer', u'scilit17', u'https']",RT @MindesSciences: C’est la #SemainedelaCultureScientifique au #Canada! Dites-moi comment vous prévoyez la célébrer 📖 #SciLit17 https://t.…,0.0,Neutral
