,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
584,584,887487175276863488,0,0,2017-07-19 01:40:05,« Tous mes vœux aux athlètes! Donnez tout ce que vs avez! (...) Je suis très fière de vs! Amusez-vs bien! »,['#2017JAAN'],['https://t.co/l2BOYZcMFm'],Tous mes ux aux tes Donnez tout ce que vs avez Je suis de vs Amusez vs bien,"['Tous', 'mes', 'ux', 'aux', 'tes', 'Donnez', 'tout', 'ce', 'que', 'vs', 'avez', 'Je', 'suis', 'de', 'vs', 'Amusez', 'vs', 'bien']","[u'tous', u'mes', 'ux', u'aux', u'tes', u'donnez', u'tout', 'ce', u'que', 'vs', u'avez', 'je', u'sui', 'de', 'vs', u'amusez', 'vs', u'bien']",« Tous mes vœux aux athlètes! Donnez tout ce que vs avez! (...) Je suis très fière de vs! Amusez-vs bien! » @Genevieve_f #2017JAAN https://t.co/l2BOYZcMFm
585,585,887430605637660673,1,2,2017-07-18 21:55:18,"«Par le travail acharné, la détermination, la persistance et le pouvoir de nos convictions, on peut tous réussir.»",['#2017JAAN'],['https://t.co/j81D1r0JFA'],Par le travail la termination la persistance et le pouvoir de nos convictions peut tous ussir,"['Par', 'le', 'travail', 'la', 'termination', 'la', 'persistance', 'et', 'le', 'pouvoir', 'de', 'nos', 'convictions', 'peut', 'tous', 'ussir']","[u'par', 'le', u'travail', 'la', u'termin', 'la', u'persist', 'et', 'le', u'pouvoir', 'de', u'nos', u'convict', u'peut', u'tous', u'ussir']","«Par le travail acharné, la détermination, la persistance et le pouvoir de nos convictions, on peut tous réussir.» @TedNolan #2017JAAN https://t.co/j81D1r0JFA"
586,586,887401911112146945,1,2,2017-07-18 20:01:17,? Des ètesautochtones du Canada et des É.-U. concourront dans catégories sportives aux .,"['#SVQ', '#athl', '#2017JAAN']",['https://t.co/ZmH40Rzafg'],Des tesautochtones du Canada et des concourront dans gories sportives aux,"['Des', 'tesautochtones', 'du', 'Canada', 'et', 'des', 'concourront', 'dans', 'gories', 'sportives', 'aux']","[u'des', u'tesautochton', 'du', u'canada', 'et', u'des', u'concourront', u'dan', u'gori', u'sportiv', u'aux']",#SVQ? Des #athlètesautochtones du Canada et des É.-U. concourront dans 14 catégories sportives aux #2017JAAN. @naig2017to https://t.co/ZmH40Rzafg
587,587,887396433506308097,2,0,2017-07-18 19:39:31,": «Je représente plus que moi-même, je représente également ma famille, ma communauté, ma culture et ma province.» http…",[],[],Je sente plus que moi je sente galement famille culture et province,"['Je', 'sente', 'plus', 'que', 'moi', 'je', 'sente', 'galement', 'famille', 'culture', 'et', 'province']","['je', u'sent', u'plus', u'que', u'moi', 'je', u'sent', u'galement', u'famill', u'cultur', 'et', u'provinc']","RT @SportCanada_Fr: «Je représente plus que moi-même, je représente également ma famille, ma communauté, ma culture et ma province.»📖👇
http…"
588,588,887370892128514049,4,0,2017-07-18 17:58:01,: Le et les d’Eeyou Istchee signent une importante entente de gouvernance. éconciliation htt…,"['#GdC', '#Cris', '#r']",[],Le et les Eeyou Istchee signent une importante entente de gouvernance conciliation,"['Le', 'et', 'les', 'Eeyou', 'Istchee', 'signent', 'une', 'importante', 'entente', 'de', 'gouvernance', 'conciliation']","['le', 'et', u'les', u'eeyou', u'istche', u'signent', u'une', u'important', u'entent', 'de', u'gouvern', u'concili']",RT @salledepresseGC: Le #GdC et les #Cris d’Eeyou Istchee signent une importante entente de gouvernance. #réconciliation @GCAutochtones htt…
589,589,887369437309018112,2,2,2017-07-18 17:52:15,Des athlètes en pause photo avant la compé de basketball! Partagez vos photos d'équipes avec le mot-clic,['#JAAN2017'],['https://t.co/VFmDOpZBW5'],Des tes en pause photo avant la de basketball Partagez vos photos quipes avec le mot clic,"['Des', 'tes', 'en', 'pause', 'photo', 'avant', 'la', 'de', 'basketball', 'Partagez', 'vos', 'photos', 'quipes', 'avec', 'le', 'mot', 'clic']","[u'des', u'tes', 'en', u'paus', u'photo', u'avant', 'la', 'de', u'basketbal', u'partagez', u'vos', u'photo', u'quip', u'avec', 'le', u'mot', u'clic']",Des athlètes @NAIG_teamMB en pause photo avant la compé de basketball! Partagez vos photos d'équipes @naig2017to avec le mot-clic #JAAN2017 https://t.co/VFmDOpZBW5
590,590,887353445648396288,3,0,2017-07-18 16:48:42,: Je suis en direct sur FB - Signature d'une entente historique sur la governance de la Nation crie :,[],['https://t.co/V7nRTcRJ0F'],direct FB Signature entente historique governance Nation crie,"['direct', 'FB', 'Signature', 'entente', 'historique', 'governance', 'Nation', 'crie']","[u'direct', 'fb', u'signatur', u'entent', u'historiqu', u'govern', u'nation', u'crie']",RT @Min_AANC: Je suis en direct sur FB - Signature d'une entente historique sur la governance de la Nation crie : https://t.co/V7nRTcRJ0F
591,591,887333844168454145,2,1,2017-07-18 15:30:48,Danse en rond avec au Festival culturel . Amusez-vous au Festival toute la semaine! Info:,[],"['https://t.co/UAF9jMdvys', 'https://t.co/p5VvZ8iA5L']",Danse rond Festival culturel Amusez Festival toute semaine Info,"['Danse', 'rond', 'Festival', 'culturel', 'Amusez', 'Festival', 'toute', 'semaine', 'Info']","[u'dans', u'rond', u'festiv', u'culturel', u'amusez', u'festiv', u'tout', u'semain', u'info']",Danse en rond avec @_DiggingRoots au Festival culturel @naig2017to. Amusez-vous au Festival toute la semaine! Info: https://t.co/UAF9jMdvys https://t.co/p5VvZ8iA5L
592,592,887329906090270720,2,3,2017-07-18 15:15:10,Le est fier d’appuyer les JAAN ! Équipe88,"['#GdC', '#sportautochtone', '#2017JAAN', '#']","['https://t.co/xhi4Ri1MNL', 'https://t.co/cN0IK7RASN']",Le est fier appuyer les JAAN quipe88,"['Le', 'est', 'fier', 'appuyer', 'les', 'JAAN', 'quipe88']","['le', u'est', u'fier', u'appuy', u'les', u'jaan', u'quipe88']","Le #GdC est fier d’appuyer les JAAN @naig2017to! https://t.co/xhi4Ri1MNL 
#sportautochtone #2017JAAN #Équipe88 https://t.co/cN0IK7RASN"
593,593,887317812221554688,2,0,2017-07-18 14:27:06,: : Quelle équipe provinciale a remporté le plus de médailles aux Jeux autochtones de l’Amérique du Nord d…,['#MardiDevinette'],[],Quelle quipe provinciale le plus de dailles aux Jeux autochtones de rique du Nord,"['Quelle', 'quipe', 'provinciale', 'le', 'plus', 'de', 'dailles', 'aux', 'Jeux', 'autochtones', 'de', 'rique', 'du', 'Nord']","[u'quell', u'quip', u'provincial', 'le', u'plus', 'de', u'daill', u'aux', u'jeux', u'autochton', 'de', u'riqu', 'du', u'nord']",RT @SportCanada_Fr: #MardiDevinette: Quelle équipe provinciale a remporté le plus de médailles aux Jeux autochtones de l’Amérique du Nord d…
594,594,887317805921644544,3,0,2017-07-18 14:27:05,": Ajd : tir à l’arc, badminton, baseball, basketball, canoë/kayak, golf, crosse, tir, soccer, softball, lutte…",[],[],Ajd tir arc badminton baseball basketball kayak golf crosse tir soccer softball,"['Ajd', 'tir', 'arc', 'badminton', 'baseball', 'basketball', 'kayak', 'golf', 'crosse', 'tir', 'soccer', 'softball']","[u'ajd', u'tir', u'arc', u'badminton', u'basebal', u'basketbal', u'kayak', u'golf', u'cross', u'tir', u'soccer', u'softbal']","RT @SportCanada_Fr: Ajd @NAIG2017to: tir à l’arc, badminton, baseball, basketball,
canoë/kayak, golf, crosse, tir, soccer, softball, lutte…"
595,595,887317337795330050,0,0,2017-07-18 14:25:13,"« Faites de votre mieux, entraînez-vs, sentez-vs bien ds votre peau! » Travis Pete . Avez-vs un msg pr jeunes sportifs?",['#2017JAAN'],['https://t.co/fKPnz6IW7T'],Faites de votre mieux nez vs sentez vs bien ds votre peau Travis Pete Avez vs un msg pr jeunes sportifs,"['Faites', 'de', 'votre', 'mieux', 'nez', 'vs', 'sentez', 'vs', 'bien', 'ds', 'votre', 'peau', 'Travis', 'Pete', 'Avez', 'vs', 'un', 'msg', 'pr', 'jeunes', 'sportifs']","[u'fait', 'de', u'votr', u'mieux', u'nez', 'vs', u'sentez', 'vs', u'bien', 'ds', u'votr', u'peau', u'travi', u'pete', u'avez', 'vs', 'un', u'msg', 'pr', u'jeun', u'sportif']","« Faites de votre mieux, entraînez-vs, sentez-vs bien ds votre peau! » Travis Pete @GoTeamBC. Avez-vs un msg pr jeunes sportifs? #2017JAAN https://t.co/fKPnz6IW7T"
596,596,887296316426137606,3,3,2017-07-18 13:01:41,Les ers Jeux autochtones de l'Amérique du Nord à Edmonton (AB) en juillet furent un succès immédiat! Équipe88 C2c,"['#TousEnsemble', '#', '#2017JAAN']",['https://t.co/VM7c3Hz'],Les ers Jeux autochtones de rique du Nord Edmonton AB en juillet furent un diat quipe88 C2c,"['Les', 'ers', 'Jeux', 'autochtones', 'de', 'rique', 'du', 'Nord', 'Edmonton', 'AB', 'en', 'juillet', 'furent', 'un', 'diat', 'quipe88', 'C2c']","[u'les', u'er', u'jeux', u'autochton', 'de', u'riqu', 'du', u'nord', u'edmonton', 'ab', 'en', u'juillet', u'furent', 'un', u'diat', u'quipe88', u'c2c']",Les 1ers Jeux autochtones de l'Amérique du Nord à Edmonton (AB) en juillet 1990 furent un succès immédiat! #TousEnsemble #Équipe88 #2017JAAN https://t.co/VM7c3HzC2c
597,597,887284657364099072,1,0,2017-07-18 12:15:21,Ne manquez pas cet événement gratuit! Pour un apercu : The Jerry Cans via,[],"['https://t.co/DgcBrtazfO', 'https://t.co/YYsCG76mBm']",Ne manquez pas cet nement gratuit Pour un apercu Jerry Cans via,"['Ne', 'manquez', 'pas', 'cet', 'nement', 'gratuit', 'Pour', 'un', 'apercu', 'Jerry', 'Cans', 'via']","['ne', u'manquez', u'pas', u'cet', u'nement', u'gratuit', u'pour', 'un', u'apercu', u'jerri', u'can', u'via']","Ne manquez pas cet événement gratuit! Pour un apercu : https://t.co/DgcBrtazfO 
The Jerry Cans https://t.co/YYsCG76mBm via @CNAduCanada"
598,598,887131471705780224,0,0,2017-07-18 02:06:39,Les performances culturelles illuminent la soirée! Ne manquez pas celles de demain! 1,"['#JAAN2017', '#TousEnsemble']",['https://t.co/oz3ajb9Fo'],Les performances culturelles illuminent la Ne manquez pas celles de demain,"['Les', 'performances', 'culturelles', 'illuminent', 'la', 'Ne', 'manquez', 'pas', 'celles', 'de', 'demain']","[u'les', u'perform', u'culturell', u'illumin', 'la', 'ne', u'manquez', u'pas', u'cell', 'de', u'demain']",Les performances culturelles  @naig2017to @yorkuniversity illuminent la soirée! Ne manquez pas celles de demain! #JAAN2017 #TousEnsemble https://t.co/oz3ajb9Fo1
599,599,887126061741469697,1,4,2017-07-18 01:45:09,. et lancent le Fest. culturel à ! Programmation:,['#2017NAIG'],"['https://t.co/8pSQhx0b7z', 'https://t.co/ioyDWjeEd5']",et lancent le Fest culturel Programmation,"['et', 'lancent', 'le', 'Fest', 'culturel', 'Programmation']","['et', u'lancent', 'le', u'fest', u'culturel', u'programm']",.@_DiggingRoots et @djshub lancent le Fest. culturel @NAIG2017to à @yorkuniversity! Programmation: https://t.co/8pSQhx0b7z #2017NAIG https://t.co/ioyDWjeEd5
600,600,887122532083609600,0,0,2017-07-18 01:31:08,"Pour l'équipe Porte de l’Est et du Nord, après les compétitions... place au sport! Partagez vos photos préférées avec le mot-clic",['#JAAN2017'],['https://t.co/2UnubSGoOR'],Pour quipe Porte de Est et du Nord les titions place au sport Partagez vos photos es avec le mot clic,"['Pour', 'quipe', 'Porte', 'de', 'Est', 'et', 'du', 'Nord', 'les', 'titions', 'place', 'au', 'sport', 'Partagez', 'vos', 'photos', 'es', 'avec', 'le', 'mot', 'clic']","[u'pour', u'quip', u'port', 'de', u'est', 'et', 'du', u'nord', u'les', u'tition', u'place', 'au', u'sport', u'partagez', u'vos', u'photo', 'es', u'avec', 'le', u'mot', u'clic']","Pour l'équipe Porte de l’Est et du Nord, après les compétitions... place au sport! Partagez vos photos préférées avec le mot-clic #JAAN2017 https://t.co/2UnubSGoOR"
601,601,887074736290844675,0,0,2017-07-17 22:21:12,"Des artistes partagent histoires, danse et musique au festival culturel . Revoyez-les jeudi",['#JAAN2017'],['https://t.co/hcRJ0cfNwh'],artistes partagent histoires danse musique festival culturel Revoyez les jeudi,"['artistes', 'partagent', 'histoires', 'danse', 'musique', 'festival', 'culturel', 'Revoyez', 'les', 'jeudi']","[u'artist', u'partag', u'histoir', u'dans', u'musiqu', u'festiv', u'culturel', u'revoyez', u'les', u'jeudi']","Des artistes @torontomiut partagent histoires, danse et musique au festival culturel @yorkuniversity. Revoyez-les jeudi @McMasterU #JAAN2017 https://t.co/hcRJ0cfNwh"
602,602,887037987598585856,4,2,2017-07-17 19:55:11,Une carrière à Affaires autochtones et du Nord vous intéresse? Visitez le stand d'AANC au Festival culturel à !,['#2017JAAN'],['https://t.co/9rxcA57iI7'],Une Affaires autochtones et du Nord vous resse Visitez le stand AANC au Festival culturel,"['Une', 'Affaires', 'autochtones', 'et', 'du', 'Nord', 'vous', 'resse', 'Visitez', 'le', 'stand', 'AANC', 'au', 'Festival', 'culturel']","[u'une', u'affair', u'autochton', 'et', 'du', u'nord', u'vous', u'ress', u'visitez', 'le', u'stand', u'aanc', 'au', u'festiv', u'culturel']",Une carrière à Affaires autochtones et du Nord vous intéresse? Visitez le stand d'AANC au Festival culturel à @yorkuniversity! #2017JAAN https://t.co/9rxcA57iI7
603,603,887017018628722688,0,1,2017-07-17 18:31:51,Un atelier de tissage à la main en cours au stand de au Festival culturel des à . 0,['#2017JAAN'],['https://t.co/HN4Jv4lQl'],Un atelier de tissage la main en cours au stand de au Festival culturel des,"['Un', 'atelier', 'de', 'tissage', 'la', 'main', 'en', 'cours', 'au', 'stand', 'de', 'au', 'Festival', 'culturel', 'des']","['un', u'ateli', 'de', u'tissag', 'la', u'main', 'en', u'cour', 'au', u'stand', 'de', 'au', u'festiv', u'culturel', u'des']",Un atelier de tissage à la main en cours au stand de @MNC_tweets au Festival culturel des #2017JAAN à @yorkuniversity. https://t.co/HN4Jv4lQl0
604,604,887016693247209472,2,1,2017-07-17 18:30:34,"Le Fest. culturel des à commence auj.! À ne pas manquer : vendeurs, ateliers et performances, jusqu'à vendredi!",['#2017JAAN'],['https://t.co/ZukoNBVeEi'],Le Fest culturel des commence auj ne pas manquer vendeurs ateliers et performances jusqu vendredi,"['Le', 'Fest', 'culturel', 'des', 'commence', 'auj', 'ne', 'pas', 'manquer', 'vendeurs', 'ateliers', 'et', 'performances', 'jusqu', 'vendredi']","['le', u'fest', u'culturel', u'des', u'commenc', u'auj', 'ne', u'pas', u'manquer', u'vendeur', u'ateli', 'et', u'perform', u'jusqu', u'vendredi']","Le Fest. culturel des #2017JAAN à @yorkuniversity  commence auj.! 
À ne pas manquer : vendeurs, ateliers et performances, jusqu'à vendredi! https://t.co/ZukoNBVeEi"
605,605,886994260846837760,3,2,2017-07-17 17:01:25,"Go Équipe88! Lisez sur et éconciliation: Appels à l'action à , Commission éritéetRéconciliation :","['#', '#sports', '#r', '#V']","['https://t.co/z0ofEYSwWi', 'https://t.co/7zprXru6ko']",Go quipe88 Lisez sur et conciliation Appels action Commission conciliation,"['Go', 'quipe88', 'Lisez', 'sur', 'et', 'conciliation', 'Appels', 'action', 'Commission', 'conciliation']","['go', u'quipe88', u'lisez', u'sur', 'et', u'concili', u'appel', u'action', u'commiss', u'concili']","Go #Équipe88! Lisez sur #sports et #réconciliation: Appels à l'action 87 à 91, Commission #VéritéetRéconciliation : https://t.co/z0ofEYSwWi https://t.co/7zprXru6ko"
606,606,886988925843243008,0,0,2017-07-17 16:40:14,"Charles Wood, prés. fondateur des JAAN avec Cadence Dion &amp; Mikayla Nepoose-Wood de l'équipe Alb.",['#TousEnsemble'],['https://t.co/mpdT6tFZ5N'],Charles Wood fondateur des JAAN avec Cadence Dion amp Mikayla Nepoose Wood de quipe Alb,"['Charles', 'Wood', 'fondateur', 'des', 'JAAN', 'avec', 'Cadence', 'Dion', 'amp', 'Mikayla', 'Nepoose', 'Wood', 'de', 'quipe', 'Alb']","[u'charl', u'wood', u'fondateur', u'des', u'jaan', u'avec', u'cadenc', u'dion', u'amp', u'mikayla', u'nepoos', u'wood', 'de', u'quip', u'alb']","Charles Wood, prés. fondateur des JAAN @naig2017to avec Cadence Dion &amp; Mikayla Nepoose-Wood de l'équipe Alb. @AboriginalSport #TousEnsemble https://t.co/mpdT6tFZ5N"
607,607,886983907027058692,0,0,2017-07-17 16:20:17,"Où est Debwe? Si vous voyez la mascotte des , laissez-le nous savoir en mettant en ligne votre photo avec !","['#2017JAAN', '#Debwe']",['https://t.co/hUn2yMnlmm'],est Debwe Si vous voyez la mascotte des laissez le nous savoir en mettant en ligne votre photo avec,"['est', 'Debwe', 'Si', 'vous', 'voyez', 'la', 'mascotte', 'des', 'laissez', 'le', 'nous', 'savoir', 'en', 'mettant', 'en', 'ligne', 'votre', 'photo', 'avec']","[u'est', u'debw', 'si', u'vous', u'voyez', 'la', u'mascott', u'des', u'laissez', 'le', u'nous', u'savoir', 'en', u'mettant', 'en', u'lign', u'votr', u'photo', u'avec']","Où est Debwe? Si vous voyez la mascotte des #2017JAAN, laissez-le nous savoir en mettant en ligne votre photo avec #Debwe! https://t.co/hUn2yMnlmm"
608,608,886980165808553984,0,1,2017-07-17 16:05:25,Beaucoup d'excitation lors de la cérémonie d'ouverture des hier! Partagez vos photos en utilisant .,"['#2017JAAN', '#TousEnsemble']",['https://t.co/yn102ioiea'],Beaucoup excitation lors de la monie ouverture des hier Partagez vos photos en utilisant,"['Beaucoup', 'excitation', 'lors', 'de', 'la', 'monie', 'ouverture', 'des', 'hier', 'Partagez', 'vos', 'photos', 'en', 'utilisant']","[u'beaucoup', u'excit', u'lor', 'de', 'la', u'moni', u'ouvertur', u'des', u'hier', u'partagez', u'vos', u'photo', 'en', u'utilis']",Beaucoup d'excitation lors de la cérémonie d'ouverture des #2017JAAN hier! Partagez vos photos en utilisant #TousEnsemble. https://t.co/yn102ioiea
609,609,886973448089632768,2,2,2017-07-17 15:38:43,"« Amusez-vous, profitez-en et bonne chance! » Sally Whitewing, .",['#2017JAAN'],['https://t.co/McmKKN6GfS'],Amusez vous profitez en et bonne chance Sally Whitewing,"['Amusez', 'vous', 'profitez', 'en', 'et', 'bonne', 'chance', 'Sally', 'Whitewing']","[u'amusez', u'vous', u'profitez', 'en', 'et', u'bonn', u'chanc', u'salli', u'whitew']","« Amusez-vous, profitez-en et bonne chance! » Sally Whitewing, @TeamBCNAIG. @SportCanada_Fr #2017JAAN @naig2017to https://t.co/McmKKN6GfS"
610,610,886918706365960193,19,20,2017-07-17 12:01:12,Bonne chance aux participants des Jeux autochtones de l'Amérique du Nord à ! Go Équipe88!,"['#Toronto', '#']",['https://t.co/a29072wspF'],Bonne chance aux participants des Jeux autochtones de rique du Nord Go quipe88,"['Bonne', 'chance', 'aux', 'participants', 'des', 'Jeux', 'autochtones', 'de', 'rique', 'du', 'Nord', 'Go', 'quipe88']","[u'bonn', u'chanc', u'aux', u'particip', u'des', u'jeux', u'autochton', 'de', u'riqu', 'du', u'nord', 'go', u'quipe88']",Bonne chance aux participants des Jeux autochtones de l'Amérique du Nord à #Toronto! Go #Équipe88! @naig2017to https://t.co/a29072wspF
611,611,886803978658476032,2,1,2017-07-17 04:25:19,. donne le coup d'envoi aux Jeux autochtones de l'Amérique du Nord Bonne semaine à tous!,[],['https://t.co/dOkqabXsXW'],donne le coup envoi aux Jeux autochtones de rique du Nord Bonne semaine tous,"['donne', 'le', 'coup', 'envoi', 'aux', 'Jeux', 'autochtones', 'de', 'rique', 'du', 'Nord', 'Bonne', 'semaine', 'tous']","[u'donn', 'le', u'coup', u'envoi', u'aux', u'jeux', u'autochton', 'de', u'riqu', 'du', u'nord', u'bonn', u'semain', u'tous']",.@atribecalledred donne le coup d'envoi aux Jeux autochtones de l'Amérique du Nord @naig2017to Bonne semaine à tous! https://t.co/dOkqabXsXW
612,612,886774876698271744,1,1,2017-07-17 02:29:40,"Le stade est plein! , et les dirigeants de et de s'adressent à la foule aux",['#JAAN2017'],['https://t.co/2OG9U1zntr'],Le stade est plein et les dirigeants de et de adressent la foule aux,"['Le', 'stade', 'est', 'plein', 'et', 'les', 'dirigeants', 'de', 'et', 'de', 'adressent', 'la', 'foule', 'aux']","['le', u'stade', u'est', u'plein', 'et', u'les', u'dirig', 'de', 'et', 'de', u'adress', 'la', u'foul', u'aux']","Le stade est plein! @perrybellegarde, @Min_AANC et les dirigeants de @ITK_CanadaInuit et de @MNC_tweets s'adressent à la foule aux #JAAN2017 https://t.co/2OG9U1zntr"
613,613,886767115918823425,2,8,2017-07-17 01:58:50,La cérémonie d'ouverture des Jeux de l'Amérique du Nord bat son plein au rythme de ! Équipe88,"['#autochtones', '#TousEnsemble', '#']",['https://t.co/rcG93B5I3o'],La monie ouverture des Jeux de rique du Nord bat son plein au rythme de quipe88,"['La', 'monie', 'ouverture', 'des', 'Jeux', 'de', 'rique', 'du', 'Nord', 'bat', 'son', 'plein', 'au', 'rythme', 'de', 'quipe88']","['la', u'moni', u'ouvertur', u'des', u'jeux', 'de', u'riqu', 'du', u'nord', u'bat', u'son', u'plein', 'au', u'rythm', 'de', u'quipe88']",La cérémonie d'ouverture des Jeux #autochtones de l'Amérique du Nord bat son plein au rythme de @TabBep ! #TousEnsemble #Équipe88 https://t.co/rcG93B5I3o
614,614,886752795675820032,6,1,2017-07-17 01:01:56,À voir sur : cérémonie d'ouverture des Jeux de l'Amérique du Nord : 8,"['#autochtones', '#JAAN2017']",['https://t.co/ve72oCI7k'],voir sur monie ouverture des Jeux de rique du Nord,"['voir', 'sur', 'monie', 'ouverture', 'des', 'Jeux', 'de', 'rique', 'du', 'Nord']","[u'voir', u'sur', u'moni', u'ouvertur', u'des', u'jeux', 'de', u'riqu', 'du', u'nord']",À voir sur @cbcsports : cérémonie d'ouverture des Jeux #autochtones de l'Amérique du Nord #JAAN2017 : https://t.co/ve72oCI7k8
615,615,886751038082093056,5,5,2017-07-17 00:54:57,Beaucoup d'énergie parmi les équipes qui se dirigent vers la cérémonie d'ouverture des Jeux d'Amérique du Nord ! u,"['#autochtones', '#2017JAAN']",['https://t.co/ucXPdyKkL'],Beaucoup nergie parmi les quipes qui se dirigent vers la monie ouverture des Jeux rique du Nord,"['Beaucoup', 'nergie', 'parmi', 'les', 'quipes', 'qui', 'se', 'dirigent', 'vers', 'la', 'monie', 'ouverture', 'des', 'Jeux', 'rique', 'du', 'Nord']","[u'beaucoup', u'nergi', u'parmi', u'les', u'quip', u'qui', 'se', u'dirig', u'ver', 'la', u'moni', u'ouvertur', u'des', u'jeux', u'riqu', 'du', u'nord']",Beaucoup d'énergie parmi les équipes qui se dirigent vers la cérémonie d'ouverture des Jeux #autochtones d'Amérique du Nord  #2017JAAN! https://t.co/ucXPdyKkLu
616,616,886714625680658442,1,0,2017-07-16 22:30:15,La cérémonie d'ouverture des au Toronto sera retardée jusqu'à h (HAE). Couverture en direct :,['#2017JAAN'],['https://t.co/auie7FTHbb'],La monie ouverture des au Toronto sera jusqu HAE Couverture en direct,"['La', 'monie', 'ouverture', 'des', 'au', 'Toronto', 'sera', 'jusqu', 'HAE', 'Couverture', 'en', 'direct']","['la', u'moni', u'ouvertur', u'des', 'au', u'toronto', u'sera', u'jusqu', u'hae', u'couvertur', 'en', u'direct']",La cérémonie d'ouverture des #2017JAAN au Toronto sera retardée jusqu'à 21 h (HAE). Couverture en direct @cbcsports: https://t.co/auie7FTHbb
617,617,886709564422443008,2,1,2017-07-16 22:10:09,Voici quelques faits sur les qui se déroulent à cette semaine :,"['#2017JAAN', '#Toronto']",['https://t.co/UkKa4YnAft'],Voici quelques faits sur les qui se roulent cette semaine,"['Voici', 'quelques', 'faits', 'sur', 'les', 'qui', 'se', 'roulent', 'cette', 'semaine']","[u'voici', u'quelqu', u'fait', u'sur', u'les', u'qui', 'se', u'roulent', u'cett', u'semain']",Voici quelques faits sur les #2017JAAN qui se déroulent à #Toronto cette semaine : https://t.co/UkKa4YnAft
618,618,886694463078354944,1,0,2017-07-16 21:10:08,Willie Littlechild fut un des premiers à penser à des jeux de grande envergure. d Équipe88,"['#autochtones', '#TousEnsemble', '#']","['https://t.co/C4k7WtCWl', 'https://t.co/I3P8QplbIm']",Willie Littlechild fut un des premiers penser des jeux de grande envergure quipe88,"['Willie', 'Littlechild', 'fut', 'un', 'des', 'premiers', 'penser', 'des', 'jeux', 'de', 'grande', 'envergure', 'quipe88']","[u'willi', u'littlechild', u'fut', 'un', u'des', u'premier', u'penser', u'des', u'jeux', 'de', u'grand', u'envergur', u'quipe88']",Willie Littlechild fut un des premiers à penser à des jeux #autochtones de grande envergure. https://t.co/C4k7WtCWld #TousEnsemble #Équipe88 https://t.co/I3P8QplbIm
619,619,886660014416568321,2,0,2017-07-16 18:53:15,: Déclaration de la ministre Qualtrough sur l’ouverture des Équipe88,"['#TousEnsemble', '#SoutienSport', '#']",['https://t.\xe2\x80\xa6'],claration de la ministre Qualtrough sur ouverture des quipe88,"['claration', 'de', 'la', 'ministre', 'Qualtrough', 'sur', 'ouverture', 'des', 'quipe88']","[u'clarat', 'de', 'la', u'ministr', u'qualtrough', u'sur', u'ouvertur', u'des', u'quipe88']",RT @salledepresseGC: Déclaration de la ministre Qualtrough sur l’ouverture des @naig2017to #TousEnsemble #SoutienSport #Équipe88 https://t.…
620,620,886332079172177921,1,0,2017-07-15 21:10:09,Pas de billets pour la cérém. d'ouverture des ? Allez à la soirée de visionnement à ! Info:,['#2017JAAN'],"['https://t.co/YEUelFk95A', 'https://t.co/hcwh5fioY7']",Pas de billets pour la ouverture des Allez la de visionnement Info,"['Pas', 'de', 'billets', 'pour', 'la', 'ouverture', 'des', 'Allez', 'la', 'de', 'visionnement', 'Info']","[u'pas', 'de', u'billet', u'pour', 'la', u'ouvertur', u'des', u'allez', 'la', 'de', u'visionn', u'info']",Pas de billets pour la cérém. d'ouverture des #2017JAAN? Allez à la soirée de visionnement à @yorkuniversity! Info: https://t.co/YEUelFk95A https://t.co/hcwh5fioY7
621,621,886193880030490628,1,1,2017-07-15 12:01:00,Bonne éedesparcs du ! Visitez le site de pour les activités près de chez vous: C0,"['#Journ', '#Canada']","['https://t.co/z7aGZQtg', 'https://t.co/JTxFkZOxHt']",Bonne edesparcs du Visitez le site de pour les de chez vous C0,"['Bonne', 'edesparcs', 'du', 'Visitez', 'le', 'site', 'de', 'pour', 'les', 'de', 'chez', 'vous', 'C0']","[u'bonn', u'edesparc', 'du', u'visitez', 'le', u'site', 'de', u'pour', u'les', 'de', u'chez', u'vous', 'c0']",Bonne #Journéedesparcs du #Canada! Visitez le site de @ParcsCanada pour les activités près de chez vous: https://t.co/z7aGZQtgC0 https://t.co/JTxFkZOxHt
622,622,885908238377652224,4,0,2017-07-14 17:05:58,": Femmes cries, Moose Factory (Ontario), Reconnaissez-vous les femmes sur cette photo? D èr…",['#Premi'],['https://t.co/0tvCVl0bf'],Femmes cries Moose Factory Ontario Reconnaissez vous les femmes sur cette photo,"['Femmes', 'cries', 'Moose', 'Factory', 'Ontario', 'Reconnaissez', 'vous', 'les', 'femmes', 'sur', 'cette', 'photo']","[u'femm', u'cri', u'moos', u'factori', u'ontario', u'reconnaissez', u'vous', u'les', u'femm', u'sur', u'cett', u'photo']","RT @visage_nom: Femmes cries, Moose Factory (Ontario), 1926
Reconnaissez-vous les femmes sur cette photo? 
https://t.co/0tvCVl0bfD #Premièr…"
