Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
483,483,483,919987391464660992,2,7,2017-10-16 18:04:21,"Not only is improving yields important for , but increasing the nutrition of is good for all! Our scientist has more:","['#WFD2017', '#CdnAg']",['https://t.co/kj7r1JLvUY'],improving yields important WFD2017 increasing nutrition CdnAg good scientist https co kj7r1JLvUY,"['improving', 'yields', 'important', 'WFD2017', 'increasing', 'nutrition', 'CdnAg', 'good', 'scientist', 'https', 'co', 'kj7r1JLvUY']","[u'improv', u'yield', u'import', u'wfd2017', u'increas', u'nutrit', u'cdnag', u'good', u'scientist', u'https', 'co', u'kj7r1jlvuy']","Not only is improving yields important for #WFD2017, but increasing the nutrition of #CdnAg is good for all! Our scientist has more: https://t.co/kj7r1JLvUY",0.44375,Positive
484,484,484,919966522847711238,11,13,2017-10-16 16:41:25,Dr. Andrew Bert is one of our research scientists focused on wheat breeding. What does that mean? Watch and find out!,"['#CdnAg', '#WFD2017']",['https://t.co/AlacP2lEmf'],Dr Andrew Bert one research scientists focused CdnAg wheat breeding mean Watch find WFD2017 https co AlacP2lEmf,"['Dr', 'Andrew', 'Bert', 'one', 'research', 'scientists', 'focused', 'CdnAg', 'wheat', 'breeding', 'mean', 'Watch', 'find', 'WFD2017', 'https', 'co', 'AlacP2lEmf']","['dr', u'andrew', u'bert', u'one', u'research', u'scientist', u'focus', u'cdnag', u'wheat', u'breed', u'mean', u'watch', u'find', u'wfd2017', u'https', 'co', u'alacp2lemf']",Dr. Andrew Bert is one of our research scientists focused on #CdnAg wheat breeding. What does that mean? Watch and find out! #WFD2017 https://t.co/AlacP2lEmf,-0.390625,Negative
485,485,485,919954907280609281,0,1,2017-10-16 15:55:16,Min. MacAulay gives remarks at ceremonies in .,"['#WFD2017', '#Rome']",['https://t.co/jhvG7NTSih'],Min MacAulay gives remarks WFD2017 ceremonies Rome FAOWFD https co jhvG7NTSih,"['Min', 'MacAulay', 'gives', 'remarks', 'WFD2017', 'ceremonies', 'Rome', 'FAOWFD', 'https', 'co', 'jhvG7NTSih']","[u'min', u'macaulay', u'give', u'remark', u'wfd2017', u'ceremoni', u'rome', u'faowfd', u'https', 'co', u'jhvg7ntsih']",Min. MacAulay gives remarks at #WFD2017 ceremonies in #Rome.  @FAOWFD https://t.co/jhvG7NTSih,0.0,Neutral
486,486,486,919946624813666304,4,8,2017-10-16 15:22:21,Improving potato yields sometimes means looking at what ELSE you grow - like Sorghum sudan grass:,"['#CdnAg', '#WFD2017']",['https://t.co/fmsnhTA4Lf'],Improving CdnAg potato yields sometimes means looking ELSE grow like Sorghum sudan grass WFD2017 https co fmsnhTA4Lf,"['Improving', 'CdnAg', 'potato', 'yields', 'sometimes', 'means', 'looking', 'ELSE', 'grow', 'like', 'Sorghum', 'sudan', 'grass', 'WFD2017', 'https', 'co', 'fmsnhTA4Lf']","[u'improv', u'cdnag', u'potato', u'yield', u'sometim', u'mean', u'look', u'els', u'grow', u'like', u'sorghum', u'sudan', u'grass', u'wfd2017', u'https', 'co', u'fmsnhta4lf']",Improving #CdnAg potato yields sometimes means looking at what ELSE you grow - like Sorghum sudan grass:  #WFD2017 https://t.co/fmsnhTA4Lf,0.0,Neutral
487,487,487,919940410163826691,2,1,2017-10-16 14:57:40,Minister MacAulay Takes Part in World Food Day,[],['https://t.co/RUsiCT4JJA'],Minister MacAulay Takes Part World Food Day https co RUsiCT4JJA FAOWFD,"['Minister', 'MacAulay', 'Takes', 'Part', 'World', 'Food', 'Day', 'https', 'co', 'RUsiCT4JJA', 'FAOWFD']","[u'minist', u'macaulay', u'take', u'part', u'world', u'food', u'day', u'https', 'co', u'rusict4jja', u'faowfd']",Minister MacAulay Takes Part in World Food Day https://t.co/RUsiCT4JJA @FAOWFD,0.0,Neutral
488,488,488,919926067439329281,10,11,2017-10-16 14:00:40,It's ! Our scientists are taking over to show how our work benefits both farmers and consumers by increasing yields.,"['#WFD2017', '#CdnAg']",['https://t.co/hA5X3PT2ZF'],WFD2017 CdnAg scientists taking show work benefits farmers consumers increasing yields https co hA5X3PT2ZF,"['WFD2017', 'CdnAg', 'scientists', 'taking', 'show', 'work', 'benefits', 'farmers', 'consumers', 'increasing', 'yields', 'https', 'co', 'hA5X3PT2ZF']","[u'wfd2017', u'cdnag', u'scientist', u'take', u'show', u'work', u'benefit', u'farmer', u'consum', u'increas', u'yield', u'https', 'co', u'ha5x3pt2zf']",It's #WFD2017! Our #CdnAg scientists are taking over to show how our work benefits both farmers and consumers by increasing yields. https://t.co/hA5X3PT2ZF,0.0,Neutral
489,489,489,919618918817386498,2,2,2017-10-15 17:40:10,Min. MacAulay attends ministerial meeting in 8,"['#G7', '#Bergamo']",['https://t.co/tafD6F3qF'],Min MacAulay attends G7 ministerial meeting Bergamo https co tafD6F3qF8,"['Min', 'MacAulay', 'attends', 'G7', 'ministerial', 'meeting', 'Bergamo', 'https', 'co', 'tafD6F3qF8']","[u'min', u'macaulay', u'attend', 'g7', u'ministeri', u'meet', u'bergamo', u'https', 'co', u'tafd6f3qf8']",Min. MacAulay attends #G7 ministerial meeting in #Bergamo https://t.co/tafD6F3qF8,0.0,Neutral
490,490,490,919615735802056705,1,2,2017-10-15 17:27:31,Min. MacAulay meets with Italian counterpart Min. Maurizio Martina on the margins of meetings in,"['#G7', '#Bergamo']",['https://t.co/mCNtvprBWT'],Min MacAulay meets Italian counterpart Min Maurizio Martina maumartina margins G7 meetings Bergamo https co mCNtvprBWT,"['Min', 'MacAulay', 'meets', 'Italian', 'counterpart', 'Min', 'Maurizio', 'Martina', 'maumartina', 'margins', 'G7', 'meetings', 'Bergamo', 'https', 'co', 'mCNtvprBWT']","[u'min', u'macaulay', u'meet', u'italian', u'counterpart', u'min', u'maurizio', u'martina', u'maumartina', u'margin', 'g7', u'meet', u'bergamo', u'https', 'co', u'mcntvprbwt']",Min. MacAulay meets with Italian counterpart Min. Maurizio Martina @maumartina on the margins of #G7 meetings in #Bergamo https://t.co/mCNtvprBWT,0.0,Neutral
491,491,491,919613493980094464,1,1,2017-10-15 17:18:37,Minister MacAulay wraps up successful G7 Agriculture Ministers’ Meeting,"['#G7', '#CdnAg']",['https://t.co/njQcliI2mz'],Minister MacAulay wraps successful G7 Agriculture Meeting G7 CdnAg https co njQcliI2mz,"['Minister', 'MacAulay', 'wraps', 'successful', 'G7', 'Agriculture', 'Meeting', 'G7', 'CdnAg', 'https', 'co', 'njQcliI2mz']","[u'minist', u'macaulay', u'wrap', u'success', 'g7', u'agricultur', u'meet', 'g7', u'cdnag', u'https', 'co', u'njqclii2mz']",Minister MacAulay wraps up successful G7 Agriculture Ministers’ Meeting #G7 #CdnAg https://t.co/njQcliI2mz,0.75,Positive
492,492,492,919208765714464768,0,1,2017-10-14 14:30:22,We’re at the Saint-Hyacinthe Open House in QC right now! Come elore with us!,['#CdnAg'],['https://t.co/G5mkH5E52a'],Saint Hyacinthe Open House QC right Come explore CdnAg us https co G5mkH5E52a,"['Saint', 'Hyacinthe', 'Open', 'House', 'QC', 'right', 'Come', 'explore', 'CdnAg', 'us', 'https', 'co', 'G5mkH5E52a']","[u'saint', u'hyacinth', u'open', u'hous', 'qc', u'right', u'come', u'explor', u'cdnag', 'us', u'https', 'co', u'g5mkh5e52a']",We’re at the Saint-Hyacinthe Open House in QC right now! Come explore #CdnAg with us! https://t.co/G5mkH5E52a,0.2232142857142857,Neutral
493,493,493,919053921338916864,6,3,2017-10-14 04:15:04,invests $1.31M dollars in the Welfare of Canadian Livestock:,['#GoC'],"['https://t.co/vzzh98eIWf', 'https://t.co/EGo1JUdW8M']",GoC invests 31M dollars Welfare Canadian Livestock https co vzzh98eIWf https co EGo1JUdW8M,"['GoC', 'invests', '31M', 'dollars', 'Welfare', 'Canadian', 'Livestock', 'https', 'co', 'vzzh98eIWf', 'https', 'co', 'EGo1JUdW8M']","[u'goc', u'invest', u'31m', u'dollar', u'welfar', u'canadian', u'livestock', u'https', 'co', u'vzzh98eiwf', u'https', 'co', u'ego1judw8m']",#GoC invests $1.31M dollars in the Welfare of Canadian Livestock: https://t.co/vzzh98eIWf https://t.co/EGo1JUdW8M,0.0,Neutral
494,494,494,918939100887085056,1,1,2017-10-13 20:38:49,Your contributions help our scientists report on . See the latest:,"['#CdnAg', '#AgWeather']",['https://t.co/6WrSzD6cwS'],CdnAg contributions help scientists report AgWeather See latest https co 6WrSzD6cwS,"['CdnAg', 'contributions', 'help', 'scientists', 'report', 'AgWeather', 'See', 'latest', 'https', 'co', '6WrSzD6cwS']","[u'cdnag', u'contribut', u'help', u'scientist', u'report', u'agweath', u'see', u'latest', u'https', 'co', u'6wrszd6cws']",Your #CdnAg contributions help our scientists report on #AgWeather. See the latest: https://t.co/6WrSzD6cwS,0.5,Positive
495,495,495,918913686256996357,1,0,2017-10-13 18:57:50,$9.3M from helps Fruit d’Or build a modern cranberry processing plant: C,['#GC'],"['https://t.co/FNxOMeWpH', 'https://t.co/WHs4WvoGer']",3M GC helps Fruit build modern cranberry processing plant https co FNxOMeWpHC https co WHs4WvoGer,"['3M', 'GC', 'helps', 'Fruit', 'build', 'modern', 'cranberry', 'processing', 'plant', 'https', 'co', 'FNxOMeWpHC', 'https', 'co', 'WHs4WvoGer']","['3m', 'gc', u'help', u'fruit', u'build', u'modern', u'cranberri', u'process', u'plant', u'https', 'co', u'fnxomewphc', u'https', 'co', u'whs4wvoger']",$9.3M from #GC helps Fruit d’Or build a modern cranberry processing plant: https://t.co/FNxOMeWpHC https://t.co/WHs4WvoGer,0.2,Neutral
496,496,496,918906830084026369,1,0,2017-10-13 18:30:35,Register now for major trade mission to set for Nov . Sign up:,"['#CdnAg', '#China']",['https://t.co/iPeWQTWwNj'],Register major CdnAg trade mission China set Nov 12 21 Sign https co iPeWQTWwNj,"['Register', 'major', 'CdnAg', 'trade', 'mission', 'China', 'set', 'Nov', '12', '21', 'Sign', 'https', 'co', 'iPeWQTWwNj']","[u'regist', u'major', u'cdnag', u'trade', u'mission', u'china', u'set', u'nov', '12', '21', u'sign', u'https', 'co', u'ipewqtwwnj']",Register now for major #CdnAg trade mission to #China set for Nov 12 -21. Sign up:  https://t.co/iPeWQTWwNj,0.0625,Neutral
497,497,497,918899349597323264,0,1,2017-10-13 18:00:51,"DYK 🥚 aren't just nutritious, they can be used in all sorts of non-food ways?",['#WorldEggDay'],['https://t.co/kow1J69Glf'],DYK nutritious used sorts non food ways WorldEggDay https co kow1J69Glf,"['DYK', 'nutritious', 'used', 'sorts', 'non', 'food', 'ways', 'WorldEggDay', 'https', 'co', 'kow1J69Glf']","[u'dyk', u'nutriti', u'use', u'sort', u'non', u'food', u'way', u'worldeggday', u'https', 'co', u'kow1j69glf']","DYK 🥚 aren't just nutritious, they can be used in all sorts of non-food ways? #WorldEggDay https://t.co/kow1J69Glf",0.0,Neutral
498,498,498,918895407480098817,6,6,2017-10-13 17:45:12,See our infographic for info on the many women who have left their mark on science:,"['#CdnAg', '#ClaimYourPlace']",['https://t.co/L5g3IjWDUv'],See infographic info many women left mark CdnAg science https co L5g3IjWDUv ClaimYourPlace,"['See', 'infographic', 'info', 'many', 'women', 'left', 'mark', 'CdnAg', 'science', 'https', 'co', 'L5g3IjWDUv', 'ClaimYourPlace']","[u'see', u'infograph', u'info', u'mani', u'women', u'left', u'mark', u'cdnag', u'scienc', u'https', 'co', u'l5g3ijwduv', u'claimyourplac']",See our infographic for info on the many women who have left their mark on #CdnAg science: https://t.co/L5g3IjWDUv #ClaimYourPlace,0.25,Neutral
499,499,499,918876584068702210,0,0,2017-10-13 16:30:24,Want qualified business contacts in international markets? Trade Commissioners are here to help :,"['#CdnAg', '#foodbiz']",['https://t.co/iLnG4ng6In'],Want qualified business contacts international markets Trade Commissioners help CdnAg foodbiz https co iLnG4ng6In,"['Want', 'qualified', 'business', 'contacts', 'international', 'markets', 'Trade', 'Commissioners', 'help', 'CdnAg', 'foodbiz', 'https', 'co', 'iLnG4ng6In']","[u'want', u'qualifi', u'busi', u'contact', u'intern', u'market', u'trade', u'commission', u'help', u'cdnag', u'foodbiz', u'https', 'co', u'ilng4ng6in']",Want qualified business contacts in international markets? Trade Commissioners are here to help #CdnAg #foodbiz: https://t.co/iLnG4ng6In,0.0,Neutral
500,500,500,918869280732704768,6,8,2017-10-13 16:01:22,helps confectionery . Duty-free trade from eliminated tariffs means your advantage increases:,"['#CETA', '#CdnAg', '#SMEs', '#EU']",['https://t.co/z4JkgV7yKi'],CETA helps CdnAg confectionery SMEs Duty free EU trade eliminated tariffs means advantage increases https co z4JkgV7yKi,"['CETA', 'helps', 'CdnAg', 'confectionery', 'SMEs', 'Duty', 'free', 'EU', 'trade', 'eliminated', 'tariffs', 'means', 'advantage', 'increases', 'https', 'co', 'z4JkgV7yKi']","[u'ceta', u'help', u'cdnag', u'confectioneri', u'smes', u'duti', u'free', 'eu', u'trade', u'elimin', u'tariff', u'mean', u'advantag', u'increas', u'https', 'co', u'z4jkgv7yki']",#CETA helps #CdnAg confectionery #SMEs. Duty-free #EU trade from eliminated tariffs means your advantage increases: https://t.co/z4JkgV7yKi,0.0,Neutral
501,501,501,918861546142519296,0,0,2017-10-13 15:30:38,Interested in being the CEO of the Cdn Dairy Commission? Apply today:,['#CdnAg'],['https://t.co/1BlBYYjxDR'],Interested CEO Cdn Dairy Commission Apply today https co 1BlBYYjxDR CdnAg,"['Interested', 'CEO', 'Cdn', 'Dairy', 'Commission', 'Apply', 'today', 'https', 'co', '1BlBYYjxDR', 'CdnAg']","[u'interest', u'ceo', u'cdn', u'dairi', u'commiss', u'appli', u'today', u'https', 'co', u'1blbyyjxdr', u'cdnag']",Interested in being the CEO of the Cdn Dairy Commission? Apply today: https://t.co/1BlBYYjxDR #CdnAg,0.25,Neutral
502,502,502,918854227690127361,2,2,2017-10-13 15:01:34,"Baked, boiled or fried - Canadians love root vegetables! Learn more about the turnip:","['#CdnAg', '#DiscoverAg']","['https://t.co/4YUZ93GFVF', 'https://t.co/MhK7hhw0x5']",Baked boiled fried Canadians love root vegetables Learn CdnAg turnip https co 4YUZ93GFVF DiscoverAg https co MhK7hhw0x5,"['Baked', 'boiled', 'fried', 'Canadians', 'love', 'root', 'vegetables', 'Learn', 'CdnAg', 'turnip', 'https', 'co', '4YUZ93GFVF', 'DiscoverAg', 'https', 'co', 'MhK7hhw0x5']","[u'bake', u'boil', u'fri', u'canadian', u'love', u'root', u'veget', u'learn', u'cdnag', u'turnip', u'https', 'co', u'4yuz93gfvf', u'discoverag', u'https', 'co', u'mhk7hhw0x5']","Baked, boiled or fried - Canadians love root vegetables! Learn more about the #CdnAg turnip: https://t.co/4YUZ93GFVF #DiscoverAg https://t.co/MhK7hhw0x5",0.5625,Positive
503,503,503,918846433276715008,2,1,2017-10-13 14:30:35,Have you considered Germany's e-commerce market? It is a massive market for :,"['#CdnAg', '#SMEs']","['https://t.co/NCEu665skw', 'https://t.co/k6XzoF9joy']",considered Germany commerce market massive market CdnAg SMEs https co NCEu665skw https co k6XzoF9joy,"['considered', 'Germany', 'commerce', 'market', 'massive', 'market', 'CdnAg', 'SMEs', 'https', 'co', 'NCEu665skw', 'https', 'co', 'k6XzoF9joy']","[u'consid', u'germani', u'commerc', u'market', u'massiv', u'market', u'cdnag', u'smes', u'https', 'co', u'nceu665skw', u'https', 'co', u'k6xzof9joy']",Have you considered Germany's e-commerce market? It is a massive market for #CdnAg #SMEs: https://t.co/NCEu665skw https://t.co/k6XzoF9joy,0.0,Neutral
504,504,504,918585859397611520,3,6,2017-10-12 21:15:10,"Min. MacAaulay tours the in Belgium, an important gateway to Europe for","['#CdnAg', '#CETA']",['https://t.co/fFlWCMt5AH'],Min MacAaulay tours PortofAntwerp Belgium important gateway Europe CdnAg CETA https co fFlWCMt5AH,"['Min', 'MacAaulay', 'tours', 'PortofAntwerp', 'Belgium', 'important', 'gateway', 'Europe', 'CdnAg', 'CETA', 'https', 'co', 'fFlWCMt5AH']","[u'min', u'macaaulay', u'tour', u'portofantwerp', u'belgium', u'import', u'gateway', u'europ', u'cdnag', u'ceta', u'https', 'co', u'fflwcmt5ah']","Min. MacAaulay tours the @PortofAntwerp in Belgium, an important gateway to Europe for #CdnAg #CETA https://t.co/fFlWCMt5AH",0.4,Positive
505,505,505,918580970080624641,0,1,2017-10-12 20:55:44,Min. MacAulay meets reps from and Fediol in to discuss opportunities for European and D,"['#Brussels', '#CdnAg']",['https://t.co/cNniojRn3'],Min MacAulay meets reps Fediol Brussels discuss opportunities European CdnAg https co cNniojRn3D,"['Min', 'MacAulay', 'meets', 'reps', 'Fediol', 'Brussels', 'discuss', 'opportunities', 'European', 'CdnAg', 'https', 'co', 'cNniojRn3D']","[u'min', u'macaulay', u'meet', u'rep', u'fediol', u'brussel', u'discuss', u'opportun', u'european', u'cdnag', u'https', 'co', u'cnniojrn3d']",Min. MacAulay meets reps from @COCERAL_EU and Fediol in #Brussels to discuss opportunities for European and #CdnAg https://t.co/cNniojRn3D,0.0,Neutral
506,506,506,918545579239792640,0,3,2017-10-12 18:35:06,"Better cranberry pollination and improved manufacturing of recycled bedding, thanks to $665K from the",['#GoC'],['https://t.co/VRUNGVSr1E'],Better cranberry pollination improved manufacturing recycled bedding thanks 665K GoC https co VRUNGVSr1E,"['Better', 'cranberry', 'pollination', 'improved', 'manufacturing', 'recycled', 'bedding', 'thanks', '665K', 'GoC', 'https', 'co', 'VRUNGVSr1E']","[u'better', u'cranberri', u'pollin', u'improv', u'manufactur', u'recycl', u'bed', u'thank', u'665k', u'goc', u'https', 'co', u'vrungvsr1']","Better cranberry pollination and improved manufacturing of recycled bedding, thanks to $665K from the #GoC https://t.co/VRUNGVSr1E",0.35,Positive
507,507,507,918540571513323522,4,7,2017-10-12 18:15:12,Min MacAulay strengthens collaboration in agriculture with European Union Commissioner,['#CETA'],['https://t.co/ZbRX763FRg'],Min MacAulay strengthens collaboration agriculture European Union Commissioner CETA https co ZbRX763FRg,"['Min', 'MacAulay', 'strengthens', 'collaboration', 'agriculture', 'European', 'Union', 'Commissioner', 'CETA', 'https', 'co', 'ZbRX763FRg']","[u'min', u'macaulay', u'strengthen', u'collabor', u'agricultur', u'european', u'union', u'commission', u'ceta', u'https', 'co', u'zbrx763frg']",Min MacAulay strengthens collaboration in agriculture with European Union Commissioner @V_Andriukaitis  #CETA https://t.co/ZbRX763FRg,0.0,Neutral
508,508,508,918537066799091714,1,3,2017-10-12 18:01:16,Here are some considerations for wanting to ert to . More intel:,"['#CdnAg', '#foodbiz', '#France']","['https://t.co/sTsnaAHZ43', 'https://t.co/ensTSOTuFv']",considerations CdnAg foodbiz wanting export France intel https co sTsnaAHZ43 https co ensTSOTuFv,"['considerations', 'CdnAg', 'foodbiz', 'wanting', 'export', 'France', 'intel', 'https', 'co', 'sTsnaAHZ43', 'https', 'co', 'ensTSOTuFv']","[u'consider', u'cdnag', u'foodbiz', u'want', u'export', u'franc', u'intel', u'https', 'co', u'stsnaahz43', u'https', 'co', u'enstsotufv']",Here are some considerations for #CdnAg #foodbiz wanting to export to #France. More intel: https://t.co/sTsnaAHZ43 https://t.co/ensTSOTuFv,0.5,Positive
509,509,509,918521918776643585,3,4,2017-10-12 17:01:05,will provide an advantage for in the ? Find out how here: 0,"['#DYK', '#CETA', '#CdnAg', '#EU']","['https://t.co/ExQtSxfKoB', 'https://t.co/QKE3OiYoR']",DYK CETA provide advantage CdnAg EU Find https co ExQtSxfKoB https co QKE3OiYoR0,"['DYK', 'CETA', 'provide', 'advantage', 'CdnAg', 'EU', 'Find', 'https', 'co', 'ExQtSxfKoB', 'https', 'co', 'QKE3OiYoR0']","[u'dyk', u'ceta', u'provid', u'advantag', u'cdnag', 'eu', u'find', u'https', 'co', u'exqtsxfkob', u'https', 'co', u'qke3oiyor0']",#DYK #CETA will provide an advantage for #CdnAg in the #EU? Find out how here: https://t.co/ExQtSxfKoB https://t.co/QKE3OiYoR0,0.0,Neutral
510,510,510,918499165272985601,0,0,2017-10-12 15:30:40,/2 Come to our open house and discover an artificial stomach for testing food products:,[],['https://t.co/5lL4CFEwPo'],Come open house discover artificial stomach testing food products https co 5lL4CFEwPo,"['Come', 'open', 'house', 'discover', 'artificial', 'stomach', 'testing', 'food', 'products', 'https', 'co', '5lL4CFEwPo']","[u'come', u'open', u'hous', u'discov', u'artifici', u'stomach', u'test', u'food', u'product', u'https', 'co', u'5ll4cfewpo']",1/2 Come to our open house and discover an artificial stomach for testing food products: https://t.co/5lL4CFEwPo,-0.3,Neutral
511,511,511,918491565127098369,6,4,2017-10-12 15:00:28,Watch our video series to see how far has come:,['#CdnAg'],"['https://t.co/PyakaeXxlg', 'https://t.co/XUWOImSAmF']",Watch video series see far CdnAg come https co PyakaeXxlg https co XUWOImSAmF,"['Watch', 'video', 'series', 'see', 'far', 'CdnAg', 'come', 'https', 'co', 'PyakaeXxlg', 'https', 'co', 'XUWOImSAmF']","[u'watch', u'video', u'seri', u'see', u'far', u'cdnag', u'come', u'https', 'co', u'pyakaexxlg', u'https', 'co', u'xuwoimsamf']",Watch our video series to see how far #CdnAg has come: https://t.co/PyakaeXxlg https://t.co/XUWOImSAmF,0.1,Neutral
512,512,512,918480160814399489,0,0,2017-10-12 14:15:09,talk tonight at the CEF. Come meet Canada’s newest and how we discovered it with !,"['#Canada150', '#goodbacteria', '#science']",['https://t.co/dIy15nMyN7'],Canada150 talk tonight CEF Come meet newest goodbacteria discovered science https co dIy15nMyN7,"['Canada150', 'talk', 'tonight', 'CEF', 'Come', 'meet', 'newest', 'goodbacteria', 'discovered', 'science', 'https', 'co', 'dIy15nMyN7']","[u'canada150', u'talk', u'tonight', u'cef', u'come', u'meet', u'newest', u'goodbacteria', u'discov', u'scienc', u'https', 'co', u'diy15nmyn7']",#Canada150 talk tonight at the CEF. Come meet Canada’s newest #goodbacteria and how we discovered it with #science! https://t.co/dIy15nMyN7,0.0,Neutral
513,513,513,918225721851547653,7,5,2017-10-11 21:24:06,CETA Opens Doors for New Agricultural Opportunities at Major European Trade Show,"['#ANUGA2017', '#CdnAg']",['https://t.co/1NIKlKyBpE'],CETA Opens Doors New Agricultural Opportunities Major European Trade Show ANUGA2017 CdnAg https co 1NIKlKyBpE,"['CETA', 'Opens', 'Doors', 'New', 'Agricultural', 'Opportunities', 'Major', 'European', 'Trade', 'Show', 'ANUGA2017', 'CdnAg', 'https', 'co', '1NIKlKyBpE']","[u'ceta', u'open', u'door', u'new', u'agricultur', u'opportun', u'major', u'european', u'trade', u'show', u'anuga2017', u'cdnag', u'https', 'co', u'1niklkybp']",CETA Opens Doors for New Agricultural Opportunities at Major European Trade Show #ANUGA2017 #CdnAg https://t.co/1NIKlKyBpE,0.06628787878787877,Neutral
514,514,514,918216661358006272,2,2,2017-10-11 20:48:06,Min. MacAulay meets with industry and the European Livestock and Meat Trades Union in,"['#CdnAg', '#Brussels']",['https://t.co/RzZSw4CuRZ'],Min MacAulay meets CdnAg industry European Livestock Meat Trades Union Brussels https co RzZSw4CuRZ,"['Min', 'MacAulay', 'meets', 'CdnAg', 'industry', 'European', 'Livestock', 'Meat', 'Trades', 'Union', 'Brussels', 'https', 'co', 'RzZSw4CuRZ']","[u'min', u'macaulay', u'meet', u'cdnag', u'industri', u'european', u'livestock', u'meat', u'trade', u'union', u'brussel', u'https', 'co', u'rzzsw4curz']",Min. MacAulay meets with #CdnAg industry and the European Livestock and Meat Trades Union in #Brussels https://t.co/RzZSw4CuRZ,0.0,Neutral
515,515,515,918210240780423168,3,5,2017-10-11 20:22:35,"Min. MacAulay talks with VP for Jobs, Growth, Investment &amp; Competitiveness",['#CETA'],['https://t.co/7m1E8NHPkt'],Min MacAulay talks VP Jobs Growth Investment amp Competitiveness jyrkikatainen CETA https co 7m1E8NHPkt,"['Min', 'MacAulay', 'talks', 'VP', 'Jobs', 'Growth', 'Investment', 'amp', 'Competitiveness', 'jyrkikatainen', 'CETA', 'https', 'co', '7m1E8NHPkt']","[u'min', u'macaulay', u'talk', 'vp', u'job', u'growth', u'invest', u'amp', u'competit', u'jyrkikatainen', u'ceta', u'https', 'co', u'7m1e8nhpkt']","Min. MacAulay talks with @EU_Commission VP for Jobs, Growth, Investment &amp; Competitiveness @jyrkikatainen  #CETA https://t.co/7m1E8NHPkt",0.0,Neutral
516,516,516,918170626921295873,105,57,2017-10-11 17:45:10,invests $492K to help develop in U,"['#GoC', '#Hazelnut', '#OntAg']","['https://t.co/hXyuujSkV', 'https://t.co/3SVsV5f5xR']",GoC invests 492K help develop Hazelnut OntAg https co hXyuujSkVU https co 3SVsV5f5xR,"['GoC', 'invests', '492K', 'help', 'develop', 'Hazelnut', 'OntAg', 'https', 'co', 'hXyuujSkVU', 'https', 'co', '3SVsV5f5xR']","[u'goc', u'invest', u'492k', u'help', u'develop', u'hazelnut', u'ontag', u'https', 'co', u'hxyuujskvu', u'https', 'co', u'3svsv5f5xr']",#GoC invests $492K to help develop #Hazelnut in #OntAg https://t.co/hXyuujSkVU https://t.co/3SVsV5f5xR,0.0,Neutral
517,517,517,918159381581180928,0,1,2017-10-11 17:00:29,Find graphics &amp; resources just for . Learn about :,"['#marketing', '#CdnAg', '#CanadaBrand']","['https://t.co/mzjcHORWrv', 'https://t.co/vJiR2RcQqk']",Find graphics amp marketing resources CdnAg Learn CanadaBrand https co mzjcHORWrv https co vJiR2RcQqk,"['Find', 'graphics', 'amp', 'marketing', 'resources', 'CdnAg', 'Learn', 'CanadaBrand', 'https', 'co', 'mzjcHORWrv', 'https', 'co', 'vJiR2RcQqk']","[u'find', u'graphic', u'amp', u'market', u'resourc', u'cdnag', u'learn', u'canadabrand', u'https', 'co', u'mzjchorwrv', u'https', 'co', u'vjir2rcqqk']",Find graphics &amp; #marketing resources just for #CdnAg. Learn about #CanadaBrand: https://t.co/mzjcHORWrv https://t.co/vJiR2RcQqk,0.0,Neutral
518,518,518,918151835009060864,1,0,2017-10-11 16:30:30,Pre- 's faced tariffs as high as €54.30/100kg. Learn how its tariff elimination helps you:,"['#CETA', '#CdnAg', '#cereal', '#SME']",['https://t.co/eC2H5ZLiEg'],Pre CETA CdnAg cereal SME faced tariffs high 54 30 100kg Learn tariff elimination helps https co eC2H5ZLiEg,"['Pre', 'CETA', 'CdnAg', 'cereal', 'SME', 'faced', 'tariffs', 'high', '54', '30', '100kg', 'Learn', 'tariff', 'elimination', 'helps', 'https', 'co', 'eC2H5ZLiEg']","[u'pre', u'ceta', u'cdnag', u'cereal', u'sme', u'face', u'tariff', u'high', '54', '30', u'100kg', u'learn', u'tariff', u'elimin', u'help', u'https', 'co', u'ec2h5zlieg']",Pre-#CETA #CdnAg #cereal #SME's faced tariffs as high as €54.30/100kg. Learn how its tariff elimination helps you: https://t.co/eC2H5ZLiEg,0.16,Neutral
