,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
506,506,506,506,506,506,506,137563459593611_1703084439708164,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1703084439708164/?type=3,2017-05-13 16:35:00,179,4,16,164,8,7,0,0,0,0,"Not long after gold was discovered in large quantities in the Klondike, dredges were brought into the Yukon. One of the two dozen dredges that worked this area, Dredge No. is /3 the size of a football field and more than seven stories high! It could dig in an hour what took three men all day. Find out more about the Klondike National Historic Sites: Parks Canada Yukon Travel Yukon To celebrate , we're featuring ALL of our + places across our social media accounts. Did you know also marks the centennial of national historic sites? Stay tuned!",['#Canada150'],['http://ow.ly/QQab30b3p3K'],long gold discovered large quantities Klondike dredges brought Yukon One two dozen dredges worked area Dredge size football field seven stories high could dig hour took three men day Find Klondike National Historic Sites http ow ly QQab30b3p3K Parks Canada Yukon Travel Yukon celebrate Canada150 featuring 200 places across social media accounts know 2017 also marks centennial national historic sites Stay tuned,"['long', 'gold', 'discovered', 'large', 'quantities', 'Klondike', 'dredges', 'brought', 'Yukon', 'One', 'two', 'dozen', 'dredges', 'worked', 'area', 'Dredge', 'size', 'football', 'field', 'seven', 'stories', 'high', 'could', 'dig', 'hour', 'took', 'three', 'men', 'day', 'Find', 'Klondike', 'National', 'Historic', 'Sites', 'http', 'ow', 'ly', 'QQab30b3p3K', 'Parks', 'Canada', 'Yukon', 'Travel', 'Yukon', 'celebrate', 'Canada150', 'featuring', '200', 'places', 'across', 'social', 'media', 'accounts', 'know', '2017', 'also', 'marks', 'centennial', 'national', 'historic', 'sites', 'Stay', 'tuned']","[u'long', u'gold', u'discov', u'larg', u'quantiti', u'klondik', u'dredg', u'brought', u'yukon', u'one', u'two', u'dozen', u'dredg', u'work', u'area', u'dredg', u'size', u'footbal', u'field', u'seven', u'stori', u'high', u'could', u'dig', u'hour', u'took', u'three', u'men', u'day', u'find', u'klondik', u'nation', u'histor', u'site', u'http', 'ow', 'ly', u'qqab30b3p3k', u'park', u'canada', u'yukon', u'travel', u'yukon', u'celebr', u'canada150', u'featur', u'200', u'place', u'across', u'social', u'media', u'account', u'know', u'2017', u'also', u'mark', u'centenni', u'nation', u'histor', u'site', u'stay', u'tune']","Not long after gold was discovered in large quantities in the Klondike, dredges were brought into the Yukon. One of the two dozen dredges that worked this area, Dredge No. 4 is 2/3 the size of a football field and more than seven stories high! It could dig in an hour what took three men all day. Find out more about the Klondike National Historic Sites: http://ow.ly/QQab30b3p3K Parks Canada Yukon Travel Yukon 

To celebrate #Canada150, we're featuring ALL of our 200+ places across our social media accounts. Did you know 2017 also marks the centennial of national historic sites? Stay tuned!",Environmental
507,507,507,507,507,507,507,137563459593611_1728937797122828,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1728937797122828/?type=3,2017-05-12 12:29:56,465,12,71,428,24,7,4,0,0,2,"is the year of camping, and we're celebrating big!! Take a look around at our event on the Parliamentary Hill with Minister Catherine Mckenna and Madame Sophie Grégoire-Trudeau. It's as if you were there! Want to join in the camping fun? Take part in a event near you this summer:","['#LearnToCamp', '#LearnToCamp']",['http://ow.ly/KPf430bFu3Y'],2017 year camping celebrating big Take look around LearnToCamp event Parliamentary Hill Minister Catherine Mckenna Madame Sophie goire Trudeau Want join camping fun Take part LearnToCamp event near summer http ow ly KPf430bFu3Y,"['2017', 'year', 'camping', 'celebrating', 'big', 'Take', 'look', 'around', 'LearnToCamp', 'event', 'Parliamentary', 'Hill', 'Minister', 'Catherine', 'Mckenna', 'Madame', 'Sophie', 'goire', 'Trudeau', 'Want', 'join', 'camping', 'fun', 'Take', 'part', 'LearnToCamp', 'event', 'near', 'summer', 'http', 'ow', 'ly', 'KPf430bFu3Y']","[u'2017', u'year', u'camp', u'celebr', u'big', u'take', u'look', u'around', u'learntocamp', u'event', u'parliamentari', u'hill', u'minist', u'catherin', u'mckenna', u'madam', u'sophi', u'goir', u'trudeau', u'want', u'join', u'camp', u'fun', u'take', u'part', u'learntocamp', u'event', u'near', u'summer', u'http', 'ow', 'ly', u'kpf430bfu3i']","2017 is the year of camping, and we're celebrating big!! Take a look around at our #LearnToCamp event on the Parliamentary Hill with Minister Catherine Mckenna and Madame Sophie Grégoire-Trudeau. It's as if you were there! 

Want to join in the camping fun? Take part in a #LearnToCamp event near you this summer: http://ow.ly/KPf430bFu3Y",Environmental
508,508,508,508,508,508,508,137563459593611_1728687233814551,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1728687233814551/?type=3,2017-05-12 08:15:00,210,4,12,191,13,0,0,0,0,6,"Happy Friday Follower Photo!!! This amazing shot taken at Grasslands National Park comes to us from an Instagram user who captioned it: ""Heading towards the future "" Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",['#Canada150'],[],Happy Friday Follower Photo amazing shot taken Grasslands National Park comes us Instagram user britmoo3 captioned Heading towards future Canada150 Every Friday randomly pick photo sent us follower feature wall would like submit photo consideration simply send us message photo caption,"['Happy', 'Friday', 'Follower', 'Photo', 'amazing', 'shot', 'taken', 'Grasslands', 'National', 'Park', 'comes', 'us', 'Instagram', 'user', 'britmoo3', 'captioned', 'Heading', 'towards', 'future', 'Canada150', 'Every', 'Friday', 'randomly', 'pick', 'photo', 'sent', 'us', 'follower', 'feature', 'wall', 'would', 'like', 'submit', 'photo', 'consideration', 'simply', 'send', 'us', 'message', 'photo', 'caption']","[u'happi', u'friday', u'follow', u'photo', u'amaz', u'shot', u'taken', u'grassland', u'nation', u'park', u'come', 'us', u'instagram', u'user', u'britmoo3', u'caption', u'head', u'toward', u'futur', u'canada150', u'everi', u'friday', u'random', u'pick', u'photo', u'sent', 'us', u'follow', u'featur', u'wall', u'would', u'like', u'submit', u'photo', u'consider', u'simpli', u'send', 'us', u'messag', u'photo', u'caption']","Happy Friday Follower Photo!!! 
This amazing shot taken at Grasslands National Park comes to us from an Instagram user @britmoo3 who captioned it: ""Heading towards the future #Canada150"" 

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",Environmental
509,509,509,509,509,509,509,137563459593611_1703074669709141,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1703074669709141/?type=3,2017-05-11 16:15:00,319,4,31,289,25,4,0,0,0,1,"Did you know that today is Terra Nova National Park’s th birthday? When you visit, keep on the look out for wildlife, whales and icebergs! It’s the perfect place to camp amid the solitude beneath the stars, and a must-visit for your adventure! Plan your visit: Newfoundland & Labrador Tourism To celebrate , we're featuring ALL of our + places across our social media accounts... stay tuned!","['#Canada150', '#Canada150']",['http://ow.ly/EUYS30b3mPY'],know today Terra Nova National 60th birthday visit keep look wildlife whales icebergs perfect place camp amid solitude beneath stars must visit Canada150 adventure Plan visit http ow ly EUYS30b3mPY Newfoundland Labrador Tourism celebrate Canada150 featuring 200 places across social media accounts stay tuned,"['know', 'today', 'Terra', 'Nova', 'National', '60th', 'birthday', 'visit', 'keep', 'look', 'wildlife', 'whales', 'icebergs', 'perfect', 'place', 'camp', 'amid', 'solitude', 'beneath', 'stars', 'must', 'visit', 'Canada150', 'adventure', 'Plan', 'visit', 'http', 'ow', 'ly', 'EUYS30b3mPY', 'Newfoundland', 'Labrador', 'Tourism', 'celebrate', 'Canada150', 'featuring', '200', 'places', 'across', 'social', 'media', 'accounts', 'stay', 'tuned']","[u'know', u'today', u'terra', u'nova', u'nation', u'60th', u'birthday', u'visit', u'keep', u'look', u'wildlif', u'whale', u'iceberg', u'perfect', u'place', u'camp', u'amid', u'solitud', u'beneath', u'star', u'must', u'visit', u'canada150', u'adventur', u'plan', u'visit', u'http', 'ow', 'ly', u'euys30b3mpi', u'newfoundland', u'labrador', u'tourism', u'celebr', u'canada150', u'featur', u'200', u'place', u'across', u'social', u'media', u'account', u'stay', u'tune']","Did you know that today is Terra Nova National Park’s 60th birthday? When you visit, keep on the look out for wildlife, whales and icebergs! It’s the perfect place to camp amid the solitude beneath the stars, and a must-visit for your #Canada150 adventure! Plan your visit: http://ow.ly/EUYS30b3mPY Newfoundland & Labrador Tourism

To celebrate #Canada150, we're featuring ALL of our 200+ places across our social media accounts... stay tuned!",Environmental
510,510,510,510,510,510,510,137563459593611_1726942743989000,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1726942743989000/?type=3,2017-05-11 11:10:00,124,20,28,113,8,1,0,0,0,2,"It's time for this week's : Mother's Day edition! This week, we challenge you to share a photo or video of your mom. Bonus points if you're spending quality time outdoors! We can't wait to see all of your amazing moms.",['#ParksChallenge'],[],time week ParksChallenge Mother Day edition week challenge share photo video mom Bonus points spending quality time outdoors wait see amazing moms,"['time', 'week', 'ParksChallenge', 'Mother', 'Day', 'edition', 'week', 'challenge', 'share', 'photo', 'video', 'mom', 'Bonus', 'points', 'spending', 'quality', 'time', 'outdoors', 'wait', 'see', 'amazing', 'moms']","[u'time', u'week', u'parkschalleng', u'mother', u'day', u'edit', u'week', u'challeng', u'share', u'photo', u'video', u'mom', u'bonus', u'point', u'spend', u'qualiti', u'time', u'outdoor', u'wait', u'see', u'amaz', u'mom']","It's time for this week's #ParksChallenge: Mother's Day edition! This week, we challenge you to share a photo or video of your mom.❤ Bonus points if you're spending quality time outdoors! We can't wait to see all of your amazing moms.",Environmental
511,511,511,511,511,511,511,137563459593611_1726972440652697,Photos from Parks Canada's post,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1726971413986133/?type=3,2017-05-10 19:15:00,315,4,34,291,14,9,0,0,0,1,Canada is truly a maritime nation with a rich marine heritage. We have responsibility for over million km2 of marine waters - the equivalent of about % of the country's land mass! Our National Marine Conservation Areas protect the vast marine ecosystems off these coasts. How many different species can you count in these pictures?,['#MotherOceanDay'],[],Canada truly maritime nation rich marine heritage responsibility million km2 marine waters equivalent 60 country land mass National Marine Conservation Areas protect vast marine ecosystems coasts many different species count pictures MotherOceanDay,"['Canada', 'truly', 'maritime', 'nation', 'rich', 'marine', 'heritage', 'responsibility', 'million', 'km2', 'marine', 'waters', 'equivalent', '60', 'country', 'land', 'mass', 'National', 'Marine', 'Conservation', 'Areas', 'protect', 'vast', 'marine', 'ecosystems', 'coasts', 'many', 'different', 'species', 'count', 'pictures', 'MotherOceanDay']","[u'canada', u'truli', u'maritim', u'nation', u'rich', u'marin', u'heritag', u'respons', u'million', u'km2', u'marin', u'water', u'equival', '60', u'countri', u'land', u'mass', u'nation', u'marin', u'conserv', u'area', u'protect', u'vast', u'marin', u'ecosystem', u'coast', u'mani', u'differ', u'speci', u'count', u'pictur', u'motheroceanday']",Canada is truly a maritime nation with a rich marine heritage. We have responsibility for over 5 million km2 of marine waters - the equivalent of about 60% of the country's land mass! Our National Marine Conservation Areas protect the vast marine ecosystems off these coasts. How many different species can you count in these pictures? #MotherOceanDay,Environmental
512,512,512,512,512,512,512,137563459593611_1726932690656672,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1726932690656672/?type=3,2017-05-10 14:04:34,563,1,49,512,33,17,1,0,0,0,"Congrats on completing our latest , stargazers! We loved seeing your photos, stay tuned for your next mission! Amazing photos by Rob Marchand, Richard Main, Jake Graham, Matt Quinn, and Alicia Gerard.",['#ParksChallenge'],[],Congrats completing latest ParksChallenge stargazers loved seeing photos stay tuned next mission Amazing photos Rob Marchand Richard Main Jake Graham Matt Quinn Alicia Gerard,"['Congrats', 'completing', 'latest', 'ParksChallenge', 'stargazers', 'loved', 'seeing', 'photos', 'stay', 'tuned', 'next', 'mission', 'Amazing', 'photos', 'Rob', 'Marchand', 'Richard', 'Main', 'Jake', 'Graham', 'Matt', 'Quinn', 'Alicia', 'Gerard']","[u'congrat', u'complet', u'latest', u'parkschalleng', u'stargaz', u'love', u'see', u'photo', u'stay', u'tune', u'next', u'mission', u'amaz', u'photo', u'rob', u'marchand', u'richard', u'main', u'jake', u'graham', u'matt', u'quinn', u'alicia', u'gerard']","Congrats on completing our latest #ParksChallenge, stargazers! We loved seeing your photos, stay tuned for your next mission!

Amazing photos by Rob Marchand, Richard Main, Jake Graham, Matt Quinn, and Alicia Gerard.",Environmental
513,513,513,513,513,513,513,137563459593611_1725653317451276,#OurVaults,photo,https://www.facebook.com/ParksCanada/photos/a.1633263266690282.1073741920.137563459593611/1725653317451276/?type=3,2017-05-09 08:50:37,429,21,72,382,19,27,0,0,1,0,,[],[],,['nan'],[u'nan'],,Social
514,514,514,514,514,514,514,137563459593611_1716934101656531,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1716934101656531/?type=3,2017-05-09 08:10:00,246,6,25,226,19,1,0,0,0,0,"Today in history: Gulf Islands National Park Reserve was established on this day in ! Eagles and seabirds swirl in the skies above the Salish Sea, the waters teeming with seals, otters, orcas and pods of porpoises. Kayak, hike or cycle a lush paradise with rare eco-systems. The forested Gulf Islands are laced with trails leading to mountaintop viewpoints, you don't want to miss out on this hidden gem: Destination British Columbia To celebrate , we're featuring ALL of our + places across our social media accounts. Stay tuned!",['#Canada150'],['http://ow.ly/GVt130bkvnA'],Today history Gulf Islands National Park Reserve established day 2003 Eagles seabirds swirl skies Salish Sea waters teeming seals otters orcas pods porpoises Kayak hike cycle lush paradise rare eco systems forested Gulf Islands laced trails leading mountaintop viewpoints want miss hidden gem http ow ly GVt130bkvnA Destination British Columbia celebrate Canada150 featuring 200 places across social media accounts Stay tuned,"['Today', 'history', 'Gulf', 'Islands', 'National', 'Park', 'Reserve', 'established', 'day', '2003', 'Eagles', 'seabirds', 'swirl', 'skies', 'Salish', 'Sea', 'waters', 'teeming', 'seals', 'otters', 'orcas', 'pods', 'porpoises', 'Kayak', 'hike', 'cycle', 'lush', 'paradise', 'rare', 'eco', 'systems', 'forested', 'Gulf', 'Islands', 'laced', 'trails', 'leading', 'mountaintop', 'viewpoints', 'want', 'miss', 'hidden', 'gem', 'http', 'ow', 'ly', 'GVt130bkvnA', 'Destination', 'British', 'Columbia', 'celebrate', 'Canada150', 'featuring', '200', 'places', 'across', 'social', 'media', 'accounts', 'Stay', 'tuned']","[u'today', u'histori', u'gulf', u'island', u'nation', u'park', u'reserv', u'establish', u'day', u'2003', u'eagl', u'seabird', u'swirl', u'sky', u'salish', u'sea', u'water', u'teem', u'seal', u'otter', u'orca', u'pod', u'porpois', u'kayak', u'hike', u'cycl', u'lush', u'paradis', u'rare', u'eco', u'system', u'forest', u'gulf', u'island', u'lace', u'trail', u'lead', u'mountaintop', u'viewpoint', u'want', u'miss', u'hidden', u'gem', u'http', 'ow', 'ly', u'gvt130bkvna', u'destin', u'british', u'columbia', u'celebr', u'canada150', u'featur', u'200', u'place', u'across', u'social', u'media', u'account', u'stay', u'tune']","Today in history: Gulf Islands National Park Reserve was established on this day in 2003! Eagles and seabirds swirl in the skies above the Salish Sea, the waters teeming with seals, otters, orcas and pods of porpoises. Kayak, hike or cycle a lush paradise with rare eco-systems. The forested Gulf Islands are laced with trails leading to mountaintop viewpoints, you don't want to miss out on this hidden gem: http://ow.ly/GVt130bkvnA Destination British Columbia

To celebrate #Canada150, we're featuring ALL of our 200+ places across our social media accounts. Stay tuned!",Environmental
515,515,515,515,515,515,515,137563459593611_1703064013043540,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1703064013043540/?type=3,2017-05-08 15:15:00,200,8,15,191,9,0,0,0,0,0,"Elore the life of Louis Riel at Riel House National Historic Site! Learn about the daily life of the Métis and how this turbulent time in history gave birth to the province of Manitoba. Don’t live nearby? Check out Riel House on Google Streetview! Manitoba To celebrate , we're featuring ALL of our + places across our social media accounts. Did you know also marks the centennial of national historic sites? Stay tuned!",['#Canada150'],['http://ow.ly/2YN530b3m2F'],Explore life Louis Riel Riel House National Historic Site Learn daily life tis turbulent time history gave birth province Manitoba live nearby Check Riel House Google Streetview http ow ly 2YN530b3m2F Manitoba celebrate Canada150 featuring 200 places across social media accounts know 2017 also marks centennial national historic sites Stay tuned,"['Explore', 'life', 'Louis', 'Riel', 'Riel', 'House', 'National', 'Historic', 'Site', 'Learn', 'daily', 'life', 'tis', 'turbulent', 'time', 'history', 'gave', 'birth', 'province', 'Manitoba', 'live', 'nearby', 'Check', 'Riel', 'House', 'Google', 'Streetview', 'http', 'ow', 'ly', '2YN530b3m2F', 'Manitoba', 'celebrate', 'Canada150', 'featuring', '200', 'places', 'across', 'social', 'media', 'accounts', 'know', '2017', 'also', 'marks', 'centennial', 'national', 'historic', 'sites', 'Stay', 'tuned']","[u'explor', u'life', u'loui', u'riel', u'riel', u'hous', u'nation', u'histor', u'site', u'learn', u'daili', u'life', u'tis', u'turbul', u'time', u'histori', u'gave', u'birth', u'provinc', u'manitoba', u'live', u'nearbi', u'check', u'riel', u'hous', u'googl', u'streetview', u'http', 'ow', 'ly', u'2yn530b3m2f', u'manitoba', u'celebr', u'canada150', u'featur', u'200', u'place', u'across', u'social', u'media', u'account', u'know', u'2017', u'also', u'mark', u'centenni', u'nation', u'histor', u'site', u'stay', u'tune']","Explore the life of Louis Riel at Riel House National Historic Site! Learn about the daily life of the Métis and how this turbulent time in history gave birth to the province of Manitoba. Don’t live nearby? Check out Riel House on Google Streetview! http://ow.ly/2YN530b3m2F Manitoba

To celebrate #Canada150, we're featuring ALL of our 200+ places across our social media accounts. Did you know 2017 also marks the centennial of national historic sites? Stay tuned!",Environmental
516,516,516,516,516,516,516,137563459593611_1720280744655200,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1720280744655200/?type=3,2017-05-08 09:10:00,236,2,25,218,9,8,0,1,0,0,"This V-E Day, we’re remembering the who served in Canada’s Merchant Navy and aided Allied victory in the Second World War. From December until the end of the war in , Canadian shipyards on both coasts, and along the St. Lawrence River, undertook a massive emergency shipbuilding campaign to deliver hundreds of desperately-needed vessels to support the Allied war effort. Naval ships like destroyer HMCS Haida National Historic Site escorted merchant convoys to protect against submarine and air attacks.","['#HomeportHeroes', '#LestWeForget']",['http://ow.ly/79eS30brkUz'],Day remembering HomeportHeroes served Merchant Navy aided Allied victory Second World War December 1941 end war 1945 Canadian shipyards coasts along St Lawrence River undertook massive emergency shipbuilding campaign deliver hundreds desperately needed vessels support Allied war effort Naval ships like destroyer HMCS Haida National Historic Site escorted merchant convoys protect submarine air attacks LestWeForget http ow ly 79eS30brkUz,"['Day', 'remembering', 'HomeportHeroes', 'served', 'Merchant', 'Navy', 'aided', 'Allied', 'victory', 'Second', 'World', 'War', 'December', '1941', 'end', 'war', '1945', 'Canadian', 'shipyards', 'coasts', 'along', 'St', 'Lawrence', 'River', 'undertook', 'massive', 'emergency', 'shipbuilding', 'campaign', 'deliver', 'hundreds', 'desperately', 'needed', 'vessels', 'support', 'Allied', 'war', 'effort', 'Naval', 'ships', 'like', 'destroyer', 'HMCS', 'Haida', 'National', 'Historic', 'Site', 'escorted', 'merchant', 'convoys', 'protect', 'submarine', 'air', 'attacks', 'LestWeForget', 'http', 'ow', 'ly', '79eS30brkUz']","[u'day', u'rememb', u'homeporthero', u'serv', u'merchant', u'navi', u'aid', u'alli', u'victori', u'second', u'world', u'war', u'decemb', u'1941', u'end', u'war', u'1945', u'canadian', u'shipyard', u'coast', u'along', 'st', u'lawrenc', u'river', u'undertook', u'massiv', u'emerg', u'shipbuild', u'campaign', u'deliv', u'hundr', u'desper', u'need', u'vessel', u'support', u'alli', u'war', u'effort', u'naval', u'ship', u'like', u'destroy', u'hmcs', u'haida', u'nation', u'histor', u'site', u'escort', u'merchant', u'convoy', u'protect', u'submarin', u'air', u'attack', u'lestweforget', u'http', 'ow', 'ly', u'79es30brkuz']","This V-E Day, we’re remembering the #HomeportHeroes who served in Canada’s Merchant Navy and aided Allied victory in the Second World War. 

From December 1941 until the end of the war in 1945, Canadian shipyards on both coasts, and along the St. Lawrence River, undertook a massive emergency shipbuilding campaign to deliver hundreds of desperately-needed vessels to support the Allied war effort. Naval ships like destroyer HMCS Haida National Historic Site escorted merchant convoys to protect against submarine and air attacks. #LestWeForget http://ow.ly/79eS30brkUz",Environmental
517,517,517,517,517,517,517,137563459593611_1712989015384373,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1712989015384373/?type=3,2017-05-07 11:04:47,477,11,29,449,28,0,0,0,0,0,So many of you are coming to visit for ! Visit our to avoid the crowds,"['#Canada150', '#HiddenGems', '#NationalTourismDay']",['http://ow.ly/y89d30b3VkB'],many coming visit Canada150 Visit HiddenGems avoid crowds http ow ly y89d30b3VkB NationalTourismDay,"['many', 'coming', 'visit', 'Canada150', 'Visit', 'HiddenGems', 'avoid', 'crowds', 'http', 'ow', 'ly', 'y89d30b3VkB', 'NationalTourismDay']","[u'mani', u'come', u'visit', u'canada150', u'visit', u'hiddengem', u'avoid', u'crowd', u'http', 'ow', 'ly', u'y89d30b3vkb', u'nationaltourismday']",So many of you are coming to visit for #Canada150! Visit our #HiddenGems to avoid the crowds http://ow.ly/y89d30b3VkB #NationalTourismDay,Economical
518,518,518,518,518,518,518,137563459593611_1713028485380426,Experience the beauty of Kejimkujik!,video,https://youtu.be/v0JHwJenNzc,2017-05-06 20:10:00,214,10,82,188,23,3,0,0,0,0,"Is there anything more peaceful than a lake or river all to yourself? Paddle, camp, and connect with and the Mi'kmaw culture at Kejimkujik National Park and National Historic Site, like generations of families before you. As the sun sets over the shores of Kejimkujik Lake, you will be transported!","['#explore', '#nature']",[],anything peaceful lake river Paddle camp explore connect nature Mi kmaw culture Kejimkujik National Park National Historic Site like generations families sun sets shores Kejimkujik Lake transported,"['anything', 'peaceful', 'lake', 'river', 'Paddle', 'camp', 'explore', 'connect', 'nature', 'Mi', 'kmaw', 'culture', 'Kejimkujik', 'National', 'Park', 'National', 'Historic', 'Site', 'like', 'generations', 'families', 'sun', 'sets', 'shores', 'Kejimkujik', 'Lake', 'transported']","[u'anyth', u'peac', u'lake', u'river', u'paddl', u'camp', u'explor', u'connect', u'natur', 'mi', u'kmaw', u'cultur', u'kejimkujik', u'nation', u'park', u'nation', u'histor', u'site', u'like', u'generat', u'famili', u'sun', u'set', u'shore', u'kejimkujik', u'lake', u'transport']","Is there anything more peaceful than a lake or river all to yourself? Paddle, camp, #explore and connect with #nature and the Mi'kmaw culture at Kejimkujik National Park and National Historic Site, like generations of families before you. As the sun sets over the shores of Kejimkujik Lake, you will be transported!",Social
519,519,519,519,519,519,519,137563459593611_1721075304575744,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1721075304575744/?type=3,2017-05-06 15:30:00,201,3,15,187,11,3,0,0,0,0,"It’s spring time under the stars and we’re calling all Star Wars fans, stargazers and amateur astronomers! This week, snap a picture while out observing the night sky and share it with us in the comments below. Want to complete the but don’t know where to go ? Our website can help: Complete this week’s while it’s shoulder season in our !","['#ParksChallenge', '#stargazing', '#stargazing', '#ParksChallenge', '#parks', '#Canada150']",['http://ow.ly/zKAW30bsL6I'],spring time stars calling Star Wars fans stargazers amateur astronomers week snap picture observing night sky share us comments Want complete ParksChallenge know go stargazing website help http ow ly zKAW30bsL6I Complete stargazing ParksChallenge shoulder season parks Canada150,"['spring', 'time', 'stars', 'calling', 'Star', 'Wars', 'fans', 'stargazers', 'amateur', 'astronomers', 'week', 'snap', 'picture', 'observing', 'night', 'sky', 'share', 'us', 'comments', 'Want', 'complete', 'ParksChallenge', 'know', 'go', 'stargazing', 'website', 'help', 'http', 'ow', 'ly', 'zKAW30bsL6I', 'Complete', 'stargazing', 'ParksChallenge', 'shoulder', 'season', 'parks', 'Canada150']","[u'spring', u'time', u'star', u'call', u'star', u'war', u'fan', u'stargaz', u'amateur', u'astronom', u'week', u'snap', u'pictur', u'observ', u'night', u'sky', u'share', 'us', u'comment', u'want', u'complet', u'parkschalleng', u'know', 'go', u'stargaz', u'websit', u'help', u'http', 'ow', 'ly', u'zkaw30bsl6i', u'complet', u'stargaz', u'parkschalleng', u'shoulder', u'season', u'park', u'canada150']","It’s spring time under the stars and we’re calling all Star Wars fans, stargazers and amateur astronomers! This week, snap a picture while out observing the night sky and share it with us in the comments below. Want to complete the #ParksChallenge but don’t know where to go #stargazing? Our website can help: http://ow.ly/zKAW30bsL6I

Complete this week’s #stargazing #ParksChallenge while it’s shoulder season in our #parks! #Canada150",Environmental
520,520,520,520,520,520,520,137563459593611_1720027608013847,Timeline Photos,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1720027608013847/?type=3,2017-05-06 08:10:00,405,15,77,379,19,7,0,0,0,0,"Have you heard? Together in partnership with the University of New Brunswick, we are working to document, protect, and preserve the -year-old, th century burial grounds currently threatened by coastal erosion at Rochefort Point, at our Fortress of Louisbourg National Historic Site! Read more about this exciting bioarchaeology project here: .",[],['ow.ly/EOzR30boyIx'],heard Together partnership University New Brunswick working document protect preserve 300 year old 18th century burial grounds currently threatened coastal erosion Rochefort Point Fortress Louisbourg National Historic Site Read exciting bioarchaeology project ow ly EOzR30boyIx,"['heard', 'Together', 'partnership', 'University', 'New', 'Brunswick', 'working', 'document', 'protect', 'preserve', '300', 'year', 'old', '18th', 'century', 'burial', 'grounds', 'currently', 'threatened', 'coastal', 'erosion', 'Rochefort', 'Point', 'Fortress', 'Louisbourg', 'National', 'Historic', 'Site', 'Read', 'exciting', 'bioarchaeology', 'project', 'ow', 'ly', 'EOzR30boyIx']","[u'heard', u'togeth', u'partnership', u'univers', u'new', u'brunswick', u'work', u'document', u'protect', u'preserv', u'300', u'year', u'old', u'18th', u'centuri', u'burial', u'ground', u'current', u'threaten', u'coastal', u'eros', u'rochefort', u'point', u'fortress', u'louisbourg', u'nation', u'histor', u'site', u'read', u'excit', u'bioarchaeolog', u'project', 'ow', 'ly', u'eozr30boyix']","Have you heard? Together in partnership with the University of New Brunswick, we are working to document, protect, and preserve the 300-year-old, 18th century burial grounds currently threatened by coastal erosion at Rochefort Point, at our Fortress of Louisbourg National Historic Site! Read more about this exciting bioarchaeology project here: ow.ly/EOzR30boyIx.",Environmental
