,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
305,305,305,305,305,305,123326971154939_741483056005991,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/741483056005991/?type=3,2016-12-01 14:41:05,1,0,0,1,0,0,0,0,0,0,"**UPDATE: The December st meeting in Oxford House has been cancelled due to weather issues affecting transportation.** REMINDER: Come to the Nutrition North Canada program engagement session tonight in Oxford House, MB, to have your say about how to improve the program.",['#NNCMySay'],['http://ow.ly/Sezm306ISCF'],UPDATE December 1st meeting Oxford House cancelled due weather issues affecting transportation REMINDER Come Nutrition North Canada program engagement session tonight Oxford House MB say improve program http ow ly Sezm306ISCF NNCMySay,"['UPDATE', 'December', '1st', 'meeting', 'Oxford', 'House', 'cancelled', 'due', 'weather', 'issues', 'affecting', 'transportation', 'REMINDER', 'Come', 'Nutrition', 'North', 'Canada', 'program', 'engagement', 'session', 'tonight', 'Oxford', 'House', 'MB', 'say', 'improve', 'program', 'http', 'ow', 'ly', 'Sezm306ISCF', 'NNCMySay']","[u'updat', u'decemb', u'1st', u'meet', u'oxford', u'hous', u'cancel', u'due', u'weather', u'issu', u'affect', u'transport', u'remind', u'come', u'nutrit', u'north', u'canada', u'program', u'engag', u'session', u'tonight', u'oxford', u'hous', 'mb', u'say', u'improv', u'program', u'http', 'ow', 'ly', u'sezm306iscf', u'nncmysay']","**UPDATE: The December 1st meeting in Oxford House has been cancelled due to weather issues affecting transportation.**

REMINDER: Come to the Nutrition North Canada program engagement session tonight in Oxford House, MB, to have your say about how to improve the program. http://ow.ly/Sezm306ISCF #NNCMySay",Social
306,306,306,306,306,306,123326971154939_740687602752203,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/740687602752203/?type=3,2016-11-30 12:05:15,0,0,1,0,0,0,0,0,0,0,"**UPDATE: The November meeting in Fort Albany has been cancelled due to weather issues affecting transportation.** REMINDER: Come to the Nutrition North Canada program engagement session tonight in Fort Albany, ON. Have your say about how to improve the program. 9",['#NNCMySay'],['http://ow.ly/IYuT306FL5'],UPDATE November 30 meeting Fort Albany cancelled due weather issues affecting transportation REMINDER Come Nutrition North Canada program engagement session tonight Fort Albany say improve program http ow ly IYuT306FL59 NNCMySay,"['UPDATE', 'November', '30', 'meeting', 'Fort', 'Albany', 'cancelled', 'due', 'weather', 'issues', 'affecting', 'transportation', 'REMINDER', 'Come', 'Nutrition', 'North', 'Canada', 'program', 'engagement', 'session', 'tonight', 'Fort', 'Albany', 'say', 'improve', 'program', 'http', 'ow', 'ly', 'IYuT306FL59', 'NNCMySay']","[u'updat', u'novemb', '30', u'meet', u'fort', u'albani', u'cancel', u'due', u'weather', u'issu', u'affect', u'transport', u'remind', u'come', u'nutrit', u'north', u'canada', u'program', u'engag', u'session', u'tonight', u'fort', u'albani', u'say', u'improv', u'program', u'http', 'ow', 'ly', u'iyut306fl59', u'nncmysay']","**UPDATE: The November 30 meeting in Fort Albany has been cancelled due to weather issues affecting transportation.**

REMINDER: Come to the Nutrition North Canada program engagement session tonight in Fort Albany, ON. Have your say about how to improve the program. http://ow.ly/IYuT306FL59 #NNCMySay",Social
307,307,307,307,307,307,123326971154939_740166856137611,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/740166856137611/?type=3,2016-11-29 14:15:20,0,0,1,0,0,0,0,0,0,0,"**UPDATE: The November meeting in Baker Lake, NU, was cancelled due to weather issues affecting transportation.** REMINDER: You're invited to attend a Nutrition North Canada program engagement session tonight in Big Trout Lake (ON) and Baker Lake (NU). Come have your say about how to improve the program.",['#NNCMySay'],['http://ow.ly/s8p6306adph'],UPDATE November 29 meeting Baker Lake NU cancelled due weather issues affecting transportation REMINDER invited attend Nutrition North Canada program engagement session tonight Big Trout Lake Baker Lake NU Come say improve program http ow ly s8p6306adph NNCMySay,"['UPDATE', 'November', '29', 'meeting', 'Baker', 'Lake', 'NU', 'cancelled', 'due', 'weather', 'issues', 'affecting', 'transportation', 'REMINDER', 'invited', 'attend', 'Nutrition', 'North', 'Canada', 'program', 'engagement', 'session', 'tonight', 'Big', 'Trout', 'Lake', 'Baker', 'Lake', 'NU', 'Come', 'say', 'improve', 'program', 'http', 'ow', 'ly', 's8p6306adph', 'NNCMySay']","[u'updat', u'novemb', '29', u'meet', u'baker', u'lake', 'nu', u'cancel', u'due', u'weather', u'issu', u'affect', u'transport', u'remind', u'invit', u'attend', u'nutrit', u'north', u'canada', u'program', u'engag', u'session', u'tonight', u'big', u'trout', u'lake', u'baker', u'lake', 'nu', u'come', u'say', u'improv', u'program', u'http', 'ow', 'ly', u's8p6306adph', u'nncmysay']","**UPDATE: The November 29 meeting in Baker Lake, NU, was cancelled due to weather issues affecting transportation.**

REMINDER: You're invited to attend a Nutrition North Canada program engagement session tonight in Big Trout Lake (ON) and Baker Lake (NU). Come have your say about how to improve the program. http://ow.ly/s8p6306adph #NNCMySay",Social
308,308,308,308,308,308,123326971154939_739603949527235,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/739603949527235/?type=3,2016-11-28 16:42:43,0,0,0,0,0,0,0,0,0,0,"**UPDATE: The November meeting in Fort Hope, ON, has been postponed due to weather issues affecting transportation.** REMINDER: You're invited to attend a Nutrition North Canada program engagement session tonight in Fort Hope, ON. Come have your say about how to improve the program.",['#NNCMySay'],['http://ow.ly/s8p6306adph'],UPDATE November 28 meeting Fort Hope postponed due weather issues affecting transportation REMINDER invited attend Nutrition North Canada program engagement session tonight Fort Hope Come say improve program http ow ly s8p6306adph NNCMySay,"['UPDATE', 'November', '28', 'meeting', 'Fort', 'Hope', 'postponed', 'due', 'weather', 'issues', 'affecting', 'transportation', 'REMINDER', 'invited', 'attend', 'Nutrition', 'North', 'Canada', 'program', 'engagement', 'session', 'tonight', 'Fort', 'Hope', 'Come', 'say', 'improve', 'program', 'http', 'ow', 'ly', 's8p6306adph', 'NNCMySay']","[u'updat', u'novemb', '28', u'meet', u'fort', u'hope', u'postpon', u'due', u'weather', u'issu', u'affect', u'transport', u'remind', u'invit', u'attend', u'nutrit', u'north', u'canada', u'program', u'engag', u'session', u'tonight', u'fort', u'hope', u'come', u'say', u'improv', u'program', u'http', 'ow', 'ly', u's8p6306adph', u'nncmysay']","**UPDATE: The November 28 meeting in Fort Hope, ON, has been postponed due to weather issues affecting transportation.**

REMINDER: You're invited to attend a Nutrition North Canada program engagement session tonight in Fort Hope, ON. Come have your say about how to improve the program. http://ow.ly/s8p6306adph #NNCMySay",Social
309,309,309,309,309,309,123326971154939_736963406457956,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/736963406457956/?type=3,2016-11-24 16:19:56,1,0,0,1,0,0,0,0,0,0,"NEW DATE: An engagement session for the Nutrition North Canada program is coming to Oxford House, MB. Join us at the elementary school gym on December , .",['#NNCMySay'],['http://ow.ly/s5PR3057sEg'],NEW DATE engagement session Nutrition North Canada program coming Oxford House MB Join us elementary school gym December 2016 http ow ly s5PR3057sEg NNCMySay,"['NEW', 'DATE', 'engagement', 'session', 'Nutrition', 'North', 'Canada', 'program', 'coming', 'Oxford', 'House', 'MB', 'Join', 'us', 'elementary', 'school', 'gym', 'December', '2016', 'http', 'ow', 'ly', 's5PR3057sEg', 'NNCMySay']","[u'new', u'date', u'engag', u'session', u'nutrit', u'north', u'canada', u'program', u'come', u'oxford', u'hous', 'mb', u'join', 'us', u'elementari', u'school', u'gym', u'decemb', u'2016', u'http', 'ow', 'ly', u's5pr3057seg', u'nncmysay']","NEW DATE: An engagement session for the Nutrition North Canada program is coming to Oxford House, MB. Join us at the elementary school gym on December 1, 2016. http://ow.ly/s5PR3057sEg #NNCMySay",Social
310,310,310,310,310,310,123326971154939_736957913125172,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/736957913125172/?type=3,2016-11-24 16:00:29,2,0,2,2,0,0,0,0,0,0,"NEW DATE: An engagement session for the Nutrition North Canada program is coming to Baker Lake, NU at the Qamanituaq Recreation Center on November , .",['#NNCMySay'],['http://ow.ly/s5PR3057sEg'],NEW DATE engagement session Nutrition North Canada program coming Baker Lake NU Qamanituaq Recreation Center November 29 2016 http ow ly s5PR3057sEg NNCMySay,"['NEW', 'DATE', 'engagement', 'session', 'Nutrition', 'North', 'Canada', 'program', 'coming', 'Baker', 'Lake', 'NU', 'Qamanituaq', 'Recreation', 'Center', 'November', '29', '2016', 'http', 'ow', 'ly', 's5PR3057sEg', 'NNCMySay']","[u'new', u'date', u'engag', u'session', u'nutrit', u'north', u'canada', u'program', u'come', u'baker', u'lake', 'nu', u'qamanituaq', u'recreat', u'center', u'novemb', '29', u'2016', u'http', 'ow', 'ly', u's5pr3057seg', u'nncmysay']","NEW DATE: An engagement session for the Nutrition North Canada program is coming to Baker Lake, NU at the Qamanituaq Recreation Center on November 29, 2016. http://ow.ly/s5PR3057sEg #NNCMySay",Social
311,311,311,311,311,311,123326971154939_736948083126155,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/736948083126155/?type=3,2016-11-24 15:30:18,1,0,0,1,0,0,0,0,0,0,"An engagement session for the Nutrition North Canada program is coming to Fort Albany (ON). Join us at the Community Hall on November , .",['#NNCMySay'],['http://ow.ly/i7Pg306aqe5'],engagement session Nutrition North Canada program coming Fort Albany Join us Community Hall November 30 2016 http ow ly i7Pg306aqe5 NNCMySay,"['engagement', 'session', 'Nutrition', 'North', 'Canada', 'program', 'coming', 'Fort', 'Albany', 'Join', 'us', 'Community', 'Hall', 'November', '30', '2016', 'http', 'ow', 'ly', 'i7Pg306aqe5', 'NNCMySay']","[u'engag', u'session', u'nutrit', u'north', u'canada', u'program', u'come', u'fort', u'albani', u'join', 'us', u'communiti', u'hall', u'novemb', '30', u'2016', u'http', 'ow', 'ly', u'i7pg306aqe5', u'nncmysay']","An engagement session for the Nutrition North Canada program is coming to Fort Albany (ON). Join us at the Community Hall on November 30, 2016. http://ow.ly/i7Pg306aqe5 #NNCMySay",Social
312,312,312,312,312,312,123326971154939_736362813184682,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/736362813184682/?type=3,2016-11-23 17:00:23,1,0,1,1,0,0,0,0,0,0,"An engagement session for the Nutrition North Canada program is coming to Big Trout Lake (ON). Join us at the Community Hall on November , .",['#NNCMySay'],['http://ow.ly/i7Pg306aqe5'],engagement session Nutrition North Canada program coming Big Trout Lake Join us Community Hall November 29 2016 http ow ly i7Pg306aqe5 NNCMySay,"['engagement', 'session', 'Nutrition', 'North', 'Canada', 'program', 'coming', 'Big', 'Trout', 'Lake', 'Join', 'us', 'Community', 'Hall', 'November', '29', '2016', 'http', 'ow', 'ly', 'i7Pg306aqe5', 'NNCMySay']","[u'engag', u'session', u'nutrit', u'north', u'canada', u'program', u'come', u'big', u'trout', u'lake', u'join', 'us', u'communiti', u'hall', u'novemb', '29', u'2016', u'http', 'ow', 'ly', u'i7pg306aqe5', u'nncmysay']","An engagement session for the Nutrition North Canada program is coming to Big Trout Lake (ON). Join us at the Community Hall on November 29, 2016. http://ow.ly/i7Pg306aqe5 #NNCMySay",Social
313,313,313,313,313,313,123326971154939_735636786590618,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/735636786590618/?type=3,2016-11-22 15:40:11,2,0,2,2,0,0,0,0,0,0,"An engagement session for the Nutrition North Canada program is coming to Fort Hope, ON. Join us at the JCY gymnasium on November , .",['#NNCMySay'],['http://ow.ly/i7Pg306aqe5'],engagement session Nutrition North Canada program coming Fort Hope Join us JCY gymnasium November 28 2016 http ow ly i7Pg306aqe5 NNCMySay,"['engagement', 'session', 'Nutrition', 'North', 'Canada', 'program', 'coming', 'Fort', 'Hope', 'Join', 'us', 'JCY', 'gymnasium', 'November', '28', '2016', 'http', 'ow', 'ly', 'i7Pg306aqe5', 'NNCMySay']","[u'engag', u'session', u'nutrit', u'north', u'canada', u'program', u'come', u'fort', u'hope', u'join', 'us', u'jci', u'gymnasium', u'novemb', '28', u'2016', u'http', 'ow', 'ly', u'i7pg306aqe5', u'nncmysay']","An engagement session for the Nutrition North Canada program is coming to Fort Hope, ON. Join us at the JCY gymnasium on November 28, 2016. http://ow.ly/i7Pg306aqe5 #NNCMySay",Social
314,314,314,314,314,314,123326971154939_734762570011373,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/734762570011373/?type=3,2016-11-21 14:40:12,0,0,0,0,0,0,0,0,0,0,"REMINDER: You're invited to attend a Nutrition North Canada program engagement session tonight in Inukjuak, QC. Come have your say about how to improve the program.",['#NNCMySay'],['http://ow.ly/s8p6306adph'],REMINDER invited attend Nutrition North Canada program engagement session tonight Inukjuak QC Come say improve program http ow ly s8p6306adph NNCMySay,"['REMINDER', 'invited', 'attend', 'Nutrition', 'North', 'Canada', 'program', 'engagement', 'session', 'tonight', 'Inukjuak', 'QC', 'Come', 'say', 'improve', 'program', 'http', 'ow', 'ly', 's8p6306adph', 'NNCMySay']","[u'remind', u'invit', u'attend', u'nutrit', u'north', u'canada', u'program', u'engag', u'session', u'tonight', u'inukjuak', 'qc', u'come', u'say', u'improv', u'program', u'http', 'ow', 'ly', u's8p6306adph', u'nncmysay']","REMINDER: You're invited to attend a Nutrition North Canada program engagement session tonight in Inukjuak, QC. Come have your say about how to improve the program. http://ow.ly/s8p6306adph #NNCMySay",Social
315,315,315,315,315,315,123326971154939_731801503640813,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/731801503640813/?type=3,2016-11-16 15:30:30,1,0,1,1,0,0,0,0,0,0,Provide your input on how to improve the Nutrition North Canada program by completing the online survey: U12,['#NNCMySay'],['http://ow.ly/3RTi306e'],Provide input improve Nutrition North Canada program completing online survey http ow ly 3RTi306eU12 NNCMySay,"['Provide', 'input', 'improve', 'Nutrition', 'North', 'Canada', 'program', 'completing', 'online', 'survey', 'http', 'ow', 'ly', '3RTi306eU12', 'NNCMySay']","[u'provid', u'input', u'improv', u'nutrit', u'north', u'canada', u'program', u'complet', u'onlin', u'survey', u'http', 'ow', 'ly', u'3rti306eu12', u'nncmysay']",Provide your input on how to improve the Nutrition North Canada program by completing the online survey: http://ow.ly/3RTi306eU12 #NNCMySay,Environmental
316,316,316,316,316,316,123326971154939_731159403705023,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/731159403705023/?type=3,2016-11-15 09:40:53,3,1,0,3,0,0,0,0,0,0,"An engagement session for the Nutrition North Canada program is coming to Inukjuak, QC. Join us at the Inukjuak Recreation Centre on November , .",['#NNCMySay'],['http://ow.ly/i7Pg306aqe5'],engagement session Nutrition North Canada program coming Inukjuak QC Join us Inukjuak Recreation Centre November 21 2016 http ow ly i7Pg306aqe5 NNCMySay,"['engagement', 'session', 'Nutrition', 'North', 'Canada', 'program', 'coming', 'Inukjuak', 'QC', 'Join', 'us', 'Inukjuak', 'Recreation', 'Centre', 'November', '21', '2016', 'http', 'ow', 'ly', 'i7Pg306aqe5', 'NNCMySay']","[u'engag', u'session', u'nutrit', u'north', u'canada', u'program', u'come', u'inukjuak', 'qc', u'join', 'us', u'inukjuak', u'recreat', u'centr', u'novemb', '21', u'2016', u'http', 'ow', 'ly', u'i7pg306aqe5', u'nncmysay']","An engagement session for the Nutrition North Canada program is coming to Inukjuak, QC. Join us at the Inukjuak Recreation Centre on November 21, 2016. http://ow.ly/i7Pg306aqe5 #NNCMySay",Social
317,317,317,317,317,317,123326971154939_730722637082033,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/730722637082033/?type=3,2016-11-14 15:00:32,2,0,0,2,0,0,0,0,0,0,"UPDATE: The November meeting in Oxford House has been postponed due to weather issues affecting transportation. You're invited to attend a Nutrition North Canada program engagement session tonight in Oxford House, MB. Come have your say about how to improve the program.",['#NNCMySay'],['http://ow.ly/s8p6306adph'],UPDATE November 14 meeting Oxford House postponed due weather issues affecting transportation invited attend Nutrition North Canada program engagement session tonight Oxford House MB Come say improve program http ow ly s8p6306adph NNCMySay,"['UPDATE', 'November', '14', 'meeting', 'Oxford', 'House', 'postponed', 'due', 'weather', 'issues', 'affecting', 'transportation', 'invited', 'attend', 'Nutrition', 'North', 'Canada', 'program', 'engagement', 'session', 'tonight', 'Oxford', 'House', 'MB', 'Come', 'say', 'improve', 'program', 'http', 'ow', 'ly', 's8p6306adph', 'NNCMySay']","[u'updat', u'novemb', '14', u'meet', u'oxford', u'hous', u'postpon', u'due', u'weather', u'issu', u'affect', u'transport', u'invit', u'attend', u'nutrit', u'north', u'canada', u'program', u'engag', u'session', u'tonight', u'oxford', u'hous', 'mb', u'come', u'say', u'improv', u'program', u'http', 'ow', 'ly', u's8p6306adph', u'nncmysay']","UPDATE: The November 14 meeting in Oxford House has been postponed due to weather issues affecting transportation.

You're invited to attend a Nutrition North Canada program engagement session tonight in Oxford House, MB. Come have your say about how to improve the program. http://ow.ly/s8p6306adph #NNCMySay",Social
318,318,318,318,318,318,123326971154939_728341633986800,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/728341633986800/?type=3,2016-11-10 11:55:13,41,1,22,41,0,0,0,0,0,0,"UPDATE: The November meeting in Baker Lake has been postponed due to weather issues affecting transportation. An engagement session for the Nutrition North Canada program is coming to Baker Lake, NU. Join us at the Qamanituaq Recreation Center on November , .",['#NNCMySay'],['http://ow.ly/s5PR3057sEg'],UPDATE November 17 meeting Baker Lake postponed due weather issues affecting transportation engagement session Nutrition North Canada program coming Baker Lake NU Join us Qamanituaq Recreation Center November 17 2016 http ow ly s5PR3057sEg NNCMySay,"['UPDATE', 'November', '17', 'meeting', 'Baker', 'Lake', 'postponed', 'due', 'weather', 'issues', 'affecting', 'transportation', 'engagement', 'session', 'Nutrition', 'North', 'Canada', 'program', 'coming', 'Baker', 'Lake', 'NU', 'Join', 'us', 'Qamanituaq', 'Recreation', 'Center', 'November', '17', '2016', 'http', 'ow', 'ly', 's5PR3057sEg', 'NNCMySay']","[u'updat', u'novemb', '17', u'meet', u'baker', u'lake', u'postpon', u'due', u'weather', u'issu', u'affect', u'transport', u'engag', u'session', u'nutrit', u'north', u'canada', u'program', u'come', u'baker', u'lake', 'nu', u'join', 'us', u'qamanituaq', u'recreat', u'center', u'novemb', '17', u'2016', u'http', 'ow', 'ly', u's5pr3057seg', u'nncmysay']","UPDATE: The November 17 meeting in Baker Lake has been postponed due to weather issues affecting transportation.

An engagement session for the Nutrition North Canada program is coming to Baker Lake, NU. Join us at the Qamanituaq Recreation Center on November 17, 2016. http://ow.ly/s5PR3057sEg #NNCMySay",Social
319,319,319,319,319,319,123326971154939_727856887368608,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/727856887368608/?type=3,2016-11-09 14:01:16,0,1,3,0,0,0,0,0,0,0,"The Government of Canada wants to hear from Northerners, Indigenous peoples, and all those interested, on how to improve the Nutrition North Canada program. Complete this online survey to have your say:",['#NNCMySay'],['http://ow.ly/B8bK3060KZZ'],Government Canada wants hear Northerners Indigenous peoples interested improve Nutrition North Canada program Complete online survey say http ow ly B8bK3060KZZ NNCMySay,"['Government', 'Canada', 'wants', 'hear', 'Northerners', 'Indigenous', 'peoples', 'interested', 'improve', 'Nutrition', 'North', 'Canada', 'program', 'Complete', 'online', 'survey', 'say', 'http', 'ow', 'ly', 'B8bK3060KZZ', 'NNCMySay']","[u'govern', u'canada', u'want', u'hear', u'northern', u'indigen', u'peopl', u'interest', u'improv', u'nutrit', u'north', u'canada', u'program', u'complet', u'onlin', u'survey', u'say', u'http', 'ow', 'ly', u'b8bk3060kzz', u'nncmysay']","The Government of Canada wants to hear from Northerners, Indigenous peoples, and all those interested, on how to improve the Nutrition North Canada program. Complete this online survey to have your say: http://ow.ly/B8bK3060KZZ #NNCMySay",Economical
320,320,320,320,320,320,123326971154939_727223377431959,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/727223377431959/?type=3,2016-11-08 13:15:15,10,4,20,10,0,0,0,0,0,0,"An engagement session for the Nutrition North Canada program is coming to St. Theresa Point, MB. Join us at the Community Hall on November , .",['#NNCMySay'],['http://ow.ly/s5PR3057sEg'],engagement session Nutrition North Canada program coming St Theresa Point MB Join us Community Hall November 15 2016 http ow ly s5PR3057sEg NNCMySay,"['engagement', 'session', 'Nutrition', 'North', 'Canada', 'program', 'coming', 'St', 'Theresa', 'Point', 'MB', 'Join', 'us', 'Community', 'Hall', 'November', '15', '2016', 'http', 'ow', 'ly', 's5PR3057sEg', 'NNCMySay']","[u'engag', u'session', u'nutrit', u'north', u'canada', u'program', u'come', 'st', u'theresa', u'point', 'mb', u'join', 'us', u'communiti', u'hall', u'novemb', '15', u'2016', u'http', 'ow', 'ly', u's5pr3057seg', u'nncmysay']","An engagement session for the Nutrition North Canada program is coming to St. Theresa Point, MB. Join us at the Community Hall on November 15, 2016. http://ow.ly/s5PR3057sEg #NNCMySay",Social
321,321,321,321,321,321,123326971154939_726672724153691,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/726672724153691/?type=3,2016-11-07 16:20:48,5,1,3,5,0,0,0,0,0,0,"An engagement session for the Nutrition North Canada program is coming to Oxford House, MB. Join us at the Band Office basement on November , .",['#NNCMySay'],['http://ow.ly/s5PR3057sEg'],engagement session Nutrition North Canada program coming Oxford House MB Join us Band Office basement November 14 2016 http ow ly s5PR3057sEg NNCMySay,"['engagement', 'session', 'Nutrition', 'North', 'Canada', 'program', 'coming', 'Oxford', 'House', 'MB', 'Join', 'us', 'Band', 'Office', 'basement', 'November', '14', '2016', 'http', 'ow', 'ly', 's5PR3057sEg', 'NNCMySay']","[u'engag', u'session', u'nutrit', u'north', u'canada', u'program', u'come', u'oxford', u'hous', 'mb', u'join', 'us', u'band', u'offic', u'basement', u'novemb', '14', u'2016', u'http', 'ow', 'ly', u's5pr3057seg', u'nncmysay']","An engagement session for the Nutrition North Canada program is coming to Oxford House, MB. Join us at the Band Office basement on November 14, 2016. http://ow.ly/s5PR3057sEg #NNCMySay",Social
322,322,322,322,322,322,123326971154939_722811417873155,Nutrition North Canada Engagement 2016,link,http://ow.ly/OMNO305KAb0,2016-11-01 14:25:23,1,1,0,1,0,0,0,0,0,0,"UPDATE: The meeting in Wekweètì, NWT has been postponed to November . 0",[],['http://ow.ly/OMNO305KAb'],UPDATE meeting NWT postponed November http ow ly OMNO305KAb0,"['UPDATE', 'meeting', 'NWT', 'postponed', 'November', 'http', 'ow', 'ly', 'OMNO305KAb0']","[u'updat', u'meet', u'nwt', u'postpon', u'novemb', u'http', 'ow', 'ly', u'omno305kab0']","UPDATE: The meeting in Wekweètì, NWT has been postponed to November 2. http://ow.ly/OMNO305KAb0",Social
323,323,323,323,323,323,123326971154939_719829424838021,,status,,2016-10-28 09:05:11,1,0,1,1,0,0,0,0,0,0,"Interested in what we heard during Nutrition North Canada engagement sessions? Find out what was discussed during the community meetings in Kangiqsujuaq, Iqaluit and Pond Inlet:",['#NNCMySay'],['http://ow.ly/flAP305CXZb'],Interested heard Nutrition North Canada engagement sessions Find discussed community meetings Kangiqsujuaq Iqaluit Pond Inlet http ow ly flAP305CXZb NNCMySay,"['Interested', 'heard', 'Nutrition', 'North', 'Canada', 'engagement', 'sessions', 'Find', 'discussed', 'community', 'meetings', 'Kangiqsujuaq', 'Iqaluit', 'Pond', 'Inlet', 'http', 'ow', 'ly', 'flAP305CXZb', 'NNCMySay']","[u'interest', u'heard', u'nutrit', u'north', u'canada', u'engag', u'session', u'find', u'discuss', u'communiti', u'meet', u'kangiqsujuaq', u'iqaluit', u'pond', u'inlet', u'http', 'ow', 'ly', u'flap305cxzb', u'nncmysay']","Interested in what we heard during Nutrition North Canada engagement sessions? Find out what was discussed during the community meetings in Kangiqsujuaq, Iqaluit and Pond Inlet: http://ow.ly/flAP305CXZb #NNCMySay",Social
324,324,324,324,324,324,123326971154939_719271088227188,GovCan - Indigenous Peoples,photo,https://www.facebook.com/GCIndigenous/photos/a.409618582497626.1073741828.218581684934651/999407440185401/?type=3,2016-10-27 11:41:52,1,0,0,1,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
325,325,325,325,325,325,123326971154939_719181618236135,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/719181618236135/?type=3,2016-10-27 08:45:26,19,2,14,19,0,0,0,0,0,0,"An engagement session for the Nutrition North Canada program is coming to Kugaaruk, NU. Join us at the Kugaaruk Gym on November , .",['#NNCMySay'],['http://ow.ly/s5PR3057sEg'],engagement session Nutrition North Canada program coming Kugaaruk NU Join us Kugaaruk Gym November 2016 http ow ly s5PR3057sEg NNCMySay,"['engagement', 'session', 'Nutrition', 'North', 'Canada', 'program', 'coming', 'Kugaaruk', 'NU', 'Join', 'us', 'Kugaaruk', 'Gym', 'November', '2016', 'http', 'ow', 'ly', 's5PR3057sEg', 'NNCMySay']","[u'engag', u'session', u'nutrit', u'north', u'canada', u'program', u'come', u'kugaaruk', 'nu', u'join', 'us', u'kugaaruk', u'gym', u'novemb', u'2016', u'http', 'ow', 'ly', u's5pr3057seg', u'nncmysay']","An engagement session for the Nutrition North Canada program is coming to Kugaaruk, NU. Join us at the Kugaaruk Gym on November 3, 2016. http://ow.ly/s5PR3057sEg #NNCMySay",Social
326,326,326,326,326,326,123326971154939_718515921636038,Timeline Photos,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/718515921636038/?type=3,2016-10-26 09:01:37,2,0,3,2,0,0,0,0,0,0,"An engagement session for the Nutrition North Canada program is coming to Wekweètì, NWT. Join us at the Wekweètì Youth Centre on November , .",['#NNCMySay'],['http://ow.ly/s5PR3057sEg'],engagement session Nutrition North Canada program coming NWT Join us Youth Centre November 2016 http ow ly s5PR3057sEg NNCMySay,"['engagement', 'session', 'Nutrition', 'North', 'Canada', 'program', 'coming', 'NWT', 'Join', 'us', 'Youth', 'Centre', 'November', '2016', 'http', 'ow', 'ly', 's5PR3057sEg', 'NNCMySay']","[u'engag', u'session', u'nutrit', u'north', u'canada', u'program', u'come', u'nwt', u'join', 'us', u'youth', u'centr', u'novemb', u'2016', u'http', 'ow', 'ly', u's5pr3057seg', u'nncmysay']","An engagement session for the Nutrition North Canada program is coming to Wekweètì, NWT. Join us at the Wekweètì Youth Centre on November 2, 2016. http://ow.ly/s5PR3057sEg #NNCMySay",Social
