,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
1145,1145,1145,1145,1145,134615279898518_1325808637445837,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1325808637445837/?type=3,2016-04-07 14:58:18,20,0,2,18,2,0,0,0,0,0,"Voici Poca et Terra! Les nouveaux chevaux Percherons du lieu historique national du Ranch-Bar U ont été nommés! Les noms choisis rendent hommage au travail de pionnier de George Pocaterra, un immigrant italien qui adorait les contreforts et les montagnes du sud de l'Alberta. Pour en savoir plus : 28",[],['http://ow.ly/10pP'],Voici Poca et Terra Les nouveaux chevaux Percherons du lieu historique national du Ranch Bar ont Les noms choisis rendent hommage au travail de pionnier de George Pocaterra un immigrant italien qui adorait les contreforts et les montagnes du sud de Alberta Pour en savoir plus http ow ly 10pP28,"['Voici', 'Poca', 'et', 'Terra', 'Les', 'nouveaux', 'chevaux', 'Percherons', 'du', 'lieu', 'historique', 'national', 'du', 'Ranch', 'Bar', 'ont', 'Les', 'noms', 'choisis', 'rendent', 'hommage', 'au', 'travail', 'de', 'pionnier', 'de', 'George', 'Pocaterra', 'un', 'immigrant', 'italien', 'qui', 'adorait', 'les', 'contreforts', 'et', 'les', 'montagnes', 'du', 'sud', 'de', 'Alberta', 'Pour', 'en', 'savoir', 'plus', 'http', 'ow', 'ly', '10pP28']","[u'voici', u'poca', 'et', u'terra', u'les', u'nouveaux', u'chevaux', u'percheron', 'du', u'lieu', u'historiqu', u'nation', 'du', u'ranch', u'bar', u'ont', u'les', u'nom', u'choisi', u'rendent', u'hommag', 'au', u'travail', 'de', u'pionnier', 'de', u'georg', u'pocaterra', 'un', u'immigr', u'italien', u'qui', u'adorait', u'les', u'contrefort', 'et', u'les', u'montagn', 'du', u'sud', 'de', u'alberta', u'pour', 'en', u'savoir', u'plus', u'http', 'ow', 'ly', u'10pp28']","Voici Poca et Terra! 
Les nouveaux chevaux Percherons du lieu historique national du Ranch-Bar U ont été nommés! 

Les noms choisis rendent hommage au travail de pionnier de George Pocaterra, un immigrant italien qui adorait les contreforts et les montagnes du sud de l'Alberta. Pour en savoir plus : http://ow.ly/10pP28",Environmental
1146,1146,1146,1146,1146,134615279898518_1324258954267472,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1324258954267472/?type=3,2016-04-07 08:20:00,10,0,3,10,0,0,0,0,0,0,"En cette journée internationale du castor, on célèbre notre castor préférée... Parka! Parka est toujours prête à faire découvrir à vous et vos enfants toutes les merveilles qui se trouvent dans les parcs nationaux, les lieux historiques nationaux et les aires marines nationales de conservation du Canada. Préparez-vous à elorer ici :",[],['http://www.pc.gc.ca/fra/apprend-learn/parka/adult.aspx'],En cette internationale du castor bre notre castor Parka Parka est toujours faire couvrir vous et vos enfants toutes les merveilles qui se trouvent dans les parcs nationaux les lieux historiques nationaux et les aires marines nationales de conservation du Canada parez vous explorer ici http www pc gc ca fra apprend learn parka adult aspx,"['En', 'cette', 'internationale', 'du', 'castor', 'bre', 'notre', 'castor', 'Parka', 'Parka', 'est', 'toujours', 'faire', 'couvrir', 'vous', 'et', 'vos', 'enfants', 'toutes', 'les', 'merveilles', 'qui', 'se', 'trouvent', 'dans', 'les', 'parcs', 'nationaux', 'les', 'lieux', 'historiques', 'nationaux', 'et', 'les', 'aires', 'marines', 'nationales', 'de', 'conservation', 'du', 'Canada', 'parez', 'vous', 'explorer', 'ici', 'http', 'www', 'pc', 'gc', 'ca', 'fra', 'apprend', 'learn', 'parka', 'adult', 'aspx']","['en', u'cett', u'international', 'du', u'castor', u'bre', u'notr', u'castor', u'parka', u'parka', u'est', u'toujour', u'fair', u'couvrir', u'vous', 'et', u'vos', u'enfant', u'tout', u'les', u'merveill', u'qui', 'se', u'trouvent', u'dan', u'les', u'parc', u'nationaux', u'les', u'lieux', u'historiqu', u'nationaux', 'et', u'les', u'air', u'marin', u'national', 'de', u'conserv', 'du', u'canada', u'parez', u'vous', u'explor', u'ici', u'http', u'www', 'pc', 'gc', 'ca', u'fra', u'apprend', u'learn', u'parka', u'adult', u'aspx']","En cette journée internationale du castor, on célèbre notre castor préférée... Parka! 
Parka est toujours prête à faire découvrir à vous et vos enfants toutes les merveilles qui se trouvent dans les parcs nationaux, les lieux historiques nationaux et les aires marines nationales de conservation du Canada. 
Préparez-vous à explorer ici : http://www.pc.gc.ca/fra/apprend-learn/parka/adult.aspx",Environmental
1147,1147,1147,1147,1147,134615279898518_1319715531388481,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1319715531388481/?type=3,2016-04-06 14:15:00,9,0,2,8,0,0,1,0,0,0,Quel bonheur! Sautez de joie sous le soleil de minuit dans le parc national du au juin. Réservez dès maintenant!,['#Ivvavik'],['http://www.pc.gc.ca/fra/pn-np/yt/ivvavik/ne/camp1.aspx'],Quel bonheur Sautez de joie sous le soleil de minuit dans le parc national Ivvavik du 20 au 24 juin servez maintenant http www pc gc ca fra pn np yt ivvavik ne camp1 aspx,"['Quel', 'bonheur', 'Sautez', 'de', 'joie', 'sous', 'le', 'soleil', 'de', 'minuit', 'dans', 'le', 'parc', 'national', 'Ivvavik', 'du', '20', 'au', '24', 'juin', 'servez', 'maintenant', 'http', 'www', 'pc', 'gc', 'ca', 'fra', 'pn', 'np', 'yt', 'ivvavik', 'ne', 'camp1', 'aspx']","[u'quel', u'bonheur', u'sautez', 'de', u'joie', u'sous', 'le', u'soleil', 'de', u'minuit', u'dan', 'le', u'parc', u'nation', u'ivvavik', 'du', '20', 'au', '24', u'juin', u'servez', u'mainten', u'http', u'www', 'pc', 'gc', 'ca', u'fra', 'pn', 'np', 'yt', u'ivvavik', 'ne', u'camp1', u'aspx']","Quel bonheur! Sautez de joie sous le soleil de minuit dans le parc national #Ivvavik du 20 au 24 juin. Réservez dès maintenant! 

http://www.pc.gc.ca/fra/pn-np/yt/ivvavik/ne/camp1.aspx",Social
1148,1148,1148,1148,1148,134615279898518_1324365717590129,Les bisons en route pour la réserve de la Nation Blackfeet,photo,https://www.facebook.com/ParcsCanada/photos/a.1324365457590155.1073741914.134615279898518/1324365717590129/?type=3,2016-04-05 14:19:05,20,1,2,20,0,0,0,0,0,0,"Lundi, jeunes bisons des plaines ont été transférés du parc national Elk Island à la réserve de la Nation Blackfeet au Montana, leur territoire ancestral. Le partenariat avec l’Iinnii Initiative a été un projet de conservation unique et un succès international. Bon retour à la maison, les bisons! Wildlife Conservation Society WCS Canada Oakland Zoo",[],[],Lundi 87 jeunes bisons des plaines ont du parc national Elk Island la serve de la Nation Blackfeet au Montana leur territoire ancestral Le partenariat avec Iinnii Initiative un projet de conservation unique et un international Bon retour la maison les bisons Wildlife Conservation Society WCS Canada Oakland Zoo,"['Lundi', '87', 'jeunes', 'bisons', 'des', 'plaines', 'ont', 'du', 'parc', 'national', 'Elk', 'Island', 'la', 'serve', 'de', 'la', 'Nation', 'Blackfeet', 'au', 'Montana', 'leur', 'territoire', 'ancestral', 'Le', 'partenariat', 'avec', 'Iinnii', 'Initiative', 'un', 'projet', 'de', 'conservation', 'unique', 'et', 'un', 'international', 'Bon', 'retour', 'la', 'maison', 'les', 'bisons', 'Wildlife', 'Conservation', 'Society', 'WCS', 'Canada', 'Oakland', 'Zoo']","[u'lundi', '87', u'jeun', u'bison', u'des', u'plain', u'ont', 'du', u'parc', u'nation', u'elk', u'island', 'la', u'serv', 'de', 'la', u'nation', u'blackfeet', 'au', u'montana', u'leur', u'territoir', u'ancestr', 'le', u'partenariat', u'avec', u'iinnii', u'initi', 'un', u'projet', 'de', u'conserv', u'uniqu', 'et', 'un', u'intern', u'bon', u'retour', 'la', u'maison', u'les', u'bison', u'wildlif', u'conserv', u'societi', u'wcs', u'canada', u'oakland', u'zoo']","Lundi, 87 jeunes bisons des plaines ont été transférés du parc national Elk Island à la réserve de la Nation Blackfeet au Montana, leur territoire ancestral. Le partenariat avec l’Iinnii Initiative a été un projet de conservation unique et un succès international. 
Bon retour à la maison, les bisons!
 Wildlife Conservation Society WCS Canada Oakland Zoo",Environmental
1149,1149,1149,1149,1149,134615279898518_1323595961000438,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1323595961000438/?type=3,2016-04-04 18:00:00,111,7,67,106,4,1,0,0,0,0,C'est le début de la Semaine des ciels étoilés! Êtes-vous déjà allé dans l'une de nos réserves de ciel étoilé? C'est le moment ou jamais! Photo prise Parc national Jasper,[],['http://ow.ly/10hcQ4'],est le de la Semaine des ciels tes vous dans une de nos serves de ciel est le moment ou jamais http ow ly 10hcQ4 Photo prise Parc national Jasper,"['est', 'le', 'de', 'la', 'Semaine', 'des', 'ciels', 'tes', 'vous', 'dans', 'une', 'de', 'nos', 'serves', 'de', 'ciel', 'est', 'le', 'moment', 'ou', 'jamais', 'http', 'ow', 'ly', '10hcQ4', 'Photo', 'prise', 'Parc', 'national', 'Jasper']","[u'est', 'le', 'de', 'la', u'semain', u'des', u'ciel', u'tes', u'vous', u'dan', u'une', 'de', u'nos', u'serv', 'de', u'ciel', u'est', 'le', u'moment', 'ou', u'jamai', u'http', 'ow', 'ly', u'10hcq4', u'photo', u'prise', u'parc', u'nation', u'jasper']","C'est le début de la Semaine des ciels étoilés! 
Êtes-vous déjà allé dans l'une de nos réserves de ciel étoilé? C'est le moment ou jamais! http://ow.ly/10hcQ4
Photo prise Parc national Jasper",Environmental
1150,1150,1150,1150,1150,134615279898518_1319959828030718,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1319959828030718/?type=3,2016-04-03 08:15:01,16,1,3,15,1,0,0,0,0,0,"C'est la journée pour trouver un arc-en-ciel! Cette photo a été prise au parc national et est un excellent rappel que la saison des ées est de retour! Avant de partir à la recherche de votre propre arc-en-ciel, assurez-vous de consulter notre rapport sur l'état des sentiers: Parcs Canada Yukon","['#Vuntut', '#randonn']",['http://www.pc.gc.ca/apps/tcond/index_f.asp'],est la pour trouver un arc en ciel Cette photo prise au parc national Vuntut et est un excellent rappel que la saison des es est de retour Avant de partir la recherche de votre propre arc en ciel assurez vous de consulter notre rapport sur tat des sentiers http www pc gc ca apps tcond asp Parcs Canada Yukon,"['est', 'la', 'pour', 'trouver', 'un', 'arc', 'en', 'ciel', 'Cette', 'photo', 'prise', 'au', 'parc', 'national', 'Vuntut', 'et', 'est', 'un', 'excellent', 'rappel', 'que', 'la', 'saison', 'des', 'es', 'est', 'de', 'retour', 'Avant', 'de', 'partir', 'la', 'recherche', 'de', 'votre', 'propre', 'arc', 'en', 'ciel', 'assurez', 'vous', 'de', 'consulter', 'notre', 'rapport', 'sur', 'tat', 'des', 'sentiers', 'http', 'www', 'pc', 'gc', 'ca', 'apps', 'tcond', 'asp', 'Parcs', 'Canada', 'Yukon']","[u'est', 'la', u'pour', u'trouver', 'un', u'arc', 'en', u'ciel', u'cett', u'photo', u'prise', 'au', u'parc', u'nation', u'vuntut', 'et', u'est', 'un', u'excel', u'rappel', u'que', 'la', u'saison', u'des', 'es', u'est', 'de', u'retour', u'avant', 'de', u'partir', 'la', u'recherch', 'de', u'votr', u'propr', u'arc', 'en', u'ciel', u'assurez', u'vous', 'de', u'consult', u'notr', u'rapport', u'sur', u'tat', u'des', u'sentier', u'http', u'www', 'pc', 'gc', 'ca', u'app', u'tcond', u'asp', u'parc', u'canada', u'yukon']","C'est la journée pour trouver un arc-en-ciel! 
Cette photo a été prise au parc national #Vuntut et est un excellent rappel que la saison des #randonnées est de retour!

Avant de partir à la recherche de votre propre arc-en-ciel, assurez-vous de consulter notre rapport sur l'état des sentiers: http://www.pc.gc.ca/apps/tcond/index_f.asp
Parcs Canada Yukon",Environmental
1151,1151,1151,1151,1151,134615279898518_1318447118181989,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1318447118181989/?type=3,2016-04-02 08:30:00,48,4,2,43,5,0,0,0,0,0,"Il est facile de voir pourquoi le ""Cabot Trail"" au Parc national des Hautes-Terres-du-Cap-Breton est numéro sur la liste de Vacay.ca d’endroits à visiter en ! Planifiez votre voyage dès maintenant:",[],['http://www.pc.gc.ca/fra/pn-np/ns/cbreton/index.aspx'],Il est facile de voir pourquoi le Cabot Trail au Parc national des Hautes Terres du Cap Breton est ro sur la liste de Vacay ca endroits visiter en 2016 Planifiez votre voyage maintenant http www pc gc ca fra pn np ns cbreton index aspx,"['Il', 'est', 'facile', 'de', 'voir', 'pourquoi', 'le', 'Cabot', 'Trail', 'au', 'Parc', 'national', 'des', 'Hautes', 'Terres', 'du', 'Cap', 'Breton', 'est', 'ro', 'sur', 'la', 'liste', 'de', 'Vacay', 'ca', 'endroits', 'visiter', 'en', '2016', 'Planifiez', 'votre', 'voyage', 'maintenant', 'http', 'www', 'pc', 'gc', 'ca', 'fra', 'pn', 'np', 'ns', 'cbreton', 'index', 'aspx']","['il', u'est', u'facil', 'de', u'voir', u'pourquoi', 'le', u'cabot', u'trail', 'au', u'parc', u'nation', u'des', u'haut', u'terr', 'du', u'cap', u'breton', u'est', 'ro', u'sur', 'la', u'list', 'de', u'vacay', 'ca', u'endroit', u'visit', 'en', u'2016', u'planifiez', u'votr', u'voyag', u'mainten', u'http', u'www', 'pc', 'gc', 'ca', u'fra', 'pn', 'np', 'ns', u'cbreton', u'index', u'aspx']","Il est facile de voir pourquoi le ""Cabot Trail"" au Parc national des Hautes-Terres-du-Cap-Breton est numéro 2 sur la liste de Vacay.ca d’endroits à visiter en 2016! 

Planifiez votre voyage dès maintenant: http://www.pc.gc.ca/fra/pn-np/ns/cbreton/index.aspx",Environmental
1152,1152,1152,1152,1152,134615279898518_1318775034815864,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1318775034815864/?type=3,2016-04-01 16:15:00,30,1,32,29,1,0,0,0,0,0,"Joyeux Vendredi Photo des Abonnés! Cette magnifique photo du Cap-Bon-Ami situé dans le Parc national Forillon, Parcs Canada nous vient d'Anna C.-M. Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.",[],[],Joyeux Vendredi Photo des Cette magnifique photo du Cap Bon Ami dans le Parc national Forillon Parcs Canada nous vient Anna Chaque vendredi nous choisissons au hasard une photo par un et pour la mettre en vedette sur notre mur Si vous aimeriez soumettre une photo veuillez svp nous envoyer un message,"['Joyeux', 'Vendredi', 'Photo', 'des', 'Cette', 'magnifique', 'photo', 'du', 'Cap', 'Bon', 'Ami', 'dans', 'le', 'Parc', 'national', 'Forillon', 'Parcs', 'Canada', 'nous', 'vient', 'Anna', 'Chaque', 'vendredi', 'nous', 'choisissons', 'au', 'hasard', 'une', 'photo', 'par', 'un', 'et', 'pour', 'la', 'mettre', 'en', 'vedette', 'sur', 'notre', 'mur', 'Si', 'vous', 'aimeriez', 'soumettre', 'une', 'photo', 'veuillez', 'svp', 'nous', 'envoyer', 'un', 'message']","[u'joyeux', u'vendredi', u'photo', u'des', u'cett', u'magnifiqu', u'photo', 'du', u'cap', u'bon', u'ami', u'dan', 'le', u'parc', u'nation', u'forillon', u'parc', u'canada', u'nous', u'vient', u'anna', u'chaqu', u'vendredi', u'nous', u'choisisson', 'au', u'hasard', u'une', u'photo', u'par', 'un', 'et', u'pour', 'la', u'mettr', 'en', u'vedett', u'sur', u'notr', u'mur', 'si', u'vous', u'aimeriez', u'soumettr', u'une', u'photo', u'veuillez', u'svp', u'nous', u'envoy', 'un', u'messag']","Joyeux Vendredi Photo des Abonnés! 
Cette magnifique photo du Cap-Bon-Ami situé dans le Parc national Forillon, Parcs Canada nous vient d'Anna C.-M.

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.",Social
1153,1153,1153,1153,1153,134615279898518_1320446954648672,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1320446954648672/?type=3,2016-04-01 06:05:00,50,10,32,43,1,1,5,0,0,0,"Joyeux poisson d'avril! Bien que le castor, on adore... nous préférons notre logo comme il est! ***** Nous sommes ravis de dévoiler notre NOUVEAU logo Parcs Canada, juste à temps pour le e anniversaire du Canada!",[],['http://www.pc.gc.ca/fra/voyage-travel/logo.aspx'],Joyeux poisson avril Bien que le castor adore nous rons notre logo comme il est Nous sommes ravis de voiler notre NOUVEAU logo Parcs Canada juste temps pour le 150e anniversaire du Canada http www pc gc ca fra voyage travel logo aspx,"['Joyeux', 'poisson', 'avril', 'Bien', 'que', 'le', 'castor', 'adore', 'nous', 'rons', 'notre', 'logo', 'comme', 'il', 'est', 'Nous', 'sommes', 'ravis', 'de', 'voiler', 'notre', 'NOUVEAU', 'logo', 'Parcs', 'Canada', 'juste', 'temps', 'pour', 'le', '150e', 'anniversaire', 'du', 'Canada', 'http', 'www', 'pc', 'gc', 'ca', 'fra', 'voyage', 'travel', 'logo', 'aspx']","[u'joyeux', u'poisson', u'avril', u'bien', u'que', 'le', u'castor', u'ador', u'nous', u'ron', u'notr', u'logo', u'comm', 'il', u'est', u'nous', u'somm', u'ravi', 'de', u'voiler', u'notr', u'nouveau', u'logo', u'parc', u'canada', u'just', u'temp', u'pour', 'le', u'150e', u'anniversair', 'du', u'canada', u'http', u'www', 'pc', 'gc', 'ca', u'fra', u'voyag', u'travel', u'logo', u'aspx']","Joyeux poisson d'avril! 
Bien que le castor, on adore... nous préférons notre logo comme il est!
*****
Nous sommes ravis de dévoiler notre NOUVEAU logo Parcs Canada, juste à temps pour le 150e anniversaire du Canada! http://www.pc.gc.ca/fra/voyage-travel/logo.aspx",Environmental
1154,1154,1154,1154,1154,134615279898518_1317260181634016,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1317260181634016/?type=3,2016-03-31 11:20:00,16,0,2,15,1,0,0,0,0,0,Vous plannifiez un formidable voyage en plein air en Colombie-Britannique? N’oubliez pas d’inclure la Réserve de parc national des Îles-Gulf à votre itinéraire!,[],['http://www.pc.gc.ca/fra/pn-np/bc/gulf/index.aspx'],Vous plannifiez un formidable voyage en plein air en Colombie Britannique oubliez pas inclure la serve de parc national des les Gulf votre raire http www pc gc ca fra pn np bc gulf index aspx,"['Vous', 'plannifiez', 'un', 'formidable', 'voyage', 'en', 'plein', 'air', 'en', 'Colombie', 'Britannique', 'oubliez', 'pas', 'inclure', 'la', 'serve', 'de', 'parc', 'national', 'des', 'les', 'Gulf', 'votre', 'raire', 'http', 'www', 'pc', 'gc', 'ca', 'fra', 'pn', 'np', 'bc', 'gulf', 'index', 'aspx']","[u'vous', u'plannifiez', 'un', u'formid', u'voyag', 'en', u'plein', u'air', 'en', u'colombi', u'britanniqu', u'oubliez', u'pas', u'inclur', 'la', u'serv', 'de', u'parc', u'nation', u'des', u'les', u'gulf', u'votr', u'rair', u'http', u'www', 'pc', 'gc', 'ca', u'fra', 'pn', 'np', 'bc', u'gulf', u'index', u'aspx']","Vous plannifiez un formidable voyage en plein air en Colombie-Britannique? 
N’oubliez pas d’inclure la Réserve de parc national des Îles-Gulf à votre itinéraire!

http://www.pc.gc.ca/fra/pn-np/bc/gulf/index.aspx",Environmental
1155,1155,1155,1155,1155,134615279898518_1319733451386689,"La Mauricie National Park, Parks Canada",video,https://www.facebook.com/MauricieNP/videos/1006971642690175/,2016-03-31 07:42:57,14,2,0,13,1,0,0,0,0,0,"La saison hivernale prend fin aujourd'hui au Parc national de la Mauricie, Parcs Canada. Voici le troisième et dernier volet de la série de vidéos inspirée du jour de la marmotte!",[],[],La saison hivernale prend fin aujourd hui au Parc national de la Mauricie Parcs Canada Voici le et dernier volet de la rie de os du jour de la marmotte,"['La', 'saison', 'hivernale', 'prend', 'fin', 'aujourd', 'hui', 'au', 'Parc', 'national', 'de', 'la', 'Mauricie', 'Parcs', 'Canada', 'Voici', 'le', 'et', 'dernier', 'volet', 'de', 'la', 'rie', 'de', 'os', 'du', 'jour', 'de', 'la', 'marmotte']","['la', u'saison', u'hivernal', u'prend', u'fin', u'aujourd', u'hui', 'au', u'parc', u'nation', 'de', 'la', u'maurici', u'parc', u'canada', u'voici', 'le', 'et', u'dernier', u'volet', 'de', 'la', u'rie', 'de', 'os', 'du', u'jour', 'de', 'la', u'marmott']","La saison hivernale prend fin aujourd'hui au Parc national de la Mauricie, Parcs Canada. 

Voici le troisième et dernier volet de la série de vidéos inspirée du jour de la marmotte!",Social
1156,1156,1156,1156,1156,134615279898518_1318733981486636,Parcs Canada's cover photo,photo,https://www.facebook.com/ParcsCanada/photos/a.417387738287936.115519.134615279898518/1318733654820002/?type=3,2016-03-30 12:08:34,19,0,4,18,1,0,0,0,0,0,Admirez la vue! Photo prise au Parc marin du Saguenay-Saint-Laurent,[],['http://www.pc.gc.ca/fra/amnc-nmca/qc/saguenay/index.aspx'],Admirez vue Photo prise Parc marin Saguenay Saint Laurent http www pc gc ca fra amnc nmca qc saguenay index aspx,"['Admirez', 'vue', 'Photo', 'prise', 'Parc', 'marin', 'Saguenay', 'Saint', 'Laurent', 'http', 'www', 'pc', 'gc', 'ca', 'fra', 'amnc', 'nmca', 'qc', 'saguenay', 'index', 'aspx']","[u'admirez', u'vue', u'photo', u'prise', u'parc', u'marin', u'saguenay', u'saint', u'laurent', u'http', u'www', 'pc', 'gc', 'ca', u'fra', u'amnc', u'nmca', 'qc', u'saguenay', u'index', u'aspx']","Admirez la vue!
Photo prise au Parc marin du Saguenay-Saint-Laurent

http://www.pc.gc.ca/fra/amnc-nmca/qc/saguenay/index.aspx",Social
1157,1157,1157,1157,1157,134615279898518_1318607348165966,Environnement et ressources naturelles au Canada,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156737237340029/?type=3,2016-03-30 09:47:25,11,0,0,11,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
1158,1158,1158,1158,1158,134615279898518_1317227954970572,Parcs Canada - Acheter et réserver - Bateaux et canaux,link,http://ow.ly/Kim9L,2016-03-29 09:15:00,4,3,1,4,0,0,0,0,0,0,"Il ne reste que jours pour obtenir des aubaines pour visiter les sept canaux historiques de Parcs Canada! Les rabais lève-tôt sur les permis d'éclusage et d'amarrage prennent fin ce jeudi, le mars! Profitez-en dès maintenant!",[],['http://ow.ly/Kim9L'],Il ne reste que jours pour obtenir des aubaines pour visiter les sept canaux historiques de Parcs Canada Les rabais sur les permis clusage et amarrage prennent fin ce jeudi le 31 mars Profitez en maintenant http ow ly Kim9L,"['Il', 'ne', 'reste', 'que', 'jours', 'pour', 'obtenir', 'des', 'aubaines', 'pour', 'visiter', 'les', 'sept', 'canaux', 'historiques', 'de', 'Parcs', 'Canada', 'Les', 'rabais', 'sur', 'les', 'permis', 'clusage', 'et', 'amarrage', 'prennent', 'fin', 'ce', 'jeudi', 'le', '31', 'mars', 'Profitez', 'en', 'maintenant', 'http', 'ow', 'ly', 'Kim9L']","['il', 'ne', u'rest', u'que', u'jour', u'pour', u'obtenir', u'des', u'aubain', u'pour', u'visit', u'les', u'sept', u'canaux', u'historiqu', 'de', u'parc', u'canada', u'les', u'rabai', u'sur', u'les', u'permi', u'clusag', 'et', u'amarrag', u'prennent', u'fin', 'ce', u'jeudi', 'le', '31', u'mar', u'profitez', 'en', u'mainten', u'http', 'ow', 'ly', u'kim9l']","Il ne reste que 3 jours pour obtenir des aubaines pour visiter les sept canaux historiques de Parcs Canada!
Les rabais lève-tôt sur les permis d'éclusage et d'amarrage prennent fin ce jeudi, le 31 mars! Profitez-en dès maintenant! http://ow.ly/Kim9L",Social
1159,1159,1159,1159,1159,134615279898518_1316197458406955,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1316197458406955/?type=3,2016-03-28 12:24:38,15,0,1,15,0,0,0,0,0,0,"Après la bonne bouffe du week-end de Pâques, pourquoi ne pas aller bouger dans un parc national près de chez vous? Photo prise au Parc national de la Péninsule-Bruce et Parc marin national Fathom Five",[],[],la bonne bouffe du week end de ques pourquoi ne pas aller bouger dans un parc national de chez vous Photo prise au Parc national de la ninsule Bruce et Parc marin national Fathom Five,"['la', 'bonne', 'bouffe', 'du', 'week', 'end', 'de', 'ques', 'pourquoi', 'ne', 'pas', 'aller', 'bouger', 'dans', 'un', 'parc', 'national', 'de', 'chez', 'vous', 'Photo', 'prise', 'au', 'Parc', 'national', 'de', 'la', 'ninsule', 'Bruce', 'et', 'Parc', 'marin', 'national', 'Fathom', 'Five']","['la', u'bonn', u'bouff', 'du', u'week', u'end', 'de', u'que', u'pourquoi', 'ne', u'pas', u'aller', u'bouger', u'dan', 'un', u'parc', u'nation', 'de', u'chez', u'vous', u'photo', u'prise', 'au', u'parc', u'nation', 'de', 'la', u'ninsul', u'bruce', 'et', u'parc', u'marin', u'nation', u'fathom', u'five']","Après la bonne bouffe du week-end de Pâques, pourquoi ne pas aller bouger dans un parc national près de chez vous?

Photo prise au Parc national de la Péninsule-Bruce et Parc marin national Fathom Five",Social
1160,1160,1160,1160,1160,134615279898518_1313771078649593,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1313771078649593/?type=3,2016-03-27 06:30:01,29,1,3,27,2,0,0,0,0,0,"Joyeuses Pâques! Ce week-end, c’est le temps de se rapprocher de la famille et de planifier de futures aventures.",[],['http://ow.ly/ZXfpa'],Joyeuses ques Ce week end est le temps de se rapprocher de la famille et de planifier de futures aventures http ow ly ZXfpa,"['Joyeuses', 'ques', 'Ce', 'week', 'end', 'est', 'le', 'temps', 'de', 'se', 'rapprocher', 'de', 'la', 'famille', 'et', 'de', 'planifier', 'de', 'futures', 'aventures', 'http', 'ow', 'ly', 'ZXfpa']","[u'joyeus', u'que', 'ce', u'week', u'end', u'est', 'le', u'temp', 'de', 'se', u'rapproch', 'de', 'la', u'famill', 'et', 'de', u'planifi', 'de', u'futur', u'aventur', u'http', 'ow', 'ly', u'zxfpa']","Joyeuses Pâques!
Ce week-end, c’est le temps de se rapprocher de la famille et de planifier de futures aventures. http://ow.ly/ZXfpa",Social
