,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,language,Reactions_SUM,sentiment_score,sentiment_type
73,73,864441419129393152,18,13,2017-05-16 11:24:29,"DFO’s Sea Turtle Biologist, Mike James, will be taking over the Twitter account on Thursday from -11:30",['#OdySci'],['https://t.co/OyZkzSD4vG'],Sea Turtle Biologist Mike James taking Twitter account Thursday 11 11 30 OdySci https co OyZkzSD4vG,"['Sea', 'Turtle', 'Biologist', 'Mike', 'James', 'taking', 'Twitter', 'account', 'Thursday', '11', '11', '30', 'OdySci', 'https', 'co', 'OyZkzSD4vG']","[u'sea', u'turtl', u'biologist', u'mike', u'jame', u'take', u'twitter', u'account', u'thursday', '11', '11', '30', u'odysci', u'https', 'co', u'oyzkzsd4vg']","DFO’s Sea Turtle Biologist, Mike James, will be taking over the @DFO_MAR  Twitter account on Thursday from 11-11:30 #OdySci https://t.co/OyZkzSD4vG",Social,en,31,0.0,Neutral
74,74,686642901519085568,31,0,2016-01-11 20:16:39,: Federal fisheries minister Tootoo gets first-hand view of efforts to shape the future of our oceans,[],['https://t.\xe2\x80\xa6'],RT Federal fisheries minister Tootoo gets first hand view efforts shape future oceans marineinstitute https,"['RT', 'Federal', 'fisheries', 'minister', 'Tootoo', 'gets', 'first', 'hand', 'view', 'efforts', 'shape', 'future', 'oceans', 'marineinstitute', 'https']","['rt', u'feder', u'fisheri', u'minist', u'tootoo', u'get', u'first', u'hand', u'view', u'effort', u'shape', u'futur', u'ocean', u'marineinstitut', u'https']",RT @DFO_NL: Federal fisheries minister Tootoo gets first-hand view of efforts to shape the future of our oceans @marineinstitute https://t.…,Environmental,en,31,0.0,Neutral
75,75,687428161647280128,17,14,2016-01-14 00:17:00,Minister chats with crew aboard Mid Shore Patrol Vessel Corporal McLaren M.M.V.,['#CCG'],['https://t.co/5RCIPX0wEH'],Minister chats crew aboard Mid Shore Patrol Vessel Corporal McLaren CCG https co 5RCIPX0wEH,"['Minister', 'chats', 'crew', 'aboard', 'Mid', 'Shore', 'Patrol', 'Vessel', 'Corporal', 'McLaren', 'CCG', 'https', 'co', '5RCIPX0wEH']","[u'minist', u'chat', u'crew', u'aboard', u'mid', u'shore', u'patrol', u'vessel', u'corpor', u'mclaren', u'ccg', u'https', 'co', u'5rcipx0weh']",Minister chats with crew aboard Mid Shore Patrol Vessel Corporal McLaren M.M.V. #CCG https://t.co/5RCIPX0wEH,Economical,en,31,0.0,Neutral
76,76,731113544666775554,17,14,2016-05-13 13:27:07,Seeing Double! DFO Science at SABS discovers rare find of twin lobster embryos,['#OdySci'],['https://t.co/77ndhkoFKI'],Seeing Double DFO Science SABS discovers rare find twin lobster embryos OdySci https co 77ndhkoFKI,"['Seeing', 'Double', 'DFO', 'Science', 'SABS', 'discovers', 'rare', 'find', 'twin', 'lobster', 'embryos', 'OdySci', 'https', 'co', '77ndhkoFKI']","[u'see', u'doubl', u'dfo', u'scienc', u'sab', u'discov', u'rare', u'find', u'twin', u'lobster', u'embryo', u'odysci', u'https', 'co', u'77ndhkofki']",Seeing Double! DFO Science at SABS discovers rare find of twin lobster embryos #OdySci https://t.co/77ndhkoFKI,Social,en,31,0.15,Neutral
77,77,810873345893920768,14,17,2016-12-19 15:44:05,CCGS refit work eected to be completed late spring after which vessel will return to the Atl region for its summer program,['#Hudson'],['https://t.co/KIpz9y6KCG'],CCGS Hudson refit work expected completed late spring 2017 vessel return Atl region summer program https co KIpz9y6KCG,"['CCGS', 'Hudson', 'refit', 'work', 'expected', 'completed', 'late', 'spring', '2017', 'vessel', 'return', 'Atl', 'region', 'summer', 'program', 'https', 'co', 'KIpz9y6KCG']","[u'ccgs', u'hudson', u'refit', u'work', u'expect', u'complet', u'late', u'spring', u'2017', u'vessel', u'return', u'atl', u'region', u'summer', u'program', u'https', 'co', u'kipz9y6kcg']",CCGS #Hudson refit work expected to be completed late spring 2017 after which vessel will return to the Atl region for its summer program https://t.co/KIpz9y6KCG,Environmental,en,31,-0.2,Neutral
78,78,762982095887138816,11,20,2016-08-09 12:01:21,Early August sunrise followed by early morning storm clouds aboard Hudson – photo by J. Shaw 0,['#CCGS'],['https://t.co/k4Cvnobxa'],Early August sunrise followed early morning storm clouds aboard CCGS Hudson photo Shaw https co k4Cvnobxa0,"['Early', 'August', 'sunrise', 'followed', 'early', 'morning', 'storm', 'clouds', 'aboard', 'CCGS', 'Hudson', 'photo', 'Shaw', 'https', 'co', 'k4Cvnobxa0']","[u'earli', u'august', u'sunris', u'follow', u'earli', u'morn', u'storm', u'cloud', u'aboard', u'ccgs', u'hudson', u'photo', u'shaw', u'https', 'co', u'k4cvnobxa0']",Early August sunrise followed by early morning storm clouds aboard #CCGS Hudson – photo by J. Shaw https://t.co/k4Cvnobxa0,Environmental,en,31,0.1,Neutral
79,79,801807972548612103,12,18,2016-11-24 15:21:32,The tagging of white sharks helps scientists obtain more data on their behaviour and whereabouts (video: ),[],['https://t.co/n7yaYcC1HR'],tagging white sharks helps scientists obtain data behaviour whereabouts video GregSkomal https co n7yaYcC1HR,"['tagging', 'white', 'sharks', 'helps', 'scientists', 'obtain', 'data', 'behaviour', 'whereabouts', 'video', 'GregSkomal', 'https', 'co', 'n7yaYcC1HR']","[u'tag', u'white', u'shark', u'help', u'scientist', u'obtain', u'data', u'behaviour', u'whereabout', u'video', u'gregskom', u'https', 'co', u'n7yaycc1hr']",The tagging of white sharks helps scientists obtain more data on their behaviour and whereabouts (video:@GregSkomal @MA_Sharks) https://t.co/n7yaYcC1HR,Environmental,en,30,0.25,Neutral
80,80,752922713778450435,11,19,2016-07-12 17:48:58,"The Hudson is an Offshore Oceanographic Science Vessel that operates out of Dartmouth, NS at the BIO",['#CCGS'],['https://t.co/mOX9rioOKL'],CCGS Hudson Offshore Oceanographic Science Vessel operates Dartmouth NS BIO https co mOX9rioOKL,"['CCGS', 'Hudson', 'Offshore', 'Oceanographic', 'Science', 'Vessel', 'operates', 'Dartmouth', 'NS', 'BIO', 'https', 'co', 'mOX9rioOKL']","[u'ccgs', u'hudson', u'offshor', u'oceanograph', u'scienc', u'vessel', u'oper', u'dartmouth', 'ns', u'bio', u'https', 'co', u'mox9riookl']","The #CCGS Hudson is an Offshore Oceanographic Science Vessel that operates out of Dartmouth, NS at the BIO https://t.co/mOX9rioOKL",Environmental,en,30,0.0,Neutral
81,81,810900634723565568,30,0,2016-12-19 17:32:31,": Proposed regulations for a new marine protected area, St. Anns Bank, are published. Have your say today!",['#Atlantic'],['https://t.c\xe2\x80\xa6'],RT Proposed regulations new Atlantic marine protected area St Anns Bank published say today https,"['RT', 'Proposed', 'regulations', 'new', 'Atlantic', 'marine', 'protected', 'area', 'St', 'Anns', 'Bank', 'published', 'say', 'today', 'https']","['rt', u'propos', u'regul', u'new', u'atlant', u'marin', u'protect', u'area', 'st', u'ann', u'bank', u'publish', u'say', u'today', u'https']","RT @DFO_MPO: Proposed regulations for a new #Atlantic marine protected area, St. Anns Bank, are published. Have your say today! https://t.c…",Environmental,en,30,0.17045454545454544,Neutral
82,82,823866126727872516,30,0,2017-01-24 12:12:45,: Statement: Investigation of illegal sale of smelt.,[],['https://t.co/l9gsQh4ett'],RT Statement Investigation illegal sale smelt https co l9gsQh4ett,"['RT', 'Statement', 'Investigation', 'illegal', 'sale', 'smelt', 'https', 'co', 'l9gsQh4ett']","['rt', u'statement', u'investig', u'illeg', u'sale', u'smelt', u'https', 'co', u'l9gsqh4ett']",RT @DFO_NL: Statement: Investigation of illegal sale of smelt. https://t.co/l9gsQh4ett,Economical,no,30,-0.5,Negative
83,83,746311112568803328,15,15,2016-06-24 11:56:49,"With busy season starting, Search &amp; Rescue and its partners remind you to stay safe on the water",['#CCG'],['https://t.co/N8EutVfjZt'],busy season starting CCG Search amp Rescue partners remind stay safe water https co N8EutVfjZt,"['busy', 'season', 'starting', 'CCG', 'Search', 'amp', 'Rescue', 'partners', 'remind', 'stay', 'safe', 'water', 'https', 'co', 'N8EutVfjZt']","[u'busi', u'season', u'start', u'ccg', u'search', u'amp', u'rescu', u'partner', u'remind', u'stay', u'safe', u'water', u'https', 'co', u'n8eutvfjzt']","With busy season starting, #CCG Search &amp; Rescue and its partners remind you to stay safe on the water https://t.co/N8EutVfjZt",Social,en,30,0.2,Neutral
84,84,687429649555664896,16,13,2016-01-14 00:22:54,"Aboard the CCGS Louis S. St-Laurent, Minister Tootoo chats with a crew member from Nunatsiavut, NL",[],['https://t.co/FiadDYD07T'],Aboard CCGS Louis St Laurent Minister Tootoo chats crew member Nunatsiavut NL https co FiadDYD07T,"['Aboard', 'CCGS', 'Louis', 'St', 'Laurent', 'Minister', 'Tootoo', 'chats', 'crew', 'member', 'Nunatsiavut', 'NL', 'https', 'co', 'FiadDYD07T']","[u'aboard', u'ccgs', u'loui', 'st', u'laurent', u'minist', u'tootoo', u'chat', u'crew', u'member', u'nunatsiavut', 'nl', u'https', 'co', u'fiaddyd07t']","Aboard the CCGS Louis S. St-Laurent, Minister Tootoo chats with a crew member from Nunatsiavut, NL https://t.co/FiadDYD07T",Economical,en,29,0.0,Neutral
85,85,875490519908065283,29,0,2017-06-15 23:09:40,": The proposed amendments would help create Marine Protected Areas, faster",[],"['https://t.co/pb7UNl4dLB', 'https://t.co/NFID2DQG7p']",RT proposed amendments would help create Marine Protected Areas faster https co pb7UNl4dLB https co NFID2DQG7p,"['RT', 'proposed', 'amendments', 'would', 'help', 'create', 'Marine', 'Protected', 'Areas', 'faster', 'https', 'co', 'pb7UNl4dLB', 'https', 'co', 'NFID2DQG7p']","['rt', u'propos', u'amend', u'would', u'help', u'creat', u'marin', u'protect', u'area', u'faster', u'https', 'co', u'pb7unl4dlb', u'https', 'co', u'nfid2dqg7p']","RT @DFO_MPO: The proposed amendments would help create Marine Protected Areas, faster https://t.co/pb7UNl4dLB https://t.co/NFID2DQG7p",Environmental,en,29,0.0,Neutral
86,86,706222982214066177,29,0,2016-03-05 21:00:54,": ,000 Canadians make their living directly from or related activities","['#FisheryFact', '#fishing']",[],RT FisheryFact 76 000 Canadians make living directly fishing related activities,"['RT', 'FisheryFact', '76', '000', 'Canadians', 'make', 'living', 'directly', 'fishing', 'related', 'activities']","['rt', u'fisheryfact', '76', u'000', u'canadian', u'make', u'live', u'direct', u'fish', u'relat', u'activ']","RT @DFO_MPO: #FisheryFact 76,000 Canadians make their living directly from #fishing or related activities",Environmental,en,29,0.05,Neutral
87,87,877122717954211840,8,21,2017-06-20 11:15:26,"Tour Canada's largest centre for ocean , the Bedford Institute of Oceanography. Book at: U",['#research'],"['https://t.co/R34jZV616', 'https://t.co/ocTeTtP4Vx']",Tour Canada largest centre ocean research Bedford Institute Oceanography Book https co R34jZV616U https co ocTeTtP4Vx,"['Tour', 'Canada', 'largest', 'centre', 'ocean', 'research', 'Bedford', 'Institute', 'Oceanography', 'Book', 'https', 'co', 'R34jZV616U', 'https', 'co', 'ocTeTtP4Vx']","[u'tour', u'canada', u'largest', u'centr', u'ocean', u'research', u'bedford', u'institut', u'oceanographi', u'book', u'https', 'co', u'r34jzv616u', u'https', 'co', u'octettp4vx']","Tour Canada's largest centre for ocean #research, the Bedford Institute of Oceanography. Book at: https://t.co/R34jZV616U https://t.co/ocTeTtP4Vx",Environmental,en,29,0.0,Neutral
88,88,781894507503706112,12,17,2016-09-30 16:32:32,"Alien? No, this interesting species is called Cystisoma! Found near the Louisbourg Line aboard",['#CCGSHudson'],['https://t.co/lrZeTIih7E'],Alien interesting species called Cystisoma Found near Louisbourg Line aboard CCGSHudson https co lrZeTIih7E,"['Alien', 'interesting', 'species', 'called', 'Cystisoma', 'Found', 'near', 'Louisbourg', 'Line', 'aboard', 'CCGSHudson', 'https', 'co', 'lrZeTIih7E']","[u'alien', u'interest', u'speci', u'call', u'cystisoma', u'found', u'near', u'louisbourg', u'line', u'aboard', u'ccgshudson', u'https', 'co', u'lrzetiih7']","Alien? No, this interesting species is called Cystisoma! Found near the Louisbourg Line aboard #CCGSHudson https://t.co/lrZeTIih7E",Environmental,en,29,0.15833333333333333,Neutral
89,89,796754064839233536,11,18,2016-11-10 16:39:06,Minister LeBlanc and Deputy Minister Blewett get a firsthand look at the fast rescue craft training,['#CCG'],['https://t.co/o3DwZtxKdi'],Minister LeBlanc Deputy Minister Blewett get firsthand look CCG fast rescue craft training https co o3DwZtxKdi,"['Minister', 'LeBlanc', 'Deputy', 'Minister', 'Blewett', 'get', 'firsthand', 'look', 'CCG', 'fast', 'rescue', 'craft', 'training', 'https', 'co', 'o3DwZtxKdi']","[u'minist', u'leblanc', u'deputi', u'minist', u'blewett', u'get', u'firsthand', u'look', u'ccg', u'fast', u'rescu', u'craft', u'train', u'https', 'co', u'o3dwztxkdi']",Minister LeBlanc and Deputy Minister Blewett get a firsthand look at the #CCG fast rescue craft training https://t.co/o3DwZtxKdi,Economical,en,29,0.2,Neutral
90,90,723581736760819717,28,0,2016-04-22 18:38:24,: Happy ! u,['#EarthDay'],['https://t.co/HqWFpmnei'],RT Happy EarthDay https co HqWFpmneiu,"['RT', 'Happy', 'EarthDay', 'https', 'co', 'HqWFpmneiu']","['rt', u'happi', u'earthday', u'https', 'co', u'hqwfpmneiu']",RT @CCG_GCC: Happy #EarthDay! https://t.co/HqWFpmneiu,Social,en,28,1.0,Positive
91,91,890199682613432320,28,0,2017-07-26 13:18:38,: Canadian Coast Guard is addressing threats to marine pollution posed by Vessels of Concern on through …,"['#OurCoasts', '#OceansProtec']",[],RT Canadian Coast Guard addressing threats marine pollution posed Vessels Concern OurCoasts,"['RT', 'Canadian', 'Coast', 'Guard', 'addressing', 'threats', 'marine', 'pollution', 'posed', 'Vessels', 'Concern', 'OurCoasts']","['rt', u'canadian', u'coast', u'guard', u'address', u'threat', u'marin', u'pollut', u'pose', u'vessel', u'concern', u'ourcoast']",RT @CCG_GCC: Canadian Coast Guard is addressing threats to marine pollution posed by Vessels of Concern on #OurCoasts through #OceansProtec…,Environmental,en,28,0.0,Neutral
92,92,814515447789973504,20,7,2016-12-29 16:56:30,Dead fish found on shore should not be collected by general public. Consumers should only purchase from licensed harvesters/sellers,[],['https://t.co/S16g06peRL'],Dead fish found shore collected general public Consumers purchase licensed harvesters sellers https co S16g06peRL,"['Dead', 'fish', 'found', 'shore', 'collected', 'general', 'public', 'Consumers', 'purchase', 'licensed', 'harvesters', 'sellers', 'https', 'co', 'S16g06peRL']","[u'dead', u'fish', u'found', u'shore', u'collect', u'general', u'public', u'consum', u'purchas', u'licens', u'harvest', u'seller', u'https', 'co', u's16g06perl']",Dead fish found on shore should not be collected by general public. Consumers should only purchase from licensed harvesters/sellers https://t.co/S16g06peRL,Environmental,en,27,-0.0375,Neutral
93,93,710427202169475072,9,18,2016-03-17 11:26:58,"From the Engine Room to the Bridge, the Cadets learned a lot during their tour of the CCGS Sir William Alexander",[],['https://t.co/sOj3YpDtR7'],Engine Room Bridge Cadets learned lot tour CCGS Sir William Alexander https co sOj3YpDtR7,"['Engine', 'Room', 'Bridge', 'Cadets', 'learned', 'lot', 'tour', 'CCGS', 'Sir', 'William', 'Alexander', 'https', 'co', 'sOj3YpDtR7']","[u'engin', u'room', u'bridg', u'cadet', u'learn', u'lot', u'tour', u'ccgs', u'sir', u'william', u'alexand', u'https', 'co', u'soj3ypdtr7']","From the Engine Room to the Bridge, the Cadets learned a lot during their tour of the CCGS Sir William Alexander https://t.co/sOj3YpDtR7",Social,en,27,0.0,Neutral
94,94,884417847459500033,27,0,2017-07-10 14:23:41,: We’re now on Facebook! Dive into our content,[],"['https://t.co/YD0SIAXDcb', 'https://t.co/q9QrIDQQA4']",RT Facebook Dive content https co YD0SIAXDcb https co q9QrIDQQA4,"['RT', 'Facebook', 'Dive', 'content', 'https', 'co', 'YD0SIAXDcb', 'https', 'co', 'q9QrIDQQA4']","['rt', u'facebook', u'dive', u'content', u'https', 'co', u'yd0siaxdcb', u'https', 'co', u'q9qridqqa4']",RT @DFO_MPO: We’re now on Facebook! Dive into our content 🌊🐳  https://t.co/YD0SIAXDcb https://t.co/q9QrIDQQA4,Social,en,27,0.0,Neutral
95,95,789468756066103300,27,0,2016-10-21 14:09:53,: Over adult fish released in an effort to recover Inner Bay of Fundy,"['#AtlanticSalmon', '#savingsalmon']",['https://t.co/sItCht8\xe2\x80\xa6'],RT 500 adult fish released effort recover Inner Bay Fundy AtlanticSalmon savingsalmon https co,"['RT', '500', 'adult', 'fish', 'released', 'effort', 'recover', 'Inner', 'Bay', 'Fundy', 'AtlanticSalmon', 'savingsalmon', 'https', 'co']","['rt', u'500', u'adult', u'fish', u'releas', u'effort', u'recov', u'inner', u'bay', u'fundi', u'atlanticsalmon', u'savingsalmon', u'https', 'co']",RT @DFO_Science: Over 500 adult fish released in an effort to recover Inner Bay of Fundy #AtlanticSalmon #savingsalmon https://t.co/sItCht8…,Environmental,en,27,0.05,Neutral
96,96,801807771377266689,10,17,2016-11-24 15:20:44,DFO Aquatic Fish. Tech. Warren Joyce worked with crew from to tag white sharks 1,[],['https://t.co/BNIlvs8Ab'],DFO Aquatic Fish Tech Warren Joyce worked crew MassDMF tag white sharks https co BNIlvs8Ab1,"['DFO', 'Aquatic', 'Fish', 'Tech', 'Warren', 'Joyce', 'worked', 'crew', 'MassDMF', 'tag', 'white', 'sharks', 'https', 'co', 'BNIlvs8Ab1']","[u'dfo', u'aquat', u'fish', u'tech', u'warren', u'joyc', u'work', u'crew', u'massdmf', u'tag', u'white', u'shark', u'https', 'co', u'bnilvs8ab1']",DFO Aquatic Fish. Tech. Warren Joyce worked with crew from @MassDMF @A_WhiteShark to tag white sharks https://t.co/BNIlvs8Ab1,Environmental,en,27,0.0,Neutral
97,97,817069561526812673,20,7,2017-01-05 18:05:38,For more information on fish and other species washing ashore in Nova Scotia:,[],['https://t.co/RqQ8mr5h2p'],information fish species washing ashore Nova Scotia https co RqQ8mr5h2p,"['information', 'fish', 'species', 'washing', 'ashore', 'Nova', 'Scotia', 'https', 'co', 'RqQ8mr5h2p']","[u'inform', u'fish', u'speci', u'wash', u'ashor', u'nova', u'scotia', u'https', 'co', u'rqq8mr5h2p']",For more information on fish and other species washing ashore in Nova Scotia: https://t.co/RqQ8mr5h2p,Environmental,en,27,0.1875,Neutral
98,98,798583996879814656,10,17,2016-11-15 17:50:36,The brought a “super tide” to St. Andrews Biological Station in,"['#SuperMoon', '#NewBrunswick']",['https://t.co/T2mdIcAkjX'],SuperMoon brought super St Andrews Biological Station NewBrunswick https co T2mdIcAkjX,"['SuperMoon', 'brought', 'super', 'St', 'Andrews', 'Biological', 'Station', 'NewBrunswick', 'https', 'co', 'T2mdIcAkjX']","[u'supermoon', u'brought', u'super', 'st', u'andrew', u'biolog', u'station', u'newbrunswick', u'https', 'co', u't2mdicakjx']",The #SuperMoon brought a “super tide” to St. Andrews Biological Station in #NewBrunswick https://t.co/T2mdIcAkjX,Social,en,27,0.3333333333333333,Positive
99,99,750325595997896704,10,17,2016-07-05 13:48:57,"The month long cruise will focus on eloring seamounts and canyons, and collecting benthic and oceanographic data",[],['https://t.co/3n9jFA4ZPb'],month long cruise focus exploring seamounts canyons collecting benthic oceanographic data https co 3n9jFA4ZPb,"['month', 'long', 'cruise', 'focus', 'exploring', 'seamounts', 'canyons', 'collecting', 'benthic', 'oceanographic', 'data', 'https', 'co', '3n9jFA4ZPb']","[u'month', u'long', u'cruis', u'focus', u'explor', u'seamount', u'canyon', u'collect', u'benthic', u'oceanograph', u'data', u'https', 'co', u'3n9jfa4zpb']","The month long cruise will focus on exploring seamounts and canyons, and collecting benthic and oceanographic data https://t.co/3n9jFA4ZPb",Environmental,en,27,-0.05,Neutral
100,100,748519211467681795,10,17,2016-06-30 14:11:01,Fisheries Technician Warren Joyce measuring an adult female porbeagle shark during a shark survey,['#SharkWeek'],['https://t.co/p2BGOFOypn'],Fisheries Technician Warren Joyce measuring adult female porbeagle shark shark survey SharkWeek https co p2BGOFOypn,"['Fisheries', 'Technician', 'Warren', 'Joyce', 'measuring', 'adult', 'female', 'porbeagle', 'shark', 'shark', 'survey', 'SharkWeek', 'https', 'co', 'p2BGOFOypn']","[u'fisheri', u'technician', u'warren', u'joyc', u'measur', u'adult', u'femal', u'porbeagl', u'shark', u'shark', u'survey', u'sharkweek', u'https', 'co', u'p2bgofoypn']",Fisheries Technician Warren Joyce measuring an adult female porbeagle shark during a shark survey #SharkWeek https://t.co/p2BGOFOypn,Environmental,en,27,0.05,Neutral
101,101,834467631990263813,27,0,2017-02-22 18:19:21,: Love whales but can’t seem to tell them apart? We have a video for that,[],"['https://t.co/vS4syuee6r', 'https://t.co/f1FdePJsbl']",RT Love whales seem tell apart video https co vS4syuee6r https co f1FdePJsbl,"['RT', 'Love', 'whales', 'seem', 'tell', 'apart', 'video', 'https', 'co', 'vS4syuee6r', 'https', 'co', 'f1FdePJsbl']","['rt', u'love', u'whale', u'seem', u'tell', u'apart', u'video', u'https', 'co', u'vs4syuee6r', u'https', 'co', u'f1fdepjsbl']",RT @DFO_MPO: Love whales but can’t seem to tell them apart? We have a video for that https://t.co/vS4syuee6r https://t.co/f1FdePJsbl,Environmental,en,27,0.5,Positive
102,102,766597572966420480,19,7,2016-08-19 11:27:58,Comment on our proposed action plan for North Atlantic right whale,['#SpeciesAtRisk'],"['https://t.co/fisGXZXiss', 'https://t.co/GLX3LUpLMT']",Comment proposed action plan North Atlantic right whale SpeciesAtRisk https co fisGXZXiss https co GLX3LUpLMT,"['Comment', 'proposed', 'action', 'plan', 'North', 'Atlantic', 'right', 'whale', 'SpeciesAtRisk', 'https', 'co', 'fisGXZXiss', 'https', 'co', 'GLX3LUpLMT']","[u'comment', u'propos', u'action', u'plan', u'north', u'atlant', u'right', u'whale', u'speciesatrisk', u'https', 'co', u'fisgxzxiss', u'https', 'co', u'glx3luplmt']",Comment on our proposed action plan for North Atlantic right whale #SpeciesAtRisk https://t.co/fisGXZXiss https://t.co/GLX3LUpLMT,Environmental,en,26,0.19285714285714284,Neutral
103,103,820607073205518338,12,14,2017-01-15 12:22:27,"Tow operations to free commence in Sydney, Nova Scotia","['#Arca1', '#CCG']",['https://t.co/QDApGk3NTG'],Tow operations free Arca1 commence Sydney Nova Scotia CCG https co QDApGk3NTG,"['Tow', 'operations', 'free', 'Arca1', 'commence', 'Sydney', 'Nova', 'Scotia', 'CCG', 'https', 'co', 'QDApGk3NTG']","[u'tow', u'oper', u'free', u'arca1', u'commenc', u'sydney', u'nova', u'scotia', u'ccg', u'https', 'co', u'qdapgk3ntg']","Tow operations to free #Arca1 commence in Sydney, Nova Scotia #CCG https://t.co/QDApGk3NTG",Social,en,26,0.4,Positive
104,104,935468362578255874,8,18,2017-11-28 11:20:12,has begun! LFAs and are open for the season,['#DumpingDay'],['https://t.co/Tqpoacxws6'],DumpingDay begun LFAs 33 34 open season https co Tqpoacxws6,"['DumpingDay', 'begun', 'LFAs', '33', '34', 'open', 'season', 'https', 'co', 'Tqpoacxws6']","[u'dumpingday', u'begun', u'lfas', '33', '34', u'open', u'season', u'https', 'co', u'tqpoacxws6']",#DumpingDay has begun! LFAs 33 and 34 are open for the season https://t.co/Tqpoacxws6,Environmental,en,26,0.0,Neutral
105,105,864073118003978240,11,15,2017-05-15 11:00:59,High technology allows Shawn Robinson and team to study ecosystem changes on the sea floor by sampling bacterial diversity,['#OdySci'],['https://t.co/fdCe8v1twZ'],High technology allows Shawn Robinson team study ecosystem changes sea floor sampling bacterial diversity OdySci https co fdCe8v1twZ,"['High', 'technology', 'allows', 'Shawn', 'Robinson', 'team', 'study', 'ecosystem', 'changes', 'sea', 'floor', 'sampling', 'bacterial', 'diversity', 'OdySci', 'https', 'co', 'fdCe8v1twZ']","[u'high', u'technolog', u'allow', u'shawn', u'robinson', u'team', u'studi', u'ecosystem', u'chang', u'sea', u'floor', u'sampl', u'bacteri', u'divers', u'odysci', u'https', 'co', u'fdce8v1twz']",High technology allows Shawn Robinson and team to study ecosystem changes on the sea floor by sampling bacterial diversity #OdySci https://t.co/fdCe8v1twZ,Social,en,26,0.16,Neutral
106,106,783004450420129793,15,11,2016-10-03 18:03:03,Open ocean personnel transfer between and off - always a challenge d,"['#CCGSSpray', '#CCGSHudson', '#NovaScotia']",['https://t.co/jwoIIcxKO'],Open ocean personnel transfer CCGSSpray CCGSHudson NovaScotia always challenge https co jwoIIcxKOd,"['Open', 'ocean', 'personnel', 'transfer', 'CCGSSpray', 'CCGSHudson', 'NovaScotia', 'always', 'challenge', 'https', 'co', 'jwoIIcxKOd']","[u'open', u'ocean', u'personnel', u'transfer', u'ccgsspray', u'ccgshudson', u'novascotia', u'alway', u'challeng', u'https', 'co', u'jwoiicxkod']",Open ocean personnel transfer between #CCGSSpray and #CCGSHudson off #NovaScotia - always a challenge https://t.co/jwoIIcxKOd,Social,en,26,0.0,Neutral
107,107,790521340944125952,20,6,2016-10-24 11:52:29,DFO is holding public open houses as one way to obtain input on Marine Protected Area (MPA) planning,['#CdnOceans'],['https://t.co/99xDc5Oer3'],DFO holding public open houses one way obtain input Marine Protected Area MPA planning CdnOceans https co 99xDc5Oer3,"['DFO', 'holding', 'public', 'open', 'houses', 'one', 'way', 'obtain', 'input', 'Marine', 'Protected', 'Area', 'MPA', 'planning', 'CdnOceans', 'https', 'co', '99xDc5Oer3']","[u'dfo', u'hold', u'public', u'open', u'hous', u'one', u'way', u'obtain', u'input', u'marin', u'protect', u'area', u'mpa', u'plan', u'cdnocean', u'https', 'co', u'99xdc5oer3']",DFO is holding public open houses as one way to obtain input on Marine Protected Area (MPA) planning #CdnOceans https://t.co/99xDc5Oer3,Environmental,en,26,0.0,Neutral
108,108,911589889187213312,10,16,2017-09-23 13:55:40,Come down to Challenger Drive in Dartmouth and join us today and Sunday from -3 (AT) for D,['#BIOEXPO17'],['https://t.co/ueVP66UCk'],Come Challenger Drive Dartmouth join us today Sunday BIOEXPO17 https co ueVP66UCkD,"['Come', 'Challenger', 'Drive', 'Dartmouth', 'join', 'us', 'today', 'Sunday', 'BIOEXPO17', 'https', 'co', 'ueVP66UCkD']","[u'come', u'challeng', u'drive', u'dartmouth', u'join', 'us', u'today', u'sunday', u'bioexpo17', u'https', 'co', u'uevp66uckd']",Come down to 1 Challenger Drive in Dartmouth and join us today and Sunday from 9-3 (AT) for #BIOEXPO17 https://t.co/ueVP66UCkD,Environmental,en,26,-0.1555555555555556,Neutral
109,109,758712812315242497,10,16,2016-07-28 17:16:45,View from RCC has a familiar sight - The Hudson,"['#Bermuda', '#CCGS']",['https://t.co/MDrvfLkQon'],View RCC Bermuda familiar sight CCGS Hudson https co MDrvfLkQon,"['View', 'RCC', 'Bermuda', 'familiar', 'sight', 'CCGS', 'Hudson', 'https', 'co', 'MDrvfLkQon']","[u'view', u'rcc', u'bermuda', u'familiar', u'sight', u'ccgs', u'hudson', u'https', 'co', u'mdrvflkqon']",View from RCC #Bermuda has a familiar sight - The #CCGS Hudson https://t.co/MDrvfLkQon,Social,en,26,0.375,Positive
110,110,712379656645844992,26,0,2016-03-22 20:45:20,: There are good reasons to be confident about Canada's future.,['#Budget2016'],[],RT FinanceCanada good reasons confident Canada future Budget2016,"['RT', 'FinanceCanada', 'good', 'reasons', 'confident', 'Canada', 'future', 'Budget2016']","['rt', u'financecanada', u'good', u'reason', u'confid', u'canada', u'futur', u'budget2016']",RT @FinanceCanada: There are good reasons to be confident about Canada's future. #Budget2016,Social,en,26,0.4,Positive
