,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,language,Reactions_SUM,sentiment_score,sentiment_type
235,235,892777520147423234,13,48,2017-08-02 16:02:02,"Thank you for taking part in this week’s and sharing your views from the water! Keep looking for a new, “phresh” challenge!",['#ParksChallenge'],['https://t.co/9D0lCGKywL'],Thank taking part ParksChallenge sharing views water Keep looking new challenge https co 9D0lCGKywL,"['Thank', 'taking', 'part', 'ParksChallenge', 'sharing', 'views', 'water', 'Keep', 'looking', 'new', 'challenge', 'https', 'co', '9D0lCGKywL']","[u'thank', u'take', u'part', u'parkschalleng', u'share', u'view', u'water', u'keep', u'look', u'new', u'challeng', u'https', 'co', u'9d0lcgkywl']","Thank you for taking part in this week’s #ParksChallenge and sharing your views from the water! Keep looking for a new, “phresh” challenge! https://t.co/9D0lCGKywL",Environmental,en,61,0.17045454545454544,Neutral
236,236,925358035106762752,18,42,2017-10-31 13:45:22,Trick or Treat… it’s Halloween! Make the most of your route and make sure to stop by one of our sites to celebrate! C,[],['https://t.co/7AbSW5Ae5'],Trick Halloween Make route make sure stop one sites celebrate https co 7AbSW5Ae5C,"['Trick', 'Halloween', 'Make', 'route', 'make', 'sure', 'stop', 'one', 'sites', 'celebrate', 'https', 'co', '7AbSW5Ae5C']","[u'trick', u'halloween', u'make', u'rout', u'make', u'sure', u'stop', u'one', u'site', u'celebr', u'https', 'co', u'7absw5ae5c']",Trick or Treat… it’s Halloween! 🎃 Make the most of your route and make sure to stop by one of our sites to celebrate! 🎉 https://t.co/7AbSW5Ae5C,Environmental,en,60,0.5625,Positive
237,237,895254644095692802,27,32,2017-08-09 12:05:14,Happy ! + Indigenous communities collaborate with across the country?,"['#WorldIndigenousPeoplesDay', '#DYK', '#ParksCanada']",['https://t.co/rxLpWIR72B'],Happy WorldIndigenousPeoplesDay DYK 300 Indigenous communities collaborate ParksCanada across country https co rxLpWIR72B,"['Happy', 'WorldIndigenousPeoplesDay', 'DYK', '300', 'Indigenous', 'communities', 'collaborate', 'ParksCanada', 'across', 'country', 'https', 'co', 'rxLpWIR72B']","[u'happi', u'worldindigenouspeoplesday', u'dyk', u'300', u'indigen', u'communiti', u'collabor', u'parkscanada', u'across', u'countri', u'https', 'co', u'rxlpwir72b']",Happy #WorldIndigenousPeoplesDay! #DYK 300+ Indigenous communities collaborate with #ParksCanada across the country? https://t.co/rxLpWIR72B,Environmental,en,59,1.0,Positive
238,238,941646683879952385,11,48,2017-12-15 12:30:39,"It’s ! Turn back time, and share a vintage photo in our sites as part of this week’s","['#FlashbackFriday', '#ParksChallenge']",['https://t.co/EEKWqbCabR'],FlashbackFriday Turn back time share vintage photo sites part ParksChallenge https co EEKWqbCabR,"['FlashbackFriday', 'Turn', 'back', 'time', 'share', 'vintage', 'photo', 'sites', 'part', 'ParksChallenge', 'https', 'co', 'EEKWqbCabR']","[u'flashbackfriday', u'turn', u'back', u'time', u'share', u'vintag', u'photo', u'site', u'part', u'parkschalleng', u'https', 'co', u'eekwqbcabr']","It’s #FlashbackFriday! Turn back time, and share a vintage photo in our sites as part of this week’s #ParksChallenge 🕑 https://t.co/EEKWqbCabR",Environmental,en,59,0.0,Neutral
239,239,911304681309310980,18,41,2017-09-22 19:02:21,Next week is ! It’s the perfect time to go for a hike or a peaceful walk in a forest! Share your with:,"['#NationalForestWeek', '#ParksChallenge']",['https://t.co/uSJ1Uojsea'],Next week NationalForestWeek perfect time go hike peaceful walk forest Share ParksChallenge https co uSJ1Uojsea,"['Next', 'week', 'NationalForestWeek', 'perfect', 'time', 'go', 'hike', 'peaceful', 'walk', 'forest', 'Share', 'ParksChallenge', 'https', 'co', 'uSJ1Uojsea']","[u'next', u'week', u'nationalforestweek', u'perfect', u'time', 'go', u'hike', u'peac', u'walk', u'forest', u'share', u'parkschalleng', u'https', 'co', u'usj1uojsea']",Next week is #NationalForestWeek! It’s the perfect time to go for a hike or a peaceful walk in a forest! Share your 📷 with: #ParksChallenge https://t.co/uSJ1Uojsea,Environmental,en,59,0.4375,Positive
240,240,906963074162335746,20,39,2017-09-10 19:30:22,Last chance to enter our . You could win a great trip to the awe-inspiring ! 8,"['#ParksContest', '#GrosMorneNP', '#DiscoveryPass']","['https://t.co/3j8Fbjb7K', 'https://t.co/3E46Be01hB']",Last chance enter ParksContest could win great trip awe inspiring GrosMorneNP DiscoveryPass https co 3j8Fbjb7K8 https co 3E46Be01hB,"['Last', 'chance', 'enter', 'ParksContest', 'could', 'win', 'great', 'trip', 'awe', 'inspiring', 'GrosMorneNP', 'DiscoveryPass', 'https', 'co', '3j8Fbjb7K8', 'https', 'co', '3E46Be01hB']","[u'last', u'chanc', u'enter', u'parkscontest', u'could', u'win', u'great', u'trip', u'awe', u'inspir', u'grosmornenp', u'discoverypass', u'https', 'co', u'3j8fbjb7k8', u'https', 'co', u'3e46be01hb']",Last chance to enter our #ParksContest. You could win a great trip to the awe-inspiring #GrosMorneNP! #DiscoveryPass https://t.co/3j8Fbjb7K8 https://t.co/3E46Be01hB,Environmental,en,59,0.6,Positive
241,241,910655045426974720,13,45,2017-09-21 00:00:56,Great photos from great followers! Thanks for submitting your pics! Here are just a few of the many we love!,"['#Summer2017', '#ParksChallenge']",['https://t.co/d7aGC0gdf6'],Great photos great followers Thanks submitting Summer2017 pics many love ParksChallenge https co d7aGC0gdf6,"['Great', 'photos', 'great', 'followers', 'Thanks', 'submitting', 'Summer2017', 'pics', 'many', 'love', 'ParksChallenge', 'https', 'co', 'd7aGC0gdf6']","[u'great', u'photo', u'great', u'follow', u'thank', u'submit', u'summer2017', u'pic', u'mani', u'love', u'parkschalleng', u'https', 'co', u'd7agc0gdf6']",Great photos from great followers! Thanks for submitting your #Summer2017 pics! Here are just a few of the many we love! #ParksChallenge https://t.co/d7aGC0gdf6,Environmental,en,58,0.4958333333333333,Positive
242,242,895995813444198402,13,45,2017-08-11 13:10:23,Calling all beach-lovers: it's ! What will you create? We're loving this sand-beaver.,['#PlayInTheSandDay'],['https://t.co/cu1k86FAfa'],Calling beach lovers PlayInTheSandDay create loving sand beaver ParksCanadaPEI https co cu1k86FAfa,"['Calling', 'beach', 'lovers', 'PlayInTheSandDay', 'create', 'loving', 'sand', 'beaver', 'ParksCanadaPEI', 'https', 'co', 'cu1k86FAfa']","[u'call', u'beach', u'lover', u'playinthesandday', u'creat', u'love', u'sand', u'beaver', u'parkscanadapei', u'https', 'co', u'cu1k86fafa']",Calling all beach-lovers: it's #PlayInTheSandDay! What will you create? We're loving this sand-beaver. @ParksCanadaPEI https://t.co/cu1k86FAfa,Environmental,en,58,0.6,Positive
243,243,917808276099739649,21,37,2017-10-10 17:45:19,Ten days of gazing await you October -22! Learn more about their out-of-this-world dark sky event:,[],"['https://t.co/A5SBjjCgpe', 'https://t.co/9FepmAelea']",Ten days gazing await JasperNP October 13 22 Learn world dark sky event https co A5SBjjCgpe https co 9FepmAelea,"['Ten', 'days', 'gazing', 'await', 'JasperNP', 'October', '13', '22', 'Learn', 'world', 'dark', 'sky', 'event', 'https', 'co', 'A5SBjjCgpe', 'https', 'co', '9FepmAelea']","[u'ten', u'day', u'gaze', u'await', u'jaspernp', u'octob', '13', '22', u'learn', u'world', u'dark', u'sky', u'event', u'https', 'co', u'a5sbjjcgp', u'https', 'co', u'9fepmaelea']",Ten days of 🌟 gazing await you @JasperNP October 13-22! Learn more about their out-of-this-world dark sky event: https://t.co/A5SBjjCgpe https://t.co/9FepmAelea,Environmental,en,58,0.11666666666666665,Neutral
244,244,947225931952939009,14,44,2017-12-30 22:00:35,"Put a Canadian twist on your plans, and cue up this stunning music video of performed by . Breathtaking scenery locations and . 8","['#NewYearsEve', '#AuldLangSyne', '#CapeSpearNHS', '#GrosMorneNP']",['https://t.co/1mhZwqP9A'],Put Canadian twist NewYearsEve plans cue stunning music video AuldLangSyne performed TenorsMusic Breathtaking scenery ParksCanadaNL locations CapeSpearNHS GrosMorneNP https co 1mhZwqP9A8,"['Put', 'Canadian', 'twist', 'NewYearsEve', 'plans', 'cue', 'stunning', 'music', 'video', 'AuldLangSyne', 'performed', 'TenorsMusic', 'Breathtaking', 'scenery', 'ParksCanadaNL', 'locations', 'CapeSpearNHS', 'GrosMorneNP', 'https', 'co', '1mhZwqP9A8']","[u'put', u'canadian', u'twist', u'newyearsev', u'plan', u'cue', u'stun', u'music', u'video', u'auldlangsyn', u'perform', u'tenorsmus', u'breathtak', u'sceneri', u'parkscanadanl', u'locat', u'capespearnh', u'grosmornenp', u'https', 'co', u'1mhzwqp9a8']","Put a Canadian twist on your #NewYearsEve plans, and cue up this stunning music video of #AuldLangSyne performed by @TenorsMusic. Breathtaking scenery @ParksCanadaNL locations #CapeSpearNHS and #GrosMorneNP. https://t.co/1mhZwqP9A8",Environmental,en,58,0.75,Positive
245,245,893804015301136384,17,41,2017-08-05 12:00:57,"Have fun on your vacation in , but be serious about wildfires. To learn more, visit: 9","['#PlanAhead', '#BCwildfire']","['https://t.co/5C8bIz3JDe', 'https://t.co/FfLgCdhtG']",fun vacation BanffNP serious wildfires learn visit https co 5C8bIz3JDe PlanAhead BCwildfire https co FfLgCdhtG9,"['fun', 'vacation', 'BanffNP', 'serious', 'wildfires', 'learn', 'visit', 'https', 'co', '5C8bIz3JDe', 'PlanAhead', 'BCwildfire', 'https', 'co', 'FfLgCdhtG9']","[u'fun', u'vacat', u'banffnp', u'serious', u'wildfir', u'learn', u'visit', u'https', 'co', u'5c8biz3jd', u'planahead', u'bcwildfir', u'https', 'co', u'fflgcdhtg9']","Have fun on your vacation in @BanffNP, but be serious about wildfires. To learn more, visit: https://t.co/5C8bIz3JDe #PlanAhead #BCwildfire https://t.co/FfLgCdhtG9",Environmental,en,58,0.15555555555555556,Neutral
246,246,940355740509917184,11,47,2017-12-11 23:00:54,"After some snowy , warm up with a soothing soak in the steamy °C waters of .","['#WinterFun', '#RadiumHotSprings', '#outdoorfamilies']","['https://t.co/uThtjLScGP', 'https://t.co/RS18wPG2xQ']",snowy WinterFun KootenayNP warm soothing soak steamy waters RadiumHotSprings https co uThtjLScGP outdoorfamilies HelloBC https co RS18wPG2xQ,"['snowy', 'WinterFun', 'KootenayNP', 'warm', 'soothing', 'soak', 'steamy', 'waters', 'RadiumHotSprings', 'https', 'co', 'uThtjLScGP', 'outdoorfamilies', 'HelloBC', 'https', 'co', 'RS18wPG2xQ']","[u'snowi', u'winterfun', u'kootenaynp', u'warm', u'sooth', u'soak', u'steami', u'water', u'radiumhotspr', u'https', 'co', u'uthtjlscgp', u'outdoorfamili', u'hellobc', u'https', 'co', u'rs18wpg2xq']","After some snowy #WinterFun @KootenayNP, warm up with a soothing soak in the steamy 39°C waters of #RadiumHotSprings. https://t.co/uThtjLScGP #outdoorfamilies @HelloBC https://t.co/RS18wPG2xQ",Environmental,en,58,0.6,Positive
247,247,908007635437473797,58,0,2017-09-13 16:41:04,: Please see the updated map of the . Thinking of all of those affected! For up-to-date info:,['#KenowFire'],['https://t.co/TrUBkQB\xe2\x80\xa6'],RT Please see updated map KenowFire Thinking affected date info https co,"['RT', 'Please', 'see', 'updated', 'map', 'KenowFire', 'Thinking', 'affected', 'date', 'info', 'https', 'co']","['rt', u'pleas', u'see', u'updat', u'map', u'kenowfir', u'think', u'affect', u'date', u'info', u'https', 'co']",RT @ec_minister: Please see the updated map of the #KenowFire. Thinking of all of those affected! For up-to-date info: https://t.co/TrUBkQB…,Economical,en,58,0.0,Neutral
248,248,940585878329741313,19,38,2017-12-12 14:15:23,in Marconi sent the first Atlantic wireless transmission from Signal Hill NHS! 8,"['#OTD', '#Canada150', '#NHS100']","['https://t.co/rUIV9SmgK', 'https://t.co/qIFbak34ga']",OTD 1901 Marconi sent first Atlantic wireless transmission Signal Hill NHS Canada150 NHS100 https co rUIV9SmgK8 https co qIFbak34ga,"['OTD', '1901', 'Marconi', 'sent', 'first', 'Atlantic', 'wireless', 'transmission', 'Signal', 'Hill', 'NHS', 'Canada150', 'NHS100', 'https', 'co', 'rUIV9SmgK8', 'https', 'co', 'qIFbak34ga']","[u'otd', u'1901', u'marconi', u'sent', u'first', u'atlant', u'wireless', u'transmiss', u'signal', u'hill', u'nhs', u'canada150', u'nhs100', u'https', 'co', u'ruiv9smgk8', u'https', 'co', u'qifbak34ga']",#OTD in 1901 Marconi sent the first Atlantic wireless transmission from Signal Hill NHS! #Canada150 #NHS100 https://t.co/rUIV9SmgK8 https://t.co/qIFbak34ga,Social,en,57,0.3125,Neutral
249,249,903363072294838275,12,45,2017-08-31 21:05:14,"So cool! Thousands of seabirds, like Thick-billed Murres, migrate to Tallurutiup Imanga / in the summer to soak up the !",['#LancasterSound'],['https://t.co/4fcmuBZOYK'],cool Thousands seabirds like Thick billed Murres migrate Tallurutiup Imanga LancasterSound summer soak https co 4fcmuBZOYK,"['cool', 'Thousands', 'seabirds', 'like', 'Thick', 'billed', 'Murres', 'migrate', 'Tallurutiup', 'Imanga', 'LancasterSound', 'summer', 'soak', 'https', 'co', '4fcmuBZOYK']","[u'cool', u'thousand', u'seabird', u'like', u'thick', u'bill', u'murr', u'migrat', u'tallurutiup', u'imanga', u'lancastersound', u'summer', u'soak', u'https', 'co', u'4fcmubzoyk']","So cool! 😎 Thousands of seabirds, like Thick-billed Murres, migrate to Tallurutiup Imanga / #LancasterSound in the summer to soak up the 🌞! https://t.co/4fcmuBZOYK",Environmental,en,57,0.546875,Positive
250,250,913361466161598467,12,45,2017-09-28 11:15:17,"Bruce Peninsula NP, more than a beautiful park! It also protects the core of the Niagara Escarpment Biosphere Reserve!","['#Canada150', '#FunFact']",['https://t.co/PkRhkrYrUK'],Bruce Peninsula NP beautiful park also protects core Niagara Escarpment Biosphere Reserve Canada150 FunFact https co PkRhkrYrUK,"['Bruce', 'Peninsula', 'NP', 'beautiful', 'park', 'also', 'protects', 'core', 'Niagara', 'Escarpment', 'Biosphere', 'Reserve', 'Canada150', 'FunFact', 'https', 'co', 'PkRhkrYrUK']","[u'bruce', u'peninsula', 'np', u'beauti', u'park', u'also', u'protect', u'core', u'niagara', u'escarp', u'biospher', u'reserv', u'canada150', u'funfact', u'https', 'co', u'pkrhkryruk']","Bruce Peninsula NP, more than a beautiful park! It also protects the core of the Niagara Escarpment Biosphere Reserve! #Canada150 #FunFact https://t.co/PkRhkrYrUK",Environmental,en,57,0.75,Positive
251,251,904796718067318789,23,34,2017-09-04 20:02:02,connected ppl across to our parks! Now ! In a tell us your fav park + how you’re fighting !,"['#ShowUsYourPass', '#ShowUsYouCare', '#climatechange']",['https://t.co/VclH9erAOt'],ShowUsYourPass connected ppl across parks ShowUsYouCare tell us fav park fighting climatechange https co VclH9erAOt,"['ShowUsYourPass', 'connected', 'ppl', 'across', 'parks', 'ShowUsYouCare', 'tell', 'us', 'fav', 'park', 'fighting', 'climatechange', 'https', 'co', 'VclH9erAOt']","[u'showusyourpass', u'connect', u'ppl', u'across', u'park', u'showusyoucar', u'tell', 'us', u'fav', u'park', u'fight', u'climatechang', u'https', 'co', u'vclh9eraot']",#ShowUsYourPass connected ppl across 🌎 to our parks! Now #ShowUsYouCare! In a 🎥 tell us your fav park + how you’re fighting #climatechange! https://t.co/VclH9erAOt,Environmental,en,57,0.0,Neutral
252,252,893503142935097345,20,37,2017-08-04 16:05:24,"If you plan to crack open a cold one at your campsite, check the rules before you head out + course, !","['#LeaveNoTrace', '#InternationalBeerDay']",['https://t.co/ZnDm3g6SuX'],plan crack open cold one campsite check rules head course LeaveNoTrace InternationalBeerDay https co ZnDm3g6SuX,"['plan', 'crack', 'open', 'cold', 'one', 'campsite', 'check', 'rules', 'head', 'course', 'LeaveNoTrace', 'InternationalBeerDay', 'https', 'co', 'ZnDm3g6SuX']","[u'plan', u'crack', u'open', u'cold', u'one', u'campsit', u'check', u'rule', u'head', u'cours', u'leavenotrac', u'internationalbeerday', u'https', 'co', u'zndm3g6sux']","If you plan to crack open a cold one at your campsite, check the rules before you head out + course, #LeaveNoTrace! 🍻 #InternationalBeerDay https://t.co/ZnDm3g6SuX",Social,en,57,-0.375,Negative
253,253,931205727485652993,10,47,2017-11-16 17:02:01,We drive green at ! Learn how our fleet helps us reduce our environmental footprint:,"['#ParksCanada', '#ScienceWithAView']","['https://t.co/CXrDbB7eZz', 'https://t.co/uH9imK4xkg']",drive green ParksCanada Learn fleet helps us reduce environmental footprint https co CXrDbB7eZz ScienceWithAView https co uH9imK4xkg,"['drive', 'green', 'ParksCanada', 'Learn', 'fleet', 'helps', 'us', 'reduce', 'environmental', 'footprint', 'https', 'co', 'CXrDbB7eZz', 'ScienceWithAView', 'https', 'co', 'uH9imK4xkg']","[u'drive', u'green', u'parkscanada', u'learn', u'fleet', u'help', 'us', u'reduc', u'environment', u'footprint', u'https', 'co', u'cxrdbb7ezz', u'sciencewithaview', u'https', 'co', u'uh9imk4xkg']",We drive green at #ParksCanada! Learn how our fleet helps us reduce our environmental footprint: https://t.co/CXrDbB7eZz #ScienceWithAView https://t.co/uH9imK4xkg,Economical,en,57,-0.25,Neutral
254,254,940237316039245825,13,44,2017-12-11 15:10:19,There’s snow much fun to be had at our parks and sites during the winter months! Check out of our ideas!,"['#WinterFun', '#GetOutdoors', '#SnowFun']","['https://t.co/uThtjLScGP', 'https://t.co/xsewqCSB5Y']",much fun parks sites winter months Check 10 ideas https co uThtjLScGP WinterFun GetOutdoors SnowFun Canada https co xsewqCSB5Y,"['much', 'fun', 'parks', 'sites', 'winter', 'months', 'Check', '10', 'ideas', 'https', 'co', 'uThtjLScGP', 'WinterFun', 'GetOutdoors', 'SnowFun', 'Canada', 'https', 'co', 'xsewqCSB5Y']","[u'much', u'fun', u'park', u'site', u'winter', u'month', u'check', '10', u'idea', u'https', 'co', u'uthtjlscgp', u'winterfun', u'getoutdoor', u'snowfun', u'canada', u'https', 'co', u'xsewqcsb5i']",There’s ❄snow❄ much fun to be had at our parks and sites during the winter months! Check out 10 of our ideas! https://t.co/uThtjLScGP #WinterFun #GetOutdoors #SnowFun @Canada https://t.co/xsewqCSB5Y,Environmental,en,57,0.46875,Positive
255,255,896039001110585348,17,39,2017-08-11 16:02:00,"Is there a more magical place on earth than Nahanni National Park Reserve? We might be biased, but we don’t think so!","['#Canada150', '#NWT']",['https://t.co/LeRsmLfCCf'],magical place earth Nahanni National Park Reserve might biased think Canada150 NWT https co LeRsmLfCCf,"['magical', 'place', 'earth', 'Nahanni', 'National', 'Park', 'Reserve', 'might', 'biased', 'think', 'Canada150', 'NWT', 'https', 'co', 'LeRsmLfCCf']","[u'magic', u'place', u'earth', u'nahanni', u'nation', u'park', u'reserv', u'might', u'bias', u'think', u'canada150', u'nwt', u'https', 'co', u'lersmlfccf']","Is there a more magical place on earth than Nahanni National Park Reserve? We might be biased, but we don’t think so! #Canada150 #NWT https://t.co/LeRsmLfCCf",Environmental,en,56,0.5625,Positive
256,256,943258444118798337,15,41,2017-12-19 23:15:12,Take advantage of the holiday season while you still can! Head out to one of our parks and join in on Look for an . Make sure to bring your and share your tree spotting adventure!,['#EvergreenDay'],['https://t.co/EeFL2kMAqO'],Take advantage holiday season still Head one parks join Look EvergreenDay Make sure bring share tree spotting adventure https co EeFL2kMAqO,"['Take', 'advantage', 'holiday', 'season', 'still', 'Head', 'one', 'parks', 'join', 'Look', 'EvergreenDay', 'Make', 'sure', 'bring', 'share', 'tree', 'spotting', 'adventure', 'https', 'co', 'EeFL2kMAqO']","[u'take', u'advantag', u'holiday', u'season', u'still', u'head', u'one', u'park', u'join', u'look', u'evergreenday', u'make', u'sure', u'bring', u'share', u'tree', u'spot', u'adventur', u'https', 'co', u'eefl2kmaqo']",Take advantage of the holiday season while you still can! 🌲🎄🌲 Head out to one of our parks and join in on Look for an #EvergreenDay. Make sure to bring your 📷 and share your tree spotting adventure! https://t.co/EeFL2kMAqO,Environmental,en,56,0.625,Positive
257,257,934787629786247168,8,48,2017-11-26 14:15:13,It’s ! What kind of videos would you like to see more of? Check us out on YouTube + subscribe today,['#SubscriberSunday'],"['https://t.co/Pkl5tnQfL7', 'https://t.co/EicAccmV94']",SubscriberSunday kind videos would like see Check us YouTube subscribe today https co Pkl5tnQfL7 https co EicAccmV94,"['SubscriberSunday', 'kind', 'videos', 'would', 'like', 'see', 'Check', 'us', 'YouTube', 'subscribe', 'today', 'https', 'co', 'Pkl5tnQfL7', 'https', 'co', 'EicAccmV94']","[u'subscribersunday', u'kind', u'video', u'would', u'like', u'see', u'check', 'us', u'youtub', u'subscrib', u'today', u'https', 'co', u'pkl5tnqfl7', u'https', 'co', u'eicaccmv94']",It’s #SubscriberSunday! What kind of videos would you like to see more of? Check us out on YouTube + subscribe today https://t.co/Pkl5tnQfL7 https://t.co/EicAccmV94,Environmental,en,56,0.55,Positive
258,258,897562903921995781,56,0,2017-08-15 20:57:26,: : The boundary of Canada’s NEW Marine Conservation Area in Tallurutiup Imanga is offical! https://…,"['#ICYMI', '#LancasterSound']",['https://\xe2\x80\xa6'],RT ICYMI boundary NEW Marine Conservation Area Tallurutiup Imanga LancasterSound offical https,"['RT', 'ICYMI', 'boundary', 'NEW', 'Marine', 'Conservation', 'Area', 'Tallurutiup', 'Imanga', 'LancasterSound', 'offical', 'https']","['rt', u'icymi', u'boundari', u'new', u'marin', u'conserv', u'area', u'tallurutiup', u'imanga', u'lancastersound', u'offic', u'https']",RT @ec_minister: #ICYMI: The boundary of Canada’s NEW Marine Conservation Area 🌊 in Tallurutiup Imanga #LancasterSound is offical! https://…,Environmental,en,56,0.17045454545454544,Neutral
259,259,946149993735483392,15,41,2017-12-27 22:45:11,"may be almost over… but that doesn’t mean the fun has to end! Check out ’ tips on visiting the adventure-ridden Torngat Mountains National Park, :",['#Canada150'],"['https://t.co/FAxT5SDfLy', 'https://t.co/KpAHeSwKXO']",Canada150 may almost mean fun end Check tips visiting adventure ridden Torngat Mountains National Park parkscanadanl https co FAxT5SDfLy https co KpAHeSwKXO,"['Canada150', 'may', 'almost', 'mean', 'fun', 'end', 'Check', 'tips', 'visiting', 'adventure', 'ridden', 'Torngat', 'Mountains', 'National', 'Park', 'parkscanadanl', 'https', 'co', 'FAxT5SDfLy', 'https', 'co', 'KpAHeSwKXO']","[u'canada150', u'may', u'almost', u'mean', u'fun', u'end', u'check', u'tip', u'visit', u'adventur', u'ridden', u'torngat', u'mountain', u'nation', u'park', u'parkscanadanl', u'https', 'co', u'faxt5sdfli', u'https', 'co', u'kpaheswkxo']","#Canada150 may be almost over… but that doesn’t mean the fun has to end! Check out @CBCKids’ tips on visiting the adventure-ridden Torngat Mountains National Park, @parkscanadanl: https://t.co/FAxT5SDfLy https://t.co/KpAHeSwKXO",Environmental,en,56,0.03125,Neutral
260,260,902954312665620480,16,40,2017-08-30 18:00:58,Thank you to everyone who shared their pictures! Here are some fantastic shots! Get the family together for the next ! D,['#ParksChallenge'],['https://t.co/goPoSd8G6'],Thank everyone shared pictures fantastic shots Get family together next ParksChallenge https co goPoSd8G6D,"['Thank', 'everyone', 'shared', 'pictures', 'fantastic', 'shots', 'Get', 'family', 'together', 'next', 'ParksChallenge', 'https', 'co', 'goPoSd8G6D']","[u'thank', u'everyon', u'share', u'pictur', u'fantast', u'shot', u'get', u'famili', u'togeth', u'next', u'parkschalleng', u'https', 'co', u'goposd8g6d']",Thank you to everyone who shared their pictures! Here are some fantastic shots! Get the family together for the next #ParksChallenge! 🐦🐤 https://t.co/goPoSd8G6D,Social,en,56,0.25,Neutral
261,261,896763601247195136,12,44,2017-08-13 16:01:18,"This week we want to see your , the spot where you find your ! Take a photo and share it with us using:","['#HappyPlace', '#ZenMoment', '#ParksChallenge']",['https://t.co/Xrbirgiyls'],week want see HappyPlace spot find ZenMoment Take photo share us using ParksChallenge https co Xrbirgiyls,"['week', 'want', 'see', 'HappyPlace', 'spot', 'find', 'ZenMoment', 'Take', 'photo', 'share', 'us', 'using', 'ParksChallenge', 'https', 'co', 'Xrbirgiyls']","[u'week', u'want', u'see', u'happyplac', u'spot', u'find', u'zenmoment', u'take', u'photo', u'share', 'us', u'use', u'parkschalleng', u'https', 'co', u'xrbirgiyl']","This week we want to see your #HappyPlace, the spot where you find your #ZenMoment! Take a photo and share it with us using: #ParksChallenge https://t.co/Xrbirgiyls",Environmental,en,56,0.0,Neutral
262,262,945786337256509442,15,40,2017-12-26 22:40:09,"If you didn’t get the you were hoping for from this year, don’t worry – get a Family/Group pass for % off until December st!","['#DiscoveryPass', '#BoxingDay']",['https://t.co/vWeEooDPWo'],get DiscoveryPass hoping year worry get Family Group pass 20 December 31st BoxingDay https co vWeEooDPWo,"['get', 'DiscoveryPass', 'hoping', 'year', 'worry', 'get', 'Family', 'Group', 'pass', '20', 'December', '31st', 'BoxingDay', 'https', 'co', 'vWeEooDPWo']","[u'get', u'discoverypass', u'hope', u'year', u'worri', u'get', u'famili', u'group', u'pass', '20', u'decemb', u'31st', u'boxingday', u'https', 'co', u'vweeoodpwo']","If you didn’t get the #DiscoveryPass you were hoping for from 🎅 this year, don’t worry – get a Family/Group pass for 20% off until December 31st! #BoxingDay https://t.co/vWeEooDPWo",Social,en,55,0.0,Neutral
263,263,913856133303013378,15,40,2017-09-29 20:00:55,"We want to see your greatest outdoor achievement, big or small! Share your photo, &amp; tell us what you accomplished!",['#ParksChallenge'],['https://t.co/B3BlbFeyfI'],want see greatest outdoor achievement big small Share photo amp tell us accomplished ParksChallenge https co B3BlbFeyfI,"['want', 'see', 'greatest', 'outdoor', 'achievement', 'big', 'small', 'Share', 'photo', 'amp', 'tell', 'us', 'accomplished', 'ParksChallenge', 'https', 'co', 'B3BlbFeyfI']","[u'want', u'see', u'greatest', u'outdoor', u'achiev', u'big', u'small', u'share', u'photo', u'amp', u'tell', 'us', u'accomplish', u'parkschalleng', u'https', 'co', u'b3blbfeyfi']","We want to see your greatest outdoor achievement, big or small! Share your photo, &amp; tell us what you accomplished! #ParksChallenge https://t.co/B3BlbFeyfI",Environmental,en,55,0.234375,Neutral
264,264,912129566298329088,11,44,2017-09-25 01:40:09,"Small but mighty! The Carolinian forest of is the smallest ’s forest regions, and also the most densely populated. c",['#Canada'],['https://t.co/HDuxTW7gn'],Small mighty Carolinian forest PointPeleeNP smallest forest regions also densely populated https co HDuxTW7gnc,"['Small', 'mighty', 'Carolinian', 'forest', 'PointPeleeNP', 'smallest', 'forest', 'regions', 'also', 'densely', 'populated', 'https', 'co', 'HDuxTW7gnc']","[u'small', u'mighti', u'carolinian', u'forest', u'pointpeleenp', u'smallest', u'forest', u'region', u'also', u'dens', u'popul', u'https', 'co', u'hduxtw7gnc']","Small but mighty!  The Carolinian forest of @PointPeleeNP is the smallest #Canada’s forest regions, and also the most densely populated. https://t.co/HDuxTW7gnc",Environmental,en,55,0.25,Neutral
265,265,934052788727840768,18,36,2017-11-24 13:35:13,Want to enjoy the day but still join in on ? Save yourand come on out to one of our sites with admission!,"['#BuyNothingDay', '#free']",['https://t.co/7awuccBVMZ'],Want enjoy day still join BuyNothingDay Save come one sites free admission https co 7awuccBVMZ,"['Want', 'enjoy', 'day', 'still', 'join', 'BuyNothingDay', 'Save', 'come', 'one', 'sites', 'free', 'admission', 'https', 'co', '7awuccBVMZ']","[u'want', u'enjoy', u'day', u'still', u'join', u'buynothingday', u'save', u'come', u'one', u'site', u'free', u'admiss', u'https', 'co', u'7awuccbvmz']",Want to enjoy the day but still join in on #BuyNothingDay? Save your💲and come on out to one of our sites with #free admission! https://t.co/7awuccBVMZ,Social,en,54,0.45,Positive
