,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,language,Reactions_SUM,sentiment_score,sentiment_type
204,204,933384434304372736,30,24,2017-11-22 17:19:25,Buying a ? Rules apply. Learn how to fly your drone safely and legally to avoid fines.,['#drone'],['https://t.co/gQIMTfbRxz'],Buying drone Rules apply Learn fly drone safely legally avoid fines https co gQIMTfbRxz,"['Buying', 'drone', 'Rules', 'apply', 'Learn', 'fly', 'drone', 'safely', 'legally', 'avoid', 'fines', 'https', 'co', 'gQIMTfbRxz']","[u'buy', u'drone', u'rule', u'appli', u'learn', u'fli', u'drone', u'safe', u'legal', u'avoid', u'fine', u'https', 'co', u'gqimtfbrxz']",Buying a #drone? Rules apply. Learn how to fly your drone safely and legally to avoid fines. https://t.co/gQIMTfbRxz,Social,en,54,0.5,Positive
205,205,744560863504441344,26,28,2016-06-19 16:01:57,Did you receive a for Father’s Day? Learn the rules before you fly: 9,"['#drone', '#DroneSafety']",['https://t.co/oOvNQhsbJ'],receive drone Day Learn rules fly https co oOvNQhsbJ9 DroneSafety,"['receive', 'drone', 'Day', 'Learn', 'rules', 'fly', 'https', 'co', 'oOvNQhsbJ9', 'DroneSafety']","[u'receiv', u'drone', u'day', u'learn', u'rule', u'fli', u'https', 'co', u'oovnqhsbj9', u'dronesafeti']",Did you receive a #drone for Father’s Day? Learn the rules before you fly: https://t.co/oOvNQhsbJ9 #DroneSafety,Social,en,54,0.8,Positive
206,206,925362273400614912,22,31,2017-10-31 14:02:13,"Zombies, witches and ghosts, OH MY! Tonight, there should only be witches in the sky. On Halloween, leave your drone at home.",[],['https://t.co/OvJi284JPk'],Zombies witches ghosts OH Tonight witches sky Halloween leave drone home https co OvJi284JPk,"['Zombies', 'witches', 'ghosts', 'OH', 'Tonight', 'witches', 'sky', 'Halloween', 'leave', 'drone', 'home', 'https', 'co', 'OvJi284JPk']","[u'zombi', u'witch', u'ghost', 'oh', u'tonight', u'witch', u'sky', u'halloween', u'leav', u'drone', u'home', u'https', 'co', u'ovji284jpk']","Zombies, witches and ghosts, OH MY! Tonight, there should only be witches in the sky. On Halloween, leave your drone at home. https://t.co/OvJi284JPk",Social,en,53,0.0,Neutral
207,207,841438948924760064,26,27,2017-03-14 00:00:53,Because trains can travel up to km/h it can take up to km for a train to come to a full stop. Remember when you,['#SeeTracksThinkTrain'],['https://t.co/hZI06TH4En'],trains travel 160km take 2km train come full stop Remember SeeTracksThinkTrain https co hZI06TH4En,"['trains', 'travel', '160km', 'take', '2km', 'train', 'come', 'full', 'stop', 'Remember', 'SeeTracksThinkTrain', 'https', 'co', 'hZI06TH4En']","[u'train', u'travel', u'160km', u'take', u'2km', u'train', u'come', u'full', u'stop', u'rememb', u'seetracksthinktrain', u'https', 'co', u'hzi06th4en']",Because trains can travel up to 160km/h it can take up to 2km for a train to come to a full stop. Remember when you #SeeTracksThinkTrain https://t.co/hZI06TH4En,Environmental,en,53,0.35,Positive
208,208,811013449744584704,34,19,2016-12-20 01:00:48,"can form anywhere, especially on bridges and overpasses. Drive slowly – roads may be more slippery than they appear",['#BlackIce'],['https://t.co/p5Z0kORnNa'],BlackIce form anywhere especially bridges overpasses Drive slowly roads may slippery appear https co p5Z0kORnNa,"['BlackIce', 'form', 'anywhere', 'especially', 'bridges', 'overpasses', 'Drive', 'slowly', 'roads', 'may', 'slippery', 'appear', 'https', 'co', 'p5Z0kORnNa']","[u'blackic', u'form', u'anywher', u'especi', u'bridg', u'overpass', u'drive', u'slowli', u'road', u'may', u'slipperi', u'appear', u'https', 'co', u'p5z0kornna']","#BlackIce can form anywhere, especially on bridges and overpasses. Drive slowly – roads may be more slippery than they appear https://t.co/p5Z0kORnNa",Environmental,en,53,0.06666666666666665,Neutral
209,209,931639366996373506,22,30,2017-11-17 21:45:08,"Together with , we met with Indigenous community members, industry, and stakeholders this week in , to discuss marine transportation and the","['#Iqaluit', '#Nunavut', '#Arctic', '#OceansProtectionPlan', '#OurCoasts']",['https://t.co/EA3wEnnlXp'],Together met Indigenous community members industry stakeholders week Iqaluit Nunavut discuss Arctic marine transportation OceansProtectionPlan OurCoasts https co EA3wEnnlXp,"['Together', 'met', 'Indigenous', 'community', 'members', 'industry', 'stakeholders', 'week', 'Iqaluit', 'Nunavut', 'discuss', 'Arctic', 'marine', 'transportation', 'OceansProtectionPlan', 'OurCoasts', 'https', 'co', 'EA3wEnnlXp']","[u'togeth', u'met', u'indigen', u'communiti', u'member', u'industri', u'stakehold', u'week', u'iqaluit', u'nunavut', u'discuss', u'arctic', u'marin', u'transport', u'oceansprotectionplan', u'ourcoast', u'https', 'co', u'ea3wennlxp']","Together with @CCG_GCC, we met with Indigenous community members, industry, and stakeholders this week in #Iqaluit, #Nunavut to discuss #Arctic marine transportation and the #OceansProtectionPlan #OurCoasts https://t.co/EA3wEnnlXp",Environmental,en,52,0.0,Neutral
210,210,840653846363934720,27,25,2017-03-11 20:01:10,: The Government of Canada is working to protect and preserve in :,"['#OceansProtectionPlan', '#OurCoasts', '#BC']","['https://t.co/BuJ6UNQSQt', 'https://t.co/EoLwd92twv']",OceansProtectionPlan Government Canada working protect preserve OurCoasts BC https co BuJ6UNQSQt https co EoLwd92twv,"['OceansProtectionPlan', 'Government', 'Canada', 'working', 'protect', 'preserve', 'OurCoasts', 'BC', 'https', 'co', 'BuJ6UNQSQt', 'https', 'co', 'EoLwd92twv']","[u'oceansprotectionplan', u'govern', u'canada', u'work', u'protect', u'preserv', u'ourcoast', 'bc', u'https', 'co', u'buj6unqsqt', u'https', 'co', u'eolwd92twv']",#OceansProtectionPlan: The Government of Canada is working to protect and preserve #OurCoasts in #BC: https://t.co/BuJ6UNQSQt https://t.co/EoLwd92twv,Environmental,en,52,0.0,Neutral
211,211,835165041775230980,36,16,2017-02-24 16:30:37,: Mazda &amp; . The height and inclination of the driver’s seat could change rapidly. 0,"['#Recall', '#cars']","['https://t.co/cLZzpXBXja', 'https://t.co/OUycnZBhQ']",Recall Mazda amp cars height inclination seat could change rapidly https co cLZzpXBXja https co OUycnZBhQ0,"['Recall', 'Mazda', 'amp', 'cars', 'height', 'inclination', 'seat', 'could', 'change', 'rapidly', 'https', 'co', 'cLZzpXBXja', 'https', 'co', 'OUycnZBhQ0']","[u'recal', u'mazda', u'amp', u'car', u'height', u'inclin', u'seat', u'could', u'chang', u'rapid', u'https', 'co', u'clzzpxbxja', u'https', 'co', u'ouycnzbhq0']",#Recall: Mazda 2 &amp; 3 #cars. The height and inclination of the driver’s seat could change rapidly.  https://t.co/cLZzpXBXja https://t.co/OUycnZBhQ0,Social,en,52,0.0,Neutral
212,212,793422870529671169,39,13,2016-11-01 12:02:08,"If you’re going to be on or near the water, make sure you know what to do in case of :","['#WinterIsComing', '#hypothermia']","['https://t.co/UevleEZJxx', 'https://t.co/643mTa3Hr3']",WinterIsComing going near water make sure know case hypothermia https co UevleEZJxx https co 643mTa3Hr3,"['WinterIsComing', 'going', 'near', 'water', 'make', 'sure', 'know', 'case', 'hypothermia', 'https', 'co', 'UevleEZJxx', 'https', 'co', '643mTa3Hr3']","[u'winteriscom', u'go', u'near', u'water', u'make', u'sure', u'know', u'case', u'hypothermia', u'https', 'co', u'uevleezjxx', u'https', 'co', u'643mta3hr3']","#WinterIsComing If you’re going to be on or near the water, make sure you know what to do in case of #hypothermia: https://t.co/UevleEZJxx https://t.co/643mTa3Hr3",Environmental,en,52,0.3,Neutral
213,213,864088344724217856,38,14,2017-05-15 12:01:30,Do you know the warning signs of ? Watch this to find out: D1,"['#hypothermia', '#EPWeek']","['https://t.co/TQp3iBlocs', 'https://t.co/FiDsHtat']",know warning signs hypothermia Watch find https co TQp3iBlocs EPWeek https co FiDsHtatD1,"['know', 'warning', 'signs', 'hypothermia', 'Watch', 'find', 'https', 'co', 'TQp3iBlocs', 'EPWeek', 'https', 'co', 'FiDsHtatD1']","[u'know', u'warn', u'sign', u'hypothermia', u'watch', u'find', u'https', 'co', u'tqp3ibloc', u'epweek', u'https', 'co', u'fidshtatd1']","Do you know the warning signs of #hypothermia?  Watch this to find out:
https://t.co/TQp3iBlocs #EPWeek https://t.co/FiDsHtatD1",Social,en,52,0.0,Neutral
214,214,933737466485465090,28,24,2017-11-23 16:42:14,Looking to buy a on ? Learn how to keep your drone safe and avoid fines:,"['#drone', '#BlackFriday']",['https://t.co/YMCHsJqmws'],Looking buy drone BlackFriday Learn keep drone safe avoid fines https co YMCHsJqmws,"['Looking', 'buy', 'drone', 'BlackFriday', 'Learn', 'keep', 'drone', 'safe', 'avoid', 'fines', 'https', 'co', 'YMCHsJqmws']","[u'look', u'buy', u'drone', u'blackfriday', u'learn', u'keep', u'drone', u'safe', u'avoid', u'fine', u'https', 'co', u'ymchsjqmws']",Looking to buy a #drone on #BlackFriday? Learn how to keep your drone safe and avoid fines: https://t.co/YMCHsJqmws,Social,en,52,0.5,Positive
215,215,824627359190028288,16,36,2017-01-26 14:37:37,Happy th Birthday to our partner ! to when our spotted CCGS slicing ice in the .,"['#Canada150', '#TBT', '#NASPCrew', '#TerryFox', '#CANArctic']",['https://t.co/ho0TTeItkz'],Happy 55th Canada150 partner TBT NASPCrew spotted CCGS TerryFox slicing ice CANArctic https co ho0TTeItkz,"['Happy', '55th', 'Canada150', 'partner', 'TBT', 'NASPCrew', 'spotted', 'CCGS', 'TerryFox', 'slicing', 'ice', 'CANArctic', 'https', 'co', 'ho0TTeItkz']","[u'happi', u'55th', u'canada150', u'partner', u'tbt', u'naspcrew', u'spot', u'ccgs', u'terryfox', u'slice', u'ice', u'canarct', u'https', 'co', u'ho0tteitkz']",Happy 55th Birthday🎂 to our #Canada150 partner @CCG_GCC! #TBT to when our #NASPCrew spotted CCGS #TerryFox slicing ice in the #CANArctic. https://t.co/ho0TTeItkz,Economical,en,52,1.0,Positive
216,216,778666590661382144,52,0,2016-09-21 18:45:56,: It's here! Your career awaits! 1,"['#GOC', '#iwantacareer', '#PSR', '#ServCDNs']","['https://t.co/pgUocGt37y', 'https://t.co/VfWighKDq']",RT GOC career awaits iwantacareer https co pgUocGt37y PSR ServCDNs https co VfWighKDq1,"['RT', 'GOC', 'career', 'awaits', 'iwantacareer', 'https', 'co', 'pgUocGt37y', 'PSR', 'ServCDNs', 'https', 'co', 'VfWighKDq1']","['rt', u'goc', u'career', u'await', u'iwantacar', u'https', 'co', u'pguocgt37i', u'psr', u'servcdn', u'https', 'co', u'vfwighkdq1']",RT @jobs_gc: It's here! Your #GOC career awaits! #iwantacareer https://t.co/pgUocGt37y #PSR #ServCDNs https://t.co/VfWighKDq1,Economical,en,52,0.0,Neutral
217,217,894988250145849345,52,0,2017-08-08 18:26:41,: Hey Canada ! Some of our whales are under threat. How can you help?,['#LetsTalkWhales'],['https://t.co/xcBxIqdJgM'],RT Hey Canada LetsTalkWhales whales threat help https co xcBxIqdJgM,"['RT', 'Hey', 'Canada', 'LetsTalkWhales', 'whales', 'threat', 'help', 'https', 'co', 'xcBxIqdJgM']","['rt', u'hey', u'canada', u'letstalkwhal', u'whale', u'threat', u'help', u'https', 'co', u'xcbxiqdjgm']",RT @DFO_MPO: Hey Canada #LetsTalkWhales! Some of our whales are under threat. How can you help? https://t.co/xcBxIqdJgM,Social,en,52,0.0,Neutral
218,218,927158691572396032,31,20,2017-11-05 13:00:32,When it gets dark earlier. Make sure your are on before hitting the road.,"['#DaylightSavingsEnds', '#headlights']",['https://t.co/LpUV9PVv2B'],DaylightSavingsEnds gets dark earlier Make sure headlights hitting road https co LpUV9PVv2B,"['DaylightSavingsEnds', 'gets', 'dark', 'earlier', 'Make', 'sure', 'headlights', 'hitting', 'road', 'https', 'co', 'LpUV9PVv2B']","[u'daylightsavingsend', u'get', u'dark', u'earlier', u'make', u'sure', u'headlight', u'hit', u'road', u'https', 'co', u'lpuv9pvv2b']",When #DaylightSavingsEnds it gets dark earlier. Make sure your #headlights are on before hitting the road. https://t.co/LpUV9PVv2B,Environmental,en,51,0.11666666666666665,Neutral
219,219,817497284627886080,51,0,2017-01-06 22:25:15,: : shooting has occurred in airport. Airport is currently closed. Verify your travel plans,"['#US', '#FtLauderdale']",['https://t.co/Bx6a\xe2\x80\xa6'],RT TravelGoC US shooting occurred FtLauderdale airport Airport currently closed Verify travel plans https co,"['RT', 'TravelGoC', 'US', 'shooting', 'occurred', 'FtLauderdale', 'airport', 'Airport', 'currently', 'closed', 'Verify', 'travel', 'plans', 'https', 'co']","['rt', u'travelgoc', 'us', u'shoot', u'occur', u'ftlauderdal', u'airport', u'airport', u'current', u'close', u'verifi', u'travel', u'plan', u'https', 'co']",RT @TravelGoC: #US: shooting has occurred in #FtLauderdale airport. Airport is currently closed. Verify your travel plans https://t.co/Bx6a…,Environmental,en,51,-0.1,Neutral
220,220,796761737013985280,21,30,2016-11-10 17:09:35,: We’ve heard from industry &amp; Indigenous &amp; environmental groups. Now we’re taking action to protect,"['#OceansProtectionPlan', '#OurCoasts']",['https://t.co/tGan6InhsP'],OceansProtectionPlan heard industry amp Indigenous amp environmental groups taking action protect OurCoasts https co tGan6InhsP,"['OceansProtectionPlan', 'heard', 'industry', 'amp', 'Indigenous', 'amp', 'environmental', 'groups', 'taking', 'action', 'protect', 'OurCoasts', 'https', 'co', 'tGan6InhsP']","[u'oceansprotectionplan', u'heard', u'industri', u'amp', u'indigen', u'amp', u'environment', u'group', u'take', u'action', u'protect', u'ourcoast', u'https', 'co', u'tgan6inhsp']",#OceansProtectionPlan: We’ve heard from industry &amp; Indigenous &amp; environmental groups. Now we’re taking action to protect #OurCoasts https://t.co/tGan6InhsP,Environmental,en,51,0.1,Neutral
221,221,812100686896840704,23,28,2016-12-23 01:01:06,got a perfect score on his license renewal exam! Would you eect anything less?,['#Santa'],['https://t.co/SHYDgdLXPs'],Santa got perfect score license renewal exam Would expect anything less https co SHYDgdLXPs,"['Santa', 'got', 'perfect', 'score', 'license', 'renewal', 'exam', 'Would', 'expect', 'anything', 'less', 'https', 'co', 'SHYDgdLXPs']","[u'santa', u'got', u'perfect', u'score', u'licens', u'renew', u'exam', u'would', u'expect', u'anyth', u'less', u'https', 'co', u'shydgdlxp']",#Santa got a perfect score on his license renewal exam! Would you expect anything less? https://t.co/SHYDgdLXPs,Environmental,en,51,0.4166666666666667,Positive
222,222,887462127086309377,21,30,2017-07-19 00:00:34,Canada’s will ensure a /7 presence to keep safe and secure,"['#OceansProtectionPlan', '#OurCoasts']","['https://t.co/EAiycYSzM6', 'https://t.co/NhYRRhQKaH']",OceansProtectionPlan ensure 24 presence keep OurCoasts safe secure https co EAiycYSzM6 https co NhYRRhQKaH,"['OceansProtectionPlan', 'ensure', '24', 'presence', 'keep', 'OurCoasts', 'safe', 'secure', 'https', 'co', 'EAiycYSzM6', 'https', 'co', 'NhYRRhQKaH']","[u'oceansprotectionplan', u'ensur', '24', u'presenc', u'keep', u'ourcoast', u'safe', u'secur', u'https', 'co', u'eaiycyszm6', u'https', 'co', u'nhyrrhqkah']",Canada’s #OceansProtectionPlan will ensure a 24/7 @CCG_GCC presence to keep #OurCoasts safe and secure https://t.co/EAiycYSzM6 https://t.co/NhYRRhQKaH,Environmental,en,51,0.45,Positive
223,223,904736182629789696,19,31,2017-09-04 16:01:29,Enjoying on the water? Remember: Drinking and boating is illegal! c,"['#LabourDay', '#SafeBoating']",['https://t.co/TNPsXTAzO'],Enjoying LabourDay water Remember Drinking boating illegal SafeBoating https co TNPsXTAzOc,"['Enjoying', 'LabourDay', 'water', 'Remember', 'Drinking', 'boating', 'illegal', 'SafeBoating', 'https', 'co', 'TNPsXTAzOc']","[u'enjoy', u'labourday', u'water', u'rememb', u'drink', u'boat', u'illeg', u'safebo', u'https', 'co', u'tnpsxtazoc']",Enjoying #LabourDay on the water? Remember: Drinking and boating is illegal! #SafeBoating https://t.co/TNPsXTAzOc,Social,en,50,-0.0625,Neutral
224,224,896017219423002625,50,0,2017-08-11 14:35:26,: Vessels more than m must now reduce their speed to knots in the Gulf of St. Lawrence: 8c,[],"['https://t.co/1zUAnbS6', 'https://t\xe2\x80\xa6']",RT Vessels 20 must reduce speed 10 knots Gulf St Lawrence https co 1zUAnbS68c https,"['RT', 'Vessels', '20', 'must', 'reduce', 'speed', '10', 'knots', 'Gulf', 'St', 'Lawrence', 'https', 'co', '1zUAnbS68c', 'https']","['rt', u'vessel', '20', u'must', u'reduc', u'speed', '10', u'knot', u'gulf', 'st', u'lawrenc', u'https', 'co', u'1zuanbs68c', u'https']",RT @DFO_MPO: Vessels more than 20 m  must now reduce their speed to 10 knots in the Gulf of St. Lawrence: https://t.co/1zUAnbS68c https://t…,Environmental,en,50,0.5,Positive
225,225,780833695594868736,18,32,2016-09-27 18:17:14,Minister Garneau and reinforce the strong connection between and,"['#Canada', '#USA']","['https://t.co/D03mvslHgi', 'https://t.co/wgl3WVz1ob']",Minister Garneau SecretaryFoxx reinforce strong connection Canada USA https co D03mvslHgi https co wgl3WVz1ob,"['Minister', 'Garneau', 'SecretaryFoxx', 'reinforce', 'strong', 'connection', 'Canada', 'USA', 'https', 'co', 'D03mvslHgi', 'https', 'co', 'wgl3WVz1ob']","[u'minist', u'garneau', u'secretaryfoxx', u'reinforc', u'strong', u'connect', u'canada', u'usa', u'https', 'co', u'd03mvslhgi', u'https', 'co', u'wgl3wvz1ob']",Minister Garneau and @SecretaryFoxx reinforce the strong connection between #Canada and #USA https://t.co/D03mvslHgi https://t.co/wgl3WVz1ob,Environmental,en,50,0.4333333333333333,Positive
226,226,882388628617523201,24,26,2017-07-05 00:00:17,"The sun is out and so are pedestrians, cyclists &amp; motorbikes. Remember to , check your blind spots &amp;","['#ShareTheRoad', '#CheckThemAgain']",[],sun pedestrians cyclists amp motorbikes Remember ShareTheRoad check blind spots amp CheckThemAgain,"['sun', 'pedestrians', 'cyclists', 'amp', 'motorbikes', 'Remember', 'ShareTheRoad', 'check', 'blind', 'spots', 'amp', 'CheckThemAgain']","[u'sun', u'pedestrian', u'cyclist', u'amp', u'motorbik', u'rememb', u'sharetheroad', u'check', u'blind', u'spot', u'amp', u'checkthemagain']","The sun is out and so are pedestrians, cyclists &amp; motorbikes. Remember to #ShareTheRoad, check your blind spots &amp; #CheckThemAgain",Environmental,en,50,-0.5,Negative
227,227,835112407416569856,25,24,2017-02-24 13:01:28,: The phrase the “Real McCoy” comes from inventor Elijah McCoy. Find out why here:,"['#FFF', '#Canadian']","['https://t.co/jp5HQxa6U7', 'https://t.co/cWOYObL5jR']",FFF phrase Real comes Canadian inventor Elijah McCoy Find https co jp5HQxa6U7 https co cWOYObL5jR,"['FFF', 'phrase', 'Real', 'comes', 'Canadian', 'inventor', 'Elijah', 'McCoy', 'Find', 'https', 'co', 'jp5HQxa6U7', 'https', 'co', 'cWOYObL5jR']","[u'fff', u'phrase', u'real', u'come', u'canadian', u'inventor', u'elijah', u'mccoy', u'find', u'https', 'co', u'jp5hqxa6u7', u'https', 'co', u'cwoyobl5jr']",#FFF: The phrase the “Real McCoy” comes from #Canadian inventor Elijah McCoy. Find out why here: https://t.co/jp5HQxa6U7 https://t.co/cWOYObL5jR,Environmental,en,49,0.2,Neutral
228,228,869705157461889026,21,28,2017-05-31 00:00:42,Warm air doesn’t always mean warm water. Know what to do in case of . Find out here:,['#hypothermia'],"['https://t.co/dYxSmqS4c6', 'https://t.co/1iD9l92NZX']",Warm air always mean warm water Know case hypothermia Find https co dYxSmqS4c6 https co 1iD9l92NZX,"['Warm', 'air', 'always', 'mean', 'warm', 'water', 'Know', 'case', 'hypothermia', 'Find', 'https', 'co', 'dYxSmqS4c6', 'https', 'co', '1iD9l92NZX']","[u'warm', u'air', u'alway', u'mean', u'warm', u'water', u'know', u'case', u'hypothermia', u'find', u'https', 'co', u'dyxsmqs4c6', u'https', 'co', u'1id9l92nzx']","Warm air doesn’t always mean warm water.  Know what to do in case of #hypothermia. Find out here:
https://t.co/dYxSmqS4c6 https://t.co/1iD9l92NZX",Environmental,en,49,0.2958333333333333,Neutral
229,229,776028335386296320,23,26,2016-09-14 12:02:27,"Not to on about the topic ( ), but is very important: 9","['#drone', '#SeeWhatIDidThere', '#DroneSafety']","['https://t.co/oOvNQhsbJ', 'https://t.co/7OAfqqjiN3']",drone topic SeeWhatIDidThere DroneSafety important https co oOvNQhsbJ9 https co 7OAfqqjiN3,"['drone', 'topic', 'SeeWhatIDidThere', 'DroneSafety', 'important', 'https', 'co', 'oOvNQhsbJ9', 'https', 'co', '7OAfqqjiN3']","[u'drone', u'topic', u'seewhatididther', u'dronesafeti', u'import', u'https', 'co', u'oovnqhsbj9', u'https', 'co', u'7oafqqjin3']","Not to #drone on about the topic (#SeeWhatIDidThere 😂), but #DroneSafety is very important: https://t.co/oOvNQhsbJ9 https://t.co/7OAfqqjiN3",Social,en,49,0.52,Positive
230,230,858689649958469632,20,29,2017-04-30 14:29:00,Canada’s will ensure a /7 presence to keep safe and secure.,"['#OceansProtectionPlan', '#OurCoasts']","['https://t.co/FJ217zEQVA', 'https://t.co/afLrZ2iNki']",OceansProtectionPlan ensure 24 presence keep OurCoasts safe secure https co FJ217zEQVA https co afLrZ2iNki,"['OceansProtectionPlan', 'ensure', '24', 'presence', 'keep', 'OurCoasts', 'safe', 'secure', 'https', 'co', 'FJ217zEQVA', 'https', 'co', 'afLrZ2iNki']","[u'oceansprotectionplan', u'ensur', '24', u'presenc', u'keep', u'ourcoast', u'safe', u'secur', u'https', 'co', u'fj217zeqva', u'https', 'co', u'aflrz2inki']",Canada’s #OceansProtectionPlan will ensure a 24/7 @CCG_GCC presence to keep #OurCoasts safe and secure. https://t.co/FJ217zEQVA https://t.co/afLrZ2iNki,Environmental,en,49,0.45,Positive
231,231,902138954736173057,27,22,2017-08-28 12:01:02,"Drivers may not always see you, make sure to give yourself plenty of space when on the road.",['#ShareTheRoad'],['https://t.co/ypFWoSZVxT'],Drivers may always see make sure give plenty space road ShareTheRoad https co ypFWoSZVxT,"['Drivers', 'may', 'always', 'see', 'make', 'sure', 'give', 'plenty', 'space', 'road', 'ShareTheRoad', 'https', 'co', 'ypFWoSZVxT']","[u'driver', u'may', u'alway', u'see', u'make', u'sure', u'give', u'plenti', u'space', u'road', u'sharetheroad', u'https', 'co', u'ypfwoszvxt']","Drivers may not always see you, make sure to give yourself plenty of space when on the road. #ShareTheRoad https://t.co/ypFWoSZVxT",Environmental,en,49,0.5,Positive
232,232,943647324261281792,27,22,2017-12-21 01:00:28,Pointing lasers at any air pilot is a safety hazard,['#NotABrightIdea'],"['https://t.co/XGtDbf3KV4', 'https://t.co/Geh0EI36gB']",Pointing lasers air pilot safety hazard NotABrightIdea https co XGtDbf3KV4 https co Geh0EI36gB,"['Pointing', 'lasers', 'air', 'pilot', 'safety', 'hazard', 'NotABrightIdea', 'https', 'co', 'XGtDbf3KV4', 'https', 'co', 'Geh0EI36gB']","[u'point', u'laser', u'air', u'pilot', u'safeti', u'hazard', u'notabrightidea', u'https', 'co', u'xgtdbf3kv4', u'https', 'co', u'geh0ei36gb']",Pointing lasers at any air pilot is a safety hazard #NotABrightIdea https://t.co/XGtDbf3KV4 https://t.co/Geh0EI36gB,Environmental,en,49,0.0,Neutral
233,233,856545055309475842,48,0,2017-04-24 16:27:09,: It's ! Follow along for safety tips to help keep you safer around trains &amp; tracks year-round https:/…,"['#RailSafetyWeek', '#RSW2017']",[],RT CNRailway RailSafetyWeek Follow along safety tips help keep safer around trains amp tracks year round RSW2017 https,"['RT', 'CNRailway', 'RailSafetyWeek', 'Follow', 'along', 'safety', 'tips', 'help', 'keep', 'safer', 'around', 'trains', 'amp', 'tracks', 'year', 'round', 'RSW2017', 'https']","['rt', u'cnrailway', u'railsafetyweek', u'follow', u'along', u'safeti', u'tip', u'help', u'keep', u'safer', u'around', u'train', u'amp', u'track', u'year', u'round', u'rsw2017', u'https']",RT @CNRailway: It's #RailSafetyWeek! Follow along for safety tips to help keep you safer around trains &amp; tracks year-round #RSW2017 https:/…,Social,en,48,0.0,Neutral
234,234,811580727284432896,48,0,2016-12-21 14:34:58,: We’re spreading cheer! Find us in these cities tomorrow to get promo items! Details soon,"['#Canada150', '#Canada150']",['https://t.c\xe2\x80\xa6'],RT canada150th spreading Canada150 cheer Find us cities tomorrow get Canada150 promo items Details soon https,"['RT', 'canada150th', 'spreading', 'Canada150', 'cheer', 'Find', 'us', 'cities', 'tomorrow', 'get', 'Canada150', 'promo', 'items', 'Details', 'soon', 'https']","['rt', u'canada150th', u'spread', u'canada150', u'cheer', u'find', 'us', u'citi', u'tomorrow', u'get', u'canada150', u'promo', u'item', u'detail', u'soon', u'https']",RT @canada150th: We’re spreading #Canada150 cheer! Find us in these cities tomorrow to get #Canada150 promo items! Details soon https://t.c…,Environmental,en,48,0.0,Neutral
235,235,903769501782695937,39,9,2017-09-02 00:00:15,: Ford F150 &amp; Mustang. Passenger could rupture causing fragments to be propelled toward occupants 0d8,"['#Recall', '#airbag']","['https://t.co/Q1uMsf3yMe', 'https://t.co/I8V3dUH']",Recall Ford F150 amp Mustang Passenger airbag could rupture causing fragments propelled toward occupants https co Q1uMsf3yMe https co I8V3dUH0d8,"['Recall', 'Ford', 'F150', 'amp', 'Mustang', 'Passenger', 'airbag', 'could', 'rupture', 'causing', 'fragments', 'propelled', 'toward', 'occupants', 'https', 'co', 'Q1uMsf3yMe', 'https', 'co', 'I8V3dUH0d8']","[u'recal', u'ford', u'f150', u'amp', u'mustang', u'passeng', u'airbag', u'could', u'ruptur', u'caus', u'fragment', u'propel', u'toward', u'occup', u'https', 'co', u'q1umsf3ym', u'https', 'co', u'i8v3duh0d8']",#Recall: Ford F150 &amp; Mustang. Passenger #airbag could rupture causing fragments to be propelled toward occupants https://t.co/Q1uMsf3yMe https://t.co/I8V3dUH0d8,Environmental,en,48,0.0,Neutral
236,236,861717412420497408,24,24,2017-05-08 23:00:15,Our is in the - area right now to assist in the flood response,"['#NASPCrew', '#Ottawa', '#Gatineau', '#OttNews']",['https://t.co/1qXSfDYGs5'],NASPCrew Ottawa Gatineau area right assist flood response OttNews https co 1qXSfDYGs5,"['NASPCrew', 'Ottawa', 'Gatineau', 'area', 'right', 'assist', 'flood', 'response', 'OttNews', 'https', 'co', '1qXSfDYGs5']","[u'naspcrew', u'ottawa', u'gatineau', u'area', u'right', u'assist', u'flood', u'respons', u'ottnew', u'https', 'co', u'1qxsfdygs5']",Our #NASPCrew is in the #Ottawa- #Gatineau area right now to assist in the flood response #OttNews https://t.co/1qXSfDYGs5,Environmental,en,48,0.2857142857142857,Neutral
237,237,850348816532426753,48,0,2017-04-07 14:05:31,: “Flying a WWI fighter plane over the skies of Vimy Ridge… it’s beyond what I’m capable of eressing in words” https://…,[],['https://\xe2\x80\xa6'],RT Flying WWI fighter plane skies Vimy beyond capable expressing https,"['RT', 'Flying', 'WWI', 'fighter', 'plane', 'skies', 'Vimy', 'beyond', 'capable', 'expressing', 'https']","['rt', u'fli', u'wwi', u'fighter', u'plane', u'sky', u'vimi', u'beyond', u'capabl', u'express', u'https']",RT @VeteransENG_CA: “Flying a WWI fighter plane over the skies of Vimy Ridge… it’s beyond what I’m capable of expressing in words” https://…,Environmental,en,48,0.2,Neutral
