,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
227,885952304859553793,2017-07-14 20:01:04,"['https://t.co/VwSbDBYwNR', 'https://t.co/V3rxrrg8ua']",Kids at home all day = mountain of dishes. Save your energy by purchasing an ENERGY STAR dishwasher. https://t.co/VwSbDBYwNR https://t.co/V3rxrrg8ua,Kids home day mountain dishes Save energy purchasing ENERGY STAR dishwasher https co VwSbDBYwNR https co V3rxrrg8ua,[],2,8,10,Social,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['kids']
228,938438199503880192,2017-12-06 16:01:16,"['https://t.co/OGbblsZ6ZZ', 'https://t.co/mYPRUPyQTL']","#SaveEnergy at home! Start with the kitchen. Old fridge? Need a new light fixture? We’ve got options for you:
https://t.co/OGbblsZ6ZZ  #WednesdayWisdom https://t.co/mYPRUPyQTL",SaveEnergy home Start kitchen Old fridge Need new light fixture got options https co OGbblsZ6ZZ WednesdayWisdom https co mYPRUPyQTL,"['#SaveEnergy', '#WednesdayWisdom']",3,7,10,Economical,en,0.21212121212121213,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
229,938845861374779394,2017-12-07 19:01:10,"['https://t.co/B97nY2BHEP', 'https://t.co/CItzVDoEkh']",Go big this #Christmas! Spoil your loved ones with new #EnergyEfficient electronics. #WinterTips  https://t.co/B97nY2BHEP https://t.co/CItzVDoEkh,Go big Christmas Spoil loved ones new EnergyEfficient electronics WinterTips https co B97nY2BHEP https co CItzVDoEkh,"['#Christmas', '#EnergyEfficient', '#WinterTips']",2,8,10,Economical,en,0.27878787878787875,Neutral,ENERGYSTAR_CAN_tweeter,"['energy', 'oil']"
230,855452144748593153,2017-04-21 16:04:19,"['https://t.co/p5z8vcpoov', 'https://t.co/7GqSXl2SQb']",#FBF ENERGY STAR new homes rocking the star since 2005! Check out the story of #ENERGYSTARCanada certified homes: https://t.co/p5z8vcpoov https://t.co/7GqSXl2SQb,FBF ENERGY STAR new homes rocking star since 2005 Check story ENERGYSTARCanada certified homes https co p5z8vcpoov https co 7GqSXl2SQb,"['#FBF', '#ENERGYSTARCanada']",5,5,10,Economical,en,0.17045454545454544,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
231,845360937079099395,2017-03-24 19:45:28,['https://t.co/sdydi9LYA'],Communities across Canada are getting together for #EarthHour tomorrow. What are your plans? https://t.co/sdydi9LYAd,Communities across Canada getting together EarthHour tomorrow plans https co sdydi9LYAd,['#EarthHour'],4,6,10,Environmental,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['or']
232,824723885711056897,2017-01-26 21:01:11,['https://t.co/9nvgeqR8Yp'],Help spread the word on energy efficiency! Retweet #ENERGYSTARCanada and let others know you want to help the environment. #EnergyEfficiency https://t.co/9nvgeqR8Yp,Help spread word energy efficiency Retweet ENERGYSTARCanada let others know want help environment EnergyEfficiency https co 9nvgeqR8Yp,"['#ENERGYSTARCanada', '#EnergyEfficiency']",5,5,10,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
233,867108169054642177,2017-05-23 20:01:12,"['https://t.co/3AutkDLeEP', 'https://t.co/aA9M0vIVgG']",#TipTuesday: ENERGY STAR LED bulbs are dimmable &amp; last 15x longer. Dimming the lights sets the mood &amp; saves #energy. https://t.co/3AutkDLeEP https://t.co/aA9M0vIVgG,TipTuesday ENERGY STAR LED bulbs dimmable amp last 15x longer Dimming lights sets mood amp saves energy https co 3AutkDLeEP https co aA9M0vIVgG,"['#TipTuesday', '#energy']",3,7,10,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
234,867079828259917824,2017-05-23 18:08:35,['https://t.co/gSef156Ekm'],Deadline to enter the #WEDCan contest is now May 26! Don’t miss your chance to show how you connect w/ nature. https://t.co/gSef156Ekm,Deadline enter WEDCan contest May 26 miss chance show connect nature https co gSef156Ekm,['#WEDCan'],3,7,10,Environmental,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['nature']
235,937426278193532929,2017-12-03 21:00:15,"['https://t.co/7aZOI8ukTL', 'https://t.co/SQpoR9HEx3']","Get in the #HolidaySpirit! Binge-watch your fave #Christmas classics on your ENERGY STAR cert smart TV &amp; #SaveEnergy 
https://t.co/7aZOI8ukTL https://t.co/SQpoR9HEx3",Get HolidaySpirit Binge watch fave Christmas classics ENERGY STAR cert smart TV amp SaveEnergy https co 7aZOI8ukTL https co SQpoR9HEx3,"['#HolidaySpirit', '#Christmas', '#SaveEnergy']",2,8,10,Economical,en,0.21428571428571427,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
236,882304160447725572,2017-07-04 18:24:38,['https://t.co/piAm12RwA'],RT @NRCan: School is out and summer is in full swing.  But the learning doesn’t have to stop. #SummerTips https://t.co/piAm12RwAD,RT NRCan School summer full swing learning stop SummerTips https co piAm12RwAD,['#SummerTips'],10,0,10,Environmental,en,0.35,Positive,ENERGYSTAR_CAN_tweeter,['mer']
237,921050976911613952,2017-10-19 16:30:39,"['https://t.co/mZE4MPw6aK', 'https://t.co/kiIvx2Hxi6']","May your home be illuminated w/ #EnergyEfficient lights. Switch to ENERGY STAR LEDs to use less energy #HappyDiwali
https://t.co/mZE4MPw6aK https://t.co/kiIvx2Hxi6",May home illuminated EnergyEfficient lights Switch ENERGY STAR LEDs use less energy HappyDiwali https co mZE4MPw6aK https co kiIvx2Hxi6,"['#EnergyEfficient', '#HappyDiwali']",2,8,10,Economical,en,-0.16666666666666666,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
238,788750663341801476,2016-10-19 14:36:27,"['https://t.co/n55xphcXk3', 'https://t.co/dK9pV1gDJ']",#ENERGYSTARday is only 6 days away! Join the celebration. https://t.co/n55xphcXk3 https://t.co/dK9pV1gDJd,ENERGYSTARday days away Join celebration https co n55xphcXk3 https co dK9pV1gDJd,['#ENERGYSTARday'],5,5,10,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
239,843477502496571392,2017-03-19 15:01:22,"['https://t.co/yveDML8k23', 'https://t.co/ZWTIAYMwxW']",Protect the planet &amp; save money. Be part of the solution by choosing #ENERGYSTARCanada certified products. https://t.co/yveDML8k23 https://t.co/ZWTIAYMwxW,Protect planet amp save money part solution choosing ENERGYSTARCanada certified products https co yveDML8k23 https co ZWTIAYMwxW,['#ENERGYSTARCanada'],4,6,10,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,"['money', 'energy']"
240,929816153609908226,2017-11-12 21:00:20,"['https://t.co/xSllxCjTKb', 'https://t.co/6eUvcIU7pA']","#Parents, get your teens to think about #energyefficiency early. Start with these clothes washers tips! https://t.co/xSllxCjTKb https://t.co/6eUvcIU7pA",Parents get teens think energyefficiency early Start clothes washers tips https co xSllxCjTKb https co 6eUvcIU7pA,"['#Parents', '#energyefficiency']",3,7,10,Economical,en,0.125,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
241,938513478586859520,2017-12-06 21:00:24,"['https://t.co/LPpzNPHdFn', 'https://t.co/xaZtte2fh']","Heat your home efficiently. When replacing your HVAC system, ask about ENERGY STAR certified units to save money. #WednesdayWisdom 
https://t.co/LPpzNPHdFn https://t.co/xaZtte2fh1",Heat home efficiently replacing HVAC system ask ENERGY STAR certified units save money WednesdayWisdom https co LPpzNPHdFn https co xaZtte2fh1,['#WednesdayWisdom'],3,7,10,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,"['money', 'energy']"
242,887688564737286144,2017-07-19 15:00:20,"['https://t.co/C6BfQru3AA', 'https://t.co/OPaUgJJBSr']",It’s National #IceCreamDay! Purchase an ENERGY STAR cert freezer to avoid melting away your hard-earned #money. https://t.co/C6BfQru3AA https://t.co/OPaUgJJBSr,National IceCreamDay Purchase ENERGY STAR cert freezer avoid melting away hard earned money https co C6BfQru3AA https co OPaUgJJBSr,"['#IceCreamDay', '#money']",5,5,10,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,"['money', 'energy']"
243,808416552273985536,2016-12-12 21:01:40,"['https://t.co/sM9ixkJH', 'https://t.co/46V5swHUNT']",Avoid an ice cold bath this winter by buying a cert tankless water heater to use less energy than a storage tank https://t.co/sM9ixkJH21 https://t.co/46V5swHUNT,Avoid ice cold bath winter buying cert tankless water heater use less energy storage tank https co sM9ixkJH21 https co 46V5swHUNT,[],4,6,10,Environmental,en,-0.3833333333333333,Negative,ENERGYSTAR_CAN_tweeter,"['water', 'or', 'ice']"
244,791011334611689477,2016-10-25 20:19:33,['https://t.co/Yl81N2xGw'],Thanks to all those who helped to spread the word about #EnergyEfficiency today. See you next year! #ENERGYSTARCanada https://t.co/Yl81N2xGwD,Thanks helped spread word EnergyEfficiency today See next year ENERGYSTARCanada https co Yl81N2xGwD,"['#EnergyEfficiency', '#ENERGYSTARCanada']",3,7,10,Economical,en,0.1,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
245,922885700697108480,2017-10-24 18:01:12,['https://t.co/N4QulrGH5Z'],#ENERGYSTARCanada helps Canadians be #EnergyEfficient by offering products and homes that use less energy! https://t.co/N4QulrGH5Z,ENERGYSTARCanada helps Canadians EnergyEfficient offering products homes use less energy https co N4QulrGH5Z,"['#ENERGYSTARCanada', '#EnergyEfficient']",2,8,10,Economical,en,-0.2083333333333333,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
246,785843352281505792,2016-10-11 14:03:50,['https://t.co/F7X0ge78BH'],"We have 2,000+ partners promoting ENERGY STAR in Canada. RT if you are one of them! #EnergyEfficiency #SaveMoney https://t.co/F7X0ge78BH",000 partners promoting ENERGY STAR Canada RT one EnergyEfficiency SaveMoney https co F7X0ge78BH,"['#EnergyEfficiency', '#SaveMoney']",5,5,10,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,"['money', 'energy']"
247,892037365744762880,2017-07-31 15:00:55,"['https://t.co/T29MAklp3A', 'https://t.co/fcR7BvaAhl']",Lighting up dark corners can be fun &amp; stylish with #EnergyEfficient ENERGY STAR LED strip lights! #MondayMotivation https://t.co/T29MAklp3A https://t.co/fcR7BvaAhl,Lighting dark corners fun amp stylish EnergyEfficient ENERGY STAR LED strip lights MondayMotivation https co T29MAklp3A https co fcR7BvaAhl,"['#EnergyEfficient', '#MondayMotivation']",1,9,10,Economical,en,0.25833333333333336,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
248,929091463450898432,2017-11-10 21:00:41,"['https://t.co/LPpzNPHdFn', 'https://t.co/X0VdMh8Rx']","Your heating bills will rise as the temperatures continue to drop. Winterize your home efficiently w/ these tips: 
https://t.co/LPpzNPHdFn https://t.co/X0VdMh8Rx9",heating bills rise temperatures continue drop Winterize home efficiently tips https co LPpzNPHdFn https co X0VdMh8Rx9,[],3,7,10,unknown,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,
249,802618189746204672,2016-11-26 21:01:03,"['https://t.co/cmYp8JzgjG', 'https://t.co/MN68jbC1Ip']",Don’t stand by while you waste energy. Use certified electronics to cut down on active &amp; standby energy use. https://t.co/cmYp8JzgjG https://t.co/MN68jbC1Ip,stand waste energy Use certified electronics cut active amp standby energy use https co cmYp8JzgjG https co MN68jbC1Ip,[],4,6,10,Economical,en,-0.16296296296296298,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
250,935901382196031488,2017-11-29 16:00:52,"['https://t.co/6pmljLrowQ', 'https://t.co/CvCDcLgUJm']","Buying an #EnergyEfficient new home is a great start to reducing your ecological footprint #WednesdayWisdom
https://t.co/6pmljLrowQ https://t.co/CvCDcLgUJm",Buying EnergyEfficient new home great start reducing ecological footprint WednesdayWisdom https co 6pmljLrowQ https co CvCDcLgUJm,"['#EnergyEfficient', '#WednesdayWisdom']",2,8,10,Economical,en,0.4454545454545455,Positive,ENERGYSTAR_CAN_tweeter,"['footprint', 'energy']"
251,929740771976204288,2017-11-12 16:00:48,"['https://t.co/2XDqpbt2WO', 'https://t.co/jv13ATFgTW']","As you prepare to #DeckTheHalls, buy #ENERGYSTARCanada certified decorative light strings and #SaveEnergy
https://t.co/2XDqpbt2WO https://t.co/jv13ATFgTW",prepare DeckTheHalls buy ENERGYSTARCanada certified decorative light strings SaveEnergy https co 2XDqpbt2WO https co jv13ATFgTW,"['#DeckTheHalls', '#ENERGYSTARCanada', '#SaveEnergy']",1,8,9,Economical,en,0.4,Positive,ENERGYSTAR_CAN_tweeter,['energy']
252,837769879948312576,2017-03-03 21:01:19,"['https://t.co/Xtbq4USvzt', 'https://t.co/vkmHS0mzDr']","#TGIF! Before leaving the office for the weekend, turn off your monitor &amp; computer to reduce standby power use. https://t.co/Xtbq4USvzt https://t.co/vkmHS0mzDr",TGIF leaving office weekend turn monitor amp computer reduce standby power use https co Xtbq4USvzt https co vkmHS0mzDr,['#TGIF'],3,6,9,Environmental,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,"['or', 'ice']"
253,908420226722811905,2017-09-14 20:00:34,['https://t.co/mSNnsr20FT'],#TBT to science class… Electricity is drawn from gadgets even when not in use. Plug them into a power bar to switch them all off. https://t.co/mSNnsr20FT,TBT science Electricity drawn gadgets even use Plug power bar switch https co mSNnsr20FT,['#TBT'],3,6,9,unknown,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,
254,864496066422558721,2017-05-16 15:01:38,"['https://t.co/Bxmsm0lreX', 'https://t.co/la5zOWF9Ix']",Slash your summer utility bills– Switch to ENERGY STAR certified windows for better insulation to help you #save. https://t.co/Bxmsm0lreX https://t.co/la5zOWF9Ix,Slash summer utility Switch ENERGY STAR certified windows better insulation help save https co Bxmsm0lreX https co la5zOWF9Ix,['#save'],5,4,9,Economical,en,0.5,Positive,ENERGYSTAR_CAN_tweeter,['energy']
255,854364580960768000,2017-04-18 16:02:44,"['https://t.co/taiydwMcnI', 'https://t.co/1VuE4hiDIw']",Patio season is soon! Purchase #ENERGYSTARCanada light strings for your resto or #home for chic #energy savings. https://t.co/taiydwMcnI https://t.co/1VuE4hiDIw,Patio season soon Purchase ENERGYSTARCanada light strings resto home chic energy savings https co taiydwMcnI https co 1VuE4hiDIw,"['#ENERGYSTARCanada', '#home', '#energy']",4,5,9,Economical,en,0.4,Positive,ENERGYSTAR_CAN_tweeter,['energy']
256,824361618612113408,2017-01-25 21:01:40,"['https://t.co/gUuA1U4Cwt', 'https://t.co/rVcVKXcWBS']",#ENERGYSTARCanada certified light fixtures deliver 70-90% energy savings. WOW! https://t.co/gUuA1U4Cwt #WednesdayWisdom https://t.co/rVcVKXcWBS,ENERGYSTARCanada certified light fixtures deliver 70 90 energy savings WOW https co gUuA1U4Cwt WednesdayWisdom https co rVcVKXcWBS,"['#ENERGYSTARCanada', '#WednesdayWisdom']",2,7,9,Economical,en,0.2625,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
257,790950645897555968,2016-10-25 16:18:23,['https://t.co/TT\xe2\x80\xa6'],RT @NRCan: Pacific Forestry Centre high-efficiency boilers provide cost savings &amp; lower emissions by 30%. #ENERGYSTARCanada https://t.co/TT…,RT NRCan Pacific Forestry Centre high efficiency boilers provide cost savings amp lower emissions 30 ENERGYSTARCanada https co,['#ENERGYSTARCanada'],9,0,9,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,"['energy', 'oil']"
258,928366812697423874,2017-11-08 21:01:11,"['https://t.co/6ZBdW7esLK', 'https://t.co/BW0NYtlDt']","#DYK every ENERGY STAR certified home can save its owner up to $300 per year in utility costs? #WednesdayWisdom
https://t.co/6ZBdW7esLK https://t.co/BW0NYtlDt2",DYK every ENERGY STAR certified home save owner 300 per year utility costs WednesdayWisdom https co 6ZBdW7esLK https co BW0NYtlDt2,"['#DYK', '#WednesdayWisdom']",2,7,9,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
259,909846285313875969,2017-09-18 18:27:13,['https://t.co/aJ67uzoo2N'],"RT @HydroOne: School can be stressful, but saving #energy doesn’t have to be! Here are some tips: https://t.co/aJ67uzoo2N",RT HydroOne School stressful saving energy tips https co aJ67uzoo2N,['#energy'],9,0,9,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
260,862699234205749248,2017-05-11 16:01:40,"['https://t.co/eINfmCGSwh', 'https://t.co/p9qQjv3e']","If you’ve got a #CleanEnergy mom, surprise her with a thoughtful #EnergyEfficient gift this Mother’s Day: https://t.co/eINfmCGSwh https://t.co/p9qQjv3eUc",got CleanEnergy mom surprise thoughtful EnergyEfficient gift Day https co eINfmCGSwh https co p9qQjv3eUc,"['#CleanEnergy', '#EnergyEfficient']",0,9,9,Economical,en,0.4,Positive,ENERGYSTAR_CAN_tweeter,['energy']
261,946048333298139136,2017-12-27 16:01:14,['https://t.co/rT8HuTduZf'],Gone during the #Holidays? Follow these tips to #SaveEnergy while you’re away: #WednesdayWisdom https://t.co/rT8HuTduZf,Gone Holidays Follow tips SaveEnergy away WednesdayWisdom https co rT8HuTduZf,"['#Holidays', '#SaveEnergy', '#WednesdayWisdom']",3,6,9,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
262,910957049198018560,2017-09-21 20:00:59,"['https://t.co/h3Xy4Kt4Wp', 'https://t.co/xj8mCqbfnP']",Your fridge runs 24/7 and that adds up. Switch to an ENERGY STAR certified model to use 10% less energy &amp; $ave. https://t.co/h3Xy4Kt4Wp https://t.co/xj8mCqbfnP,fridge runs 24 adds Switch ENERGY STAR certified model use 10 less energy amp ave https co h3Xy4Kt4Wp https co xj8mCqbfnP,[],2,7,9,Economical,en,-0.16666666666666666,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
263,943873886210453504,2017-12-21 16:00:45,"['https://t.co/LPpzNPHdFn', 'https://t.co/pJnBqwMSjM']","Happy #FirstDayOfWinter! It’s still not too late to winterize your home. Follow these tips to make sure your home is #winter ready:
https://t.co/LPpzNPHdFn https://t.co/pJnBqwMSjM",Happy FirstDayOfWinter still late winterize home Follow tips make sure home winter ready https co LPpzNPHdFn https co pJnBqwMSjM,"['#FirstDayOfWinter', '#winter']",3,6,9,unknown,en,0.35,Positive,ENERGYSTAR_CAN_tweeter,
264,889863001364418560,2017-07-25 15:00:47,"['https://t.co/FqYwR2FRzP', 'https://t.co/0qO2SxAhsT']",#TipTuesday: Turn off your ceiling fan when away. Only turn on when @ home to pair w/ your A/C &amp; reduce costs by 14% https://t.co/FqYwR2FRzP https://t.co/0qO2SxAhsT,TipTuesday Turn ceiling fan away turn home pair amp reduce costs 14 https co FqYwR2FRzP https co 0qO2SxAhsT,['#TipTuesday'],5,4,9,Environmental,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['air']
265,890300822080421889,2017-07-26 20:00:31,"['https://t.co/riDk5Mb7Cy', 'https://t.co/5uUIrKz9C5']",Building a home &amp; want to #SaveOnEnergy costs? Ask your builder if the homes they build carry these labels: https://t.co/riDk5Mb7Cy https://t.co/5uUIrKz9C5,Building home amp want SaveOnEnergy costs Ask builder homes build carry labels https co riDk5Mb7Cy https co 5uUIrKz9C5,['#SaveOnEnergy'],3,6,9,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
266,867395195507281920,2017-05-24 15:01:44,"['https://t.co/HgtB4gdDZn', 'https://t.co/cIvS9ZUfQL']","Make your cabin #energyefficient w/ #ENERGYSTARCanada. Switch your windows, lights &amp; appliances to certified models. https://t.co/HgtB4gdDZn https://t.co/cIvS9ZUfQL",Make cabin energyefficient ENERGYSTARCanada Switch windows lights amp appliances certified models https co HgtB4gdDZn https co cIvS9ZUfQL,"['#energyefficient', '#ENERGYSTARCanada']",2,7,9,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
267,866383286062522369,2017-05-21 20:00:46,['https://t.co/p7uUWjf3pP'],It’s never too early to teach your kids about saving #energy. Follow this guide for easy habits to teach your kids about #EnergyEfficiency: https://t.co/p7uUWjf3pP,never early teach kids saving energy Follow guide easy habits teach kids EnergyEfficiency https co p7uUWjf3pP,"['#energy', '#EnergyEfficiency']",4,5,9,Social,en,0.26666666666666666,Neutral,ENERGYSTAR_CAN_tweeter,['kids']
268,843190542548828161,2017-03-18 20:01:05,['https://t.co/PdWZBafPKb'],"Every action counts. By simply unplugging unused electronics &amp; turning off the lights, you are saving #energy. #ClimateChange https://t.co/PdWZBafPKb",Every action counts simply unplugging unused electronics amp turning lights saving energy ClimateChange https co PdWZBafPKb,"['#energy', '#ClimateChange']",5,4,9,Environmental,en,0.05,Neutral,ENERGYSTAR_CAN_tweeter,"['climate', 'climat']"
269,890950182619291650,2017-07-28 15:00:51,"['https://t.co/ubpdRblPmt', 'https://t.co/OsTEgwHeo']",There’s lots of #summer left. It’s not too late to put away the fan &amp; buy an ENERGY STAR cert room A/C! #StayCool https://t.co/ubpdRblPmt https://t.co/OsTEgwHeo0,lots summer left late put away fan amp buy ENERGY STAR cert room StayCool https co ubpdRblPmt https co OsTEgwHeo0,"['#summer', '#StayCool']",2,7,9,Economical,en,-0.1875,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
270,789119499530342400,2016-10-20 15:02:04,"['https://t.co/Sg6ojIg3q', 'https://t.co/cHO2pSQTdj']",5 days until Canada celebrates #ENERGYSTARDay for the first time! Have you made your plans to join the celebration? https://t.co/Sg6ojIg3qd https://t.co/cHO2pSQTdj,days Canada celebrates ENERGYSTARDay first time made plans join celebration https co Sg6ojIg3qd https co cHO2pSQTdj,['#ENERGYSTARDay'],5,4,9,Economical,en,0.3125,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
271,938522052851568641,2017-12-06 21:34:28,"['https://t.co/89NftqO9K6', 'https://t.co/Pz1BDW0nfh']",Small Business owners can #SaveMoney through the SBL Program thanks to @EnergyPlusInc @SaveonEnergyOnt . More info on #energyefficient buildings: https://t.co/89NftqO9K6 https://t.co/Pz1BDW0nfh,Small Business owners SaveMoney SBL Program thanks EnergyPlusInc SaveonEnergyOnt info energyefficient buildings https co 89NftqO9K6 https co Pz1BDW0nfh,"['#SaveMoney', '#energyefficient']",3,6,9,Economical,en,0.15,Neutral,ENERGYSTAR_CAN_tweeter,"['money', 'energy']"
272,847826261313540096,2017-03-31 15:01:47,"['https://t.co/24hUSAkljA', 'https://t.co/SfrbN8gabQ']","Don’t wait until April 22, make every day #EarthDay! Use #ENERGYSTARCanada products to save energy &amp; the planet. https://t.co/24hUSAkljA https://t.co/SfrbN8gabQ",wait April 22 make every day EarthDay Use ENERGYSTARCanada products save energy amp planet https co 24hUSAkljA https co SfrbN8gabQ,"['#EarthDay', '#ENERGYSTARCanada']",4,5,9,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
273,865658678870978560,2017-05-19 20:01:26,"['https://t.co/dgwi45aKcr', 'https://t.co/onRuGfOV']",#DYK An #ENERGYSTARCanada certified heat pump water heater uses up to 50% less energy? #WednesdayWisdom https://t.co/dgwi45aKcr https://t.co/onRuGfOVCu,DYK ENERGYSTARCanada certified heat pump water heater uses 50 less energy WednesdayWisdom https co dgwi45aKcr https co onRuGfOVCu,"['#DYK', '#ENERGYSTARCanada', '#WednesdayWisdom']",3,6,9,Economical,en,-0.16666666666666666,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
274,848263933345632256,2017-04-01 20:00:56,"['https://t.co/XBsNC1hL0r', 'https://t.co/pVHGmIKLz']","It's no #AprilFools joke—#ENERGYSTARCanada will improve energy efficiency, save $ &amp; help fight #ClimateChange. https://t.co/XBsNC1hL0r https://t.co/pVHGmIKLzC",AprilFools ENERGYSTARCanada improve energy efficiency save amp help fight ClimateChange https co XBsNC1hL0r https co pVHGmIKLzC,"['#AprilFools', '#ENERGYSTARCanada', '#ClimateChange']",3,6,9,Environmental,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,"['climate', 'climat']"
275,913418302340390912,2017-09-28 15:01:08,"['https://t.co/XwytVjRTCs', 'https://t.co/6jPWdzZf']","#Thanksgiving is soon. If you’re in need of a new dishwasher, the time to upgrade to an ENERGY STAR cert one is now! https://t.co/XwytVjRTCs https://t.co/6jPWdzZf19",Thanksgiving soon need new dishwasher time upgrade ENERGY STAR cert one https co XwytVjRTCs https co 6jPWdzZf19,['#Thanksgiving'],2,7,9,Economical,en,0.17045454545454544,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
276,841378627996512257,2017-03-13 20:01:11,['https://t.co/4Ye0RsTdk3'],#SpringCleaning tip: Clean the tracks of your sliding glass door. A dirty track can ruin the door’s seal &amp; make gaps where heat can escape. https://t.co/4Ye0RsTdk3,SpringCleaning tip Clean tracks sliding glass door dirty track ruin seal amp make gaps heat escape https co 4Ye0RsTdk3,['#SpringCleaning'],4,5,9,Environmental,en,-0.11666666666666665,Neutral,ENERGYSTAR_CAN_tweeter,"['or', 'clean']"
277,840940779979866113,2017-03-12 15:01:20,['https://t.co/S17WGifqA'],"If your teens are staying home for #MarchBreak, show them this guide to help them #SaveEnergy while you’re at work: https://t.co/S17WGifqAc",teens staying home MarchBreak show guide help SaveEnergy work https co S17WGifqAc,"['#MarchBreak', '#SaveEnergy']",4,5,9,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
278,925377212748128256,2017-10-31 15:01:34,['https://t.co/KG4ybyklva'],"#HappyHalloween! Handing out candy tonight? Turn off the lights. Use candles to illuminate the house, set the mood &amp; #SaveEnergy https://t.co/KG4ybyklva",HappyHalloween Handing candy tonight Turn lights Use candles illuminate house set mood amp SaveEnergy https co KG4ybyklva,"['#HappyHalloween', '#SaveEnergy']",1,8,9,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
279,790908567981268992,2016-10-25 13:31:11,['https://t.co/t6OxYfy9Ve'],1/2 Our #ENERGYSTARDAY Twitter party starts at noon (EDT). Take part in the conversation on #ENERGYSTARCanada! https://t.co/t6OxYfy9Ve,ENERGYSTARDAY Twitter party starts noon EDT Take part conversation ENERGYSTARCanada https co t6OxYfy9Ve,"['#ENERGYSTARDAY', '#ENERGYSTARCanada']",6,3,9,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
280,893124545758068737,2017-08-03 15:00:59,['https://t.co/dBCwhBthS'],Out of town for the #longweekend? Avoid coming home to a spike in your energy bill. #SaveMoney with these #EnergyEfficient tips: https://t.co/dBCwhBthSC,town longweekend Avoid coming home spike energy bill SaveMoney EnergyEfficient tips https co dBCwhBthSC,"['#longweekend', '#SaveMoney', '#EnergyEfficient']",5,4,9,Economical,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,"['money', 'energy']"
281,796115265742311425,2016-11-08 22:20:45,"['https://t.co/qyujCWsqBV', 'https://t.co/sZTqtNnHw']","Wow! That’s a lot of #savings! For more information on #ENERGYSTARCanada LEDS, visit https://t.co/qyujCWsqBV https://t.co/sZTqtNnHw8",Wow lot savings information ENERGYSTARCanada LEDS visit https co qyujCWsqBV https co sZTqtNnHw8,"['#savings', '#ENERGYSTARCanada']",3,6,9,Economical,en,0.328125,Neutral,ENERGYSTAR_CAN_tweeter,['energy']
282,926826451877347329,2017-11-04 15:00:20,['https://t.co/36CTyVm6R'],Remember to turn your clocks back tonight for the end of #DaylightSaving time #SleepInSunday #FallBack https://t.co/36CTyVm6Rd,Remember turn clocks back tonight end DaylightSaving time SleepInSunday FallBack https co 36CTyVm6Rd,"['#DaylightSaving', '#SleepInSunday', '#FallBack']",2,7,9,unknown,en,0.0,Neutral,ENERGYSTAR_CAN_tweeter,
