Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
44,242079006274865_300933467056085,2017-10-27 17:00:00,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/300932967056135/?type=3,"Congratulations to our newest Marine Communications and Traffic Services (MCTS) graduates! 
 
MCTS Officers are incredibly vital to the Coast Guard, and to all Canadians. Their work saves lives and helps protect our environment. 
 
We are CCG Proud and wish you all the best!","Congratulations to our newest Marine Communications and Traffic Services (MCTS) graduates! MCTS Officers are incredibly vital to the Coast Guard, and to all Canadians. Their work saves lives and helps protect our environment. We are CCG Proud and wish you all the best!",[],99,4,12,95,4,0,0,0,0,0,115,en,0.14719460227272727,CanadianCoastGuard_facebook,positive,"['marine', 'coast', 'guard', 'guard', 'environment', 'ccg']",Environmental,"['marine', 'coast']",Clean growth
45,242079006274865_267543807061718,2017-07-26 10:42:48,https://www.facebook.com/CanadianCoastGuard/videos/267543807061718/,"The Canadian Coast Guard College marine engineering simulator replicates a typical engine room and control room that would be found on board any Canadian Coast Guard vessel. Officer Cadets experience watchkeeping routines and must monitor the performance of various pumps, engines, and other systems on board ship. http://ow.ly/F32b30dJvpt","The Canadian Coast Guard College marine engineering simulator replicates a typical engine room and control room that would be found on board any Canadian Coast Guard vessel. Officer Cadets eerience watchkeeping routines and must monitor the performance of various pumps, engines, and other systems on board ship.",[],72,2,41,68,2,2,0,0,0,0,115,en,0.21875,CanadianCoastGuard_facebook,positive,"['canadian', 'coast', 'guard', 'guard', 'college', 'marine', 'engineering', 'canadian', 'coast', 'guard', 'guard']",Social,"['coast', 'marine', 'coast']",Healthy coasts and oceans
46,242079006274865_324838921332206,2017-12-29 18:06:24,https://www.facebook.com/CanadianCoastGuard/photos/a.261340221015410.1073741829.242079006274865/324838847998880/?type=3,Going the extra nautical mile! Captain Barrett joins Captain Kooiman aboard the CCGS Griffon to ensure non-stop service on the Seaway during critical ice conditions.,Going the extra nautical mile! Captain Barrett joins Captain Kooiman aboard the CCGS Griffon to ensure non-stop service on the Seaway during critical ice conditions.,[],107,1,5,103,3,1,0,0,0,0,113,en,0.4,CanadianCoastGuard_facebook,positive,"['service', 'seaway', 'ice']",Environmental,['ice'],Safe and healthy communities
47,242079006274865_300675507081881,2017-10-26 19:45:17,https://www.facebook.com/CanadianCoastGuard/photos/a.261340221015410.1073741829.242079006274865/300675350415230/?type=3,"Today we were again on the water east of Salt Spring Island, British Columbia, with partners, participating in day two of a two-day major maritime exercise called “Exercise Salish Sea”. Our Canadian Coast Guard Ship Bartlett stood in for the ferry which was on scene yesterday. Partners practiced working together on marine environmental response techniques.

This two day exercise involved approximately 500 people from more than 20 government and non-governmental organizations – including local Indigenous peoples from several Coastal First Nations. A total of 15 vessels and four aircraft were employed. 

Big thanks to everyone who worked with us on both days! Canadian Armed Forces Transport and Infrastructure in Canada BCFerries BC Emergency Health Services, Emergency Management BC, BC Ministry of Environment, Royal Canadian Marine Search and Rescue U.S. Coast Guard Western Canada Marine Response Organization.","Today we were again on the water east of Salt Spring Island, British Columbia, with partners, participating in day two of a two-day major maritime exercise called “Exercise Salish Sea”. Our Canadian Coast Guard Ship Bartlett stood in for the ferry which was on scene yesterday. Partners practiced working together on marine environmental response techniques. This two day exercise involved approximately people from more than government and non-governmental organizations – including local Indigenous peoples from several Coastal First Nations. A total of vessels and four aircraft were employed. Big thanks to everyone who worked with us on both days! Canadian Armed Forces Transport and Infrastructure in Canada BCFerries BC Emergency Health Services, Emergency Management BC, BC Ministry of Environment, Royal Canadian Marine Search and Rescue U.S. Coast Guard Western Canada Marine Response Organization.",[],84,2,26,84,0,0,0,0,0,0,112,en,0.5,CanadianCoastGuard_facebook,positive,"['water', 'partner', 'canadian', 'coast', 'guard', 'guard', 'marine', 'government', 'government', 'local', 'indigenous', 'coastal', 'canadian', 'transport', 'infrastructure', 'health', 'environment', 'canadian', 'marine', 'coast', 'guard', 'guard', 'marine']",Environmental,"['water', 'water', 'water', 'coast', 'marine', 'infrastructure', 'health', 'marine', 'coast', 'marine']",Clean growth
48,242079006274865_313101322505966,2017-11-28 10:50:42,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/313100172506081/?type=3,"We are currently doing the fall markup on the St. Lawrence River. We remove summer buoys and replace some with winter buoys. Since buoys are installed at the safe limits of the channels the marking is a risky operation. It is necessary to maneuver the ship in all kinds of conditions, while considering the risks incurred by the crew. Especially when the bridge is iced, water is dripping from the buoys and the ship is moving, the safety of the crew must remain a priority.","We are currently doing the fall markup on the St. Lawrence River. We remove summer buoys and replace some with winter buoys. Since buoys are installed at the safe limits of the channels the marking is a risky operation. It is necessary to maneuver the ship in all kinds of conditions, while considering the risks incurred by the crew. Especially when the bridge is iced, water is dripping from the buoys and the ship is moving, the safety of the crew must remain a priority.",[],91,3,18,86,4,1,0,0,0,0,112,en,0.5805555555555556,CanadianCoastGuard_facebook,positive,"['river', 'summer', 'summer', 'winter', 'safe', 'water', 'safety']",Environmental,"['river', 'river', 'operation', 'water', 'water', 'water']",Clean drinking water
49,242079006274865_320681858414579,2017-12-26 11:00:00,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/320681685081263/?type=3,"The red and white ships of the Canadian Coast Guard are a visible symbol of our identity, and have been familiar and comforting sights to coastal communities since 1962. ow.ly/rOHl30hcwhn","The red and white ships of the Canadian Coast Guard are a visible symbol of our identity, and have been familiar and comforting sights to coastal communities since .",[],100,2,9,95,5,0,0,0,0,0,111,en,0.14285714285714285,CanadianCoastGuard_facebook,positive,"['canadian', 'coast', 'guard', 'guard', 'coastal', 'community']",Social,"['coast', 'community', 'community']",Connecting Canadians with nature 
50,242079006274865_300511523764946,2017-10-26 10:00:00,https://www.facebook.com/CanadianCoastGuard/videos/300511523764946/,Caitlin Powers is the Project Manager for CCG’s Helicopter team and has been a proud Coast Guard Employee for over 10 years! Check out her video to learn about some of her amazing experiences with the Coast Guard! Claim Your Place! Women in Canada,Caitlin Powers is the Project Manager for CCG’s Helicopter team and has been a proud Coast Guard Employee for over years! Check out her video to learn about some of her amazing eeriences with the Coast Guard! Claim Your Place! Women in Canada,[],86,4,20,74,11,1,0,0,0,0,110,en,0.11666666666666665,CanadianCoastGuard_facebook,positive,"['helicopter', 'coast', 'guard', 'guard', 'video', 'coast']",Environmental,"['coast', 'coast']",Healthy coasts and oceans
51,242079006274865_303328553483243,2017-11-06 10:00:00,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/303328310149934/?type=3,"Rick Fougère grew up in Shediac, New-Brunswick. In 1991, at the age of 20, he enrolled in the Canadian Armed Forces as an Armoured Crewman. 

During his career, he specialized in light armoured reconnaissance with the Royal Canadian Dragoons until 2016. He completed 4 tours in the former Yugoslavia and retired in 2016. After 25 years of service, he transfered to the Coast Guard and is now working as an Incident Command System Officer. 

Thank you for your service, Rick.

Veterans Affairs Canada","Rick Fougère grew up in Shediac, New-Brunswick. In , at the age of , he enrolled in the Canadian Armed Forces as an Armoured Crewman. During his career, he specialized in light armoured reconnaissance with the Royal Canadian Dragoons until . He completed tours in the former Yugoslavia and retired in . After years of service, he transfered to the Coast Guard and is now working as an Incident Command System Officer. Thank you for your service, Rick. Veterans Affairs Canada",[],94,7,6,91,3,0,0,0,0,0,107,en,-0.030952380952380936,CanadianCoastGuard_facebook,negative,"['canadian', 'light', 'canadian', 'service', 'coast', 'guard', 'guard', 'service', 'veterans']",Social,['coast'],Healthy coasts and oceans
52,242079006274865_320796681736430,2017-12-20 09:00:00,https://www.facebook.com/CanadianCoastGuard/videos/320796681736430/,"For the EIGHTH day of our 12 day holiday countdown ☃️... EIGHT State Members at the 2017 Arctic Coast Guard Forum, keeping our waters safe and navigable for all to enjoy!

This past September, we proudly participated in the Arctic Coast Guard Forum with partners from Demark, Finland, Iceland, Norway, Russia, Sweden and the USA. Here are some highlights of the 3-day Arctic Guardian exercise in Iceland! http://ow.ly/UJai30hj03c","For the EIGHTH day of our day holiday countdown ️... EIGHT State Members at the Arctic Coast Guard Forum, keeping our waters safe and navigable for all to enjoy! This past September, we proudly participated in the Arctic Coast Guard Forum with partners from Demark, Finland, Iceland, Norway, Russia, Sweden and the USA. Here are some highlights of the -day Arctic Guardian exercise in Iceland! c",[],68,6,32,65,1,2,0,0,0,0,106,en,0.3583333333333333,CanadianCoastGuard_facebook,positive,"['arctic', 'arctic', 'coast', 'guard', 'guard', 'water', 'safe', 'arctic', 'arctic', 'coast', 'guard', 'guard', 'partner', 'arctic', 'arctic']",Environmental,"['coast', 'water', 'water', 'water', 'coast']",Healthy coasts and oceans
53,242079006274865_278691632613602,2017-08-24 08:01:22,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/278691632613602/?type=3,This could be your office! Check out a wide variety of seagoing and shore-based jobs with the Canadian Coast Guard. Interested? We’re hiring! http://ow.ly/vR6F30dJNr8,This could be your office! Check out a wide variety of seagoing and shore-based jobs with the Canadian Coast Guard. Interested? We’re hiring! 8,[],53,2,49,53,0,0,0,0,0,0,104,en,-0.07738095238095237,CanadianCoastGuard_facebook,negative,"['job', 'job', 'canadian', 'coast', 'guard', 'guard']",Social,['coast'],Healthy coasts and oceans
54,242079006274865_290534718095960,2017-09-27 09:48:38,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/290534614762637/?type=3,"In 1997, a team of hydrographers conducted survey work of Allen Bay, aboard CCGS Henry Larsen. They left a time capsule, ashore, beside one of the benchmarks that they used during the survey. It contained a full crew list and a list of the names of the hydrographic team. Byron Briggs, the current Commanding Officer of CCGS Henry Larsen, was part of that 1997 crew list as the Second Officer. The time capsule was later discovered in 2016 by the Bulford family that was hiking in the area. They contacted the Coast Guard shortly after the discovery, to share news of their find. 

In 2017, the Bulfords will complete the last year of deployment in Resolute Bay and wondered if CCGS Henry Larsen was going to be in the area this summer, and if the ship’s crew wanted to see the time capsule before returning it safely to where it was found before winter set in. A crew change in mid-September of 2017 enabled Captain Briggs to return to the ship, in Resolute Bay, in time to welcome all five Bulford family members onboard the icebreaker.  The time capsule was updated with a 2017 ship’s crew list and a list of CHS hydrographers. The Bulfords also included the story of how/when they found it. Who knows when it will be “rediscovered” or by who? 

Photo caption: A photographic keepsake of a great visit aboard CCGS Henry Larsen. Captain Byron Briggs and the Bulford family. In purple, young Lily is seen holding the time capsule she discovered in 2016.","In , a team of hydrographers conducted survey work of Allen Bay, aboard CCGS Henry Larsen. They left a time capsule, ashore, beside one of the benchmarks that they used during the survey. It contained a full crew list and a list of the names of the hydrographic team. Byron Briggs, the current Commanding Officer of CCGS Henry Larsen, was part of that crew list as the Second Officer. The time capsule was later discovered in by the Bulford family that was hiking in the area. They contacted the Coast Guard shortly after the discovery, to share news of their find. In , the Bulfords will complete the last year of deployment in Resolute Bay and wondered if CCGS Henry Larsen was going to be in the area this summer, and if the ship’s crew wanted to see the time capsule before returning it safely to where it was found before winter set in. A crew change in mid-September of enabled Captain Briggs to return to the ship, in Resolute Bay, in time to welcome all five Bulford family members onboard the icebreaker. The time capsule was updated with a ship’s crew list and a list of CHS hydrographers. The Bulfords also included the story of how/when they found it. Who knows when it will be “rediscovered” or by who? Photo caption: A photographic keepsake of a great visit aboard CCGS Henry Larsen. Captain Byron Briggs and the Bulford family. In purple, young Lily is seen holding the time capsule she discovered in .",[],85,7,12,76,5,4,0,0,0,0,104,en,0.5029761904761905,CanadianCoastGuard_facebook,positive,"['family', 'hiking', 'coast', 'guard', 'guard', 'summer', 'summer', 'winter', 'change', 'family', 'chs', 'photo', 'family']",Social,"['hiking', 'coast']",Connecting Canadians with nature 
55,242079006274865_286447365171362,2017-09-16 08:00:00,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/286447308504701/?type=3,"Did you know that the Louis S. St-Laurent, a heavy ice-breaking vessel, is the Canadian Coast Guard’s largest ship at 120 metres long! The ship is currently on the move and is heading to the Arctic for icebreaking operations and scientific programming.","Did you know that the Louis S. St-Laurent, a heavy ice-breaking vessel, is the Canadian Coast Guard’s largest ship at metres long! The ship is currently on the move and is heading to the Arctic for icebreaking operations and scientific programming.",[],89,3,10,84,4,1,0,0,0,0,102,en,0.27142857142857146,CanadianCoastGuard_facebook,positive,"['canadian', 'coast', 'arctic', 'arctic', 'icebreaking']",Environmental,"['coast', 'operation']",Low-carbon government
56,242079006274865_313195612496537,2017-11-28 16:30:00,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/313195485829883/?type=3,"Bravo Zulu to the 2017 recipients of the Canadian Coast Guard Exemplary Service Medal in Fredericton, New Brunswick. 

This honour recognizes employees who have completed at least 20 years of service with the Canadian Coast Guard, and have spent 10 of these years working in a position that involves potential risk. These brave and dedicated employees have demonstrated exemplary service through their industrious attitudes, effective work ethics and admirable conduct throughout their careers.","Bravo Zulu to the recipients of the Canadian Coast Guard Exemplary Service Medal in Fredericton, New Brunswick. This honour recognizes employees who have completed at least years of service with the Canadian Coast Guard, and have spent of these years working in a position that involves potential risk. These brave and dedicated employees have demonstrated exemplary service through their industrious attitudes, effective work ethics and admirable conduct throughout their careers.",[],84,9,9,80,2,2,0,0,0,0,102,en,0.06697798295454546,CanadianCoastGuard_facebook,positive,"['canadian', 'coast', 'guard', 'guard', 'service', 'service', 'canadian', 'coast', 'guard', 'guard', 'service']",Social,"['coast', 'coast']",Healthy coasts and oceans
57,242079006274865_311372376012194,2017-11-23 19:29:19,https://www.facebook.com/rickmercerreport/photos/a.10155051046682196.1073741953.28103132195/10155051047032196/?type=3,We were thrilled to have Rick Mercer join our crew off the coast of British Columbia where he challenged himself to be a Canadian Coast Guard member for the day!,We were thrilled to have Rick Mercer join our crew off the coast of British Columbia where he challenged himself to be a Canadian Coast Guard member for the day!,[],98,2,0,91,6,1,0,0,0,0,100,en,0.0,CanadianCoastGuard_facebook,neutral,"['coast', 'canadian', 'coast', 'guard', 'guard']",Environmental,"['coast', 'coast']",Healthy coasts and oceans
58,242079006274865_277356706080428,2017-08-20 13:55:00,https://www.facebook.com/CanadianCoastGuard/photos/a.261340221015410.1073741829.242079006274865/277356516080447/?type=3,"Canadian Coast Guard employees march to show their pride of inclusion and diversity. Thank you Canada Pride Montreal 2017 and Fierté Canada Pride for including us in the parade! We welcome all those who can serve. Join us, we’re hiring: http://ow.ly/9pUS30ew9Jo Fierté Montréal / Montréal Pride","Canadian Coast Guard employees march to show their pride of inclusion and diversity. Thank you Canada Pride Montreal and Fierté Canada Pride for including us in the parade! We welcome all those who can serve. Join us, we’re hiring: Fierté Montréal / Montréal Pride",[],72,2,24,63,8,1,0,0,0,0,98,en,0.3,CanadianCoastGuard_facebook,positive,"['canadian', 'coast', 'guard', 'guard', 'diversity']",Social,['coast'],Healthy coasts and oceans
59,242079006274865_270748950074537,2017-08-03 14:18:10,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/270748950074537/?type=3,You hold a Mate certificate and have experience in navigation? Take on new challenges and become Maritime Search and Rescue Coordinator for the CCG: http://bit.ly/2u611cJ.,You hold a Mate certificate and have eerience in navigation? Take on new challenges and become Maritime Search and Rescue Coordinator for the CCG: .,[],36,4,57,36,0,0,0,0,0,0,97,en,0.0,CanadianCoastGuard_facebook,neutral,['ccg'],Environmental,[],unknown
60,242079006274865_312037492612349,2017-11-25 14:03:04,https://www.facebook.com/CanadianCoastGuard/photos/a.261340221015410.1073741829.242079006274865/312037402612358/?type=3,Are you in Ottawa for the Grey Cup? Don’t forget to stop by The Family Fun Zone at Lansdowne Park and visit us! We’re here until 7pm!,Are you in Ottawa for the Grey Cup? Don’t forget to stop by The Family Fun Zone at Lansdowne Park and visit us! We’re here until pm!,[],87,4,3,83,4,0,0,0,0,0,94,en,0.20770833333333333,CanadianCoastGuard_facebook,positive,"['family', 'park']",Social,['park'],Connecting Canadians with nature 
61,242079006274865_321864224963009,2017-12-23 11:00:00,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/321864131629685/?type=3,"For the ELEVENTH day of our 12 day holiday countdown ☃️… ELEVEN fourth year Canadian Coast Guard College Engineering cadets!

The Canadian Coast Guard Officer Training Program (OTP) trains Officers in Marine Engineering and Marine Navigation and offers the exciting opportunity to serve your country while making a real difference on Canada’s waters.
Apply today: http://ow.ly/UdHY30h2dj8",For the ELEVENTH day of our day holiday countdown ️… ELEVEN fourth year Canadian Coast Guard College Engineering cadets! The Canadian Coast Guard Officer Training Program (OTP) trains Officers in Marine Engineering and Marine Navigation and offers the exciting opportunity to serve your country while making a real difference on Canada’s waters. Apply today: 8,[],77,4,12,71,4,2,0,0,0,0,93,en,0.8888671875,CanadianCoastGuard_facebook,positive,"['canadian', 'coast', 'guard', 'guard', 'college', 'engineering', 'canadian', 'coast', 'guard', 'guard', 'marine', 'engineering', 'marine', 'water']",Environmental,"['coast', 'coast', 'marine', 'marine', 'water', 'water', 'water']",Healthy coasts and oceans
62,242079006274865_305919996557432,2017-11-19 15:00:00,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/305919819890783/?type=3,"Our ability to ensure the safety of marine traffic would be nearly impossible without our helicopters. 

Roughly 7 million Canadians live in coastal areas, where many people in smaller communities depend of the oceans' resources and tourism to make a living. In order to protect and serve these Canadians, the Coast Guard must rely on its air transportation services to respond to the challenges of this rugged and harsh environment. Learn more: ow.ly/LwwH30groJe","Our ability to ensure the safety of marine traffic would be nearly impossible without our helicopters. Roughly million Canadians live in coastal areas, where many people in smaller communities depend of the oceans' resources and tourism to make a living. In order to protect and serve these Canadians, the Coast Guard must rely on its air transportation services to respond to the challenges of this rugged and harsh environment. Learn more:",[],76,4,13,72,4,0,0,0,0,0,93,en,0.01458333333333334,CanadianCoastGuard_facebook,positive,"['safety', 'marine', 'helicopter', 'coastal', 'community', 'ocean', 'resource', 'tourism', 'coast', 'guard', 'guard', 'air', 'transportation', 'service', 'environment']",Environmental,"['marine', 'community', 'community', 'tourism', 'tourism', 'coast']",Connecting Canadians with nature 
63,242079006274865_296136780869087,2017-10-16 08:00:00,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/296136640869101/?type=3,"Did you know that in 2015, Jody Thomas became the first ever female Commissioner with the Canadian Coast Guard and held the position until early 2017? Claim your place! Women in Canada","Did you know that in , Jody Thomas became the first ever female Commissioner with the Canadian Coast Guard and held the position until early ? Claim your place! Women in Canada",[],84,0,6,72,12,0,0,0,0,0,90,en,0.0,CanadianCoastGuard_facebook,neutral,"['canadian', 'coast', 'guard', 'guard']",Social,['coast'],Healthy coasts and oceans
64,242079006274865_321866441629454,2017-12-24 11:00:00,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/321866364962795/?type=3,"For the TWELFTH day of our 12 day holiday countdown ☃️… TWELVE Marine Communications and Traffic Services (MCTS) Stations!

Our MCTS centres provide distress and safety call monitoring and coordinate responses; broadcast maritime safety information (weather and navigational warnings); screen vessels entering Canadian waters; deliver information and advice to regulate marine traffic movement; and take appropriate action to ensure the safe and efficient movement of vessels in Canadian waters! http://ow.ly/HcMU30hnAXY",For the TWELFTH day of our day holiday countdown ️… TWELVE Marine Communications and Traffic Services (MCTS) Stations! Our MCTS centres provide distress and safety call monitoring and coordinate responses; broadcast maritime safety information (weather and navigational warnings); screen vessels entering Canadian waters; deliver information and advice to regulate marine traffic movement; and take appropriate action to ensure the safe and efficient movement of vessels in Canadian waters!,[],63,8,18,58,3,1,0,0,0,1,89,en,0.0957386363636364,CanadianCoastGuard_facebook,positive,"['marine', 'safety', 'safety', 'weather', 'canadian', 'water', 'marine', 'movement', 'safe', 'movement', 'canadian']",Economical,"['marine', 'water', 'water', 'water', 'marine', 'water', 'water', 'water']",Clean drinking water
65,242079006274865_282578122224953,2017-09-04 08:01:14,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/282578122224953/?type=3,Happy Labour Day Long Weekend! The Canadian Coast Guard works twenty four seven to ensure safety in Canadian waters. Stay safe!,Happy Labour Day Long Weekend! The Canadian Coast Guard works twenty four seven to ensure safety in Canadian waters. Stay safe!,[],82,0,5,81,0,1,0,0,0,0,87,en,0.0,CanadianCoastGuard_facebook,neutral,"['canadian', 'coast', 'guard', 'guard', 'safety', 'canadian', 'water']",Social,"['coast', 'water', 'water', 'water']",Healthy coasts and oceans
66,242079006274865_317044232111675,2017-12-15 09:30:00,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/317044072111691/?type=3,"For the THIRD day of our 12 day holiday countdown ☃️... Here are our THREE Assistant Commissioners! 

Julie Gascon from the Central & Arctic region, Roger Girouard from the Western region & Wade Spurrell from the Atlantic region!","For the THIRD day of our day holiday countdown ️... Here are our THREE Assistant Commissioners! Julie Gascon from the Central & Arctic region, Roger Girouard from the Western region & Wade Spurrell from the Atlantic region!",[],80,0,6,77,1,1,0,0,1,0,86,en,0.0,CanadianCoastGuard_facebook,neutral,"['arctic', 'arctic']",Economical,[],unknown
67,242079006274865_305917559891009,2017-11-18 12:00:00,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/305917339891031/?type=3,"Did you know, our Marine Communications & Traffic Services ensures reliable 24/7 communication, contributing to the safety of life at sea.

Marine Communications and Traffic Services provide distress and safety call monitoring and coordinate responses, broadcast maritime safety information (weather and navigational warnings), screen vessels entering canadian waters, deliver information and advice to regulate marine traffic movement, and take appropriate action to ensure the safe and efficient movement of vessels in Canadian waters. ow.ly/8g1230gq17a
Library and Archives Canada","Did you know, our Marine Communications & Traffic Services ensures reliable /7 communication, contributing to the safety of life at sea. Marine Communications and Traffic Services provide distress and safety call monitoring and coordinate responses, broadcast maritime safety information (weather and navigational warnings), screen vessels entering canadian waters, deliver information and advice to regulate marine traffic movement, and take appropriate action to ensure the safe and efficient movement of vessels in Canadian waters. Library and Archives Canada",[],68,4,14,64,4,0,0,0,0,0,86,en,0.275,CanadianCoastGuard_facebook,positive,"['marine', 'safety', 'sea', 'marine', 'safety', 'safety', 'weather', 'canadian', 'water', 'marine', 'movement', 'safe', 'movement', 'canadian', 'water', 'library']",Environmental,"['marine', 'sea', 'marine', 'water', 'water', 'water', 'marine', 'water', 'water', 'water']",Clean growth
68,242079006274865_275780609571371,2017-08-16 13:37:49,https://www.facebook.com/CanadianCoastGuard/photos/a.253426318473467.1073741826.242079006274865/275780499571382/?type=3,,,[],68,3,14,65,3,0,0,0,0,0,85,tl,0.4083333333333334,CanadianCoastGuard_facebook,positive,[],unknown,[],unknown
69,242079006274865_269958500153582,2017-08-01 10:20:15,https://www.facebook.com/CanadianCoastGuard/photos/a.263644827451616.1073741831.242079006274865/269958496820249/?type=3,"Every summer, the Canadian Coast Guard transports members of Environment and Climate Change Canada’s Canadian Wildlife Service (CWS) to Country Island (NS) to study the seabird population. We recently had special guests Dr. Roberta Bondar and Professor Bonnie Patterson, Chair of the Roberta Bondar Foundation, aboard the CCGS Bickerton, to learn more about the work of the CWS and to take pictures for the Foundation’s work connecting people with nature through art. Thank you to Commanding Officer Mundle and the crew for the smooth voyage!","Every summer, the Canadian Coast Guard transports members of Environment and Climate Change Canada’s Canadian Wildlife Service (CWS) to Country Island (NS) to study the seabird population. We recently had special guests Dr. Roberta Bondar and Professor Bonnie Patterson, Chair of the Roberta Bondar Foundation, aboard the CCGS Bickerton, to learn more about the work of the CWS and to take pictures for the Foundation’s work connecting people with nature through art. Thank you to Commanding Officer Mundle and the crew for the smooth voyage!",[],76,4,4,75,1,0,0,0,0,0,84,en,0.0,CanadianCoastGuard_facebook,neutral,"['summer', 'summer', 'canadian', 'coast', 'guard', 'guard', 'transport', 'environment', 'climate', 'change', 'canadian', 'wildlife', 'service', 'population', 'population', 'nature', 'nature']",Social,"['coast', 'wildlife', 'wildlife', 'population', 'population', 'connecting', 'nature']",Connecting Canadians with nature 
70,242079006274865_305903926559039,2017-11-14 10:30:00,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/307545989728166/?type=3,"We welcome home the CCGS Hudson to the Bedford Institute of Oceanography in Dartmouth, Nova Scotia.","We welcome home the CCGS Hudson to the Bedford Institute of Oceanography in Dartmouth, Nova Scotia.",[],65,2,17,58,6,1,0,0,0,0,84,en,0.5333333333333333,CanadianCoastGuard_facebook,positive,['home'],Social,[],unknown
71,242079006274865_293095967839835,2017-10-04 14:00:57,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/293095771173188/?type=3,"Icebreakers which have spent the summer in the Arctic are beginning to return to their home ports. Tomorrow, watch the arrival of the first one, the CCGS Pierre Radisson, back in Quebec City after a trip to Iceland. As part of this expedition, the Canadian Coast Guard participated in the Arctic Coast Guard Forum. 

The live exercise allowed the Canadian Coast Guard to demonstrate its world-leading abilities in search and rescue operations in partnership with the other seven countries participating. 

Learn more about the Forum: ow.ly/VJDW30fDV7b","Icebreakers which have spent the summer in the Arctic are beginning to return to their home ports. Tomorrow, watch the arrival of the first one, the CCGS Pierre Radisson, back in Quebec City after a trip to Iceland. As part of this eedition, the Canadian Coast Guard participated in the Arctic Coast Guard Forum. The live exercise allowed the Canadian Coast Guard to demonstrate its world-leading abilities in search and rescue operations in partnership with the other seven countries participating. Learn more about the Forum:",[],63,1,20,60,3,0,0,0,0,0,84,en,0.0,CanadianCoastGuard_facebook,neutral,"['summer', 'summer', 'arctic', 'arctic', 'home', 'canadian', 'coast', 'guard', 'guard', 'arctic', 'arctic', 'coast', 'guard', 'guard', 'canadian', 'coast', 'guard', 'guard', 'partnership']",Environmental,"['city', 'coast', 'coast', 'coast', 'operation']",Healthy coasts and oceans
72,242079006274865_270398273442938,2017-08-02 15:07:19,https://www.facebook.com/CanadianCoastGuard/photos/a.263644827451616.1073741831.242079006274865/270398270109605/?type=3,"Our crew aboard CCGS Constable Carrière, one of our mid-shore patrol vessels that provides maritime security on the Great Lakes, is honoured to attend the Grand Haven Coast Guard Festival in western Michigan. Each year, this festival in Grand Haven, which is known as Coast Guard City USA, attracts hundreds of thousands of visitors, and honours those who have sacrificed their lives in the service of their country. The two Coast Guards deliver a multitude of maritime services including Search and Rescue, Environmental Response, Icebreaking, Marine Communications and Traffic Services, Aids to Navigation, Maritime Security and Waterways Management.
Photos: Petty Officer 2nd Class Lauren Steenson, U.S. Coast Guard","Our crew aboard CCGS Constable Carrière, one of our mid-shore patrol vessels that provides maritime security on the Great Lakes, is honoured to attend the Grand Haven Coast Guard Festival in western Michigan. Each year, this festival in Grand Haven, which is known as Coast Guard City USA, attracts hundreds of thousands of visitors, and honours those who have sacrificed their lives in the service of their country. The two Coast Guards deliver a multitude of maritime services including Search and Rescue, Environmental Response, Icebreaking, Marine Communications and Traffic Services, Aids to Navigation, Maritime Security and Waterways Management. Photos: Petty Officer nd Class Lauren Steenson, U.S. Coast Guard",[],76,4,4,75,1,0,0,0,0,0,84,en,0.0,CanadianCoastGuard_facebook,neutral,"['coast', 'guard', 'guard', 'coast', 'guard', 'guard', 'service', 'coast', 'service', 'icebreaking', 'marine', 'coast', 'guard', 'guard']",Environmental,"['coast', 'coast', 'city', 'coast', 'marine', 'coast']",Healthy coasts and oceans
