Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
171,1203325126385126_1654987901218844,2017-12-15 12:00:01,https://www.facebook.com/CanadianTransportationAgency/videos/1654987901218844/,Handy tools for your trip > http://ow.ly/X7GN307iUcj,Handy tools for your trip >,[],0,2,0,0,0,0,0,0,0,0,2,en,-0.3125,CanadianTransportationAgency_facebook,['or'],negative,[],unknown,[],unknown
172,1203325126385126_1319105408140430,2016-12-07 16:01:03,https://www.otc-cta.gc.ca/eng/fly-smart,"This season, #FlySmart!","This season, !",['#FlySmart'],1,0,1,1,0,0,0,0,0,0,2,en,0.0,CanadianTransportationAgency_facebook,,neutral,[],unknown,[],unknown
173,1203325126385126_1375576655826638,2017-01-27 15:45:10,http://ow.ly/9yzM308qvrN,"Today we released our compliance report on accessible ground transportation at airports. 

The accessible bus, shuttle, taxi and car rental company services are largely accessible at monitored Canadian airports. Of the 23 airports we monitored, 15 airports are fully compliant with the provisions we assessed. All of the remaining airports have committed to becoming fully compliant as contracts with transportation providers are updated. Notable and laudable: most Canadian airports use best practices that go beyond their obligations and demonstrate their commitment to ensuring greater accessibility at their terminals for persons with disabilities. 

For more information, you can read the compliance report at http://ow.ly/9yzM308qvrN","Today we released our compliance report on accessible ground transportation at airports. The accessible bus, shuttle, taxi and car rental company services are largely accessible at monitored Canadian airports. Of the airports we monitored, airports are fully compliant with the provisions we assessed. All of the remaining airports have committed to becoming fully compliant as contracts with transportation providers are updated. Notable and laudable: most Canadian airports use best practices that go beyond their obligations and demonstrate their commitment to ensuring greater accessibility at their terminals for persons with disabilities. For more information, you can read the compliance report at",[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'air']",neutral,[],unknown,"['canadian', 'canadian', 'canadian', 'canadian', 'commitment']",Connecting Canadians with nature 
174,1203325126385126_1466656246718678,2017-04-24 17:30:30,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1466656246718678/?type=3,"#TravelTips > Call Ahead

From carrying sports equipment and musical instruments, to dietary restrictions, medical conditions and disability-related needs, most carriers require from 48 to 72 hours notice to accommodate special requests.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Call Ahead From carrying sports equipment and musical instruments, to dietary restrictions, medical conditions and disability-related needs, most carriers require from to hours notice to accommodate special requests. > Top Tips >","['#TravelTips', '#FlySmart']",1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice']",neutral,['#flysmart'],Economical,['equipment'],Low-carbon government
175,1203325126385126_1686511644733136,2017-12-04 12:00:47,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1686511644733136/?type=3,"Interested in knowing how we determine the ""suitability"" of a foreign ship to perform a proposed marine activity?

Three steps: 
1. We look at its technical and operational characteristics.
2. We look at the commercial and economic implications of using the foreign ship versus the offered Canadian ship.
3. We need you to convince us that a foreign ship is ""suitable"" from a commercial point of view.

For more information, see section 3.4.2 of our Guidelines at http://ow.ly/k3Xp30aF1t8.","Interested in knowing how we determine the ""suitability"" of a foreign ship to perform a proposed marine activity? Three steps: . We look at its technical and operational characteristics. . We look at the commercial and economic implications of using the foreign ship versus the offered Canadian ship. . We need you to convince us that a foreign ship is ""suitable"" from a commercial point of view. For more information, see section of our Guidelines at 8.",[],1,0,0,0,1,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['marine', 'or', 'mer']",neutral,['marine'],Environmental,"['marine', 'canadian', 'canadian']",Healthy coasts and oceans
176,1203325126385126_1473724409345195,2017-05-02 09:01:51,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1473724409345195/?type=3,Shipping season is well under way. Do you know how far in advance you must submit your coasting trade licence application? It depends on the type of activity you are planning. Find out what our different minimum advance notice time periods are at http://ow.ly/9vw6309Iblh,Shipping season is well under way. Do you know how far in advance you must submit your coasting trade licence application? It depends on the type of activity you are planning. Find out what our different minimum advance notice time periods are at,[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['ice', 'coast']",neutral,[],unknown,"['shipping', 'shipping']",Pristine lakes and rivers
177,1203325126385126_1440994249284878,2017-03-30 15:30:27,https://www.facebook.com/CanadianTransportationAgency/videos/1440994249284878/,,,[],1,0,0,1,0,0,0,0,0,0,1,tl,0.0,CanadianTransportationAgency_facebook,,neutral,[],unknown,[],unknown
178,1203325126385126_1685535021497465,2017-12-03 13:00:13,http://ow.ly/u5Jm304SuHa,We monitor websites of transportation providers to make sure they're accessible for persons with disabilities http://ow.ly/u5Jm304SuHa #a11y,We monitor websites of transportation providers to make sure they're accessible for persons with disabilities,['#a11y'],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['transport'],neutral,[],unknown,[],unknown
179,1203325126385126_1405816666135970,2017-02-24 12:01:52,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1405816666135970/?type=3,"""#TravelTips > 
Know the fare rules for your ticket
Note or print the fare rules before purchasing and carry them with you when you travel – they can defend you if a dispute arises between you and the air carrier's agent.
#FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit""",""" > Know the fare rules for your ticket Note or print the fare rules before purchasing and carry them with you when you travel – they can defend you if a dispute arises between you and the air carrier's agent. > Top Tips > ""","['#TravelTips', '#FlySmart']",0,0,1,0,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,"['air', '#flysmart']",Economical,[],unknown
180,1203325126385126_1365453783505592,2017-01-19 16:45:08,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1365453783505592/?type=3,Chair and CEO Scott Streiner meets with Edmonton Mayor Don Iveson today to discuss the CTA's mandate and services,Chair and CEO Scott Streiner meets with Edmonton Mayor Don Iveson today to discuss the CTA's mandate and services,[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'air']",neutral,[],unknown,[],unknown
181,1203325126385126_1470202893030680,2017-04-28 10:01:15,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1470202893030680/?type=3,Did you know? Our definition of a disability is a health-related problem that limits someone's ability to travel or causes difficulties while travelling. This includes temporary conditions like a broken leg. For more information about accessibility complaints visit > http://ow.ly/z2c7309MuAA,Did you know? Our definition of a disability is a health-related problem that limits someone's ability to travel or causes difficulties while travelling. This includes temporary conditions like a broken leg. For more information about accessibility complaints visit >,[],0,0,1,0,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['health'],neutral,[],unknown,[],unknown
182,1203325126385126_1469585273092442,2017-04-27 17:30:29,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1469585273092442/?type=3,"#TravelTips > Pack Smart

Include your contact information and your destination contact information inside each piece of baggage. Always carry essential and valuable items with you on board: your passport, identification and return tickets; medicines and medical devices; money, jewelry and electronic equipment; and, essential overnight items.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Pack Smart Include your contact information and your destination contact information inside each piece of baggage. Always carry essential and valuable items with you on board: your passport, identification and return tickets; medicines and medical devices; money, jewelry and electronic equipment; and, essential overnight items. > Top Tips >","['#TravelTips', '#FlySmart']",0,1,0,0,0,0,0,0,0,0,1,en,-0.15000000000000002,CanadianTransportationAgency_facebook,"['or', 'ice']",negative,"['money', '#flysmart']",Economical,"['medicine', 'medicine', 'equipment']",Low-carbon government
183,1203325126385126_1463510673699902,2017-04-21 09:02:07,http://ow.ly/z2c7309MuAA,"We don’t just deal with air travel accessibility. We deal with a wide variety of accessibility complaints including those related to rail, ferry, and bus carriers that cross provincial borders. Even complaints related to rail and bus terminals and airports > http://ow.ly/z2c7309MuAA","We don’t just deal with air travel accessibility. We deal with a wide variety of accessibility complaints including those related to rail, ferry, and bus carriers that cross provincial borders. Even complaints related to rail and bus terminals and airports >",[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,['air'],Environmental,"['variety', 'cross_provincial']",Pristine lakes and rivers
184,1203325126385126_1463616953689274,2017-04-21 11:02:14,http://ow.ly/5Dq0309Ice2,"Is a suitable Canadian ship available to do work described in a coasting trade application? Before we make our determination, applicants and offerors go through a pleadings process. Find out more about this process and the roles and responsibilities of the parties at http://ow.ly/5Dq0309Ice2.","Is a suitable Canadian ship available to do work described in a coasting trade application? Before we make our determination, applicants and offerors go through a pleadings process. Find out more about this process and the roles and responsibilities of the parties at 2.",[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'coast']",neutral,[],unknown,"['canadian', 'canadian']",Connecting Canadians with nature 
185,1203325126385126_1439115752806061,2017-03-28 13:00:39,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1439115752806061/?type=3,"If you are planning a trip with an attendant, make sure to contact your airline as early as possible – typically at least 48 hours before departure.
  
You may also want to ask your airline about special fares that could be available for attendants and the conditions for these fares.
 
> http://ow.ly/NTrp307iGvT","If you are planning a trip with an attendant, make sure to contact your airline as early as possible – typically at least hours before departure. You may also want to ask your airline about special fares that could be available for attendants and the conditions for these fares. >",[],0,1,0,0,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,[],unknown,[],unknown
186,1203325126385126_1694429427274691,2017-12-12 08:01:05,,"Check-ins, delays, cancellations, bumped from your flight? What you need to know here > http://ow.ly/f95m30fiXb5 #TravelTuesday","Check-ins, delays, cancellations, bumped from your flight? What you need to know here >",['#TravelTuesday'],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,,neutral,[],unknown,[],unknown
187,1203325126385126_1454330837951219,2017-04-12 09:01:39,http://ow.ly/20QQ304XpLg,How much should you receive in compensation if your baggage is lost? Learn more > http://ow.ly/20QQ304XpLg #travel #Canada,How much should you receive in compensation if your baggage is lost? Learn more >,"['#travel', '#Canada']",1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral,[],unknown,[],unknown
188,1203325126385126_1697513943632906,2017-12-15 10:01:13,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1697513943632906/?type=3,"#TravelTips > Know the fare rules for your ticket

Note or print the fare rules before purchasing and carry them with you when you travel – they can defend you if a dispute arises between you and the air carrier's agent.

#FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit",> Know the fare rules for your ticket Note or print the fare rules before purchasing and carry them with you when you travel – they can defend you if a dispute arises between you and the air carrier's agent. > Top Tips >,"['#TravelTips', '#FlySmart']",0,1,0,0,0,0,0,0,0,0,1,en,-0.125,CanadianTransportationAgency_facebook,"['or', 'air']",negative,"['air', '#flysmart']",Economical,[],unknown
189,1203325126385126_1693573254026975,2017-12-11 10:01:02,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1693573254026975/?type=3,"Our role is to determine if a suitable Canadian ship is available to perform the activity for which a coasting trade licence is being requested.
The applicant's role is to provide a clear and complete justification as to why a foreign ship must be imported to perform the proposed activity (if that's the case).

The type of information required in this justification depends on the activity proposed.

More information is available in section 2.3 of our Guidelines at http://ow.ly/hRdD30aDDqn.",Our role is to determine if a suitable Canadian ship is available to perform the activity for which a coasting trade licence is being requested. The applicant's role is to provide a clear and complete justification as to why a foreign ship must be imported to perform the proposed activity (if that's the case). The type of information required in this justification depends on the activity proposed. More information is available in section of our Guidelines at .,[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'coast']",neutral,[],unknown,"['canadian', 'canadian']",Connecting Canadians with nature 
190,1203325126385126_1700555499995417,2017-12-18 10:00:41,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1700555499995417/?type=3,"What is the complete coasting trade licence application process, and what roles do other government departments and agencies play in it?

To get a visual idea of the process, see our Guidelines at http://ow.ly/Qc0K30aF0EF.","What is the complete coasting trade licence application process, and what roles do other government departments and agencies play in it? To get a visual idea of the process, see our Guidelines at .",[],1,0,0,0,1,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['government', 'ice', 'coast']",neutral,"['government', 'government']",Economical,[],unknown
191,1203325126385126_1440987485952221,2017-03-30 15:21:25,https://www.facebook.com/CanadianTransportationAgency/videos/1440987485952221/,,,[],1,0,0,1,0,0,0,0,0,0,1,tl,0.0,CanadianTransportationAgency_facebook,,neutral,[],unknown,[],unknown
192,1203325126385126_1425996120784691,2017-03-14 10:15:31,http://ow.ly/Nd9A309I87h,"Wondering what factors we use to determine whether a Canadian-registered ship is suitable and available? To find out, consult our examples of previous determinations > http://ow.ly/Nd9A309I87h","Wondering what factors we use to determine whether a Canadian-registered ship is suitable and available? To find out, consult our examples of previous determinations >",[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral,[],unknown,[],unknown
193,1203325126385126_1209996889051283,2016-08-12 13:13:45,https://www.otc-cta.gc.ca/eng/members#chair,"Our Chair and CEO, Scott Streiner, is scheduled to appear on CBC's Power & Politics, airing today beginning at 5 pm.","Our Chair and CEO, Scott Streiner, is scheduled to appear on CBC's Power & Politics, airing today beginning at pm.",[],1,0,0,0,0,1,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['air'],neutral,[],unknown,[],unknown
194,1203325126385126_1460513787332924,2017-04-18 11:02:56,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1460513787332924/?type=3,Shipping season is well under way. Do you know how far in advance you must submit your coasting trade licence application? It depends on the type of activity you are planning. Find out what our different minimum advance notice time periods are at http://ow.ly/9vw6309Iblh.,Shipping season is well under way. Do you know how far in advance you must submit your coasting trade licence application? It depends on the type of activity you are planning. Find out what our different minimum advance notice time periods are at .,[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['ice', 'coast']",neutral,[],unknown,"['shipping', 'shipping']",Pristine lakes and rivers
195,1203325126385126_1440995545951415,2017-03-30 15:32:25,https://www.facebook.com/CanadianTransportationAgency/videos/1440995545951415/,Handy tools for your trip > http://ow.ly/X7GN307iUcj,Handy tools for your trip >,[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral,[],unknown,[],unknown
196,1203325126385126_1440994785951491,2017-03-30 15:31:25,https://www.facebook.com/CanadianTransportationAgency/videos/1440994785951491/,,,[],1,0,0,1,0,0,0,0,0,0,1,tl,0.0,CanadianTransportationAgency_facebook,,neutral,[],unknown,[],unknown
197,1203325126385126_1434178983299738,2017-03-23 11:01:31,http://ow.ly/D83o301kiF0,"Did you know? 
 It's the Agency's responsibility to ensure that everyone enjoys the same access to travel. Since 1988, the Agency has had a mandate to protect the human right of persons with disabilities to an accessible travel experience.  If you have an accessibility-related travel complaint, we may be able to help. Watch our video to understand our accessibility complaints process. >   http://ow.ly/D83o301kiF0","Did you know? It's the Agency's responsibility to ensure that everyone enjoys the same access to travel. Since , the Agency has had a mandate to protect the human right of persons with disabilities to an accessible travel eerience. If you have an accessibility-related travel complaint, we may be able to help. Watch our video to understand our accessibility complaints process. > 0",[],0,1,0,0,0,0,0,0,0,0,1,en,-0.2972222222222222,CanadianTransportationAgency_facebook,,negative,['human_right'],Social,[],unknown
198,1203325126385126_1435185089865794,2017-03-24 11:02:11,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1435185089865794/?type=3,"Are you frustrated by your recent air travel experience? 
 
We are experts at resolving air travel complaints for travel within, to and from Canada. The vast majority of these complaints are resolved quickly, easily and informally through facilitation or mediation.  For complex issues, we also offer a court-like process called adjudication, where a panel will make a decision based on the evidence presented > http://ow.ly/LhW0300khbn","Are you frustrated by your recent air travel eerience? We are eerts at resolving air travel complaints for travel within, to and from Canada. The vast majority of these complaints are resolved quickly, easily and informally through facilitation or mediation. For complex issues, we also offer a court-like process called adjudication, where a panel will make a decision based on the evidence presented >",[],0,1,0,0,0,0,0,0,0,0,1,en,-0.027777777777777773,CanadianTransportationAgency_facebook,"['or', 'air']",negative,"['air', 'air']",Environmental,['panel'],Clean energy
199,1203325126385126_1703487509702216,2017-12-21 11:30:35,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1703487509702216/?type=3,"CN and CP exceed their Maximum Grain Revenue Entitlements for Crop Year 2016-2017

The Canadian Transportation Agency (CTA) ruled that revenues of the Canadian National Railway Company (CN) and the Canadian Pacific Railway Company (CP) have exceeded their Maximum grain revenue entitlements for crop year 2016-2017.

- CN’s grain revenue of $808,213,784 was $5,773,741 above its entitlement of $802,440,043.
- CP's grain revenue of $725,457,448 was $1,078, 947 above its entitlement of $724,378,501.

CN and CP now have 30 days to pay the amount by which they exceeded their 2016-2017 revenue entitlements, in addition to a five percent penalty of $288,687 for CN and $53,947 for CP. Regulations stipulate that such payments must be made to the Western Grains Research Foundation, a farmer-financed and directed organization set up to fund research that benefits Prairie farmers.
In the 2016-2017 crop year, 43,196,615 tonnes of Western grain were moved—6.9 percent more than the volume moved during the previous crop year. The average length of haul of 953 miles was two miles, or 0.2 percent, higher than the previous crop year.

http://ow.ly/xWfM30hm73P","CN and CP exceed their Maximum Grain Revenue Entitlements for Crop Year -2017 The Canadian Transportation Agency (CTA) ruled that revenues of the Canadian National Railway Company (CN) and the Canadian Pacific Railway Company (CP) have exceeded their Maximum grain revenue entitlements for crop year -2017. - CN’s grain revenue of $808,213,784 was $5,773,741 above its entitlement of $802,440,043. - CP's grain revenue of $725,457,448 was $1,078, above its entitlement of $724,378,501. CN and CP now have days to pay the amount by which they exceeded their -2017 revenue entitlements, in addition to a five percent penalty of $288,687 for CN and $53,947 for CP. Regulations stipulate that such payments must be made to the Western Grains Research Foundation, a farmer-financed and directed organization set up to fund research that benefits Prairie farmers. In the -2017 crop year, ,196,615 tonnes of Western grain were moved—6.9 percent more than the volume moved during the previous crop year. The average length of haul of miles was two miles, or percent, higher than the previous crop year.",[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['revenu', 'finance', 'transport']",neutral,[],unknown,"['crop', 'canadian', 'canadian', 'canadian', 'canadian', 'canadian', 'canadian', 'crop', 'research', 'research', 'benefit', 'prairie', 'crop', 'crop', 'crop']",Healthy wildlife populations
200,1203325126385126_1462946500422986,2017-04-20 17:30:29,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1462946500422986/?type=3,"#TravelTips > Know Your Carrier's Limits

Each carrier sets out its own limits for carry-on and checked baggage. Carriers also set time limits for reporting and filing complaints about lost, damaged or delayed baggage. Check your carrier's tariff for its baggage rules and allowances.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Know Your Carrier's Limits Each carrier sets out its own limits for carry-on and checked baggage. Carriers also set time limits for reporting and filing complaints about lost, damaged or delayed baggage. Check your carrier's tariff for its baggage rules and allowances. > Top Tips >","['#TravelTips', '#FlySmart']",0,1,0,0,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral,['#flysmart'],Economical,[],unknown
201,1203325126385126_1440988602618776,2017-03-30 15:22:50,https://www.facebook.com/CanadianTransportationAgency/videos/1440988602618776/,,,[],1,0,0,1,0,0,0,0,0,0,1,tl,0.0,CanadianTransportationAgency_facebook,,neutral,[],unknown,[],unknown
202,1203325126385126_1637434549640846,2017-10-16 11:00:34,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1637434549640846/?type=3,"Boxing is not one of them...

But we have four other ways to resolve disputes related to federal transportation.

- Mediation
- Facilitation
- Arbitration
- Adjudication

To find out more, visit http://ow.ly/pdi130dcwFz","Boxing is not one of them... But we have four other ways to resolve disputes related to federal transportation. - Mediation - Facilitation - Arbitration - Adjudication To find out more, visit",[],0,1,0,0,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['federal'],neutral,['federal'],Social,[],unknown
203,1203325126385126_1482085915175711,2017-05-11 13:54:41,http://ow.ly/7ypZ30bE0iY,Chair and CEO Scott Streiner addresses Railway Association of Canada > http://ow.ly/7ypZ30bE0iY,Chair and CEO Scott Streiner addresses Railway Association of Canada >,[],0,1,0,0,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['air'],neutral,[],unknown,[],unknown
204,1203325126385126_1319074831476821,2016-12-03 09:00:00,http://ow.ly/rNJ7306uDGx,"Check out the 2016 #IDPD infographic on ""Achieving 17 Goals for the Future We Want"" > http://ow.ly/rNJ7306uDGx","Check out the infographic on ""Achieving Goals for the Future We Want"" >",['#IDPD'],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['future', 'futur']",neutral,['future'],Social,[],unknown
205,1203325126385126_1648120098572291,2017-11-07 12:00:00,https://www.facebook.com/CanadianTransportationAgency/videos/1648120098572291/,"Check-ins, delays, cancellations, bumped from your flight? What you need to know here > http://ow.ly/obLA3061bK0 #TravelTuesday","Check-ins, delays, cancellations, bumped from your flight? What you need to know here > 0",['#TravelTuesday'],1,0,0,0,0,0,0,0,1,0,1,en,0.0,CanadianTransportationAgency_facebook,,neutral,[],unknown,[],unknown
206,1203325126385126_1576733915710910,2017-08-09 23:30:09,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1576733915710910/?type=3,"What is the complete coasting trade licence application process, and what roles do other government departments and agencies play in it?

To get a visual idea of the process, see our Guidelines at http://ow.ly/Qc0K30aF0EF.","What is the complete coasting trade licence application process, and what roles do other government departments and agencies play in it? To get a visual idea of the process, see our Guidelines at .",[],1,0,0,0,1,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['government', 'ice', 'coast']",neutral,"['government', 'government']",Economical,[],unknown
207,1203325126385126_1581189538598681,2017-08-14 16:30:17,http://ow.ly/sVTp30ep8Me,Guidelines for the submission of comments into the CTA's Air Transat inquiry > http://ow.ly/sVTp30ep8Me,Guidelines for the submission of comments into the CTA's Air Transat inquiry >,[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,['air'],Environmental,[],unknown
208,1203325126385126_1584853001565668,2017-08-18 16:30:18,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1584853001565668/?type=3,"Air carriers are required to comply with the ""Canada Transportation Act"", the ""Air Transportation Regulations"" and the ""Personnel Training for the Assistance of Persons with Disabilities Regulations"".

Our job is to make sure that they do, so as to protect your air traveller rights.

Find out the total number of inspections carried out and contraventions applied by our enforcement officers: http://ow.ly/NJQ230dcbPa","Air carriers are required to comply with the ""Canada Transportation Act"", the ""Air Transportation Regulations"" and the ""Personnel Training for the Assistance of Persons with Disabilities Regulations"". Our job is to make sure that they do, so as to protect your air traveller rights. Find out the total number of inspections carried out and contraventions applied by our enforcement officers:",[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'air']",neutral,"['air', 'air', 'job', 'air', 'right']",Environmental,[],unknown
209,1203325126385126_1585665134817788,2017-08-19 14:30:14,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1585665134817788/?type=3,"#TravelTips > Be Sure to Have All of Your Travel Documents

It's your responsibility to have the proper travel documents to enter a foreign country and return to Canada. All Canadian travellers, including children, must have their own passport. Consult the diplomatic mission of each country you intend to visit for its entry requirements.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Be Sure to Have All of Your Travel Documents It's your responsibility to have the proper travel documents to enter a foreign country and return to Canada. All Canadian travellers, including children, must have their own passport. Consult the diplomatic mission of each country you intend to visit for its entry requirements. > Top Tips >","['#TravelTips', '#FlySmart']",1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['children'],neutral,"['child', '#flysmart']",Social,"['canadian', 'canadian', 'child', 'child']",Connecting Canadians with nature 
210,1203325126385126_1588307454553556,2017-08-22 14:45:09,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1588307454553556/?type=3,"NOTICE OF ORAL HEARING

The Canadian Transportation Agency's (CTA) inquiry into Air Transat tarmac delays for flights No. 157 from Brussels and No. 507 from Rome, on July 31, 2017.
http://ow.ly/JzYL30eBkgl","NOTICE OF ORAL HEARING The Canadian Transportation Agency's (CTA) inquiry into Air Transat tarmac delays for flights No. from Brussels and No. from Rome, on July , .",[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice', 'air']",neutral,['air'],Environmental,"['canadian', 'canadian']",Connecting Canadians with nature 
211,1203325126385126_1592839810766987,2017-08-27 14:30:10,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1592839810766987/?type=3,"#TravelTips > Have Insurance When You Travel

Include protection against baggage loss, delay, damage or theft, trip cancellation or interruption, personal injury or death, as well as sufficient medical coverage.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Have Insurance When You Travel Include protection against baggage loss, delay, damage or theft, trip cancellation or interruption, personal injury or death, as well as sufficient medical coverage. > Top Tips >","['#TravelTips', '#FlySmart']",1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral,['#flysmart'],Economical,"['protection', 'injury', 'death', 'sufficient']",Safe and healthy communities
212,1203325126385126_1280607351990236,2016-10-28 09:08:25,https://www.youtube.com/watch?v=Z6ItgPV-jRA,"Has your baggage been lost, delayed or damaged?

Check out our video to find out how we can help:","Has your baggage been lost, delayed or damaged? Check out our video to find out how we can help:",[],1,0,0,1,0,0,0,0,0,0,1,da,0.0,CanadianTransportationAgency_facebook,['or'],neutral,[],unknown,[],unknown
213,1203325126385126_1593778944006407,2017-08-28 15:30:07,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1593778944006407/?type=3,Media Advisory: The Canadian Transportation Agency's oral hearing into the Air Transat tarmac delays > http://ow.ly/rZlZ30eJKAt,Media Advisory: The Canadian Transportation Agency's oral hearing into the Air Transat tarmac delays >,[],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,['air'],Environmental,"['canadian', 'canadian']",Connecting Canadians with nature 
214,1203325126385126_1319086388142332,2016-12-03 18:30:03,,Reservation checklist for persons with disabilities : a step-by-step guide for planning your travel > http://ow.ly/hiV5306tgvU #IDPD,Reservation checklist for persons with disabilities : a step-by-step guide for planning your travel > U,['#IDPD'],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral,[],unknown,[],unknown
215,1203325126385126_1319082668142704,2016-12-03 16:30:00,http://ow.ly/SBoX306syU9,Take charge of your travel: a guide for persons with disabilities > http://ow.ly/SBoX306syU9 #IDPD,Take charge of your travel: a guide for persons with disabilities > U9,['#IDPD'],1,0,0,1,0,0,0,0,0,0,1,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral,[],unknown,[],unknown
