,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,score,average_sentiment_score,language
510,431918433581020_1256895281083327,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1256895281083327/?type=3,2017-11-27 11:45:19,8,1,6,8,0,0,0,0,0,0,": Getting your high school or college-aged kids a credit card is a great way for them to learn new financial responsibilities. But before applying for one, make sure they understand how to use it wisely. For help finding them the right card, check out our Credit Card Comparison Tool:","['#Parents', '#FLM2017']",['http://ow.ly/E9EL30gNrcG'],Parents Getting high school college aged kids credit card great way learn new financial responsibilities applying one make sure understand use wisely help finding right card check Credit Card Comparison Tool http ow ly E9EL30gNrcG FLM2017,"['Parents', 'Getting', 'high', 'school', 'college', 'aged', 'kids', 'credit', 'card', 'great', 'way', 'learn', 'new', 'financial', 'responsibilities', 'applying', 'one', 'make', 'sure', 'understand', 'use', 'wisely', 'help', 'finding', 'right', 'card', 'check', 'Credit', 'Card', 'Comparison', 'Tool', 'http', 'ow', 'ly', 'E9EL30gNrcG', 'FLM2017']","[u'parent', u'get', u'high', u'school', u'colleg', u'age', u'kid', u'credit', u'card', u'great', u'way', u'learn', u'new', u'financi', u'respons', u'appli', u'one', u'make', u'sure', u'understand', u'use', u'wise', u'help', u'find', u'right', u'card', u'check', u'credit', u'card', u'comparison', u'tool', u'http', 'ow', 'ly', u'e9el30gnrcg', u'flm2017']","#Parents: Getting your high school or college-aged kids a credit card is a great way for them to learn new financial responsibilities. But before applying for one, make sure they understand how to use it wisely. 

For help finding them the right card, check out our Credit Card Comparison Tool: http://ow.ly/E9EL30gNrcG #FLM2017",Social,15,0.0,en
511,431918433581020_859745230798336,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/859745230798336/?type=3,2016-08-04 17:45:26,11,0,4,11,0,0,0,0,0,0,"Have an issue with your financial institution? Try to resolve the problem by speaking with the manager or customer service representative first. If that doesn’t work, ask to speak to the customer care group or the internal ombudsperson—the person who investigates complaints from consumers. More information on resolving complaints with financial institutions:",[],['http://ow.ly/oDZz302K70Y'],issue financial institution Try resolve problem speaking manager customer service representative first work ask speak customer care group internal person investigates complaints consumers information resolving complaints financial institutions http ow ly oDZz302K70Y,"['issue', 'financial', 'institution', 'Try', 'resolve', 'problem', 'speaking', 'manager', 'customer', 'service', 'representative', 'first', 'work', 'ask', 'speak', 'customer', 'care', 'group', 'internal', 'person', 'investigates', 'complaints', 'consumers', 'information', 'resolving', 'complaints', 'financial', 'institutions', 'http', 'ow', 'ly', 'oDZz302K70Y']","[u'issu', u'financi', u'institut', u'tri', u'resolv', u'problem', u'speak', u'manag', u'custom', u'servic', u'repres', u'first', u'work', u'ask', u'speak', u'custom', u'care', u'group', u'intern', u'person', u'investig', u'complaint', u'consum', u'inform', u'resolv', u'complaint', u'financi', u'institut', u'http', 'ow', 'ly', u'odzz302k70i']","Have an issue with your financial institution?

Try to resolve the problem by speaking with the manager or customer service representative first. 

If that doesn’t work, ask to speak to the customer care group or the internal ombudsperson—the person who investigates complaints from consumers.

More information on resolving complaints with financial institutions: http://ow.ly/oDZz302K70Y",Environmental,15,0.0,en
512,431918433581020_835515376554655,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/835515376554655/?type=3,2016-06-20 17:45:24,8,0,7,8,0,0,0,0,0,0,"When was the last time you checked your credit report? Make sure to check your credit report at least once a year to make sure it’s error-free. Errors can include someone else's information on your file, debts listed that have been paid in full and incorrect payment history, which can all affect your ability to get a loan or a mortgage! Request a free copy of your credit report today:",[],['http://ow.ly/QhMe301laem'],last time checked credit report Make sure check credit report least year make sure error free Errors include someone else information file debts listed paid full incorrect payment history affect ability get loan mortgage Request free copy credit report today http ow ly QhMe301laem,"['last', 'time', 'checked', 'credit', 'report', 'Make', 'sure', 'check', 'credit', 'report', 'least', 'year', 'make', 'sure', 'error', 'free', 'Errors', 'include', 'someone', 'else', 'information', 'file', 'debts', 'listed', 'paid', 'full', 'incorrect', 'payment', 'history', 'affect', 'ability', 'get', 'loan', 'mortgage', 'Request', 'free', 'copy', 'credit', 'report', 'today', 'http', 'ow', 'ly', 'QhMe301laem']","[u'last', u'time', u'check', u'credit', u'report', u'make', u'sure', u'check', u'credit', u'report', u'least', u'year', u'make', u'sure', u'error', u'free', u'error', u'includ', u'someon', u'els', u'inform', u'file', u'debt', u'list', u'paid', u'full', u'incorrect', u'payment', u'histori', u'affect', u'abil', u'get', u'loan', u'mortgag', u'request', u'free', u'copi', u'credit', u'report', u'today', u'http', 'ow', 'ly', u'qhme301laem']","When was the last time you checked your credit report?

Make sure to check your credit report at least once a year to make sure it’s error-free. Errors can include someone else's information on your file, debts listed that have been paid in full and incorrect payment history, which can all affect your ability to get a loan or a mortgage! 

Request a free copy of your credit report today: http://ow.ly/QhMe301laem",Environmental,15,0.0,en
513,431918433581020_775779489194911,Account Selector Tool,link,http://ow.ly/YTtAZ,2016-03-04 11:46:12,10,0,5,10,0,0,0,0,0,0,"Graduating this year? Stressed out about having to give up that student bank account? Fortunately, there are great alternatives to student banking that offer little to no monthly fees and unlimited transactions. Use the Account Selector Tool to compare features for different bank accounts, including interest rates, monthly fees, transaction fees and services. Find the account that best suits your needs:",[],['http://ow.ly/YTtAZ'],Graduating year Stressed give student bank account Fortunately great alternatives student banking offer little monthly fees unlimited transactions Use Account Selector Tool compare features different bank accounts including interest rates monthly fees transaction fees services Find account best suits needs http ow ly YTtAZ,"['Graduating', 'year', 'Stressed', 'give', 'student', 'bank', 'account', 'Fortunately', 'great', 'alternatives', 'student', 'banking', 'offer', 'little', 'monthly', 'fees', 'unlimited', 'transactions', 'Use', 'Account', 'Selector', 'Tool', 'compare', 'features', 'different', 'bank', 'accounts', 'including', 'interest', 'rates', 'monthly', 'fees', 'transaction', 'fees', 'services', 'Find', 'account', 'best', 'suits', 'needs', 'http', 'ow', 'ly', 'YTtAZ']","[u'graduat', u'year', u'stress', u'give', u'student', u'bank', u'account', u'fortun', u'great', u'altern', u'student', u'bank', u'offer', u'littl', u'month', u'fee', u'unlimit', u'transact', u'use', u'account', u'selector', u'tool', u'compar', u'featur', u'differ', u'bank', u'account', u'includ', u'interest', u'rate', u'month', u'fee', u'transact', u'fee', u'servic', u'find', u'account', u'best', u'suit', u'need', u'http', 'ow', 'ly', u'yttaz']","Graduating this year? Stressed out about having to give up that student bank account? 

Fortunately, there are great alternatives to student banking that offer little to no monthly fees and unlimited transactions. Use the Account Selector Tool to compare features for different bank accounts, including interest rates, monthly fees, transaction fees and services. 

Find the account that best suits your needs: http://ow.ly/YTtAZ",Environmental,15,0.0,en
514,431918433581020_767878379985022,,status,,2016-02-15 11:46:03,12,1,2,12,0,0,0,0,0,0,It’s National Flag of Canada Day! Canadian residents can get a FREE Canadian flag for their home? Just add your name to the waiting list to receive a Canadian flag that has been flown on Parliament Hill:,['#DYK'],['http://ow.ly/YgN5w'],National Flag Canada Day DYK Canadian residents get FREE Canadian flag home add name waiting list receive Canadian flag flown Parliament Hill http ow ly YgN5w,"['National', 'Flag', 'Canada', 'Day', 'DYK', 'Canadian', 'residents', 'get', 'FREE', 'Canadian', 'flag', 'home', 'add', 'name', 'waiting', 'list', 'receive', 'Canadian', 'flag', 'flown', 'Parliament', 'Hill', 'http', 'ow', 'ly', 'YgN5w']","[u'nation', u'flag', u'canada', u'day', u'dyk', u'canadian', u'resid', u'get', u'free', u'canadian', u'flag', u'home', u'add', u'name', u'wait', u'list', u'receiv', u'canadian', u'flag', u'flown', u'parliament', u'hill', u'http', 'ow', 'ly', u'ygn5w']","It’s National Flag of Canada Day!

#DYK Canadian residents can get a FREE Canadian flag for their home? Just add your name to the waiting list to receive a Canadian flag that has been flown on Parliament Hill: http://ow.ly/YgN5w",Environmental,15,0.0,en
515,431918433581020_842482352524624,The CRTC Wireless Code,link,http://ow.ly/GNEi301OuU6,2016-07-04 10:45:33,6,0,9,5,1,0,0,0,0,0,"Shopping for wireless services shouldn’t have you tied down with confusing terms and contracts. Under the Wireless Code, your contract and related documents must be provided to you in clear, easy-to-read language. Look for more tips this month on how to manage and save on your wireless and telecommunications services. Get to know your rights:",[],['http://ow.ly/GNEi301OuU6'],Shopping wireless services tied confusing terms contracts Wireless Code contract related documents must provided clear easy read language Look tips month manage save wireless telecommunications services Get know rights http ow ly GNEi301OuU6,"['Shopping', 'wireless', 'services', 'tied', 'confusing', 'terms', 'contracts', 'Wireless', 'Code', 'contract', 'related', 'documents', 'must', 'provided', 'clear', 'easy', 'read', 'language', 'Look', 'tips', 'month', 'manage', 'save', 'wireless', 'telecommunications', 'services', 'Get', 'know', 'rights', 'http', 'ow', 'ly', 'GNEi301OuU6']","[u'shop', u'wireless', u'servic', u'tie', u'confus', u'term', u'contract', u'wireless', u'code', u'contract', u'relat', u'document', u'must', u'provid', u'clear', u'easi', u'read', u'languag', u'look', u'tip', u'month', u'manag', u'save', u'wireless', u'telecommun', u'servic', u'get', u'know', u'right', u'http', 'ow', 'ly', u'gnei301ouu6']","Shopping for wireless services shouldn’t have you tied down with confusing terms and contracts. Under the Wireless Code, your contract and related documents must be provided to you in clear, easy-to-read language.  

Look for more tips this month on how to manage and save on your wireless and telecommunications services. Get to know your rights: http://ow.ly/GNEi301OuU6",Environmental,15,0.0,en
516,431918433581020_897121273727398,Home Features Checklist | CMHC,link,https://www.cmhc-schl.gc.ca/en/co/buho/hostst/wosh_013.cfm,2016-09-26 10:45:45,10,1,4,10,0,0,0,0,0,0,"On the hunt for a new home? Save on costs down the road by considering your needs for the next to years. You may not need some features now, like that third bedroom, but could in the near future. Check out CMHC’s Home Features Checklist to help future-proof your purchase:",[],['https://www.cmhc-schl.gc.ca/en/co/buho/hostst/wosh_013.cfm'],hunt new home Save costs road considering needs next 10 years may need features like third bedroom could near future Check Home Features Checklist help future proof purchase https www cmhc schl gc ca en co buho hostst cfm,"['hunt', 'new', 'home', 'Save', 'costs', 'road', 'considering', 'needs', 'next', '10', 'years', 'may', 'need', 'features', 'like', 'third', 'bedroom', 'could', 'near', 'future', 'Check', 'Home', 'Features', 'Checklist', 'help', 'future', 'proof', 'purchase', 'https', 'www', 'cmhc', 'schl', 'gc', 'ca', 'en', 'co', 'buho', 'hostst', 'cfm']","[u'hunt', u'new', u'home', u'save', u'cost', u'road', u'consid', u'need', u'next', '10', u'year', u'may', u'need', u'featur', u'like', u'third', u'bedroom', u'could', u'near', u'futur', u'check', u'home', u'featur', u'checklist', u'help', u'futur', u'proof', u'purchas', u'https', u'www', u'cmhc', u'schl', 'gc', 'ca', 'en', 'co', u'buho', u'hostst', u'cfm']","On the hunt for a new home?

Save on costs down the road by considering your needs for the next 5 to 10 years. You may not need some features now, like that third bedroom, but could in the near future.

Check out CMHC’s Home Features Checklist to help future-proof your purchase: https://www.cmhc-schl.gc.ca/en/co/buho/hostst/wosh_013.cfm",Social,15,0.0,en
517,431918433581020_1218578748248314,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1218578748248314/?type=3,2017-10-10 17:45:14,9,0,6,9,0,0,0,0,0,0,Do you have serious financial problems? Find out what option is best for you and how a Licensed Insolvency Trustee can help you get out of debt and back on track.,[],['http://ow.ly/L9D830fGV2V'],serious financial problems Find option best Licensed Insolvency Trustee help get debt back track http ow ly L9D830fGV2V,"['serious', 'financial', 'problems', 'Find', 'option', 'best', 'Licensed', 'Insolvency', 'Trustee', 'help', 'get', 'debt', 'back', 'track', 'http', 'ow', 'ly', 'L9D830fGV2V']","[u'serious', u'financi', u'problem', u'find', u'option', u'best', u'licens', u'insolv', u'truste', u'help', u'get', u'debt', u'back', u'track', u'http', 'ow', 'ly', u'l9d830fgv2v']","Do you have serious financial problems?

Find out what option is best for you and how a Licensed Insolvency Trustee can help you get out of debt and back on track. http://ow.ly/L9D830fGV2V",Environmental,15,0.0,en
518,431918433581020_1026444110795113,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1026444110795113/?type=3,2017-02-27 11:45:23,11,0,4,11,0,0,0,0,0,0,Are you for your future? The March st RRSP contribution deadline for the tax season is quickly approaching! Find out more about RRSP deductions:,['#saving'],['http://ow.ly/ECcF309kFhp'],saving future March 1st RRSP contribution deadline 2016 tax season quickly approaching Find RRSP deductions http ow ly ECcF309kFhp,"['saving', 'future', 'March', '1st', 'RRSP', 'contribution', 'deadline', '2016', 'tax', 'season', 'quickly', 'approaching', 'Find', 'RRSP', 'deductions', 'http', 'ow', 'ly', 'ECcF309kFhp']","[u'save', u'futur', u'march', u'1st', u'rrsp', u'contribut', u'deadlin', u'2016', u'tax', u'season', u'quick', u'approach', u'find', u'rrsp', u'deduct', u'http', 'ow', 'ly', u'eccf309kfhp']","Are you #saving for your future? The March 1st RRSP contribution deadline for the 2016 tax season is quickly approaching! 

Find out more about RRSP deductions: http://ow.ly/ECcF309kFhp",Social,15,0.0,en
519,431918433581020_1145204012252455,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1145204012252455/?type=3,2017-07-13 10:45:20,9,3,3,9,0,0,0,0,0,0,"How many clothing care symbols do you know? Make the most of your clothes, new or old, by understanding how to best care for them. Washing, bleaching, drying, ironing or professional cleaning? The symbols on the tags tell you exactly how to treat your clothing. Learn the symbols. You’ll make your clothes last longer and avoid costly mistakes—like shrinking your favourite tees!",[],['http://ow.ly/uriq30dryEJ'],many clothing care symbols know Make clothes new old understanding best care Washing bleaching drying ironing professional cleaning symbols tags tell exactly treat clothing Learn symbols make clothes last longer avoid costly like shrinking favourite tees http ow ly uriq30dryEJ,"['many', 'clothing', 'care', 'symbols', 'know', 'Make', 'clothes', 'new', 'old', 'understanding', 'best', 'care', 'Washing', 'bleaching', 'drying', 'ironing', 'professional', 'cleaning', 'symbols', 'tags', 'tell', 'exactly', 'treat', 'clothing', 'Learn', 'symbols', 'make', 'clothes', 'last', 'longer', 'avoid', 'costly', 'like', 'shrinking', 'favourite', 'tees', 'http', 'ow', 'ly', 'uriq30dryEJ']","[u'mani', u'cloth', u'care', u'symbol', u'know', u'make', u'cloth', u'new', u'old', u'understand', u'best', u'care', u'wash', u'bleach', u'dri', u'iron', u'profession', u'clean', u'symbol', u'tag', u'tell', u'exact', u'treat', u'cloth', u'learn', u'symbol', u'make', u'cloth', u'last', u'longer', u'avoid', u'cost', u'like', u'shrink', u'favourit', u'tee', u'http', 'ow', 'ly', u'uriq30dryej']","How many clothing care symbols do you know?

Make the most of your clothes, new or old, by understanding how to best care for them. Washing, bleaching, drying, ironing or professional cleaning? The symbols on the tags tell you exactly how to treat your clothing.

Learn the symbols. You’ll make your clothes last longer and avoid costly mistakes—like shrinking your favourite tees! http://ow.ly/uriq30dryEJ",Environmental,15,0.0,en
520,431918433581020_1021010834671774,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1021010834671774/?type=3,2017-02-20 11:45:35,10,0,5,10,0,0,0,0,0,0,"Are your data overage fees higher than your actual monthly plan? Time for a new plan! Whether you’re streaming videos, uploading photos or playing the latest video game, what you pay for the convenience of accessing data anywhere can add up fast. To avoid data overages, review your plan to see if it still reflects your mobile habits. Learn more about data overage charges:",[],['http://ow.ly/DrYD3096mfT'],data overage fees higher actual monthly plan Time new plan Whether streaming videos uploading photos playing latest video game pay convenience accessing data anywhere add fast avoid data overages review plan see still reflects mobile habits Learn data overage charges http ow ly DrYD3096mfT,"['data', 'overage', 'fees', 'higher', 'actual', 'monthly', 'plan', 'Time', 'new', 'plan', 'Whether', 'streaming', 'videos', 'uploading', 'photos', 'playing', 'latest', 'video', 'game', 'pay', 'convenience', 'accessing', 'data', 'anywhere', 'add', 'fast', 'avoid', 'data', 'overages', 'review', 'plan', 'see', 'still', 'reflects', 'mobile', 'habits', 'Learn', 'data', 'overage', 'charges', 'http', 'ow', 'ly', 'DrYD3096mfT']","[u'data', u'overag', u'fee', u'higher', u'actual', u'month', u'plan', u'time', u'new', u'plan', u'whether', u'stream', u'video', u'upload', u'photo', u'play', u'latest', u'video', u'game', u'pay', u'conveni', u'access', u'data', u'anywher', u'add', u'fast', u'avoid', u'data', u'overag', u'review', u'plan', u'see', u'still', u'reflect', u'mobil', u'habit', u'learn', u'data', u'overag', u'charg', u'http', 'ow', 'ly', u'dryd3096mft']","Are your data overage fees higher than your actual monthly plan? Time for a new plan! 

Whether you’re streaming videos, uploading photos or playing the latest video game, what you pay for the convenience of accessing data anywhere can add up fast. To avoid data overages, review your plan to see if it still reflects your mobile habits. 
Learn more about data overage charges: http://ow.ly/DrYD3096mfT",Social,15,0.0,en
521,431918433581020_1137790919660431,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1137790919660431/?type=3,2017-07-04 07:18:00,4,0,11,4,0,0,0,0,0,0,Sometimes we don’t know what our insurance doesn’t cover until we need it. Learn about the different types of insurance and how they work. You have questions? We have answers:,[],['http://ow.ly/n8Ls30djpDt'],Sometimes know insurance cover need Learn different types insurance work questions answers http ow ly n8Ls30djpDt,"['Sometimes', 'know', 'insurance', 'cover', 'need', 'Learn', 'different', 'types', 'insurance', 'work', 'questions', 'answers', 'http', 'ow', 'ly', 'n8Ls30djpDt']","[u'sometim', u'know', u'insur', u'cover', u'need', u'learn', u'differ', u'type', u'insur', u'work', u'question', u'answer', u'http', 'ow', 'ly', u'n8ls30djpdt']","Sometimes we don’t know what our insurance doesn’t cover until we need it. 
Learn about the different types of insurance and how they work. You have questions? We have answers: http://ow.ly/n8Ls30djpDt",Environmental,15,0.0,en
522,431918433581020_1102199583219565,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1102199583219565/?type=3,2017-05-24 14:45:20,8,0,7,8,0,0,0,0,0,0,"Consumed by debt? Make sure you get financial advice and services from a qualified professional. When you choose a Licensed Insolvency Trustee (LIT), you can be confident that you are dealing with someone who has the knowledge, eerience and skills to be granted a license. 0",[],['ow.ly/7MBu309zn6'],Consumed debt Make sure get financial advice services qualified professional choose Licensed Insolvency Trustee LIT confident dealing someone knowledge experience skills granted license ow ly 7MBu309zn60,"['Consumed', 'debt', 'Make', 'sure', 'get', 'financial', 'advice', 'services', 'qualified', 'professional', 'choose', 'Licensed', 'Insolvency', 'Trustee', 'LIT', 'confident', 'dealing', 'someone', 'knowledge', 'experience', 'skills', 'granted', 'license', 'ow', 'ly', '7MBu309zn60']","[u'consum', u'debt', u'make', u'sure', u'get', u'financi', u'advic', u'servic', u'qualifi', u'profession', u'choos', u'licens', u'insolv', u'truste', u'lit', u'confid', u'deal', u'someon', u'knowledg', u'experi', u'skill', u'grant', u'licens', 'ow', 'ly', u'7mbu309zn60']","Consumed by debt? Make sure you get financial advice and services from a qualified professional. When you choose a Licensed Insolvency Trustee (LIT), you can be confident that you are dealing with someone who has the knowledge, experience and skills to be granted a license. ow.ly/7MBu309zn60",Environmental,15,0.0,en
523,431918433581020_1122266251212898,CRTC - Canadian Radio-television and Telecommunications Commission,photo,https://www.facebook.com/crtceng/photos/a.773717422711240.1073741828.701549873261329/1432676816815294/?type=3,2017-06-16 14:30:30,14,1,0,14,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social,15,0.0,tl
524,431918433581020_1152280438211479,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1152280438211479/?type=3,2017-07-21 10:45:22,7,0,8,7,0,0,0,0,0,0,"Looking for some eco-friendly tips this summer? Small changes to your everyday routine can add up to big savings for the environment and your bank account. For example, hanging your clothes outside to dry can save on your energy bill, leaving more bills in your wallet. Check out these tips for reducing energy consumption:",['#LifeHack'],['http://ow.ly/y7En30dDP35'],Looking eco friendly tips summer Small changes everyday routine add big savings environment bank account example hanging clothes outside dry save energy bill leaving bills wallet Check tips reducing energy consumption http ow ly y7En30dDP35 LifeHack,"['Looking', 'eco', 'friendly', 'tips', 'summer', 'Small', 'changes', 'everyday', 'routine', 'add', 'big', 'savings', 'environment', 'bank', 'account', 'example', 'hanging', 'clothes', 'outside', 'dry', 'save', 'energy', 'bill', 'leaving', 'bills', 'wallet', 'Check', 'tips', 'reducing', 'energy', 'consumption', 'http', 'ow', 'ly', 'y7En30dDP35', 'LifeHack']","[u'look', u'eco', u'friend', u'tip', u'summer', u'small', u'chang', u'everyday', u'routin', u'add', u'big', u'save', u'environ', u'bank', u'account', u'exampl', u'hang', u'cloth', u'outsid', u'dri', u'save', u'energi', u'bill', u'leav', u'bill', u'wallet', u'check', u'tip', u'reduc', u'energi', u'consumpt', u'http', 'ow', 'ly', u'y7en30ddp35', u'lifehack']","Looking for some eco-friendly tips this summer?

Small changes to your everyday routine can add up to big savings for the environment and your bank account. For example, hanging your clothes outside to dry can save on your energy bill, leaving more bills in your wallet. Check out these tips for reducing energy consumption: http://ow.ly/y7En30dDP35 #LifeHack",Social,15,0.0,en
525,431918433581020_953876514718540,Needs and Wants,link,http://ow.ly/NsEq306wQk3,2016-11-28 11:45:31,8,0,7,8,0,0,0,0,0,0,"It’s , THE DAY that tech-savvy shoppers hunt online for bargains on the latest gadgets and devices. Before you replace your current devices, ask yourself if the newer model is a NEED or a WANT. It’s only a deal if you actually need it! Learn more about setting priorities for your eenses:",['#CyberMonday'],['http://ow.ly/NsEq306wQk3'],CyberMonday DAY tech savvy shoppers hunt online bargains latest gadgets devices replace current devices ask newer model NEED WANT deal actually need Learn setting priorities expenses http ow ly NsEq306wQk3,"['CyberMonday', 'DAY', 'tech', 'savvy', 'shoppers', 'hunt', 'online', 'bargains', 'latest', 'gadgets', 'devices', 'replace', 'current', 'devices', 'ask', 'newer', 'model', 'NEED', 'WANT', 'deal', 'actually', 'need', 'Learn', 'setting', 'priorities', 'expenses', 'http', 'ow', 'ly', 'NsEq306wQk3']","[u'cybermonday', u'day', u'tech', u'savvi', u'shopper', u'hunt', u'onlin', u'bargain', u'latest', u'gadget', u'devic', u'replac', u'current', u'devic', u'ask', u'newer', u'model', u'need', u'want', u'deal', u'actual', u'need', u'learn', u'set', u'prioriti', u'expens', u'http', 'ow', 'ly', u'nseq306wqk3']","It’s #CyberMonday, THE DAY that tech-savvy shoppers hunt online for bargains on the latest gadgets and devices. 

Before you replace your current devices, ask yourself if the newer model is a NEED or a WANT. 

It’s only a deal if you actually need it! 

Learn more about setting priorities for your expenses: http://ow.ly/NsEq306wQk3",Environmental,15,0.0,en
526,431918433581020_949863368453188,Financial Consumer Agency of Canada (FCAC),link,http://www.fcac-acfc.gc.ca/Eng/resources/blog/Pages/home-accueil.aspx,2016-11-24 16:08:41,14,1,0,14,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social,15,0.0,tl
527,431918433581020_943490542423804,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/943490542423804/?type=3,2016-11-18 11:45:43,11,0,4,11,0,0,0,0,0,0,Looking to light up your holiday season? Consider switching to ENERGY STAR®̶ certified LED lights. They pay for themselves in two holiday seasons or less thanks to their lower energy use. Check out the ENERGY STAR® Product Finder tool to find and compare certified decorative light strings:,[],['http://ow.ly/jvI03063Mfx'],Looking light holiday season Consider switching ENERGY certified LED lights pay two holiday seasons less thanks lower energy use Check ENERGY Product Finder tool find compare certified decorative light strings http ow ly jvI03063Mfx,"['Looking', 'light', 'holiday', 'season', 'Consider', 'switching', 'ENERGY', 'certified', 'LED', 'lights', 'pay', 'two', 'holiday', 'seasons', 'less', 'thanks', 'lower', 'energy', 'use', 'Check', 'ENERGY', 'Product', 'Finder', 'tool', 'find', 'compare', 'certified', 'decorative', 'light', 'strings', 'http', 'ow', 'ly', 'jvI03063Mfx']","[u'look', u'light', u'holiday', u'season', u'consid', u'switch', u'energi', u'certifi', u'led', u'light', u'pay', u'two', u'holiday', u'season', u'less', u'thank', u'lower', u'energi', u'use', u'check', u'energi', u'product', u'finder', u'tool', u'find', u'compar', u'certifi', u'decor', u'light', u'string', u'http', 'ow', 'ly', u'jvi03063mfx']","Looking to light up your holiday season? 

Consider switching to ENERGY STAR®̶ certified LED lights. They pay for themselves in two holiday seasons or less thanks to their lower energy use. 

Check out the ENERGY STAR® Product Finder tool to find and compare certified decorative light strings: http://ow.ly/jvI03063Mfx",Economical,15,0.0,en
528,431918433581020_942621399177385,,status,,2016-11-17 11:45:44,6,3,6,6,0,0,0,0,0,0,"What’s the right age to start saving for your retirement? The earlier you start saving, the more compound interest you’ll earn. So, the right time is right now. Find out how time affects your investments:","['#ItPaysToKnow', '#FLM2016']",['http://ow.ly/pr4B3063KnT'],right age start saving retirement earlier start saving compound interest earn right time right ItPaysToKnow FLM2016 Find time affects investments http ow ly pr4B3063KnT,"['right', 'age', 'start', 'saving', 'retirement', 'earlier', 'start', 'saving', 'compound', 'interest', 'earn', 'right', 'time', 'right', 'ItPaysToKnow', 'FLM2016', 'Find', 'time', 'affects', 'investments', 'http', 'ow', 'ly', 'pr4B3063KnT']","[u'right', u'age', u'start', u'save', u'retir', u'earlier', u'start', u'save', u'compound', u'interest', u'earn', u'right', u'time', u'right', u'itpaystoknow', u'flm2016', u'find', u'time', u'affect', u'invest', u'http', 'ow', 'ly', u'pr4b3063knt']","What’s the right age to start saving for your retirement? 

The earlier you start saving, the more compound interest you’ll earn. So, the right time is right now. #ItPaysToKnow #FLM2016
 

Find out how time affects your investments: http://ow.ly/pr4B3063KnT",Economical,15,0.0,en
529,431918433581020_965900743516117,Healthy Canadians,photo,https://www.facebook.com/HealthyCdns/photos/a.10150334648756719.393693.209857686718/10154810685176719/?type=3,2016-12-12 14:00:04,13,2,0,12,1,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social,15,0.0,tl
530,431918433581020_1130370340402489,Timeline Photos,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1130370340402489/?type=3,2017-06-26 10:45:16,9,0,6,9,0,0,0,0,0,0,"Heading south of the border for a day trip? Weekend getaway? Two-week vacation? Personal exemption limits, duties and taxes vary depending on how long you stay abroad. Learn more:",[],['http://ow.ly/7R2A30cQ1Fe'],Heading south border day trip Weekend getaway Two week vacation Personal exemption limits duties taxes vary depending long stay abroad Learn http ow ly 7R2A30cQ1Fe,"['Heading', 'south', 'border', 'day', 'trip', 'Weekend', 'getaway', 'Two', 'week', 'vacation', 'Personal', 'exemption', 'limits', 'duties', 'taxes', 'vary', 'depending', 'long', 'stay', 'abroad', 'Learn', 'http', 'ow', 'ly', '7R2A30cQ1Fe']","[u'head', u'south', u'border', u'day', u'trip', u'weekend', u'getaway', u'two', u'week', u'vacat', u'person', u'exempt', u'limit', u'duti', u'tax', u'vari', u'depend', u'long', u'stay', u'abroad', u'learn', u'http', 'ow', 'ly', u'7r2a30cq1f']","Heading south of the border for a day trip? Weekend getaway? Two-week vacation?

Personal exemption limits, duties and taxes vary depending on how long you stay abroad.

Learn more: http://ow.ly/7R2A30cQ1Fe",Economical,15,0.0,en
