,Unnamed: 0,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,Reactions_SUM,average_sentiment_score,language
618,618,460123390028_10156830033895029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156830033895029/?type=3,2016-04-22 13:15:14,3,1,0,3,0,0,0,0,0,0,"Le thuya est une espèce d’arbre rare en Nouvelle-Écosse, et elle devient de plus en plus rare en raison des activités humaines. Le thuya a été désigné « espèce vulnérable » en vertu de la loi sur les espèces en voie de disparition de la province. Environnement et Changement climatique Canada est fier de s’associer à Conservation de la nature Canada pour protéger une des plus grandes forêts de thuyas de la province, l’une parmi les rares que l’on retrouve dans le nord de la Nouvelle-Écosse. Ce peuplement forestier situé près de la rivière Pugwash, dans le comté de Cumberland, a été protégé grâce à un don privé offert par l’intermédiaire du Programme des dons écologiques du gouvernement du Canada.",[],['http://ow.ly/4mZC8e'],Le thuya est une ce arbre rare en Nouvelle cosse et elle devient de plus en plus rare en raison des humaines Le thuya ce rable en vertu de la loi sur les ces en voie de disparition de la province Environnement et Changement climatique Canada est fier de associer Conservation de la nature Canada pour ger une des plus grandes de thuyas de la province une parmi les rares que retrouve dans le nord de la Nouvelle cosse Ce peuplement forestier de la Pugwash dans le de Cumberland ce un offert par diaire du Programme des dons cologiques du gouvernement du Canada http ow ly 4mZC8e,"['Le', 'thuya', 'est', 'une', 'ce', 'arbre', 'rare', 'en', 'Nouvelle', 'cosse', 'et', 'elle', 'devient', 'de', 'plus', 'en', 'plus', 'rare', 'en', 'raison', 'des', 'humaines', 'Le', 'thuya', 'ce', 'rable', 'en', 'vertu', 'de', 'la', 'loi', 'sur', 'les', 'ces', 'en', 'voie', 'de', 'disparition', 'de', 'la', 'province', 'Environnement', 'et', 'Changement', 'climatique', 'Canada', 'est', 'fier', 'de', 'associer', 'Conservation', 'de', 'la', 'nature', 'Canada', 'pour', 'ger', 'une', 'des', 'plus', 'grandes', 'de', 'thuyas', 'de', 'la', 'province', 'une', 'parmi', 'les', 'rares', 'que', 'retrouve', 'dans', 'le', 'nord', 'de', 'la', 'Nouvelle', 'cosse', 'Ce', 'peuplement', 'forestier', 'de', 'la', 'Pugwash', 'dans', 'le', 'de', 'Cumberland', 'ce', 'un', 'offert', 'par', 'diaire', 'du', 'Programme', 'des', 'dons', 'cologiques', 'du', 'gouvernement', 'du', 'Canada', 'http', 'ow', 'ly', '4mZC8e']","['le', u'thuya', u'est', u'une', 'ce', u'arbr', u'rare', 'en', u'nouvell', u'coss', 'et', u'ell', u'devient', 'de', u'plus', 'en', u'plus', u'rare', 'en', u'raison', u'des', u'humain', 'le', u'thuya', 'ce', u'rabl', 'en', u'vertu', 'de', 'la', u'loi', u'sur', u'les', u'ces', 'en', u'voie', 'de', u'disparit', 'de', 'la', u'provinc', u'environn', 'et', u'changement', u'climatiqu', u'canada', u'est', u'fier', 'de', u'associ', u'conserv', 'de', 'la', u'natur', u'canada', u'pour', u'ger', u'une', u'des', u'plus', u'grand', 'de', u'thuya', 'de', 'la', u'provinc', u'une', u'parmi', u'les', u'rare', u'que', u'retrouv', u'dan', 'le', u'nord', 'de', 'la', u'nouvell', u'coss', 'ce', u'peuplement', u'foresti', 'de', 'la', u'pugwash', u'dan', 'le', 'de', u'cumberland', 'ce', 'un', u'offert', u'par', u'diair', 'du', u'programm', u'des', u'don', u'cologiqu', 'du', u'gouvern', 'du', u'canada', u'http', 'ow', 'ly', u'4mzc8e']","Le thuya est une espèce d’arbre rare en Nouvelle-Écosse, et elle devient de plus en plus rare en raison des activités humaines. Le thuya a été désigné « espèce vulnérable » en vertu de la loi sur les espèces en voie de disparition de la province. 

Environnement et Changement climatique Canada est fier de s’associer à Conservation de la nature Canada pour protéger une des plus grandes forêts de thuyas de la province, l’une parmi les rares que l’on retrouve dans le nord de la Nouvelle-Écosse. Ce peuplement forestier situé près de la rivière Pugwash, dans le comté de Cumberland, a été protégé grâce à un don privé offert par l’intermédiaire du Programme des dons écologiques du gouvernement du Canada. http://ow.ly/4mZC8e",Environmental,4,0.0,fr
619,619,460123390028_10157801253695029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157801253695029/?type=3,2016-11-24 13:50:16,3,0,1,3,0,0,0,0,0,0,"Christian Prévost, scientifique de l’environnement du Secteur des sciences de la Terre de Ressources naturelles Canada, montre un modèle réduit du satellite canadien RADARSAT-2 à RNChat en prenant un . Pour en apprendre davantage au sujet des travaux de Christian, consultez son profil :",['#ScienceSelfie'],['http://ow.ly/CVkg306uQHV'],Christian vost scientifique de environnement du Secteur des sciences de la Terre de Ressources naturelles Canada montre un le duit du satellite canadien RADARSAT RNChat en prenant un ScienceSelfie Pour en apprendre davantage au sujet des travaux de Christian consultez son profil http ow ly CVkg306uQHV,"['Christian', 'vost', 'scientifique', 'de', 'environnement', 'du', 'Secteur', 'des', 'sciences', 'de', 'la', 'Terre', 'de', 'Ressources', 'naturelles', 'Canada', 'montre', 'un', 'le', 'duit', 'du', 'satellite', 'canadien', 'RADARSAT', 'RNChat', 'en', 'prenant', 'un', 'ScienceSelfie', 'Pour', 'en', 'apprendre', 'davantage', 'au', 'sujet', 'des', 'travaux', 'de', 'Christian', 'consultez', 'son', 'profil', 'http', 'ow', 'ly', 'CVkg306uQHV']","[u'christian', u'vost', u'scientifiqu', 'de', u'environn', 'du', u'secteur', u'des', u'scienc', 'de', 'la', u'terr', 'de', u'ressourc', u'naturell', u'canada', u'montr', 'un', 'le', u'duit', 'du', u'satellit', u'canadien', u'radarsat', u'rnchat', 'en', u'prenant', 'un', u'scienceselfi', u'pour', 'en', u'apprendr', u'davantag', 'au', u'sujet', u'des', u'travaux', 'de', u'christian', u'consultez', u'son', u'profil', u'http', 'ow', 'ly', u'cvkg306uqhv']","Christian Prévost, scientifique de l’environnement du Secteur des sciences de la Terre de Ressources naturelles Canada, montre un modèle réduit du satellite canadien RADARSAT-2 à RNChat en prenant un #ScienceSelfie. 

Pour en apprendre davantage au sujet des travaux de Christian, consultez son profil : http://ow.ly/CVkg306uQHV",Environmental,4,0.0,fr
620,620,460123390028_10157630231155029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157630231155029/?type=3,2016-10-21 14:01:00,4,0,0,4,0,0,0,0,0,0,Salut les enfants! L’ est à nos portes. Soyez uniques et créatifs cette année. Fabriquez vos propres costumes en utilisant des matériaux recyclés. Vous ferrez l’envie de tous!,['#Halloween'],[],Salut les enfants Halloween est nos portes Soyez uniques et atifs cette Fabriquez vos propres costumes en utilisant des riaux Vous ferrez envie de tous,"['Salut', 'les', 'enfants', 'Halloween', 'est', 'nos', 'portes', 'Soyez', 'uniques', 'et', 'atifs', 'cette', 'Fabriquez', 'vos', 'propres', 'costumes', 'en', 'utilisant', 'des', 'riaux', 'Vous', 'ferrez', 'envie', 'de', 'tous']","[u'salut', u'les', u'enfant', u'halloween', u'est', u'nos', u'port', u'soyez', u'uniqu', 'et', u'atif', u'cett', u'fabriquez', u'vos', u'propr', u'costum', 'en', u'utilis', u'des', u'riaux', u'vous', u'ferrez', u'envi', 'de', u'tous']",Salut les enfants! L’#Halloween est à nos portes. Soyez uniques et créatifs cette année. Fabriquez vos propres costumes en utilisant des matériaux recyclés. Vous ferrez l’envie de tous!,Environmental,4,0.0,fr
621,621,460123390028_10156601769970029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156601769970029/?type=3,2016-03-04 07:25:22,1,0,3,1,0,0,0,0,0,0,"e anniversaire du grand blizzard de Winnipeg En , Winnipeg a classé son début d’année au troisième rang des températures hivernales les plus froides du siècle. Pire encore, le mars , une grosse tempête de neige entraîne une accumulation de neige de cm et des rafales allant jusqu’à kilomètres à l’heure. Il s’agit de la pire tempête hivernale jamais enregistrée à Winnipeg depuis , et des milliers de personnes se sont retrouvées prises au piège.",[],[],50e anniversaire du grand blizzard de Winnipeg En 1966 Winnipeg son au rang des ratures hivernales les plus froides du cle Pire encore le mars 1966 une grosse de neige ne une accumulation de neige de 38 cm et des rafales allant 112 tres heure Il agit de la pire hivernale jamais Winnipeg depuis 1902 et des milliers de personnes se sont es prises au ge,"['50e', 'anniversaire', 'du', 'grand', 'blizzard', 'de', 'Winnipeg', 'En', '1966', 'Winnipeg', 'son', 'au', 'rang', 'des', 'ratures', 'hivernales', 'les', 'plus', 'froides', 'du', 'cle', 'Pire', 'encore', 'le', 'mars', '1966', 'une', 'grosse', 'de', 'neige', 'ne', 'une', 'accumulation', 'de', 'neige', 'de', '38', 'cm', 'et', 'des', 'rafales', 'allant', '112', 'tres', 'heure', 'Il', 'agit', 'de', 'la', 'pire', 'hivernale', 'jamais', 'Winnipeg', 'depuis', '1902', 'et', 'des', 'milliers', 'de', 'personnes', 'se', 'sont', 'es', 'prises', 'au', 'ge']","[u'50e', u'anniversair', 'du', u'grand', u'blizzard', 'de', u'winnipeg', 'en', u'1966', u'winnipeg', u'son', 'au', u'rang', u'des', u'ratur', u'hivernal', u'les', u'plus', u'froid', 'du', u'cle', u'pire', u'encor', 'le', u'mar', u'1966', u'une', u'gross', 'de', u'neig', 'ne', u'une', u'accumul', 'de', u'neig', 'de', '38', 'cm', 'et', u'des', u'rafal', u'allant', u'112', u'tres', u'heur', 'il', u'agit', 'de', 'la', u'pire', u'hivernal', u'jamai', u'winnipeg', u'depui', u'1902', 'et', u'des', u'millier', 'de', u'personn', 'se', u'sont', 'es', u'prise', 'au', 'ge']","50e anniversaire du grand blizzard de Winnipeg 

En 1966, Winnipeg a classé son début d’année au troisième rang des températures hivernales les plus froides du siècle. Pire encore, le 4 mars 1966, une grosse tempête de neige entraîne une accumulation de neige de 38 cm et des rafales allant jusqu’à 112 kilomètres à l’heure. Il s’agit de la pire tempête hivernale jamais enregistrée à Winnipeg depuis 1902, et des milliers de personnes se sont retrouvées prises au piège.",Environmental,4,0.0,fr
622,622,460123390028_10159746239705029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159746239705029/?type=3,2017-12-15 15:25:04,4,0,0,3,0,0,0,0,0,1,"Saviez-vous que près d’un tiers de la masse terrestre du Canada se trouve au nord du cercle polaire arctique? Des changements spectaculaires dans les conditions météorologiques, climatiques et glacielles dans l'Arctique ont augmentés les activités humaines, créant un plus grand besoin d'informations météorologiques fiables pour améliorer la sécurité. Les météorologues d'Environnement et Changement climatique Canada ont participé à la Conférence scientifique Arctic Change à Québec pour échanger des idées sur la façon d'améliorer les prévisions météorologiques dans le Nord.",['#ArcticChange2017'],[],Saviez vous que un tiers de la masse terrestre du Canada se trouve au nord du cercle polaire arctique Des changements spectaculaires dans les conditions orologiques climatiques et glacielles dans Arctique ont les humaines ant un plus grand besoin informations orologiques fiables pour liorer la Les orologues Environnement et Changement climatique Canada ont la rence scientifique Arctic Change 2017 bec pour changer des es sur la liorer les visions orologiques dans le Nord ArcticChange2017,"['Saviez', 'vous', 'que', 'un', 'tiers', 'de', 'la', 'masse', 'terrestre', 'du', 'Canada', 'se', 'trouve', 'au', 'nord', 'du', 'cercle', 'polaire', 'arctique', 'Des', 'changements', 'spectaculaires', 'dans', 'les', 'conditions', 'orologiques', 'climatiques', 'et', 'glacielles', 'dans', 'Arctique', 'ont', 'les', 'humaines', 'ant', 'un', 'plus', 'grand', 'besoin', 'informations', 'orologiques', 'fiables', 'pour', 'liorer', 'la', 'Les', 'orologues', 'Environnement', 'et', 'Changement', 'climatique', 'Canada', 'ont', 'la', 'rence', 'scientifique', 'Arctic', 'Change', '2017', 'bec', 'pour', 'changer', 'des', 'es', 'sur', 'la', 'liorer', 'les', 'visions', 'orologiques', 'dans', 'le', 'Nord', 'ArcticChange2017']","[u'saviez', u'vous', u'que', 'un', u'tier', 'de', 'la', u'mass', u'terrestr', 'du', u'canada', 'se', u'trouv', 'au', u'nord', 'du', u'cercl', u'polair', u'arctiqu', u'des', u'changement', u'spectaculair', u'dan', u'les', u'condit', u'orologiqu', u'climatiqu', 'et', u'glaciell', u'dan', u'arctiqu', u'ont', u'les', u'humain', u'ant', 'un', u'plus', u'grand', u'besoin', u'inform', u'orologiqu', u'fiabl', u'pour', u'liorer', 'la', u'les', u'orologu', u'environn', 'et', u'changement', u'climatiqu', u'canada', u'ont', 'la', u'renc', u'scientifiqu', u'arctic', u'chang', u'2017', u'bec', u'pour', u'changer', u'des', 'es', u'sur', 'la', u'liorer', u'les', u'vision', u'orologiqu', u'dan', 'le', u'nord', u'arcticchange2017']","Saviez-vous que près d’un tiers de la masse terrestre du Canada se trouve au nord du cercle polaire arctique? Des changements spectaculaires dans les conditions météorologiques, climatiques et glacielles dans l'Arctique ont augmentés les activités humaines, créant un plus grand besoin d'informations météorologiques fiables pour améliorer la sécurité.

Les météorologues d'Environnement et Changement climatique Canada ont participé à la Conférence scientifique Arctic Change 2017 à Québec pour échanger des idées sur la façon d'améliorer les prévisions météorologiques dans le Nord. #ArcticChange2017",Environmental,4,0.0,fr
623,623,460123390028_10157645058695029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157645058695029/?type=3,2016-10-24 12:10:23,4,0,0,4,0,0,0,0,0,0,"Patricia est scientifique dans le domaine de l’eau à Environnement et Changement climatique Canada. Ce qui l’inspire est l’eérience passionnante qui consiste à assembler les pièces d’un casse-tête scientifique complexe pour déterminer si des éléments sont pertinents (ou non) à une question scientifique particulière, comprendre comment ces éléments s’emboîtent et ensuite constater qu’elle a découvert de nouvelles choses. Patricia encourage les autres femmes à choisir la science. âceÀElle",['#Gr'],['http://ow.ly/X7bk305tzWv'],Patricia est scientifique dans le domaine de eau Environnement et Changement climatique Canada Ce qui inspire est rience passionnante qui consiste assembler les ces un casse scientifique complexe pour terminer si des ments sont pertinents ou non une question scientifique comprendre comment ces ments tent et ensuite constater elle couvert de nouvelles choses Patricia encourage les autres femmes choisir la science Elle http ow ly X7bk305tzWv,"['Patricia', 'est', 'scientifique', 'dans', 'le', 'domaine', 'de', 'eau', 'Environnement', 'et', 'Changement', 'climatique', 'Canada', 'Ce', 'qui', 'inspire', 'est', 'rience', 'passionnante', 'qui', 'consiste', 'assembler', 'les', 'ces', 'un', 'casse', 'scientifique', 'complexe', 'pour', 'terminer', 'si', 'des', 'ments', 'sont', 'pertinents', 'ou', 'non', 'une', 'question', 'scientifique', 'comprendre', 'comment', 'ces', 'ments', 'tent', 'et', 'ensuite', 'constater', 'elle', 'couvert', 'de', 'nouvelles', 'choses', 'Patricia', 'encourage', 'les', 'autres', 'femmes', 'choisir', 'la', 'science', 'Elle', 'http', 'ow', 'ly', 'X7bk305tzWv']","[u'patricia', u'est', u'scientifiqu', u'dan', 'le', u'domain', 'de', u'eau', u'environn', 'et', u'changement', u'climatiqu', u'canada', 'ce', u'qui', u'inspir', u'est', u'rienc', u'passionnant', u'qui', u'consist', u'assembl', u'les', u'ces', 'un', u'cass', u'scientifiqu', u'complex', u'pour', u'termin', 'si', u'des', u'ment', u'sont', u'pertin', 'ou', u'non', u'une', u'question', u'scientifiqu', u'comprendr', u'comment', u'ces', u'ment', u'tent', 'et', u'ensuit', u'constat', u'ell', u'couvert', 'de', u'nouvell', u'chose', u'patricia', u'encourag', u'les', u'autr', u'femm', u'choisir', 'la', u'scienc', u'ell', u'http', 'ow', 'ly', u'x7bk305tzwv']","Patricia est scientifique dans le domaine de l’eau à Environnement et Changement climatique Canada. Ce qui l’inspire est l’expérience passionnante qui consiste à assembler les pièces d’un casse-tête scientifique complexe pour déterminer si des éléments sont pertinents (ou non) à une question scientifique particulière, comprendre comment ces éléments s’emboîtent et ensuite constater qu’elle a découvert de nouvelles choses. Patricia encourage les autres femmes à choisir la science. #GrâceÀElle http://ow.ly/X7bk305tzWv",Environmental,4,0.0,fr
624,624,460123390028_10159746059920029,Environnement et Changement climatique,video,https://www.facebook.com/EnvironnementetChangementclimatique/videos/394378127685386/,2017-12-15 14:40:08,4,0,0,2,2,0,0,0,0,0,"La ministre de l’Environnement et du Changement climatique, Catherine McKenna, a annoncé milliard de dollars pour les projets liés au Fonds du leadership pour l’économie à faibles émissions de carbone qui réduira les émissions de gaz à effet de serre comparable à retirer près de million de véhicules des routes canadiennes, favorisant l’essor d’une économie propre et la création d’environ emplois! Consultez notre nouvelle page Facebook Environnement et Changement Climatique pour en apprendre davantage!",[],['http://ow.ly/aqn030hfWRv'],La ministre de Environnement et du Changement climatique Catherine McKenna milliard de dollars pour les projets au Fonds du leadership pour conomie faibles missions de carbone qui duira les missions de gaz effet de serre comparable retirer de million de hicules des routes canadiennes favorisant essor une conomie propre et la ation environ 40 000 emplois Consultez notre nouvelle page Facebook Environnement et Changement Climatique pour en apprendre davantage http ow ly aqn030hfWRv,"['La', 'ministre', 'de', 'Environnement', 'et', 'du', 'Changement', 'climatique', 'Catherine', 'McKenna', 'milliard', 'de', 'dollars', 'pour', 'les', 'projets', 'au', 'Fonds', 'du', 'leadership', 'pour', 'conomie', 'faibles', 'missions', 'de', 'carbone', 'qui', 'duira', 'les', 'missions', 'de', 'gaz', 'effet', 'de', 'serre', 'comparable', 'retirer', 'de', 'million', 'de', 'hicules', 'des', 'routes', 'canadiennes', 'favorisant', 'essor', 'une', 'conomie', 'propre', 'et', 'la', 'ation', 'environ', '40', '000', 'emplois', 'Consultez', 'notre', 'nouvelle', 'page', 'Facebook', 'Environnement', 'et', 'Changement', 'Climatique', 'pour', 'en', 'apprendre', 'davantage', 'http', 'ow', 'ly', 'aqn030hfWRv']","['la', u'ministr', 'de', u'environn', 'et', 'du', u'changement', u'climatiqu', u'catherin', u'mckenna', u'milliard', 'de', u'dollar', u'pour', u'les', u'projet', 'au', u'fond', 'du', u'leadership', u'pour', u'conomi', u'faibl', u'mission', 'de', u'carbon', u'qui', u'duira', u'les', u'mission', 'de', u'gaz', u'effet', 'de', u'serr', u'compar', u'retir', 'de', u'million', 'de', u'hicul', u'des', u'rout', u'canadienn', u'favoris', u'essor', u'une', u'conomi', u'propr', 'et', 'la', u'ation', u'environ', '40', u'000', u'emploi', u'consultez', u'notr', u'nouvell', u'page', u'facebook', u'environn', 'et', u'changement', u'climatiqu', u'pour', 'en', u'apprendr', u'davantag', u'http', 'ow', 'ly', u'aqn030hfwrv']","La ministre de l’Environnement et du Changement climatique, Catherine McKenna, a annoncé 1 milliard de dollars pour les projets liés au Fonds du leadership pour l’économie à faibles émissions de carbone qui réduira les émissions de gaz à effet de serre comparable à retirer près de 1 million de véhicules des routes canadiennes, favorisant l’essor d’une économie propre et la création d’environ 40 000 emplois! 

Consultez notre nouvelle page Facebook Environnement et Changement Climatique pour en apprendre davantage! http://ow.ly/aqn030hfWRv",Environmental,4,0.0,fr
625,625,460123390028_10157767060900029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157767060900029/?type=3,2016-11-17 07:00:58,3,0,1,3,0,0,0,0,0,0,C’est la Journée mondiale des étudiants! Saviez-vous que les programmes d’études en environnement et en développement durable sont de plus en plus recherchés? Pourquoi ne pas devenir étudiant d’un jour et lire la Stratégie fédérale de développement durable -2019?,[],['http://ow.ly/ROUh306fgMQ'],est la mondiale des tudiants Saviez vous que les programmes tudes en environnement et en veloppement durable sont de plus en plus Pourquoi ne pas devenir tudiant un jour et lire la gie rale de veloppement durable 2016 2019 http ow ly ROUh306fgMQ,"['est', 'la', 'mondiale', 'des', 'tudiants', 'Saviez', 'vous', 'que', 'les', 'programmes', 'tudes', 'en', 'environnement', 'et', 'en', 'veloppement', 'durable', 'sont', 'de', 'plus', 'en', 'plus', 'Pourquoi', 'ne', 'pas', 'devenir', 'tudiant', 'un', 'jour', 'et', 'lire', 'la', 'gie', 'rale', 'de', 'veloppement', 'durable', '2016', '2019', 'http', 'ow', 'ly', 'ROUh306fgMQ']","[u'est', 'la', u'mondial', u'des', u'tudiant', u'saviez', u'vous', u'que', u'les', u'programm', u'tude', 'en', u'environn', 'et', 'en', u'velopp', u'durabl', u'sont', 'de', u'plus', 'en', u'plus', u'pourquoi', 'ne', u'pas', u'devenir', u'tudiant', 'un', u'jour', 'et', u'lire', 'la', u'gie', u'rale', 'de', u'velopp', u'durabl', u'2016', u'2019', u'http', 'ow', 'ly', u'rouh306fgmq']",C’est la Journée mondiale des étudiants! Saviez-vous que les programmes d’études en environnement et en développement durable sont de plus en plus recherchés? Pourquoi ne pas devenir étudiant d’un jour et lire la Stratégie fédérale de développement durable 2016-2019? http://ow.ly/ROUh306fgMQ,Economical,4,0.0,fr
626,626,460123390028_10158307130390029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158307130390029/?type=3,2017-02-28 11:20:12,3,1,0,3,0,0,0,0,0,0,"L’eition au froid extrême peut être dangereuse, voire mortelle. Les extrémités de votre corps, comme vos oreilles, votre nez, vos doigts et vos orteils perdent leur chaleur le plus rapidement. La peau eée peut geler, ce qui entraîne des gelures superficielles ou des engelures. Dans des conditions extrêmes ou après avoir été eé au froid pendant de longues périodes, le reste de votre corps peut également perdre sa chaleur et causer de l’hypothermie. Renseignez-vous sur ce que vous devez faire et ne pas faire si vous souffrez de blessures dues au froid :",[],['http://ow.ly/Wg8E309rb5z'],exposition au froid peut dangereuse voire mortelle Les de votre corps comme vos oreilles votre nez vos doigts et vos orteils perdent leur chaleur le plus rapidement La peau peut geler ce qui ne des gelures superficielles ou des engelures Dans des conditions ou avoir au froid pendant de longues riodes le reste de votre corps peut galement perdre sa chaleur et causer de hypothermie Renseignez vous sur ce que vous devez faire et ne pas faire si vous souffrez de blessures dues au froid http ow ly Wg8E309rb5z,"['exposition', 'au', 'froid', 'peut', 'dangereuse', 'voire', 'mortelle', 'Les', 'de', 'votre', 'corps', 'comme', 'vos', 'oreilles', 'votre', 'nez', 'vos', 'doigts', 'et', 'vos', 'orteils', 'perdent', 'leur', 'chaleur', 'le', 'plus', 'rapidement', 'La', 'peau', 'peut', 'geler', 'ce', 'qui', 'ne', 'des', 'gelures', 'superficielles', 'ou', 'des', 'engelures', 'Dans', 'des', 'conditions', 'ou', 'avoir', 'au', 'froid', 'pendant', 'de', 'longues', 'riodes', 'le', 'reste', 'de', 'votre', 'corps', 'peut', 'galement', 'perdre', 'sa', 'chaleur', 'et', 'causer', 'de', 'hypothermie', 'Renseignez', 'vous', 'sur', 'ce', 'que', 'vous', 'devez', 'faire', 'et', 'ne', 'pas', 'faire', 'si', 'vous', 'souffrez', 'de', 'blessures', 'dues', 'au', 'froid', 'http', 'ow', 'ly', 'Wg8E309rb5z']","[u'exposit', 'au', u'froid', u'peut', u'dangereus', u'voir', u'mortell', u'les', 'de', u'votr', u'corp', u'comm', u'vos', u'oreill', u'votr', u'nez', u'vos', u'doigt', 'et', u'vos', u'orteil', u'perdent', u'leur', u'chaleur', 'le', u'plus', u'rapid', 'la', u'peau', u'peut', u'geler', 'ce', u'qui', 'ne', u'des', u'gelur', u'superficiell', 'ou', u'des', u'engelur', u'dan', u'des', u'condit', 'ou', u'avoir', 'au', u'froid', u'pendant', 'de', u'longu', u'riod', 'le', u'rest', 'de', u'votr', u'corp', u'peut', u'galement', u'perdr', 'sa', u'chaleur', 'et', u'causer', 'de', u'hypothermi', u'renseignez', u'vous', u'sur', 'ce', u'que', u'vous', u'devez', u'fair', 'et', 'ne', u'pas', u'fair', 'si', u'vous', u'souffrez', 'de', u'blessur', u'due', 'au', u'froid', u'http', 'ow', 'ly', u'wg8e309rb5z']","L’exposition au froid extrême peut être dangereuse, voire mortelle. Les extrémités de votre corps, comme vos oreilles, votre nez, vos doigts et vos orteils perdent leur chaleur le plus rapidement. La peau exposée peut geler, ce qui entraîne des gelures superficielles ou des engelures. Dans des conditions extrêmes ou après avoir été exposé au froid pendant de longues périodes, le reste de votre corps peut également perdre sa chaleur et causer de l’hypothermie. 

Renseignez-vous sur ce que vous devez faire et ne pas faire si vous souffrez de blessures dues au froid : http://ow.ly/Wg8E309rb5z",Environmental,4,0.0,fr
627,627,460123390028_10159714540765029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159714540765029/?type=3,2017-12-08 16:00:44,3,1,0,3,0,0,0,0,0,0,"Employeurs, voyez ce qu’offrent les stages du Programme de stages en sciences et technologie :",['#EmploisVerts'],['http://ow.ly/leAm30h5ehk'],Employeurs voyez ce offrent les stages EmploisVerts du Programme de stages en sciences et technologie http ow ly leAm30h5ehk,"['Employeurs', 'voyez', 'ce', 'offrent', 'les', 'stages', 'EmploisVerts', 'du', 'Programme', 'de', 'stages', 'en', 'sciences', 'et', 'technologie', 'http', 'ow', 'ly', 'leAm30h5ehk']","[u'employeur', u'voyez', 'ce', u'offrent', u'les', u'stage', u'emploisvert', 'du', u'programm', 'de', u'stage', 'en', u'scienc', 'et', u'technologi', u'http', 'ow', 'ly', u'leam30h5ehk']","Employeurs, voyez ce qu’offrent les stages #EmploisVerts du Programme de stages en sciences et technologie : http://ow.ly/leAm30h5ehk",Economical,4,0.0,fr
