,Unnamed: 0,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,Reactions_SUM,average_sentiment_score,language
43,43,318424514044_10155291131919045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155291131919045/?type=3,2016-10-24 09:30:19,86,1,62,75,10,0,0,0,1,0,"It’s ! Bats are vital to the health of our environment and economy. Bats work hard at night by eating thousands of insects, by pollinating flowers, and by spreading seeds that grow new plants and trees. With the help of the Canadian Wildlife Federation, find out how to create a habitat for bats in your yard!",['#BatWeek'],['http://ow.ly/R9Wo305trQk'],BatWeek Bats vital health environment economy Bats work hard night eating thousands insects pollinating flowers spreading seeds grow new plants trees help Canadian Wildlife Federation find create habitat bats yard http ow ly R9Wo305trQk,"['BatWeek', 'Bats', 'vital', 'health', 'environment', 'economy', 'Bats', 'work', 'hard', 'night', 'eating', 'thousands', 'insects', 'pollinating', 'flowers', 'spreading', 'seeds', 'grow', 'new', 'plants', 'trees', 'help', 'Canadian', 'Wildlife', 'Federation', 'find', 'create', 'habitat', 'bats', 'yard', 'http', 'ow', 'ly', 'R9Wo305trQk']","[u'batweek', u'bat', u'vital', u'health', u'environ', u'economi', u'bat', u'work', u'hard', u'night', u'eat', u'thousand', u'insect', u'pollin', u'flower', u'spread', u'seed', u'grow', u'new', u'plant', u'tree', u'help', u'canadian', u'wildlif', u'feder', u'find', u'creat', u'habitat', u'bat', u'yard', u'http', 'ow', 'ly', u'r9wo305trqk']","It’s #BatWeek! Bats are vital to the health of our environment and economy. Bats work hard at night by eating thousands of insects, by pollinating flowers, and by spreading seeds that grow new plants and trees. 

With the help of the Canadian Wildlife Federation, find out how to create a habitat for bats in your yard! http://ow.ly/R9Wo305trQk",Environmental,149,0.5,en
44,44,318424514044_10154738149479045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154738149479045/?type=3,2016-05-04 15:35:11,143,1,3,140,3,0,0,0,0,0,“I didn't think there was this much green in the whole galaxy.” – Rey Grasslands National Park,"['#StarWarsDay', '#MayThe4thBeWithYou']",[],think much green whole galaxy Rey Grasslands National Park StarWarsDay MayThe4thBeWithYou,"['think', 'much', 'green', 'whole', 'galaxy', 'Rey', 'Grasslands', 'National', 'Park', 'StarWarsDay', 'MayThe4thBeWithYou']","[u'think', u'much', u'green', u'whole', u'galaxi', u'rey', u'grassland', u'nation', u'park', u'starwarsday', u'maythe4thbewithyou']",“I didn't think there was this much green in the whole galaxy.” – Rey Grasslands National Park #StarWarsDay #MayThe4thBeWithYou,Environmental,147,0.55,en
45,45,318424514044_10154585889914045,,video,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10154585889914045/,2016-03-18 16:12:26,67,6,74,63,4,0,0,0,0,0,"Will you flip the switch for Earth Hour? Saturday at :30PM, show support to change climate change.",[],[],flip switch Earth Hour Saturday 30PM show support change climate change,"['flip', 'switch', 'Earth', 'Hour', 'Saturday', '30PM', 'show', 'support', 'change', 'climate_change']","[u'flip', u'switch', u'earth', u'hour', u'saturday', u'30pm', u'show', u'support', u'chang', u'climate_chang']","Will you flip the switch for Earth Hour? Saturday at 8:30PM, show support to change climate change.",Environmental,147,0.11875,en
46,46,318424514044_10155377927159045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155377927159045/?type=3,2016-11-17 10:53:35,116,8,22,102,14,0,0,0,0,0,"Breaking news! Results of the Royal Canadian Geographic Society’s National Bird contest are in! Congratulations to the Gray Jay! Did you know, the Gray Jay is found in all provinces and territories, figures strongly in Aboriginal culture, and stays in Canada year-round? Thank you Canadians for engaging and demonstrating passion for birds! Let’s keep working together to conserve and protect all birds.",[],[],Breaking news Results Royal Canadian Geographic National Bird contest Congratulations Gray Jay know Gray Jay found 13 provinces territories figures strongly Aboriginal culture stays Canada year round Thank Canadians engaging demonstrating passion birds keep working together conserve protect birds,"['Breaking', 'news', 'Results', 'Royal', 'Canadian', 'Geographic', 'National', 'Bird', 'contest', 'Congratulations', 'Gray', 'Jay', 'know', 'Gray', 'Jay', 'found', '13', 'provinces', 'territories', 'figures', 'strongly', 'Aboriginal', 'culture', 'stays', 'Canada', 'year', 'round', 'Thank', 'Canadians', 'engaging', 'demonstrating', 'passion', 'birds', 'keep', 'working', 'together', 'conserve', 'protect', 'birds']","[u'break', u'news', u'result', u'royal', u'canadian', u'geograph', u'nation', u'bird', u'contest', u'congratul', u'gray', u'jay', u'know', u'gray', u'jay', u'found', '13', u'provinc', u'territori', u'figur', u'strong', u'aborigin', u'cultur', u'stay', u'canada', u'year', u'round', u'thank', u'canadian', u'engag', u'demonstr', u'passion', u'bird', u'keep', u'work', u'togeth', u'conserv', u'protect', u'bird']","Breaking news! Results of the Royal Canadian Geographic Society’s National Bird contest are in! Congratulations to the Gray Jay!
Did you know, the Gray Jay is found in all 13 provinces and territories, figures strongly in Aboriginal culture, and stays in Canada year-round?
Thank you Canadians for engaging and demonstrating passion for birds! Let’s keep working together to conserve and protect all birds.",Environmental,146,0.23080357142857144,en
47,47,318424514044_10154546378374045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154546378374045/?type=3,2016-03-07 14:10:30,125,2,18,122,1,2,0,0,0,0,Interested in ice and iceberg conditions in Canadian waters? The Canadian Ice Service has all the information you need. u,[],['http://ow.ly/ZauV'],Interested ice iceberg conditions Canadian waters Canadian Ice Service information need http ow ly ZauVu,"['Interested', 'ice', 'iceberg', 'conditions', 'Canadian', 'waters', 'Canadian', 'Ice', 'Service', 'information', 'need', 'http', 'ow', 'ly', 'ZauVu']","[u'interest', u'ice', u'iceberg', u'condit', u'canadian', u'water', u'canadian', u'ice', u'servic', u'inform', u'need', u'http', 'ow', 'ly', u'zauvu']",Interested in ice and iceberg conditions in Canadian waters? The Canadian Ice Service has all the information you need. http://ow.ly/ZauVu,Environmental,145,0.0,en
48,48,318424514044_10154585353219045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154585353219045/?type=3,2016-03-18 12:45:35,125,6,11,116,8,0,0,1,0,0,"Did you know that climate change affects water levels? If you love the outdoors or enjoy fishing, this affects you, too. In the past few years, global warming has caused a drop in water levels in the Great Lakes and the St. Lawrence River upstream from Québec. The Government of Canada is working to enhance these ecosystems for future generations.",[],['http://ow.ly/ZE1Xy'],know climate change affects water levels love outdoors enjoy fishing affects past years global warming caused drop water levels Great Lakes St Lawrence River upstream bec Government Canada working enhance ecosystems future generations http ow ly ZE1Xy,"['know', 'climate_change', 'affects', 'water', 'levels', 'love', 'outdoors', 'enjoy', 'fishing', 'affects', 'past', 'years', 'global', 'warming', 'caused', 'drop', 'water', 'levels', 'Great', 'Lakes', 'St', 'Lawrence', 'River', 'upstream', 'bec', 'Government', 'Canada', 'working', 'enhance', 'ecosystems', 'future', 'generations', 'http', 'ow', 'ly', 'ZE1Xy']","[u'know', u'climate_chang', u'affect', u'water', u'level', u'love', u'outdoor', u'enjoy', u'fish', u'affect', u'past', u'year', u'global', u'warm', u'caus', u'drop', u'water', u'level', u'great', u'lake', 'st', u'lawrenc', u'river', u'upstream', u'bec', u'govern', u'canada', u'work', u'enhanc', u'ecosystem', u'futur', u'generat', u'http', 'ow', 'ly', u'ze1xi']","Did you know that climate change affects water levels? If you love the outdoors or enjoy fishing, this affects you, too. In the past few years, global warming has caused a drop in water levels in the Great Lakes and the St. Lawrence River upstream from Québec. The Government of Canada is working to enhance these ecosystems for future generations. http://ow.ly/ZE1Xy",Environmental,142,0.11607142857142858,en
49,49,318424514044_10155481124659045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155481124659045/?type=3,2016-12-14 07:55:16,95,1,43,91,4,0,0,0,0,0,"Join the with Bird Studies Canada! Starting today until January , , participate in this great event along with some of Environment and Climate Change Canada’s wildlife biologists, by finding a count near you. Don't forget to share your pics! For more info:","['#ChristmasBirdCount', '#BirdYear']",['http://ow.ly/VX9L3075eK5'],Join ChristmasBirdCount Bird Studies Canada Starting today January 2017 participate great event along Environment Climate Change wildlife biologists finding count near forget share pics info http ow ly VX9L3075eK5 BirdYear,"['Join', 'ChristmasBirdCount', 'Bird', 'Studies', 'Canada', 'Starting', 'today', 'January', '2017', 'participate', 'great', 'event', 'along', 'Environment', 'Climate', 'Change', 'wildlife', 'biologists', 'finding', 'count', 'near', 'forget', 'share', 'pics', 'info', 'http', 'ow', 'ly', 'VX9L3075eK5', 'BirdYear']","[u'join', u'christmasbirdcount', u'bird', u'studi', u'canada', u'start', u'today', u'januari', u'2017', u'particip', u'great', u'event', u'along', u'environ', u'climat', u'chang', u'wildlif', u'biologist', u'find', u'count', u'near', u'forget', u'share', u'pic', u'info', u'http', 'ow', 'ly', u'vx9l3075ek5', u'birdyear']","Join the #ChristmasBirdCount with Bird Studies Canada! 🐦

Starting today until January 5, 2017, participate in this great event along with some of Environment and Climate Change Canada’s wildlife biologists, by finding a count near you. Don't forget to share your pics! 📸

For more info: http://ow.ly/VX9L3075eK5 #BirdYear",Environmental,139,0.375,en
50,50,318424514044_10156305471274045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156305471274045/?type=3,2017-07-16 13:40:09,94,14,30,89,1,1,3,0,0,0,Did you know that garter snakes can release a foul smelling liquid if they are disturbed? Think twice about picking one up. Happy World Snakes Day!,[],[],know garter snakes release foul smelling liquid disturbed Think twice picking one Happy World Snakes Day,"['know', 'garter', 'snakes', 'release', 'foul', 'smelling', 'liquid', 'disturbed', 'Think', 'twice', 'picking', 'one', 'Happy', 'World', 'Snakes', 'Day']","[u'know', u'garter', u'snake', u'releas', u'foul', u'smell', u'liquid', u'disturb', u'think', u'twice', u'pick', u'one', u'happi', u'world', u'snake', u'day']",Did you know that garter snakes can release a foul smelling liquid if they are disturbed? Think twice about picking one up. Happy World Snakes Day! 🐍,Environmental,138,0.18772615131578949,en
51,51,318424514044_10154759028184045,Untitled Album,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.10154759027089045.1073741869.318424514044/10154759028184045/?type=3,2016-05-12 11:30:50,127,0,10,119,6,2,0,0,0,0,"The Environment and Climate Change Canada team is continuing its inventory of waterfowl in the boreal forest. Climb aboard and get a bird’s-eye view of waterfowl species! Over the coming weeks, the team will visit the following regions: Chibougamau, Parent, Lac Lac-Saint-Jean, Chutes-des-Passes, Baie-Comeau, Sept-Îles, Havre-Saint-Pierre, Natashquan, Manic-Cinq and Parc des Laurentides.",[],[],Environment Climate Change Canada team continuing inventory waterfowl boreal forest Climb aboard get eye view waterfowl species coming weeks team visit following regions Chibougamau Parent Lac Lac Saint Jean Chutes des Passes Baie Comeau Sept les Havre Saint Pierre Natashquan Manic Cinq Parc des Laurentides,"['Environment', 'Climate', 'Change', 'Canada', 'team', 'continuing', 'inventory', 'waterfowl', 'boreal', 'forest', 'Climb', 'aboard', 'get', 'eye', 'view', 'waterfowl', 'species', 'coming', 'weeks', 'team', 'visit', 'following', 'regions', 'Chibougamau', 'Parent', 'Lac', 'Lac', 'Saint', 'Jean', 'Chutes', 'des', 'Passes', 'Baie', 'Comeau', 'Sept', 'les', 'Havre', 'Saint', 'Pierre', 'Natashquan', 'Manic', 'Cinq', 'Parc', 'des', 'Laurentides']","[u'environ', u'climat', u'chang', u'canada', u'team', u'continu', u'inventori', u'waterfowl', u'boreal', u'forest', u'climb', u'aboard', u'get', u'eye', u'view', u'waterfowl', u'speci', u'come', u'week', u'team', u'visit', u'follow', u'region', u'chibougamau', u'parent', u'lac', u'lac', u'saint', u'jean', u'chute', u'des', u'pass', u'baie', u'comeau', u'sept', u'les', u'havr', u'saint', u'pierr', u'natashquan', u'manic', u'cinq', u'parc', u'des', u'laurentid']","The Environment and Climate Change Canada team is continuing its inventory of waterfowl in the boreal forest. Climb aboard and get a bird’s-eye view of waterfowl species!

Over the coming weeks, the team will visit the following regions: Chibougamau, Parent, Lac Lac-Saint-Jean, Chutes-des-Passes, Baie-Comeau, Sept-Îles, Havre-Saint-Pierre, Natashquan, Manic-Cinq and Parc des Laurentides.",Environmental,137,0.0,en
52,52,318424514044_10154794458664045,Untitled Album,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.10154759027089045.1073741869.318424514044/10154794458664045/?type=3,2016-05-25 10:11:53,127,0,10,119,6,2,0,0,0,0,"The Environment and Climate Change Canada team is continuing its inventory of waterfowl in the boreal forest. Climb aboard and get a bird’s-eye view of waterfowl species! Over the coming weeks, the team will visit the following regions: Chibougamau, Parent, Lac Lac-Saint-Jean, Chutes-des-Passes, Baie-Comeau, Sept-Îles, Havre-Saint-Pierre, Natashquan, Manic-Cinq and Parc des Laurentides.",[],[],Environment Climate Change Canada team continuing inventory waterfowl boreal forest Climb aboard get eye view waterfowl species coming weeks team visit following regions Chibougamau Parent Lac Lac Saint Jean Chutes des Passes Baie Comeau Sept les Havre Saint Pierre Natashquan Manic Cinq Parc des Laurentides,"['Environment', 'Climate', 'Change', 'Canada', 'team', 'continuing', 'inventory', 'waterfowl', 'boreal', 'forest', 'Climb', 'aboard', 'get', 'eye', 'view', 'waterfowl', 'species', 'coming', 'weeks', 'team', 'visit', 'following', 'regions', 'Chibougamau', 'Parent', 'Lac', 'Lac', 'Saint', 'Jean', 'Chutes', 'des', 'Passes', 'Baie', 'Comeau', 'Sept', 'les', 'Havre', 'Saint', 'Pierre', 'Natashquan', 'Manic', 'Cinq', 'Parc', 'des', 'Laurentides']","[u'environ', u'climat', u'chang', u'canada', u'team', u'continu', u'inventori', u'waterfowl', u'boreal', u'forest', u'climb', u'aboard', u'get', u'eye', u'view', u'waterfowl', u'speci', u'come', u'week', u'team', u'visit', u'follow', u'region', u'chibougamau', u'parent', u'lac', u'lac', u'saint', u'jean', u'chute', u'des', u'pass', u'baie', u'comeau', u'sept', u'les', u'havr', u'saint', u'pierr', u'natashquan', u'manic', u'cinq', u'parc', u'des', u'laurentid']","The Environment and Climate Change Canada team is continuing its inventory of waterfowl in the boreal forest. Climb aboard and get a bird’s-eye view of waterfowl species!

Over the coming weeks, the team will visit the following regions: Chibougamau, Parent, Lac Lac-Saint-Jean, Chutes-des-Passes, Baie-Comeau, Sept-Îles, Havre-Saint-Pierre, Natashquan, Manic-Cinq and Parc des Laurentides.",Environmental,137,0.0,en
53,53,318424514044_10155107997479045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155107997479045/?type=3,2016-09-02 15:45:19,130,3,3,125,4,1,0,0,0,0,Biologist Hannah’s Science Horizons Youth Internship gave her long-term work eerience in watershed management. During her internship she collected water quality and aquatic life samples and updated the Hammond River strategic management plan. She now works for the Hammond River Angling Association. Build your skills and work eerience too! Apply for a Science Horizons Youth Internship today. 1,[],"['http://ow.ly/O1nQ303QbH', 'http://ow.ly/qh4V303QbHX']",Biologist Science Horizons Youth Internship gave long term work experience watershed management internship collected water quality aquatic life samples updated Hammond River strategic management plan works Hammond River Angling Association Build skills work experience Apply Science Horizons Youth Internship today http ow ly O1nQ303QbH1 http ow ly qh4V303QbHX,"['Biologist', 'Science', 'Horizons', 'Youth', 'Internship', 'gave', 'long', 'term', 'work', 'experience', 'watershed', 'management', 'internship', 'collected', 'water', 'quality', 'aquatic', 'life', 'samples', 'updated', 'Hammond', 'River', 'strategic', 'management', 'plan', 'works', 'Hammond', 'River', 'Angling', 'Association', 'Build', 'skills', 'work', 'experience', 'Apply', 'Science', 'Horizons', 'Youth', 'Internship', 'today', 'http', 'ow', 'ly', 'O1nQ303QbH1', 'http', 'ow', 'ly', 'qh4V303QbHX']","[u'biologist', u'scienc', u'horizon', u'youth', u'internship', u'gave', u'long', u'term', u'work', u'experi', u'watersh', u'manag', u'internship', u'collect', u'water', u'qualiti', u'aquat', u'life', u'sampl', u'updat', u'hammond', u'river', u'strateg', u'manag', u'plan', u'work', u'hammond', u'river', u'angl', u'associ', u'build', u'skill', u'work', u'experi', u'appli', u'scienc', u'horizon', u'youth', u'internship', u'today', u'http', 'ow', 'ly', u'o1nq303qbh1', u'http', 'ow', 'ly', u'qh4v303qbhx']","Biologist Hannah’s Science Horizons Youth Internship gave her long-term work experience in watershed management. During her internship she collected water quality and aquatic life samples and updated the Hammond River strategic management plan. She now works for the Hammond River Angling Association. 
Build your skills and work experience too! Apply for a Science Horizons Youth Internship today. http://ow.ly/O1nQ303QbH1 http://ow.ly/qh4V303QbHX",Environmental,136,-0.004166666666666663,en
54,54,318424514044_10155535070164045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155535070164045/?type=3,2016-12-28 08:55:19,128,1,7,121,3,4,0,0,0,0,"Eating and drinking in the field are a little different than the way you do it at home. Here’s the Trail Valley Creek camp kitchen in the Northwest Territories, which kept the climate science team well-fed and supplied with warm drinks.",['#ArcticScience'],[],Eating drinking field little different way home Trail Valley Creek camp kitchen Northwest Territories kept climate science team well fed supplied warm drinks ArcticScience,"['Eating', 'drinking', 'field', 'little', 'different', 'way', 'home', 'Trail', 'Valley', 'Creek', 'camp', 'kitchen', 'Northwest', 'Territories', 'kept', 'climate', 'science', 'team', 'well', 'fed', 'supplied', 'warm', 'drinks', 'ArcticScience']","[u'eat', u'drink', u'field', u'littl', u'differ', u'way', u'home', u'trail', u'valley', u'creek', u'camp', u'kitchen', u'northwest', u'territori', u'kept', u'climat', u'scienc', u'team', u'well', u'fed', u'suppli', u'warm', u'drink', u'arcticsci']","Eating and drinking in the field are a little different than the way you do it at home. Here’s the Trail Valley Creek camp kitchen in the Northwest Territories, which kept the climate science team well-fed and supplied with warm drinks. #ArcticScience",Environmental,136,0.375,en
55,55,318424514044_10156673515894045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156673515894045/?type=3,2017-11-01 15:01:20,90,2,41,86,4,0,0,0,0,0,"Happy anniversary ! Environment and Climate Change Canada’s Canadian Wildlife Service has been serving Canadian wildlife for years, and more to come! 8",['#CanadianWildlifeService'],['http://ow.ly/ZyfF30ghPi'],Happy anniversary CanadianWildlifeService Environment Climate Change Canadian Wildlife Service serving Canadian wildlife 70 years come http ow ly ZyfF30ghPi8,"['Happy', 'anniversary', 'CanadianWildlifeService', 'Environment', 'Climate', 'Change', 'Canadian', 'Wildlife', 'Service', 'serving', 'Canadian', 'wildlife', '70', 'years', 'come', 'http', 'ow', 'ly', 'ZyfF30ghPi8']","[u'happi', u'anniversari', u'canadianwildlifeservic', u'environ', u'climat', u'chang', u'canadian', u'wildlif', u'servic', u'serv', u'canadian', u'wildlif', '70', u'year', u'come', u'http', 'ow', 'ly', u'zyff30ghpi8']","Happy anniversary #CanadianWildlifeService! 🎉

Environment and Climate Change Canada’s Canadian Wildlife Service has been serving Canadian wildlife for 70 years, and more to come! http://ow.ly/ZyfF30ghPi8",Environmental,133,0.564781746031746,en
56,56,318424514044_10155225661999045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155225661999045/?type=3,2016-10-07 13:55:13,122,1,8,108,13,1,0,0,0,0,Yeah! It’s Thanksgiving long week-end! Connect with nature by enjoying the great outdoors!,[],['http://ow.ly/PAPe304XJnr'],Yeah Thanksgiving long week end Connect nature enjoying great outdoors http ow ly PAPe304XJnr,"['Yeah', 'Thanksgiving', 'long', 'week', 'end', 'Connect', 'nature', 'enjoying', 'great', 'outdoors', 'http', 'ow', 'ly', 'PAPe304XJnr']","[u'yeah', u'thanksgiv', u'long', u'week', u'end', u'connect', u'natur', u'enjoy', u'great', u'outdoor', u'http', 'ow', 'ly', u'pape304xjnr']",Yeah! It’s Thanksgiving long week-end! Connect with nature by enjoying the great outdoors! http://ow.ly/PAPe304XJnr,Environmental,131,0.0,en
57,57,318424514044_10155852914409045,World Water Day,video,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155852914409045/,2017-03-22 12:28:13,96,4,30,84,9,0,0,2,1,0,Canadian freshwater is an essential source in our daily lives. Protecting it is everyone’s responsibility.,['#WorldWaterDay'],[],Canadian freshwater essential source daily lives Protecting responsibility WorldWaterDay,"['Canadian', 'freshwater', 'essential', 'source', 'daily', 'lives', 'Protecting', 'responsibility', 'WorldWaterDay']","[u'canadian', u'freshwat', u'essenti', u'sourc', u'daili', u'live', u'protect', u'respons', u'worldwaterday']",Canadian freshwater is an essential source in our daily lives. Protecting it is everyone’s responsibility. #WorldWaterDay,Environmental,130,-0.25384615384615383,en
58,58,318424514044_10155754505939045,,video,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155754505939045/,2017-02-24 19:00:02,109,2,13,93,14,2,0,0,0,0,The proposed designation of Scott Islands will give it the special status of Canada’s first marine National Wildlife Area – to be added to the list of Environment and Climate Change Canada’s other National Wildlife Areas – and Migratory Bird Sanctuaries – that protect approximately million hectares of land and marine habitats! D,[],['http://ow.ly/XBFZ309kZl'],proposed designation Scott Islands give special status first marine National Wildlife Area added list Environment Climate Change 54 National Wildlife Areas 92 Migratory Bird Sanctuaries protect approximately 12 million hectares land marine habitats http ow ly XBFZ309kZlD,"['proposed', 'designation', 'Scott', 'Islands', 'give', 'special', 'status', 'first', 'marine', 'National', 'Wildlife', 'Area', 'added', 'list', 'Environment', 'Climate', 'Change', '54', 'National', 'Wildlife', 'Areas', '92', 'Migratory', 'Bird', 'Sanctuaries', 'protect', 'approximately', '12', 'million', 'hectares', 'land', 'marine', 'habitats', 'http', 'ow', 'ly', 'XBFZ309kZlD']","[u'propos', u'design', u'scott', u'island', u'give', u'special', u'status', u'first', u'marin', u'nation', u'wildlif', u'area', u'ad', u'list', u'environ', u'climat', u'chang', '54', u'nation', u'wildlif', u'area', '92', u'migratori', u'bird', u'sanctuari', u'protect', u'approxim', '12', u'million', u'hectar', u'land', u'marin', u'habitat', u'http', 'ow', 'ly', u'xbfz309kzld']",The proposed designation of Scott Islands will give it the special status of Canada’s first marine National Wildlife Area – to be added to the list of Environment and Climate Change Canada’s 54 other National Wildlife Areas – and 92 Migratory Bird Sanctuaries – that protect approximately 12 million hectares of land and marine habitats! http://ow.ly/XBFZ309kZlD,Environmental,124,0.21708333333333327,en
59,59,318424514044_10154756218464045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154756218464045/?type=3,2016-05-11 08:55:12,109,2,11,106,3,0,0,0,0,0,"A first for the Maritimes, this Black-throated Sparrow made the journey from its normal range in southwest U.S. or northern Mexico deserts, canyons and badlands to spend time in Aulac, New Brunswick, this spring. 8",[],['http://ow.ly/gDE13006A4'],first Maritimes Black throated Sparrow made journey normal range southwest northern Mexico deserts canyons badlands spend time Aulac New Brunswick spring http ow ly gDE13006A48,"['first', 'Maritimes', 'Black', 'throated', 'Sparrow', 'made', 'journey', 'normal', 'range', 'southwest', 'northern', 'Mexico', 'deserts', 'canyons', 'badlands', 'spend', 'time', 'Aulac', 'New', 'Brunswick', 'spring', 'http', 'ow', 'ly', 'gDE13006A48']","[u'first', u'maritim', u'black', u'throat', u'sparrow', u'made', u'journey', u'normal', u'rang', u'southwest', u'northern', u'mexico', u'desert', u'canyon', u'badland', u'spend', u'time', u'aulac', u'new', u'brunswick', u'spring', u'http', 'ow', 'ly', u'gde13006a48']","A first for the Maritimes, this Black-throated Sparrow made the journey from its normal range in southwest U.S. or northern Mexico deserts, canyons and badlands to spend time in Aulac, New Brunswick, this spring. http://ow.ly/gDE13006A48",Environmental,122,0.5,en
60,60,318424514044_10154674148919045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154674148919045/?type=3,2016-04-11 09:50:14,41,0,79,41,0,0,0,0,0,0,"Hey, nature lovers! Let’s celebrate National Wildlife Week this year by getting out into nature, bird watching and learning more about wildlife conservation issues here in Canada and around the world. 8",[],['http://ow.ly/10wZj'],Hey nature lovers celebrate National Wildlife Week year getting nature bird watching learning wildlife conservation issues Canada around world http ow ly 10wZj8,"['Hey', 'nature', 'lovers', 'celebrate', 'National', 'Wildlife', 'Week', 'year', 'getting', 'nature', 'bird', 'watching', 'learning', 'wildlife', 'conservation', 'issues', 'Canada', 'around', 'world', 'http', 'ow', 'ly', '10wZj8']","[u'hey', u'natur', u'lover', u'celebr', u'nation', u'wildlif', u'week', u'year', u'get', u'natur', u'bird', u'watch', u'learn', u'wildlif', u'conserv', u'issu', u'canada', u'around', u'world', u'http', 'ow', 'ly', u'10wzj8']","Hey, nature lovers! Let’s celebrate National Wildlife Week this year by getting out into nature, bird watching and learning more about wildlife conservation issues here in Canada and around the world. http://ow.ly/10wZj8",Environmental,120,0.0,en
61,61,318424514044_10155103329634045,,video,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155103329634045/,2016-09-01 10:08:20,43,1,75,43,0,0,0,0,0,0,"It’s easy to buy convenient, pre-packaged snacks for school lunches, but have you considered how much waste these snacks produce? This school year, learn how to pack a litterless lunch! It’s fun, easy and the planet will thank you.",[],[],easy buy convenient pre packaged snacks school lunches considered much waste snacks produce school year learn pack litterless lunch fun easy planet thank,"['easy', 'buy', 'convenient', 'pre', 'packaged', 'snacks', 'school', 'lunches', 'considered', 'much', 'waste', 'snacks', 'produce', 'school', 'year', 'learn', 'pack', 'litterless', 'lunch', 'fun', 'easy', 'planet', 'thank']","[u'easi', u'buy', u'conveni', u'pre', u'packag', u'snack', u'school', u'lunch', u'consid', u'much', u'wast', u'snack', u'produc', u'school', u'year', u'learn', u'pack', u'litterless', u'lunch', u'fun', u'easi', u'planet', u'thank']","It’s easy to buy convenient, pre-packaged snacks for school lunches, but have you considered how much waste these snacks produce?

This school year, learn how to pack a litterless lunch! It’s fun, easy and the planet will thank you.",Environmental,119,0.3,en
62,62,318424514044_10154725784824045,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154725784824045/?type=3,2016-04-30 06:00:53,112,0,7,104,7,0,1,0,0,0,"It’s almost time to plant flowers in your garden. Welcome to the beauty of birds, butterflies, bees and other pollinators all summer long.",[],['http://ow.ly/4neNPZ'],almost time plant flowers garden Welcome beauty birds butterflies bees pollinators summer long http ow ly 4neNPZ,"['almost', 'time', 'plant', 'flowers', 'garden', 'Welcome', 'beauty', 'birds', 'butterflies', 'bees', 'pollinators', 'summer', 'long', 'http', 'ow', 'ly', '4neNPZ']","[u'almost', u'time', u'plant', u'flower', u'garden', u'welcom', u'beauti', u'bird', u'butterfli', u'bee', u'pollin', u'summer', u'long', u'http', 'ow', 'ly', u'4nenpz']","It’s almost time to plant flowers in your garden. Welcome to the beauty of birds, butterflies, bees and other pollinators all summer long. http://ow.ly/4neNPZ",Environmental,119,0.0,en
