Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,sentiment,lemmatized_text,matched_keywords,category,category
75,370233926766473_393041477819051,2017-12-12 13:05:05,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/393041477819051/?type=3,"Ballard Power System, une entreprise canadienne, produira des moteurs à pile à combustible pour les tramways en France.
Il s’agira du premier circuit de tram-bus à hydrogène en France et les seules émissions produites sont de la vapeur d’eau!
Renseignez-vous : http://ow.ly/lEum30hbh99","Ballard Power System, une entreprise canadienne, produira des moteurs à pile à combustible pour les tramways en France. Il s’agira du premier circuit de tram-bus à hydrogène en France et les seules émissions produites sont de la vapeur d’eau! Renseignez-vous : 99",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['ballard', 'power', 'system', 'entreprise', 'canadien', 'produira', 'moteur', 'pile', 'combustible', 'les', 'tramway', 'france', ""s'agira"", 'premier', 'circuit', 'tram-bus', 'hydrogène', 'france', 'les', 'seules', 'émission', 'produites', 'vapeur', ""d'eau"", 'renseignez-vous', 'httpowlyleum30hbh99']","['entreprise', 'émission']",Economical,Economical
76,370233926766473_392981277825071,2017-12-12 10:10:10,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/392981277825071/?type=3,L’entreprise canadienne Innergex produit de l’énergie propre en France. Elle compte 13 parcs éoliens plus deux autres en construction qui ensemble produiront assez d’énergie pour alimenter 160 000 maisons en Europe. Apprenez-en plus : http://ow.ly/pnfh30haXm7,L’entreprise canadienne Innergex produit de l’énergie propre en France. Elle compte parcs éoliens plus deux autres en construction qui ensemble produiront assez d’énergie pour alimenter maisons en Europe. Apprenez-en plus :,[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"[""l'entreprise"", 'canadien', 'innergex', 'produit', ""l'énergie"", 'propre', 'france', 'compte', 'parc', 'éolien', 'plus', 'deux', 'autres', 'construction', 'ensemble', 'produiront', 'assez', ""d'énergie"", 'alimenter', '160', '000', 'maison', 'europe', 'apprenez-en', 'plus', 'httpowlypnfh30haxm7']","['produit', 'propre', 'parc', 'maison']",Environmental,Environmental
77,370233926766473_392693231187209,2017-12-11 17:07:12,https://www.facebook.com/EnvironnementetChangementclimatique/videos/392693231187209/,La ministre McKenna a conclu la mission commerciale du #CanadaEnChine sur les technologies propres et a participé aux réunions du #ConseilChinois.,La ministre McKenna a conclu la mission commerciale du sur les technologies propres et a participé aux réunions du .,"['#CanadaEnChine', '#ConseilChinois']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['ministre', 'mckenna', 'conclu', 'mission', 'commercial', '#canadaenchine', 'les', 'technologie', 'propre', 'participé', 'réunion', '#conseilchinois']","['ministre', 'mckenna', 'commercial', 'technologie', 'propre']",Economical,Economical
78,370233926766473_397084057414793,2017-12-21 17:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397084057414793/,"Vous n’avez pas été sage cette année? Le Père Noël n’offrira pas de bas de Noël rempli de charbon, grâce à l’Alliance : Énergiser au-delà du charbon entre le Canada et le Royaume-Uni. 

Le Canada et ses partenaires du monde entier ont uni leurs forces pour éliminer progressivement les centrales électriques traditionnelles alimentées au charbon, afin de créer un avenir écologique et durable pour tous.

Renseignez-vous sur cet accord historique : http://ow.ly/O6BT30hnsza","Vous n’avez pas été sage cette année? Le Père Noël n’offrira pas de bas de Noël rempli de charbon, grâce à l’Alliance : Énergiser au-delà du charbon entre le Canada et le Royaume-Uni. Le Canada et ses partenaires du monde entier ont uni leurs forces pour éliminer progressivement les centrales électriques traditionnelles alimentées au charbon, afin de créer un avenir écologique et durable pour tous. Renseignez-vous sur cet accord historique :",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"[""n'avez"", 'sage', 'cette', 'année', 'père', 'noël', ""n'offrira"", 'bas', 'noël', 'rempli', 'charbon', 'grâce', ""l'alliance"", 'énergiser', 'au-delà', 'charbon', 'entre', 'canada', 'royaume-uni', 'canada', 'partenaire', 'monde', 'entier', 'uni', 'leurs', 'force', 'éliminer', 'progressivement', 'les', 'centrale', 'électriques', 'traditionnelles', 'alimentées', 'charbon', 'afin', 'créer', 'avenir', 'écologique', 'durable', 'tous', 'renseignez-vous', 'cet', 'accord', 'historique', 'httpowlyo6bt30hnsza']","['avenir', 'écologique', 'durable', 'historique']",Social,Social
79,370233926766473_397091750747357,2017-12-22 10:30:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397091750747357/,"Pour les Fêtes, magasinez de façon judicieuse et durable!  

Invitez un ami futé qui magasine avec des sacs réutilisables, qui évite les produits suremballés trop emballés ou qui sait dénicher des objets réutilisables!","Pour les Fêtes, magasinez de façon judicieuse et durable! Invitez un ami futé qui magasine avec des sacs réutilisables, qui évite les produits suremballés trop emballés ou qui sait dénicher des objets réutilisables!",[],1,0,0,1,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['les', 'fête', 'magasinez', 'façon', 'judicieuse', 'durable', 'invitez', 'ami', 'futé', 'magasine', 'sac', 'réutilisables', 'évite', 'les', 'produit', 'suremballés', 'trop', 'emballés', 'sait', 'dénicher', 'objet', 'réutilisables']","['durable', 'ami', 'réutilisables', 'produit', 'réutilisables']",Environmental,Environmental
80,370233926766473_391819197941279,2017-12-09 18:20:45,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391819107941288/?type=3,"Nous travaillons ensemble pour protéger l’environnement, faire croître notre économie et garantir de l’air pur aux citoyens de la Chine et du Canada – la ministre McKenna a discuté de collaboration accrue avec le ministre Li Ganjie, à Beijing.","Nous travaillons ensemble pour protéger l’environnement, faire croître notre économie et garantir de l’air pur aux citoyens de la Chine et du Canada – la ministre McKenna a discuté de collaboration accrue avec le ministre Li Ganjie, à Beijing.",[],0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['travaillons', 'ensemble', 'protéger', ""l'environnement"", 'faire', 'croître', 'économie', 'garantir', ""l'air"", 'pur', 'citoyen', 'chine', 'canada', 'ministre', 'mckenna', 'discuté', 'collaboration', 'accrue', 'ministre', 'ganjie', 'beijing']","['protéger', 'économie', 'ministre', 'mckenna', 'collaboration', 'ministre']",Economical,Economical
81,370233926766473_391828564607009,2017-12-09 19:09:17,https://www.facebook.com/EnvironnementetChangementclimatique/videos/391828564607009/,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise ?? Quadrogen transforme les eaux usées des stations de traitement et des décharges en énergie et en combustibles propres. http://ow.ly14en30h7El6 #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise ?? Quadrogen transforme les eaux usées des stations de traitement et des décharges en énergie et en combustibles propres.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['#canadaenchine', 'mission', 'commercial', 'ministre', 'mckenna', '#technologiespropres', ""l'entreprise"", 'quadrogen', 'transforme', 'les', 'eau', 'usées', 'station', 'traitement', 'décharge', 'énergie', 'combustible', 'propre', 'httpowly14en30h7el6', '#actionclimatique']","['commercial', 'ministre', 'mckenna', '#technologiespropres', '#technologiespropres', 'eau', 'énergie', 'énergie', 'propre']",Environmental,Environmental
82,370233926766473_391652864624579,2017-12-09 10:45:06,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391652864624579/?type=3,"#CanadaenChine – Hydrogenics ?? ce spécialise dans le développement d'infrastructures pour les piles à hydrogène pour les véhicules, tels que les autobus avec zéro émission. ow.ly/VKoU30h2j53 #ActionClimatique","– Hydrogenics ?? ce spécialise dans le développement d'infrastructures pour les piles à hydrogène pour les véhicules, tels que les autobus avec zéro émission.","['#CanadaenChine', '#ActionClimatique']",0,0,1,0,0,0,0,0,0,0,1,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['#canadaenchine', 'hydrogenics', 'spécialise', 'développement', ""d'infrastructures"", 'les', 'pile', 'hydrogène', 'les', 'véhicule', 'tels', 'les', 'autobus', 'zéro', 'émission', 'owlyvkou30h2j53', '#actionclimatique']","['hydrogenics', 'développement', 'véhicule', 'émission']",Economical,Economical
83,370233926766473_381538455636020,2017-11-16 11:55:18,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/381538415636024/?type=3,"Ce soir à 17 h (HNE)/23 h (HEC), regardez EN DIRECT l’Ambassadeur du Canada auprès de l’Allemagne et envoyé spécial auprès de l’Union européenne et de l’Europe, Stéphane Dion, prononcer la déclaration nationale du Canada à la COP23, qui réitère nos engagements dans la lutte contre les changements climatiques et l’action climatique mondiale.","Ce soir à h (HNE)/23 h (HEC), regardez EN DIRECT l’Ambassadeur du Canada auprès de l’Allemagne et envoyé spécial auprès de l’Union européenne et de l’Europe, Stéphane Dion, prononcer la déclaration nationale du Canada à la COP23, qui réitère nos engagements dans la lutte contre les changements climatiques et l’action climatique mondiale.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['soir', 'hne23', 'hec', 'regardez', 'direct', ""l'ambassadeur"", 'canada', 'auprès', ""l'allemagne"", 'envoyé', 'spécial', 'auprès', ""l'union"", 'européen', ""l'europe"", 'stéphane', 'dion', 'prononcer', 'déclaration', 'nationale', 'canada', 'cop23', 'réitère', 'engagement', 'lutte', 'contre', 'les', 'changement', 'climatiques', ""l'action"", 'climatique', 'mondiale']","['cop23', 'engagement', 'changement', 'climatique', 'mondiale']",Social,Social
84,370233926766473_379052039217995,2017-11-10 15:17:27,https://www.facebook.com/EnvironnementetChangementclimatique/videos/379052039217995/,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,0.0,EnvironnementetChangementclimatique_facebook,neutral,[],[],unknown,unknown
85,370233926766473_397114780745054,2017-12-23 14:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397114780745054/,"En cette saison des Fêtes, partez à la recherche de cadeaux rétro uniques pour vos proches! 

Réduisez votre empreinte carbonique en achetant des jouets, des livres, des skis et des vêtements usagés pour recycler de vieux objets et leur redonner vie.","En cette saison des Fêtes, partez à la recherche de cadeaux rétro uniques pour vos proches! Réduisez votre empreinte carbonique en achetant des jouets, des livres, des skis et des vêtements usagés pour recycler de vieux objets et leur redonner vie.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['cette', 'saison', 'fête', 'partez', 'recherche', 'cadeau', 'rétro', 'uniques', 'proche', 'réduisez', 'empreinte', 'carbonique', 'achetant', 'jouet', 'livre', 'ski', 'vêtement', 'usagés', 'recycler', 'vieux', 'objet', 'redonner', 'vie']","['empreinte', 'recycler', 'vie']",Social,Social
86,370233926766473_381432845646581,2017-11-16 06:46:32,,"En raison de difficultés techniques, il nous est impossible de diffuser en direct l'événement Énergiser au-delà du charbon.","En raison de difficultés techniques, il nous est impossible de diffuser en direct l'événement Énergiser au-delà du charbon.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['raison', 'difficulté', 'technique', 'impossible', 'diffuser', 'direct', ""l'événement"", 'énergiser', 'au-delà', 'charbon']",[],unknown,unknown
87,370233926766473_381440402312492,2017-11-16 07:14:12,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/381440402312492/?type=3,Le Canada s'engage dans l’Alliance : #ÉnergiserAuDelàDuCharbon pour éliminer progressivement l'électricité à partir du charbon traditionel ce qui assurera une planète saine aux générations futures. Découvrez ce que le Canada fait au pays et à l'étranger: http://ow.ly/oQWu30gCkCX,Le Canada s'engage dans l’Alliance : ÉnergiserAuDelàDuCharbon pour éliminer progressivement l'électricité à partir du charbon traditionel ce qui assurera une planète saine aux générations futures. Découvrez ce que le Canada fait au pays et à l'étranger:,['#'],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['canada', ""s'engage"", ""l'alliance"", '#énergiseraudelàducharbon', 'éliminer', 'progressivement', ""l'électricité"", 'partir', 'charbon', 'traditionel', 'assurera', 'planète', 'saine', 'génération', 'futures', 'découvrez', 'canada', 'fait', 'pays', ""l'étranger"", 'httpowlyoqwu30gckcx']",['pays'],Social,Social
88,370233926766473_381452778977921,2017-11-16 08:00:14,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/381452678977931/?type=3,"Aujourd’hui : le Canada, le Royaume-Uni et plus de 20 gouvernements se sont unis pour accélérer une croissance économique propre grâce à l’élimination progressive de l’électricité à partir du charbon traditionnel. L’Alliance : Énergiser au-delà du charbon créera une planète saine et durable pour les générations futures! http://ow.ly/JyLy30gCnVR","Aujourd’hui : le Canada, le Royaume-Uni et plus de gouvernements se sont unis pour accélérer une croissance économique propre grâce à l’élimination progressive de l’électricité à partir du charbon traditionnel. L’Alliance : Énergiser au-delà du charbon créera une planète saine et durable pour les générations futures!",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"[""aujourd'hui"", 'canada', 'royaume-uni', 'plus', 'gouvernement', 'uni', 'accélérer', 'croissance', 'économique', 'propre', 'grâce', ""l'élimination"", 'progressive', ""l'électricité"", 'partir', 'charbon', 'traditionnel', ""l'alliance"", 'énergiser', 'au-delà', 'charbon', 'créera', 'planète', 'saine', 'durable', 'les', 'génération', 'futures', 'httpowlyjyly30gcnvr']","['croissance', 'économique', 'propre', 'durable']",Economical,Economical
89,370233926766473_379616422494890,2017-11-11 22:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379616285828237/?type=3,"C’est la Journée du transport à la COP23. Ici même au Canada, le gouvernement s’est engagé à investir dans des projets de transport actif, ce qui permettra à nos collectivités de demeurer saines et propres. http://ow.ly/9hPC30gw8Sg","C’est la Journée du transport à la COP23. Ici même au Canada, le gouvernement s’est engagé à investir dans des projets de transport actif, ce qui permettra à nos collectivités de demeurer saines et propres.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"[""c'est"", 'journée', 'transport', 'cop23', 'ici', 'canada', 'gouvernement', ""s'est"", 'engagé', 'investir', 'projet', 'transport', 'actif', 'permettra', 'collectivité', 'demeurer', 'saines', 'propre', 'httpowly9hpc30gw8sg']","['transport', 'cop23', 'projet', 'transport', 'collectivité', 'propre']",Social,Social
90,370233926766473_381177322338800,2017-11-15 15:43:39,https://www.facebook.com/EnvironnementetChangementclimatique/videos/381177322338800/,"Regardez les faits saillants du jour à la COP23 présentés par la ministre de l’Environnement et du Changement climatique, Catherine McKenna : les impacts des changements climatiques sur les sexes et les peuples autochtones.","Regardez les faits saillants du jour à la COP23 présentés par la ministre de l’Environnement et du Changement climatique, Catherine McKenna : les impacts des changements climatiques sur les sexes et les peuples autochtones.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['regardez', 'les', 'fait', 'saillant', 'jour', 'cop23', 'présentés', 'ministre', ""l'environnement"", 'changement', 'climatique', 'catherine', 'mckenna', 'les', 'impact', 'changement', 'climatiques', 'les', 'sexe', 'les', 'peuple', 'autochtone']","['cop23', 'ministre', 'changement', 'climatique', 'mckenna', 'changement', 'autochtone']",Social,Social
91,370233926766473_398468697276329,2017-12-24 15:25:04,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/398468697276329/?type=3,Vous cherchez des activités pour occuper vos enfants durant les Fêtes? Invitez-les à jouer et à explorer le site Web #ClimatJeunes http://ow.ly/2j9Y30hnMor,Vous cherchez des activités pour occuper vos enfants durant les Fêtes? Invitez-les à jouer et à elorer le site Web,['#ClimatJeunes'],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['cherchez', 'activité', 'occuper', 'enfant', 'durant', 'les', 'fête', 'invitez-les', 'jouer', 'explorer', 'site', 'web', '#climatjeunes', 'httpowly2j9y30hnmor']","['activité', 'enfant']",Social,Social
92,370233926766473_378543595935506,2017-11-09 10:35:41,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/378543542602178/?type=3,"Enerkem, une entreprise canadienne de développement durable qui produit des combustibles propres et des produits chimiques verts à partir de déchets, participera à la CdP23.

Utilisant une technologie propre, l’entreprise transforme les déchets en combustibles propres à la toute première installation commerciale au monde de transformation de déchets en biocarburants, à Edmonton, en Alberta. Enerkem élabore également d’autres projets prometteurs de bioraffinerie ici au Canada, ainsi qu’aux États-Unis et en Europe.","Enerkem, une entreprise canadienne de développement durable qui produit des combustibles propres et des produits chimiques verts à partir de déchets, participera à la CdP23. Utilisant une technologie propre, l’entreprise transforme les déchets en combustibles propres à la toute première installation commerciale au monde de transformation de déchets en biocarburants, à Edmonton, en Alberta. Enerkem élabore également d’autres projets prometteurs de bioraffinerie ici au Canada, ainsi qu’aux États-Unis et en Europe.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['enerkem', 'entreprise', 'canadien', 'développement_durable', 'produit', 'combustible', 'propre', 'produit', 'chimiques', 'vert', 'partir', 'déchet', 'participera', 'cdp23', 'utilisant', 'technologie', 'propre', ""l'entreprise"", 'transforme', 'les', 'déchet', 'combustible', 'propre', 'toute', 'premier', 'installation', 'commercial', 'monde', 'transformation', 'déchet', 'biocarburants', 'edmonton', 'alberta', 'enerkem', 'élabore', 'également', ""d'autres"", 'projet', 'prometteurs', 'bioraffinerie', 'ici', 'canada', 'ainsi', ""qu'aux"", 'états-unis', 'europe']","['entreprise', 'développement_durable', 'produit', 'propre', 'produit', 'vert', 'technologie', 'propre', 'propre', 'commercial', 'biocarburants', 'projet']",Environmental,Environmental
93,370233926766473_378160889307110,2017-11-08 11:33:08,https://www.facebook.com/EnvironnementetChangementclimatique/videos/378160889307110/,"Le ministre Carr fait une annonce au sujet de la réunion ministérielle sur l'énergie propre et de la 4e réunion ministérielle de Mission Innovation de 2019
http://ow.ly/6zWX30grxZv",Le ministre Carr fait une annonce au sujet de la réunion ministérielle sur l'énergie propre et de la e réunion ministérielle de Mission Innovation de,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['ministre', 'carr', 'fait', 'annonce', 'sujet', 'réunion', 'ministérielle', ""l'énergie"", 'propre', 'réunion', 'ministérielle', 'mission', 'innovation', '2019', 'httpowly6zwx30grxzv']","['ministre', 'propre', 'innovation']",Economical,Economical
94,370233926766473_377885139334685,2017-11-07 17:04:29,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/377885036001362/?type=3,"Les pratiques durables font partie des priorités à la COP23, notamment pour les organisateurs de cette réunion internationale. 

Que ce soit pour les emballages de nourriture ou les matériaux utilisés pour construire les locaux temporaires, lisez ce que fait la COP23 pour réduire les déchets : http://ow.ly/r1s130gqsHL","Les pratiques durables font partie des priorités à la COP23, notamment pour les organisateurs de cette réunion internationale. Que ce soit pour les emballages de nourriture ou les matériaux utilisés pour construire les locaux temporaires, lisez ce que fait la COP23 pour réduire les déchets :",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['les', 'pratique', 'durables', 'font', 'partie', 'priorité', 'cop23', 'notamment', 'les', 'organisateur', 'cette', 'réunion', 'internationale', 'les', 'emballage', 'nourriture', 'les', 'matériau', 'utilisés', 'construire', 'les', 'locaux', 'temporaires', 'lisez', 'fait', 'cop23', 'réduire', 'les', 'déchet', 'httpowlyr1s130gqshl']","['cop23', 'matériau', 'cop23', 'réduire']",Environmental,Environmental
95,370233926766473_381581972298335,2017-11-16 14:16:19,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/posts/10159616420660029,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,0.0,EnvironnementetChangementclimatique_facebook,neutral,[],[],unknown,unknown
96,370233926766473_397103864079479,2017-12-22 14:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/397103864079479/,"Amusez-vous et faites des économies en emballant vos cadeaux avec des matières réutilisables comme des bandes dessinées, de veilles cartes ou des revues. Vous pouvez également découper de vielles cartes de Noël pour faire des étiquettes de cadeaux ou des décorations à suspendre.","Amusez-vous et faites des économies en emballant vos cadeaux avec des matières réutilisables comme des bandes dessinées, de veilles cartes ou des revues. Vous pouvez également découper de vielles cartes de Noël pour faire des étiquettes de cadeaux ou des décorations à suspendre.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['amusez-vous', 'faites', 'économie', 'emballant', 'cadeau', 'matière', 'réutilisables', 'comme', 'bande', 'dessinées', 'veille', 'carte', 'revue', 'pouvez', 'également', 'découper', 'vielle', 'carte', 'noël', 'faire', 'étiquette', 'cadeau', 'décoration', 'suspendre']","['économie', 'réutilisables']",Economical,Economical
97,370233926766473_381258608997338,2017-11-15 21:40:10,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/381258502330682/?type=3,"Regardez en direct la rencontre de la nouvelle Alliance : Energiser au-dela du charbon qui s’engage à éliminer progressivement l’electricite du charbon traditionnel le 16 novembre à 5 h 45 (HNE).
Cette alliance s’engage à assurer la transition vers une économie à faibles émissions de carbone et une croissance économique propre. http://ow.ly/4yEb30gBVcC",Regardez en direct la rencontre de la nouvelle Alliance : Energiser au-dela du charbon qui s’engage à éliminer progressivement l’electricite du charbon traditionnel le novembre à h (HNE). Cette alliance s’engage à assurer la transition vers une économie à faibles émissions de carbone et une croissance économique propre. cC,[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['regardez', 'direct', 'rencontre', 'nouveau', 'alliance', 'energiser', 'au-dela', 'charbon', ""s'engage"", 'éliminer', 'progressivement', ""l'electricite"", 'charbon', 'traditionnel', 'novembre', 'hne', 'cette', 'alliance', ""s'engage"", 'assurer', 'transition', 'ver', 'économie', 'faible', 'émission', 'carbone', 'croissance', 'économique', 'propre', 'httpowly4yeb30gbvcc']","['économie', 'émission', 'croissance', 'économique', 'propre']",Economical,Economical
98,370233926766473_379415352514997,2017-11-11 10:20:00,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379415165848349/?type=3,"Pour lutter efficacement contre les changements climatiques, les gouvernements et la communauté financière doivent soutenir massivement l’action climatique à une vitesse sans précédent.","Pour lutter efficacement contre les changements climatiques, les gouvernements et la communauté financière doivent soutenir massivement l’action climatique à une vitesse sans précédent.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['lutter', 'efficacement', 'contre', 'les', 'changement', 'climatiques', 'les', 'gouvernement', 'communauté', 'ficière', 'doivent', 'soutenir', 'massivement', ""l'action"", 'climatique', 'vitesse', 'sans', 'précédent']","['changement', 'communauté', 'climatique']",Social,Social
99,370233926766473_379979412458591,2017-11-12 16:38:08,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/379979359125263/?type=3,"C’est aujourd’hui la Journée des forêts à la COP 23. Saviez-vous que les forêts absorbent et stockent du carbone? Ces « puits de carbone » éliminent du carbone de l’atmosphère. 

Le Cadre pancanadien prévoit que le gouvernement du Canada soutiendra les efforts visant à accroître la capacité de stockage du carbone de nos forêts, milieux humides et sols agricoles. http://ow.ly/de0I30gwH0W","C’est aujourd’hui la Journée des forêts à la COP . Saviez-vous que les forêts absorbent et stockent du carbone? Ces « puits de carbone » éliminent du carbone de l’atmosphère. Le Cadre pancanadien prévoit que le gouvernement du Canada soutiendra les efforts visant à accroître la capacité de stockage du carbone de nos forêts, milieux humides et sols agricoles.",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"[""c'est"", ""aujourd'hui"", 'journée', 'forêt', 'cop', 'saviez-vous', 'les', 'forêt', 'absorbent', 'stockent', 'carbone', 'puits', 'carbone', 'éliminent', 'carbone', ""l'atmosphère"", 'cadre', 'pancanadien', 'prévoit', 'gouvernement', 'canada', 'soutiendra', 'les', 'effort', 'visant', 'accroître', 'capacité', 'stockage', 'carbone', 'forêt', 'milieu', 'humide', 'sol', 'agricoles', 'httpowlyde0i30gwh0w']","['forêt', 'forêt', 'capacité', 'forêt', 'sol']",Environmental,Environmental
100,370233926766473_381147469008452,2017-11-15 13:39:33,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/381147422341790/?type=3,"Le gouvernement du Canada continue de respecter son engagement de verser 2,65 G$ pour aider les pays en voie de développement à lutter contre les changements climatiques. Le gouvernement offre 1,6 million de dollars pour aider le Chili, la Colombie, le Mexique et le Pérou, qui forment l’Alliance du Pacifique, à renforcer leurs mesures des gaz à effet de serre, leurs rapports et leurs vérifications dans ce domaine. Grâce à un suivi renforcé de la réduction des émissions, ils amélioreront l’accès à l’investissement dans la croissance propre. L’environnement et l’économie vont vraiment de pair.

Pour en savoir davantage : http://ow.ly/nZlj30gBnAL","Le gouvernement du Canada continue de respecter son engagement de verser ,65 G$ pour aider les pays en voie de développement à lutter contre les changements climatiques. Le gouvernement offre ,6 million de dollars pour aider le Chili, la Colombie, le Mexique et le Pérou, qui forment l’Alliance du Pacifique, à renforcer leurs mesures des gaz à effet de serre, leurs rapports et leurs vérifications dans ce domaine. Grâce à un suivi renforcé de la réduction des émissions, ils amélioreront l’accès à l’investissement dans la croissance propre. L’environnement et l’économie vont vraiment de pair. Pour en savoir davantage :",[],0,0,0,0,0,0,0,0,0,0,0,fr,0.0,EnvironnementetChangementclimatique_facebook,neutral,"['gouvernement', 'canada', 'continue', 'respecter', 'engagement', 'verser', '265', 'gramme', 'aider', 'les', 'pays', 'voie', 'développement', 'lutter', 'contre', 'les', 'changement', 'climatiques', 'gouvernement', 'offre', 'million', 'dollar', 'aider', 'chili', 'colombie', 'mexique', 'pérou', 'forment', ""l'alliance"", 'pacifique', 'renforcer', 'leurs', 'mesure', 'gaz', 'effet', 'serre', 'leurs', 'rapport', 'leurs', 'vérification', 'domaine', 'grâce', 'suivi', 'renforcé', 'réduction', 'émission', 'ils', 'amélioreront', ""l'accès"", ""l'investissement"", 'croissance', 'propre', ""l'environnement"", ""l'économie"", 'vont', 'vraiment', 'pair', 'savoir', 'davantage', 'httpowlynzlj30gbnal']","['engagement', 'aider', 'pays', 'développement', 'changement', 'dollar', 'aider', 'gaz', 'émission', 'croissance', 'propre']",Social,Social
