Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,sentiment,lemmatized_text,matched_keywords,category,category
125,134615279898518_1784507588242604,2017-07-04 15:30:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1784507391575957/?type=3,Joyeux Jour de l'Indépendance National Park Service ????! ??,Joyeux Jour de l'Indépendance National Park Service ???!,[],59,5,2,52,5,2,0,0,0,0,66,fr,0.0,ParcsCanada_facebook,neutral,"['joyeux', 'jour', ""l'indépendance"", 'national', 'park', 'service', '????']",[],unknown,unknown
126,134615279898518_1376854492341251,2016-06-21 14:35:27,https://www.facebook.com/ParcsCanada/photos/a.1376854425674591.1073741915.134615279898518/1376854492341251/?type=3,"Ensemble avec le zoo de Toronto et l'Office de protection de la nature de Toronto et de la région, Parcs Canada a relâché 36 jeunes tortues de plus dans la vallée de la Rouge! http://ow.ly/wosW301uMGo
The Toronto Zoo  Toronto and Region Conservation (TRCA)","Ensemble avec le zoo de Toronto et l'Office de protection de la nature de Toronto et de la région, Parcs Canada a relâché jeunes tortues de plus dans la vallée de la Rouge! The Toronto Zoo Toronto and Region Conservation (TRCA)",[],53,0,13,50,3,0,0,0,0,0,66,fr,0.0,ParcsCanada_facebook,neutral,"['ensemble', 'zoo', 'toronto', ""l'office"", 'protection', 'nature', 'toronto', 'région', 'parc', 'canada', 'relâché', 'jeune', 'tortue', 'plus', 'vallée', 'rouge', 'httpowlywosw301umgo', 'the', 'toronto', 'zoo', 'toronto', 'and', 'region', 'conservation', 'trca']","['nature', 'parc', 'jeune', 'conservation']",Environmental,Environmental
127,134615279898518_1777909168902446,2017-06-30 20:55:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1777909168902446/?type=3,"Joyeux Vendredi photo des abonnés! 

Cette photo merveilleuse du Parc national Elk Island nous vient de @markjinksphoto sur Instagram, accompagnée de la légende suivante : « Îles de rêves ». 

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous voulez soumettre une photo, veuillez nous envoyer un message.","Joyeux Vendredi photo des abonnés! Cette photo merveilleuse du Parc national Elk Island nous vient de sur Instagram, accompagnée de la légende suivante : « Îles de rêves ». Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous voulez soumettre une photo, veuillez nous envoyer un message.",[],62,2,1,57,3,2,0,0,0,0,65,fr,0.0,ParcsCanada_facebook,neutral,"['joyeux', 'vendredi', 'photo', 'abonné', 'cette', 'photo', 'merveilleuse', 'parc', 'national', 'elk', 'island', 'vient', 'markjinksphoto', 'instagram', 'accompagnée', 'légende', 'suivant', 'île', 'rêve', 'chaque', 'vendredi', 'choisissons', 'hasard', 'photo', 'envoyé', 'abonné', 'mettre', 'vedette', 'mur', 'voulez', 'soumettre', 'photo', 'veuillez', 'envoyer', 'message']",['parc'],Environmental,Environmental
128,134615279898518_1745035752189788,2017-06-10 07:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1745035752189788/?type=3,"Sortez vos pagaies - c'est le premier jour de la Semaine nationale du pagayage! ????

Que vous soyez un pro de la pagaie, un expert du canoë ou un novice, nous invitons tout le monde à participer pour le #DéfiParcs de cette semaine! Montrez votre endroit préféré pour pagayer! 

Photo prise à la réserve de parc national Nááts'ihch'oh Parcs Canada TNO","Sortez vos pagaies - c'est le premier jour de la Semaine nationale du pagayage! ?? Que vous soyez un pro de la pagaie, un eert du canoë ou un novice, nous invitons tout le monde à participer pour le éfiParcs de cette semaine! Montrez votre endroit préféré pour pagayer! Photo prise à la réserve de parc national Nááts'ihch'oh Parcs Canada TNO",['#D'],58,5,2,51,6,1,0,0,0,0,65,fr,0.0,ParcsCanada_facebook,neutral,"['sortez', 'pagaie', ""c'est"", 'premier', 'jour', 'semaine', 'nationale', 'pagayage', '?\u200d??', 'pro', 'pagaie', 'expert', 'canoë', 'novice', 'invitons', 'tout', 'monde', 'participer', '#défiparcs', 'cette', 'semaine', 'montrez', 'endroit', 'préféré', 'pagayer', 'photo', 'prise', 'réserve', 'parc_national', ""nááts'ihch'oh"", 'parc', 'canada', 'tno']","['#défiparcs', 'parc_national', 'parc']",Social,Social
129,134615279898518_1461396297220403,2016-10-02 05:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1461396297220403/?type=3,"Joyeux dimanche! Ne laissez pas le refroidissement de la température vous empêcher de profiter du plein air. Où commencera votre aventure automnale?

Photo prise au Parc national et lieu historique national Kejimkujik.",Joyeux dimanche! Ne laissez pas le refroidissement de la température vous empêcher de profiter du plein air. Où commencera votre aventure automnale? Photo prise au Parc national et lieu historique national Kejimkujik.,[],62,0,3,61,1,0,0,0,0,0,65,fr,0.0,ParcsCanada_facebook,neutral,"['joyeux', 'dimanche', 'laissez', 'refroidissement', 'température', 'empêcher', 'profiter', 'plein', 'air', 'commencera', 'aventure', 'automnale', 'photo', 'prise', 'parc', 'national', 'lieu', 'historique', 'national', 'kejimkujik']","['air', 'aventure', 'parc', 'historique']",Social,Social
130,134615279898518_1376850512341649,2016-08-27 08:50:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1376850512341649/?type=3,Êtes-vous emballé à l'idée de gagner un séjour en famille à Parcs Canada? Nous le sommes! Il est encore temps de vous inscrire au concours de Leclerc ! http://ow.ly/ad0c300wSyN #ConcoursLeclerc #serapprocher,Êtes-vous emballé à l'idée de gagner un séjour en famille à Parcs Canada? Nous le sommes! Il est encore temps de vous inscrire au concours de Leclerc !,"['#ConcoursLeclerc', '#serapprocher']",56,3,6,55,1,0,0,0,0,0,65,fr,0.0,ParcsCanada_facebook,neutral,"['êtes-vous', 'emballé', ""l'idée"", 'gagner', 'séjour', 'famille', 'parc', 'canada', 'somme', 'encore', 'temps', 'inscrire', 'concours', 'leclerc', 'httpowlyad0c300wsyn', '#concoursleclerc', '#serapprocher']","['famille', 'parc']",Social,Social
131,134615279898518_1588518677841497,2017-01-21 12:00:30,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1588518677841497/?type=3,"Dans le parc national de #Wapusk, des oursons exploreront bientôt leur nouveau monde enneigé pour la 1re fois! #NationalHuggingDay","Dans le parc national de , des oursons eloreront bientôt leur nouveau monde enneigé pour la re fois!","['#Wapusk', '#NationalHuggingDay']",61,0,3,55,6,0,0,0,0,0,64,fr,0.0,ParcsCanada_facebook,neutral,"['parc_national', '#wapusk', 'ourson', 'exploreront', 'bientôt', 'nouveau', 'monde', 'enneigé', '1re', 'foi', '#nationalhuggingday']",['parc_national'],Social,Social
132,134615279898518_1736381856388511,2017-05-25 15:30:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1736381856388511/?type=3,"La règle d’or du camping : laissez ce que vous trouvez et remportez ce qui vous appartient.

Les objets enlevés ou introduits nuisent à l’intégrité naturelle et culturelle du parc national. En bon ami de la nature, ne laissez aucune trace de votre passage lorsque vous camper dans nos sites!

Photo prise au parc national Quttinirpaaq.","La règle d’or du camping : laissez ce que vous trouvez et remportez ce qui vous appartient. Les objets enlevés ou introduits nuisent à l’intégrité naturelle et culturelle du parc national. En bon ami de la nature, ne laissez aucune trace de votre passage lorsque vous camper dans nos sites! Photo prise au parc national Quttinirpaaq.",[],57,3,4,52,5,0,0,0,0,0,64,fr,0.0,ParcsCanada_facebook,neutral,"['règle', ""d'or"", 'camping', 'laissez', 'trouvez', 'remportez', 'appartient', 'les', 'objet', 'enlevés', 'introduits', 'nuisent', ""l'intégrité"", 'naturel', 'culturelle', 'parc', 'national', 'bon', 'ami', 'nature', 'laissez', 'aucune', 'trace', 'passage', 'lorsque', 'camper', 'site', 'photo', 'prise', 'parc_national', 'quttinirpaaq']","['parc', 'ami', 'nature', 'parc_national']",Social,Social
133,134615279898518_1681706265189404,2017-04-09 15:00:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1681706265189404/?type=3,"Le parc national de Jasper compte cinq sommets nommés en l’honneur de soldats décorés de la Croix de Victoria ayant des liens avec l’Alberta, y compris le mont Pattison, qui rend hommage au soldat John G. Pattison. En 1917, ce dernier neutralisa à lui seul une mitrailleuse ennemie lors de la bataille de la crête de #Vimy. #Vimy100","Le parc national de Jasper compte cinq sommets nommés en l’honneur de soldats décorés de la Croix de Victoria ayant des liens avec l’Alberta, y compris le mont Pattison, qui rend hommage au soldat John G. Pattison. En , ce dernier neutralisa à lui seul une mitrailleuse ennemie lors de la bataille de la crête de .","['#Vimy', '#Vimy100']",57,3,4,54,2,1,0,0,0,0,64,fr,0.0,ParcsCanada_facebook,neutral,"['parc_national', 'jasper', 'compte', 'cinq', 'sommet', 'nommés', ""l'honneur"", 'soldat', 'décoré', 'croix', 'victoria', 'lien', ""l'alberta"", 'compris', 'mont', 'pattison', 'rend', 'hommage', 'soldat', 'john', 'gramme', 'pattison', '1917', 'dernier', 'neutralisa', 'seul', 'mitrailleuse', 'ennemi', 'lors', 'bataille', 'crête', '#vimy', '#vimy100']","['parc_national', 'soldat', 'soldat', 'bataille']",Social,Social
134,134615279898518_1371210196239014,2016-06-14 07:12:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1371210196239014/?type=3,"Nous avons un #MardiQuiz pas mal difficile cette semaine! Dans quel parc pouvez-vous retrouver ce magnifique paysage?

RÉPONSE: C'est au parc national Tuktut Nogait! Avec ses toundras ondulantes, ses rivières sauvages, ses canyons escarpés et toute une variété d'animaux et de plantes sauvages, Tuktut Nogait (qui signifie jeune caribou), demeure l'un des joyaux à découvrir au Canada.","Nous avons un pas mal difficile cette semaine! Dans quel parc pouvez-vous retrouver ce magnifique paysage? RÉPONSE: C'est au parc national Tuktut Nogait! Avec ses toundras ondulantes, ses rivières sauvages, ses canyons escarpés et toute une variété d'animaux et de plantes sauvages, Tuktut Nogait (qui signifie jeune caribou), demeure l'un des joyaux à découvrir au Canada.",['#MardiQuiz'],50,10,4,44,3,3,0,0,0,0,64,fr,0.0,ParcsCanada_facebook,neutral,"['#mardiquiz', 'mal', 'difficile', 'cette', 'semaine', 'quel', 'parc', 'pouvez-vous', 'retrouver', 'magnifique', 'paysage', 'réponse', ""c'est"", 'parc_national', 'tuktut', 'nogait', 'toundra', 'ondulantes', 'rivière', 'sauvage', 'canyon', 'escarpés', 'toute', 'variété', ""d'animaux"", 'plante', 'sauvage', 'tuktut', 'nogait', 'signifie', 'jeune', 'caribou', 'demeure', ""l'un"", 'joyau', 'découvrir', 'canada']","['parc', 'parc_national', 'rivière', 'plante', 'jeune', 'découvrir']",Social,Social
135,134615279898518_1859103350783027,2017-09-13 19:20:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1859102624116433/?type=3,"Vous vous préparez à visiter un de nos parcs cet #Canada150? Ne cherchez pas plus loin! Voici notre nouvelle #PCAppli! Avec les conseils de planification, les aide-mémoire et les cartes GPS, c'est le guide parfait pour toutes vos aventures! 

Téléchargez-la ici : http://ow.ly/chiI30d8NGY

Photo prise au Réserve de parc national de l'Archipel-de-Mingan","Vous vous préparez à visiter un de nos parcs cet ? Ne cherchez pas plus loin! Voici notre nouvelle ! Avec les conseils de planification, les aide-mémoire et les cartes GPS, c'est le guide parfait pour toutes vos aventures! Téléchargez-la ici : Photo prise au Réserve de parc national de l'Archipel-de-Mingan","['#Canada150', '#PCAppli']",54,5,4,42,9,3,0,0,0,0,63,fr,0.0,ParcsCanada_facebook,neutral,"['préparez', 'visiter', 'parc', 'cet', '#canada150', 'cherchez', 'plus', 'loin', 'voici', 'nouveau', '#pcappli', 'les', 'conseil', 'planification', 'les', 'aide-mémoire', 'les', 'carte', 'gps', ""c'est"", 'guide', 'parfait', 'toutes', 'aventure', 'téléchargez-la', 'ici', 'httpowlychii30d8ngy', 'photo', 'prise', 'réserve', 'parc_national', ""l'archipel-de-mingan""]","['parc', 'aventure', 'parc_national']",Social,Social
136,134615279898518_1868877833138912,2017-09-30 11:30:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1868877423138953/?type=3,"#SVQ les forêts pluviales côtières uniques du Canada, de la Réserve de parc national Pacific Rim, sont parmi les forêts tempérées les plus humides au monde?

Elles grouillent également de vie, avec des espèces d'arbres indigènes, y compris des conifères, des pruches de l’ouest, des douglas verts, des cèdres rouges de l'ouest et des épinettes de Sitka! #SemaineNationaleDesForêts","les forêts pluviales côtières uniques du Canada, de la Réserve de parc national Pacific Rim, sont parmi les forêts tempérées les plus humides au monde? Elles grouillent également de vie, avec des espèces d'arbres indigènes, y compris des conifères, des pruches de l’ouest, des douglas verts, des cèdres rouges de l'ouest et des épinettes de Sitka! êts","['#SVQ', '#SemaineNationaleDesFor']",52,5,6,43,8,1,0,0,0,0,63,fr,0.0,ParcsCanada_facebook,neutral,"['#svq', 'les', 'forêt', 'pluviales', 'côtière', 'uniques', 'canada', 'réserve', 'parc_national', 'pacific', 'rim', 'parmi', 'les', 'forêt', 'tempérées', 'les', 'plus', 'humide', 'monde', 'elles', 'grouillent', 'également', 'vie', 'espèce', ""d'arbres"", 'indigène', 'compris', 'conifère', 'pruches', ""l'ouest"", 'douglas', 'vert', 'cèdre', 'rouge', ""l'ouest"", 'épinette', 'sitka', '#semainenationaledesforêts']","['forêt', 'parc_national', 'forêt', 'vie', 'espèce', 'vert']",Environmental,Environmental
137,134615279898518_1802198366473526,2017-08-28 09:20:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1802197759806920/?type=3,"Même si l'été tire à sa fin, ça ne signifie pas qu’on doit arrêter de s’amuser! Commencez plutôt à planifier vos aventures automnales aujourd'hui : ow.ly/xeFQ30dKSV3 #LundiMotivation

Photo prise au Parc national et lieu historique national Kejimkujik. Nova Scotia","Même si l'été tire à sa fin, ça ne signifie pas qu’on doit arrêter de s’amuser! Commencez plutôt à planifier vos aventures automnales aujourd'hui : Photo prise au Parc national et lieu historique national Kejimkujik. Nova Scotia",['#LundiMotivation'],57,1,5,48,9,0,0,0,0,0,63,fr,0.0,ParcsCanada_facebook,neutral,"[""l'été"", 'tire', 'fin', 'signifie', ""qu'on"", 'doit', 'arrêter', ""s'amuser"", 'commencez', 'plutôt', 'planifier', 'aventure', 'automnales', ""aujourd'hui"", 'owlyxefq30dksv3', '#lundimotivation', 'photo', 'prise', 'parc', 'national', 'lieu', 'historique', 'national', 'kejimkujik', 'nova', 'scotia']","['aventure', 'parc', 'historique']",Social,Social
138,134615279898518_1318775034815864,2016-04-01 16:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1318775034815864/?type=3,"Joyeux Vendredi Photo des Abonnés! 
Cette magnifique photo du Cap-Bon-Ami situé dans le Parc national Forillon, Parcs Canada nous vient d'Anna C.-M.

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.","Joyeux Vendredi Photo des Abonnés! Cette magnifique photo du Cap-Bon-Ami situé dans le Parc national Forillon, Parcs Canada nous vient d'Anna C.-M. Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.",[],30,1,32,29,1,0,0,0,0,0,63,fr,0.0,ParcsCanada_facebook,neutral,"['joyeux', 'vendredi', 'photo', 'abonné', 'cette', 'magnifique', 'photo', 'cap-bon-ami', 'situé', 'parc', 'national', 'forillon', 'parc', 'canada', 'vient', ""d'anna"", 'c-m', 'chaque', 'vendredi', 'choisissons', 'hasard', 'photo', 'envoyé', 'abonné', 'mettre', 'vedette', 'mur', 'aimeriez', 'soumettre', 'photo', 'veuillez', 'svp', 'envoyer', 'message']","['parc', 'parc']",Environmental,Environmental
139,134615279898518_1813193578707338,2017-08-15 07:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1813193578707338/?type=3,"Nous ne pouvons pas penser à une meilleure façon de passer la Journée de la relaxation…  que ce soit après une longue course sur des collines ou une promenade tranquille sur la plage, la façon idéale de se détendre sur nos sites est de s’asseoir et de #PartagezLaChaise! 

Trouvez une chaise rouge dans votre site préféré et partagez avec nous ? : http://ow.ly/tq3t30dXRbx

Photo prise à la Réserve de parc national des Îles-Gulf","Nous ne pouvons pas penser à une meilleure façon de passer la Journée de la relaxation… que ce soit après une longue course sur des collines ou une promenade tranquille sur la plage, la façon idéale de se détendre sur nos sites est de s’asseoir et de ! Trouvez une chaise rouge dans votre site préféré et partagez avec nous : Photo prise à la Réserve de parc national des Îles-Gulf",['#PartagezLaChaise'],43,16,4,39,4,0,0,0,0,0,63,fr,0.0,ParcsCanada_facebook,neutral,"['pouvons', 'penser', 'meilleur', 'façon', 'passer', 'journée', 'relaxation…', 'après', 'longue', 'course', 'colline', 'promenade', 'tranquille', 'plage', 'façon', 'idéale', 'détendre', 'site', ""s'asseoir"", '#partagezlachaise', 'trouvez', 'chaise', 'rouge', 'site', 'préféré', 'partagez', 'httpowlytq3t30dxrbx', 'photo', 'prise', 'réserve', 'parc_national', 'îles-gulf']",['parc_national'],Social,Social
140,134615279898518_1373130649380302,2016-06-27 17:54:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1373130649380302/?type=3,"Célébrez le 149e anniversaire du Canada en visitant gratuitement les trésors culturels et naturels du pays! Le vendredi 1er juillet 2016, l'entrée est gratuite dans tous les parcs nationaux, les aires marines nationales de conservation et les lieux historiques nationaux administrés par Parcs Canada. N'oubliez pas que vous pourrez célébrer tout au long de l'année en 2017 car l'entrée sera gratuite pour tous les sites de Parcs Canada pour le 150e anniversaire du Canada. #FêteduCanada http://ow.ly/SL1C301FZUi","Célébrez le e anniversaire du Canada en visitant gratuitement les trésors culturels et naturels du pays! Le vendredi er juillet , l'entrée est gratuite dans tous les parcs nationaux, les aires marines nationales de conservation et les lieux historiques nationaux administrés par Parcs Canada. N'oubliez pas que vous pourrez célébrer tout au long de l'année en car l'entrée sera gratuite pour tous les sites de Parcs Canada pour le e anniversaire du Canada. êteduCanada",['#F'],33,2,28,31,2,0,0,0,0,0,63,fr,0.0,ParcsCanada_facebook,neutral,"['célébrez', '149e', 'anniversaire', 'canada', 'visitant', 'gratuitement', 'les', 'trésor', 'culturels', 'naturel', 'pays', 'vendredi', '1er', 'juillet', '2016', ""l'entrée"", 'gratuite', 'tous', 'les', 'parc', 'nationaux', 'les', 'aire', 'marine', 'nationale', 'conservation', 'les', 'lieu', 'historique', 'nationaux', 'administré', 'parc', 'canada', ""n'oubliez"", 'pourrez', 'célébrer', 'tout', 'long', ""l'année"", '2017', 'car', ""l'entrée"", 'gratuite', 'tous', 'les', 'site', 'parc', 'canada', '150e', 'anniversaire', 'canada', '#fêteducanada', 'httpowlysl1c301fzui']","['célébrez', 'pays', 'parc', 'marine', 'conservation', 'historique', 'parc', 'célébrer', 'parc']",Environmental,Environmental
141,134615279898518_1279706982056003,2016-02-13 08:10:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1279706982056003/?type=3,"Souriez, c'est la Journée internationale de la baleine!

Saviez-vous que le Parc marin du Saguenay-Saint-Laurent est reconnu comme l’un des meilleurs endroits au monde pour observer les baleines? Le parc propose aussi une foule d’expériences hors du commun. Pour en savoir plus : http://www.pc.gc.ca/fra/amnc-nmca/qc/saguenay/index.aspx","Souriez, c'est la Journée internationale de la baleine! Saviez-vous que le Parc marin du Saguenay-Saint-Laurent est reconnu comme l’un des meilleurs endroits au monde pour observer les baleines? Le parc propose aussi une foule d’eériences hors du commun. Pour en savoir plus :",[],48,0,14,48,0,0,0,0,0,0,62,fr,0.0,ParcsCanada_facebook,neutral,"['souriez', ""c'est"", 'journée', 'internationale', 'baleine', 'saviez-vous', 'parc', 'marin', 'saguenay-saint-laurent', 'reconnu', 'comme', ""l'un"", 'meilleur', 'endroit', 'monde', 'observer', 'les', 'baleine', 'parc', 'propose', 'aussi', 'foule', ""d'expériences"", 'hors', 'commun', 'savoir', 'plus', 'httpwwwpcgccafraamnc-nmcaqcsaguenayindexaspx']","['parc', 'parc']",Environmental,Environmental
142,134615279898518_1447853071908059,2016-10-04 09:40:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1447853071908059/?type=3,"Vous n'avez jamais rien vu de pareil! Un de nos nouveaux types d’hébergement, la Goutte d’Ô au Parc national Fundy, ressemble à une gouttelette d’eau et inclut un canapé-lit et un hamac dans la mezzanine. La Goutte d’Ô est parfaite pour un couple ou une famille. Pour plus de détails : http://ow.ly/tyho303ZCiu","Vous n'avez jamais rien vu de pareil! Un de nos nouveaux types d’hébergement, la Goutte d’Ô au Parc national Fundy, ressemble à une gouttelette d’eau et inclut un canapé-lit et un hamac dans la mezzanine. La Goutte d’Ô est parfaite pour un couple ou une famille. Pour plus de détails : u",[],51,3,7,47,4,0,0,0,0,0,61,fr,0.0,ParcsCanada_facebook,neutral,"[""n'avez"", 'jamais', 'rien', 'pareil', 'nouveau', 'type', ""d'hébergement"", 'goutte', ""d'ô"", 'parc', 'national', 'fundy', 'ressemble', 'gouttelette', ""d'eau"", 'inclut', 'canapé-lit', 'hamac', 'mezzanine', 'goutte', ""d'ô"", 'parfaite', 'couple', 'famille', 'plus', 'détail', 'httpowlytyho303zciu']","['parc', 'famille']",Social,Social
143,134615279898518_1802343313125698,2017-07-23 07:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1802341583125871/?type=3,"Aujourd’hui se poursuit le grand voyage par-delà les trois rivages du Canada de l’expédition #CanadaC3, qui entame la sixième étape de son périple pour #Canada150. 

Du 23 au 29 juillet, les membres de l’expédition feront voyage entre Nain et Iqaluit, en passant le Parc national du Canada des Monts-Torngat. Tiré du mot inuktitut Torngait ou « lieu habité par les esprits », ce lieu extraordinaire, où l’on peut trouver les deuxièmes formations rocheuses les plus anciennes au monde, accueillera l’expédition le 25 juillet!

http://ow.ly/OFzW30dLaaA","Aujourd’hui se poursuit le grand voyage par-delà les trois rivages du Canada de l’eédition , qui entame la sixième étape de son périple pour . Du au juillet, les membres de l’eédition feront voyage entre Nain et Iqaluit, en passant le Parc national du Canada des Monts-Torngat. Tiré du mot inuktitut Torngait ou « lieu habité par les esprits », ce lieu extraordinaire, où l’on peut trouver les deuxièmes formations rocheuses les plus anciennes au monde, accueillera l’eédition le juillet!","['#CanadaC3', '#Canada150']",56,0,5,51,2,3,0,0,0,0,61,fr,0.0,ParcsCanada_facebook,neutral,"[""aujourd'hui"", 'poursuit', 'grand', 'voyage', 'par-delà', 'les', 'trois', 'rivage', 'canada', ""l'expédition"", '#canadac3', 'entame', 'sixième', 'étape', 'périple', '#canada150', 'juillet', 'les', 'membre', ""l'expédition"", 'feront', 'voyage', 'entre', 'nain', 'iqaluit', 'passant', 'parc', 'national', 'canada', 'monts-torngat', 'tiré', 'mot', 'inuktitut', 'torngait', 'lieu', 'habité', 'les', 'esprits', 'lieu', 'extraordinaire', ""l'on"", 'peut', 'trouver', 'les', 'deuxième', 'formation', 'rocheuses', 'les', 'plus', 'ancien', 'monde', 'accueillera', ""l'expédition"", 'juillet', 'httpowlyofzw30dlaaa']","['#canadac3', 'parc', 'formation']",Environmental,Environmental
144,134615279898518_1810555512304478,2017-07-29 10:00:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1810555512304478/?type=3,"Quelle est votre meilleure façon de profiter de l’eau? Cette semaine, nous demandons aux #Canadiens d’aller sur l’eau et de prendre des photos! ? Stylisez votre photo avec l’application pour ajouter un peu de piquant!","Quelle est votre meilleure façon de profiter de l’eau? Cette semaine, nous demandons aux d’aller sur l’eau et de prendre des photos! Stylisez votre photo avec l’application pour ajouter un peu de piquant!",['#Canadiens'],58,2,1,49,6,3,0,0,0,0,61,fr,0.0,ParcsCanada_facebook,neutral,"['quelle', 'meilleur', 'façon', 'profiter', ""l'eau"", 'cette', 'semaine', 'demandons', '#canadiens', ""d'aller"", ""l'eau"", 'prendre', 'photo', 'stylisez', 'photo', ""l'application"", 'ajouter', 'peu', 'piquant']",[],unknown,unknown
145,134615279898518_1401464783213555,2016-08-01 06:55:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1401464783213555/?type=3,"Bonne fête, Parc national Tuktut Nogait! Ce parc superbe et isolé a 20 ans aujourd'hui. http://ow.ly/lNKC302AU8T","Bonne fête, Parc national Tuktut Nogait! Ce parc superbe et isolé a ans aujourd'hui.",[],49,3,8,45,2,2,0,0,0,0,60,fr,0.0,ParcsCanada_facebook,neutral,"['bonne', 'fête', 'parc', 'national', 'tuktut', 'nogait', 'parc', 'superbe', 'isolé', ""aujourd'hui"", 'httpowlylnkc302au8t']","['parc', 'parc']",Environmental,Environmental
146,134615279898518_1820794171280612,2017-08-04 15:42:19,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1820793894613973/?type=3,"Qui pense que la bière a encore meilleur goût en camping? ? C'est la Journée internationale de la bière! Si vous voulez boire « une p'tite frette » dans nos lieux, assurez-vous de lire les règlements d'avance - et surtout, n'oubliez pas de partir #SansTrace!","Qui pense que la bière a encore meilleur goût en camping? C'est la Journée internationale de la bière! Si vous voulez boire « une p'tite frette » dans nos lieux, assurez-vous de lire les règlements d'avance - et surtout, n'oubliez pas de partir !",['#SansTrace'],50,4,5,47,2,1,0,0,0,0,59,fr,0.0,ParcsCanada_facebook,neutral,"['pense', 'bière', 'encore', 'meilleur', 'goût', 'camping', ""c'est"", 'journée', 'internationale', 'bière', 'voulez', 'boire', ""p'tite"", 'frette', 'lieu', 'assurez-vous', 'lire', 'les', 'règlement', ""d'avance"", 'surtout', ""n'oubliez"", 'partir', '#sanstrace']",[],unknown,unknown
147,134615279898518_1241189672574401,2016-01-02 08:00:05,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1241189672574401/?type=3,"Du camping l’hiver??? Bien sûr, nous sommes Canadiens!
L’hiver est l’occasion parfaite de se rapprocher de la nature et de découvrir votre côté aventurier.

Une visite de notre site Web vous permettra de voir quels parcs offrent du camping d’hiver et de réserver votre expérience de #camping2016 :  http://ow.ly/VqLW8","Du camping l’hiver??? Bien sûr, nous sommes Canadiens! L’hiver est l’occasion parfaite de se rapprocher de la nature et de découvrir votre côté aventurier. Une visite de notre site Web vous permettra de voir quels parcs offrent du camping d’hiver et de réserver votre eérience de : 8",['#camping2016'],45,2,12,45,0,0,0,0,0,0,59,fr,0.0,ParcsCanada_facebook,neutral,"['camping', ""l'hiver"", 'bien', 'sûr', 'canadien', ""l'hiver"", ""l'occasion"", 'parfaite', 'rapprocher', 'nature', 'découvrir', 'côté', 'aventurier', 'visite', 'site', 'web', 'permettra', 'voir', 'quels', 'parc', 'offrent', 'camping', ""d'hiver"", 'réserver', 'expérience', '#camping2016', 'httpowlyvqlw8']","['nature', 'découvrir', 'visite', 'parc']",Social,Social
