,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
9,137563459593611_1395199107163367,2016-07-17 06:13:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1395199107163367/?type=3,Gros Morne National Park wasn’t named a UNESCO World Heritage site just for its breathtaking beauty. What makes this site remarkable is its geology! This national park is considered a textbook illustration of plate tectonics. Be sure to visit the Gros Morne Discovery Centre to learn why this place rocks! http://ow.ly/caru302eXGf,Gros Morne National Park wasn’t named a UNESCO World Heritage site just for its breathtaking beauty. What makes this site remarkable is its geology! This national park is considered a textbook illustration of plate tectonics. Be sure to visit the Gros Morne Discovery Centre to learn why this place rocks!,[],23.0,88.0,728,898,Environmental,"['park', 'unesco', 'heritage', 'park']",en,0.3430451388888889,positive,ParksCanada_facebook
0,883120228472315_1005606166223720,2016-08-25 13:09:02,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1005606166223720/?type=3,Help shape future agricultural programs and services by completing our survey. We want to hear from you! http://ow.ly/VnTW303AmXC,Help shape future agricultural programs and services by completing our survey. We want to hear from you! C,[],569.0,1601.0,4071,6442,Social,"['future', 'service']",en,0.0,neutral,CanadianAgriculture_facebook
1,137563459593611_1416573761692568,2016-08-15 05:26:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1416573761692568/?type=3,Happy National #RelaxationDay!!!,Happy National !!!,['#RelaxationDay'],53.0,803.0,3110,4248,unknown,[],en,0.17119844718190308,positive,ParksCanada_facebook
2,137563459593611_1403970619619549,2016-08-01 06:55:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1403970619619549/?type=3,"Happy birthday, Tuktut Nogait National Park! This stunning, remote park turns 20 years old today. http://ow.ly/PuJ7302ATOQ","Happy birthday, Tuktut Nogait National Park! This stunning, remote park turns years old today.",[],14.0,126.0,1383,1616,Environmental,['park'],en,0.35208333333333336,positive,ParksCanada_facebook
3,137563459593611_1430266313656646,2016-08-28 06:55:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1430266313656646/?type=3,"While in Thousand Islands National Park, we suggest you kayak all the way to McDonald Island and stay overnight in an #oTENTik! Don't forget to reserve: http://ow.ly/l6ZZ302VVms","While in Thousand Islands National Park, we suggest you kayak all the way to McDonald Island and stay overnight in an ! Don't forget to reserve:",['#oTENTik'],23.0,86.0,1272,1440,Environmental,['park'],en,0.2896372126436781,positive,ParksCanada_facebook
4,137563459593611_1415777845105493,2016-08-17 08:40:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1415777845105493/?type=3,"There are more wild horses on Sable Island National Park Reserve now than there have been in the past 250 years! Biologists from the University of Saskatchewan say that the population of Sable Island's famous horses is rising, in part thanks to grey seals! Learn about the connection between these marine and terrestrial mammals: http://ow.ly/6S003034xtj #WildlifeWednesday","There are more wild horses on Sable Island National Park Reserve now than there have been in the past years! Biologists from the University of Saskatchewan say that the population of Sable Island's famous horses is rising, in part thanks to grey seals! Learn about the connection between these marine and terrestrial mammals:",['#WildlifeWednesday'],25.0,131.0,1078,1311,Environmental,"['park', 'saskatchewan', 'population', 'population', 'marine', '#wildlifewednesday']",en,0.16374125874125872,positive,ParksCanada_facebook
5,883120228472315_1009361995848137,2016-08-30 11:53:33,https://www.facebook.com/CanadianAgriculture/videos/1009361412514862/,What does the next agricultural policy look like to you? Tell us what you think by completing our survey. ow.ly/MsZr303Jcbg,What does the next agricultural policy look like to you? Tell us what you think by completing our survey.,[],125.0,1.0,1133,1303,Economical,['policy'],en,0.0,neutral,CanadianAgriculture_facebook
6,137563459593611_1430254656991145,2016-08-26 08:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1430254656991145/?type=3,"Happy Friday Follower Photo!!!
This extraordinary shot of Kootenay National Park comes to us from Celia S., who captioned it: “What an incredible spot! :) I absolutely fell in love with this park.”

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This extraordinary shot of Kootenay National Park comes to us from Celia S., who captioned it: “What an incredible spot! I absolutely fell in love with this park.” Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],14.0,75.0,1058,1226,Social,"['park', 'photo', 'photo', 'photo']",en,0.3207433712121212,positive,ParksCanada_facebook
7,137563459593611_1416625531687391,2016-08-12 08:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1416625531687391/?type=3,"Happy Friday Follower Photo!!!
This mesmerizing shot of Kluane National Park comes to us from Guillaume P.-J. (The Stoke Factor).
Parks Canada Yukon

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This mesmerizing shot of Kluane National Park comes to us from Guillaume P.-J. (The Stoke Factor). Parks Canada Yukon Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],6.0,69.0,962,1102,Social,"['park', 'yukon', 'photo', 'photo', 'photo']",en,0.4642857142857143,positive,ParksCanada_facebook
8,137563459593611_1378544872162124,2016-08-30 14:00:02,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1378544872162124/?type=3,There's only ONE day left to ENTER Leclerc's Celebrate The Great Outdoors contest! Which #ParksCanada destination would you pick? http://ow.ly/w1qp300wSpA #LeclercContest #TimeToConnect,There's only ONE day left to ENTER Leclerc's Celebrate The Great Outdoors contest! Which destination would you pick?,"['#ParksCanada', '#LeclercContest', '#TimeToConnect']",22.0,40.0,952,1064,Environmental,['#parkscanada'],en,0.08511535812672176,positive,ParksCanada_facebook
9,137563459593611_1412235678793043,2016-08-08 06:40:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1412235678793043/?type=3,Fancy a quick holiday to enjoy summer one last time? Treat yourself to an #oTENTik getaway - only an hour drive from Montreal! http://ow.ly/lLxK302Xr7o,Fancy a quick holiday to enjoy summer one last time? Treat yourself to an getaway - only an hour drive from Montreal!,['#oTENTik'],33.0,139.0,820,1030,Social,"['summer', 'summer']",en,0.001468468468468468,positive,ParksCanada_facebook
0,137563459593611_1449415128408431,2016-09-14 07:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1449415128408431/?type=3,"Want to experience something completely different this fall? We're testing a variety of new accommodations, and reservations are still possible! Couples should try our Micro-Cube or Double-Tent for comfort, or the Cocoon Tree Bed or Goutte d’Ô for an experience like no other! Families and friends might want to try out our custom designed Tiny Home on Wheels. Find out more here: http://ow.ly/ilJm303ZBum","Want to eerience something completely different this fall? We're testing a variety of new accommodations, and reservations are still possible! Couples should try our Micro-Cube or Double-Tent for comfort, or the Cocoon Tree Bed or Goutte d’Ô for an eerience like no other! Families and friends might want to try out our custom designed Tiny Home on Wheels. Find out more here:",[],590.0,1721.0,5090,7862,Social,"['tree', 'friend', 'home']",en,0.049960691823899374,positive,ParksCanada_facebook
1,137563459593611_1457661080917169,2016-09-22 10:48:29,https://www.facebook.com/ParksCanada/videos/1457661080917169/,"101 days left until 2017 and the start of an exciting year of #Canada150 celebrations!
For the occasion, we are taking you to our vast country's farthest points: the #4Corners of Canada. 
Wherever YOU are, join the Canada 150 countdown today!","days left until and the start of an exciting year of celebrations! For the occasion, we are taking you to our vast country's farthest points: the of Canada. Wherever YOU are, join the Canada countdown today!","['#Canada150', '#4Corners']",29.0,641.0,995,1749,Social,['#canada150'],en,0.1768691724941725,positive,ParksCanada_facebook
2,137563459593611_1451187471564530,2016-09-19 07:35:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1451187471564530/?type=3,"The Micro-Cube’s contemporary design is sure to be a hit this fall! This experimental accommodation offers panoramic views of Riding Mountain National Park and Forillon National Park, Parks Canada! Reservations are still possible, find out more here: http://ow.ly/ilJm303ZBum","The Micro-Cube’s contemporary design is sure to be a hit this fall! This eerimental accommodation offers panoramic views of Riding Mountain National Park and Forillon National Park, Parks Canada! Reservations are still possible, find out more here:",[],64.0,200.0,1319,1678,Environmental,"['mountain', 'park', 'park']",en,0.06623823924731183,positive,ParksCanada_facebook
3,137563459593611_1461507717199172,2016-09-26 11:09:16,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1461507717199172/?type=3,"It’s official! Our underwater archaeology team was able to confirm HMS Terror based on scans, dives and solid archaeological data. Thanks to Inuit knowledge and the work of all our partners, we’ve finally solved another part of the #Franklin mystery! Learn more : http://ow.ly/DLnT304zBQD","It’s official! Our underwater archaeology team was able to confirm HMS Terror based on scans, dives and solid archaeological data. Thanks to Inuit knowledge and the work of all our partners, we’ve finally solved another part of the mystery! Learn more : D",['#Franklin'],15.0,312.0,1266,1670,Social,"['inuit', 'partner']",en,0.4024636243386243,positive,ParksCanada_facebook
4,137563459593611_1442473859102558,2016-09-08 06:45:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1442473859102558/?type=3,"Your life, your film! On September 10th, show the world what it really means to be Canadian! Canada In A Day #CanadainaDay http://ow.ly/1Wqq303WZ2c","Your life, your film! On September th, show the world what it really means to be Canadian! Canada In A Day 2c",['#CanadainaDay'],25.0,145.0,1377,1624,unknown,[],en,0.18450564674523007,positive,ParksCanada_facebook
5,137563459593611_1458753444141266,2016-09-24 07:10:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1458753444141266/?type=3,"It's #InternationalRabbitDay! The top of Gros Morne Mountain is closed to hikers every spring so that arctic hare can raise their young undisturbed. Our conservation team has monitored snowshoe and arctic hare in Gros Morne National Park since 1997! (We know rabbits and hares aren't the same species, but they're in the same family... close enough right?!) 🐰 http://ow.ly/Qden304vF15","It's ! The top of Gros Morne Mountain is closed to hikers every spring so that arctic hare can raise their young undisturbed. Our conservation team has monitored snowshoe and arctic hare in Gros Morne National Park since ! (We know rabbits and hares aren't the same species, but they're in the same family... close enough right?!)",['#InternationalRabbitDay'],34.0,143.0,1141,1420,Environmental,"['mountain', 'arctic', 'arctic', 'conservation', 'arctic', 'arctic', 'park', 'specie', 'family']",en,0.15358669108669107,positive,ParksCanada_facebook
6,137563459593611_1452195654797045,2016-09-21 08:35:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1452195654797045/?type=3,A rainforest in Canada! Where? http://bit.ly/1LjbmrO #NationalForestWeek Pacific Rim National Park Reserve,A rainforest in Canada! Where? Pacific Rim National Park Reserve,['#NationalForestWeek'],22.0,81.0,1154,1361,Environmental,"['#nationalforestweek', 'park']",en,0.21860977564102568,positive,ParksCanada_facebook
7,137563459593611_1462584863758124,2016-09-27 14:10:15,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1462584863758124/?type=3,"Our red chairs help you connect with nature in the country’s most unique and treasured places! Find out more about the history of your favourite places to #ShareTheChair: http://ow.ly/Ur1e304BSid 
We’d love to see YOUR red chair moments, share them in the comments below! #TimeToConnect","Our red chairs help you connect with nature in the country’s most unique and treasured places! Find out more about the history of your favourite places to : d We’d love to see YOUR red chair moments, share them in the comments below!","['#ShareTheChair', '#TimeToConnect']",127.0,71.0,986,1237,Social,"['nature', 'nature', 'history']",en,0.12350398936170212,positive,ParksCanada_facebook
8,137563459593611_1437229922960285,2016-09-05 08:10:31,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1437229922960285/?type=3,"Happy #LabourDay!! Today is the perfect day to admire Mother Nature's work!

Photo taken in Gros Morne National Park.",Happy !! Today is the perfect day to admire Mother Nature's work! Photo taken in Gros Morne National Park.,['#LabourDay'],17.0,74.0,958,1102,Social,"['photo', 'park']",en,0.26815476190476195,positive,ParksCanada_facebook
9,137563459593611_1458501157499828,2016-09-25 05:55:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1458501157499828/?type=3,"Happy #WorldRiversDay! Why not celebrate on a Heritage River, like the Rideau Waterway? http://ow.ly/QSF0304uY0F Rideau Canal","Happy ! Why not celebrate on a Heritage River, like the Rideau Waterway? Rideau Canal",['#WorldRiversDay'],9.0,62.0,949,1086,Social,"['heritage', 'river']",en,0.3671130952380952,positive,ParksCanada_facebook
0,137563459593611_1482943968388880,2016-10-18 05:55:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1482943968388880/?type=3,"Less than one week left to apply for the Parks Canada Northern Engagement Team! One of the best summer jobs in Canada….did we mention there’s an arctic expedition involved?

Applications are open October 16th-23rd for positions available in #Ottawa, #Vancouver and #Montreal.

More info: http://ow.ly/k020305gExV","Less than one week left to apply for the Parks Canada Northern Engagement Team! One of the best summer jobs in Canada….did we mention there’s an arctic eedition involved? Applications are open October th-23rd for positions available in , and . More info:","['#Ottawa', '#Vancouver', '#Montreal']",249.0,999.0,1446,2794,Social,"['northern', 'engagement', 'summer', 'summer', 'job', 'job', 'arctic', 'arctic', '#vancouver']",en,0.0016858552631578954,positive,ParksCanada_facebook
1,137563459593611_1482777848405492,2016-10-17 13:35:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1482777848405492/?type=3,These beautiful Fall colours at Kejimkujik National Park and National Historic Site make for such a perfect Monday scenery!,These beautiful Fall colours at Kejimkujik National Park and National Historic Site make for such a perfect Monday scenery!,[],25.0,192.0,1926,2353,Environmental,['park'],en,0.3279117063492064,positive,ParksCanada_facebook
2,137563459593611_1464269196923024,2016-10-06 09:35:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1464269196923024/?type=3,"#ThrowbackThursday: While many things (like fashion) have changed since 1952, the natural beauty of Takakkaw falls in Yoho National Park stays the same! http://ow.ly/r2AF304GFQ1

Photo credit: Library and Archives Canada.",": While many things (like fashion) have changed since , the natural beauty of Takakkaw falls in Yoho National Park stays the same! 1 Photo credit: Library and Archives Canada.",['#ThrowbackThursday'],71.0,174.0,1940,2328,Social,"['natural', 'park', 'photo', 'library']",en,0.15491959064327485,positive,ParksCanada_facebook
3,137563459593611_1451205031562774,2016-10-04 09:40:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1451205031562774/?type=3,"You've never seen anything like it! We’re piloting new unique accommodations, including the Goutte d’Ô at Fundy National Park! It resembles a water droplet, and includes a sofa bed and a hammock loft above. The Goutte d’Ô is ideal for couples or a family. Find out more here: http://ow.ly/ilJm303ZBum","You've never seen anything like it! We’re piloting new unique accommodations, including the Goutte d’Ô at Fundy National Park! It resembles a water droplet, and includes a sofa bed and a hammock loft above. The Goutte d’Ô is ideal for couples or a family. Find out more here:",[],136.0,319.0,1626,2229,Social,"['water', 'family']",en,0.04547974706744868,positive,ParksCanada_facebook
4,137563459593611_1472048159478461,2016-10-10 05:50:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1472048159478461/?type=3,"Happy #Thanksgiving!! We're grateful for the breathtaking beauty of our national parks at this time of year. 

Photo taken in Forillon National Park, Parks Canada.","Happy !! We're grateful for the breathtaking beauty of our national parks at this time of year. Photo taken in Forillon National Park, Parks Canada.",['#Thanksgiving'],24.0,114.0,1829,2111,Environmental,"['park', 'photo', 'park']",en,0.2317352674207513,positive,ParksCanada_facebook
5,137563459593611_1464470923569518,2016-10-02 05:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1464470923569518/?type=3,"#SundayFunday: Fall edition! Don't let cooler weather stop you from getting outside. Where will you start your Fall adventure?

Photo taken in Kejimkujik National Park and National Historic Site.",: Fall edition! Don't let cooler weather stop you from getting outside. Where will you start your Fall adventure? Photo taken in Kejimkujik National Park and National Historic Site.,['#SundayFunday'],21.0,89.0,1325,1534,Social,"['weather', 'adventure', 'photo', 'park']",en,0.2005042989417989,positive,ParksCanada_facebook
6,137563459593611_1485898481426762,2016-10-21 08:15:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1485898481426762/?type=3,"Happy Friday Follower Photo!!!
This amazing shot of Jasper National Park comes to us from Lester T. who captioned it: ""Approaching showers.""

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This amazing shot of Jasper National Park comes to us from Lester T. who captioned it: ""Approaching showers."" Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],21.0,118.0,1167,1423,Social,"['park', 'photo', 'photo', 'photo']",en,0.2783775252525253,positive,ParksCanada_facebook
7,137563459593611_1476286079054669,2016-10-12 08:45:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1476286079054669/?type=3,September until mid-October is mating season; when elk become aggressive! Here's how to stay safe in elk-country: ow.ly/Fflo303QoxH #WildlifeWednesday #KeepWildlifeWild,September until mid-October is mating season; when elk become aggressive! Here's how to stay safe in elk-country:,"['#WildlifeWednesday', '#KeepWildlifeWild']",18.0,125.0,1189,1417,Social,"['safe', '#wildlifewednesday']",en,0.2167572463768116,positive,ParksCanada_facebook
8,137563459593611_1490270514322892,2016-10-31 08:10:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1490270514322892/?type=3,Witch-ing you a spook-tacular #Halloween! Stay safe and have a scary good time!!!,Witch-ing you a spook-tacular ! Stay safe and have a scary good time!!!,['#Halloween'],16.0,85.0,1111,1320,Social,['safe'],en,0.2604166666666667,positive,ParksCanada_facebook
9,137563459593611_1451191794897431,2016-10-01 08:50:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1451191794897431/?type=3,Your very own tree house! Experience a magnificent view of the sea while being suspended in the trees at Cape Breton Highlands National Park. The spherical Cocoon Tree bed can accommodate up to four people. Try something completely different this fall! Find out the details here: http://ow.ly/ilJm303ZBum,Your very own tree house! Eerience a magnificent view of the sea while being suspended in the trees at Cape Breton Highlands National Park. The spherical Cocoon Tree bed can accommodate up to four people. Try something completely different this fall! Find out the details here:,[],74.0,177.0,939,1274,Environmental,"['tree', 'sea', 'tree', 'park', 'tree']",en,0.0635,positive,ParksCanada_facebook
0,793478400417656833,2016-11-01 15:42:47,['https://t.co/gbohCQNnkX'],"RT @VeteransENG_CA: This November, place a poppy on your profile picture to honour, thank and #RememberThem https://t.co/gbohCQNnkX https:/…",RT November place poppy profile picture honour thank RememberThem https co gbohCQNnkX https,['#RememberThem'],,2794.0,0,2794,unknown,[],en,0.0,Neutral,DFO_MPO_tweeter
1,137563459593611_1517254194957857,2016-11-19 09:35:00,http://ow.ly/nsit306j1z7,Canada's national bird: the #GrayJay! Did you know you can find them in forests (and parks!) from coast to coast? #CanadaBird http://ow.ly/nsit306j1z7,Canada's national bird: the ! Did you know you can find them in forests (and parks!) from coast to coast?,"['#GrayJay', '#CanadaBird']",109.0,474.0,1592,2327,Environmental,"['bird', 'forest', 'coast', 'coast']",en,0.19208460629359067,positive,ParksCanada_facebook
2,137563459593611_1497983860218224,2016-11-02 08:12:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1497983860218224/?type=3,"You never know what you’ll see at #Ivvavik National Park base camp! While preparing to leave for a hike, Inuvialuit cultural host Joe Arey pointed out a muskox about 10 metres away on the banks of Sheep Creek. A wonderful surprise and great start to the day! #WildlifeWednesday

Plan YOUR visit: http://ow.ly/vOm5305DBkc","You never know what you’ll see at National Park base camp! While preparing to leave for a hike, Inuvialuit cultural host Joe Arey pointed out a muskox about metres away on the banks of Sheep Creek. A wonderful surprise and great start to the day! Plan YOUR visit: c","['#Ivvavik', '#WildlifeWednesday']",27.0,103.0,1670,1942,Environmental,"['park', '#wildlifewednesday']",en,0.3378839285714286,positive,ParksCanada_facebook
3,795974526169468928,2016-11-08 13:01:30,"['https://t.co/0LfjPlafm', 'https://t.co/eWL3OVVST5']",Today is #AboriginalVeteransDay. Remember the war efforts of #IndigenousVeterans in Canada. #PNMI https://t.co/0LfjPlafmC https://t.co/eWL3OVVST5,Today AboriginalVeteransDay Remember war efforts IndigenousVeterans Canada PNMI https co 0LfjPlafmC https co eWL3OVVST5,"['#AboriginalVeteransDay', '#IndigenousVeterans', '#PNMI']",,622.0,937,1559,unknown,[],en,0.0,Neutral,GCIndigenous_tweeter
4,137563459593611_1505234852826458,2016-11-07 15:01:16,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1505234852826458/?type=3,"175 years, a moment worth celebrating! On November 19 and 20, come celebrate Sir Wilfrid Laurier’s 175th birthday at Laurier House National Historic Site in Ottawa, which will open its doors for FREE for the occasion. http://ow.ly/ESpj305WhHl","years, a moment worth celebrating! On November and , come celebrate Sir Wilfrid Laurier’s th birthday at Laurier House National Historic Site in Ottawa, which will open its doors for FREE for the occasion.",[],29.0,281.0,1010,1365,unknown,[],en,0.18153478057889824,positive,ParksCanada_facebook
5,137563459593611_1499054773444466,2016-11-01 19:10:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1499054773444466/?type=3,"Want to learn more about mountains? #Mtns101 launches today! 

This is an open online course created by the Mountains 101 - UAlberta with support from Parks Canada that explores Canada’s mountain heritage, including mountain national parks, throughout the country. What better way to celebrate #Canada150! Register now:
http://www.uab.ca/mountains","Want to learn more about mountains? launches today! This is an open online course created by the Mountains - UAlberta with support from Parks Canada that elores Canada’s mountain heritage, including mountain national parks, throughout the country. What better way to celebrate ! Register now:","['#Mtns101', '#Canada150']",31.0,196.0,920,1210,Environmental,"['mountain', 'mountain', 'heritage', 'mountain', 'park']",en,0.20870535714285715,positive,ParksCanada_facebook
6,137563459593611_1497914586891818,2016-11-11 14:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1497914586891818/?type=3,Thank you to all our veterans and active military personnel for their contributions and sacrifices! #HometownHeroes #RememberThem,Thank you to all our veterans and active military personnel for their contributions and sacrifices!,"['#HometownHeroes', '#RememberThem']",5.0,46.0,1049,1163,unknown,[],en,0.3625,positive,ParksCanada_facebook
7,318424514044_10155396901694045,2016-11-23 09:01:22,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155396901694045/,,,[],695.0,129.0,214,1139,unknown,[],tl,0.09135171199699416,positive,EnvironmentandNaturalResourcesinCanada_facebook
8,137563459593611_1523818790968064,2016-11-26 07:55:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1523818790968064/?type=3,"EXCITING NEWS! On December 1st, we'll finally have our very own Instagram account! 

What do YOU hope to see on our page?","EXCITING NEWS! On December st, we'll finally have our very own Instagram account! What do YOU hope to see on our page?",[],56.0,63.0,947,1131,Social,['instagram'],en,0.08976129277468564,positive,ParksCanada_facebook
9,137563459593611_1508514002498543,2016-11-12 06:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1508514002498543/?type=3,Did you know you can experience four CENTURIES of history by visiting the Historic District of Old Québec? Fortifications of Québec National Historic Site #UNESCO,Did you know you can eerience four CENTURIES of history by visiting the Historic District of Old Québec? Fortifications of Québec National Historic Site,['#UNESCO'],27.0,75.0,930,1121,Social,"['history', '#unesco']",en,0.18692299024593195,positive,ParksCanada_facebook
0,137563459593611_1543271082356168,2016-12-09 09:15:03,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1543271082356168/?type=3,"Happy Friday Follower Photo!!!

This stunning shot of Jasper National Park comes to us from @danielericmadrigal via Instagram. Don't forget to tag us (@parks.canada) and use #ParksCanada on IG so we can see your gorgeous parks pics! http://ow.ly/4eN9306WIbJ

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This stunning shot of Jasper National Park comes to us from via Instagram. Don't forget to tag us (.canada) and use on IG so we can see your gorgeous parks pics! Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",['#ParksCanada'],59.0,228.0,2254,2813,Social,"['park', 'instagram', 'parkscanada', '#parkscanada', 'park', 'photo', 'photo', 'photo']",en,0.17854314735844587,positive,ParksCanada_facebook
1,137563459593611_1555062454510364,2016-12-16 15:35:00,https://www.facebook.com/parkscanadawpg/photos/a.532371003541987.1073741828.527844677327953/1025265394252543/?type=3,How cute is this picture? Have yourselves a great weekend everyone! Daisy Gilardini Photography Parks Canada WPG,How cute is this picture? Have yourselves a great weekend everyone! Daisy Gilardini Photography Parks Canada WPG,[],38.0,0.0,1988,2383,unknown,[],en,0.1995729813664596,positive,ParksCanada_facebook
2,137563459593611_1533550833328193,2016-12-02 12:19:16,,"We are thrilled that so many of you are excited for Canada150 and the free souvenir 2017 Parks Canada Discovery Pass. Due to the exceptionally high volume of Discovery Pass online orders, you may experience delays in accessing the site. 

We wish to remind those who are trying to order their pass online that this is not a limited time offer and encourage you to come back and try again later. If you are planning to visit soon, passes are also available at Parks Canada locations across the country starting January 1, 2017. 

We look forward to welcoming all visitors to experience the best of Canada’s natural and cultural heritage in 2017.","We are thrilled that so many of you are excited for Canada150 and the free souvenir Parks Canada Discovery Pass. Due to the exceptionally high volume of Discovery Pass online orders, you may eerience delays in accessing the site. We wish to remind those who are trying to order their pass online that this is not a limited time offer and encourage you to come back and try again later. If you are planning to visit soon, passes are also available at Parks Canada locations across the country starting January , . We look forward to welcoming all visitors to eerience the best of Canada’s natural and cultural heritage in .",[],215.0,686.0,1220,2256,Social,"['canada150', 'natural', 'heritage']",en,0.04991477272727272,positive,ParksCanada_facebook
3,137563459593611_1552227361460540,2016-12-14 15:23:51,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1552227361460540/?type=3,"Haven't ordered your FREE #DiscoveryPass yet? No worries, there is NO DEADLINE! It'll be available throughout 2017! 
There are 2 ways to get your Discovery Pass: order online or get it in person at our entry gates and visitor centres... ALL THROUGH 2017!","Haven't ordered your FREE yet? No worries, there is NO DEADLINE! It'll be available throughout ! There are ways to get your Discovery Pass: order online or get it in person at our entry gates and visitor centres... ALL THROUGH !",['#DiscoveryPass'],126.0,1085.0,676,1948,Social,['#discoverypass'],en,0.050323275862068965,positive,ParksCanada_facebook
4,137563459593611_1563728806977062,2016-12-27 10:15:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1563728806977062/?type=3,"Order your 2017 FREE #DiscoveryPass today and enter our #ParksContest for your chance to win an unforgettable 7-day trip for 4 to Western Newfoundland, 1 of 3 weekend getaways in one of our #oTENTiks, #ParksCanada merchandise and much more thanks to our partners MEC and CIBC. What are you waiting for?","Order your FREE today and enter our for your chance to win an unforgettable -day trip for to Western Newfoundland, of weekend getaways in one of our , merchandise and much more thanks to our partners MEC and CIBC. What are you waiting for?","['#DiscoveryPass', '#ParksContest', '#oTENTiks', '#ParksCanada']",110.0,486.0,957,1618,Social,"['#discoverypass', '#parkscanada', 'partner']",en,0.06454951298701299,positive,ParksCanada_facebook
5,401846167974_10154930462952975,2016-12-22 08:56:56,https://www.facebook.com/TransportandInfrastructureinCanada/videos/10154930462952975/,"In case you missed it, Santa Claus renewed his commercial pilot’s license at Transport Canada! Watch Min Garneau give Santa the ok to fly! http://ow.ly/r5xO307mY09","In case you missed it, Santa Claus renewed his commercial pilot’s license at Transport Canada! Watch Min Garneau give Santa the ok to fly! 09",[],21.0,1147.0,226,1451,Social,"['santa', 'pilot', 'transport', 'santa']",en,0.0,neutral,TransportandInfrastructureinCanada_facebook
