,Unnamed: 0,Unnamed: 0.1,shortcode,mediaid,caption_hashtags,typename,url,caption_mentions,comments,caption,likes,tagged_users,date,is_video,id,owner_username,owner_id,video_url,text_filtered,text_tokenized,text_stemmed,text_original,category
344,344,344,BbasvC0F2eb,1.64683e+18,"[""canada"",""sauvage"",""nature"",""photographie"",""parkscanada"",""explorecanada"",""parcscanada"",""canada150"",""parcnational"",""peninsulebruce"",""pnpeninsulebruce""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/988a3d0589397829113dcd980959d7bc/5ADA1CF3/t51.2885-15/e35/23421808_1979428662271914_6692786011950284800_n.jpg,"[""colethorsen""]",4,Un lever de soleil qui s’avère plus impressionnant que n’importe quelle aquarelle….... : Parc national de la Péninsule-Bruce. : ...,238,[],2017-11-12T17:35:02,False,2017-11-12_17-35-02,parcs.canada,4141034395,,Un lever de soleil qui plus impressionnant que importe quelle Parc national de la ninsule Bruce colethorsen canada sauvage nature photographie parkscanada explorecanada parcscanada Canada150 parcnational PeninsuleBruce PNPeninsuleBruce,"['Un', 'lever', 'de', 'soleil', 'qui', 'plus', 'impressionnant', 'que', 'importe', 'quelle', 'Parc', 'national', 'de', 'la', 'ninsule', 'Bruce', 'colethorsen', 'canada', 'sauvage', 'nature', 'photographie', 'parkscanada', 'explorecanada', 'parcscanada', 'Canada150', 'parcnational', 'PeninsuleBruce', 'PNPeninsuleBruce']","['un', u'lever', 'de', u'soleil', u'qui', u'plus', u'impressionn', u'que', u'import', u'quell', u'parc', u'nation', 'de', 'la', u'ninsul', u'bruce', u'colethorsen', u'canada', u'sauvag', u'natur', u'photographi', u'parkscanada', u'explorecanada', u'parcscanada', u'canada150', u'parcnat', u'peninsulebruc', u'pnpeninsulebruc']",Un lever de soleil qui s’avère plus impressionnant que n’importe quelle aquarelle…\n.\n.\n.\n.\n📍 : Parc national de la Péninsule-Bruce\n.\n📷 : @colethorsen .\n.\n.\n#canada #sauvage #nature #photographie #parkscanada #explorecanada #parcscanada #Canada150 #parcnational #PeninsuleBruce #PNPeninsuleBruce,Environmental
345,345,345,BbdWpDXlq1A,1.64757e+18,"[""canada"",""sauvage"",""nature"",""photographie"",""parkscanada"",""explorecanada"",""parcscanada"",""canada150"",""parcnational"",""montriding"",""pnmontriding"",""manitoba""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e2ff86f66f008a143b8ea2e899def553/5ADD5C40/t51.2885-15/e35/23507894_1987841218156600_1953329436635955200_n.jpg,"[""_megagram_""]",0,"Si cette photo du parc national du Mont-Riding ne vous rappelle pas l’arrivée imminente de l’hiver, nous ne savons pas ce que ça prendra! Saviez-vous que ce magnifique parc situé au Manitoba propose des activités hivernales? .. : ...",120,[],2017-11-13T18:19:42,False,2017-11-13_18-19-42,parcs.canada,4141034395,,Si cette photo du parc national du Mont Riding ne vous rappelle pas imminente de hiver nous ne savons pas ce que prendra Saviez vous que ce magnifique parc au Manitoba propose des hivernales canada sauvage nature photographie parkscanada explorecanada parcscanada Canada150 parcnational MontRiding PNMontRiding Manitoba,"['Si', 'cette', 'photo', 'du', 'parc', 'national', 'du', 'Mont', 'Riding', 'ne', 'vous', 'rappelle', 'pas', 'imminente', 'de', 'hiver', 'nous', 'ne', 'savons', 'pas', 'ce', 'que', 'prendra', 'Saviez', 'vous', 'que', 'ce', 'magnifique', 'parc', 'au', 'Manitoba', 'propose', 'des', 'hivernales', 'canada', 'sauvage', 'nature', 'photographie', 'parkscanada', 'explorecanada', 'parcscanada', 'Canada150', 'parcnational', 'MontRiding', 'PNMontRiding', 'Manitoba']","['si', u'cett', u'photo', 'du', u'parc', u'nation', 'du', u'mont', u'ride', 'ne', u'vous', u'rappell', u'pas', u'imminent', 'de', u'hiver', u'nous', 'ne', u'savon', u'pas', 'ce', u'que', u'prendra', u'saviez', u'vous', u'que', 'ce', u'magnifiqu', u'parc', 'au', u'manitoba', u'propos', u'des', u'hivernal', u'canada', u'sauvag', u'natur', u'photographi', u'parkscanada', u'explorecanada', u'parcscanada', u'canada150', u'parcnat', u'montrid', u'pnmontrid', u'manitoba']","Si cette photo du parc national du Mont-Riding ne vous rappelle pas l’arrivée imminente de l’hiver, nous ne savons pas ce que ça prendra! Saviez-vous que ce magnifique parc situé au Manitoba propose des activités hivernales? 😍\n.\n.\n📷 : @_megagram_ .\n.\n.\n#canada #sauvage #nature #photographie #parkscanada #explorecanada #parcscanada #Canada150 #parcnational #MontRiding #PNMontRiding #Manitoba",Environmental
346,346,346,Bbfocp_Fil9,1.64821e+18,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""pnprincealbert"",""exploresask"",""hiver"",""neige""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/173776474a9ca2edab458c3117c40c27/5AE0957C/t51.2885-15/e35/23594683_148484345902951_5653516080799285248_n.jpg,"[""thelostgirlsguide""]",1,"L’hiver est une merveilleuse saison pour elorer le parc national de Prince Albert et découvrir des pistes d’animaux qui l’habitent. Pour votre sécurité et la sécurité de la faune, veuillez garder une distance respectueuse de tout animal sauvage. : .....",384,[],2017-11-14T15:33:47,False,2017-11-14_15-33-47,parcs.canada,4141034395,,hiver est une merveilleuse saison pour explorer le parc national de Prince Albert et couvrir des pistes animaux qui habitent Pour votre et la de la faune veuillez garder une distance respectueuse de tout animal sauvage thelostgirlsguide nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada explorecanada conservation PNPrinceAlbert ExploreSask hiver neige,"['hiver', 'est', 'une', 'merveilleuse', 'saison', 'pour', 'explorer', 'le', 'parc', 'national', 'de', 'Prince', 'Albert', 'et', 'couvrir', 'des', 'pistes', 'animaux', 'qui', 'habitent', 'Pour', 'votre', 'et', 'la', 'de', 'la', 'faune', 'veuillez', 'garder', 'une', 'distance', 'respectueuse', 'de', 'tout', 'animal', 'sauvage', 'thelostgirlsguide', 'nature', 'photographie', 'sauvage', 'voyage', 'jouerdehors', 'aventure', 'paysage', 'parcscanada', 'canada150', 'canada', 'explorecanada', 'conservation', 'PNPrinceAlbert', 'ExploreSask', 'hiver', 'neige']","[u'hiver', u'est', u'une', u'merveilleus', u'saison', u'pour', u'explor', 'le', u'parc', u'nation', 'de', u'princ', u'albert', 'et', u'couvrir', u'des', u'pist', u'animaux', u'qui', u'habit', u'pour', u'votr', 'et', 'la', 'de', 'la', u'faun', u'veuillez', u'garder', u'une', u'distanc', u'respectueus', 'de', u'tout', u'anim', u'sauvag', u'thelostgirlsguid', u'natur', u'photographi', u'sauvag', u'voyag', u'jouerdehor', u'aventur', u'paysag', u'parcscanada', u'canada150', u'canada', u'explorecanada', u'conserv', u'pnprincealbert', u'exploresask', u'hiver', u'neig']","L’hiver est une merveilleuse saison pour explorer le parc national de Prince Albert et découvrir des pistes d’animaux qui l’habitent. Pour votre sécurité et la sécurité de la faune, veuillez garder une distance respectueuse de tout animal sauvage.\n📷 : @thelostgirlsguide\n.\n.\n.\n.\n.\n#nature #photographie #sauvage #voyage #jouerdehors #aventure #paysage #parcscanada #canada150 #canada #explorecanada #conservation #PNPrinceAlbert #ExploreSask #hiver #neige",Environmental
347,347,347,BbiRJWGFHWt,1.64896e+18,"[""yoho"",""pnyoho"",""montagne"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3d27dac027ec74e7edef510540e006d7/5AEC3D56/t51.2885-15/e35/23594654_1620534247993024_2669992743412957184_n.jpg,"[""vill_vdm""]",2,"L’hiver approche… mais heureusement, c’est une saison magnifique!  Parc national Yoho : .....",253,[],2017-11-15T16:07:53,False,2017-11-15_16-07-53,parcs.canada,4141034395,,hiver mais heureusement est une saison magnifique Parc national Yoho Yoho PNYoho Montagne parcscanada Canada150 canada parc explorecanada nature photographie sauvage voyage jouerdehors aventure paysage conservation,"['hiver', 'mais', 'heureusement', 'est', 'une', 'saison', 'magnifique', 'Parc', 'national', 'Yoho', 'Yoho', 'PNYoho', 'Montagne', 'parcscanada', 'Canada150', 'canada', 'parc', 'explorecanada', 'nature', 'photographie', 'sauvage', 'voyage', 'jouerdehors', 'aventure', 'paysage', 'conservation']","[u'hiver', u'mai', u'heureus', u'est', u'une', u'saison', u'magnifiqu', u'parc', u'nation', u'yoho', u'yoho', u'pnyoho', u'montagn', u'parcscanada', u'canada150', u'canada', u'parc', u'explorecanada', u'natur', u'photographi', u'sauvag', u'voyag', u'jouerdehor', u'aventur', u'paysag', u'conserv']","L’hiver approche… mais heureusement, c’est une saison magnifique! ❄❄❄\n📍 Parc national Yoho\n📷 : @vill_vdm\n.\n.\n.\n.\n.\n#Yoho #PNYoho #Montagne #parcscanada #Canada150 #canada #parc #explorecanada #nature #photographie #sauvage #voyage #jouerdehors #aventure #paysage #conservation",Environmental
348,348,348,Bbk4t7MlLl3,1.64969e+18,"[""canada"",""sauvage"",""nature"",""photographie"",""explorecanada"",""parcscanada"",""parc"",""exploremb"",""wapusk"",""parcnationalwapusk"",""hiver"",""neige"",""explorecanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7cb884bb5f3cd4c79d6361ce954061a1/5AF06683/t51.2885-15/e35/23596217_1595552527172791_8782517648492593152_n.jpg,"[""michellevalbergphotography""]",2,"Au parc national Wapusk, vous serez émerveillé par cette vaste contrée sauvage située dans une région subarctique isolée. D'une superficie de km carrés, le parc protège l'une des plus grandes aires de mise bas de l'ours polaire au monde.  : ..... ",165,[],2017-11-16T16:32:09,False,2017-11-16_16-32-09,parcs.canada,4141034395,,Au parc national Wapusk vous serez par cette vaste sauvage dans une gion subarctique une superficie de 11 475 km le parc ge une des plus grandes aires de mise bas de polaire au monde michellevalbergphotography canada sauvage nature photographie explorecanada parcscanada parc ExploreMB Wapusk parcnationalwapusk hiver neige ExploreCanada,"['Au', 'parc', 'national', 'Wapusk', 'vous', 'serez', 'par', 'cette', 'vaste', 'sauvage', 'dans', 'une', 'gion', 'subarctique', 'une', 'superficie', 'de', '11', '475', 'km', 'le', 'parc', 'ge', 'une', 'des', 'plus', 'grandes', 'aires', 'de', 'mise', 'bas', 'de', 'polaire', 'au', 'monde', 'michellevalbergphotography', 'canada', 'sauvage', 'nature', 'photographie', 'explorecanada', 'parcscanada', 'parc', 'ExploreMB', 'Wapusk', 'parcnationalwapusk', 'hiver', 'neige', 'ExploreCanada']","['au', u'parc', u'nation', u'wapusk', u'vous', u'serez', u'par', u'cett', u'vast', u'sauvag', u'dan', u'une', u'gion', u'subarctiqu', u'une', u'superfici', 'de', '11', u'475', 'km', 'le', u'parc', 'ge', u'une', u'des', u'plus', u'grand', u'air', 'de', u'mise', u'bas', 'de', u'polair', 'au', u'mond', u'michellevalbergphotographi', u'canada', u'sauvag', u'natur', u'photographi', u'explorecanada', u'parcscanada', u'parc', u'exploremb', u'wapusk', u'parcnationalwapusk', u'hiver', u'neig', u'explorecanada']","Au parc national Wapusk, vous serez émerveillé par cette vaste contrée sauvage située dans une région subarctique isolée. D'une superficie de 11 475 km carrés, le parc protège l'une des plus grandes aires de mise bas de l'ours polaire au monde. 🌨😍\n📷 : @michellevalbergphotography\n.\n.\n.\n.\n.\n#canada #sauvage #nature #photographie #explorecanada #parcscanada\n#parc #ExploreMB #Wapusk #parcnationalwapusk #hiver #neige #ExploreCanada",Environmental
349,349,349,BbnaRzPlkIY,1.6504e+18,"[""pnkootenay"",""kootenay"",""tourismbc"",""travelbc"",""britishcolumbia"",""explorebc"",""bc"",""colombiebritannique"",""cb"",""canada"",""sauvage"",""nature"",""photographie"",""parkscanada"",""explorecanada"",""parcscanada"",""destinationcanada"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f417bf3355e1a7f4d10f9205076a01f1/5AFE9D3F/t51.2885-15/e35/23596578_126319071395479_402627096368644096_n.jpg,"[""ashvoykin""]",3,Vous accrochez-vous à l’automne ou êtes-vous prêt pour les merveilles de l'hiver? Parc national Kootenay : ..... ,247,[],2017-11-17T16:03:53,False,2017-11-17_16-03-53,parcs.canada,4141034395,,Vous accrochez vous automne ou vous pour les merveilles de hiver Parc national Kootenay ashvoykin pnkootenay kootenay tourismbc travelbc britishcolumbia explorebc bc colombiebritannique cb canada sauvage nature photographie parkscanada explorecanada parcscanada DestinationCanada parc,"['Vous', 'accrochez', 'vous', 'automne', 'ou', 'vous', 'pour', 'les', 'merveilles', 'de', 'hiver', 'Parc', 'national', 'Kootenay', 'ashvoykin', 'pnkootenay', 'kootenay', 'tourismbc', 'travelbc', 'britishcolumbia', 'explorebc', 'bc', 'colombiebritannique', 'cb', 'canada', 'sauvage', 'nature', 'photographie', 'parkscanada', 'explorecanada', 'parcscanada', 'DestinationCanada', 'parc']","[u'vous', u'accrochez', u'vous', u'automn', 'ou', u'vous', u'pour', u'les', u'merveill', 'de', u'hiver', u'parc', u'nation', u'kootenay', u'ashvoykin', u'pnkootenay', u'kootenay', u'tourismbc', u'travelbc', u'britishcolumbia', u'explorebc', 'bc', u'colombiebritanniqu', 'cb', u'canada', u'sauvag', u'natur', u'photographi', u'parkscanada', u'explorecanada', u'parcscanada', u'destinationcanada', u'parc']",Vous accrochez-vous à l’automne ou êtes-vous prêt pour les merveilles de l'hiver?\n📍 Parc national Kootenay\n📷 : @ashvoykin\n.\n.\n.\n.\n.\n#pnkootenay #kootenay #tourismbc #travelbc #britishcolumbia #explorebc #bc #colombiebritannique #cb #canada #sauvage #nature #photographie #parkscanada #explorecanada #parcscanada #DestinationCanada\n#parc,Environmental
350,350,350,BbqDCl0FFnR,1.65115e+18,"[""pnelkisland"",""elkisland"",""alberta"",""explorealberta"",""yeg"",""exploreedmonton"",""edmonton"",""travelalberta"",""alberta"",""canada"",""sauvage"",""nature"",""photographie"",""parkscanada"",""explorecanada"",""parcscanada"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/df4860952f5e585560f328a97896d0b2/5AFA67CB/t51.2885-15/e35/23596445_263031024224253_6277037025988182016_n.jpg,"[""ez_d""]",0,Cette photo illustre la splendeur des couchers de soleil en tout temps au parc national Elk Island. : ......,162,[],2017-11-18T16:38:33,False,2017-11-18_16-38-33,parcs.canada,4141034395,,Cette photo illustre la splendeur des couchers de soleil en tout temps au parc national Elk Island pnelkisland elkisland alberta ExploreAlberta yeg ExploreEdmonton Edmonton travelalberta alberta canada sauvage nature photographie parkscanada explorecanada parcscanada parc,"['Cette', 'photo', 'illustre', 'la', 'splendeur', 'des', 'couchers', 'de', 'soleil', 'en', 'tout', 'temps', 'au', 'parc', 'national', 'Elk', 'Island', 'pnelkisland', 'elkisland', 'alberta', 'ExploreAlberta', 'yeg', 'ExploreEdmonton', 'Edmonton', 'travelalberta', 'alberta', 'canada', 'sauvage', 'nature', 'photographie', 'parkscanada', 'explorecanada', 'parcscanada', 'parc']","[u'cett', u'photo', u'illustr', 'la', u'splendeur', u'des', u'coucher', 'de', u'soleil', 'en', u'tout', u'temp', 'au', u'parc', u'nation', u'elk', u'island', u'pnelkisland', u'elkisland', u'alberta', u'explorealberta', u'yeg', u'exploreedmonton', u'edmonton', u'travelalberta', u'alberta', u'canada', u'sauvag', u'natur', u'photographi', u'parkscanada', u'explorecanada', u'parcscanada', u'parc']",Cette photo illustre la splendeur des couchers de soleil en tout temps au parc national Elk Island.\n📷 : @ez_d\n.\n.\n.\n.\n.\n.\n#pnelkisland #elkisland #alberta #ExploreAlberta #yeg #ExploreEdmonton #Edmonton #travelalberta #alberta #canada #sauvage #nature #photographie #parkscanada #explorecanada #parcscanada #parc,Environmental
351,351,351,Bbso7TRlaFr,1.65188e+18,"[""montstorngat"",""torngat"",""pnmontstorngat"",""explorenl"",""newfoundland"",""newfoundlandandlabrador"",""newfoundlander"",""terreneuveetlabrador"",""terreneuve"",""canada"",""sauvage"",""nature"",""photographie"",""parkscanada"",""explorecanada"",""parcscanada"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/28e3cdf2a9df258f450551959ef0a1cf/5AE70EEC/t51.2885-15/e35/23596569_297268707444092_6736144479897518080_n.jpg,"[""leehorbachewski""]",2,Découvrez les contrées sauvages du Nord et la culture inuite au parc national des Monts-Torngat. Cette photo splendide vous rappelle d’ajouter cet endroit à votre liste de sites à voir! : ..... ,199,[],2017-11-19T16:48:06,False,2017-11-19_16-48-06,parcs.canada,4141034395,,couvrez les es sauvages du Nord et la culture inuite au parc national des Monts Torngat Cette photo splendide vous rappelle ajouter cet endroit votre liste de sites voir leehorbachewski montstorngat torngat pnmontstorngat ExploreNL newfoundland newfoundlandandlabrador newfoundlander TerreNeuveetLabrador TerreNeuve canada sauvage nature photographie parkscanada explorecanada parcscanada parc,"['couvrez', 'les', 'es', 'sauvages', 'du', 'Nord', 'et', 'la', 'culture', 'inuite', 'au', 'parc', 'national', 'des', 'Monts', 'Torngat', 'Cette', 'photo', 'splendide', 'vous', 'rappelle', 'ajouter', 'cet', 'endroit', 'votre', 'liste', 'de', 'sites', 'voir', 'leehorbachewski', 'montstorngat', 'torngat', 'pnmontstorngat', 'ExploreNL', 'newfoundland', 'newfoundlandandlabrador', 'newfoundlander', 'TerreNeuveetLabrador', 'TerreNeuve', 'canada', 'sauvage', 'nature', 'photographie', 'parkscanada', 'explorecanada', 'parcscanada', 'parc']","[u'couvrez', u'les', 'es', u'sauvag', 'du', u'nord', 'et', 'la', u'cultur', u'inuit', 'au', u'parc', u'nation', u'des', u'mont', u'torngat', u'cett', u'photo', u'splendid', u'vous', u'rappell', u'ajout', u'cet', u'endroit', u'votr', u'list', 'de', u'site', u'voir', u'leehorbachewski', u'montstorngat', u'torngat', u'pnmontstorngat', u'explorenl', u'newfoundland', u'newfoundlandandlabrador', u'newfoundland', u'terreneuveetlabrador', u'terreneuv', u'canada', u'sauvag', u'natur', u'photographi', u'parkscanada', u'explorecanada', u'parcscanada', u'parc']",Découvrez les contrées sauvages du Nord et la culture inuite au parc national des Monts-Torngat. Cette photo splendide vous rappelle d’ajouter cet endroit à votre liste de sites à voir!\n📷 : @leehorbachewski\n.\n.\n.\n.\n.\n#montstorngat #torngat #pnmontstorngat #ExploreNL #newfoundland #newfoundlandandlabrador #newfoundlander #TerreNeuveetLabrador #TerreNeuve #canada #sauvage #nature #photographie #parkscanada #explorecanada #parcscanada\n#parc,Social
352,352,352,BbvKBe7ljyV,1.65258e+18,"[""nahanni"",""pnnahanni"",""territoiresdunordouest"",""tno"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""conservation"",""montagne"",""unesco""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/61d05377d88e1bc8f27e77974ab7cb60/5AFC14FC/t51.2885-15/e35/23733992_1574920302601582_2220843514776780800_n.jpg,"[""lb_photo""]",1,La réserve de parc national Nahanni est l’un des territoires montagneux les plus magnifiques d’Amérique du Nord. Ce site de l’UNESCO est parfait pour ceux qui recherchent la nature sauvage et lointaine. : .....,190,[],2017-11-20T16:15:47,False,2017-11-20_16-15-47,parcs.canada,4141034395,,La serve de parc national Nahanni est un des territoires montagneux les plus magnifiques rique du Nord Ce site de UNESCO est parfait pour ceux qui recherchent la nature sauvage et lointaine Nahanni PNNahanni territoiresduNordOuest TNO parc explorecanada nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada conservation montagne UNESCO,"['La', 'serve', 'de', 'parc', 'national', 'Nahanni', 'est', 'un', 'des', 'territoires', 'montagneux', 'les', 'plus', 'magnifiques', 'rique', 'du', 'Nord', 'Ce', 'site', 'de', 'UNESCO', 'est', 'parfait', 'pour', 'ceux', 'qui', 'recherchent', 'la', 'nature', 'sauvage', 'et', 'lointaine', 'Nahanni', 'PNNahanni', 'territoiresduNordOuest', 'TNO', 'parc', 'explorecanada', 'nature', 'photographie', 'sauvage', 'voyage', 'jouerdehors', 'aventure', 'paysage', 'parcscanada', 'canada150', 'canada', 'conservation', 'montagne', 'UNESCO']","['la', u'serv', 'de', u'parc', u'nation', u'nahanni', u'est', 'un', u'des', u'territoir', u'montagneux', u'les', u'plus', u'magnifiqu', u'riqu', 'du', u'nord', 'ce', u'site', 'de', u'unesco', u'est', u'parfait', u'pour', u'ceux', u'qui', u'recherch', 'la', u'natur', u'sauvag', 'et', u'lointain', u'nahanni', u'pnnahanni', u'territoiresdunordouest', u'tno', u'parc', u'explorecanada', u'natur', u'photographi', u'sauvag', u'voyag', u'jouerdehor', u'aventur', u'paysag', u'parcscanada', u'canada150', u'canada', u'conserv', u'montagn', u'unesco']",La réserve de parc national Nahanni est l’un des territoires montagneux les plus magnifiques d’Amérique du Nord. Ce site de l’UNESCO est parfait pour ceux qui recherchent la nature sauvage et lointaine. 📷 : @lb_photo\n.\n.\n.\n.\n.\n#Nahanni #PNNahanni #territoiresduNordOuest #TNO #parc #explorecanada #nature #photographie #sauvage #voyage #jouerdehors #aventure #paysage #parcscanada #canada150 #canada #conservation #montagne #UNESCO,Environmental
353,353,353,Bbx6BC3lgUb,1.65336e+18,"[""pnkejimkujik"",""kejimkujik"",""nouvelleecosse"",""visitnovascotia"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f7d53c691f178fc1735cd28cc5bcb518/5AF793A9/t51.2885-15/e35/23734217_490263994690907_2192622362711556096_n.jpg,"[""melanigw""]",0,Des matins calmes comme celui-là… nous ne pouvons pas penser à une meilleure façon de commencer la journée! : Parc national et lieu historique national Kejimkujik : .....,166,[],2017-11-21T17:53:38,False,2017-11-21_17-53-38,parcs.canada,4141034395,,Des matins calmes comme celui nous ne pouvons pas penser une meilleure de commencer la Parc national et lieu historique national Kejimkujik melanigw PNKejimkujik Kejimkujik NouvelleEcosse visitnovascotia igerscanada ohcanada canadaday igcanada ExploreCanada parkscanada parcscanada canada tourcanada enjoycanada sauvage nature photographie parc,"['Des', 'matins', 'calmes', 'comme', 'celui', 'nous', 'ne', 'pouvons', 'pas', 'penser', 'une', 'meilleure', 'de', 'commencer', 'la', 'Parc', 'national', 'et', 'lieu', 'historique', 'national', 'Kejimkujik', 'melanigw', 'PNKejimkujik', 'Kejimkujik', 'NouvelleEcosse', 'visitnovascotia', 'igerscanada', 'ohcanada', 'canadaday', 'igcanada', 'ExploreCanada', 'parkscanada', 'parcscanada', 'canada', 'tourcanada', 'enjoycanada', 'sauvage', 'nature', 'photographie', 'parc']","[u'des', u'matin', u'calm', u'comm', u'celui', u'nous', 'ne', u'pouvon', u'pas', u'penser', u'une', u'meilleur', 'de', u'commenc', 'la', u'parc', u'nation', 'et', u'lieu', u'historiqu', u'nation', u'kejimkujik', u'melanigw', u'pnkejimkujik', u'kejimkujik', u'nouvelleecoss', u'visitnovascotia', u'igerscanada', u'ohcanada', u'canadaday', u'igcanada', u'explorecanada', u'parkscanada', u'parcscanada', u'canada', u'tourcanada', u'enjoycanada', u'sauvag', u'natur', u'photographi', u'parc']",Des matins calmes comme celui-là… nous ne pouvons pas penser à une meilleure façon de commencer la journée! 📍 : Parc national et lieu historique national Kejimkujik 📷 : @melanigw\n.\n.\n.\n.\n.\n#PNKejimkujik #Kejimkujik #NouvelleEcosse #visitnovascotia #igerscanada #ohcanada #canadaday #ig_canada #oh_canada #igcanada #ExploreCanada #parkscanada #parcscanada #canada #snapshot_canada #tourcanada #enjoycanada #sauvage #nature #photographie #parc,Environmental
354,354,354,Bb0nOTkFxtU,1.65412e+18,"[""pnkluane"",""kluane"",""cometomyyukon"",""exploreyukon"",""yukon"",""yukonterritory"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4c1ac87046bd3c402ec64079a4f93e96/5ADBD78F/t51.2885-15/e35/23734171_345568392584084_7740932712789180416_n.jpg,"[""brycebrownimages""]",3,Faites le voyage au parc national et réserve de parc national Kluane... la plus majestueuse des montagnes et des paysages superbes vous y attendent! : .....,173,[],2017-11-22T19:07:08,False,2017-11-22_19-07-08,parcs.canada,4141034395,,Faites le voyage au parc national et serve de parc national Kluane la plus majestueuse des montagnes et des paysages superbes vous attendent brycebrownimages pnKluane Kluane cometomyyukon ExploreYukon Yukon Yukonterritory igerscanada ohcanada canadaday igcanada ExploreCanada parkscanada parcscanada canada tourcanada enjoycanada sauvage nature photographie parc,"['Faites', 'le', 'voyage', 'au', 'parc', 'national', 'et', 'serve', 'de', 'parc', 'national', 'Kluane', 'la', 'plus', 'majestueuse', 'des', 'montagnes', 'et', 'des', 'paysages', 'superbes', 'vous', 'attendent', 'brycebrownimages', 'pnKluane', 'Kluane', 'cometomyyukon', 'ExploreYukon', 'Yukon', 'Yukonterritory', 'igerscanada', 'ohcanada', 'canadaday', 'igcanada', 'ExploreCanada', 'parkscanada', 'parcscanada', 'canada', 'tourcanada', 'enjoycanada', 'sauvage', 'nature', 'photographie', 'parc']","[u'fait', 'le', u'voyag', 'au', u'parc', u'nation', 'et', u'serv', 'de', u'parc', u'nation', u'kluan', 'la', u'plus', u'majestueus', u'des', u'montagn', 'et', u'des', u'paysag', u'superb', u'vous', u'attend', u'brycebrownimag', u'pnkluan', u'kluan', u'cometomyyukon', u'exploreyukon', u'yukon', u'yukonterritori', u'igerscanada', u'ohcanada', u'canadaday', u'igcanada', u'explorecanada', u'parkscanada', u'parcscanada', u'canada', u'tourcanada', u'enjoycanada', u'sauvag', u'natur', u'photographi', u'parc']",Faites le voyage au parc national et réserve de parc national Kluane... la plus majestueuse des montagnes et des paysages superbes vous y attendent! 🏔 📷 : @brycebrownimages\n.\n.\n.\n.\n.\n#pnKluane #Kluane #cometomyyukon #ExploreYukon #Yukon #Yukonterritory #igerscanada #ohcanada #canadaday #ig_canada #oh_canada #igcanada #ExploreCanada #parkscanada #parcscanada #canada #snapshot_canada #tourcanada #enjoycanada #sauvage #nature #photographie #parc,Environmental
