Unnamed: 0,Unnamed: 0.1,likes,mediaid,caption,url,caption_mentions,comments,id,typename,owner_username,tagged_users,date,shortcode,is_video,caption_hashtags,owner_id,video_url,text_filtered,text_tokenized,text_stemmed,text_original
326,326,3719,1.6337e+18,There’s just something about a prairie sky… Is this a photo or a watercolour?? Prince Albert National Park: .....,https://instagram.fyvr3-1.fna.fbcdn.net/vp/52e7d1669911cfe8fe149f6c4519ea10/5ADAE44F/t51.2885-15/e35/22710709_315665648842083_7478753748534165504_n.jpg,"[""amandaglasel""]",15,2017-10-25_16-00-39,GraphImage,parks.canada,[],2017-10-25T16:00:39,BasEwcsnHF6,False,"[""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""panp"",""princealbertnp"",""exploresask"",""saskatchewan""]",4143631778,,something prairie photo watercolour Prince Albert National Park amandaglasel canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago wanderlust ilovetravel getoutside travel travelphotography roadtrip Canada150 PANP PrinceAlbertNP ExploreSask Saskatchewan,"['something', 'prairie', 'photo', 'watercolour', 'Prince', 'Albert', 'National', 'Park', 'amandaglasel', 'canada', 'parkscanada', 'exploreCanada', 'ohcanada', 'enjoycanada', 'tourcanada', 'instatravel', 'travelgram', 'tourism', 'instago', 'wanderlust', 'ilovetravel', 'getoutside', 'travel', 'travelphotography', 'roadtrip', 'Canada150', 'PANP', 'PrinceAlbertNP', 'ExploreSask', 'Saskatchewan']","[u'someth', u'prairi', u'photo', u'watercolour', u'princ', u'albert', u'nation', u'park', u'amandaglasel', u'canada', u'parkscanada', u'explorecanada', u'ohcanada', u'enjoycanada', u'tourcanada', u'instatravel', u'travelgram', u'tourism', u'instago', u'wanderlust', u'ilovetravel', u'getoutsid', u'travel', u'travelphotographi', u'roadtrip', u'canada150', u'panp', u'princealbertnp', u'exploresask', u'saskatchewan']",There’s just something about a prairie sky… 😍 Is this a photo or a watercolour??\n📍 Prince Albert National Park\n📷: @amandaglasel\n.\n.\n.\n.\n.\n#canada #parkscanada #exploreCanada #ohcanada #enjoycanada  #tourcanada #instatravel #travelgram #tourism #instago #wanderlust #ilovetravel #getoutside #travel #travelphotography  #roadtrip #Canada150 #PANP #PrinceAlbertNP #ExploreSask #Saskatchewan
327,327,2998,1.63443e+18,"Make your way to Pukaskwa National Park, where haunting loon songs score the gorgeous sunsets like this one.: .cormier.....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/0d983cb799733d6cc8d1bf864f9d0232/5AFECB85/t51.2885-15/e35/22802190_121369261960751_1024067263046615040_n.jpg,"[""jake.cormier""]",11,2017-10-26_16-13-38,GraphImage,parks.canada,[],2017-10-26T16:13:38,BaurCaKHrrk,False,"[""pukaskwanationalpark"",""pukaskwa"",""parkscanada"",""ontario"",""discoveron"",""liveyouradventure"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""parkscanada"",""canada150"",""sunset"",""lakesuperior""]",4143631778,,Make way Pukaskwa National Park haunting loon songs score gorgeous sunsets like one jake cormier pukaskwanationalpark pukaskwa parkscanada ontario discoverON liveyouradventure instatravel vacation travelgram travel hiking liveoutdoors instago wanderlust wanderer travelphotography ilovetravel trip tourism traveltheworld ParksCanada Canada150 sunset lakesuperior,"['Make', 'way', 'Pukaskwa', 'National', 'Park', 'haunting', 'loon', 'songs', 'score', 'gorgeous', 'sunsets', 'like', 'one', 'jake', 'cormier', 'pukaskwanationalpark', 'pukaskwa', 'parkscanada', 'ontario', 'discoverON', 'liveyouradventure', 'instatravel', 'vacation', 'travelgram', 'travel', 'hiking', 'liveoutdoors', 'instago', 'wanderlust', 'wanderer', 'travelphotography', 'ilovetravel', 'trip', 'tourism', 'traveltheworld', 'ParksCanada', 'Canada150', 'sunset', 'lakesuperior']","[u'make', u'way', u'pukaskwa', u'nation', u'park', u'haunt', u'loon', u'song', u'score', u'gorgeous', u'sunset', u'like', u'one', u'jake', u'cormier', u'pukaskwanationalpark', u'pukaskwa', u'parkscanada', u'ontario', u'discoveron', u'liveyouradventur', u'instatravel', u'vacat', u'travelgram', u'travel', u'hike', u'liveoutdoor', u'instago', u'wanderlust', u'wander', u'travelphotographi', u'ilovetravel', u'trip', u'tourism', u'traveltheworld', u'parkscanada', u'canada150', u'sunset', u'lakesuperior']","Make your way to Pukaskwa National Park, where haunting loon songs score the gorgeous sunsets like this one.\n📷: @jake.cormier\n.\n.\n.\n.\n.\n#pukaskwanationalpark #pukaskwa #parkscanada #ontario #discoverON #liveyouradventure #instatravel #vacation #travelgram #travel #hiking #liveoutdoors #instago #wanderlust #wanderer #travelphotography #ilovetravel #trip #tourism #traveltheworld #ParksCanada #Canada150 #sunset #lakesuperior"
328,328,2626,1.63517e+18,"Located at the most eastern edge of Canada, Cape Spear Lighthouse National Historic Site is not only historically significant but geographically as well! : .....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/0c24e7ceeb00842568c9d32529af8362/5AF52E6B/t51.2885-15/e35/22794111_1982066528714506_2452853116916203520_n.jpg,"[""gablw""]",11,2017-10-27_16-40-25,GraphImage,parks.canada,[],2017-10-27T16:40:25,BaxS5exHjvO,False,"[""capespear"",""lighthouse"",""sunrise"",""newfoundland"",""newfoundlandtourism"",""ocean"",""stjohns"",""earlybird"",""canada"",""parkscanada"",""parkslife"",""wanderlust"",""maritimes"",""history"",""morningmotivation"",""east"",""eastcoast"",""instatravel""]",4143631778,,Located eastern edge Canada Cape Spear Lighthouse National Historic Site historically significant geographically well gablw capespear lighthouse sunrise newfoundland newfoundlandtourism ocean stjohns earlybird canada parkscanada parkslife wanderlust maritimes history morningmotivation east eastcoast instatravel,"['Located', 'eastern', 'edge', 'Canada', 'Cape', 'Spear', 'Lighthouse', 'National', 'Historic', 'Site', 'historically', 'significant', 'geographically', 'well', 'gablw', 'capespear', 'lighthouse', 'sunrise', 'newfoundland', 'newfoundlandtourism', 'ocean', 'stjohns', 'earlybird', 'canada', 'parkscanada', 'parkslife', 'wanderlust', 'maritimes', 'history', 'morningmotivation', 'east', 'eastcoast', 'instatravel']","[u'locat', u'eastern', u'edg', u'canada', u'cape', u'spear', u'lighthous', u'nation', u'histor', u'site', u'histor', u'signific', u'geograph', u'well', u'gablw', u'capespear', u'lighthous', u'sunris', u'newfoundland', u'newfoundlandtour', u'ocean', u'stjohn', u'earlybird', u'canada', u'parkscanada', u'parkslif', u'wanderlust', u'maritim', u'histori', u'morningmotiv', u'east', u'eastcoast', u'instatravel']","Located at the most eastern edge of Canada, Cape Spear Lighthouse National Historic Site is not only historically significant but geographically as well! 🌅\n📷: @gablw\n.\n.\n.\n.\n.\n#capespear #lighthouse #sunrise #newfoundland #newfoundlandtourism #ocean #stjohns #earlybird #canada #parkscanada #parkslife #wanderlust #maritimes #history #morningmotivation #east #eastcoast #instatravel"
329,329,5387,1.63587e+18,The wandering coastal pathways of Gros Morne National Park are calling your name... : .....,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a70325f4acfb2eba13bb2381764cc462/5AF72BFF/t51.2885-15/e35/22794514_296598797504733_5953160006122602496_n.jpg,"[""cjonesphoto""]",24,2017-10-28_15-39-25,GraphImage,parks.canada,[],2017-10-28T15:39:25,BazwtmnHX4L,False,"[""grosmorne"",""grosmornenp"",""nl"",""newfoundland"",""coastal"",""liveyouradventure"",""instatravel"",""vacation"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist"",""destinationcanada"",""dreamy"",""eastcoast""]",4143631778,,wandering coastal pathways Gros Morne National Park calling name cjonesphoto GrosMorne GrosMorneNP NL Newfoundland coastal Liveyouradventure Instatravel Vacation TravelGram Travel LiveOutdoors Instago Wanderlust Wanderer Travelphotography ILoveTravel Trip Vacay TravelTheWorld ParksCanada Canada150 Bucketlist DestinationCanada Dreamy eastcoast,"['wandering', 'coastal', 'pathways', 'Gros', 'Morne', 'National', 'Park', 'calling', 'name', 'cjonesphoto', 'GrosMorne', 'GrosMorneNP', 'NL', 'Newfoundland', 'coastal', 'Liveyouradventure', 'Instatravel', 'Vacation', 'TravelGram', 'Travel', 'LiveOutdoors', 'Instago', 'Wanderlust', 'Wanderer', 'Travelphotography', 'ILoveTravel', 'Trip', 'Vacay', 'TravelTheWorld', 'ParksCanada', 'Canada150', 'Bucketlist', 'DestinationCanada', 'Dreamy', 'eastcoast']","[u'wander', u'coastal', u'pathway', u'gros', u'morn', u'nation', u'park', u'call', u'name', u'cjonesphoto', u'grosmorn', u'grosmornenp', 'nl', u'newfoundland', u'coastal', u'liveyouradventur', u'instatravel', u'vacat', u'travelgram', u'travel', u'liveoutdoor', u'instago', u'wanderlust', u'wander', u'travelphotographi', u'ilovetravel', u'trip', u'vacay', u'traveltheworld', u'parkscanada', u'canada150', u'bucketlist', u'destinationcanada', u'dreami', u'eastcoast']",The wandering coastal pathways of Gros Morne National Park are calling your name... 📷: @cjonesphoto\n.\n.\n.\n.\n.\n#GrosMorne #GrosMorneNP #NL #Newfoundland #coastal #Liveyouradventure #Instatravel #Vacation #TravelGram #Travel #LiveOutdoors #Instago #Wanderlust #Wanderer #Travelphotography #ILoveTravel #Trip #Vacay #TravelTheWorld #ParksCanada #Canada150 #Bucketlist #DestinationCanada #Dreamy #eastcoast
330,330,4797,1.6366e+18,"Take a hike at Terra Nova National Park! There are more than km of hiking trails, ranging from half-hour strolls to strenuous multi-day hikes. The perfect fall hike awaits!: .....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/3e0fe8f008a40a0e76a747c6d07d29e0/5AEECB2B/t51.2885-15/e35/22858286_2036799996564913_715675202305916928_n.jpg,"[""voltchu""]",21,2017-10-29_16-01-56,GraphImage,parks.canada,[],2017-10-29T16:01:56,Ba2YFXLHoWe,False,"[""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""terranova"",""terranovanp"",""newfoundland"",""eastcoast""]",4143631778,,Take hike Terra Nova National Park 80 km hiking trails ranging half hour strolls strenuous multi day hikes perfect fall hike awaits voltchu canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago wanderlust ilovetravel getoutside travel travelphotography roadtrip Canada150 TerraNova TerraNovaNP Newfoundland EastCoast,"['Take', 'hike', 'Terra', 'Nova', 'National', 'Park', '80', 'km', 'hiking', 'trails', 'ranging', 'half', 'hour', 'strolls', 'strenuous', 'multi', 'day', 'hikes', 'perfect', 'fall', 'hike', 'awaits', 'voltchu', 'canada', 'parkscanada', 'exploreCanada', 'ohcanada', 'enjoycanada', 'tourcanada', 'instatravel', 'travelgram', 'tourism', 'instago', 'wanderlust', 'ilovetravel', 'getoutside', 'travel', 'travelphotography', 'roadtrip', 'Canada150', 'TerraNova', 'TerraNovaNP', 'Newfoundland', 'EastCoast']","[u'take', u'hike', u'terra', u'nova', u'nation', u'park', '80', 'km', u'hike', u'trail', u'rang', u'half', u'hour', u'stroll', u'strenuous', u'multi', u'day', u'hike', u'perfect', u'fall', u'hike', u'await', u'voltchu', u'canada', u'parkscanada', u'explorecanada', u'ohcanada', u'enjoycanada', u'tourcanada', u'instatravel', u'travelgram', u'tourism', u'instago', u'wanderlust', u'ilovetravel', u'getoutsid', u'travel', u'travelphotographi', u'roadtrip', u'canada150', u'terranova', u'terranovanp', u'newfoundland', u'eastcoast']","Take a hike at Terra Nova National Park! There are more than 80 km of hiking trails, ranging from half-hour strolls to strenuous multi-day hikes. The perfect fall hike awaits!\n📷: @voltchu\n.\n.\n.\n.\n.\n#canada #parkscanada #exploreCanada #ohcanada #enjoycanada  #tourcanada #instatravel #travelgram #tourism #instago #wanderlust #ilovetravel #getoutside #travel #travelphotography  #roadtrip #Canada150 #TerraNova #TerraNovaNP #Newfoundland #EastCoast"
331,331,3749,1.63733e+18,Can you think of a better place to unplug? Take a deep breath of crisp fall air and press the reset button at Yoho National Park.: .....,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ed695d80302f1fd5713206a236ee992b/5AE70714/t51.2885-15/e35/22857580_1243205749118802_9093253558786064384_n.jpg,"[""kmorielly""]",17,2017-10-30_16-02-04,GraphImage,parks.canada,[],2017-10-30T16:02:04,Ba485PQHzZn,False,"[""yohonationalpark"",""hikebc"",""bcparks"",""bcisbeautiful"",""explorebc"",""explorebcparks"",""bcphotography"",""yoho"",""mountainparks"",""climbers"",""nature"",""liveyouradventure"",""instatravel"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist"",""destinationcanada"",""dreamy"",""lakeohara""]",4143631778,,think better place unplug Take deep breath crisp fall air press reset button Yoho National Park kmorielly yohonationalpark hikebc bcparks bcisbeautiful explorebc explorebcparks bcphotography Yoho MountainParks Climbers Nature Liveyouradventure Instatravel TravelGram Travel LiveOutdoors Instago Wanderlust Wanderer Travelphotography ILoveTravel Trip Vacay TravelTheWorld ParksCanada Canada150 Bucketlist DestinationCanada Dreamy lakeohara,"['think', 'better', 'place', 'unplug', 'Take', 'deep', 'breath', 'crisp', 'fall', 'air', 'press', 'reset', 'button', 'Yoho', 'National', 'Park', 'kmorielly', 'yohonationalpark', 'hikebc', 'bcparks', 'bcisbeautiful', 'explorebc', 'explorebcparks', 'bcphotography', 'Yoho', 'MountainParks', 'Climbers', 'Nature', 'Liveyouradventure', 'Instatravel', 'TravelGram', 'Travel', 'LiveOutdoors', 'Instago', 'Wanderlust', 'Wanderer', 'Travelphotography', 'ILoveTravel', 'Trip', 'Vacay', 'TravelTheWorld', 'ParksCanada', 'Canada150', 'Bucketlist', 'DestinationCanada', 'Dreamy', 'lakeohara']","[u'think', u'better', u'place', u'unplug', u'take', u'deep', u'breath', u'crisp', u'fall', u'air', u'press', u'reset', u'button', u'yoho', u'nation', u'park', u'kmorielli', u'yohonationalpark', u'hikebc', u'bcpark', u'bcisbeauti', u'explorebc', u'explorebcpark', u'bcphotographi', u'yoho', u'mountainpark', u'climber', u'natur', u'liveyouradventur', u'instatravel', u'travelgram', u'travel', u'liveoutdoor', u'instago', u'wanderlust', u'wander', u'travelphotographi', u'ilovetravel', u'trip', u'vacay', u'traveltheworld', u'parkscanada', u'canada150', u'bucketlist', u'destinationcanada', u'dreami', u'lakeohara']",Can you think of a better place to unplug? Take a deep breath of crisp fall air and press the reset button at Yoho National Park.\n📷: @kmorielly\n.\n.\n.\n.\n.\n#yohonationalpark\n#hikebc #bcparks #bcisbeautiful #explorebc #explorebcparks #bcphotography #Yoho #MountainParks #Climbers #Nature #Liveyouradventure #Instatravel #TravelGram #Travel #LiveOutdoors #Instago #Wanderlust #Wanderer #Travelphotography #ILoveTravel #Trip #Vacay #TravelTheWorld #ParksCanada #Canada150 #Bucketlist #DestinationCanada #Dreamy #lakeohara
332,332,3467,1.6381e+18,Take in the beauty of nature at night at your favorite national park. You’ll be rewarded with the most -worthy views! : Riding Mountain National Park : .....,https://instagram.fyvr3-1.fna.fbcdn.net/vp/31244b0505b4de09d3858b709523fc25/5AED3851/t51.2885-15/e35/22709118_370960723354335_2153809104034856960_n.jpg,"[""shauncassan""]",11,2017-10-31_17-43-05,GraphImage,parks.canada,[],2017-10-31T17:43:05,Ba7tP_MHkT-,False,"[""ridingmountain"",""ridingmountainnp"",""manitoba"",""exploremb"",""manitobaphotography"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics"",""travelmore"",""instaexplore"",""travelgram"",""instatravel""]",4143631778,,Take beauty nature night favorite national park rewarded worthy views Riding Mountain National Park shauncassan RidingMountain RidingMountainNP manitoba exploremb manitobaphotography canada canadian park parkscanada night hiking travel instatravel travelgram tourist vacation traveling instagood explorecanada wander wanderlust travelbug travelpics travelmore instaexplore travelgram instatravel,"['Take', 'beauty', 'nature', 'night', 'favorite', 'national', 'park', 'rewarded', 'worthy', 'views', 'Riding', 'Mountain', 'National', 'Park', 'shauncassan', 'RidingMountain', 'RidingMountainNP', 'manitoba', 'exploremb', 'manitobaphotography', 'canada', 'canadian', 'park', 'parkscanada', 'night', 'hiking', 'travel', 'instatravel', 'travelgram', 'tourist', 'vacation', 'traveling', 'instagood', 'explorecanada', 'wander', 'wanderlust', 'travelbug', 'travelpics', 'travelmore', 'instaexplore', 'travelgram', 'instatravel']","[u'take', u'beauti', u'natur', u'night', u'favorit', u'nation', u'park', u'reward', u'worthi', u'view', u'ride', u'mountain', u'nation', u'park', u'shauncassan', u'ridingmountain', u'ridingmountainnp', u'manitoba', u'exploremb', u'manitobaphotographi', u'canada', u'canadian', u'park', u'parkscanada', u'night', u'hike', u'travel', u'instatravel', u'travelgram', u'tourist', u'vacat', u'travel', u'instagood', u'explorecanada', u'wander', u'wanderlust', u'travelbug', u'travelp', u'travelmor', u'instaexplor', u'travelgram', u'instatravel']",Take in the beauty of nature at night at your favorite national park. You’ll be rewarded with the most 😍-worthy views! 📍: Riding Mountain National Park 📷 : @shauncassan .\n.\n.\n.\n.\n#RidingMountain #RidingMountainNP #manitoba #exploremb #manitobaphotography #canada #canadian #park #parkscanada #night #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics #travelmore #instaexplore #travelgram #instatravel
333,333,5119,1.63881e+18,"Whether you’re looking for that one constellation, or just taking it all in, a view of the night sky like this just can’t be beat! : Waterton Lakes National Park : .....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9dab9454cfe78fad8b159b5095ae90da/5AF301AD/t51.2885-15/e35/23101467_1866705246678496_6468129793253572608_n.jpg,"[""patrickmole""]",51,2017-11-01_17-14-25,GraphImage,parks.canada,[],2017-11-01T17:14:25,Ba-Ow4wHTRR,False,"[""watertonlakesnp"",""watertonlakes"",""waterton"",""explorealberta"",""travelalberta"",""alberta"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics"",""travelmore"",""instaexplore"",""travelgram"",""instatravel""]",4143631778,,Whether looking one constellation taking view night sky like beat Waterton Lakes National Park patrickmole watertonlakesnp watertonlakes waterton explorealberta travelalberta alberta canada canadian park parkscanada night hiking travel instatravel travelgram tourist vacation traveling instagood explorecanada wander wanderlust travelbug travelpics travelmore instaexplore travelgram instatravel,"['Whether', 'looking', 'one', 'constellation', 'taking', 'view', 'night', 'sky', 'like', 'beat', 'Waterton', 'Lakes', 'National', 'Park', 'patrickmole', 'watertonlakesnp', 'watertonlakes', 'waterton', 'explorealberta', 'travelalberta', 'alberta', 'canada', 'canadian', 'park', 'parkscanada', 'night', 'hiking', 'travel', 'instatravel', 'travelgram', 'tourist', 'vacation', 'traveling', 'instagood', 'explorecanada', 'wander', 'wanderlust', 'travelbug', 'travelpics', 'travelmore', 'instaexplore', 'travelgram', 'instatravel']","[u'whether', u'look', u'one', u'constel', u'take', u'view', u'night', u'sky', u'like', u'beat', u'waterton', u'lake', u'nation', u'park', u'patrickmol', u'watertonlakesnp', u'watertonlak', u'waterton', u'explorealberta', u'travelalberta', u'alberta', u'canada', u'canadian', u'park', u'parkscanada', u'night', u'hike', u'travel', u'instatravel', u'travelgram', u'tourist', u'vacat', u'travel', u'instagood', u'explorecanada', u'wander', u'wanderlust', u'travelbug', u'travelp', u'travelmor', u'instaexplor', u'travelgram', u'instatravel']","Whether you’re looking for that one constellation, or just taking it all in, a view of the night sky like this just can’t be beat! 💫 📍 : Waterton Lakes National Park 📷 : @patrickmole .\n.\n.\n.\n.\n#watertonlakesnp #watertonlakes #waterton #explorealberta #travelalberta #alberta #canada #canadian #park #parkscanada #night #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics #travelmore #instaexplore #travelgram #instatravel"
334,334,3004,1.63957e+18,"Eerience the night sky and nature at night like you never have before all at Canada’s southernmost point, the beautiful Point Pelee National Park! ⭐️.....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/17e4bc3adfdc459b4f82ed37bd04bc27/5ADD5EEE/t51.2885-15/e35/23101024_297194254117514_1147782082315943936_n.jpg,[],8,2017-11-02_18-11-51,GraphImage,parks.canada,[],2017-11-02T18:11:51,BbA6Ib0nQrI,False,"[""pointpelee"",""pointpeleenp"",""discoveron"",""ontario"",""ontario_adventures"",""exploreontario"",""ontariocanada"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics"",""travelmore"",""instaexplore"",""travelgram"",""instatravel""]",4143631778,,Experience night sky nature night like never southernmost point beautiful Point Pelee National Park pointpelee pointpeleenp discoveron ontario exploreontario ontariocanada canada canadian park parkscanada night hiking travel instatravel travelgram tourist vacation traveling instagood explorecanada wander wanderlust travelbug travelpics travelmore instaexplore travelgram instatravel,"['Experience', 'night', 'sky', 'nature', 'night', 'like', 'never', 'southernmost', 'point', 'beautiful', 'Point', 'Pelee', 'National', 'Park', 'pointpelee', 'pointpeleenp', 'discoveron', 'ontario', 'exploreontario', 'ontariocanada', 'canada', 'canadian', 'park', 'parkscanada', 'night', 'hiking', 'travel', 'instatravel', 'travelgram', 'tourist', 'vacation', 'traveling', 'instagood', 'explorecanada', 'wander', 'wanderlust', 'travelbug', 'travelpics', 'travelmore', 'instaexplore', 'travelgram', 'instatravel']","[u'experi', u'night', u'sky', u'natur', u'night', u'like', u'never', u'southernmost', u'point', u'beauti', u'point', u'pele', u'nation', u'park', u'pointpele', u'pointpeleenp', u'discoveron', u'ontario', u'exploreontario', u'ontariocanada', u'canada', u'canadian', u'park', u'parkscanada', u'night', u'hike', u'travel', u'instatravel', u'travelgram', u'tourist', u'vacat', u'travel', u'instagood', u'explorecanada', u'wander', u'wanderlust', u'travelbug', u'travelp', u'travelmor', u'instaexplor', u'travelgram', u'instatravel']","Experience the night sky and nature at night like you never have before all at Canada’s southernmost point, the beautiful Point Pelee National Park! ⭐️💫🌙\n.\n.\n.\n.\n.\n#pointpelee #pointpeleenp #discoveron #ontario #ontario_adventures #exploreontario #ontariocanada #canada #canadian #park #parkscanada #night #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics #travelmore #instaexplore #travelgram #instatravel"
335,335,2378,1.64025e+18,"Among the skyline of jagged peaks and glacier-carved fjords, catch the sunset here at Torngat Mountains National Park for that picture perfect moment! : .....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/674ee73bc007d324dbd772ca1617f10c/5AEFA288/t51.2885-15/e35/23099049_124064798361203_7841303268113252352_n.jpg,"[""thenightshooter""]",13,2017-11-03_16-54-25,GraphImage,parks.canada,[],2017-11-03T16:54:25,BbDWEMzHTqk,False,"[""torngatmountains"",""torngat"",""torngatmountainsnp"",""explorenl"",""newfoundland"",""newfoundlandandlabrador"",""newfoundlander"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics"",""atlantic"",""atlanticcanada""]",4143631778,,Among skyline jagged peaks glacier carved fjords catch sunset Torngat Mountains National Park picture perfect moment thenightshooter torngatmountains torngat torngatmountainsnp ExploreNL newfoundland newfoundlandandlabrador newfoundlander canada canadian park parkscanada night hiking travel instatravel travelgram tourist vacation traveling instagood explorecanada wander wanderlust travelbug travelpics atlantic atlanticcanada,"['Among', 'skyline', 'jagged', 'peaks', 'glacier', 'carved', 'fjords', 'catch', 'sunset', 'Torngat', 'Mountains', 'National', 'Park', 'picture', 'perfect', 'moment', 'thenightshooter', 'torngatmountains', 'torngat', 'torngatmountainsnp', 'ExploreNL', 'newfoundland', 'newfoundlandandlabrador', 'newfoundlander', 'canada', 'canadian', 'park', 'parkscanada', 'night', 'hiking', 'travel', 'instatravel', 'travelgram', 'tourist', 'vacation', 'traveling', 'instagood', 'explorecanada', 'wander', 'wanderlust', 'travelbug', 'travelpics', 'atlantic', 'atlanticcanada']","[u'among', u'skylin', u'jag', u'peak', u'glacier', u'carv', u'fjord', u'catch', u'sunset', u'torngat', u'mountain', u'nation', u'park', u'pictur', u'perfect', u'moment', u'thenightshoot', u'torngatmountain', u'torngat', u'torngatmountainsnp', u'explorenl', u'newfoundland', u'newfoundlandandlabrador', u'newfoundland', u'canada', u'canadian', u'park', u'parkscanada', u'night', u'hike', u'travel', u'instatravel', u'travelgram', u'tourist', u'vacat', u'travel', u'instagood', u'explorecanada', u'wander', u'wanderlust', u'travelbug', u'travelp', u'atlant', u'atlanticcanada']","Among the skyline of jagged peaks and glacier-carved fjords, catch the sunset here at Torngat Mountains National Park for that picture perfect moment! 💙 📷 : @thenightshooter .\n.\n.\n.\n.\n#torngatmountains #torngat #torngatmountainsnp #ExploreNL #newfoundland #newfoundlandandlabrador #newfoundlander #canada #canadian #park #parkscanada #night #hiking #travel #instatravel #travelgram #tourist #vacation #traveling #instagood #explorecanada #wander #wanderlust #travelbug #travelpics #atlantic #atlanticcanada"
