Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,lemmatized_text,FSDS_matched_keywords,FSDS_category
171,1498541586883867_1542100912527934,2017-07-10 13:00:00,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1542100912527934/?type=3,Pêcheurs du Québec et de Terre-Neuve-et-Labrador : vous avez été privés de revenus pendant une période prolongée en raison des conditions de glace difficiles ce printemps? Un programme a été mis sur pied pour vous venir en aide. Vérifiez si vous êtes admissibles : http://ow.ly/HfxZ30drXCf,Pêcheurs du Québec et de Terre-Neuve-et-Labrador : vous avez été privés de revenus pendant une période prolongée en raison des conditions de glace difficiles ce printemps? Un programme a été mis sur pied pour vous venir en aide. Vérifiez si vous êtes admissibles :,[],1,0,4,1,0,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,['revenu'],neutral,['revenu'],Economical,"['pêcheur', 'québec', 'terre-neuve-et-labrador', 'privé', 'revenu', 'pendant', 'période', 'prolongée', 'raison', 'condition', 'glace', 'difficiles', 'printemps', 'programme', 'mis', 'pied', 'venir', 'aide', 'vérifiez', 'si', 'admissible', 'httpowlyhfxz30drxcf']","['revenu', 'revenu']",Modern and resilient infrastructure
172,1498541586883867_1711173438954013,2017-11-30 10:30:00,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1711173302287360/?type=3,"Vous planifiez une construction près d’un habitat de poisson ? Demandez à un professionnel de l'environnement qualifié d'examiner votre projet pour assurer que c’est en conformité avec la Loi sur les pêches. 
http://ow.ly/x0BJ30gPWJZ",Vous planifiez une construction près d’un habitat de poisson ? Demandez à un professionnel de l'environnement qualifié d'examiner votre projet pour assurer que c’est en conformité avec la Loi sur les pêches.,[],2,0,3,2,0,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,"['environnement', 'or']",neutral,"['poisson', 'projet']",Social,"['planifiez', 'construction', 'près', ""d'un"", 'habitat', 'poisson', 'demandez', 'professionnel', ""l'environnement"", 'qualifié', ""d'examiner"", 'projet', 'assurer', ""c'est"", 'conformité', 'loi', 'les', 'pêche', 'httpowlyx0bj30gpwjz']","['construction', 'habitat', 'habitat', 'poisson', 'poisson', 'projet', 'pêche', 'pêche', 'pêche', 'pêche']",Pristine lakes and rivers
173,1498541586883867_1542102449194447,2017-07-04 14:42:33,https://www.facebook.com/PechesOceansCanada/videos/1538225772915448/,Voyez nos scientifiques à l’œuvre et découvrez comment la plongée leur permet de collecter des données.,Voyez nos scientifiques à l’œuvre et découvrez comment la plongée leur permet de collecter des données.,[],4,0,1,4,0,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,,neutral,"['scientifique', 'scientifique', 'scientifique', 'découvrez']",Social,"['voyez', 'scientifique', ""l'œuvre"", 'découvrez', 'comment', 'plongée', 'permet', 'collecter', 'donnée']",['scientifique'],Clean growth
174,1498541586883867_1615670771837614,2017-09-08 11:00:53,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1615670771837614/?type=3,"Le bruit sous-marin et les contaminants deviennent de plus en plus préoccupants pour le rétablissement de l’épaulard résident du Sud. Pour aider à contrer ces menaces, le Gouvernement du Canada tiendra un symposium à Vancouver, les 11-12 octobre afin de rassembler des scientifiques, des experts et des représentants du gouvernement. Pour plus d’information, visitez http://ow.ly/12y030eZufp","Le bruit sous-marin et les contaminants deviennent de plus en plus préoccupants pour le rétablissement de l’épaulard résident du Sud. Pour aider à contrer ces menaces, le Gouvernement du Canada tiendra un symposium à Vancouver, les -12 octobre afin de rassembler des scientifiques, des eerts et des représentants du gouvernement. Pour plus d’information, visitez",[],5,0,0,4,1,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,['ami'],neutral,"['aider', 'scientifique', 'scientifique', 'scientifique']",Social,"['bruit', 'sous-marin', 'les', 'contamits', 'deviennent', 'plus', 'plus', 'préoccupants', 'rétablissement', ""l'épaulard"", 'résident', 'sud', 'aider', 'contrer', 'menace', 'gouvernement', 'canada', 'tiendra', 'symposium', 'vancouver', 'les', '11-12', 'octobre', 'afin', 'rassembler', 'scientifique', 'expert', 'représentant', 'gouvernement', 'plus', ""d'information"", 'visitez', 'httpowly12y030ezufp']","['sous-marin', 'gouvernement', 'vancouver', 'scientifique', 'gouvernement']",Low-carbon government
175,1498541586883867_1613440112060680,2017-09-06 08:56:20,https://www.facebook.com/PechesOceansCanada/videos/1613440112060680/,Faites-nous part de vos idées sur ce que nous pouvons faire pour favoriser le rétablissement de trois baleines en voie de disparition. Ne ratez pas l’occasion de participer à notre conversation en ligne Parlons des baleines. http://ow.ly/lIbC30eWZby,Faites-nous part de vos idées sur ce que nous pouvons faire pour favoriser le rétablissement de trois baleines en voie de disparition. Ne ratez pas l’occasion de participer à notre conversation en ligne Parlons des baleines.,[],4,0,1,3,1,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,"['or', 'air']",neutral,[],unknown,"['faites-nous', 'part', 'idée', 'pouvons', 'faire', 'favoriser', 'rétablissement', 'trois', 'baleine', 'voie', 'disparition', 'ratez', ""l'occasion"", 'participer', 'conversation', 'ligne', 'parlons', 'baleine', 'httpowlylibc30ewzby']","['baleine', 'baleine']",Healthy coasts and oceans
176,1498541586883867_1545322958872396,2017-07-10 07:55:05,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1545322958872396/?type=3,"Vous cherchez à acheter des fruits de mer en Colombie-Britannique et au Yukon? Achetez-les en toute sécurité. Ne vous exposez pas à la maladie, à des amendes, à l'emprisonnement et ne risquez pas l'avenir des ressources halieutiques. Assurez-vous que vos fruits de mer ont été pêchés dans le cadre d'une pêche autorisée. http://ow.ly/u1s730ds8Ax","Vous cherchez à acheter des fruits de mer en Colombie-Britannique et au Yukon? Achetez-les en toute sécurité. Ne vous eez pas à la maladie, à des amendes, à l'emprisonnement et ne risquez pas l'avenir des ressources halieutiques. Assurez-vous que vos fruits de mer ont été pêchés dans le cadre d'une pêche autorisée.",[],3,0,2,3,0,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,"['or', 'mer']",neutral,"['mer', 'ressource', 'mer']",Environmental,"['cherchez', 'acheter', 'fruit', 'mer', 'colombie-britannique', 'yukon', 'achetez-les', 'toute', 'sécurité', 'exposez', 'maladie', 'amende', ""l'emprisonnement"", 'risquez', ""l'avenir"", 'ressource', 'halieutique', 'assurez-vous', 'fruit', 'mer', 'pêchés', 'cadre', ""d'une"", 'pêche', 'autorisée', 'httpowlyu1s730ds8ax']","['ressource', 'ressource', 'pêche', 'pêche', 'pêche', 'pêche']",Connecting Canadians with nature
177,1498541586883867_1721964811208209,2017-12-05 09:05:00,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1721964634541560/?type=3,"Le gobie à taches noires est un petit poisson de fond envahissant qui s’est malheureusement propagé dans les cinq Grands Lacs en moins de dix ans. Pour prévenir la propagation de cette espèce envahissante, n'achetez jamais de gobies à taches noires dans le but de les utiliser comme appâts, et ne relâchez jamais d'appâts vivants de cette espèce dans une étendue d'eau au Canada. C'est illégal. Il préfère les eaux où le fond est rocheux et sableux, et se nourrit agressivement d'insectes, de mollusques et d'autres petits organismes. Il se nourrit aussi de moules d'eau douce juvéniles, et bon nombre d'entre elles sont en péril! On retrouve également le gobie à taches noires dans les eaux intérieures du sud de l'Ontario, comme le lac Simcoe, la rivière Trent, le lac Rice et certains tronçons de la rivière Otonabee. Pour signaler la présence d'un gobie à taches noires, visitez http://ow.ly/S7rF30gZZTL","Le gobie à taches noires est un petit poisson de fond envahissant qui s’est malheureusement propagé dans les cinq Grands Lacs en moins de dix ans. Pour prévenir la propagation de cette espèce envahissante, n'achetez jamais de gobies à taches noires dans le but de les utiliser comme appâts, et ne relâchez jamais d'appâts vivants de cette espèce dans une étendue d'eau au Canada. C'est illégal. Il préfère les eaux où le fond est rocheux et sableux, et se nourrit agressivement d'insectes, de mollusques et d'autres petits organismes. Il se nourrit aussi de moules d'eau douce juvéniles, et bon nombre d'entre elles sont en péril! On retrouve également le gobie à taches noires dans les eaux intérieures du sud de l'Ontario, comme le lac Simcoe, la rivière Trent, le lac Rice et certains tronçons de la rivière Otonabee. Pour signaler la présence d'un gobie à taches noires, visitez",[],2,0,3,2,0,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,"['lacs', 'eau', 'or', 'ice']",neutral,"['poisson', 'lac', 'espèce', 'espèce', 'eau', 'eau', 'lac', 'rivière', 'lac', 'rivière']",Environmental,"['gobie', 'tache', 'noire', 'petit', 'poisson', 'fond', 'envahissant', ""s'est"", 'malheureusement', 'propagé', 'les', 'cinq', 'grand', 'lac', 'moins', 'dix', 'an', 'prévenir', 'propagation', 'cette', 'espèce', 'envahissante', ""n'achetez"", 'jamais', 'gobie', 'tache', 'noire', 'but', 'les', 'utiliser', 'comme', 'appât', 'relâchez', 'jamais', ""d'appâts"", 'vivant', 'cette', 'espèce', 'étendue', ""d'eau"", 'canada', ""c'est"", 'illégal', 'préfère', 'les', 'eau', 'où', 'fond', 'rocheux', 'sableux', 'nourrit', 'agressivement', ""d'insectes"", 'mollusque', ""d'autres"", 'petit', 'organisme', 'nourrit', 'aussi', 'moule', ""d'eau"", 'douce', 'juvénile', 'bon', 'nombre', ""d'entre"", 'elles', 'péril', 'retrouve', 'également', 'gobie', 'tache', 'noire', 'les', 'eau', 'intérieures', 'sud', ""l'ontario"", 'comme', 'lac', 'simcoe', 'rivière', 'trent', 'lac', 'rice', 'certain', 'tronçon', 'rivière', 'otonabee', 'signaler', 'présence', ""d'un"", 'gobie', 'tache', 'noire', 'visitez', 'httpowlys7rf30gzztl']","['poisson', 'poisson', 'lac', 'eau', 'eau', 'mollusque', 'eau', 'eau', 'lac', 'rivière', 'lac', 'rivière']",Pristine lakes and rivers
178,1498541586883867_1614815688589789,2017-09-07 14:30:29,https://www.facebook.com/PechesOceansCanada/photos/a.1614723591932332.1073741851.1498541586883867/1614815681923123/?type=3,"Nos scientifiques ont passé une semaine sur la plate-forme Néo-Écossaise pour examiner les éponges d'eau froide, notamment l'éponge siliceuse Vazella Pourtalesi. Pendant leur séjour, ils ont visité notre zone de conservation des coraux Lophelia pour examiner la capacité de rétablissement de l'espèce. Les données recueillies lors de ce voyage seront utilisées afin d'élaborer une approche intégrée pour aider à préserver les écosystèmes d'éponges vulnérables des grands fonds dans l'Atlantique Nord. http://ow.ly/dz7630eZhNt","Nos scientifiques ont passé une semaine sur la plate-forme Néo-Écossaise pour examiner les éponges d'eau froide, notamment l'éponge siliceuse Vazella Pourtalesi. Pendant leur séjour, ils ont visité notre zone de conservation des coraux Lophelia pour examiner la capacité de rétablissement de l'espèce. Les données recueillies lors de ce voyage seront utilisées afin d'élaborer une approche intégrée pour aider à préserver les écosystèmes d'éponges vulnérables des grands fonds dans l'Atlantique Nord.",[],4,0,1,3,1,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,"['conservation', 'eau', 'or', 'ice']",neutral,"['scientifique', 'scientifique', 'scientifique', 'conservation', 'capacité', 'intégrée', 'aider', 'écosystème', 'écosystème', 'nord']",Social,"['scientifique', 'passé', 'semaine', 'plate-forme', 'néo-écossaise', 'examiner', 'les', 'éponge', ""d'eau"", 'froide', 'notamment', ""l'éponge"", 'siliceuse', 'vazella', 'pourtalesi', 'pendant', 'séjour', 'ils', 'visité', 'zone', 'conservation', 'coraux', 'lophelia', 'examiner', 'capacité', 'rétablissement', ""l'espèce"", 'les', 'donnée', 'recueillies', 'lors', 'voyage', 'utilisées', 'afin', ""d'élaborer"", 'approche', 'intégrée', 'aider', 'préserver', 'les', 'écosystème', ""d'éponges"", 'vulnérables', 'grand', 'fond', ""l'atlantique"", 'nord', 'httpowlydz7630ezhnt']","['scientifique', 'conservation', 'conservation', 'conservation', 'conservation', 'voyage', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'écosystème', 'nord']",Sustainably managed lands and forests
179,1498541586883867_1587579581313400,2017-08-14 10:00:37,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1587579581313400/?type=3,Cinq de nos scientifiques se déplacent vers le détroit de Barrow dans le Haut-Arctique à bord du NGCC Henry. Ils y apprendront davantage sur l'état de l'eau et des glaces.,Cinq de nos scientifiques se déplacent vers le détroit de Barrow dans le Haut-Arctique à bord du NGCC Henry. Ils y apprendront davantage sur l'état de l'eau et des glaces.,[],5,0,0,5,0,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,"['eau', 'or']",neutral,"['scientifique', 'scientifique', 'scientifique']",Social,"['cinq', 'scientifique', 'déplacent', 'vers', 'détroit', 'barrow', 'haut-arctique', 'bord', 'ngcc', 'henry', 'ils', 'apprendront', 'davantage', ""l'état"", ""l'eau"", 'glace']","['scientifique', 'détroit']",Clean growth
180,1498541586883867_1626177534120271,2017-09-18 08:00:59,https://www.facebook.com/PechesOceansCanada/photos/a.1623361717735186.1073741856.1498541586883867/1626177520786939/?type=3,"Le chercheur scientifique Gary Melvin et son équipe capturent et marquent des thons rouges de l'Atlantique, puis les remettent à l'eau. Ils peuvent ainsi faire le suivi de leur mortalité et de leurs déplacements dans le golfe du Saint-Laurent pour apprendre davantage sur l'espèce.","Le chercheur scientifique Gary Melvin et son équipe capturent et marquent des thons rouges de l'Atlantique, puis les remettent à l'eau. Ils peuvent ainsi faire le suivi de leur mortalité et de leurs déplacements dans le golfe du Saint-Laurent pour apprendre davantage sur l'espèce.",[],5,0,0,5,0,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,"['eau', 'or', 'air']",neutral,"['scientifique', 'scientifique', 'scientifique']",Social,"['chercheur', 'scientifique', 'gary', 'melvin', 'équipe', 'capturent', 'marquent', 'thon', 'rouge', ""l'atlantique"", 'puis', 'les', 'remettent', ""l'eau"", 'ils', 'peuvent', 'ainsi', 'faire', 'suivi', 'mortalité', 'leurs', 'déplacement', 'golfe', 'saint-laurent', 'apprendre', 'davantage', ""l'espèce""]","['scientifique', 'golfe', 'saint-laurent']",Pristine lakes and rivers
181,1498541586883867_1652800884791269,2017-10-12 13:57:30,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1652800644791293/?type=3,"Nous sommes un fier partenaire du projet de rétablissement du saumon de la baie de Fundy. Le projet vise à assurer la protection et la conservation de la population de saumons de l'Atlantique. Plus de 700 saumons de l'Atlantique de l'intérieur de la baie de Fundysont transférés dans les rivières du parc national de Fundy afin de frayer après avoir été élevés jusqu'à maturité dans la première installation marine de conservation du saumon de l'Atlantique au monde. Le saumon de l'Atlantique de l'intérieur de la baie de Fundy est une espèce en voie de disparition, et il est protégé en vertu de la Loi sur les espèces en péril du Canada. Il est interdit de tuer, de blesser, d'importuner, de capturer ou de prélever ces saumons de l'Atlantique.
http://www.dfo-mpo.gc.ca/species-especes/profiles-profils/salmon-atl-saumon-fra.html","Nous sommes un fier partenaire du projet de rétablissement du saumon de la baie de Fundy. Le projet vise à assurer la protection et la conservation de la population de saumons de l'Atlantique. Plus de saumons de l'Atlantique de l'intérieur de la baie de Fundysont transférés dans les rivières du parc national de Fundy afin de frayer après avoir été élevés jusqu'à maturité dans la première installation marine de conservation du saumon de l'Atlantique au monde. Le saumon de l'Atlantique de l'intérieur de la baie de Fundy est une espèce en voie de disparition, et il est protégé en vertu de la Loi sur les espèces en péril du Canada. Il est interdit de tuer, de blesser, d'importuner, de capturer ou de prélever ces saumons de l'Atlantique.",[],5,0,0,5,0,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,"['parc', 'vert', 'air', 'conservation', 'marine', 'or']",neutral,"['projet', 'projet', 'protection', 'conservation', 'population', 'rivière', 'parc_national', 'marine', 'conservation', 'espèce', 'espèce']",Environmental,"['fier', 'partenaire', 'projet', 'rétablissement', 'saumon', 'baie', 'fundy', 'projet', 'vise', 'assurer', 'protection', 'conservation', 'population', 'saumon', ""l'atlantique"", 'plus', '700', 'saumon', ""l'atlantique"", ""l'intérieur"", 'baie', 'fundysont', 'transférés', 'les', 'rivière', 'parc_national', 'fundy', 'afin', 'frayer', 'après', 'avoir', 'élevés', ""jusqu'à"", 'maturité', 'première', 'installation', 'marine', 'conservation', 'saumon', ""l'atlantique"", 'monde', 'saumon', ""l'atlantique"", ""l'intérieur"", 'baie', 'fundy', 'espèce', 'voie', 'disparition', 'protégé', 'vertu', 'loi', 'les', 'espèce', 'péril', 'canada', 'interdit', 'tuer', 'blesser', ""d'importuner"", 'capturer', 'prélever', 'saumon', ""l'atlantique"", 'httpwwwdfo-mpogccaspecies-especesprofiles-profilssalmon-atl-saumon-frahtml']","['projet', 'saumon', 'saumon', 'saumon', 'baie', 'projet', 'protection', 'conservation', 'conservation', 'conservation', 'conservation', 'population', 'population', 'saumon', 'saumon', 'saumon', 'saumon', 'saumon', 'saumon', 'baie', 'rivière', 'parc_national', 'parc_national', 'parc_national', 'conservation', 'conservation', 'conservation', 'conservation', 'saumon', 'saumon', 'saumon', 'saumon', 'saumon', 'saumon', 'baie', 'saumon', 'saumon', 'saumon']",Healthy wildlife populations
182,1498541586883867_1650287531709271,2017-10-11 08:11:00,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1650287058375985/?type=3,"Si vous êtes un plaisancier ou un pêcheur, il est important d’apprendre à identifier ces espèces aquatiques envahissantes. La carpe à grosse tête a une très grosse tête, une bouche sans dents et sans barbillons et de petites écailles. Ses yeux sont situés à l’avant de la tête, plus bas que la bouche. Elle a le dos gris, avec un dégradé vers le blanc sur le ventre et des taches foncées. Si vous croyez avoir trouvé une carpe à grosse tête, placez-la sur de la glace (ne la congelez pas) et communiquez avec la ligne d’urgence concernant les espèces envahissantes au 1-800-563-7711 (en Ontario), ou visitez le http://ow.ly/W3iw30fLYNv","Si vous êtes un plaisancier ou un pêcheur, il est important d’apprendre à identifier ces espèces aquatiques envahissantes. La carpe à grosse tête a une très grosse tête, une bouche sans dents et sans barbillons et de petites écailles. Ses yeux sont situés à l’avant de la tête, plus bas que la bouche. Elle a le dos gris, avec un dégradé vers le blanc sur le ventre et des taches foncées. Si vous croyez avoir trouvé une carpe à grosse tête, placez-la sur de la glace (ne la congelez pas) et communiquez avec la ligne d’urgence concernant les espèces envahissantes au -800-563-7711 (en Ontario), ou visitez le",[],1,0,4,1,0,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,['import'],neutral,"['espèce', 'espèce']",Environmental,"['si', 'plaisancier', 'pêcheur', 'important', ""d'apprendre"", 'identifier', 'espèce', 'aquatiques', 'envahissantes', 'carpe', 'grosse', 'tête', 'très', 'grosse', 'tête', 'bouche', 'sans', 'dent', 'sans', 'barbillon', 'petit', 'écaille', 'oeil', 'situés', ""l'avant"", 'tête', 'plus', 'bas', 'bouche', 'dos', 'gri', 'dégradé', 'vers', 'blanc', 'ventre', 'tache', 'foncée', 'si', 'croyez', 'avoir', 'trouvé', 'carpe', 'grosse', 'tête', 'placez-la', 'glace', 'congelez', 'communiquez', 'ligne', ""d'urgence"", 'concert', 'les', 'espèce', 'envahissantes', '1-800-563-7711', 'ontario', 'visitez', 'httpowlyw3iw30flynv']",[],unknown
183,1498541586883867_1565362770201748,2017-07-26 10:00:21,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1565362770201748/?type=3,"Malgré leur mauvaise réputation, la plupart des espèces de requins sont inoffensives et constituent une partie importante de l'écosystème marin. Cette Semaine des requins, apprenez la vérité derrière ces animaux incroyables : http://ow.ly/O7PI30dUAdW","Malgré leur mauvaise réputation, la plupart des espèces de requins sont inoffensives et constituent une partie importante de l'écosystème marin. Cette Semaine des requins, apprenez la vérité derrière ces animaux incroyables :",[],2,0,3,2,0,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,['import'],neutral,['espèce'],Environmental,"['malgré', 'mauvais', 'réputation', 'plupart', 'espèce', 'requin', 'inoffensives', 'constituent', 'partie', 'importante', ""l'écosystème"", 'marin', 'cette', 'semaine', 'requin', 'apprenez', 'vérité', 'derrière', 'animal', 'incroyable', 'httpowlyo7pi30duadw']","['marin', 'animal']",Healthy wildlife populations
184,1498541586883867_1626293590775332,2017-09-22 12:00:00,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1626293184108706/?type=3,"Que savez-vous des zostères? Les herbiers de zostères servent de refuge à certaines espèces marines telles que les jeunes morues. Nous avons récemment annoncé le Fonds pour la restauration côtière qui inclut la restauration des herbiers de zostères dans la baie Placentia, à Terre-Neuve-et-Labrador. http://ow.ly/EnsP30feWoU","Que savez-vous des zostères? Les herbiers de zostères servent de refuge à certaines espèces marines telles que les jeunes morues. Nous avons récemment annoncé le Fonds pour la restauration côtière qui inclut la restauration des herbiers de zostères dans la baie Placentia, à Terre-Neuve-et-Labrador. U",[],5,0,0,5,0,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,"['marine', 'or']",neutral,"['espèce', 'marine', 'jeune', 'morue']",Environmental,"['savez-vous', 'zostère', 'les', 'herbier', 'zostère', 'servent', 'refuge', 'certaines', 'espèce', 'marine', 'telles', 'les', 'jeune', 'morue', 'récemment', 'annoncé', 'fond', 'restauration', 'côtière', 'inclut', 'restauration', 'herbier', 'zostère', 'baie', 'placentia', 'terre-neuve-et-labrador', 'httpowlyensp30fewou']","['refuge', 'morue', 'baie']",Healthy coasts and oceans
185,1498541586883867_1651709441567080,2017-10-11 14:08:11,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1651709441567080/?type=3,"Ocean Networks Canada de l’Université de Victoria reçoit de nouveaux fonds à hauteur de 7,2 millions de dollars pour la technologie océanographique, visant à améliorer la sécurité maritime et protéger les espèces marines du Canada, dans le cadre du Plan de protection des océans.
Les hydrophones numériques mesureront les bruits sous l’eau dans les zones clés au large de la Colombie-Britannique. Les données recueillies comprennent la vitesse et la direction des courants et vagues de surface, ce qui nous permet de prédire les mouvements des débris, des navires en détresse et des nappes de pétrole au fil du temps. http://ow.ly/nRwa30fOe5H","Ocean Networks Canada de l’Université de Victoria reçoit de nouveaux fonds à hauteur de ,2 millions de dollars pour la technologie océanographique, visant à améliorer la sécurité maritime et protéger les espèces marines du Canada, dans le cadre du Plan de protection des océans. Les hydrophones numériques mesureront les bruits sous l’eau dans les zones clés au large de la Colombie-Britannique. Les données recueillies comprennent la vitesse et la direction des courants et vagues de surface, ce qui nous permet de prédire les mouvements des débris, des navires en détresse et des nappes de pétrole au fil du temps.",[],4,0,1,3,1,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,"['eau', 'marine', 'or']",neutral,"['dollar', 'technologie', 'océanographique', 'maritime', 'protéger', 'espèce', 'marine', 'protection', 'océan', 'pétrole']",Environmental,"['ocean', 'network', 'canada', ""l'université"", 'victoria', 'reçoit', 'nouveau', 'fond', 'hauteur', '72', 'million', 'dollar', 'technologie', 'océanographique', 'visant', 'améliorer', 'sécurité', 'maritime', 'protéger', 'les', 'espèce', 'marine', 'canada', 'cadre', 'plan', 'protection', 'océan', 'les', 'hydrophones', 'numériques', 'mesureront', 'les', 'bruit', 'sou', ""l'eau"", 'les', 'zone', 'clé', 'large', 'colombie-britannique', 'les', 'donnée', 'recueillies', 'comprennent', 'vitesse', 'direction', 'courant', 'vague', 'surface', 'permet', 'prédire', 'les', 'mouvement', 'débris', 'navire', 'détresse', 'nappe', 'pétrole', 'fil', 'temps', 'httpowlynrwa30foe5h']","['victoria', 'technologie', 'technologie', 'technologie', 'technologie', 'technologie', 'technologie', 'océanographique', 'maritime', 'protéger', 'protection', 'océan', 'pétrole', 'pétrole']",Healthy coasts and oceans
186,1498541586883867_1626400184098006,2017-09-18 12:23:52,https://www.facebook.com/PechesOceansCanada/photos/a.1626400057431352.1073741859.1498541586883867/1626400184098006/?type=3,"Cet été, nos scientifiques sont retournés dans la mer de Beaufort, dans l'Arctique canadien, afin d'en apprendre davantage sur la diversité des espèces qui y habitent. Nos chercheurs sont à bord du F/V Frosti dans le but de mieux comprendre la relation entre les poissons et leur environnement extrême. Ils ont travaillé en collaboration avec des experts Inuvialuit et d’autres experts provenant des meilleures universités canadiennes dans le domaine de la recherche. Au cours des prochaines semaines et pendant l'été 2018, nous parcourrons la mer de Beaufort, équipés de chaluts et de matériel scientifique afin d'y prélever des échantillons. Une première! http://ow.ly/2nQj30ffdiY","Cet été, nos scientifiques sont retournés dans la mer de Beaufort, dans l'Arctique canadien, afin d'en apprendre davantage sur la diversité des espèces qui y habitent. Nos chercheurs sont à bord du F/V Frosti dans le but de mieux comprendre la relation entre les poissons et leur environnement extrême. Ils ont travaillé en collaboration avec des eerts Inuvialuit et d’autres eerts provenant des meilleures universités canadiennes dans le domaine de la recherche. Au cours des prochaines semaines et pendant l'été , nous parcourrons la mer de Beaufort, équipés de chaluts et de matériel scientifique afin d'y prélever des échantillons. Une première!",[],5,0,0,3,2,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,"['eau', 'environnement', 'parc', 'or', 'mer']",neutral,"['scientifique', 'scientifique', 'scientifique', 'mer', 'diversité', 'espèce', 'poisson', 'environnement', 'collaboration', 'mer', 'scientifique', 'scientifique', 'scientifique']",Environmental,"['cet', 'scientifique', 'retournés', 'mer', 'beaufort', ""l'arctique"", 'canadien', 'afin', ""d'en"", 'apprendre', 'davantage', 'diversité', 'espèce', 'habitent', 'chercheur', 'bord', 'fv', 'frosti', 'but', 'mieux', 'comprendre', 'relation', 'entre', 'les', 'poisson', 'environnement', 'extrême', 'ils', 'travaillé', 'collaboration', 'expert', 'inuvialuit', ""d'autres"", 'expert', 'provet', 'meilleur', 'université', 'canadien', 'domaine', 'recherche', 'cour', 'prochaine', 'semaine', 'pendant', ""l'été"", '2018', 'parcourrons', 'mer', 'beaufort', 'équipés', 'chalut', 'matériel', 'scientifique', 'afin', ""d'y"", 'prélever', 'échantillon', 'première', 'httpowly2nqj30ffdiy']","['scientifique', 'poisson', 'poisson', 'environnement', 'environnement', 'environnement', 'environnement', 'collaboration', 'scientifique']",Clean growth
187,1498541586883867_1627120380692653,2017-09-19 07:01:11,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1627120380692653/?type=3,Dernière chance pour partager vos commentaires avec nous ! Consultez la conversation et faites-nous part de vos idées sur les mesures que nous pouvons prendre pour aider nos baleines en péril d’ici minuit (HAE) ce soir. http://ow.ly/v4ya30feLFy,Dernière chance pour partager vos commentaires avec nous ! Consultez la conversation et faites-nous part de vos idées sur les mesures que nous pouvons prendre pour aider nos baleines en péril d’ici minuit (HAE) ce soir.,[],1,1,3,1,0,0,0,0,0,0,5,fr,0.0,PechesOceansCanada_facebook,['inuit'],neutral,['aider'],Social,"['dernier', 'chance', 'partager', 'commentaire', 'consultez', 'conversation', 'faites-nous', 'part', 'idée', 'les', 'mesure', 'pouvons', 'prendre', 'aider', 'baleine', 'péril', ""d'ici"", 'minuit', 'hae', 'soir', 'httpowlyv4ya30felfy']","['mesure', 'mesure', 'mesure', 'baleine']",Healthy coasts and oceans
