Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,account_name,average_sentiment_score,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
121,566325673547435_568959023284100,2016-08-09 12:26:26,http://ow.ly/sh5L300YQC6,"Êtes-vous un voyageur avec des exigences en accessibilité?

Notre consultation sur les transports accessibles est maintenant en cours : http://ow.ly/sh5L300YQC6",Êtes-vous un voyageur avec des exigences en accessibilité? Notre consultation sur les transports accessibles est maintenant en cours :,[],1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['transport'],Modern and resilient infrastructure
122,566325673547435_695290213984313,2017-04-17 17:30:36,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/695290213984313/?type=3,"#Astucesvoyage > Comprenez les règles tarifaires de votre billet

Notez ou imprimez les règles tarifaires de votre billet avant de procéder à l'achat de votre billet et gardez-les sur vous lorsque vous voyagez – elles peuvent servir en cas de différend avec votre transporteur aérien.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM",> Comprenez les règles tarifaires de votre billet Notez ou imprimez les règles tarifaires de votre billet avant de procéder à l'achat de votre billet et gardez-les sur vous lorsque vous voyagez – elles peuvent servir en cas de différend avec votre transporteur aérien. > Prenez l'air averti > Dix conseils clés >,['#Astucesvoyage'],1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['#astucesvoyage'],Modern and resilient infrastructure
123,566325673547435_704037843109550,2017-05-04 17:30:35,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/704037843109550/?type=3,"#Astucesvoyage > Souscrivez une assurance voyage

Souscrivez une assurance pour vous protéger en cas de perte, de retard, de dommages ou de vol de vos bagages, d'annulation ou d'interruption de votre voyage, de blessures corporelles ou de décès, ainsi qu'une assurance médicale adéquate.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Souscrivez une assurance voyage Souscrivez une assurance pour vous protéger en cas de perte, de retard, de dommages ou de vol de vos bagages, d'annulation ou d'interruption de votre voyage, de blessures corporelles ou de décès, ainsi qu'une assurance médicale adéquate. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],"['#astucesvoyage', 'protéger']",Clean growth
124,566325673547435_648397848673550,2017-01-19 16:45:09,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/648397848673550/?type=3,Le président & premier dirigeant Scott Streiner rencontre le maire d'Edmonton Don Iveson pour parler du mandat et des services de l'Office.,Le président & premier dirigeant Scott Streiner rencontre le maire d'Edmonton Don Iveson pour parler du mandat et des services de l'Office.,[],1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
125,566325673547435_768313586681975,2017-09-17 11:30:20,https://www.youtube.com/watch?v=sxw4g-kbn-4,Un des mandats de l'OTC est la protection des passagers aériens en tant que consommateurs. Cela signifie que vous pouvez vous adresser à nous si vous croyez qu'une ligne aérienne n'a pas respecté ses conditions de transport ou si vous pensez que celles-ci ne sont pas raisonnables.,Un des mandats de l'OTC est la protection des passagers aériens en tant que consommateurs. Cela signifie que vous pouvez vous adresser à nous si vous croyez qu'une ligne aérienne n'a pas respecté ses conditions de transport ou si vous pensez que celles-ci ne sont pas raisonnables.,[],1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],"['protection', 'consommateur', 'transport']",Clean growth
126,566325673547435_691082754405059,2017-04-19 17:26:00,https://www.facebook.com/OfficeDesTransportsDuCanada/videos/691082754405059/,Prenez l'air averti cet hiver – Des conseils utiles > http://bit.ly/2aFim46  #VoyageCanada #transports #plaintes,Prenez l'air averti cet hiver – Des conseils utiles >,"['#VoyageCanada', '#transports', '#plaintes']",1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
127,566325673547435_769981543181846,2017-09-21 14:01:09,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/769981543181846/?type=3,Préavis de 30 jours ouvrables requis pour la plupart des demandes de licence de cabotage: http://ow.ly/bTAa30aDEoT #maritime,Préavis de jours ouvrables requis pour la plupart des demandes de licence de cabotage:,['#maritime'],1,0,0,0,1,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
128,566325673547435_770427866470547,2017-09-22 14:10:09,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/770427866470547/?type=3,"Pour en savoir plus sur les services d'arbitrage #ferroviaire de l'Office, allez > http://ow.ly/dzIs30dr4BK #AgCan","Pour en savoir plus sur les services d'arbitrage de l'Office, allez >","['#ferroviaire', '#AgCan']",1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],"['#agcan', '#agcan']",Sustainably managed lands and forests
129,566325673547435_638409553005713,2016-12-30 11:15:26,http://ow.ly/z179303Jgmo,Avez-vous une plainte à formuler sur le transport aérien? Consultez le http://ow.ly/z179303Jgmo #voyage #MardiVoyage,Avez-vous une plainte à formuler sur le transport aérien? Consultez le,"['#voyage', '#MardiVoyage']",1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],"['transport', '#voyage']",Modern and resilient infrastructure
130,566325673547435_623110791202256,2016-12-28 16:09:00,https://www.youtube.com/watch?v=EUnNHlmpGcU&index=2&list=PLSetKZd14VJQrW1vXMArTDUzeDVOyArtM,"Le transporteur aérien a perdu vos bagages? @#$%

Nous pourrions être en mesure de vous aider!

Visionnez notre vidéo...",Le transporteur aérien a perdu vos bagages? $% Nous pourrions être en mesure de vous aider! Visionnez notre vidéo...,['#'],1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['mesure'],Pristine lakes and rivers
131,566325673547435_570605026452833,2016-08-13 09:45:01,http://bit.ly/2b4F1IW,Le président de l'Office discute des droits des passagers aériens sur l'émission Power & Politics sur CBC (en anglais seulement) :,Le président de l'Office discute des droits des passagers aériens sur l'émission Power & Politics sur CBC (en anglais seulement) :,[],1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
132,566325673547435_637035279809807,2016-12-27 08:01:09,http://ow.ly/hRW6304Xpd8,Quelle indemnisation devriez-vous recevoir en cas de perte de vos bagages? De plus amples détails > http://ow.ly/hRW6304Xpd8 #voyage,Quelle indemnisation devriez-vous recevoir en cas de perte de vos bagages? De plus amples détails > 8,['#voyage'],1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['#voyage'],Connecting Canadians with nature
133,566325673547435_636753873171281,2016-12-26 14:20:18,http://ow.ly/vEMb307iJ4b,Le transport aérien est le thème de la seconde phase de notre initiative de modernisation de la réglementation > http://ow.ly/vEMb307iJ4b,Le transport aérien est le thème de la seconde phase de notre initiative de modernisation de la réglementation >,[],1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['transport'],Modern and resilient infrastructure
134,566325673547435_572809422899060,2016-08-18 12:39:18,https://services.otc-cta.gc.ca/fra/m%C3%A9diation,"Si la facilitation avec les compagnies aériennes ne fonctionne pas, quelle est la prochaine étape?

La médiation est un processus informel, volontaire et confidentiel qui favorise la communication ouverte et respectueuse. Un médiateur neutre et impartial aide à guider le processus.","Si la facilitation avec les compagnies aériennes ne fonctionne pas, quelle est la prochaine étape? La médiation est un processus informel, volontaire et confidentiel qui favorise la communication ouverte et respectueuse. Un médiateur neutre et impartial aide à guider le processus.",[],1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
135,566325673547435_684473055066029,2017-03-30 15:42:49,https://www.facebook.com/OfficeDesTransportsDuCanada/videos/684473055066029/,Outils pratiques pour votre voyage > http://ow.ly/q9Ck307iUhH,Outils pratiques pour votre voyage >,[],0,0,1,0,0,0,0,0,0,0,1,en,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
136,566325673547435_623108277869174,2016-12-23 15:00:01,https://www.youtube.com/watch?v=TZTSTvpLz08,"Qu'arrive-t-il si vous ratez votre vol?

Visionnez notre vidéo et connaissez vos droits :",Qu'arrive-t-il si vous ratez votre vol? Visionnez notre vidéo et connaissez vos droits :,[],1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
137,566325673547435_697361870443814,2017-04-21 09:02:06,,"Nous ne nous veillons pas seulement à l'accessibilité du transport aérien. Nous traitons toute une gamme de plaintes en matière d'accessibilité, y compris celles relatives aux transporteurs ferroviaires, aux exploitants de traversiers et aux exploitants d'autobus et d'autocars qui exploitent des services extraprovinciaux… même les plaintes relatives aux gares ferroviaires, aux terminus d'autobus et aux aéroports > http://ow.ly/Gi0B309MuQe","Nous ne nous veillons pas seulement à l'accessibilité du transport aérien. Nous traitons toute une gamme de plaintes en matière d'accessibilité, y compris celles relatives aux transporteurs ferroviaires, aux eloitants de traversiers et aux eloitants d'autobus et d'autocars qui eloitent des services extraprovinciaux… même les plaintes relatives aux gares ferroviaires, aux terminus d'autobus et aux aéroports >",[],1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['transport'],Modern and resilient infrastructure
138,566325673547435_779449528901714,2017-10-13 14:20:04,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/779449528901714/?type=3,Consultez notre guide sur le bruit et les vibrations ferroviaires >  http://ow.ly/gfAn303Q1Oa #polmun #UMQ,Consultez notre guide sur le bruit et les vibrations ferroviaires >,"['#polmun', '#UMQ']",1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
139,566325673547435_799452500234750,2017-11-28 15:00:47,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/799452500234750/?type=3,L'interconnexion est le transfert de trafic entre deux compagnies de chemin de fer à un prix réglementé. Info > http://ow.ly/JUmn30dr5Kj,L'interconnexion est le transfert de trafic entre deux compagnies de chemin de fer à un prix réglementé. Info >,[],1,0,0,1,0,0,0,0,0,0,1,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
140,566325673547435_702934986553169,2017-05-02 09:01:51,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/702934986553169/?type=3,La saison de navigation bat maintenant son plein. Savez-vous combien longtemps d'avance vous devez déposer votre demande de licence de cabotage? Cela varie selon le type d'activité que vous prévoyez exercer. Informez-vous sur nos diverses périodes minimales de préavis requises à http://ow.ly/pBZO309IiWf,La saison de navigation bat maintenant son plein. Savez-vous combien longtemps d'avance vous devez déposer votre demande de licence de cabotage? Cela varie selon le type d'activité que vous prévoyez exercer. Informez-vous sur nos diverses périodes minimales de préavis requises à,[],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],[],unknown
141,566325673547435_700618143451520,2017-04-27 17:30:29,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/700618143451520/?type=3,"#Astucesvoyage > Préparez bien vos bagages

Inscrivez vos coordonnées et l'adresse de votre destination à l’intérieur de chaque pièce de bagage. Apportez toujours avec vous à bord vos articles essentiels et de valeur, tels que : votre passeport, vos pièces d'identité et votre billet de retour, vos médicaments et appareils médicaux, votre argent, vos bijoux et vos appareils électroniques et des articles essentiels pour la nuit.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Préparez bien vos bagages Inscrivez vos coordonnées et l'adresse de votre destination à l’intérieur de chaque pièce de bagage. Apportez toujours avec vous à bord vos articles essentiels et de valeur, tels que : votre passeport, vos pièces d'identité et votre billet de retour, vos médicaments et appareils médicaux, votre argent, vos bijoux et vos appareils électroniques et des articles essentiels pour la nuit. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],0,0,0,0,0,0,0,0,0,0,0,fr,OfficeDesTransportsDuCanada_facebook,0.0,neutral,[],['other'],['#astucesvoyage'],Modern and resilient infrastructure
