Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
329,134615279898518_1641571655869532,2017-03-02 17:14:10,https://www.facebook.com/ParcsCanada/videos/1641571655869532/,"Vous nous disiez être prêt à relever le défi, et bien c’est le moment! On vous lance le défi d’aller faire de la RAQUETTE! 
Prenez une photo ou une vidéo et affichez-la avec le mot-clic #DéfiParcs! 💪❄

Vous ne savez pas par où commencer, jetez un coup d'œil à nos suggestions : http://ow.ly/E4BC309udnb","Vous nous disiez être prêt à relever le défi, et bien c’est le moment! On vous lance le défi d’aller faire de la RAQUETTE! Prenez une photo ou une vidéo et affichez-la avec le mot-clic éfiParcs! Vous ne savez pas par où commencer, jetez un coup d'œil à nos suggestions :",['#D'],27,0,8,25,2,0,0,0,0,0,35,fr,0.0,ParcsCanada_facebook,neutral,['#défiparcs'],Social,['#défiparcs'],Connecting Canadians with nature
330,134615279898518_1480171618676204,2016-10-18 11:05:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1480171618676204/?type=3,"#MardiQuiz : Pouvez-vous nous dire dans quel parc national cette photo a été prise? Indice : il fait partie d'un site du patrimoine mondial de l'UNESCO!

Réponse : c'est le Parc national Kootenay! http://ow.ly/sfd0305j1E5 Merci à tous d'avoir joué!",: Pouvez-vous nous dire dans quel parc national cette photo a été prise? Indice : il fait partie d'un site du patrimoine mondial de l'UNESCO! Réponse : c'est le Parc national Kootenay! Merci à tous d'avoir joué!,['#MardiQuiz'],28,7,0,26,0,2,0,0,0,0,35,fr,0.0,ParcsCanada_facebook,neutral,"['parc_national', 'mondial', 'parc']",Environmental,"['parc_national', 'parc_national', 'parc_national', 'parc']",Connecting Canadians with nature
331,134615279898518_1487345991292100,2016-10-31 08:10:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1487345991292100/?type=3,Joyeuse Fête de la citrouille! Soyez prudents et passez une effrayante #Halloween!!!,Joyeuse Fête de la citrouille! Soyez prudents et passez une effrayante !!!,['#Halloween'],26,1,8,19,3,3,1,0,0,0,35,fr,0.0,ParcsCanada_facebook,neutral,['fête'],Social,[],unknown
332,134615279898518_1599782726715092,2017-02-22 13:00:03,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1599782726715092/?type=3,"Prêt pour une aventure? Relevez donc le défi de pagayer les trois rivières d’eaux vives de la réserve de parc national Nááts’ihch’oh pour #Canada150. 

Réveillez vos compétences en eau vive sur la rivière Broken Skull avant de vous attaquer aux rapides Rock Gardens de la rivière Nahanni Sud. Mettez ensuite à profit tout ce que vous avez appris pour descendre les excitants rapides de la Little Nahanni!

Pour célébrer #Canada150, nous mettons en vedette nos 200+ endroits sur nos comptes de médias sociaux… Restez à l’affût!","Prêt pour une aventure? Relevez donc le défi de pagayer les trois rivières d’eaux vives de la réserve de parc national Nááts’ihch’oh pour . Réveillez vos compétences en eau vive sur la rivière Broken Skull avant de vous attaquer aux rapides Rock Gardens de la rivière Nahanni Sud. Mettez ensuite à profit tout ce que vous avez appris pour descendre les excitants rapides de la Little Nahanni! Pour célébrer , nous mettons en vedette nos + endroits sur nos comptes de médias sociaux… Restez à l’affût!","['#Canada150', '#Canada150']",30,2,3,30,0,0,0,0,0,0,35,fr,0.0,ParcsCanada_facebook,neutral,"['aventure', 'rivière', 'parc_national', '#canada150', 'eau', 'rivière', 'rivière', 'célébrer', '#canada150']",Social,"['aventure', 'rivière', 'parc_national', 'parc_national', 'parc_national', 'eau', 'rivière', 'rivière']",Pristine lakes and rivers
333,134615279898518_1409107192449314,2016-08-05 08:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1409107192449314/?type=3,"Joyeux vendredi photo des abonnés! 

Cette photo merveilleuse du Parc national Jasper nous vient de Alana (Instagram: alana_marie33), accompagnée de la légende suivante : « Les nuages et les fleurs sauvages... Une belle randonnée au sommet du sentier Sulphur Skyline. » 

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.","Joyeux vendredi photo des abonnés! Cette photo merveilleuse du Parc national Jasper nous vient de Alana (Instagram: alana_marie33), accompagnée de la légende suivante : « Les nuages et les fleurs sauvages... Une belle randonnée au sommet du sentier Sulphur Skyline. » Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.",[],33,0,2,31,2,0,0,0,0,0,35,fr,0.0,ParcsCanada_facebook,neutral,['parc'],Environmental,['parc'],Connecting Canadians with nature
334,134615279898518_1459499994076700,2016-09-27 14:10:14,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1459499994076700/?type=3,"Nos chaises rouges vous aident à vous rapprocher de la #nature dans les endroits les plus magnifiques au pays! Découvrez l'histoire de vos endroits préférés où #partagezlachaise : http://ow.ly/Ur1e304BSid (anglais) 
Nous aimerions connaître les beaux moments que VOUS avez partagé grâce aux chaises rouges, faites-nous en part dans les commentaires! #SeRapprocher","Nos chaises rouges vous aident à vous rapprocher de la dans les endroits les plus magnifiques au pays! Découvrez l'histoire de vos endroits préférés où : d (anglais) Nous aimerions connaître les beaux moments que VOUS avez partagé grâce aux chaises rouges, faites-nous en part dans les commentaires!","['#nature', '#partagezlachaise', '#SeRapprocher']",32,2,1,31,0,1,0,0,0,0,35,fr,0.0,ParcsCanada_facebook,neutral,"['#nature', 'pays', 'découvrez']",Social,['#nature'],Connecting Canadians with nature
335,134615279898518_1377375285622505,2016-06-24 08:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1377375285622505/?type=3,"Joyeux vendredi photo des abonnés! 
Cette merveilleuse photo du Parc national Yoho nous vient de Jennifer G., accompagnée de la légende suivante : « À la recherche d'un trésor aux chutes Wapta. »  🌈
Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.","Joyeux vendredi photo des abonnés! Cette merveilleuse photo du Parc national Yoho nous vient de Jennifer G., accompagnée de la légende suivante : « À la recherche d'un trésor aux chutes Wapta. » Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.",[],33,0,2,30,2,1,0,0,0,0,35,fr,0.0,ParcsCanada_facebook,neutral,['parc'],Environmental,['parc'],Connecting Canadians with nature
336,134615279898518_1574029252623773,2017-01-04 14:00:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1574029252623773/?type=3,"Le Parc national des Lacs-Waterton est magnifique toute l'année! Créé en 1895, saviez-vous qu'il s'agit du 4e parc national du Canada? Est-ce qu’une visite hivernale en 2017 fait partie de vos plans pour #Canada150? Procurez-vous la #CarteDécouverte 2017 GRATUITE maintenant : http://ow.ly/Rl4J306YHJO

Pour célébrer #Canada150, nous mettons en vedette tous nos 200+ endroits sur nos comptes de médias sociaux... restez à l’affut!","Le Parc national des Lacs-Waterton est magnifique toute l'année! Créé en , saviez-vous qu'il s'agit du e parc national du Canada? Est-ce qu’une visite hivernale en fait partie de vos plans pour ? Procurez-vous la écouverte GRATUITE maintenant : Pour célébrer , nous mettons en vedette tous nos + endroits sur nos comptes de médias sociaux... restez à l’affut!","['#Canada150', '#CarteD', '#Canada150']",28,3,4,25,3,0,0,0,0,0,35,fr,0.0,ParcsCanada_facebook,neutral,"['parc', 'parc_national', 'visite', '#canada150', '#cartedécouverte', 'célébrer', '#canada150']",Social,"['parc', 'parc_national', 'parc_national', 'parc_national', 'visite', '#cartedécouverte']",Connecting Canadians with nature
337,134615279898518_1964943710198990,2017-12-20 15:45:00,https://www.facebook.com/ParcsCanada/videos/1964941183532576/,"Pssst… nous avons un secret à partager avec vous : 8 endroits uniques du Canada ET du monde! 🌏

Allant d’un océan à l’autre, ces endroits reflètent le meilleur du patrimoine culturel et naturel de notre pays et du monde. C’est pourquoi ils sont officiellement sur la Liste indicative des sites du patrimoine mondial au 🍁Canada!

Visitez notre site web et voyez vous-même ce qui rend ces lieux canadiens extraordinaires aussi précieux que les pyramides d’Égypte et la Grande Barrière de corail en Australie : http://ow.ly/zypC30hm83A","Pssst… nous avons un secret à partager avec vous : endroits uniques du Canada ET du monde! Allant d’un océan à l’autre, ces endroits reflètent le meilleur du patrimoine culturel et naturel de notre pays et du monde. C’est pourquoi ils sont officiellement sur la Liste indicative des sites du patrimoine mondial au Canada! Visitez notre site web et voyez vous-même ce qui rend ces lieux canadiens extraordinaires aussi précieux que les pyramides d’Égypte et la Grande Barrière de corail en Australie :",[],24,1,10,21,3,0,0,0,0,0,35,fr,0.0,ParcsCanada_facebook,neutral,"['océan', 'pays', 'mondial']",Environmental,['océan'],Healthy coasts and oceans
338,134615279898518_1889485391078156,2017-10-12 13:04:52,https://www.facebook.com/ParcsCanNunavut/videos/1329564727171628/,"Google Street View atteint le « sommet du monde »! Voici un article de Google Canada rédigé par Emma Upton, Directrice du parc national Quttinirpaaq : http://ow.ly/hJAU30fPQnP","Google Street View atteint le « sommet du monde »! Voici un article de Google Canada rédigé par Emma Upton, Directrice du parc national Quttinirpaaq :",[],34,1,0,31,3,0,0,0,0,0,35,fr,0.0,ParcsCanada_facebook,neutral,['parc_national'],Social,"['parc_national', 'parc_national', 'parc_national']",Healthy wildlife populations
339,134615279898518_1469237856436247,2016-10-09 07:10:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1469237856436247/?type=3,"Passez un excellent long week-end! L’#Actiondegrâce est une belle occasion de #serapprocher de nos familles et amis et d’admirer les couleurs automnales dans un de nos parcs ou lieux historiques. 

Photo prise au Parc national de la Mauricie, Parcs Canada.","Passez un excellent long week-end! L’âce est une belle occasion de de nos familles et amis et d’admirer les couleurs automnales dans un de nos parcs ou lieux historiques. Photo prise au Parc national de la Mauricie, Parcs Canada.","['#Actiondegr', '#serapprocher']",33,0,2,31,2,0,0,0,0,0,35,fr,0.0,ParcsCanada_facebook,neutral,"['occasion', 'famille', 'ami', 'parc', 'historique', 'parc', 'parc']",Environmental,"['parc', 'parc', 'parc']",Connecting Canadians with nature
340,134615279898518_1359017200791647,2016-06-01 19:00:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1359017200791647/?type=3,"C'est le temps de #serapprocher en famille et entre amis cet été. Inscrivez-vous au #concours Célébrez le plein air de Leclerc aujourd'hui! http://ow.ly/ad0c300wSyN #ConcoursLeclerc #partagezlachaise
Photo prise au @pnBanff",C'est le temps de en famille et entre amis cet été. Inscrivez-vous au Célébrez le plein air de Leclerc aujourd'hui! Photo prise au,"['#serapprocher', '#concours', '#ConcoursLeclerc', '#partagezlachaise']",31,0,4,28,3,0,0,0,0,0,35,fr,0.0,ParcsCanada_facebook,neutral,"['famille', 'ami', 'célébrez', 'air']",Social,"['plein_air', 'plein_air']",Safe and healthy communities
341,134615279898518_1359015950791772,2016-05-28 05:30:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1359015950791772/?type=3,"Faites une pause grâce à Parcs Canada et Leclerc. Inscrivez-vous au #ConcoursLeclerc aujourd'hui et vous pourriez gagner un séjour en famille dans un lieu de #ParcsCanada de votre choix. http://ow.ly/ad0c300wSyN
Photo prise au Parc national Fundy",Faites une pause grâce à Parcs Canada et Leclerc. Inscrivez-vous au aujourd'hui et vous pourriez gagner un séjour en famille dans un lieu de de votre choix. Photo prise au Parc national Fundy,"['#ConcoursLeclerc', '#ParcsCanada']",24,0,11,21,1,1,0,0,1,0,35,fr,0.0,ParcsCanada_facebook,neutral,"['parc', 'famille', '#parcscanada', 'parc']",Environmental,"['parc', '#parcscanada', 'parc']",Connecting Canadians with nature
342,134615279898518_1324854290874605,2016-04-08 08:15:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1324854290874605/?type=3,"Joyeux Vendredi Photo des Abonnés! 
Cette superbe photo prise à la Réserve de parc national Pacific Rim nous vient de Iain Robert Reid Photography, accompagnée de la légende suivante : « Un matin à pagayer paisiblement dans l'archipel Broken Group ».

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.","Joyeux Vendredi Photo des Abonnés! Cette superbe photo prise à la Réserve de parc national Pacific Rim nous vient de Iain Robert Reid Photography, accompagnée de la légende suivante : « Un matin à pagayer paisiblement dans l'archipel Broken Group ». Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.",[],29,0,5,29,0,0,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,['parc_national'],Social,"['parc_national', 'parc_national', 'parc_national']",Healthy wildlife populations
343,134615279898518_1404305399596160,2016-07-31 06:40:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1404305399596160/?type=3,"Planifiez-vous une visite dans un de nos endroits ce long week-end? Faites une visite virtuelle de nos parcs et sites à l'avance grâce à Google Street View! http://ow.ly/VTM8302aDAd

Photo prise au Lieu historique national de la Piste-Chilkoot. Parcs Canada Yukon",Planifiez-vous une visite dans un de nos endroits ce long week-end? Faites une visite virtuelle de nos parcs et sites à l'avance grâce à Google Street View! d Photo prise au Lieu historique national de la Piste-Chilkoot. Parcs Canada Yukon,[],32,0,2,29,3,0,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,"['visite', 'visite', 'parc', 'historique', 'parc']",Social,"['visite', 'visite', 'parc', 'parc']",Connecting Canadians with nature
344,134615279898518_1364353776924656,2016-06-12 05:50:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1364353776924656/?type=3,"Tracez vos sentiers préférés et planifiez votre visite chez nous cet été! Inscrivez-vous au concours Célébrez le plein air de Leclerc aujourd'hui! http://ow.ly/ad0c300wSyN #ConcoursLeclerc #serapprocher #partagezlachaise
Photo prise au Réserve de parc national Pacific Rim",Tracez vos sentiers préférés et planifiez votre visite chez nous cet été! Inscrivez-vous au concours Célébrez le plein air de Leclerc aujourd'hui! Photo prise au Réserve de parc national Pacific Rim,"['#ConcoursLeclerc', '#serapprocher', '#partagezlachaise']",30,0,4,26,4,0,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,"['visite', 'célébrez', 'air', 'parc_national']",Social,"['visite', 'plein_air', 'plein_air', 'parc_national', 'parc_national', 'parc_national']",Connecting Canadians with nature
345,134615279898518_1363696633657037,2016-06-04 06:45:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1363696633657037/?type=3,"Hé les fans du #hockey! Mettez de côté les rivalités des #séries quelques minutes et apprenez-en plus sur le directeur général des Canadiens de Montréal, Marc Bergevin! Il s'est assis dans l'une de nos chaises rouges pour raconter quelques souvenirs d'enfance aux abords du canal de Lachine. Cet été, on vous invite à faire comme lui et à créer vos propres souvenirs! https://youtu.be/Bx41m4wbzQA #SeRapprocher #vidéo","Hé les fans du ! Mettez de côté les rivalités des éries quelques minutes et apprenez-en plus sur le directeur général des Canadiens de Montréal, Marc Bergevin! Il s'est assis dans l'une de nos chaises rouges pour raconter quelques souvenirs d'enfance aux abords du canal de Lachine. Cet été, on vous invite à faire comme lui et à créer vos propres souvenirs! éo","['#hockey', '#s', '#SeRapprocher', '#vid']",28,1,5,27,1,0,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,['propre'],Environmental,[],unknown
346,134615279898518_1550359704990728,2016-12-12 14:30:04,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1550359704990728/?type=3,"Ici au Canada, un peu de neige ne nous fait pas peur! C'est pourquoi nous avons compilé cette liste de dix activités hivernales qui sauront vous épater en 2017! Commencez à planifier dès maintenant et n'oubliez pas de vous procurer votre #CarteDécouverte 2017 GRATUITE pour  #Canada150! http://ow.ly/7a4M3072VJb

Photo prise au Parc national de la Mauricie, Parcs Canada","Ici au Canada, un peu de neige ne nous fait pas peur! C'est pourquoi nous avons compilé cette liste de dix activités hivernales qui sauront vous épater en ! Commencez à planifier dès maintenant et n'oubliez pas de vous procurer votre écouverte GRATUITE pour ! Photo prise au Parc national de la Mauricie, Parcs Canada","['#CarteD', '#Canada150']",22,0,12,21,1,0,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,"['activité', '#cartedécouverte', '#canada150', 'parc', 'parc']",Environmental,"['activité', 'activité', '#cartedécouverte', 'parc', 'parc']",Connecting Canadians with nature
347,134615279898518_1727101367316560,2017-06-26 08:35:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1727101367316560/?type=3,"Partagez ce message si vous pensez que le canotage est encore plus canadien que le sirop d’érable! Célébrez le Jour du canot en faisant une excursion sur l’eau aujourd’hui. Nos sites offrent une multitude de superbes endroits où pagayer, comme le Parc national et lieu historique national Kejimkujik! Vous pouvez parcourir, en canot ou en kayak, les voies navigables sur lesquelles les Mi’kmaq ont voyagé pendant des milliers d’années. Apportez votre propre équipement ou louez un canot ou un kayak. http://ow.ly/uglt30bMmuW","Partagez ce message si vous pensez que le canotage est encore plus canadien que le sirop d’érable! Célébrez le Jour du canot en faisant une excursion sur l’eau aujourd’hui. Nos sites offrent une multitude de superbes endroits où pagayer, comme le Parc national et lieu historique national Kejimkujik! Vous pouvez parcourir, en canot ou en kayak, les voies navigables sur lesquelles les Mi’kmaq ont voyagé pendant des milliers d’années. Apportez votre propre équipement ou louez un canot ou un kayak.",[],29,0,5,26,2,1,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,"['célébrez', 'parc', 'historique', 'propre', 'équipement']",Environmental,"['parc', 'équipement']",Connecting Canadians with nature
348,134615279898518_1877066768986685,2017-10-23 06:45:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1877066595653369/?type=3,"C’est la saison des ours polaires au PN Wapusk! 

Situé dans la zone de la population d'ours polaires de l'ouest de la baie d'Hudson, cette région abrite environ 1 000 ours! 😯

Vous ne pouvez pas faire une visite? Observez-les en temps réel avec cette caméra Web : http://ow.ly/BwBX30fxa8K

Pour célébrer #Canada150, nous mettons en vedette plus de 200 de nos endroits sur nos comptes de médias sociaux. Restez à l’affût!","C’est la saison des ours polaires au PN Wapusk! Situé dans la zone de la population d'ours polaires de l'ouest de la baie d'Hudson, cette région abrite environ ours! Vous ne pouvez pas faire une visite? Observez-les en temps réel avec cette caméra Web : Pour célébrer , nous mettons en vedette plus de de nos endroits sur nos comptes de médias sociaux. Restez à l’affût!",['#Canada150'],27,1,6,26,1,0,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,"['pn', 'population', 'visite', 'célébrer', '#canada150']",Social,"['population', 'population', 'baie', 'visite']",Healthy wildlife populations
349,134615279898518_1824984937528202,2017-08-13 09:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1824984610861568/?type=3,"En bateau 🚣, en randonnée 🚶 ou dans votre cour 🏡. Où allez-vous pour jouir d’un #MomentZen? Partagez une photo dans les commentaires ci-dessous! #DéfiParcs","En bateau , en randonnée ou dans votre cour . Où allez-vous pour jouir d’un ? Partagez une photo dans les commentaires ci-dessous! éfiParcs","['#MomentZen', '#D']",23,11,0,21,2,0,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,['#défiparcs'],Social,['#défiparcs'],Connecting Canadians with nature
350,134615279898518_1363150777044956,2016-06-02 08:45:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1363150777044956/?type=3,"Cette splendide photo a été prise au Parc national Fundy en 1952. Avez-vous des photos rétro « Parcs Canada »? Nous aimerions les voir! #JeudiRétro #PC105 

Photo : Bibliothèque et Archives Canada",Cette splendide photo a été prise au Parc national Fundy en . Avez-vous des photos rétro « Parcs Canada »? Nous aimerions les voir! étro Photo : Bibliothèque et Archives Canada,"['#JeudiR', '#PC105']",30,0,4,30,0,0,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,"['parc', 'parc', '#jeudirétro', 'bibliothèque']",Environmental,"['parc', 'parc']",Connecting Canadians with nature
351,134615279898518_1398304710196229,2016-07-24 07:04:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1398304710196229/?type=3,"Une grande respiration + cette vidéo = un dimanche serein! Quel est votre endroit préféré pour observer un coucher de soleil? http://ow.ly/P5EO302tyu4 

C'est #DimancheDécouverte! Saviez-vous que nous avons une chaîne YouTube? Pour ne jamais manquer une de nos vidéos, abonnez-vous aujourd'hui!

Photo prise au Parc national Kootenay.","Une grande respiration + cette vidéo = un dimanche serein! Quel est votre endroit préféré pour observer un coucher de soleil? C'est écouverte! Saviez-vous que nous avons une chaîne YouTube? Pour ne jamais manquer une de nos vidéos, abonnez-vous aujourd'hui! Photo prise au Parc national Kootenay.",['#DimancheD'],32,1,1,30,2,0,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,['parc'],Environmental,['parc'],Connecting Canadians with nature
352,134615279898518_1344268855599815,2016-05-04 13:10:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1344268855599815/?type=3,"Bien qu’elle ressemble à Endor, la Gwaii Haanas - îles de beauté n’abrite aucun Ewoks… à ce que nous sachions! #JournéeStarWars #MayThe4thBeWithYou","Bien qu’elle ressemble à Endor, la Gwaii Haanas - îles de beauté n’abrite aucun Ewoks… à ce que nous sachions! éeStarWars","['#Journ', '#MayThe4thBeWithYou']",29,0,5,28,1,0,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,[],unknown,[],unknown
353,134615279898518_1279067938786574,2016-02-12 09:15:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1279067938786574/?type=3,"Joyeux Vendredi Photo des Abonnés! 
Cette superbe photo nous vient de Harry Radford Photography, accompagnée de la légende suivante : « L’impressionnante rivière Athabasca dans le Parc national Jasper… des souvenirs clairs comme de l’eau de roche! »

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et nous la mettons en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.","Joyeux Vendredi Photo des Abonnés! Cette superbe photo nous vient de Harry Radford Photography, accompagnée de la légende suivante : « L’impressionnante rivière Athabasca dans le Parc national Jasper… des souvenirs clairs comme de l’eau de roche! » Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et nous la mettons en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.",[],29,1,4,29,0,0,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,"['rivière', 'parc']",Environmental,"['rivière', 'parc']",Connecting Canadians with nature
354,134615279898518_1373066342720066,2016-06-17 08:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1373066342720066/?type=3,"Joyeux vendredi photo des abonnés! 
Cette photo splendide de Parc national des Hautes-Terres-du-Cap-Breton nous vient de Leah S.! Si cette photo vous donne l'envie de visiter la côte Est, soyez prêts à être éblouis : la célèbre Cabot Trail, la faune magnifique, et une vue époustouflante des falaises rouges et de l'océan Atlantique. http://ow.ly/MaB2301kBi5 

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.","Joyeux vendredi photo des abonnés! Cette photo splendide de Parc national des Hautes-Terres-du-Cap-Breton nous vient de Leah S.! Si cette photo vous donne l'envie de visiter la côte Est, soyez prêts à être éblouis : la célèbre Cabot Trail, la faune magnifique, et une vue époustouflante des falaises rouges et de l'océan Atlantique. Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.",[],33,1,0,32,1,0,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,"['parc', 'côte', 'faune']",Environmental,"['parc', 'côte', 'faune', 'atlantique']",Healthy coasts and oceans
355,134615279898518_1739268652766498,2017-06-04 07:30:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1739268652766498/?type=3,"Félicitations à Chelsea van Tol, gagnante de l'une des trois fins de semaine d'escapade de notre #ConcoursParcs!! Participez et courez la chance de gagner un séjour dans l'Ouest de Terre-Neuve et plus encore! 
http://www.concoursparcscanada.ca/decouvrezcanada/allez

Merci à nos partenaires, MEC et CIBC.

Photo prise au Parc national des Prairies.","Félicitations à Chelsea van Tol, gagnante de l'une des trois fins de semaine d'escapade de notre !! Participez et courez la chance de gagner un séjour dans l'Ouest de Terre-Neuve et plus encore! Merci à nos partenaires, MEC et CIBC. Photo prise au Parc national des Prairies.",['#ConcoursParcs'],34,0,0,32,1,1,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,"['participez', 'parc']",Environmental,"['participez', 'parc', 'prairie']",Healthy wildlife populations
356,134615279898518_1335169323176435,2016-04-22 08:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1335169323176435/?type=3,"Joyeux Vendredi Photo des Abonnés! 
Cette superbe photo prise aux chutes Takakkaw, dans le Parc national Yoho, nous vient de Nathaniel M. (@nathanmenezes sur Instagram), accompagnée de la légende suivante : « Il existe une certaine sérénité lorsque l'on campe près des eaux glacées. » 

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.","Joyeux Vendredi Photo des Abonnés! Cette superbe photo prise aux chutes Takakkaw, dans le Parc national Yoho, nous vient de Nathaniel M. ( sur Instagram), accompagnée de la légende suivante : « Il existe une certaine sérénité lorsque l'on campe près des eaux glacées. » Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.",[],32,1,1,29,3,0,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,"['parc', 'eau']",Environmental,"['parc', 'eau']",Connecting Canadians with nature
357,134615279898518_1455643974462302,2016-09-24 07:10:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1455643974462302/?type=3,"C'est la Journée internationale du lapin! Le sommet du mont Gros-Morne est fermé aux randonneurs chaque printemps pour que les lièvres arctiques puissent élever leurs petits sans être dérangés. Notre équipe de conservation surveille le lièvre d'Amérique et le lièvre arctique au parc national du Gros-Morne depuis 1997!  (Lapins et lièvres = même famille. Assez similaire, non!?) 🐰 http://ow.ly/uCvS304vFkO","C'est la Journée internationale du lapin! Le sommet du mont Gros-Morne est fermé aux randonneurs chaque printemps pour que les lièvres arctiques puissent élever leurs petits sans être dérangés. Notre équipe de conservation surveille le lièvre d'Amérique et le lièvre arctique au parc national du Gros-Morne depuis ! (Lapins et lièvres = même famille. Assez similaire, non!?)",[],28,4,2,23,4,1,0,0,0,0,34,fr,0.0,ParcsCanada_facebook,neutral,"['conservation', 'parc_national', 'famille']",Social,"['conservation', 'conservation', 'conservation', 'conservation', 'parc_national', 'parc_national', 'parc_national']",Healthy wildlife populations
