,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
257,257,257,373190293103010_374655162956523,315919208830119_373190293103010,373190293103010_374014866353886,2017-11-01 15:01:13,1,1,0,0,0,0,0,0,"You’re right Evi In less than two years, the percentage of protected marine and coastal areas in Canada has increased from % to 2%. Check out how we reached our goal:",[],['http://ow.ly/WlUE30ghSsW'],right Evi less two years percentage protected marine coastal areas Canada increased Check reached goal,"['right', 'Evi', 'less', 'two', 'years', 'percentage', 'protected', 'marine', 'coastal', 'areas', 'Canada', 'increased', 'Check', 'reached', 'goal']","[u'right', u'evi', u'less', u'two', u'year', u'percentag', u'protect', u'marin', u'coastal', u'area', u'canada', u'increas', u'check', u'reach', u'goal']","You’re right Evi :) In less than two years, the percentage of protected marine and coastal areas in Canada has increased from 0.9% to 5.22%. Check out how we reached our goal: http://ow.ly/WlUE30ghSsW",0.20634920634920637,Neutral
258,258,258,373190293103010_374663496289023,315919208830119_373190293103010,373190293103010_374014866353886,2017-11-01 15:43:58,1,1,0,0,0,0,0,0,Fisheries and Oceans Canada thank you for the info!,[],[],Fisheries Oceans Canada thank info,"['Fisheries', 'Oceans', 'Canada', 'thank', 'info']","[u'fisheri', u'ocean', u'canada', u'thank', u'info']",Fisheries and Oceans Canada thank you for the info!,0.0,Neutral
259,259,259,373190293103010_375679882854051,315919208830119_373190293103010,,2017-11-04 14:29:22,0,0,0,0,0,0,0,0,Keep going,[],[],Keep going,"['Keep', 'going']","[u'keep', u'go']",Keep going,0.0,Neutral
260,260,260,372018426553530_372106183211421,315919208830119_372018426553530,,2017-10-25 16:50:11,0,0,0,0,0,0,0,0,Did I not just read in the news that the federal government was auctioning off its greatest asset for such work ?,[],[],read news federal government auctioning greatest asset work,"['read', 'news', 'federal', 'government', 'auctioning', 'greatest', 'asset', 'work']","[u'read', u'news', u'feder', u'govern', u'auction', u'greatest', u'asset', u'work']",Did I not just read in the news that the federal government was auctioning off its greatest asset for such work ?,0.5,Positive
261,261,261,372018426553530_373949883027051,315919208830119_372018426553530,372018426553530_372106183211421,2017-10-30 15:14:52,1,1,0,0,0,0,0,0,"Hi. Over the years, the approach for charting has evolved making the CCGS Matthew a less effective science platform. So the decision was made to remove it from service in favour of other options. In fact, the Canadian Hydrographic Service is using a variety of options to cover a much larger area with hydrographic data on the Atlantic Coast.",[],[],Hi years approach charting evolved making CCGS Matthew less effective science platform decision made remove service favour options fact Canadian Hydrographic Service using variety options cover much larger area hydrographic data Atlantic Coast,"['Hi', 'years', 'approach', 'charting', 'evolved', 'making', 'CCGS', 'Matthew', 'less', 'effective', 'science', 'platform', 'decision', 'made', 'remove', 'service', 'favour', 'options', 'fact', 'Canadian', 'Hydrographic', 'Service', 'using', 'variety', 'options', 'cover', 'much', 'larger', 'area', 'hydrographic', 'data', 'Atlantic', 'Coast']","['hi', u'year', u'approach', u'chart', u'evolv', u'make', u'ccgs', u'matthew', u'less', u'effect', u'scienc', u'platform', u'decis', u'made', u'remov', u'servic', u'favour', u'option', u'fact', u'canadian', u'hydrograph', u'servic', u'use', u'varieti', u'option', u'cover', u'much', u'larger', u'area', u'hydrograph', u'data', u'atlant', u'coast']","Hi. Over the years, the approach for charting has evolved making the CCGS Matthew a less effective science platform. So the decision was made to remove it from service in favour of other options. In fact, the Canadian Hydrographic Service is using a variety of options to cover a much larger area with hydrographic data on the Atlantic Coast.",0.07708333333333334,Neutral
262,262,262,372018426553530_373950686360304,315919208830119_372018426553530,372018426553530_372106183211421,2017-10-30 15:21:32,0,0,0,0,0,0,0,0,interesting. Thank you for your response,[],[],interesting Thank response,"['interesting', 'Thank', 'response']","[u'interest', u'thank', u'respons']",interesting. Thank you for your response,0.5,Positive
263,263,263,371789816576391_372132373208802,315919208830119_371789816576391,,2017-10-25 19:01:18,0,0,0,0,0,0,0,0,Be there if you care,[],[],care,['care'],[u'care'],Be there if you care,0.0,Neutral
264,264,264,371789816576391_372923053129734,315919208830119_371789816576391,,2017-10-27 20:37:07,1,1,0,0,0,0,0,0,Hopefully DFO has knowledgeable people at the meetings that know the issues,[],[],Hopefully DFO knowledgeable people meetings know issues,"['Hopefully', 'DFO', 'knowledgeable', 'people', 'meetings', 'know', 'issues']","[u'hope', u'dfo', u'knowledg', u'peopl', u'meet', u'know', u'issu']",Hopefully DFO has knowledgeable people at the meetings that know the issues,0.0,Neutral
265,265,265,371789816576391_372932026462170,315919208830119_371789816576391,371789816576391_372923053129734,2017-10-27 21:15:59,2,2,0,0,0,0,0,0,"That and a penny and you have a penny, dfo has no clue. Look at how they are annihilating the Thompson Steelhead with the myriad of chum openings since early September from Johnston Strait to Hope while steelhead migrate through awall of death. The estimates on returns by dfo are farce at best.",[],[],penny penny dfo clue Look annihilating Thompson Steelhead myriad chum openings since early September Johnston Strait Hope steelhead migrate awall death estimates returns dfo farce best,"['penny', 'penny', 'dfo', 'clue', 'Look', 'annihilating', 'Thompson', 'Steelhead', 'myriad', 'chum', 'openings', 'since', 'early', 'September', 'Johnston', 'Strait', 'Hope', 'steelhead', 'migrate', 'awall', 'death', 'estimates', 'returns', 'dfo', 'farce', 'best']","[u'penni', u'penni', u'dfo', u'clue', u'look', u'annihil', u'thompson', u'steelhead', u'myriad', u'chum', u'open', u'sinc', u'earli', u'septemb', u'johnston', u'strait', u'hope', u'steelhead', u'migrat', u'awal', u'death', u'estim', u'return', u'dfo', u'farc', u'best']","That and a penny and you have a penny, dfo has no clue. Look at how they are annihilating the Thompson Steelhead with the myriad of chum openings since early September from Johnston Strait to Hope while 150 steelhead migrate through awall of death.  The estimates on returns by dfo are farce at best.",0.2333333333333333,Neutral
266,266,266,371789816576391_372937619794944,315919208830119_371789816576391,371789816576391_372923053129734,2017-10-27 21:53:21,1,0,0,0,0,0,1,0,"Trevor-Jillian Venables Trevor they(DFO) want to put the thomson /fraser fish into extinction, then hydro and fresh water will be the venue.. can you imagine if there was not transboundary fish in the Fraser river.. Dams, Water fitlertation systems",[],[],Trevor Jillian Venables Trevor DFO want put thomson fraser fish extinction hydro fresh water venue imagine transboundary fish Fraser river Dams Water fitlertation systems,"['Trevor', 'Jillian', 'Venables', 'Trevor', 'DFO', 'want', 'put', 'thomson', 'fraser', 'fish', 'extinction', 'hydro', 'fresh', 'water', 'venue', 'imagine', 'transboundary', 'fish', 'Fraser', 'river', 'Dams', 'Water', 'fitlertation', 'systems']","[u'trevor', u'jillian', u'venabl', u'trevor', u'dfo', u'want', u'put', u'thomson', u'fraser', u'fish', u'extinct', u'hydro', u'fresh', u'water', u'venu', u'imagin', u'transboundari', u'fish', u'fraser', u'river', u'dam', u'water', u'fitlert', u'system']","Trevor-Jillian Venables Trevor they(DFO) want to put the thomson /fraser fish into extinction, then hydro and fresh water will be the venue.. can you imagine if there was not transboundary fish in the Fraser river.. Dams, Water fitlertation systems",0.3,Neutral
267,267,267,371789816576391_372964789792227,315919208830119_371789816576391,,2017-10-28 00:03:08,1,1,0,0,0,0,0,0,Ummm Shut down the fish farms Shut down the Fraser gill net fishery And work on saving the steelhead fishery Could also mention the hatcheries too,[],[],Ummm Shut fish farms Shut Fraser gill net fishery work saving steelhead fishery Could also mention hatcheries,"['Ummm', 'Shut', 'fish', 'farms', 'Shut', 'Fraser', 'gill', 'net', 'fishery', 'work', 'saving', 'steelhead', 'fishery', 'Could', 'also', 'mention', 'hatcheries']","[u'ummm', u'shut', u'fish', u'farm', u'shut', u'fraser', u'gill', u'net', u'fisheri', u'work', u'save', u'steelhead', u'fisheri', u'could', u'also', u'mention', u'hatcheri']","Ummm
Shut down the fish farms 
Shut down the Fraser gill net fishery 
And work on saving the steelhead fishery 
Could also mention the hatcheries too",-0.10370370370370373,Neutral
268,268,268,371789816576391_374393112982728,315919208830119_371789816576391,,2017-11-01 00:15:44,0,0,0,0,0,0,0,0,Nov. /17 Chilliwack Sam Gilding David DG Harvey Brown,[],[],Nov 17 Chilliwack Sam Gilding David DG Harvey Brown,"['Nov', '17', 'Chilliwack', 'Sam', 'Gilding', 'David', 'DG', 'Harvey', 'Brown']","[u'nov', '17', u'chilliwack', u'sam', u'gild', u'david', 'dg', u'harvey', u'brown']","Nov. 16/17 Chilliwack 
Sam Gilding
David DG
Harvey Brown
🐟",0.0,Neutral
269,269,269,371370929951613_372072316548141,315919208830119_371370929951613,,2017-10-25 14:13:52,0,0,0,0,0,0,0,0,They're being contaminated with micro plastic 0,[],['http://www.npr.org/sections/thesalt/2017/09/19/551261222/guess-whats-showing-up-in-our-shellfish-one-word-plastics?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20170919&utm_source=Watershed+Watch+Email+List&utm_campaign=74a8978cc3-Salmon_News_Sept22_2017&utm_medium=email&utm_term=0_405944b1b5-74a8978cc3-166906517&mc_cid=74a8978cc3&mc_eid=902e6724b'],contaminated micro plastic,"['contaminated', 'micro', 'plastic']","[u'contamin', u'micro', u'plastic']","They're being contaminated with micro plastic 
http://www.npr.org/sections/thesalt/2017/09/19/551261222/guess-whats-showing-up-in-our-shellfish-one-word-plastics?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20170919&utm_source=Watershed+Watch+Email+List&utm_campaign=74a8978cc3-Salmon_News_Sept22_2017&utm_medium=email&utm_term=0_405944b1b5-74a8978cc3-166906517&mc_cid=74a8978cc3&mc_eid=902e6724b0",0.0,Neutral
270,270,270,370018433420196_370064276748945,315919208830119_370018433420196,,2017-10-19 19:50:14,0,0,0,0,0,0,0,0,"""Capelin is called a 'poor man's food', and a bayman's sandwich is derisively defined as 'a capelin between two beach rocks'."" from Gary Saunders' 'Alder Music' Breakwater",[],[],Capelin called poor man food bayman sandwich derisively defined capelin two beach rocks Gary Saunders Alder Music Breakwater,"['Capelin', 'called', 'poor', 'man', 'food', 'bayman', 'sandwich', 'derisively', 'defined', 'capelin', 'two', 'beach', 'rocks', 'Gary', 'Saunders', 'Alder', 'Music', 'Breakwater']","[u'capelin', u'call', u'poor', u'man', u'food', u'bayman', u'sandwich', u'deris', u'defin', u'capelin', u'two', u'beach', u'rock', u'gari', u'saunder', u'alder', u'music', u'breakwat']","""Capelin is called a 'poor man's food', and a bayman's sandwich is derisively defined as 'a capelin between two beach rocks'."" 
from Gary Saunders' 'Alder Music' Breakwater 1989",-0.4,Negative
271,271,271,369979503424089_370034686751904,315919208830119_369979503424089,,2017-10-19 16:50:26,1,1,0,0,0,0,0,0,Fondly remember my visit to BIO in while undertaking a review of Canada’s international marine science policy for DFO.,[],[],Fondly remember visit BIO undertaking review international marine science policy DFO,"['Fondly', 'remember', 'visit', 'BIO', 'undertaking', 'review', 'international', 'marine', 'science', 'policy', 'DFO']","[u'fond', u'rememb', u'visit', u'bio', u'undertak', u'review', u'intern', u'marin', u'scienc', u'polici', u'dfo']",Fondly remember my visit to BIO in 1988 while undertaking a review of Canada’s international marine science policy for DFO.,0.0,Neutral
272,272,272,369979503424089_370040843417955,315919208830119_369979503424089,,2017-10-19 17:26:51,1,1,0,0,0,0,0,0,Beautiful and inspiring facility!,[],[],Beautiful inspiring facility,"['Beautiful', 'inspiring', 'facility']","[u'beauti', u'inspir', u'facil']",Beautiful and inspiring facility!,0.7375,Positive
273,273,273,369979503424089_370070983414941,315919208830119_369979503424089,,2017-10-19 20:25:16,3,3,0,0,0,0,0,0,If only they had an ocean going research ship......,[],[],ocean going research ship,"['ocean', 'going', 'research', 'ship']","[u'ocean', u'go', u'research', u'ship']",If only they had an ocean going research ship......,0.0,Neutral
274,274,274,368931040195602_370064910082215,315919208830119_368931040195602,,2017-10-19 19:54:26,1,1,0,0,0,0,0,0,Sunci Avlijas,[],[],Sunci Avlijas,"['Sunci', 'Avlijas']","[u'sunci', u'avlija']",Sunci Avlijas,0.0,Neutral
275,275,275,368931040195602_370079260080780,315919208830119_368931040195602,,2017-10-19 21:12:31,0,0,0,0,0,0,0,0,Where in BC is this species found?,[],[],BC species found,"['BC', 'species', 'found']","['bc', u'speci', u'found']",Where in BC is this species found?,0.0,Neutral
276,276,276,368931040195602_370324613389578,315919208830119_368931040195602,368931040195602_370079260080780,2017-10-20 14:56:22,0,0,0,0,0,0,0,0,"Hi Miles, Tench has been found on the southern border of British Columbia in Osoyoos, Christina, Skaha, and Okanagan lakes, as well as waterbodies such as the Pend D’Oreille River. Remember to report sightings here: . [[SHARE]]",[],['http://ow.ly/G7uP30fUsuP'],Hi Miles Tench found southern border British Columbia Osoyoos Christina Skaha Okanagan lakes well waterbodies Pend Oreille River Remember report sightings SHARE,"['Hi', 'Miles', 'Tench', 'found', 'southern', 'border', 'British', 'Columbia', 'Osoyoos', 'Christina', 'Skaha', 'Okanagan', 'lakes', 'well', 'waterbodies', 'Pend', 'Oreille', 'River', 'Remember', 'report', 'sightings', 'SHARE']","['hi', u'mile', u'tench', u'found', u'southern', u'border', u'british', u'columbia', u'osoyoo', u'christina', u'skaha', u'okanagan', u'lake', u'well', u'waterbodi', u'pend', u'oreill', u'river', u'rememb', u'report', u'sight', u'share']","Hi Miles, Tench has been found on the southern border of British Columbia in Osoyoos, Christina, Skaha, and Okanagan lakes, as well as waterbodies such as the Pend D’Oreille River. Remember to report sightings here: http://ow.ly/G7uP30fUsuP. [[SHARE]]",0.0,Neutral
277,277,277,368931040195602_370090640079642,315919208830119_368931040195602,,2017-10-19 22:18:31,1,1,0,0,0,0,0,0,Michael Brewster,[],[],Michael Brewster,"['Michael', 'Brewster']","[u'michael', u'brewster']",Michael Brewster,0.0,Neutral
278,278,278,368931040195602_370158450072861,315919208830119_368931040195602,368931040195602_370090640079642,2017-10-20 04:47:03,0,0,0,0,0,0,0,0,Others than Carp! 🤤,[],[],Others Carp,"['Others', 'Carp']","[u'other', u'carp']",Others than Carp! 😲😲😲🤤,0.0,Neutral
279,279,279,368931040195602_370099513412088,315919208830119_368931040195602,,2017-10-19 23:00:30,0,0,0,0,0,0,0,0,Never seen one.,[],[],Never seen one,"['Never', 'seen', 'one']","[u'never', u'seen', u'one']",Never seen one.,0.0,Neutral
280,280,280,368931040195602_370437136711659,315919208830119_368931040195602,,2017-10-21 00:07:21,0,0,0,0,0,0,0,0,From Asia I guess?,[],[],Asia guess,"['Asia', 'guess']","[u'asia', u'guess']",From Asia I guess?,0.0,Neutral
281,281,281,368931040195602_371859986569374,315919208830119_368931040195602,,2017-10-24 21:26:48,0,0,0,0,0,0,0,0,Michael Brewster keep your eyes peeled..,[],[],Michael Brewster keep eyes peeled,"['Michael', 'Brewster', 'keep', 'eyes', 'peeled']","[u'michael', u'brewster', u'keep', u'eye', u'peel']",Michael Brewster keep your eyes peeled..,0.0,Neutral
282,282,282,368928433529196_370023263419713,315919208830119_368928433529196,,2017-10-19 15:41:19,0,0,0,0,0,0,0,0,That's are Paula.Pam.,[],[],Paula Pam,"['Paula', 'Pam']","[u'paula', u'pam']",That's are Paula.Pam.,0.0,Neutral
283,283,283,368928433529196_370062113415828,315919208830119_368928433529196,,2017-10-19 19:36:24,0,0,0,0,0,0,0,0,Hey Paula Lundrigan,[],[],Hey Paula Lundrigan,"['Hey', 'Paula', 'Lundrigan']","[u'hey', u'paula', u'lundrigan']",Hey Paula Lundrigan,0.0,Neutral
284,284,284,368928433529196_371845946570778,315919208830119_368928433529196,,2017-10-24 20:16:40,0,0,0,0,0,0,0,0,Imagin my sister do work. Lol,[],[],Imagin sister work Lol,"['Imagin', 'sister', 'work', 'Lol']","[u'imagin', u'sister', u'work', u'lol']",Imagin my sister do work. Lol,0.8,Positive
285,285,285,368926550196051_369571136798259,315919208830119_368926550196051,,2017-10-18 09:09:28,0,0,0,0,0,0,0,0,Michael Brewster,[],[],Michael Brewster,"['Michael', 'Brewster']","[u'michael', u'brewster']",Michael Brewster,0.0,Neutral
286,286,286,368926550196051_369610336794339,315919208830119_368926550196051,368926550196051_369571136798259,2017-10-18 11:04:37,1,1,0,0,0,0,0,0,Baby pic of you?,[],[],Baby pic,"['Baby', 'pic']","[u'babi', u'pic']",Baby pic of you?,0.0,Neutral
287,287,287,368926550196051_369624360126270,315919208830119_368926550196051,,2017-10-18 11:51:04,0,0,0,0,0,0,0,0,Amber Matthews what lives on the dashboard,[],[],Amber Matthews lives dashboard,"['Amber', 'Matthews', 'lives', 'dashboard']","[u'amber', u'matthew', u'live', u'dashboard']",Amber Matthews  what lives on the dashboard,0.0,Neutral
288,288,288,368926550196051_369626723459367,315919208830119_368926550196051,368926550196051_369624360126270,2017-10-18 11:53:30,0,0,0,0,0,0,0,0,I know! deep sea viperfish,[],[],know deep sea viperfish,"['know', 'deep', 'sea', 'viperfish']","[u'know', u'deep', u'sea', u'viperfish']",I know! deep sea viperfish,0.0,Neutral
289,289,289,368959123526127_369220260166680,315919208830119_368959123526127,,2017-10-17 09:22:27,0,0,0,0,0,0,0,0,What carp species are in Superior?,[],[],carp species Superior,"['carp', 'species', 'Superior']","[u'carp', u'speci', u'superior']",What carp species are in Superior?,0.7,Positive
290,290,290,368959123526127_369282790160427,315919208830119_368959123526127,368959123526127_369220260166680,2017-10-17 12:49:14,1,1,0,0,0,0,0,0,"Hi, the carp found in Lake Superior are the Common carp a non-native species from Asia but not technically part of the group of species we call “Asian carps”. Here’s some more details: [[SHARE]]",[],['http://ow.ly/HiJ930fWrii'],Hi carp found Lake Superior Common carp non native species Asia technically part group species call Asian details SHARE,"['Hi', 'carp', 'found', 'Lake', 'Superior', 'Common', 'carp', 'non', 'native', 'species', 'Asia', 'technically', 'part', 'group', 'species', 'call', 'Asian', 'details', 'SHARE']","['hi', u'carp', u'found', u'lake', u'superior', u'common', u'carp', u'non', u'nativ', u'speci', u'asia', u'technic', u'part', u'group', u'speci', u'call', u'asian', u'detail', u'share']","Hi, the carp found in Lake Superior are the Common carp a non-native species from Asia but not technically part of the group of species we call “Asian carps”. Here’s some more details: http://ow.ly/HiJ930fWrii [[SHARE]]",0.18,Neutral
291,291,291,368959123526127_369284813493558,315919208830119_368959123526127,368959123526127_369220260166680,2017-10-17 12:59:37,1,1,0,0,0,0,0,0,Thanks,[],[],Thanks,['Thanks'],[u'thank'],Thanks,0.2,Neutral
292,292,292,368959123526127_369244850164221,315919208830119_368959123526127,,2017-10-17 10:49:11,0,0,0,0,0,0,0,0,Perhaps once these black carp establish into huron they can provide a food source for what little chinook remain in huron that hopefully the numbers of chinook can rebound,[],[],Perhaps black carp establish huron provide food source little chinook remain huron hopefully numbers chinook rebound,"['Perhaps', 'black', 'carp', 'establish', 'huron', 'provide', 'food', 'source', 'little', 'chinook', 'remain', 'huron', 'hopefully', 'numbers', 'chinook', 'rebound']","[u'perhap', u'black', u'carp', u'establish', u'huron', u'provid', u'food', u'sourc', u'littl', u'chinook', u'remain', u'huron', u'hope', u'number', u'chinook', u'rebound']",Perhaps once these black carp establish into huron they can provide a food source for what little chinook remain in huron that hopefully the numbers of chinook can rebound,-0.17708333333333331,Neutral
293,293,293,368959123526127_369287340159972,315919208830119_368959123526127,,2017-10-17 13:11:21,1,1,0,0,0,0,0,0,Michael Brewster,[],[],Michael Brewster,"['Michael', 'Brewster']","[u'michael', u'brewster']",Michael Brewster,0.0,Neutral
294,294,294,368959123526127_369289230159783,315919208830119_368959123526127,368959123526127_369287340159972,2017-10-17 13:22:17,1,1,0,0,0,0,0,0,Know your carp!,[],[],Know carp,"['Know', 'carp']","[u'know', u'carp']",Know your carp!,0.0,Neutral
295,295,295,368959123526127_369289280159778,315919208830119_368959123526127,368959123526127_369287340159972,2017-10-17 13:22:33,1,1,0,0,0,0,0,0,,['#notothecarp'],[],,['nan'],[u'nan'],#notothecarp,0.0,Neutral
296,296,296,369018276853545_369259590162747,315919208830119_369018276853545,,2017-10-17 11:28:22,1,1,0,0,0,0,0,0,"Fantastic effort with positive results! Awesome job folks, thank you.",[],[],Fantastic effort positive results Awesome job folks thank,"['Fantastic', 'effort', 'positive', 'results', 'Awesome', 'job', 'folks', 'thank']","[u'fantast', u'effort', u'posit', u'result', u'awesom', u'job', u'folk', u'thank']","Fantastic effort with positive results! Awesome job folks, thank you.",0.5613636363636364,Positive
297,297,297,369018276853545_369371903484849,315919208830119_369018276853545,,2017-10-17 19:36:32,1,1,0,0,0,0,0,0,Awesomeness....thank you to all for helping to our Mother Earth clean,[],[],Awesomeness thank helping Mother Earth clean,"['Awesomeness', 'thank', 'helping', 'Mother', 'Earth', 'clean']","[u'awesom', u'thank', u'help', u'mother', u'earth', u'clean']",Awesomeness....thank you to all for helping to our Mother Earth clean👏👏❤❤✊✊,0.0,Neutral
298,298,298,367973360291370_368905456864827,315919208830119_367973360291370,,2017-10-16 08:50:56,0,0,0,0,0,0,0,0,Oui ces sur mais en dehors de milles nautiques les bateaux usines font de la surpêche d un côté vous protéger la ressource et de l autre ces pires,[],[],Oui ces sur mais en dehors de milles nautiques les bateaux usines font de la un vous ger la ressource et de autre ces pires,"['Oui', 'ces', 'sur', 'mais', 'en', 'dehors', 'de', 'milles', 'nautiques', 'les', 'bateaux', 'usines', 'font', 'de', 'la', 'un', 'vous', 'ger', 'la', 'ressource', 'et', 'de', 'autre', 'ces', 'pires']","[u'oui', u'ces', u'sur', u'mai', 'en', u'dehor', 'de', u'mill', u'nautiqu', u'les', u'bateaux', u'usin', u'font', 'de', 'la', 'un', u'vous', u'ger', 'la', u'ressourc', 'et', 'de', u'autr', u'ces', u'pire']",Oui ces sur mais en dehors de 25000 milles nautiques les bateaux usines  font de la surpêche d un côté vous protéger la ressource et de l autre ces pires,0.0,Neutral
299,299,299,367973360291370_368907120197994,315919208830119_367973360291370,,2017-10-16 08:57:31,0,0,0,0,0,0,0,0,Memories,[],[],Memories,['Memories'],[u'memori'],Memories😊,0.0,Neutral
300,300,300,366900530398653_367878940300812,315919208830119_366900530398653,,2017-10-13 10:41:52,0,0,0,0,0,0,0,0,I used to go storm drain fishing when I was a kid,[],[],used go storm drain fishing kid,"['used', 'go', 'storm', 'drain', 'fishing', 'kid']","[u'use', 'go', u'storm', u'drain', u'fish', u'kid']",I used to go storm drain fishing when I was a kid,0.0,Neutral
301,301,301,366900530398653_367917723630267,315919208830119_366900530398653,,2017-10-13 12:43:35,0,0,0,0,0,0,0,0,I painted fish around storm drains for an environmental science project years ago!,[],[],painted fish around storm drains environmental science project years ago,"['painted', 'fish', 'around', 'storm', 'drains', 'environmental', 'science', 'project', 'years', 'ago']","[u'paint', u'fish', u'around', u'storm', u'drain', u'environment', u'scienc', u'project', u'year', u'ago']",I painted fish around storm drains for an environmental science project years ago!,0.0,Neutral
302,302,302,366900530398653_367930050295701,315919208830119_366900530398653,,2017-10-13 13:15:59,0,0,0,0,0,0,0,0,"I may be assuming; but I think, a lot of people still flush eired or unused medication down the toilet.",[],[],may assuming think lot people still flush eired unused medication toilet,"['may', 'assuming', 'think', 'lot', 'people', 'still', 'flush', 'eired', 'unused', 'medication', 'toilet']","[u'may', u'assum', u'think', u'lot', u'peopl', u'still', u'flush', u'eir', u'unus', u'medic', u'toilet']","I may be assuming; but I think, a lot of people still flush expired or unused medication down the toilet.",-0.09444444444444446,Neutral
303,303,303,367619266993446_367649326990440,315919208830119_367619266993446,,2017-10-12 17:56:10,0,0,0,0,0,0,0,0,Are these real time?,[],[],real time,"['real', 'time']","[u'real', u'time']",Are these real time?,0.2,Neutral
304,304,304,367619266993446_367946870294019,315919208830119_367619266993446,367619266993446_367649326990440,2017-10-13 14:26:21,0,0,0,0,0,0,0,0,"Hi! The data is not real-time. They show the movement of narwhals from September to , .",[],[],Hi data real time show movement narwhals September,"['Hi', 'data', 'real', 'time', 'show', 'movement', 'narwhals', 'September']","['hi', u'data', u'real', u'time', u'show', u'movement', u'narwhal', u'septemb']","Hi! The data is not real-time. They show the movement of narwhals from September 8 to 22, 2017.",0.0,Neutral
305,305,305,367619266993446_367748753647164,315919208830119_367619266993446,,2017-10-13 02:25:14,0,0,0,0,0,0,0,0,Going over land?,[],[],Going land,"['Going', 'land']","[u'go', u'land']",Going over land?,0.0,Neutral
306,306,306,367619266993446_367947193627320,315919208830119_367619266993446,367619266993446_367748753647164,2017-10-13 14:28:13,1,1,0,0,0,0,0,0,"Hi Jimmy, the lines are showing on land because we only show one position per day per narwhal. Tracking only one position per day doesn’t factor in land. In reality, the narwhal did not go on land. We’ll have a better, more precise estimate when we run an in-depth analysis with all the locations.",[],[],Hi Jimmy lines showing land show one position per day per narwhal Tracking one position per day factor land reality narwhal go land better precise estimate run depth analysis locations,"['Hi', 'Jimmy', 'lines', 'showing', 'land', 'show', 'one', 'position', 'per', 'day', 'per', 'narwhal', 'Tracking', 'one', 'position', 'per', 'day', 'factor', 'land', 'reality', 'narwhal', 'go', 'land', 'better', 'precise', 'estimate', 'run', 'depth', 'analysis', 'locations']","['hi', u'jimmi', u'line', u'show', u'land', u'show', u'one', u'posit', u'per', u'day', u'per', u'narwhal', u'track', u'one', u'posit', u'per', u'day', u'factor', u'land', u'realiti', u'narwhal', 'go', u'land', u'better', u'precis', u'estim', u'run', u'depth', u'analysi', u'locat']","Hi Jimmy, the lines are showing on land because we only show one position per day per narwhal. Tracking only one position per day doesn’t factor in land. In reality, the narwhal did not go on land. We’ll have a better, more precise estimate when we run an in-depth analysis with all the locations.",0.27999999999999997,Neutral
307,307,307,367619266993446_368000940288612,315919208830119_367619266993446,,2017-10-13 18:38:18,0,0,0,0,0,0,0,0,Stephen Johnson check this out by Pond Inlet.,[],[],Stephen Johnson check Pond Inlet,"['Stephen', 'Johnson', 'check', 'Pond', 'Inlet']","[u'stephen', u'johnson', u'check', u'pond', u'inlet']",Stephen Johnson check this out by Pond Inlet.,0.0,Neutral
308,308,308,367619266993446_368009770287729,315919208830119_367619266993446,,2017-10-13 19:39:05,0,0,0,0,0,0,0,0,Will you show duration at different places and who travelled together?,[],[],show duration different places travelled together,"['show', 'duration', 'different', 'places', 'travelled', 'together']","[u'show', u'durat', u'differ', u'place', u'travel', u'togeth']",Will you show duration at different places and who travelled together?,0.0,Neutral
309,309,309,367619266993446_369215783500461,315919208830119_367619266993446,367619266993446_368009770287729,2017-10-17 09:04:55,0,0,0,0,0,0,0,0,"Hi Katherine, we plan to do a more in-depth analysis of their movement, which will allow us to determine locations that are important to them and if narwhals travelled together!",[],[],Hi Katherine plan depth analysis movement allow us determine locations important narwhals travelled together,"['Hi', 'Katherine', 'plan', 'depth', 'analysis', 'movement', 'allow', 'us', 'determine', 'locations', 'important', 'narwhals', 'travelled', 'together']","['hi', u'katherin', u'plan', u'depth', u'analysi', u'movement', u'allow', 'us', u'determin', u'locat', u'import', u'narwhal', u'travel', u'togeth']","Hi Katherine, we plan to do a more in-depth analysis of their movement, which will allow us to determine locations that are important to them and if narwhals travelled together!",0.5,Positive
310,310,310,367619266993446_368752776880095,315919208830119_367619266993446,,2017-10-15 20:55:31,1,1,0,0,0,0,0,0,John Barry Angutikjuak,[],[],John Barry Angutikjuak,"['John', 'Barry', 'Angutikjuak']","[u'john', u'barri', u'angutikjuak']",John Barry Angutikjuak,0.0,Neutral
311,311,311,367619266993446_368753953546644,315919208830119_367619266993446,367619266993446_368752776880095,2017-10-15 21:00:55,0,0,0,0,0,0,0,0,Thank you now I know when and where haha thx,[],[],Thank know haha thx,"['Thank', 'know', 'haha', 'thx']","[u'thank', u'know', u'haha', u'thx']",Thank you now I know when and where haha thx👌,0.2,Neutral
